Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H5_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H3_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_NC3H7_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H5-A_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_NC4H10_PFRC2 (),Mole_fraction_PC4H9_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC6H12_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC12H26_PFRC2 (),Mole_fraction_NC16H34_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.0,0.0,6.283185,3.141593,6.283185,1110.32,0.2365664,-9.239E12,1696.252,0.0,1696.252,1.0,0.9514247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004083974,0.01104136,0.006644772,0.02680524,9.439816,6.781959E-5,535452.9,535452.9
2.64192E-7,2.379615E-10,6.283185,3.141593,6.283185,1110.137,0.2365664,-1.206473E13,1695.69,2.456513E8,1695.69,0.9999933,0.9512726,5.048257E-6,7.079183E-10,5.363969E-6,2.850124E-9,2.434389E-5,1.407552E-5,1.19457E-8,1.160566E-11,1.393319E-9,2.269255E-5,1.994298E-5,1.680991E-5,2.454479E-11,5.090449E-10,8.879126E-10,2.460961E-5,9.015949E-6,2.550551E-7,3.359994E-14,3.33193E-11,7.516224E-16,7.927329E-6,3.436812E-10,1.717422E-6,5.675673E-6,0.004083312,0.01100658,0.006612933,0.0267711,9.438308,6.783076E-5,535367.4,535367.4
1.943678E-6,1.751561E-9,6.283185,3.141593,6.283185,1109.074,0.2365664,-1.327678E13,1691.315,2.448812E8,1691.315,0.9999933,0.9497285,9.958782E-5,1.176386E-7,9.911233E-5,2.752116E-7,3.041408E-4,2.533497E-4,8.039805E-7,2.121921E-9,1.311462E-7,2.535416E-4,3.514684E-4,1.206698E-4,1.563037E-9,2.710147E-8,8.110624E-8,2.708231E-4,1.554069E-4,1.256158E-5,1.131389E-11,5.793165E-9,1.308063E-12,1.350161E-4,1.793786E-7,2.767465E-5,9.402015E-5,0.004076581,0.01078804,0.006416301,0.02657928,9.422979,6.789578E-5,534497.8,534497.8
1.379551E-5,1.246896E-8,6.283185,3.141593,6.283185,1103.0,0.2365664,-9.646392E12,1665.016,2.402524E8,1665.016,0.9999938,0.9401838,9.434015E-4,7.559832E-6,8.39625E-4,1.456178E-5,0.002069826,0.002337281,2.868329E-5,5.357003E-7,9.756268E-6,0.001309489,0.002297676,7.309127E-4,6.797915E-8,1.179556E-6,4.652719E-6,0.00126916,0.001002603,3.420042E-4,2.174248E-9,4.289024E-7,3.071541E-9,8.362001E-4,1.599112E-5,1.735229E-4,5.982667E-4,0.004031912,0.009603049,0.005389832,0.02541385,9.327536,6.826966E-5,529084.0,529084.0
4.265214E-5,3.874301E-8,6.283185,3.141593,6.283185,1094.737,0.2365664,-5.376223E12,1624.042,2.330408E8,1624.042,0.9999944,0.9245463,0.002298305,7.879917E-5,0.003045511,1.07269E-4,0.004373328,0.007942948,1.404969E-4,1.006281E-5,1.070609E-4,0.001849957,0.005224446,0.001610195,5.614065E-7,8.658974E-6,4.226146E-5,0.001446751,0.002165652,0.001296875,6.098908E-8,3.77669E-6,1.87088E-7,0.001756948,1.359288E-4,3.621415E-4,0.001334933,0.003939585,0.007956236,0.004078879,0.02324934,9.166662,6.878494E-5,519958.9,519958.9
1.196031E-4,1.092845E-7,6.283185,3.141593,6.283185,1088.986,0.2365664,-1.91502E12,1574.711,2.243582E8,1574.711,0.9999948,0.9030195,0.002503238,6.377922E-4,0.008704114,4.71793E-4,0.004347308,0.01915645,4.487369E-4,1.088413E-4,5.516984E-4,0.001209041,0.009659097,0.002163929,4.136749E-6,3.781277E-5,1.979862E-4,6.609102E-4,0.003521884,0.003001271,1.558369E-6,1.664859E-5,3.177021E-6,0.002936541,5.413356E-4,5.535742E-4,0.002327445,0.003768535,0.005947934,0.002668855,0.01948561,8.935154,6.914817E-5,506827.0,506827.0
2.977113E-4,2.727605E-7,6.283185,3.141593,6.283185,1091.045,0.2365664,-5.257584E11,1538.969,2.180674E8,1538.969,0.9999947,0.8827812,0.001684044,0.00269548,0.0124975,0.001398682,0.002229903,0.03157998,6.223261E-4,4.67139E-4,0.001303886,5.073689E-4,0.01477899,0.001967366,1.830465E-5,9.280996E-5,4.083828E-4,2.445189E-4,0.004867413,0.005045418,1.397092E-5,4.010227E-5,1.66639E-5,0.003912223,0.001113245,6.833991E-4,0.003163794,0.00358673,0.004107104,0.001558461,0.01502484,8.715868,6.901766E-5,494388.5,494388.5
6.887282E-4,6.296961E-7,6.283185,3.141593,6.283185,1099.599,0.2365664,-1.584518E11,1516.951,2.14192E8,1516.951,0.999994,0.8643145,0.001095117,0.00676831,0.01087772,0.003086738,0.001157902,0.04369538,5.292496E-4,0.001088309,0.002011438,2.289143E-4,0.01987456,0.001636193,5.453399E-5,1.682757E-4,5.616677E-4,1.099364E-4,0.006161471,0.007232284,6.546166E-5,7.46907E-5,5.009007E-5,0.004256354,0.001670781,7.460541E-4,0.003595067,0.003424314,0.002502418,7.553261E-4,0.01039956,8.524348,6.848081E-5,483525.0,483525.0
9.563249E-4,8.725517E-7,6.283185,3.141593,6.283185,1103.955,0.2365664,-1.069452E11,1509.893,2.129498E8,1509.893,0.9999937,0.8569911,9.116632E-4,0.008915197,0.009381591,0.003873098,9.209133E-4,0.04876109,4.883693E-4,0.001414091,0.002246725,1.667251E-4,0.02180349,0.001531952,7.854846E-5,2.047899E-4,6.015472E-4,7.92027E-5,0.00656529,0.00813218,1.086186E-4,9.289021E-5,7.178413E-5,0.004177122,0.001861607,7.485371E-4,0.003611797,0.003362101,0.001932441,5.165172E-4,0.008554406,8.451209,6.821058E-5,479380.2,479381.4
9.911229E-4,9.040658E-7,6.283185,3.141593,6.283185,1104.437,0.2365664,-1.026172E11,1509.148,2.128186E8,1509.148,0.9999937,0.8561948,8.92647E-4,0.009164003,0.009207176,0.003958318,8.979285E-4,0.04932281,4.841572E-4,0.001452971,0.002270134,1.608769E-4,0.02200657,0.001521776,8.156488E-5,2.090304E-4,6.050117E-4,7.628844E-5,0.006602498,0.008230051,1.143996E-4,9.50596E-5,7.450027E-5,0.004160198,0.001880477,7.478749E-4,0.003607219,0.003355415,0.001873696,4.935524E-4,0.008356545,8.443347,6.818078E-5,478934.3,478935.6
0.001010943,9.220094E-7,6.283185,3.141593,6.283185,1104.705,0.2365664,-1.002842E11,1508.736,2.127461E8,1508.736,0.9999937,0.8557534,8.822516E-4,0.009303003,0.009109973,0.004005377,8.853725E-4,0.04963492,4.81834E-4,0.00147482,0.002282898,1.577063E-4,0.02211843,0.001516231,8.327128E-5,2.114038E-4,6.06853E-4,7.471198E-5,0.006622525,0.008284221,1.177002E-4,9.627818E-5,7.603617E-5,0.004150112,0.001890749,7.474256E-4,0.003604127,0.003351716,0.001841454,4.810858E-4,0.008247278,8.438997,6.816425E-5,478688.3,478689.9
0.001066957,9.726969E-7,6.283185,3.141593,6.283185,1105.433,0.2365664,-9.446348E10,1507.621,2.125497E8,1507.621,0.9999936,0.8545537,8.542768E-4,0.009685401,0.008843899,0.004132728,8.51874E-4,0.0504867,4.755341E-4,0.001535441,0.002316851,1.493248E-4,0.02241995,0.001501454,8.804713E-5,2.179527E-4,6.115736E-4,7.057803E-5,0.006674449,0.00843138,1.270509E-4,9.965732E-5,8.033289E-5,0.004120029,0.001918,7.458956E-4,0.003593641,0.003341683,0.001754887,4.481191E-4,0.007951432,8.427202,6.811935E-5,478019.2,478020.8
0.001193018,1.086656E-6,6.283185,3.141593,6.283185,1106.934,0.2365664,-8.363334E10,1505.326,2.121459E8,1505.326,0.9999935,0.852076,7.97719E-4,0.01049465,0.008289291,0.004392097,7.853889E-4,0.05226136,4.624645E-4,0.001666361,0.002383375,1.330513E-4,0.02303062,0.00147215,9.854574E-5,2.319312E-4,6.199924E-4,6.255639E-5,0.006770381,0.00873429,1.481317E-4,1.069455E-4,8.977024E-5,0.004045697,0.00197099,7.412937E-4,0.003562372,0.003321066,0.001581363,3.842829E-4,0.007347051,8.402974,6.802702E-5,476645.4,476647.1
0.001552128,1.410546E-6,6.283185,3.141593,6.283185,1110.362,0.2365664,-6.365415E10,1499.981,2.112051E8,1499.981,0.9999932,0.8463093,6.721213E-4,0.01247797,0.006999441,0.004968378,6.425788E-4,0.05647652,4.300328E-4,0.002004307,0.002517725,1.000184E-4,0.02438045,0.001408175,1.265943E-4,2.672008E-4,6.323506E-4,4.642939E-5,0.006929103,0.009430738,2.072434E-4,1.257205E-4,1.149437E-4,0.003807177,0.002074947,7.225639E-4,0.003437479,0.003273575,0.001207009,2.576608E-4,0.005983339,8.347283,6.781698E-5,473497.3,473502.4
0.001560165,1.417784E-6,6.283185,3.141593,6.283185,1110.426,0.2365664,-6.306156E10,1499.876,2.111867E8,1499.876,0.9999932,0.8461979,6.697159E-4,0.0125178,0.00697476,0.004979083,6.399595E-4,0.05655942,4.293522E-4,0.002011358,0.002520028,9.943808E-5,0.02440552,0.00140696,1.27192E-4,2.679274E-4,6.324881E-4,4.613852E-5,0.006931206,0.009444079,2.085374E-4,1.261122E-4,1.154797E-4,0.003801633,0.002076667,7.220844E-4,0.003434321,0.003272663,0.001200186,2.555044E-4,0.005957609,8.346216,6.781304E-5,473436.9,473441.9
0.001579895,1.435551E-6,6.283185,3.141593,6.283185,1110.584,0.2365664,-6.223344E10,1499.622,2.11142E8,1499.622,0.9999932,0.8459269,6.638982E-4,0.0126148,0.006914818,0.005005017,6.336022E-4,0.05676102,4.276828E-4,0.002028577,0.002525574,9.803566E-5,0.02446621,0.001404009,1.286534E-4,2.697007E-4,6.328051E-4,4.543929E-5,0.006936139,0.009476471,2.117066E-4,1.270688E-4,1.167901E-4,0.00378801,0.002080797,7.208998E-4,0.003426523,0.003270445,0.001183672,2.503097E-4,0.005895195,8.343623,6.780345E-5,473289.4,473294.3
0.001736966,1.576905E-6,6.283185,3.141593,6.283185,1111.752,0.2365664,-5.621768E10,1497.715,2.108062E8,1497.715,0.9999931,0.8438927,6.221488E-4,0.01335143,0.006469837,0.005195307,5.870064E-4,0.05828034,4.149547E-4,0.002161472,0.002564782,8.799532E-5,0.02491183,0.001382058,1.400207E-4,2.833379E-4,6.344091E-4,4.055817E-5,0.006965674,0.009717554,2.365617E-4,1.344572E-4,1.269736E-4,0.003679216,0.002109481,7.111314E-4,0.003362661,0.003253836,0.001063177,2.13456E-4,0.005433207,8.324252,6.773218E-5,472190.5,472195.4
0.001834017,1.664175E-6,6.283185,3.141593,6.283185,1112.405,0.2365664,-5.312027E10,1496.623,2.106141E8,1496.623,0.9999931,0.8427369,5.987813E-4,0.01377774,0.006220957,0.005300158,5.613445E-4,0.05915058,4.074033E-4,0.00224012,0.002585199,8.260512E-5,0.02515779,0.001369534,1.468189E-4,2.913747E-4,6.347234E-4,3.796783E-5,0.006976422,0.009853174,2.51571E-4,1.388364E-4,1.330579E-4,0.003612151,0.002123929,7.04872E-4,0.00332211,0.003244423,9.973081E-4,1.941136E-4,0.005175462,8.313308,6.769246E-5,471570.4,471575.2
0.001889063,1.713651E-6,6.283185,3.141593,6.283185,1112.755,0.2365664,-5.164684E10,1496.031,2.105098E8,1496.031,0.9999931,0.8421113,5.863404E-4,0.0140106,0.006087684,0.005355801,5.476816E-4,0.05962354,4.032095E-4,0.00228362,0.002595657,7.978417E-5,0.02528861,0.00136273,1.506008E-4,2.958122E-4,6.347097E-4,3.661156E-5,0.006980517,0.009926027,2.599587E-4,1.412613E-4,1.364404E-4,0.003574298,0.002131157,7.012675E-4,0.003298882,0.003239336,9.624986E-4,1.841312E-4,0.005037636,8.307402,6.767117E-5,471238.4,471244.3
0.001903244,1.726395E-6,6.283185,3.141593,6.283185,1112.842,0.2365664,-5.112208E10,1495.881,2.104835E8,1495.881,0.999993,0.8419541,5.831651E-4,0.01406961,0.006054234,0.00536972,5.442612E-4,0.05974293,4.021347E-4,0.002294702,0.002598232,7.908188E-5,0.02532128,0.001361005,1.515668E-4,2.969421E-4,6.346865E-4,3.62663E-5,0.006981271,0.009944353,2.62105E-4,1.418795E-4,1.373043E-4,0.003564578,0.002132914,7.003344E-4,0.003292882,0.003238057,9.538116E-4,1.816664E-4,0.00500306,8.305921,6.766587E-5,471153.8,471159.5
0.001949386,1.767852E-6,6.283185,3.141593,6.283185,1113.12,0.2365664,-4.980238E10,1495.402,2.103991E8,1495.402,0.999993,0.8414509,5.731534E-4,0.0142588,0.005947763,0.005413847,5.333911E-4,0.06012517,3.986619E-4,0.002330403,0.002606273,7.68658E-5,0.025425,0.001355483,1.546854E-4,3.005803E-4,6.345554E-4,3.519716E-5,0.006983236,0.01000273,2.690443E-4,1.438722E-4,1.400922E-4,0.003533043,0.002138342,6.97285E-4,0.003273315,0.003233969,9.263095E-4,1.739346E-4,0.004893095,8.301183,6.764894E-5,470885.9,470892.0
0.001996086,1.809801E-6,6.283185,3.141593,6.283185,1113.393,0.2365664,-4.862409E10,1494.929,2.103159E8,1494.929,0.999993,0.8409551,5.634464E-4,0.01444615,0.00584358,0.0054568,5.227913E-4,0.06050251,3.951985E-4,0.002366003,0.002613924,7.472693E-5,0.02552604,0.001350031,1.578054E-4,3.042066E-4,6.343432E-4,3.416538E-5,0.006984341,0.01005996,2.759997E-4,1.458611E-4,1.428799E-4,0.003501285,0.002143417,6.941818E-4,0.003253467,0.003229943,8.995982E-4,1.66529E-4,0.004785554,8.296525,6.763237E-5,470623.1,470629.8
0.002041952,1.850992E-6,6.283185,3.141593,6.283185,1113.652,0.2365664,-4.744118E10,1494.476,2.102361E8,1494.476,0.999993,0.8404813,5.54201E-4,0.01462632,0.005744568,0.005497425,5.127493E-4,0.0608642,3.91838E-4,0.002400469,0.002620996,7.271791E-5,0.02562162,0.001344789,1.608355E-4,3.077161E-4,6.34065E-4,3.320459E-5,0.006984561,0.01011447,2.827655E-4,1.477885E-4,1.455861E-4,0.003470267,0.00214802,6.911213E-4,0.003233952,0.003226097,8.743909E-4,1.596345E-4,0.00468339,8.292081,6.761664E-5,470372.0,470379.1
0.002104502,1.90715E-6,6.283185,3.141593,6.283185,1113.991,0.2365664,-4.591777E10,1493.874,2.101303E8,1493.874,0.999993,0.8398548,5.420902E-4,0.01486606,0.005614656,0.005550427,4.99618E-4,0.06134371,3.873244E-4,0.002446682,0.002629967,7.011788E-5,0.02574637,0.001337816,1.649133E-4,3.124208E-4,6.335814E-4,3.196302E-5,0.006983607,0.01018618,2.918849E-4,1.503763E-4,1.492258E-4,0.003428272,0.002153717,6.869316E-4,0.003207334,0.003221015,8.415862E-4,1.508039E-4,0.004549388,8.286219,6.759603E-5,470040.7,470048.4
0.00211608,1.917542E-6,6.283185,3.141593,6.283185,1114.053,0.2365664,-4.563308E10,1493.765,2.101111E8,1493.765,0.999993,0.8397413,5.399077E-4,0.01490972,0.005591227,0.005559951,4.972556E-4,0.06143079,3.864976E-4,0.00245514,0.002631548,6.965322E-5,0.02576878,0.001336546,1.656614E-4,3.132818E-4,6.334798E-4,3.174193E-5,0.00698327,0.01019914,2.935594E-4,1.508504E-4,1.498932E-4,0.00342054,0.002154703,6.861546E-4,0.00320241,0.003220094,8.357017E-4,1.492369E-4,0.004525223,8.285158,6.759232E-5,469980.6,469988.2
0.002300805,2.083286E-6,6.283185,3.141593,6.283185,1114.966,0.2365664,-4.170258E10,1492.105,2.098189E8,1492.105,0.9999929,0.8380234,5.07412E-4,0.01557748,0.005241644,0.005700736,4.621693E-4,0.06275454,3.736812E-4,0.002586178,0.002653704,6.287189E-5,0.02610027,0.001317081,1.773236E-4,3.266245E-4,6.314114E-4,2.850779E-5,0.006972257,0.0103934,3.197026E-4,1.582136E-4,1.602859E-4,0.003299062,0.0021678,6.737258E-4,0.003124155,0.003206167,7.490639E-4,1.267868E-4,0.004164636,8.269169,6.753693E-5,469073.5,469081.1
0.00247372,2.238318E-6,6.283185,3.141593,6.283185,1115.726,0.2365664,-3.861745E10,1490.675,2.095671E8,1490.675,0.9999928,0.8365578,4.802964E-4,0.01615816,0.004951004,0.005815808,4.331877E-4,0.06389344,3.622309E-4,0.002702617,0.002669956,5.74392E-5,0.02637148,0.001300012,1.87799E-4,3.38499E-4,6.288587E-4,2.593954E-5,0.006954007,0.01055624,3.432092E-4,1.647902E-4,1.695995E-4,0.003188859,0.002176196,6.621096E-4,0.003051853,0.003194295,6.787594E-4,1.094561E-4,0.003864845,8.255619,6.749095E-5,468306.3,468314.0
0.002514119,2.274524E-6,6.283185,3.141593,6.283185,1115.892,0.2365664,-3.795825E10,1490.356,2.09511E8,1490.356,0.9999928,0.8362329,4.74332E-4,0.01628822,0.004887572,0.005840657,4.26871E-4,0.06414719,3.596239E-4,0.002729008,0.002673219,5.627817E-5,0.02643015,0.00129616,1.901882E-4,3.411947E-4,6.281936E-4,2.538068E-5,0.006948927,0.01059191,3.485686E-4,1.662859E-4,1.717207E-4,0.003163633,0.002177697,6.594067E-4,0.003035142,0.003191666,6.636412E-4,1.05838E-4,0.003799453,8.252626,6.748092E-5,468138.3,468146.7
0.002526772,2.285863E-6,6.283185,3.141593,6.283185,1115.943,0.2365664,-3.767073E10,1490.257,2.094937E8,1490.257,0.9999928,0.8361326,4.724849E-4,0.01632855,0.004868025,0.005848293,4.249243E-4,0.06422566,3.588099E-4,0.002737213,0.002674203,5.592183E-5,0.02644814,0.001294962,1.909321E-4,3.420332E-4,6.279808E-4,2.521265E-5,0.006947238,0.01060292,3.502371E-4,1.667513E-4,1.723809E-4,0.003155774,0.002178134,6.585615E-4,0.003029925,0.003190854,6.59001E-4,1.047354E-4,0.003779313,8.251704,6.747784E-5,468086.0,468094.4
0.002602634,2.353834E-6,6.283185,3.141593,6.283185,1116.24,0.2365664,-3.644614E10,1489.677,2.093916E8,1489.677,0.9999928,0.8355435,4.618632E-4,0.01656627,0.004753996,0.005892646,4.135925E-4,0.06468711,3.540046E-4,0.002785802,0.002679736,5.386438E-5,0.02655257,0.001287901,1.953485E-4,3.470034E-4,6.266602E-4,2.424085E-5,0.006936499,0.0106672,3.601374E-4,1.695114E-4,1.762975E-4,0.003109076,0.002180444,6.535072E-4,0.002998811,0.003186084,6.320889E-4,9.841561E-5,0.00366184,8.246293,6.745985E-5,467779.2,467787.7
0.00313894,2.833891E-6,6.283185,3.141593,6.283185,1118.008,0.2365664,-2.950292E10,1486.048,2.087528E8,1486.048,0.9999927,0.8319016,3.98518E-4,0.01807628,0.004077445,0.006148764,3.46807E-4,0.06757244,3.228401E-4,0.003102975,0.002704564,4.225674E-5,0.02715343,0.001242091,2.246466E-4,3.796857E-4,6.158167E-4,1.879637E-5,0.006837624,0.0110518,4.254113E-4,1.87719E-4,2.021478E-4,0.002799622,0.002184666,6.186608E-4,0.002788145,0.003156576,4.78168E-4,6.484093E-5,0.002965324,8.213197,6.735319E-5,465902.7,465911.1
0.003206481,2.894298E-6,6.283185,3.141593,6.283185,1118.196,0.2365664,-2.877175E10,1485.641,2.086811E8,1485.641,0.9999927,0.8314978,3.917496E-4,0.01824816,0.004005528,0.006175181,3.397277E-4,0.06789591,3.192199E-4,0.003139971,0.002706296,4.108325E-5,0.02721508,0.001236751,2.281187E-4,3.835328E-4,6.143283E-4,1.823629E-5,0.006823168,0.01109291,4.330814E-4,1.898668E-4,2.051941E-4,0.002763196,0.002184023,6.144063E-4,0.002762866,0.003153302,4.624501E-4,6.167536E-5,0.002891468,8.209566,6.734186E-5,465697.9,465706.7
0.003244909,2.928662E-6,6.283185,3.141593,6.283185,1118.3,0.2365664,-2.839533E10,1485.414,2.086412E8,1485.414,0.9999926,0.831273,3.879953E-4,0.01834433,0.003965724,0.006189717,3.358087E-4,0.06807635,3.171881E-4,0.003160747,0.002707168,4.043901E-5,0.02724891,0.001233751,2.300738E-4,3.856973E-4,6.134733E-4,1.792861E-5,0.006814768,0.01111566,4.373928E-4,1.910755E-4,2.069077E-4,0.002742726,0.002183563,6.120009E-4,0.002748617,0.003151479,4.538156E-4,5.995896E-5,0.002850642,8.207548,6.733559E-5,465583.6,465592.5
0.00334096,3.014543E-6,6.283185,3.141593,6.283185,1118.551,0.2365664,-2.752374E10,1484.859,2.085435E8,1484.859,0.9999926,0.8307251,3.789293E-4,0.01857991,0.003869612,0.006224621,3.263861E-4,0.06851695,3.122012E-4,0.003211867,0.002709025,3.889724E-5,0.02733,0.001226365,2.349002E-4,3.91035E-4,6.113169E-4,1.722273E-5,0.006793313,0.01117065,4.480113E-4,1.94057E-4,2.111321E-4,0.002692326,0.002182147,6.060357E-4,0.002713405,0.003147033,4.331217E-4,5.590924E-5,0.002752061,8.20264,6.732048E-5,465306.3,465315.3
0.003419952,3.085156E-6,6.283185,3.141593,6.283185,1118.749,0.2365664,-2.668424E10,1484.417,2.084657E8,1484.417,0.9999926,0.8302896,3.718207E-4,0.01876854,0.003794009,0.006251823,3.189619E-4,0.06886821,3.082091E-4,0.003253037,0.002710216,3.77017E-5,0.02739293,0.001220417,2.388042E-4,3.953473E-4,6.095231E-4,1.666159E-5,0.006775214,0.01121389,4.565723E-4,1.964664E-4,2.145426E-4,0.002651718,0.002180708,6.011828E-4,0.002684896,0.003143497,4.170342E-4,5.282687E-5,0.002674645,8.198752,6.73086E-5,465085.7,465094.7
0.003644845,3.286131E-6,6.283185,3.141593,6.283185,1119.272,0.2365664,-2.486077E10,1483.22,2.082551E8,1483.22,0.9999926,0.8291149,3.528944E-4,0.01928292,0.003593979,0.006322776,2.99388E-4,0.06981963,2.972931E-4,0.003366306,0.002712192,3.459871E-5,0.02755629,0.001204013,2.496227E-4,4.072753E-4,6.043513E-4,1.52007E-5,0.006722053,0.01132829,4.801615E-4,2.031333E-4,2.239638E-4,0.002540025,0.002175462,5.876238E-4,0.002605867,0.003133952,3.752332E-4,4.508733E-5,0.002470165,8.188313,6.727713E-5,464495.6,464505.1
0.003655192,3.295374E-6,6.283185,3.141593,6.283185,1119.294,0.2365664,-2.466736E10,1483.167,2.082458E8,1483.167,0.9999926,0.8290632,3.520707E-4,0.01930582,0.003585268,0.006325825,2.985303E-4,0.06986174,2.96807E-4,0.003371381,0.002712237,3.446606E-5,0.02756326,0.001203277,2.501102E-4,4.078121E-4,6.041115E-4,1.514198E-5,0.006719553,0.01133326,4.812194E-4,2.034334E-4,2.243872E-4,0.002535025,0.002175184,5.870095E-4,0.002602307,0.003133531,3.734431E-4,4.476495E-5,0.002461293,8.187855,6.727577E-5,464469.6,464479.2
0.00394995,3.558644E-6,6.283185,3.141593,6.283185,1119.9,0.2365664,-2.244024E10,1481.732,2.079931E8,1481.732,0.9999925,0.827662,3.301522E-4,0.0199319,0.003353916,0.006405603,2.759373E-4,0.07100536,2.835208E-4,0.003511268,0.002712054,3.100552E-5,0.02774422,0.001182958,2.636416E-4,4.226931E-4,5.972504E-4,1.355564E-5,0.006646727,0.01146507,5.104024E-4,2.117527E-4,2.360988E-4,0.002397492,0.002166108,5.698544E-4,0.002503677,0.003122121,3.267477E-4,3.663011E-5,0.002226126,8.17551,6.723941E-5,463769.4,463778.8
0.004102775,3.69509E-6,6.283185,3.141593,6.283185,1120.183,0.2365664,-2.145517E10,1481.036,2.078706E8,1481.036,0.9999925,0.826987,3.197545E-4,0.02023821,0.00324548,0.006442171,2.654045E-4,0.07155945,2.770003E-4,0.003580443,0.002711002,2.94229E-5,0.02782625,0.001172853,2.704023E-4,4.30116E-4,5.936913E-4,1.284042E-5,0.006608126,0.01152664,5.248472E-4,2.15902E-4,2.419205E-4,0.002329779,0.002160655,5.612233E-4,0.002454593,0.003116618,3.054537E-4,3.310229E-5,0.002116299,8.169602,6.72224E-5,463435.9,463445.3
0.004120099,3.710555E-6,6.283185,3.141593,6.283185,1120.214,0.2365664,-2.132817E10,1480.959,2.078571E8,1480.959,0.9999925,0.8269127,3.186263E-4,0.0202722,0.003233624,0.006446129,2.642475E-4,0.07162068,2.762774E-4,0.003588146,0.002710847,2.9252E-5,0.02783506,0.001171726,2.711581E-4,4.309455E-4,5.932883E-4,1.275435E-5,0.006603719,0.01153336,5.264561E-4,2.163655E-4,2.425699E-4,0.002322255,0.00216001,5.602564E-4,0.002449117,0.003116011,3.031535E-4,3.272837E-5,0.002104328,8.168953,6.722055E-5,463399.0,463408.4
0.004467537,4.020626E-6,6.283185,3.141593,6.283185,1120.794,0.2365664,-1.935587E10,1479.5,2.076003E8,1479.5,0.9999925,0.8254995,2.975749E-4,0.02092467,0.00301277,0.00651833,2.427543E-4,0.07278789,2.625123E-4,0.003737137,0.002706389,2.613932E-5,0.02799382,0.001149888,2.85895E-4,4.471032E-4,5.852372E-4,1.130435E-5,0.006514716,0.01165744,5.575757E-4,2.253932E-4,2.551746E-4,0.002177488,0.002146087,5.413387E-4,0.002342872,0.003104467,2.613085E-4,2.617727E-5,0.001882567,8.156686,6.718578E-5,462706.7,462717.4
0.004496391,4.046369E-6,6.283185,3.141593,6.283185,1120.838,0.2365664,-1.913573E10,1479.385,2.075801E8,1479.385,0.9999925,0.8253889,2.958972E-4,0.02097654,0.002995747,0.006523769,2.410959E-4,0.07287988,2.614135E-4,0.003749064,0.002705919,2.590378E-5,0.02800555,0.001148129,2.870846E-4,4.484065E-4,5.845733E-4,1.119928E-5,0.00650725,0.01166693,5.600675E-4,2.26121E-4,2.561876E-4,0.002165973,0.002144859,5.398081E-4,0.002334349,0.003103561,2.581679E-4,2.570526E-5,0.001865599,8.155731,6.718313E-5,462652.3,462662.9
0.004531482,4.077676E-6,6.283185,3.141593,6.283185,1120.891,0.2365664,-1.89164E10,1479.247,2.075558E8,1479.247,0.9999925,0.8252553,2.939365E-4,0.02103914,0.002975309,0.006530273,2.391123E-4,0.07299079,2.600911E-4,0.003763479,0.002705328,2.562257E-5,0.02801956,0.001146008,2.885242E-4,4.499837E-4,5.837671E-4,1.107595E-5,0.00649818,0.0116783,5.630786E-4,2.270017E-4,2.574123E-4,0.00215207,0.002143351,5.379548E-4,0.002324043,0.003102468,2.544123E-4,2.514462E-5,0.001845244,8.154579,6.717992E-5,462587.1,462597.8
