Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H5-A_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_IC4H10_PFRC2 (),Mass_fraction_IC4H9_PFRC2 (),Mass_fraction_TC4H9_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_IC4H7_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_IC8H16_PFRC2 (),Mass_fraction_DIMEPTD_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Mass_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.001457762,1.322324E-6,6.283185,3.141593,6.283185,1115.418,0.2353964,-9.221057E9,1526.908,2.159444E8,1526.908,0.9999995,0.2039616,8.720055E-5,0.03623185,0.01895465,0.02989864,0.04893371,0.002849535,0.003619685,0.1551274,0.003608902,0.003168559,0.01873708,0.00431992,8.422563E-4,0.001059198,0.1308872,0.06954291,0.0160159,0.0193932,6.573237E-4,0.003840146,5.445685E-4,1.250669E-6,0.007744339,0.007889274,0.06577261,0.01667311,0.07153215,0.03024616,8.78392E-4,8.416728,6.717571E-5,478389.8,478391.6
0.001499138,1.359411E-6,6.283185,3.141593,6.283185,1115.886,0.2353964,-9.246499E9,1526.829,2.159305E8,1526.829,0.9999995,0.2039348,8.562084E-5,0.03688336,0.01862547,0.03024089,0.04969414,0.002919869,0.003655128,0.1555884,0.003610842,0.003273002,0.01918916,0.004300253,8.099756E-4,0.001018867,0.131142,0.06959486,0.01615752,0.01956443,6.859705E-4,0.003909529,5.636215E-4,1.324845E-6,0.007789546,0.007846509,0.06363895,0.01662717,0.07146549,0.02933732,7.747099E-4,8.412765,6.714754E-5,478164.5,478166.4
0.001575779,1.428067E-6,6.283185,3.141593,6.283185,1116.715,0.2353964,-9.24985E9,1526.683,2.159048E8,1526.683,0.9999994,0.203886,8.286395E-5,0.03805661,0.0180493,0.03083852,0.05106546,0.003048997,0.003716851,0.1563783,0.003613436,0.003467004,0.02001821,0.004263499,7.547228E-4,9.497938E-4,0.1315727,0.06961609,0.01640364,0.01986784,7.396934E-4,0.004035165,5.992549E-4,1.467901E-6,0.00786704,0.007763118,0.05988971,0.01653001,0.07134648,0.02774384,6.143634E-4,8.405712,6.709767E-5,477764.2,477766.3
0.001602089,1.451624E-6,6.283185,3.141593,6.283185,1116.99,0.2353964,-9.238486E9,1526.633,2.15896E8,1526.633,0.9999994,0.2038695,8.196268E-5,0.03844977,0.01786096,0.03103349,0.05152535,0.003092983,0.00373693,0.1566315,0.003614025,0.003533747,0.02030023,0.004250809,7.369972E-4,9.276238E-4,0.1317091,0.06960225,0.01648342,0.01996807,7.583221E-4,0.004077459,6.11588E-4,1.518709E-6,0.007891882,0.007733383,0.05866075,0.01649339,0.07130689,0.02722231,5.675061E-4,8.403374,6.70812E-5,477631.5,477633.7
0.001618984,1.466749E-6,6.283185,3.141593,6.283185,1117.163,0.2353964,-9.199005E9,1526.601,2.158903E8,1526.601,0.9999994,0.203859,8.139624E-5,0.03869976,0.01774243,0.03115609,0.05181777,0.003121137,0.00374954,0.1567894,0.003614327,0.003576643,0.02048063,0.004242646,7.259253E-4,9.13773E-4,0.1317938,0.06958795,0.01653338,0.02003142,7.703328E-4,0.004104401,6.195348E-4,1.551796E-6,0.007907385,0.007714018,0.05788662,0.01646907,0.0712818,0.02689396,5.393634E-4,8.401894,6.707079E-5,477547.3,477549.4
0.001654817,1.498818E-6,6.283185,3.141593,6.283185,1117.524,0.2353964,-9.139082E9,1526.533,2.158784E8,1526.533,0.9999994,0.2038369,8.02267E-5,0.03922376,0.017497,0.03140972,0.05243104,0.003180616,0.003775579,0.1571131,0.003614786,0.003667703,0.02086137,0.0042253,7.032002E-4,8.853371E-4,0.1319663,0.06954433,0.01663648,0.02016324,7.959227E-4,0.004160994,6.364558E-4,1.623142E-6,0.007939155,0.00767231,0.05628227,0.01641554,0.07122937,0.02621381,4.842512E-4,8.398807,6.704912E-5,477372.0,477374.2
0.001703554,1.542421E-6,6.283185,3.141593,6.283185,1118.001,0.2353964,-9.033575E9,1526.441,2.158623E8,1526.441,0.9999993,0.2038072,7.869814E-5,0.03992327,0.01717574,0.03174124,0.05324998,0.003261011,0.00380951,0.1575295,0.003615011,0.003791733,0.02137512,0.004201657,6.738602E-4,8.486097E-4,0.1321859,0.06945696,0.01677029,0.02033715,8.309769E-4,0.004236799,6.596186E-4,1.722772E-6,0.007980025,0.007614291,0.05417988,0.01633876,0.07115976,0.02532305,4.183782E-4,8.39472,6.70205E-5,477139.8,477142.0
0.001720447,1.557529E-6,6.283185,3.141593,6.283185,1118.163,0.2353964,-8.992019E9,1526.41,2.158568E8,1526.41,0.9999993,0.203797,7.818403E-5,0.0401623,0.0170676,0.0318527,0.05352993,0.003288742,0.003820888,0.1576678,0.003614985,0.003834765,0.02155206,0.004193453,6.640865E-4,8.363715E-4,0.1322582,0.06941952,0.01681507,0.02039604,8.431902E-4,0.004262768,6.676859E-4,1.757996E-6,0.007993591,0.007593868,0.05347183,0.01631116,0.07113607,0.02502315,3.977352E-4,8.393332,6.70108E-5,477061.0,477063.2
0.001763424,1.595958E-6,6.283185,3.141593,6.283185,1118.567,0.2353964,-8.885845E9,1526.331,2.158429E8,1526.331,0.9999993,0.2037713,7.6911E-5,0.04076268,0.01679966,0.03212859,0.0542332,0.003358982,0.003848979,0.1580059,0.003614683,0.003944334,0.02199958,0.004172571,6.400922E-4,8.063187E-4,0.1324337,0.06930828,0.01692532,0.0205427,8.744043E-4,0.004328142,6.883004E-4,1.849239E-6,0.008026759,0.007541243,0.05171715,0.0162388,0.07107679,0.02428005,3.49802E-4,8.389866,6.69866E-5,476864.2,476866.5
0.001780352,1.61109E-6,6.283185,3.141593,6.283185,1118.723,0.2353964,-8.835156E9,1526.3,2.158374E8,1526.3,0.9999993,0.2037612,7.642323E-5,0.04099617,0.01669685,0.03223433,0.05450676,0.003386525,0.003859716,0.1581339,0.003614475,0.003987523,0.02217479,0.004164345,6.309696E-4,7.948896E-4,0.1324996,0.0692584,0.01696735,0.02059925,8.867522E-4,0.004353621,6.964548E-4,1.885816E-6,0.008039311,0.007520274,0.05104394,0.01620951,0.07105381,0.02399496,3.325863E-4,8.388526,6.697726E-5,476788.2,476790.5
0.001813107,1.640366E-6,6.283185,3.141593,6.283185,1119.02,0.2353964,-8.72438E9,1526.241,2.15827E8,1526.241,0.9999993,0.2037419,7.549913E-5,0.04144347,0.01650201,0.03243454,0.05503086,0.003439634,0.003879999,0.1583739,0.003613938,0.00407114,0.02251214,0.004148428,6.138046E-4,7.733801E-4,0.1326223,0.06915278,0.01704657,0.02070685,9.107261E-4,0.004402515,7.122881E-4,1.957594E-6,0.008062828,0.007479354,0.04976842,0.01615168,0.07100993,0.02345479,3.016407E-4,8.38597,6.695945E-5,476643.2,476645.7
0.001841896,1.666089E-6,6.283185,3.141593,6.283185,1119.277,0.2353964,-8.623815E9,1526.189,2.158179E8,1526.189,0.9999992,0.2037251,7.470749E-5,0.04183166,0.01633519,0.03260576,0.05548563,0.003486102,0.003897291,0.1585763,0.003613316,0.004144676,0.02280677,0.004134446,5.992392E-4,7.551235E-4,0.1327249,0.06905018,0.01711381,0.02079941,9.318828E-4,0.004445038,7.262635E-4,2.021793E-6,0.008082662,0.007443034,0.0486769,0.01609963,0.07097198,0.02299247,2.768798E-4,8.383765,6.694411E-5,476518.0,476520.5
0.00186517,1.686881E-6,6.283185,3.141593,6.283185,1119.481,0.2353964,-8.52362E9,1526.148,2.158107E8,1526.148,0.9999992,0.2037116,7.408266E-5,0.04214222,0.01620323,0.03274107,0.05584941,0.003523527,0.003910919,0.1587344,0.003612721,0.004204154,0.02304367,0.004123149,5.878033E-4,7.407861E-4,0.1328045,0.06896082,0.01716662,0.02087292,9.490431E-4,0.004479114,7.376019E-4,2.074455E-6,0.008098149,0.00741345,0.04781404,0.01605679,0.0709417,0.02262693,2.583829E-4,8.38201,6.69319E-5,476418.3,476420.8
0.001919534,1.735433E-6,6.283185,3.141593,6.283185,1119.948,0.2353964,-8.323453E9,1526.053,2.15794E8,1526.053,0.9999992,0.2036804,7.267134E-5,0.04285666,0.0159046,0.03304682,0.05668628,0.003610464,0.003941583,0.1590853,0.003611027,0.004343169,0.02359252,0.004096795,5.621999E-4,7.086762E-4,0.132979,0.06873105,0.01728491,0.02104019,9.893108E-4,0.004557703,7.64223E-4,2.200089E-6,0.008132509,0.007343666,0.0458638,0.01595425,0.07087234,0.02180035,2.198926E-4,8.378001,6.690402E-5,476190.6,476193.2
0.001969034,1.779623E-6,6.283185,3.141593,6.283185,1120.36,0.2353964,-8.091892E9,1525.97,2.157793E8,1525.97,0.9999992,0.2036524,7.143916E-5,0.04349414,0.01564392,0.03331313,0.05743283,0.003689034,0.003968127,0.1593834,0.003609116,0.004469833,0.02408667,0.004072855,5.401697E-4,6.810357E-4,0.1331248,0.06849734,0.01738659,0.02118724,0.001026189,0.004628051,7.886284E-4,2.317727E-6,0.008161661,0.007279401,0.04416542,0.01585814,0.07081078,0.02107993,1.899629E-4,8.374459,6.687941E-5,475989.4,475992.1
0.001997572,1.805092E-6,6.283185,3.141593,6.283185,1120.592,0.2353964,-7.978968E9,1525.922,2.157709E8,1525.922,0.9999992,0.2036364,7.07509E-5,0.0438563,0.01549817,0.03346178,0.05785706,0.003734084,0.003982872,0.1595468,0.003607867,0.004542883,0.02436915,0.004059084,5.279793E-4,6.657361E-4,0.1332035,0.06835281,0.01744293,0.02126985,0.001047535,0.004668108,8.027675E-4,2.386927E-6,0.008177604,0.00724209,0.04321782,0.01580169,0.07077594,0.02067766,1.746091E-4,8.372459,6.686552E-5,475876.4,475879.3
0.002022885,1.827679E-6,6.283185,3.141593,6.283185,1120.796,0.2353964,-7.867082E9,1525.881,2.157636E8,1525.881,0.9999991,0.2036224,7.015139E-5,0.04417435,0.01537155,0.03359076,0.05822935,0.003773892,0.003995622,0.1596864,0.003606662,0.004607692,0.02461823,0.00404689,5.174646E-4,6.525368E-4,0.1332703,0.06821887,0.0174913,0.02134185,0.001066519,0.004703338,8.15351E-4,2.449154E-6,0.008191234,0.007208855,0.0423961,0.01575102,0.07074544,0.02032863,1.620444E-4,8.370714,6.685339E-5,475777.2,475780.0
0.002064752,1.865029E-6,6.283185,3.141593,6.283185,1121.126,0.2353964,-7.6501E9,1525.814,2.157518E8,1525.814,0.9999991,0.2035993,6.918975E-5,0.04469386,0.0151675,0.03379826,0.05883721,0.003839419,0.00401604,0.1599069,0.003604514,0.004714901,0.02502705,0.004026769,5.00672E-4,6.31451E-4,0.1333743,0.06798587,0.01756827,0.02145832,0.001098014,0.004760991,8.362493E-4,2.553856E-6,0.008212746,0.00715363,0.04107516,0.01566608,0.07069577,0.01976705,1.432646E-4,8.367879,6.683369E-5,475616.1,475618.9
0.002104967,1.900894E-6,6.283185,3.141593,6.283185,1121.437,0.2353964,-7.458754E9,1525.751,2.157408E8,1525.751,0.9999991,0.2035774,6.829532E-5,0.04518559,0.01497742,0.03399116,0.05941239,0.003902006,0.004034912,0.1601073,0.003602272,0.004817892,0.02541613,0.004007502,4.851951E-4,6.120113E-4,0.1334672,0.06774957,0.01763898,0.02156728,0.001128372,0.004815679,8.564202E-4,2.65647E-6,0.008232274,0.007100336,0.03984869,0.01558331,0.07064892,0.01924504,1.272881E-4,8.365216,6.681517E-5,475464.8,475467.7
0.002115526,1.910309E-6,6.283185,3.141593,6.283185,1121.517,0.2353964,-7.403755E9,1525.735,2.157379E8,1525.735,0.9999991,0.2035717,6.806493E-5,0.04531354,0.01492845,0.03404079,0.05956201,0.003918382,0.004039749,0.1601581,0.003601655,0.004844936,0.02551769,0.004002454,4.812345E-4,6.070355E-4,0.1334905,0.06768556,0.01765702,0.02159542,0.001136359,0.004829927,8.617324E-4,2.68375E-6,0.00823722,0.007086308,0.03953343,0.0155614,0.07063676,0.01911075,1.234028E-4,8.364526,6.681037E-5,475425.7,475428.6
0.002184864,1.97212E-6,6.283185,3.141593,6.283185,1122.036,0.2353964,-7.039999E9,1525.631,2.157197E8,1525.631,0.999999,0.2035345,6.659627E-5,0.04614202,0.0146161,0.03435662,0.06053025,0.004025325,0.004070348,0.1604737,0.003597321,0.00502251,0.02617843,0.003969418,4.562311E-4,5.756145E-4,0.1336325,0.06724609,0.01777021,0.02177557,0.001188966,0.004922372,8.967746E-4,2.866349E-6,0.008267916,0.006993908,0.03753047,0.01541584,0.07055829,0.01825643,1.007121E-4,8.360093,6.677949E-5,475173.7,475176.6
0.002267343,2.045608E-6,6.283185,3.141593,6.283185,1122.631,0.2353964,-6.61192E9,1525.514,2.156992E8,1525.514,0.999999,0.2034912,6.494138E-5,0.04710232,0.01426406,0.03471098,0.06165144,0.004151233,0.004104266,0.1608113,0.003591577,0.005233667,0.02695046,0.003930405,4.285929E-4,5.408638E-4,0.1337784,0.06668365,0.01789379,0.02197988,0.001251861,0.005029907,9.388071E-4,3.091338E-6,0.008300637,0.006883569,0.03529166,0.0152395,0.07046792,0.01729881,7.913818E-5,8.355022,6.674409E-5,474885.8,474888.7
0.002284989,2.061326E-6,6.283185,3.141593,6.283185,1122.756,0.2353964,-6.530843E9,1525.49,2.156949E8,1525.49,0.999999,0.203482,6.460005E-5,0.04730433,0.01419134,0.03478393,0.06188715,0.004177989,0.004111188,0.1608785,0.003590273,0.005278827,0.02711364,0.003922102,4.22959E-4,5.337774E-4,0.1338064,0.06655812,0.01791877,0.02202223,0.001265358,0.005052579,9.478483E-4,3.140586E-6,0.008307129,0.006859929,0.03483214,0.01520139,0.07044899,0.01710185,7.517375E-5,8.353965,6.673669E-5,474825.8,474828.8
0.002333081,2.104153E-6,6.283185,3.141593,6.283185,1123.09,0.2353964,-6.272079E9,1525.427,2.156837E8,1525.427,0.999999,0.2034573,6.369025E-5,0.04784906,0.01399746,0.03497798,0.06252236,0.004250589,0.004129497,0.1610529,0.003586599,0.005401858,0.02755487,0.003899551,4.080625E-4,5.150368E-4,0.1338779,0.0662076,0.01798426,0.02213537,0.001302204,0.0051138,9.725705E-4,3.27674E-6,0.008323974,0.006795485,0.0336123,0.01509697,0.07039806,0.01657825,6.534786E-5,8.351131,6.671684E-5,474665.0,474668.1
0.002408512,2.171301E-6,6.283185,3.141593,6.283185,1123.6,0.2353964,-5.862458E9,1525.332,2.15667E8,1525.332,0.9999989,0.203419,6.232267E-5,0.04868659,0.01370563,0.03526871,0.06349776,0.00436353,0.004156614,0.1613023,0.003580505,0.005594678,0.02823644,0.003864428,3.859979E-4,4.872669E-4,0.1339751,0.06563434,0.01807963,0.02230622,0.001360164,0.005208166,0.001011588,3.496125E-6,0.008347974,0.006694453,0.0317926,0.01493178,0.07032014,0.01579492,5.249819E-5,8.346822,6.668655E-5,474420.3,474423.4
0.002493058,2.246529E-6,6.283185,3.141593,6.283185,1124.153,0.2353964,-5.416645E9,1525.233,2.156496E8,1525.233,0.9999989,0.2033769,6.08706E-5,0.04960228,0.01339488,0.0355763,0.06456245,0.004488812,0.00418486,0.1615493,0.003573272,0.005810522,0.02898535,0.003825428,3.629843E-4,4.582882E-4,0.1340643,0.06496172,0.01817666,0.02248875,0.001425327,0.005311655,0.001055651,3.750374E-6,0.008371642,0.006581469,0.029879,0.0147451,0.07023542,0.01496785,4.108888E-5,8.342176,6.665376E-5,474156.2,474159.4
0.002555491,2.302057E-6,6.283185,3.141593,6.283185,1124.549,0.2353964,-5.092129E9,1525.165,2.156376E8,1525.165,0.9999989,0.2033464,5.984729E-5,0.05026349,0.01317572,0.03579183,0.06533009,0.004580455,0.004204349,0.1617112,0.003567684,0.005969682,0.02952813,0.003796891,3.470665E-4,4.382357E-4,0.1341176,0.06444683,0.01824204,0.02261776,0.001473555,0.005386583,0.001088408,3.943825E-6,0.008387066,0.006498333,0.0285465,0.01460654,0.07017456,0.01438964,3.430649E-5,8.338864,6.663027E-5,473968.0,473971.1
0.002680136,2.412859E-6,6.283185,3.141593,6.283185,1125.312,0.2353964,-4.472234E9,1525.041,2.156158E8,1525.041,0.9999988,0.2032867,5.791849E-5,0.05154786,0.01276194,0.03619512,0.06681804,0.004761268,0.004240068,0.1619871,0.003556011,0.006286732,0.03058601,0.003740604,3.177469E-4,4.012816E-4,0.1341948,0.06337957,0.01835784,0.02286167,0.001570027,0.005532578,0.001154324,4.344429E-6,0.008413101,0.006333432,0.02607434,0.01432899,0.07005704,0.0133111,2.395068E-5,8.332532,6.658509E-5,473608.3,473611.4
0.002724299,2.452099E-6,6.283185,3.141593,6.283185,1125.574,0.2353964,-4.251679E9,1525.0,2.156087E8,1525.0,0.9999988,0.2032659,5.726879E-5,0.051992,0.01262239,0.03632992,0.06733169,0.004824657,0.004251767,0.1620708,0.003551732,0.006398808,0.0309526,0.003720887,3.080855E-4,3.89099E-4,0.1342135,0.06299045,0.01839456,0.02294395,0.001604246,0.005583198,0.001177838,4.490984E-6,0.008420905,0.006275427,0.02525496,0.01423056,0.07001661,0.01295174,2.109737E-5,8.330373,6.656959E-5,473485.9,473489.1
0.002767251,2.490255E-6,6.283185,3.141593,6.283185,1125.825,0.2353964,-4.065461E9,1524.963,2.156021E8,1524.963,0.9999988,0.2032459,5.665325E-5,0.05241878,0.01248992,0.03645726,0.06782505,0.004885981,0.004262699,0.1621459,0.003547514,0.006507668,0.03130508,0.003701824,2.990231E-4,3.776694E-4,0.1342275,0.06260724,0.01842845,0.02302203,0.001637538,0.0056319,0.001200782,4.635803E-6,0.008427836,0.006219251,0.02448437,0.01413488,0.06997786,0.01261284,1.864922E-5,8.328313,6.655475E-5,473369.8,473373.3
0.002783583,2.504761E-6,6.283185,3.141593,6.283185,1125.919,0.2353964,-4.004893E9,1524.949,2.155997E8,1524.949,0.9999988,0.2032384,5.642005E-5,0.05257972,0.01244038,0.03650472,0.06801076,0.004909213,0.004266742,0.1621727,0.003545881,0.00654902,0.03143805,0.003694606,2.956613E-4,3.734289E-4,0.1342318,0.06246037,0.01844065,0.02305122,0.001650198,0.005650282,0.001209526,4.691461E-6,0.008430303,0.006197958,0.02419809,0.01409852,0.06996328,0.01248669,1.779593E-5,8.327541,6.654918E-5,473325.8,473329.3
0.002808473,2.526866E-6,6.283185,3.141593,6.283185,1126.062,0.2353964,-3.857004E9,1524.929,2.155961E8,1524.929,0.9999987,0.2032269,5.607243E-5,0.05282356,0.01236575,0.03657602,0.06829202,0.004944526,0.004272782,0.1622118,0.003543389,0.006611997,0.03163954,0.003683639,2.906281E-4,3.670794E-4,0.1342373,0.06223532,0.01845871,0.02309518,0.001669493,0.005678149,0.001222871,4.776945E-6,0.008433884,0.006165582,0.02376895,0.01404314,0.06994121,0.01229732,1.657361E-5,8.326375,6.654075E-5,473259.5,473263.0
0.002888616,2.598023E-6,6.283185,3.141593,6.283185,1126.513,0.2353964,-3.477378E9,1524.868,2.155853E8,1524.868,0.9999987,0.2031905,5.499248E-5,0.05359787,0.012132,0.03679794,0.06918409,0.005057525,0.004291321,0.1623243,0.003535317,0.006814422,0.03227939,0.00364858,2.750919E-4,3.474753E-4,0.1342467,0.06150223,0.01851269,0.02323268,0.001731611,0.005766762,0.001265997,5.05727E-6,0.00844409,0.006061946,0.02244072,0.01386514,0.06987131,0.01170915,1.317489E-5,8.322703,6.651408E-5,473051.0,473054.5
0.002919549,2.62548E-6,6.283185,3.141593,6.283185,1126.684,0.2353964,-3.350343E9,1524.846,2.155815E8,1524.846,0.9999987,0.2031766,5.458716E-5,0.05389232,0.0120444,0.03688052,0.0695229,0.00510085,0.004298111,0.1623625,0.003532165,0.0068924,0.03252266,0.003635156,2.69362E-4,3.402434E-4,0.134247,0.06121606,0.01853186,0.02328412,0.001755579,0.005800511,0.001282705,5.167578E-6,0.008447497,0.006022212,0.02194956,0.01379662,0.0698448,0.0114908,1.205994E-5,8.321319,6.650398E-5,472972.5,472976.1
0.002953742,2.655825E-6,6.283185,3.141593,6.283185,1126.871,0.2353964,-3.18017E9,1524.822,2.155774E8,1524.822,0.9999987,0.2031613,5.414741E-5,0.054215,0.01194921,0.03696986,0.06989379,0.005148554,0.004305387,0.1624013,0.003528665,0.006978487,0.03278916,0.003620386,2.631941E-4,3.324576E-4,0.1342453,0.06089787,0.01855191,0.02333997,0.001782064,0.005837526,0.001301214,5.290886E-6,0.00845093,0.005978475,0.02142012,0.013721,0.0698158,0.01125488,1.093883E-5,8.319811,6.649295E-5,472886.8,472890.4
0.003066447,2.755815E-6,6.283185,3.141593,6.283185,1127.473,0.2353964,-2.701378E9,1524.753,2.155651E8,1524.753,0.9999986,0.2031117,5.27529E-5,0.05525877,0.01164686,0.03725082,0.07109127,0.005304457,0.004327769,0.1625067,0.003517021,0.007261437,0.03365015,0.00357222,2.440107E-4,3.082351E-4,0.1342252,0.05983721,0.01861053,0.02351683,0.001869272,0.005957476,0.0013625,5.707415E-6,0.008459933,0.005835712,0.01976899,0.01347297,0.06972232,0.01051523,7.932875E-6,8.314991,6.645745E-5,472613.0,472616.6
0.003103587,2.788752E-6,6.283185,3.141593,6.283185,1127.667,0.2353964,-2.558221E9,1524.732,2.155615E8,1524.732,0.9999986,0.2030957,5.231046E-5,0.05559626,0.01155084,0.03733909,0.0714778,0.005355387,0.004334633,0.1625342,0.003513154,0.007354388,0.03392806,0.003556522,2.380524E-4,3.007097E-4,0.134214,0.05948433,0.01862752,0.0235728,0.001897969,0.00599633,0.001382784,5.848044E-6,0.008462163,0.005789159,0.01925489,0.01339169,0.0696922,0.01028363,7.136433E-6,8.31345,6.644603E-5,472525.7,472529.4
0.003145502,2.825919E-6,6.283185,3.141593,6.283185,1127.883,0.2353964,-2.381054E9,1524.71,2.155577E8,1524.71,0.9999986,0.2030777,5.182108E-5,0.05597338,0.01144454,0.03743621,0.0719091,0.005412605,0.004342084,0.162561,0.003508775,0.007459109,0.03423824,0.003538911,2.315347E-4,2.924764E-4,0.1341987,0.0590844,0.01864519,0.02363461,0.001930326,0.006039786,0.001405728,6.008795E-6,0.008464258,0.005736929,0.01869191,0.01330028,0.06965861,0.01002922,6.334904E-6,8.31174,6.643332E-5,472428.5,472432.2
0.003295478,2.958845E-6,6.283185,3.141593,6.283185,1128.633,0.2353964,-1.835634E9,1524.643,2.155459E8,1524.643,0.9999986,0.2030145,5.015085E-5,0.05729179,0.01108079,0.03776367,0.07341333,0.005615132,0.004366376,0.1626245,0.003493051,0.007832165,0.03531878,0.003476793,2.09859E-4,2.650871E-4,0.1341228,0.05764251,0.01869748,0.02384489,0.002045787,0.006192022,0.001488229,6.601284E-6,0.008468389,0.005552771,0.0168155,0.01297619,0.06954164,0.009174962,4.136761E-6,8.305849,6.638914E-5,472094.3,472098.1
0.003315183,2.976304E-6,6.283185,3.141593,6.283185,1128.73,0.2353964,-1.770854E9,1524.636,2.155446E8,1524.636,0.9999985,0.2030064,4.99405E-5,0.05746152,0.01103482,0.03780447,0.07360655,0.00564149,0.004369306,0.1626292,0.003490982,0.007880981,0.03545737,0.003468737,2.071915E-4,2.617155E-4,0.1341105,0.05745212,0.01870313,0.0238713,0.002060915,0.006211656,0.001499114,6.68115E-6,0.008468561,0.005528902,0.0165842,0.01293399,0.06952664,0.009068923,3.911919E-6,8.305101,6.638348E-5,472051.8,472055.6
0.003323328,2.98352E-6,6.283185,3.141593,6.283185,1128.769,0.2353964,-1.720377E9,1524.633,2.15544E8,1524.633,0.9999985,0.203003,4.985416E-5,0.05753145,0.01101594,0.03782119,0.0736861,0.005652368,0.004370499,0.1626309,0.003490128,0.007901144,0.03551442,0.003465413,2.061004E-4,2.603364E-4,0.1341053,0.05737337,0.01870536,0.02388214,0.002067165,0.006219747,0.001503615,6.714297E-6,0.008468608,0.005519059,0.01648957,0.01291657,0.06952046,0.009025491,3.82259E-6,8.304793,6.638116E-5,472034.3,472038.1
0.003438299,3.08535E-6,6.283185,3.141593,6.283185,1129.318,0.2353964,-1.350301E9,1524.595,2.155374E8,1524.595,0.9999985,0.2029561,4.867022E-5,0.05850446,0.01075647,0.03804847,0.07479136,0.005804881,0.004386323,0.1626414,0.003478092,0.008184867,0.03630575,0.003418944,1.913941E-4,2.417449E-4,0.1340223,0.05625987,0.01873221,0.0240303,0.002155168,0.006332473,0.001567332,7.190712E-6,0.008467844,0.005381542,0.01521302,0.01267246,0.06943467,0.008436593,2.760155E-6,8.300551,6.634889E-5,471793.5,471797.4
0.003507373,3.146506E-6,6.283185,3.141593,6.283185,1129.639,0.2353964,-1.133111E9,1524.577,2.155341E8,1524.577,0.9999985,0.2029285,4.79843E-5,0.05907686,0.01060661,0.03817757,0.07544026,0.005895599,0.004394955,0.1626363,0.003470866,0.0083545,0.03676876,0.003391418,1.831445E-4,2.313136E-4,0.1339649,0.05558998,0.01874449,0.0241152,0.002207831,0.006398904,0.001605758,7.484518E-6,0.008466167,0.00530022,0.01449635,0.01252743,0.06938439,0.008103378,2.270073E-6,8.298089,6.633001E-5,471654.3,471658.6
