Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H5-A_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_IC4H10_PFRC2 (),Mole_fraction_IC4H9_PFRC2 (),Mole_fraction_TC4H9_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_IC4H7_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_IC8H16_PFRC2 (),Mole_fraction_DIMEPTD_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Mole_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.01931342,1.694917E-5,6.283185,3.141593,6.283185,1151.727,0.2353964,-9.168885E8,1525.203,2.156444E8,1525.203,0.9999968,0.8095113,8.835737E-5,0.05572123,0.001090478,0.01044441,0.03755243,0.005587627,6.36975E-4,0.0273659,5.797046E-4,0.006060746,0.01096057,1.1921E-4,2.584075E-7,3.169481E-7,0.01565463,7.551316E-4,0.001482512,0.003955138,0.001203386,0.001379602,9.843821E-4,1.102879E-5,6.399348E-4,1.397705E-5,3.881425E-8,1.017995E-4,0.005764226,1.959169E-7,1.646069E-25,8.142308,6.505794E-5,462812.5,462818.5
0.01932366,1.695807E-5,6.283185,3.141593,6.283185,1151.731,0.2353964,-9.348505E8,1525.201,2.156441E8,1525.201,0.9999968,0.809505,8.831499E-5,0.05572805,0.001089867,0.0104437,0.03755657,0.005589127,6.368419E-4,0.02736392,5.79648E-4,0.006062183,0.0109599,1.191234E-4,2.581081E-7,3.165809E-7,0.0156528,7.545345E-4,0.00148187,0.003955004,0.001203578,0.001379864,9.846494E-4,1.103809E-5,6.397424E-4,1.394778E-5,3.856914E-8,1.016623E-4,0.005764106,1.950083E-7,1.600432E-25,8.142271,6.505774E-5,462810.5,462816.5
0.01943826,1.705756E-5,6.283185,3.141593,6.283185,1151.77,0.2353964,-9.229736E8,1525.178,2.1564E8,1525.178,0.9999968,0.8094348,8.78954E-5,0.05580413,0.0010831,0.0104358,0.03760266,0.005605874,6.353557E-4,0.02734177,5.79018E-4,0.006078196,0.01095247,1.181601E-4,2.548465E-7,3.125812E-7,0.01563243,7.479363E-4,0.00147468,0.003953501,0.001205704,0.001382788,9.876235E-4,1.114219E-5,6.375956E-4,1.362476E-5,3.593575E-8,1.001414E-4,0.005762775,1.851434E-7,1.171383E-25,8.141867,6.50555E-5,462787.5,462793.5
0.01977356,1.734867E-5,6.283185,3.141593,6.283185,1151.884,0.2353964,-9.613404E8,1525.109,2.156278E8,1525.109,0.9999968,0.8092319,8.667777E-5,0.05602382,0.001063958,0.01041277,0.03773595,0.005654511,6.310349E-4,0.02727756,5.771505E-4,0.006124472,0.01093058,1.153944E-4,2.457414E-7,3.014193E-7,0.01557332,7.293719E-4,0.001453919,0.003949054,0.001211818,0.001391283,9.961714E-4,1.144827E-5,6.313711E-4,1.272282E-5,2.921433E-8,9.582787E-5,0.005758927,1.590548E-7,4.669545E-26,8.140697,6.504911E-5,462721.6,462727.7
0.01979032,1.736321E-5,6.283185,3.141593,6.283185,1151.889,0.2353964,-9.366636E8,1525.105,2.156271E8,1525.105,0.9999968,0.8092219,8.661697E-5,0.05603468,0.001063023,0.01041162,0.03774254,0.005656926,6.308202E-4,0.02727437,5.77056E-4,0.006126762,0.01092948,1.152583E-4,2.452992E-7,3.00878E-7,0.01557039,7.284725E-4,0.001452889,0.003948831,0.001212119,0.001391705,9.965925E-4,1.146362E-5,6.310624E-4,1.267942E-5,2.891405E-8,9.561768E-5,0.005758737,1.578542E-7,4.460436E-26,8.140639,6.50488E-5,462718.3,462724.4
0.01981014,1.738043E-5,6.283185,3.141593,6.283185,1151.896,0.2353964,-9.366704E8,1525.101,2.156264E8,1525.101,0.9999968,0.8092101,8.654548E-5,0.05604753,0.001061917,0.01041027,0.03775034,0.005659783,6.305662E-4,0.02727061,5.76944E-4,0.006129468,0.01092818,1.150974E-4,2.447775E-7,3.002385E-7,0.01556692,7.274114E-4,0.001451678,0.003948566,0.001212475,0.001392204,9.9709E-4,1.148179E-5,6.306973E-4,1.262825E-5,2.856259E-8,9.536954E-5,0.005758512,1.564449E-7,4.224695E-26,8.14057,6.504842E-5,462714.4,462720.6
0.02022849,1.774359E-5,6.283185,3.141593,6.283185,1152.031,0.2353964,-9.599475E8,1525.013,2.15611E8,1525.013,0.9999968,0.8089631,8.511135E-5,0.05631512,0.001039315,0.01038175,0.03791291,0.005719635,6.252407E-4,0.02719167,5.745573E-4,0.006185896,0.01090066,1.117662E-4,2.34262E-7,2.873548E-7,0.01549436,7.058571E-4,0.001426334,0.003942924,0.001219862,0.001402667,0.001007402,1.186702E-5,6.230631E-4,1.159718E-5,2.207547E-8,9.029177E-5,0.005753826,1.29516E-7,1.347745E-26,8.139144,6.504076E-5,462633.6,462639.8
0.02042832,1.791704E-5,6.283185,3.141593,6.283185,1152.094,0.2353964,-9.73408E8,1524.971,2.156035E8,1524.971,0.9999968,0.808847,8.443846E-5,0.05644073,0.001028941,0.0103682,0.0379894,0.005747936,6.227199E-4,0.02715444,5.733931E-4,0.006212398,0.01088746,1.102159E-4,2.294841E-7,2.815036E-7,0.01546012,6.96087E-4,0.001414476,0.003940199,0.001223309,0.001407618,0.001012206,1.205216E-5,6.194625E-4,1.113576E-5,1.952188E-8,8.796891E-5,0.005751626,1.18358E-7,7.805105E-27,8.138472,6.503721E-5,462596.3,462602.8
0.02045395,1.793928E-5,6.283185,3.141593,6.283185,1152.102,0.2353964,-9.698154E8,1524.965,2.156025E8,1524.965,0.9999968,0.8088322,8.434832E-5,0.05645674,0.001027629,0.01036647,0.03799914,0.005751553,6.223977E-4,0.02714968,5.732422E-4,0.006215777,0.01088577,1.10019E-4,2.288821E-7,2.807665E-7,0.01545574,6.948572E-4,0.001412957,0.003939849,0.001223747,0.001408251,0.001012816,1.207596E-5,6.190028E-4,1.107799E-5,1.921688E-8,8.767568E-5,0.005751346,1.169999E-7,7.278794E-27,8.138387,6.503676E-5,462591.4,462597.9
0.0205954,1.806206E-5,6.283185,3.141593,6.283185,1152.146,0.2353964,-9.697732E8,1524.935,2.155972E8,1524.935,0.9999968,0.808751,8.390085E-5,0.0565447,0.001020471,0.01035692,0.03805268,0.005771461,6.206236E-4,0.02712348,5.724107E-4,0.006234339,0.01087641,1.089396E-4,2.256425E-7,2.767999E-7,0.01543168,6.88168E-4,0.00140463,0.003937906,0.001226152,0.001411736,0.001016162,1.220755E-5,6.164744E-4,1.076465E-5,1.761809E-8,8.6076E-5,0.005749806,1.097839E-7,4.95236E-27,8.137917,6.50343E-5,462564.8,462571.4
0.02095384,1.837315E-5,6.283185,3.141593,6.283185,1152.254,0.2353964,-1.024026E9,1524.857,2.155835E8,1524.857,0.9999968,0.8085477,8.274164E-5,0.05676457,0.001002913,0.01033283,0.03818685,0.005821511,6.161606E-4,0.02705779,5.702659E-4,0.006280753,0.01085263,1.062606E-4,2.177143E-7,2.670963E-7,0.01537127,6.718944E-4,0.001383907,0.003932945,0.001232138,0.001420501,0.001024473,1.254257E-5,6.101318E-4,1.001089E-5,1.413909E-8,8.215985E-5,0.005745956,9.344414E-8,1.861934E-27,8.136738,6.50282E-5,462499.9,462507.1
0.02098536,1.840051E-5,6.283185,3.141593,6.283185,1152.263,0.2353964,-1.010203E9,1524.85,2.155822E8,1524.85,0.9999968,0.80853,8.262945E-5,0.05678371,0.001001414,0.01033072,0.03819856,0.005825884,6.157705E-4,0.02705209,5.700726E-4,0.006284792,0.01085054,1.060288E-4,2.170326E-7,2.662644E-7,0.015366,6.705061E-4,0.001382113,0.003932506,0.001232658,0.001421267,0.001025193,1.257213E-5,6.095785E-4,9.947291E-6,1.386853E-8,8.182474E-5,0.005745622,9.213109E-8,1.708636E-27,8.136635,6.502769E-5,462494.5,462501.8
0.02109548,1.849607E-5,6.283185,3.141593,6.283185,1152.295,0.2353964,-9.849352E8,1524.826,2.15578E8,1524.826,0.9999968,0.8084685,8.232567E-5,0.05685031,9.961917E-4,0.01032336,0.03823915,0.005841129,6.144104E-4,0.02703207,5.694048E-4,0.006298849,0.01084324,1.05224E-4,2.147376E-7,2.634547E-7,0.01534763,6.657205E-4,0.001375808,0.00393097,0.001234462,0.00142394,0.00102769,1.267558E-5,6.076512E-4,9.728437E-6,1.296492E-8,8.066573E-5,0.005744457,8.769331E-8,1.268137E-27,8.136279,6.502587E-5,462474.2,462481.5
0.02167739,1.900104E-5,6.283185,3.141593,6.283185,1152.461,0.2353964,-9.981161E8,1524.698,2.155555E8,1524.698,0.9999968,0.8081493,8.066782E-5,0.05719596,9.698559E-4,0.0102847,0.03845016,0.005920907,6.072921E-4,0.02692731,5.658448E-4,0.006371831,0.01080451,1.010888E-4,2.033816E-7,2.495648E-7,0.01525168,6.418385E-4,0.001343114,0.003922753,0.001243765,0.001437929,0.001040524,1.3226E-5,5.97604E-4,8.651556E-6,9.085382E-9,7.482365E-5,0.0057384,6.758481E-8,2.615538E-28,8.134427,6.50165E-5,462369.2,462376.6
0.02200233,1.928298E-5,6.283185,3.141593,6.283185,1152.551,0.2353964,-1.034634E9,1524.626,2.155429E8,1524.626,0.9999968,0.807975,7.976975E-5,0.0573846,9.559669E-4,0.01026329,0.03856557,0.00596488,6.033686E-4,0.02686968,5.638147E-4,0.006411653,0.01078286,9.886336E-5,1.974655E-7,2.423338E-7,0.01519895,6.294344E-4,0.001325339,0.003918106,0.001248803,0.001445646,0.001047433,1.353596E-5,5.920931E-4,8.1045E-6,7.452266E-9,7.175849E-5,0.005735093,5.845586E-8,1.083124E-28,8.133413,6.501146E-5,462312.3,462319.9
0.02202948,1.930654E-5,6.283185,3.141593,6.283185,1152.558,0.2353964,-1.048103E9,1524.62,2.155418E8,1524.62,0.9999968,0.8079605,7.967677E-5,0.05740022,9.548429E-4,0.01026151,0.03857518,0.005968534,6.030425E-4,0.02686493,5.636408E-4,0.00641495,0.01078106,9.86801E-5,1.969697E-7,2.417291E-7,0.01519457,6.284237E-4,0.001323886,0.003917717,0.00124922,0.001446288,0.001048002,1.356193E-5,5.916359E-4,8.060449E-6,7.330008E-9,7.150853E-5,0.005734819,5.775208E-8,1.006171E-28,8.133329,6.501106E-5,462308.1,462315.7
0.02204519,1.932016E-5,6.283185,3.141593,6.283185,1152.562,0.2353964,-1.040891E9,1524.616,2.155411E8,1524.616,0.9999968,0.8079522,7.96187E-5,0.05740925,9.541907E-4,0.01026048,0.03858071,0.005970647,6.028541E-4,0.02686217,5.635392E-4,0.006416856,0.01078001,9.857428E-5,1.966766E-7,2.413702E-7,0.01519204,6.2784E-4,0.001323036,0.003917492,0.00124946,0.001446659,0.001048331,1.357695E-5,5.913717E-4,8.035079E-6,7.260209E-9,7.136435E-5,0.005734662,5.734887E-8,9.641906E-29,8.133281,6.501083E-5,462305.3,462313.0
0.02220793,1.946136E-5,6.283185,3.141593,6.283185,1152.605,0.2353964,-1.008449E9,1524.58,2.155347E8,1524.58,0.9999968,0.8078662,7.921992E-5,0.0575024,9.474595E-4,0.01024983,0.03863769,0.005992484,6.009058E-4,0.02683357,5.625069E-4,0.006436509,0.01076919,9.748574E-5,1.938527E-7,2.379193E-7,0.0151659,6.218974E-4,0.001314261,0.00391515,0.001251936,0.001450495,0.00105171,1.373297E-5,5.886433E-4,7.777156E-6,6.576806E-9,6.988912E-5,0.005733029,5.334145E-8,6.227801E-29,8.13278,6.500838E-5,462276.8,462284.5
0.02306025,2.020077E-5,6.283185,3.141593,6.283185,1152.824,0.2353964,-1.022011E9,1524.389,2.155011E8,1524.389,0.9999968,0.8074263,7.709725E-5,0.0579787,9.143461E-4,0.01019453,0.03892964,0.006105335,5.908447E-4,0.02668584,5.570207E-4,0.006536927,0.01071257,9.200849E-5,1.803017E-7,2.213712E-7,0.01503121,5.930923E-4,0.001269568,0.003902722,0.001264492,0.001470332,0.001068701,1.455757E-5,5.746288E-4,6.55836E-6,3.920328E-9,6.267036E-5,0.00572467,3.651556E-8,6.167571E-30,8.130218,6.499605E-5,462131.6,462139.2
0.02308248,2.022005E-5,6.283185,3.141593,6.283185,1152.829,0.2353964,-1.022E9,1524.384,2.155002E8,1524.384,0.9999968,0.8074151,7.704405E-5,0.05799086,9.135237E-4,0.01019309,0.03893712,0.006108244,5.905856E-4,0.02668204,5.568754E-4,0.00653949,0.0107111,9.187057E-5,1.799716E-7,2.209682E-7,0.01502775,5.923892E-4,0.001268435,0.003902395,0.001264811,0.001470844,0.001069129,1.457924E-5,5.742695E-4,6.529355E-6,3.867951E-9,6.249305E-5,0.005724456,3.615738E-8,5.807957E-30,8.130153,6.499574E-5,462127.9,462135.6
0.02319089,2.031409E-5,6.283185,3.141593,6.283185,1152.856,0.2353964,-1.023197E9,1524.359,2.154959E8,1524.359,0.9999968,0.8073604,7.677952E-5,0.05805005,9.095413E-4,0.01018613,0.03897347,0.006122407,5.89324E-4,0.02666352,5.561646E-4,0.006551953,0.01070392,9.120137E-5,1.783715E-7,2.190155E-7,0.0150109,5.889921E-4,0.001262921,0.003900797,0.001266359,0.001473336,0.001071203,1.468502E-5,5.725213E-4,6.389797E-6,3.622573E-9,6.16359E-5,0.005723417,3.446131E-8,4.335952E-30,8.129834,6.499423E-5,462110.0,462117.8
0.02324176,2.035821E-5,6.283185,3.141593,6.283185,1152.868,0.2353964,-1.031956E9,1524.348,2.154938E8,1524.348,0.9999968,0.8073348,7.665641E-5,0.05807772,9.076956E-4,0.01018286,0.03899048,0.006129039,5.887333E-4,0.02665486,5.558296E-4,0.006557778,0.01070055,9.088933E-5,1.77626E-7,2.181061E-7,0.01500301,5.874157E-4,0.001260347,0.003900047,0.001267082,0.001474503,0.00107217,1.473472E-5,5.717035E-4,6.325371E-6,3.512875E-9,6.123798E-5,0.005722931,3.369322E-8,3.779388E-30,8.129684,6.499353E-5,462101.7,462109.5
0.02549954,2.231617E-5,6.283185,3.141593,6.283185,1153.375,0.2353964,-1.045719E9,1523.832,2.154031E8,1523.832,0.9999967,0.8062547,7.201562E-5,0.05924736,8.355495E-4,0.01004108,0.03971059,0.006415336,5.633408E-4,0.02628096,5.406014E-4,0.006802911,0.01055292,7.821332E-5,1.501388E-7,1.846093E-7,0.01466498,5.277652E-4,0.001152717,0.003866013,0.001297123,0.001524988,0.001111299,1.698242E-5,5.369393E-4,4.046915E-6,9.087684E-10,4.604934E-5,0.005702322,1.246226E-8,1.130092E-32,8.123364,6.496497E-5,461742.3,461749.9
0.04433724,3.862879E-5,6.283185,3.141593,6.283185,1155.877,0.2353964,-9.008609E8,1519.697,2.146752E8,1519.697,0.9999965,0.7996108,5.41636E-5,0.06647592,5.655776E-4,0.009039843,0.04419652,0.008423689,3.999583E-4,0.02366168,4.211314E-4,0.008179174,0.009521113,2.489615E-5,7.012957E-8,8.769622E-8,0.01243958,3.324627E-4,6.209061E-4,0.003566404,0.001463076,0.001885059,0.001264746,3.812745E-5,3.31335E-4,1.18579E-7,9.082934E-12,4.909751E-6,0.005568914,-9.70243E-12,4.24171E-34,8.083783,6.482435E-5,459492.2,459498.1
0.05681129,4.941573E-5,6.283185,3.141593,6.283185,1156.888,0.2353964,-7.656484E8,1517.374,2.142665E8,1517.374,0.9999965,0.7963863,4.90108E-5,0.07003021,4.911959E-4,0.008499573,0.04637083,0.009543322,3.248386E-4,0.02220881,3.664872E-4,0.00870729,0.008998514,1.269865E-5,5.403185E-8,6.815666E-8,0.01131429,2.817489E-4,4.604872E-4,0.003378389,0.001532608,0.002091148,0.001294451,5.357012E-5,2.478905E-4,1.502624E-8,6.545075E-12,1.23444E-6,0.005497057,-8.463483E-9,-9.646514E-39,8.064378,6.476771E-5,458389.3,458394.6
0.06015852,5.230873E-5,6.283185,3.141593,6.283185,1157.124,0.2353964,-7.319975E8,1516.808,2.141669E8,1516.808,0.9999964,0.795613,4.794388E-5,0.0708885,4.760669E-4,0.008366571,0.04688829,0.009825334,3.078334E-4,0.02184636,3.546628E-4,0.008816651,0.008873709,1.071844E-5,5.105072E-8,6.451687E-8,0.01104369,2.712705E-4,4.30187E-4,0.003330649,0.001548139,0.002143717,0.001299028,5.78165E-5,2.300594E-4,1.242497E-8,6.167301E-12,8.623244E-7,0.00547892,-2.411205E-8,-4.216596E-42,8.059729,6.475452E-5,458125.2,458130.5
0.06103425,5.306554E-5,6.283185,3.141593,6.283185,1157.184,0.2353964,-7.253291E8,1516.664,2.141414E8,1516.664,0.9999964,0.7954158,4.767182E-5,0.07110757,4.723644E-4,0.008332508,0.04701986,0.009898005,3.035726E-4,0.02175331,3.517268E-4,0.008843398,0.008841977,1.026131E-5,5.032556E-8,6.362973E-8,0.01097477,2.68677E-4,4.22914E-4,0.003318363,0.001552023,0.002157306,0.001300076,5.893232E-5,2.256554E-4,2.62833E-8,6.076431E-12,7.855907E-7,0.00547424,-8.182864E-8,-5.394132E-43,8.058544,6.475117E-5,458058.5,458063.8
0.06117156,5.318419E-5,6.283185,3.141593,6.283185,1157.193,0.2353964,-7.25967E8,1516.641,2.141374E8,1516.641,0.9999964,0.795385,4.762798E-5,0.07114172,4.717965E-4,0.008327196,0.04704038,0.009909357,3.029116E-4,0.0217388,3.512721E-4,0.008847524,0.008837037,1.019174E-5,5.021034E-8,6.348865E-8,0.01096403,2.682747E-4,4.218028E-4,0.003316445,0.001552625,0.002159431,0.001300236,5.910742E-5,2.249743E-4,3.526292E-8,6.06241E-12,7.742174E-7,0.005473509,-1.176632E-7,-3.901358E-43,8.058359,6.475065E-5,458048.4,458053.7
0.06126336,5.326352E-5,6.283185,3.141593,6.283185,1157.199,0.2353964,-7.21772E8,1516.626,2.141348E8,1516.626,0.9999964,0.7953645,4.759939E-5,0.07116452,4.714163E-4,0.008323648,0.04705407,0.00991694,3.024707E-4,0.02172912,3.509689E-4,0.008850273,0.008833739,1.014554E-5,5.013603E-8,6.339768E-8,0.01095686,2.680065E-4,4.21064E-4,0.003315164,0.001553027,0.00216085,0.001300341,5.922451E-5,2.245204E-4,3.870155E-8,6.053069E-12,7.667088E-7,0.00547302,-1.319771E-7,-3.141792E-43,8.058236,6.47503E-5,458041.5,458046.9
0.06343366,5.513888E-5,6.283185,3.141593,6.283185,1157.344,0.2353964,-7.022451E8,1516.276,2.140731E8,1516.276,0.9999964,0.7948864,4.700076E-5,0.07169676,4.626078E-4,0.008240668,0.04737253,0.01009489,2.922781E-4,0.02150185,3.43999E-4,0.008912948,0.008756861,9.122185E-6,4.848957E-8,6.138317E-8,0.01078973,2.618704E-4,4.041831E-4,0.003285126,0.001562302,0.002194208,0.001302682,6.199861E-5,2.141088E-4,2.711443E-8,5.840742E-12,6.096039E-7,0.005461544,-1.291975E-7,-5.910193E-46,8.055365,6.47422E-5,457878.4,457883.7
0.06569484,5.709252E-5,6.283185,3.141593,6.283185,1157.491,0.2353964,-6.886031E8,1515.919,2.140103E8,1515.919,0.9999964,0.7944008,4.637371E-5,0.07223797,4.539347E-4,0.008156046,0.04769511,0.01027753,2.821184E-4,0.02126969,3.370898E-4,0.008973774,0.008679019,8.183667E-6,4.68725E-8,5.940013E-8,0.01062024,2.557892E-4,3.880992E-4,0.003254384,0.001571536,0.002228555,0.001304823,6.489835E-5,2.038822E-4,2.765642E-8,5.633408E-12,4.810207E-7,0.005449745,-1.600005E-7,-1.038939E-47,8.052449,6.473399E-5,457714.9,457720.7
0.06573754,5.712941E-5,6.283185,3.141593,6.283185,1157.494,0.2353964,-7.580807E8,1515.912,2.140091E8,1515.912,0.9999964,0.7943916,4.635153E-5,0.07224806,4.537768E-4,0.008154465,0.04770117,0.01028095,2.819309E-4,0.02126538,3.369624E-4,0.008974879,0.00867757,8.167088E-6,4.683765E-8,5.935665E-8,0.01061708,2.556767E-4,3.878354E-4,0.00325381,0.001571706,0.002229199,0.00130486,6.495317E-5,2.036949E-4,3.21878E-8,5.629615E-12,4.788835E-7,0.005449522,-1.77566E-7,-9.405762E-48,8.052393,6.473383E-5,457712.3,457718.2
0.0657469,5.713749E-5,6.283185,3.141593,6.283185,1157.494,0.2353964,-6.814163E8,1515.911,2.140089E8,1515.911,0.9999964,0.7943897,4.635096E-5,0.07225027,4.537412E-4,0.008154119,0.04770249,0.0102817,2.818899E-4,0.02126443,3.369346E-4,0.008975122,0.008677253,8.163461E-6,4.683048E-8,5.934818E-8,0.01061639,2.556521E-4,3.877706E-4,0.003253684,0.001571743,0.00222934,0.001304869,6.496519E-5,2.036539E-4,3.213832E-8,5.628784E-12,4.784166E-7,0.005449474,-1.777856E-7,-9.203007E-48,8.052382,6.47338E-5,457711.6,457717.6
0.06578838,5.717333E-5,6.283185,3.141593,6.283185,1157.497,0.2353964,-6.981431E8,1515.904,2.140077E8,1515.904,0.9999964,0.7943809,4.633441E-5,0.07226007,4.535794E-4,0.008152586,0.04770832,0.01028502,2.81708E-4,0.02126022,3.368098E-4,0.008976196,0.008675848,8.147407E-6,4.679792E-8,5.930794E-8,0.01061333,2.555421E-4,3.874903E-4,0.003253126,0.001571909,0.002229967,0.001304906,6.501845E-5,2.034722E-4,3.193367E-8,5.625102E-12,4.763524E-7,0.00544926,-1.777925E-7,-8.356188E-48,8.052329,6.473366E-5,457708.7,457714.7
0.06580638,5.718888E-5,6.283185,3.141593,6.283185,1157.498,0.2353964,-6.843761E8,1515.901,2.140072E8,1515.901,0.9999964,0.7943771,4.632982E-5,0.07226433,4.535106E-4,0.00815192,0.04771085,0.01028646,2.816291E-4,0.02125839,3.367559E-4,0.008976662,0.008675239,8.140449E-6,4.678428E-8,5.929126E-8,0.010612,2.554945E-4,3.87369E-4,0.003252884,0.001571981,0.002230238,0.001304922,6.504158E-5,2.033934E-4,3.183957E-8,5.623503E-12,4.754591E-7,0.005449167,-1.777632E-7,-8.013093E-48,8.052306,6.473359E-5,457707.4,457713.4
0.06617803,5.750996E-5,6.283185,3.141593,6.283185,1157.522,0.2353964,-6.808652E8,1515.844,2.13997E8,1515.844,0.9999964,0.7942986,4.625745E-5,0.07235192,4.521384E-4,0.008138201,0.04776288,0.01031619,2.800062E-4,0.02122069,3.356595E-4,0.008986206,0.008662676,7.998418E-6,4.654875E-8,5.900336E-8,0.01058462,2.545263E-4,3.848478E-4,0.00324789,0.001573454,0.002235841,0.001305245,6.551903E-5,2.017752E-4,2.991311E-8,5.590739E-12,4.574078E-7,0.005447244,-1.767907E-7,-3.381313E-48,8.051835,6.473227E-5,457680.8,457686.8
0.06636515,5.767161E-5,6.283185,3.141593,6.283185,1157.533,0.2353964,-6.83833E8,1515.814,2.139919E8,1515.814,0.9999964,0.7942591,4.619429E-5,0.07239589,4.514517E-4,0.008131311,0.04778907,0.01033113,2.791935E-4,0.02120179,3.35109E-4,0.008990968,0.00865637,7.92803E-6,4.641899E-8,5.884345E-8,0.01057088,2.540411E-4,3.836274E-4,0.003245382,0.001574192,0.002238658,0.001305405,6.57595E-5,2.009664E-4,2.899628E-8,5.574398E-12,4.485888E-7,0.005446276,-1.763319E-7,-2.188006E-48,8.051598,6.47316E-5,457668.0,457674.2
0.0663929,5.769559E-5,6.283185,3.141593,6.283185,1157.535,0.2353964,-6.796798E8,1515.81,2.139912E8,1515.81,0.9999964,0.7942533,4.618485E-5,0.07240241,4.513466E-4,0.008130291,0.04779294,0.01033335,2.790732E-4,0.02119898,3.350274E-4,0.008991673,0.008655437,7.917656E-6,4.639825E-8,5.881791E-8,0.01056885,2.53969E-4,3.834407E-4,0.00324501,0.001574301,0.002239076,0.001305429,6.579517E-5,2.008468E-4,2.886198E-8,5.571979E-12,4.472961E-7,0.005446133,-1.762619E-7,-2.051689E-48,8.051563,6.473151E-5,457666.0,457672.2
0.0668001,5.804737E-5,6.283185,3.141593,6.283185,1157.561,0.2353964,-6.752102E8,1515.747,2.139801E8,1515.747,0.9999964,0.7941678,4.609446E-5,0.07249777,4.498647E-4,0.008115344,0.04784952,0.0103658,2.773161E-4,0.02115788,3.338434E-4,0.009001926,0.008641772,7.767319E-6,4.613591E-8,5.849651E-8,0.01053906,2.529239E-4,3.807452E-4,0.003239566,0.001575896,0.002245197,0.001305771,6.631868E-5,1.991018E-4,2.696646E-8,5.53671E-12,4.287743E-7,0.005444033,-1.752399E-7,-8.026544E-49,8.05105,6.473007E-5,457637.1,457643.5
0.06697816,5.820119E-5,6.283185,3.141593,6.283185,1157.572,0.2353964,-7.215326E8,1515.72,2.139753E8,1515.72,0.9999964,0.7941304,4.604112E-5,0.07253933,4.492299E-4,0.008108824,0.04787431,0.01037996,2.765521E-4,0.02114003,3.33327E-4,0.009006365,0.008635816,7.702652E-6,4.601275E-8,5.834494E-8,0.01052608,2.524686E-4,3.796385E-4,0.00323719,0.001576589,0.002247868,0.001305918,6.654764E-5,1.983444E-4,2.617571E-8,5.52142E-12,4.209243E-7,0.005443115,-1.747844E-7,-5.308487E-49,8.050824,6.472943E-5,457625.4,457632.2
0.06698781,5.820952E-5,6.283185,3.141593,6.283185,1157.573,0.2353964,-6.688149E8,1515.718,2.13975E8,1515.718,0.9999964,0.7941284,4.60337E-5,0.07254159,4.49193E-4,0.008108471,0.04787563,0.01038073,2.765108E-4,0.02113905,3.332987E-4,0.009006607,0.008635495,7.699166E-6,4.600613E-8,5.833684E-8,0.01052538,2.524437E-4,3.795686E-4,0.003237062,0.001576626,0.002248013,0.001305926,6.656006E-5,1.983035E-4,2.613338E-8,5.520592E-12,4.20503E-7,0.005443066,-1.747606E-7,-5.190901E-49,8.050813,6.47294E-5,457624.7,457631.4
0.06700597,5.822521E-5,6.283185,3.141593,6.283185,1157.574,0.2353964,-6.779297E8,1515.716,2.139745E8,1515.716,0.9999964,0.7941247,4.601722E-5,0.07254582,4.491223E-4,0.008107808,0.04787814,0.01038217,2.764331E-4,0.02113723,3.33245E-4,0.009007058,0.008634889,7.692613E-6,4.599192E-8,5.831876E-8,0.01052406,2.523964E-4,3.794495E-4,0.003236821,0.001576697,0.002248286,0.001305942,6.658341E-5,1.982265E-4,2.605402E-8,5.519036E-12,4.197119E-7,0.005442973,-1.747155E-7,-4.976669E-49,8.05079,6.472934E-5,457623.4,457630.1
