Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_IC4H10_PFRC2 (),Mass_fraction_IC4H9_PFRC2 (),Mass_fraction_TC4H9_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_IC4H7_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_NC5H10_PFRC2 (),Mass_fraction_B1M2_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_IC8H16_PFRC2 (),Mass_fraction_DIMEPTD_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Mass_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),UHC_Sens_GasRxn#32_PFRC2 (),UHC_Sens_GasRxn#409_PFRC2 (),UHC_Sens_GasRxn#620_PFRC2 (),UHC_Sens_GasRxn#630_PFRC2 (),UHC_Sens_GasRxn#2803_PFRC2 (),UHC_Sens_GasRxn#8284_PFRC2 (),UHC_Sens_GasRxn#8662_PFRC2 (),UHC_Sens_GasRxn#11449_PFRC2 (),UHC_Sens_GasRxn#11455_PFRC2 (),UHC_Sens_GasRxn#11692_PFRC2 (),Volatile_organic_compounds_PFRC2 (ppm),VOC_Sens_GasRxn#32_PFRC2 (),VOC_Sens_GasRxn#409_PFRC2 (),VOC_Sens_GasRxn#620_PFRC2 (),VOC_Sens_GasRxn#630_PFRC2 (),VOC_Sens_GasRxn#2803_PFRC2 (),VOC_Sens_GasRxn#8284_PFRC2 (),VOC_Sens_GasRxn#8662_PFRC2 (),VOC_Sens_GasRxn#11449_PFRC2 (),VOC_Sens_GasRxn#11455_PFRC2 (),VOC_Sens_GasRxn#11692_PFRC2 ()
15.4,0.01689081,6.283185,3.141593,6.283185,856.8641,0.2353971,2697874.0,1138.031,1.474994E8,1138.031,1.000006,0.1905255,1.347319E-8,0.1970358,2.955109E-6,0.02107894,0.2116879,0.02969019,0.001860398,0.08578905,0.02123275,0.01008522,1.115735E-4,1.493289E-8,8.486321E-8,0.07494459,2.040361E-4,0.001079103,0.01901083,0.01175205,0.03479386,0.01602085,1.319503E-4,1.884541E-4,7.854455E-4,1.149567E-6,3.370107E-9,5.364951E-6,0.06111991,-1.215761E-5,-4.483521E-40,8.165961,8.744559E-5,464152.9,-4.386235E-4,-0.002678257,-3.75429E-4,-0.002744196,-0.002322831,6.718785E-4,-0.001491231,9.552392E-5,-1.477123E-4,1.394171E-4,464155.5,-4.402529E-4,-0.002679611,-3.762677E-4,-0.002743671,-0.002321153,6.718868E-4,-0.001491178,9.545404E-5,-1.476434E-4,1.394767E-4
15.6,0.01712443,6.283185,3.141593,6.283185,855.361,0.2353971,2636305.0,1136.045,1.471498E8,1136.045,1.000007,0.190511,1.297041E-8,0.1971451,2.855989E-6,0.02109666,0.2117896,0.02970278,0.001863473,0.08569853,0.02119715,0.01004353,1.121859E-4,1.465239E-8,8.451617E-8,0.07484754,1.994706E-4,0.001076979,0.01900106,0.01174989,0.0348393,0.01603493,1.333511E-4,1.879559E-4,7.828399E-4,1.179861E-6,3.422319E-9,5.344002E-6,0.06111032,-1.234972E-5,-3.970056E-40,8.166033,8.759925E-5,464157.1,-4.326609E-4,-0.00267438,-3.743171E-4,-0.00274414,-0.002325535,6.717556E-4,-0.001488605,9.462234E-5,-1.480963E-4,1.39208E-4,464159.7,-4.342912E-4,-0.002675734,-3.751551E-4,-0.002743614,-0.002323858,6.717636E-4,-0.001488553,9.45525E-5,-1.480274E-4,1.392674E-4
15.8,0.01735845,6.283185,3.141593,6.283185,853.8587,0.2353971,2576159.0,1134.06,1.468004E8,1134.06,1.000007,0.1904971,1.24866E-8,0.19725,2.760184E-6,0.02111434,0.2118866,0.02971433,0.001866566,0.08561187,0.02116261,0.01000307,1.127961E-4,1.437873E-8,8.418702E-8,0.0747545,1.950133E-4,0.001074964,0.01899172,0.01174772,0.03488314,0.01604866,1.347282E-4,1.874772E-4,7.803574E-4,1.177938E-6,3.47515E-9,5.324679E-6,0.0611012,-1.236648E-5,-3.539915E-40,8.166105,8.775338E-5,464161.3,-4.268311E-4,-0.00267055,-3.731917E-4,-0.002744089,-0.002328192,6.716238E-4,-0.001486124,9.37639E-5,-1.48471E-4,1.390048E-4,464163.9,-4.284622E-4,-0.002671905,-3.740291E-4,-0.002743563,-0.002326516,6.716316E-4,-0.001486071,9.369411E-5,-1.484022E-4,1.390641E-4
16.0,0.01759289,6.283185,3.141593,6.283185,852.3572,0.2353971,2515805.0,1132.076,1.464512E8,1132.076,1.000007,0.1904835,1.201839E-8,0.1973507,2.668926E-6,0.021132,0.2119795,0.02972489,0.001869673,0.08552907,0.0211291,0.009963807,1.134039E-4,1.410912E-8,8.385789E-8,0.07466532,1.906577E-4,0.001073122,0.01898278,0.01174554,0.03492543,0.01606203,1.361781E-4,1.870177E-4,7.779911E-4,1.272654E-6,3.528574E-9,5.306866E-6,0.06109254,-1.289561E-5,-3.17672E-40,8.166179,8.790797E-5,464165.9,-4.209029E-4,-0.002666604,-3.720226E-4,-0.002744106,-0.002330923,6.714829E-4,-0.001524404,9.294968E-5,-1.488522E-4,1.387993E-4,464168.4,-4.225348E-4,-0.002667959,-3.728593E-4,-0.002743579,-0.002329248,6.714904E-4,-0.001524351,9.287993E-5,-1.487834E-4,1.388586E-4
16.2,0.01782775,6.283185,3.141593,6.283185,850.8566,0.2353972,2458971.0,1130.093,1.461023E8,1130.093,1.000007,0.1904705,1.157213E-8,0.1974473,2.579361E-6,0.02114961,0.2120682,0.02973448,0.00187279,0.08545004,0.02109663,0.009925749,1.140087E-4,1.385039E-8,8.357493E-8,0.07457991,1.8641E-4,0.00107144,0.01897424,0.01174336,0.03496619,0.01607505,1.376838E-4,1.865771E-4,7.757372E-4,1.441973E-6,3.582589E-9,5.290502E-6,0.06108433,-1.384299E-5,-2.869798E-40,8.166254,8.8063E-5,464170.7,-4.149217E-4,-0.002662577,-3.708202E-4,-0.002744178,-0.0023337,6.713335E-4,-0.001524545,9.217826E-5,-1.492366E-4,1.385899E-4,464173.3,-4.165543E-4,-0.002663932,-3.716562E-4,-0.002743651,-0.002332025,6.713408E-4,-0.001524491,9.210856E-5,-1.491679E-4,1.38649E-4
16.4,0.01806305,6.283185,3.141593,6.283185,849.3571,0.2353973,2402541.0,1128.112,1.457536E8,1128.112,1.000007,0.1904579,1.114139E-8,0.1975398,2.493369E-6,0.02116712,0.2121525,0.02974315,0.001875911,0.08537439,0.02106517,0.009888874,1.146101E-4,1.359657E-8,8.329987E-8,0.07449817,1.822681E-4,0.001069784,0.01896608,0.01174118,0.03500545,0.01608772,1.390594E-4,1.861536E-4,7.735926E-4,1.440549E-6,3.637185E-9,5.275502E-6,0.06107656,-1.387912E-5,-2.609471E-40,8.16633,8.821847E-5,464175.1,-4.093315E-4,-0.00265879,-3.696529E-4,-0.002744181,-0.002336291,6.711773E-4,-0.001524683,9.144231E-5,-1.495943E-4,1.384141E-4,464177.7,-4.109648E-4,-0.002660146,-3.704882E-4,-0.002743653,-0.002334617,6.711843E-4,-0.001524629,9.137265E-5,-1.495256E-4,1.384731E-4
16.6,0.01829874,6.283185,3.141593,6.283185,847.8586,0.2353973,2347057.0,1126.133,1.454052E8,1126.133,1.000007,0.1904456,1.072552E-8,0.197629,2.410797E-6,0.02118455,0.2122333,0.02975105,0.001879035,0.08530177,0.0210346,0.009853016,1.152082E-4,1.334724E-8,8.303063E-8,0.07441953,1.782154E-4,0.001068225,0.01895824,0.01173899,0.03504342,0.01610009,1.40434E-4,1.857454E-4,7.715401E-4,1.440047E-6,3.692267E-9,5.261626E-6,0.06106915,-1.391388E-5,-2.383165E-40,8.166407,8.83744E-5,464179.5,-4.038062E-4,-0.002655017,-3.685036E-4,-0.002744199,-0.002338862,6.710148E-4,-0.001524835,9.073941E-5,-1.499472E-4,1.382208E-4,464182.1,-4.054401E-4,-0.002656374,-3.693382E-4,-0.002743672,-0.002337188,6.710216E-4,-0.001524781,9.066979E-5,-1.498786E-4,1.382797E-4
16.8,0.01853485,6.283185,3.141593,6.283185,846.3611,0.2353974,2293058.0,1124.155,1.45057E8,1124.155,1.000007,0.1904338,1.032628E-8,0.1977145,2.330851E-6,0.02120189,0.2123105,0.02975814,0.001882158,0.08523235,0.02100495,0.009818238,1.158023E-4,1.310482E-8,8.278432E-8,0.07434413,1.742602E-4,0.001066777,0.01895073,0.01173682,0.03508005,0.01611214,1.418193E-4,1.853532E-4,7.695829E-4,1.457333E-6,3.747856E-9,5.248892E-6,0.06106214,-1.404285E-5,-2.188173E-40,8.166485,8.853076E-5,464184.1,-3.983249E-4,-0.002651242,-3.672938E-4,-0.002744241,-0.002341423,6.708456E-4,-0.001525001,9.007132E-5,-1.502969E-4,1.380304E-4,464186.6,-3.999595E-4,-0.002652598,-3.681277E-4,-0.002743713,-0.002339751,6.708522E-4,-0.001524947,9.000174E-5,-1.502282E-4,1.380891E-4
17.0,0.01877138,6.283185,3.141593,6.283185,844.8647,0.2353974,2239974.0,1122.178,1.447091E8,1122.178,1.000007,0.1904224,9.941606E-9,0.1977966,2.253861E-6,0.02121912,0.2123842,0.0297645,0.001885277,0.08516586,0.0209762,0.009784489,1.163924E-4,1.286756E-8,8.254986E-8,0.07427177,1.703978E-4,0.00106541,0.01894353,0.01173466,0.0351154,0.01612389,1.431811E-4,1.849758E-4,7.677147E-4,1.447764E-6,3.80392E-9,5.237203E-6,0.06105548,-1.402466E-5,-2.018864E-40,8.166563,8.868756E-5,464188.5,-3.929633E-4,-0.002647522,-3.661144E-4,-0.002744284,-0.002343935,6.706706E-4,-0.001525177,8.943472E-5,-1.506382E-4,1.378457E-4,464191.1,-3.945986E-4,-0.002648879,-3.669477E-4,-0.002743756,-0.002342263,6.706769E-4,-0.001525122,8.936517E-5,-1.505696E-4,1.379044E-4
17.2,0.01900831,6.283185,3.141593,6.283185,843.3695,0.2353974,2187917.0,1120.203,1.443615E8,1120.203,1.000007,0.1904113,9.571422E-9,0.1978756,2.179528E-6,0.02123624,0.2124546,0.02977017,0.001888389,0.08510214,0.02094829,0.009751712,1.169782E-4,1.263578E-8,8.233033E-8,0.07420223,1.666247E-4,0.001064127,0.01893662,0.0117325,0.03514954,0.01613534,1.445339E-4,1.846123E-4,7.659287E-4,1.431719E-6,3.86042E-9,5.226458E-6,0.06104916,-1.396708E-5,-1.870499E-40,8.166642,8.884479E-5,464193.0,-3.876854E-4,-0.002643834,-3.649373E-4,-0.002744335,-0.002346413,6.702909E-4,-0.001525362,8.882784E-5,-1.509736E-4,1.376656E-4,464195.6,-3.893213E-4,-0.002645191,-3.657699E-4,-0.002743807,-0.002344742,6.70297E-4,-0.001525307,8.875832E-5,-1.50905E-4,1.377242E-4
17.4,0.01924567,6.283185,3.141593,6.283185,841.8755,0.2353974,2137168.0,1118.23,1.440142E8,1118.23,1.000008,0.1904006,9.214946E-9,0.1979515,2.107928E-6,0.02125324,0.2125219,0.02977518,0.001891493,0.08504116,0.02092122,0.009719907,1.175593E-4,1.240907E-8,8.212349E-8,0.07413547,1.62941E-4,0.001062935,0.01892998,0.01173037,0.0351825,0.01614651,1.458883E-4,1.842625E-4,7.642233E-4,1.424256E-6,3.917344E-9,5.216619E-6,0.06104317,-1.395058E-5,-1.740568E-40,8.166722,8.900245E-5,464197.6,-3.824651E-4,-0.002640161,-3.637606E-4,-0.002744403,-0.00234887,6.701332E-4,-0.001525557,8.825037E-5,-1.513048E-4,1.374891E-4,464200.1,-3.841015E-4,-0.002641518,-3.645925E-4,-0.002743875,-0.0023472,6.701391E-4,-0.001525502,8.818089E-5,-1.512363E-4,1.375475E-4
17.6,0.01948344,6.283185,3.141593,6.283185,840.3828,0.2353974,2087308.0,1116.258,1.436671E8,1116.258,1.000008,0.1903902,8.871794E-9,0.1980244,2.038938E-6,0.02127011,0.2125862,0.02977956,0.001894586,0.08498283,0.02089497,0.009689047,1.181355E-4,1.218746E-8,8.193021E-8,0.07407139,1.593448E-4,0.001061841,0.01892361,0.01172825,0.0352143,0.0161574,1.472602E-4,1.839261E-4,7.625947E-4,1.447409E-6,3.974667E-9,5.207628E-6,0.0610375,-1.409438E-5,-1.626502E-40,8.166801,8.916054E-5,464202.2,-3.772596E-4,-0.002636473,-3.625798E-4,-0.002744497,-0.002351328,6.699696E-4,-0.001525765,8.770157E-5,-1.516347E-4,1.373143E-4,464204.7,-3.788966E-4,-0.002637831,-3.634111E-4,-0.002743969,-0.002349658,6.699753E-4,-0.001525709,8.763212E-5,-1.515663E-4,1.373727E-4
17.8,0.01972164,6.283185,3.141593,6.283185,838.8914,0.2353974,2038569.0,1114.288,1.433204E8,1114.288,1.000008,0.1903801,8.541684E-9,0.1980945,1.972375E-6,0.02128685,0.2126477,0.02978334,0.001897665,0.08492705,0.02086951,0.009659105,1.187067E-4,1.197105E-8,8.175225E-8,0.07400986,1.558342E-4,0.001060846,0.01891749,0.01172614,0.03524499,0.01616801,1.486545E-4,1.836025E-4,7.610388E-4,1.508544E-6,4.032363E-9,5.199425E-6,0.06103213,-1.444067E-5,-1.52588E-40,8.166881,8.931905E-5,464206.9,-3.720596E-4,-0.002632768,-3.613956E-4,-0.002744621,-0.002353788,6.698007E-4,-0.001525984,8.718016E-5,-1.519641E-4,1.371404E-4,464209.5,-3.736971E-4,-0.002634126,-3.622263E-4,-0.002744092,-0.002352119,6.698063E-4,-0.001525928,8.711074E-5,-1.518957E-4,1.371986E-4
18.0,0.01996026,6.283185,3.141593,6.283185,837.4014,0.2353974,1991118.0,1112.32,1.42974E8,1112.32,1.000008,0.1903704,8.224444E-9,0.1981618,1.907985E-6,0.02130345,0.2127064,0.02978657,0.00190073,0.08487368,0.02084482,0.009630053,1.192726E-4,1.176009E-8,8.159241E-8,0.07395077,1.524082E-4,0.001059933,0.01891161,0.01172406,0.03527461,0.01617836,1.500527E-4,1.83291E-4,7.59552E-4,1.583894E-6,4.090407E-9,5.191954E-6,0.06102705,-1.486376E-5,-1.436809E-40,8.16696,8.947799E-5,464211.7,-3.669082E-4,-0.002629076,-3.602162E-4,-0.002744759,-0.002356229,6.69627E-4,-0.001526212,8.668426E-5,-1.5229E-4,1.369684E-4,464214.3,-3.685461E-4,-0.002630434,-3.610462E-4,-0.00274423,-0.002354561,6.696324E-4,-0.001526156,8.661487E-5,-1.522216E-4,1.370265E-4
18.2,0.02019931,6.283185,3.141593,6.283185,835.9127,0.2353974,1944213.0,1110.353,1.426279E8,1110.353,1.000008,0.190361,7.919682E-9,0.1982265,1.845529E-6,0.02131989,0.2127625,0.02978927,0.001903777,0.08482254,0.02082088,0.009601863,1.19833E-4,1.155451E-8,8.145155E-8,0.073894,1.490657E-4,0.001059061,0.01890596,0.01172201,0.03530319,0.01618844,1.51403E-4,1.829909E-4,7.58131E-4,1.605824E-6,4.148775E-9,5.185165E-6,0.06102224,-1.499992E-5,-1.357701E-40,8.167039,8.963733E-5,464216.4,-3.619274E-4,-0.002625488,-3.590616E-4,-0.002744878,-0.002358586,6.694493E-4,-0.00152644,8.621092E-5,-1.52604E-4,1.368028E-4,464218.9,-3.635658E-4,-0.002626846,-3.59891E-4,-0.002744349,-0.002356919,6.694546E-4,-0.001526384,8.614156E-5,-1.525357E-4,1.368608E-4
18.4,0.02043878,6.283185,3.141593,6.283185,834.4255,0.2353974,1899278.0,1108.389,1.422821E8,1108.389,1.000008,0.1903518,7.625001E-9,0.1982886,1.785852E-6,0.02133617,0.2128159,0.02979148,0.001906804,0.08477357,0.02079767,0.009574512,1.203879E-4,1.13518E-8,8.131004E-8,0.07383947,1.458027E-4,0.001058252,0.01890052,0.01171997,0.03533078,0.01619827,1.527383E-4,1.827019E-4,7.567725E-4,1.618404E-6,4.207437E-9,5.179009E-6,0.06101769,-1.508158E-5,-1.287167E-40,8.167119,8.979709E-5,464221.0,-3.570316E-4,-0.002621943,-3.579204E-4,-0.002745001,-0.002360902,6.692528E-4,-0.001526673,8.576011E-5,-1.52912E-4,1.366411E-4,464223.5,-3.586705E-4,-0.002623302,-3.587491E-4,-0.002744472,-0.002359236,6.692579E-4,-0.001526616,8.569077E-5,-1.528437E-4,1.366991E-4
18.6,0.0206787,6.283185,3.141593,6.283185,832.9399,0.2353975,1855235.0,1106.426,1.419367E8,1106.426,1.000008,0.190343,7.342672E-9,0.1983482,1.72775E-6,0.02135228,0.2128669,0.0297932,0.001909811,0.08472682,0.02077519,0.009548006,1.209367E-4,1.115513E-8,8.119415E-8,0.07378716,1.426208E-4,0.001057526,0.01889529,0.01171797,0.03535737,0.01620785,1.540899E-4,1.82424E-4,7.554742E-4,1.662708E-6,4.266377E-9,5.173464E-6,0.0610134,-1.534286E-5,-1.224359E-40,8.167198,8.995726E-5,464225.6,-3.521487E-4,-0.002618391,-3.567831E-4,-0.002745148,-0.002363214,6.690702E-4,-0.001526914,8.533259E-5,-1.533406E-4,1.364805E-4,464228.1,-3.53788E-4,-0.00261975,-3.576112E-4,-0.002744619,-0.002361548,6.690752E-4,-0.001526858,8.526328E-5,-1.532724E-4,1.365384E-4
18.8,0.02091907,6.283185,3.141593,6.283185,831.4559,0.2353976,1811833.0,1104.465,1.415916E8,1104.465,1.000008,0.1903345,7.070509E-9,0.1984054,1.67196E-6,0.02136821,0.2129154,0.02979446,0.001912793,0.08468216,0.02075343,0.009522336,1.214793E-4,1.096246E-8,8.108812E-8,0.07373702,1.395183E-4,0.001056844,0.01889026,0.01171599,0.03538298,0.01621717,1.554047E-4,1.821568E-4,7.542342E-4,1.669511E-6,4.325573E-9,5.1685E-6,0.06100937,-1.540945E-5,-1.168379E-40,8.167277,9.011782E-5,464230.2,-3.474082E-4,-0.002614926,-3.556706E-4,-0.002745283,-0.002365454,6.688844E-4,-0.001527156,8.492585E-5,-1.536417E-4,1.363265E-4,464232.7,-3.490479E-4,-0.002616285,-3.564981E-4,-0.002744753,-0.002363789,6.688892E-4,-0.001527099,8.485657E-5,-1.535735E-4,1.363843E-4
19.0,0.02115983,6.283185,3.141593,6.283185,829.9733,0.2353976,1769500.0,1102.507,1.412469E8,1102.507,1.000008,0.1903262,6.808743E-9,0.1984605,1.617951E-6,0.02138398,0.2129619,0.02979535,0.001915755,0.0846392,0.02073227,0.009497356,1.220165E-4,1.077411E-8,8.099595E-8,0.07368864,1.364835E-4,0.001056209,0.01888539,0.01171404,0.03540778,0.01622627,1.567055E-4,1.818984E-4,7.530426E-4,1.669292E-6,4.384961E-9,5.163991E-6,0.06100554,-1.543605E-5,-1.117472E-40,8.167355,9.02788E-5,464234.7,-3.42744E-4,-0.002611503,-3.545734E-4,-0.002745418,-0.002367656,6.686958E-4,-0.0015274,8.45365E-5,-1.539372E-4,1.361751E-4,464237.2,-3.443841E-4,-0.002612863,-3.554003E-4,-0.002744889,-0.002365991,6.687004E-4,-0.001527343,8.446724E-5,-1.538691E-4,1.362328E-4
19.2,0.02140102,6.283185,3.141593,6.283185,828.4923,0.2353976,1728046.0,1100.55,1.409025E8,1100.55,1.000009,0.1903182,6.556602E-9,0.1985136,1.565893E-6,0.02139958,0.2130062,0.02979586,0.001918691,0.08459806,0.02071174,0.009473112,1.225476E-4,1.058959E-8,8.091384E-8,0.07364211,1.335216E-4,0.001055623,0.0188807,0.01171211,0.03543173,0.01623516,1.579891E-4,1.816493E-4,7.519018E-4,1.659702E-6,4.444534E-9,5.159951E-6,0.06100193,-1.540877E-5,-1.071522E-40,8.167434,9.044018E-5,464239.1,-3.381652E-4,-0.00260813,-3.534943E-4,-0.002745554,-0.002369813,6.685046E-4,-0.001527646,8.416531E-5,-1.542268E-4,1.360277E-4,464241.6,-3.398058E-4,-0.00260949,-3.543206E-4,-0.002745024,-0.002368148,6.685091E-4,-0.001527589,8.409607E-5,-1.541587E-4,1.360853E-4
19.4,0.02164264,6.283185,3.141593,6.283185,827.0129,0.2353976,1687424.0,1098.596,1.405585E8,1098.596,1.000009,0.1903104,6.313764E-9,0.1985645,1.515811E-6,0.021415,0.2130486,0.029796,0.001921602,0.0845587,0.02069184,0.009449588,1.230725E-4,1.040886E-8,8.084203E-8,0.07359737,1.30631E-4,0.001055102,0.01887617,0.01171022,0.03545484,0.01624382,1.592817E-4,1.814093E-4,7.508097E-4,1.676134E-6,4.504268E-9,5.156352E-6,0.06099852,-1.551814E-5,-1.030022E-40,8.167512,9.060196E-5,464243.6,-3.33607E-4,-0.002604761,-3.524242E-4,-0.002745708,-0.002371959,6.683108E-4,-0.001527898,8.381248E-5,-1.545147E-4,1.358819E-4,464246.1,-3.352479E-4,-0.002606121,-3.532499E-4,-0.002745178,-0.002370295,6.683152E-4,-0.001527841,8.374326E-5,-1.544466E-4,1.359395E-4
19.6,0.02188469,6.283185,3.141593,6.283185,825.5352,0.2353976,1647942.0,1096.643,1.402148E8,1096.643,1.000009,0.1903028,6.080563E-9,0.1986135,1.4673E-6,0.02143024,0.2130891,0.0297958,0.001924487,0.08452105,0.02067254,0.009426763,1.235911E-4,1.023281E-8,8.078902E-8,0.07355436,1.278106E-4,0.001054642,0.0188718,0.01170836,0.03547715,0.01625226,1.605806E-4,1.81178E-4,7.497639E-4,1.715565E-6,4.564136E-9,5.153162E-6,0.06099531,-1.575007E-5,-9.9245E-41,8.167589,9.076414E-5,464248.2,-3.290728E-4,-0.002601399,-3.513645E-4,-0.002745877,-0.002374091,6.681148E-4,-0.001528154,8.347706E-5,-1.548007E-4,1.357376E-4,464250.7,-3.307141E-4,-0.002602759,-3.521897E-4,-0.002745347,-0.002372428,6.68119E-4,-0.001528097,8.340786E-5,-1.547327E-4,1.35795E-4
19.8,0.02212717,6.283185,3.141593,6.283185,824.0592,0.2353976,1609383.0,1094.693,1.398715E8,1094.693,1.000009,0.1902955,5.856061E-9,0.1986607,1.420278E-6,0.02144529,0.2131277,0.02979528,0.001927344,0.08448495,0.02065382,0.009404616,1.241034E-4,1.006041E-8,8.07475E-8,0.07351299,1.250596E-4,0.001054207,0.01886758,0.01170652,0.03549869,0.0162605,1.618397E-4,1.809548E-4,7.487622E-4,1.71747E-6,4.624113E-9,5.15035E-6,0.06099229,-1.577886E-5,-9.583442E-41,8.167666,9.092671E-5,464252.6,-3.246759E-4,-0.002598127,-3.503331E-4,-0.00274603,-0.002376151,6.679172E-4,-0.001528408,8.31566E-5,-1.550772E-4,1.355985E-4,464255.1,-3.263176E-4,-0.002599487,-3.511577E-4,-0.0027455,-0.002374489,6.679213E-4,-0.001528351,8.308742E-5,-1.550093E-4,1.356559E-4
19.97872,0.02234423,6.283185,3.141593,6.283185,822.7416,0.2353976,1569345.0,1092.952,1.395651E8,1092.952,1.000009,0.1902892,5.43481E-9,0.1987013,1.388056E-6,0.02145861,0.2131609,0.02979455,0.001929875,0.08445432,0.02063759,0.009385389,1.245558E-4,9.624311E-9,7.823606E-8,0.07347739,1.226451E-4,0.001053983,0.01886395,0.01170491,0.03551729,0.01626768,1.630998E-4,1.807631E-4,7.479028E-4,1.951782E-6,4.67777E-9,5.14814E-6,0.06098975,-1.695396E-5,-9.30487E-41,8.167733,9.107232E-5,464257.2,-3.203961E-4,-0.002594944,-3.493652E-4,-0.002746282,-0.00237817,6.677379E-4,-0.00152866,8.288892E-5,-1.553481E-4,1.354628E-4,464259.7,-3.220381E-4,-0.002596304,-3.501892E-4,-0.002745751,-0.002376508,6.67742E-4,-0.001528603,8.281976E-5,-1.552802E-4,1.355201E-4
19.98164,0.02234778,6.283185,3.141593,6.283185,822.7201,0.2353976,1585495.0,1092.923,1.395601E8,1092.923,1.000009,0.1902891,5.616888E-9,0.1987019,1.388645E-6,0.02145884,0.2131615,0.02979454,0.001929916,0.08445388,0.02063733,0.00938508,1.245631E-4,9.846416E-9,8.018694E-8,0.07347682,1.226032E-4,0.001054003,0.01886389,0.01170489,0.03551759,0.0162678,1.631111E-4,1.807603E-4,7.478889E-4,1.981726E-6,4.678642E-9,5.148108E-6,0.06098971,-1.718286E-5,-9.300506E-41,8.167734,9.107471E-5,464257.3,-3.202547E-4,-0.002594841,-3.493386E-4,-0.002746306,-0.00237824,6.677347E-4,-0.001528669,8.288567E-5,-1.553574E-4,1.354582E-4,464259.8,-3.218967E-4,-0.002596201,-3.501627E-4,-0.002745776,-0.002376578,6.677387E-4,-0.001528612,8.281651E-5,-1.552895E-4,1.355155E-4
20.0,0.02237009,6.283185,3.141593,6.283185,822.5848,0.2353976,1574365.0,1092.744,1.395286E8,1092.744,1.000009,0.1902885,5.648132E-9,0.198706,1.378866E-6,0.02146022,0.2131649,0.02979445,0.001930174,0.08445078,0.02063568,0.009383132,1.246093E-4,9.907927E-9,8.084542E-8,0.07347322,1.223662E-4,0.001053978,0.01886351,0.01170472,0.03551947,0.01626853,1.632216E-4,1.80741E-4,7.47802E-4,2.000892E-6,4.684159E-9,5.147894E-6,0.06098945,-1.731773E-5,-9.273251E-41,8.16774,9.108968E-5,464257.8,-3.198141E-4,-0.002594513,-3.492392E-4,-0.002746333,-0.002378448,6.67716E-4,-0.001528695,8.285886E-5,-1.553852E-4,1.354441E-4,464260.3,-3.214561E-4,-0.002595873,-3.500632E-4,-0.002745803,-0.002376786,6.677201E-4,-0.001528638,8.27897E-5,-1.553174E-4,1.355014E-4
