Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H9_Soln#11 (),Mole_fraction_TC4H9_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C5H5_Soln#11 (),Mole_fraction_MCPTD_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NEOC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M2_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_IC8H16_Soln#11 (),Mole_fraction_DIMEPTD_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_C6H5C2H_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_INDENE_Soln#11 (),Mole_fraction_C12H8_Soln#11 (),Mole_fraction_C14H10_Soln#11 (),Mole_fraction_BIN1B_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Mole_fraction_IC12H26_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
1.984376E-4,15.28382,-8.378442E7,1353.742,1353.742,0.001118727,1.0,0.8148988,8.767349E-6,0.05689165,1.416256E-4,0.008067299,4.064657E-6,0.03582014,0.003510137,6.778745E-4,0.02857682,2.24926E-4,0.004328783,0.00683519,5.116613E-5,1.447622E-4,7.807059E-8,1.442822E-7,0.02107522,5.233019E-4,0.001700211,2.420126E-4,3.666523E-6,0.004162686,0.001182076,1.668921E-5,0.001403666,7.779278E-5,0.001065017,1.144754E-4,6.218913E-5,9.050753E-6,4.762247E-5,3.285627E-5,2.389585E-4,8.956473E-4,1.576027E-5,6.253903E-5,1.392982E-6,3.170385E-4,0.005946275,1.098332E-4,5.764577E-6,5.418803E-5,1.964353E-4,1.245547E-5,4.994658E-6,4.799544E-7,1.373969E-9,3.761797E-6,2.791181E-15,8.131041,7.31968E-5,460180.1,460180.1
2.028075E-4,15.28521,-8.210132E7,1353.664,1353.664,0.001118727,1.0,0.8146343,8.662008E-6,0.05714615,1.394676E-4,0.00805117,3.997251E-6,0.03598427,0.003548064,6.742627E-4,0.0285187,2.234126E-4,0.004367992,0.00681637,5.043901E-5,1.418024E-4,7.603292E-8,1.405389E-7,0.02099757,5.135784E-4,0.001673837,2.405438E-4,3.607643E-6,0.004158768,0.001189465,1.697557E-5,0.001412492,7.936613E-5,0.00107682,1.133043E-4,6.043934E-5,9.30429E-6,4.587619E-5,3.155462E-5,2.340196E-4,8.87671E-4,1.506209E-5,5.941353E-5,1.173554E-6,3.070072E-4,0.005942633,1.091802E-4,5.908891E-6,5.494397E-5,1.952744E-4,1.268568E-5,5.096879E-6,4.844765E-7,1.434639E-9,3.34172E-6,1.618331E-15,8.129831,7.319016E-5,460111.7,460111.7
2.439748E-4,15.29705,-6.905293E7,1352.993,1352.993,0.001118727,1.0,0.8123519,7.865061E-6,0.05936112,1.231006E-4,0.007905755,3.502708E-6,0.03740879,0.003890026,6.41781E-4,0.02799076,2.094921E-4,0.004700658,0.006645386,4.419285E-5,1.173292E-4,6.162159E-8,1.141395E-7,0.02030521,4.458602E-4,0.001449528,2.265917E-4,3.163787E-6,0.00411498,0.00125237,1.959777E-5,0.001490951,9.345302E-5,0.001173976,1.022621E-4,4.670337E-5,1.170438E-5,3.240471E-5,2.287742E-5,1.941479E-4,8.167895E-4,9.871844E-6,3.690656E-5,2.37243E-7,2.282195E-4,0.005911081,1.038618E-4,7.19887E-6,6.152209E-5,1.842327E-4,1.479102E-5,5.978928E-6,5.273926E-7,2.045902E-9,1.11188E-6,9.923134E-18,8.11951,7.313349E-5,459527.5,459527.6
2.444821E-4,15.29718,-6.891924E7,1352.985,1352.985,0.001118727,1.0,0.8123258,7.856935E-6,0.05938662,1.229334E-4,0.007904032,3.497828E-6,0.03742516,0.003894087,6.413971E-4,0.02798444,2.093267E-4,0.004704389,0.006643369,4.41221E-5,1.170618E-4,6.148242E-8,1.138851E-7,0.02029708,4.452171E-4,0.00144702,2.264199E-4,3.15928E-6,0.00411438,0.001253082,1.962933E-5,0.001491873,9.361851E-5,0.00117503,1.021303E-4,4.656083E-5,1.173407E-5,3.226763E-5,2.280052E-5,1.937222E-4,8.159617E-4,9.821082E-6,3.669328E-5,2.326552E-7,2.274015E-4,0.005910718,1.038041E-4,7.213994E-6,6.159741E-5,1.840969E-4,1.481631E-5,5.988942E-6,5.279257E-7,2.053834E-9,1.097075E-6,9.325039E-18,8.119394,7.313284E-5,459520.9,459520.9
2.615533E-4,15.30158,-6.468213E7,1352.738,1352.738,0.001118727,1.0,0.8114715,7.601031E-6,0.06022349,1.176655E-4,0.007846896,3.346091E-6,0.03796182,0.004028878,6.286955E-4,0.02777425,2.038692E-4,0.004825404,0.006576921,4.182007E-5,1.084828E-4,5.716917E-8,1.06001E-7,0.02002875,4.253539E-4,0.00136595,2.206632E-4,3.017575E-6,0.004093568,0.001276284,2.068254E-5,0.001522344,9.907784E-5,0.001208747,9.780731E-5,4.207881E-5,1.273446E-5,2.799328E-5,2.050219E-5,1.80178E-4,7.887091E-4,8.262759E-6,3.021851E-5,1.208491E-7,2.016753E-4,0.005898825,1.019518E-4,7.712494E-6,6.405755E-5,1.795447E-4,1.565895E-5,6.314942E-6,5.459317E-7,2.325649E-9,7.000677E-7,1.158516E-18,8.115581,7.311186E-5,459305.2,459305.2
2.955018E-4,15.30964,-5.76659E7,1352.288,1352.288,0.001118727,1.0,0.8098952,7.173449E-6,0.06177765,1.088638E-4,0.007737974,3.101323E-6,0.03895678,0.004287131,6.046126E-4,0.02736825,1.936917E-4,0.005042567,0.00645292,3.765984E-5,9.358177E-5,5.025505E-8,9.336742E-8,0.01952247,3.934918E-4,0.001222461,2.094343E-4,2.781886E-6,0.004049455,0.001318678,2.272977E-5,0.001580219,1.093314E-4,0.001266678,8.996275E-5,3.473122E-5,1.473205E-5,2.116594E-5,1.717906E-5,1.571905E-4,7.378337E-4,5.884886E-6,2.064036E-5,3.326736E-8,1.594927E-4,0.005876712,9.869535E-5,8.647222E-6,6.855229E-5,1.706666E-4,1.728984E-5,6.905216E-6,5.821239E-7,2.890833E-9,2.894434E-7,1.845303E-20,8.108609,7.307333E-5,458910.5,458910.6
2.965475E-4,15.30988,-5.747645E7,1352.275,1352.275,0.001118727,1.0,0.8098489,7.161671E-6,0.06182344,1.086214E-4,0.007734711,3.094736E-6,0.03898607,0.004294897,6.038943E-4,0.02735598,1.933928E-4,0.00504881,0.006449267,3.753979E-5,9.316349E-5,5.006977E-8,9.302888E-8,0.01950741,3.926308E-4,0.001218386,2.090946E-4,2.77541E-6,0.004048053,0.001319914,2.279192E-5,0.001581951,1.096352E-4,0.001268291,8.97383E-5,3.453332E-5,1.479375E-5,2.098572E-5,1.709607E-5,1.56555E-4,7.363332E-4,5.82422E-6,2.040142E-5,3.1981E-8,1.583566E-4,0.005876059,9.860257E-5,8.674899E-6,6.868299E-5,1.703978E-4,1.73392E-5,6.922284E-6,5.832466E-7,2.908694E-9,2.817336E-7,1.626875E-20,8.108405,7.307221E-5,458899.0,458899.0
3.000278E-4,15.31066,-5.684907E7,1352.232,1352.232,0.001118727,1.0,0.8096959,7.122967E-6,0.06197506,1.078253E-4,0.00772389,3.073166E-6,0.03908303,0.004320671,6.015131E-4,0.02731521,1.924041E-4,0.005069412,0.006437176,3.714349E-5,9.17873E-5,4.946315E-8,9.192044E-8,0.01945748,3.898069E-4,0.00120496,2.079666E-4,2.754147E-6,0.004043374,0.001324,2.299842E-5,0.001587696,1.106411E-4,0.001273592,8.899876E-5,3.388553E-5,1.499921E-5,2.039729E-5,1.682648E-5,1.54468E-4,7.313665E-4,5.62696E-6,1.962651E-5,2.80488E-8,1.546378E-4,0.005873898,9.829662E-5,8.76657E-6,6.911489E-5,1.695052E-4,1.75031E-5,6.97865E-6,5.869867E-7,2.968313E-9,2.575338E-7,1.069125E-20,8.107732,7.306847E-5,458860.9,458860.9
3.010949E-4,15.3109,-5.665941E7,1352.219,1352.219,0.001118727,1.0,0.8096492,7.111255E-6,0.0620213,1.075844E-4,0.007720583,3.066657E-6,0.03911259,0.00432855,6.007859E-4,0.02730274,1.921028E-4,0.005075675,0.00643349,3.702298E-5,9.137023E-5,4.928021E-8,9.158616E-8,0.01944224,3.889538E-4,0.001200885,2.076217E-4,2.747715E-6,0.004041935,0.001325245,2.306163E-5,0.001589452,1.109481E-4,0.001275197,8.877431E-5,3.369022E-5,1.506223E-5,2.022034E-5,1.67458E-5,1.538366E-4,7.29852E-4,5.567889E-6,1.939509E-5,2.694396E-8,1.535166E-4,0.005873238,9.820366E-5,8.794542E-6,6.924636E-5,1.692323E-4,1.755325E-5,6.995797E-6,5.881346E-7,2.986647E-9,2.505447E-7,9.40103E-21,8.107527,7.306734E-5,458849.3,458849.3
3.067577E-4,15.31215,-5.567249E7,1352.15,1352.15,0.001118727,1.0,0.8094037,7.050297E-6,0.06226474,1.06331E-4,0.007703127,3.032916E-6,0.03926823,0.004370185,5.969503E-4,0.02723679,1.905192E-4,0.005108492,0.006414093,3.639119E-5,8.91948E-5,4.833265E-8,8.985465E-8,0.01936187,3.845222E-4,0.001179592,2.05799E-4,2.714251E-6,0.004034268,0.001331784,2.339618E-5,0.001598721,1.125649E-4,0.001283557,8.760146E-5,3.267915E-5,1.539684E-5,1.930785E-5,1.633254E-5,1.50552E-4,7.21881E-4,5.265156E-6,1.821366E-5,2.177682E-8,1.477127E-4,0.005869765,9.771698E-5,8.941901E-6,6.993663E-5,1.677892E-4,1.781849E-5,7.085744E-6,5.942335E-7,3.08434E-9,2.16553E-7,4.754614E-21,8.106449,7.306136E-5,458788.3,458788.4
3.076937E-4,15.31236,-5.551591E7,1352.139,1352.139,0.001118727,1.0,0.8093634,7.040403E-6,0.06230467,1.061278E-4,0.007700256,3.027462E-6,0.03929376,0.004377038,5.9632E-4,0.02722592,1.902599E-4,0.00511385,0.006410913,3.628799E-5,8.884124E-5,4.817965E-8,8.957507E-8,0.01934866,3.838047E-4,0.001176125,2.05499E-4,2.708823E-6,0.004032996,0.001332854,2.345134E-5,0.001600245,1.128303E-4,0.001284913,8.741054E-5,3.251604E-5,1.545218E-5,1.916122E-5,1.626653E-5,1.500195E-4,7.205741E-4,5.216804E-6,1.802569E-5,2.102482E-8,1.467764E-4,0.005869195,9.763758E-5,8.966088E-6,7.004954E-5,1.675516E-4,1.786219E-5,7.100445E-6,5.952428E-7,3.100551E-9,2.114027E-7,4.248271E-21,8.106273,7.306038E-5,458778.4,458778.4
3.088379E-4,15.31261,-5.532145E7,1352.125,1352.125,0.001118727,1.0,0.8093144,7.028392E-6,0.06235336,1.058808E-4,0.007696752,3.020846E-6,0.03932488,0.004385404,5.95551E-4,0.02721265,1.899438E-4,0.005120373,0.006407036,3.616233E-5,8.841138E-5,4.799409E-8,8.923597E-8,0.01933255,3.829333E-4,0.001171907,2.051327E-4,2.702233E-6,0.004031439,0.001334159,2.351872E-5,0.001602106,1.131539E-4,0.001286562,8.717832E-5,3.231823E-5,1.551985E-5,1.89836E-5,1.618673E-5,1.493726E-4,7.189805E-4,5.158353E-6,1.779875E-5,2.014245E-8,1.45641E-4,0.0058685,9.754091E-5,8.995588E-6,7.018711E-5,1.672615E-4,1.791557E-5,7.11835E-6,5.964772E-7,3.120395E-9,2.052813E-7,3.704536E-21,8.106058,7.305918E-5,458766.2,458766.2
3.408416E-4,15.31934,-5.041008E7,1351.758,1351.758,0.001118727,1.0,0.8079954,6.720492E-6,0.06366644,9.95606E-5,0.00760109,2.854316E-6,0.04016369,0.004614799,5.746502E-4,0.02684724,1.815055E-4,0.005292236,0.006302838,3.284656E-5,7.733609E-5,4.334716E-8,8.074279E-8,0.01889512,3.607269E-4,0.001062301,1.951194E-4,2.533624E-6,0.003987246,0.001369011,2.538108E-5,0.001652989,1.21893E-4,0.001328743,8.11752E-5,2.740054E-5,1.741792E-5,1.465101E-5,1.427543E-5,1.328928E-4,6.761437E-4,3.773208E-6,1.251608E-5,6.12732E-9,1.174237E-4,0.005849699,9.49956E-5,9.793406E-6,7.384468E-5,1.593128E-4,1.938588E-5,7.592782E-6,6.312127E-7,3.68523E-9,9.060745E-8,7.956657E-23,8.100298,7.302709E-5,458440.2,458440.2
3.631713E-4,15.32375,-4.746341E7,1351.521,1351.521,0.001118727,1.0,0.8071302,6.533335E-6,0.06453184,9.572896E-5,0.007536859,2.755855E-6,0.04071596,0.004769961,5.607286E-4,0.02659844,1.760583E-4,0.005401108,0.006234631,3.074326E-5,7.058333E-5,4.062959E-8,7.577429E-8,0.01860386,3.472686E-4,9.945704E-4,1.884179E-4,2.431373E-6,0.003955925,0.00139162,2.665698E-5,0.001687288,1.276534E-4,0.001354184,7.752405E-5,2.457832E-5,1.874883E-5,1.224806E-5,1.322546E-5,1.230159E-4,6.481385E-4,3.042657E-6,9.815193E-6,2.719905E-9,1.012469E-4,0.005837235,9.337696E-5,1.032159E-5,7.61967E-5,1.539672E-4,2.03874E-5,7.896614E-6,6.556744E-7,4.089025E-9,5.147756E-8,5.708547E-24,8.096544,7.300606E-5,458227.7,458227.7
3.637103E-4,15.32385,-4.740064E7,1351.515,1351.515,0.001118727,1.0,0.8071098,6.529051E-6,0.06455225,9.564156E-5,0.007535332,2.753627E-6,0.04072899,0.00477366,5.60399E-4,0.0265925,1.759311E-4,0.005403634,0.006233026,3.069447E-5,7.042924E-5,4.056846E-8,7.566251E-8,0.01859696,3.469609E-4,9.930166E-4,1.882592E-4,2.429037E-6,0.003955167,0.001392149,2.668755E-5,0.001688105,1.277892E-4,0.001354762,7.744107E-5,2.451554E-5,1.878103E-5,1.21954E-5,1.320235E-5,1.22792E-4,6.474807E-4,3.026987E-6,9.758017E-6,2.667829E-9,1.008872E-4,0.00583694,9.333929E-5,1.033408E-5,7.62516E-5,1.538403E-4,2.041133E-5,7.903699E-6,6.562669E-7,4.098856E-9,5.078236E-8,5.355002E-24,8.096455,7.300557E-5,458222.7,458222.7
3.645433E-4,15.32401,-4.729667E7,1351.506,1351.506,0.001118727,1.0,0.8070784,6.522469E-6,0.06458377,9.550689E-5,0.007532975,2.750202E-6,0.04074909,0.004779373,5.598901E-4,0.02658331,1.757348E-4,0.005407528,0.006230551,3.061922E-5,7.019185E-5,4.047447E-8,7.549064E-8,0.01858631,3.464869E-4,9.90622E-4,1.880142E-4,2.425442E-6,0.003953994,0.001392967,2.673479E-5,0.001689366,1.279988E-4,0.001355652,7.731325E-5,2.441896E-5,1.883079E-5,1.211448E-5,1.31668E-5,1.224471E-4,6.464655E-4,3.002934E-6,9.670318E-6,2.58937E-9,1.00334E-4,0.005836485,9.328118E-5,1.035335E-5,7.63363E-5,1.536443E-4,2.044831E-5,7.914629E-6,6.571831E-7,4.114058E-9,4.972646E-8,4.8512E-24,8.096319,7.30048E-5,458215.0,458215.0
3.687679E-4,15.32482,-4.678207E7,1351.463,1351.463,0.001118727,1.0,0.8069197,6.48946E-6,0.06474283,9.483207E-5,0.007521063,2.733065E-6,0.04085055,0.004808269,5.573199E-4,0.02653683,1.747467E-4,0.005427109,0.006218065,3.024092E-5,6.900256E-5,4.000483E-8,7.463185E-8,0.01853252,3.4411E-4,9.786123E-4,1.86777E-4,2.407423E-6,0.003948041,0.001397086,2.697396E-5,0.001695746,1.290564E-4,0.00136011,7.667367E-5,2.393776E-5,1.908328E-5,1.171261E-5,1.298994E-5,1.207216E-4,6.413481E-4,2.884024E-6,9.237975E-6,2.227041E-9,9.757818E-5,0.005834185,9.298879E-5,1.045067E-5,7.676273E-5,1.526542E-4,2.063545E-5,7.96965E-6,6.618327E-7,4.191291E-9,4.470496E-8,2.940538E-24,8.095633,7.300095E-5,458176.2,458176.2
3.723168E-4,15.3255,-4.635262E7,1351.427,1351.427,0.001118727,1.0,0.8067875,6.462226E-6,0.06487546,9.427553E-5,0.007511106,2.718974E-6,0.04093514,0.004832445,5.551745E-4,0.02649791,1.739258E-4,0.005443344,0.006207665,2.99273E-5,6.802196E-5,3.961933E-8,7.392689E-8,0.01848761,3.421476E-4,9.686929E-4,1.857447E-4,2.392556E-6,0.003943037,0.001400514,2.717441E-5,0.001701082,1.299379E-4,0.00136378,7.614729E-5,2.35443E-5,1.929555E-5,1.138569E-5,1.284558E-5,1.193016E-4,6.370882E-4,2.787961E-6,8.89019E-6,1.963707E-9,9.532542E-5,0.005832266,9.274603E-5,1.053188E-5,7.711702E-5,1.518273E-4,2.079216E-5,8.015357E-6,6.657432E-7,4.256342E-9,4.088417E-8,1.931328E-24,8.095061,7.299773E-5,458143.8,458143.9
3.729434E-4,15.32562,-4.62829E7,1351.421,1351.421,0.001118727,1.0,0.8067643,6.457458E-6,0.06489878,9.417822E-5,0.007509354,2.716511E-6,0.04095001,0.004836704,5.547971E-4,0.02649106,1.737818E-4,0.00544619,0.006205837,2.987232E-5,6.785057E-5,3.95521E-8,7.380394E-8,0.0184797,3.418043E-4,9.669576E-4,1.855631E-4,2.389955E-6,0.003942153,0.001401115,2.720976E-5,0.001702022,1.300929E-4,0.001364422,7.605538E-5,2.347584E-5,1.933303E-5,1.132897E-5,1.282049E-5,1.190537E-4,6.363399E-4,2.771356E-6,8.830213E-6,1.920728E-9,9.493353E-5,0.005831928,9.270344E-5,1.054617E-5,7.71792E-5,1.516818E-4,2.081977E-5,8.023377E-6,6.66434E-7,4.267842E-9,4.024481E-8,1.79328E-24,8.094961,7.299717E-5,458138.2,458138.2
3.738542E-4,15.32579,-4.617531E7,1351.412,1351.412,0.001118727,1.0,0.8067305,6.450559E-6,0.06493264,9.403729E-5,0.007506808,2.71295E-6,0.0409716,0.00484289,5.542491E-4,0.02648109,1.735728E-4,0.005450316,0.006203184,2.979261E-5,6.760233E-5,3.945483E-8,7.362606E-8,0.01846823,3.413069E-4,9.644433E-4,1.852994E-4,2.38619E-6,0.003940869,0.001401989,2.726111E-5,0.001703387,1.303179E-4,0.00136535,7.592232E-5,2.337685E-5,1.938754E-5,1.124703E-5,1.278421E-5,1.186948E-4,6.352539E-4,2.747402E-6,8.74376E-6,1.860005E-9,9.436686E-5,0.005831438,9.264167E-5,1.056691E-5,7.72694E-5,1.514704E-4,2.085989E-5,8.035012E-6,6.674385E-7,4.284568E-9,3.933331E-8,1.610013E-24,8.094815,7.299635E-5,458129.9,458129.9
3.746275E-4,15.32593,-4.608343E7,1351.404,1351.404,0.001118727,1.0,0.8067019,6.444725E-6,0.06496134,9.39181E-5,0.007504649,2.70994E-6,0.0409899,0.004848139,5.537844E-4,0.02647264,1.733958E-4,0.00545381,0.006200936,2.972512E-5,6.739241E-5,3.937265E-8,7.347577E-8,0.0184585,3.408862E-4,9.623164E-4,1.850759E-4,2.383006E-6,0.003939777,0.001402729,2.730469E-5,0.001704545,1.305085E-4,0.001366135,7.580985E-5,2.329328E-5,1.943383E-5,1.117794E-5,1.275359E-5,1.183913E-4,6.343336E-4,2.727235E-6,8.671044E-6,1.810039E-9,9.388856E-5,0.005831022,9.258935E-5,1.058449E-5,7.73458E-5,1.512912E-4,2.089394E-5,8.044867E-6,6.682916E-7,4.298778E-9,3.857581E-8,1.469215E-24,8.094692,7.299565E-5,458122.9,458122.9
3.754878E-4,15.3261,-4.598329E7,1351.395,1351.395,0.001118727,1.0,0.8066702,6.438257E-6,0.06499322,9.3786E-5,0.00750225,2.706605E-6,0.04101023,0.004853972,5.532682E-4,0.02646324,1.731993E-4,0.005457686,0.00619844,2.965025E-5,6.715979E-5,3.928166E-8,7.330937E-8,0.01844769,3.404198E-4,9.599586E-4,1.848276E-4,2.379476E-6,0.003938564,0.00140355,2.735316E-5,0.001705832,1.307203E-4,0.001367004,7.568528E-5,2.320085E-5,1.948533E-5,1.11016E-5,1.271973E-5,1.180552E-4,6.333118E-4,2.704983E-6,8.590884E-6,1.75612E-9,9.335951E-5,0.00583056,9.253129E-5,1.060403E-5,7.74306E-5,1.510921E-4,2.093178E-5,8.055806E-6,6.692409E-7,4.314594E-9,3.775048E-8,1.327059E-24,8.094554,7.299488E-5,458115.2,458115.2
3.766248E-4,15.32631,-4.585041E7,1351.384,1351.384,0.001118727,1.0,0.8066283,6.42975E-6,0.06503527,9.361225E-5,0.007499083,2.702223E-6,0.04103704,0.004861673,5.525871E-4,0.02645083,1.729405E-4,0.005462791,0.006195148,2.955165E-5,6.685387E-5,3.916214E-8,7.309079E-8,0.01843343,3.398062E-4,9.568565E-4,1.845001E-4,2.374833E-6,0.003936959,0.001404633,2.741716E-5,0.001707531,1.309996E-4,0.001368148,7.552153E-5,2.307956E-5,1.95534E-5,1.100155E-5,1.267531E-5,1.176134E-4,6.319647E-4,2.675877E-6,8.486148E-6,1.687521E-9,9.266532E-5,0.00582995,9.245479E-5,1.06298E-5,7.754234E-5,1.508294E-4,2.098176E-5,8.07022E-6,6.704958E-7,4.33551E-9,3.668777E-8,1.160576E-24,8.094374,7.299386E-5,458104.9,458104.9
3.795656E-4,15.32686,-4.551101E7,1351.355,1351.355,0.001118727,1.0,0.8065204,6.407947E-6,0.06514362,9.316707E-5,0.007490914,2.691011E-6,0.04110613,0.004881551,5.508313E-4,0.02641878,1.722748E-4,0.005475904,0.00618667,2.929835E-5,6.607025E-5,3.885664E-8,7.253207E-8,0.01839666,3.382329E-4,9.489033E-4,1.836559E-4,2.362934E-6,0.003932808,0.00140742,2.758251E-5,0.001711917,1.317191E-4,0.001371074,7.510258E-5,2.277021E-5,1.972954E-5,1.07471E-5,1.256207E-5,1.164828E-4,6.284968E-4,2.602113E-6,8.221302E-6,1.522921E-9,9.089516E-5,0.005828379,9.225812E-5,1.069623E-5,7.782973E-5,1.50152E-4,2.11108E-5,8.107289E-6,6.737436E-7,4.389678E-9,3.407693E-8,8.204206E-25,8.093908,7.299124E-5,458078.6,458078.6
3.803535E-4,15.32701,-4.542151E7,1351.347,1351.347,0.001118727,1.0,0.8064916,6.402146E-6,0.06517255,9.304882E-5,0.007488731,2.688036E-6,0.04112457,0.004886867,5.503622E-4,0.02641021,1.720974E-4,0.005479397,0.006184407,2.923091E-5,6.586212E-5,3.877563E-8,7.238392E-8,0.01838683,3.378147E-4,9.467893E-4,1.834305E-4,2.359772E-6,0.003931695,0.001408164,2.762677E-5,0.001713089,1.319112E-4,0.001371851,7.499143E-5,2.268837E-5,1.977676E-5,1.067995E-5,1.253213E-5,1.161828E-4,6.275716E-4,2.582711E-6,8.15178E-6,1.481752E-9,9.042693E-5,0.005827959,9.22057E-5,1.071398E-5,7.790634E-5,1.49971E-4,2.114533E-5,8.11717E-6,6.746144E-7,4.404209E-9,3.34095E-8,7.474732E-25,8.093784,7.299054E-5,458071.5,458071.5
3.811677E-4,15.32716,-4.532863E7,1351.339,1351.339,0.001118727,1.0,0.8064619,6.396188E-6,0.06520241,9.292704E-5,0.007486477,2.684975E-6,0.04114361,0.004892356,5.498782E-4,0.02640135,1.719144E-4,0.005482996,0.006182073,2.91614E-5,6.564788E-5,3.869238E-8,7.223165E-8,0.01837669,3.37384E-4,9.446124E-4,1.831978E-4,2.356517E-6,0.003930546,0.001408931,2.767248E-5,0.0017143,1.321093E-4,0.001372651,7.487706E-5,2.260427E-5,1.982555E-5,1.061102E-5,1.250136E-5,1.15874E-4,6.266174E-4,2.562823E-6,8.080579E-6,1.440457E-9,8.99458E-5,0.005827526,9.215167E-5,1.073229E-5,7.798532E-5,1.497842E-4,2.118098E-5,8.127358E-6,6.755143E-7,4.419231E-9,3.273371E-8,6.789086E-25,8.093655,7.298982E-5,458064.3,458064.3
3.82535E-4,15.32741,-4.517307E7,1351.326,1351.326,0.001118727,1.0,0.8064121,6.386226E-6,0.06525243,9.272361E-5,0.007482698,2.679865E-6,0.0411755,0.004901563,5.490668E-4,0.0263865,1.716082E-4,0.005489016,0.006178163,2.904513E-5,6.529004E-5,3.855344E-8,7.197754E-8,0.0183597,3.366642E-4,9.409746E-4,1.82808E-4,2.35108E-6,0.003928615,0.001410215,2.774918E-5,0.001716331,1.324413E-4,0.001373986,7.468617E-5,2.246414E-5,1.99075E-5,1.049634E-5,1.245009E-5,1.153586E-4,6.250192E-4,2.5298E-6,7.962503E-6,1.373947E-9,8.91442E-5,0.005826799,9.206123E-5,1.076298E-5,7.811754E-5,1.49471E-4,2.124079E-5,8.144412E-6,6.77026E-7,4.444475E-9,3.163086E-8,5.780449E-25,8.093441,7.298861E-5,458052.1,458052.1
4.198348E-4,15.3341,-4.128783E7,1350.975,1350.975,0.001118727,1.0,0.805103,6.136052E-6,0.06657144,8.762594E-5,0.007382061,2.553323E-6,0.04201581,0.005148063,5.276039E-4,0.02598751,1.636964E-4,0.005643279,0.006075623,2.606912E-5,5.636541E-5,3.514755E-8,6.574701E-8,0.01790934,3.184939E-4,8.495203E-4,1.725422E-4,2.214542E-6,0.00387596,0.001443676,2.981925E-5,0.001770668,1.411656E-4,0.001407136,6.99871E-5,1.910405E-5,2.21515E-5,7.815548E-6,1.121623E-5,1.026011E-4,5.833112E-4,1.782263E-6,5.341685E-6,4.120877E-10,6.995902E-5,0.005807525,8.972333E-5,1.157548E-5,8.154162E-5,1.411817E-4,2.284786E-5,8.586492E-6,7.184934E-7,5.140522E-9,1.246961E-8,7.067231E-27,8.087812,7.295676E-5,457733.6,457733.6
4.25072E-4,15.33501,-4.078916E7,1350.929,1350.929,0.001118727,1.0,0.8049263,6.103993E-6,0.06675,8.697387E-5,0.007368296,2.537341E-6,0.04212947,0.005181987,5.246903E-4,0.02593242,1.626507E-4,0.005663487,0.006061826,2.567988E-5,5.523211E-5,3.472261E-8,6.496944E-8,0.01784807,3.161473E-4,8.378004E-4,1.71158E-4,2.197033E-6,0.003868584,0.001448146,3.010658E-5,0.001778144,1.423413E-4,0.001411329,6.940076E-5,1.869641E-5,2.246784E-5,7.500347E-6,1.106486E-5,1.009934E-4,5.777358E-4,1.697718E-6,5.052414E-6,3.546509E-10,6.763781E-5,0.005804896,8.941363E-5,1.168601E-5,8.199583E-5,1.400572E-4,2.306982E-5,8.645263E-6,7.243496E-7,5.239286E-9,1.095012E-8,3.826253E-27,8.087055,7.295246E-5,457690.7,457690.7
