Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_H_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_IC3H7_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H9_Soln#2 (),Mole_fraction_TC4H9_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_MCPTD_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NEOC5H12_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M2_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_B2M2_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_IC8H16_Soln#2 (),Mole_fraction_DIMEPTD_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Mole_fraction_IC12H26_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
0.0,15.0,-3.38919E7,1050.0,1050.0,0.001598181,1.0,0.9452588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01921553,0.0,0.00792393,0.0,0.0,0.0,0.0,0.0,0.01043317,0.01716852,9.179988,1.065454E-4,519545.7,519545.7
4.699077E-8,14.99995,-3.960404E7,1050.0,1050.0,0.001598181,1.0,0.9452588,9.28874E-10,1.020546E-11,3.831097E-9,7.637514E-13,5.08273E-10,4.012319E-10,5.352038E-17,2.686586E-13,5.503172E-14,2.563833E-9,2.533041E-9,1.169425E-16,5.559616E-12,1.471368E-13,1.196419E-11,3.018933E-9,4.266841E-8,4.50494E-8,1.506812E-8,3.777395E-10,8.14189E-14,2.532518E-9,1.668606E-12,2.323851E-23,1.5869E-12,3.536947E-22,2.140174E-19,3.626957E-18,8.540008E-17,2.182954E-10,2.055701E-18,7.002089E-18,1.91118E-20,1.152925E-12,4.7332E-17,4.081184E-20,4.783901E-22,9.351162E-11,5.556983E-11,0.0192155,1.108842E-11,0.00792393,3.506274E-12,4.799426E-16,6.898882E-16,3.225935E-20,8.819246E-17,0.01043317,0.01716849,9.179987,1.065454E-4,519545.7,519545.7
2.870968E-7,14.99993,-4.402809E7,1049.998,1049.998,0.001598181,1.0,0.9452583,8.258836E-9,1.207184E-9,6.625258E-8,1.097782E-10,1.062264E-8,1.012483E-8,3.995951E-15,2.714431E-11,5.503701E-12,4.65003E-8,1.569901E-8,4.486094E-15,3.906823E-10,1.184422E-11,5.137054E-10,2.654784E-8,2.659329E-7,3.274461E-7,9.2402E-8,5.872552E-9,3.149183E-12,1.567956E-8,3.058156E-10,1.80512E-20,1.098449E-10,2.292285E-18,1.075466E-16,5.209271E-15,6.220365E-14,3.257067E-9,1.45595E-15,4.954384E-15,1.617205E-17,2.864091E-10,1.099653E-14,9.424496E-18,3.472345E-19,1.308019E-9,1.184474E-9,0.01921535,7.802088E-10,0.007923925,2.040694E-10,6.901159E-14,8.16191E-14,1.190189E-17,8.914157E-15,0.01043314,0.01716836,9.179982,1.065455E-4,519545.4,519545.4
1.119613E-6,14.99987,-5.035569E7,1049.992,1049.992,0.001598181,1.0,0.9452563,3.009657E-8,3.397174E-8,4.676555E-7,3.049947E-9,6.866637E-8,9.003729E-8,1.666917E-13,4.233609E-10,8.186622E-11,3.83398E-7,6.512343E-8,8.047269E-14,6.064332E-9,1.255775E-10,7.126363E-9,8.20616E-8,8.895127E-7,1.416344E-6,3.646692E-7,3.139448E-8,4.936764E-11,6.482972E-8,6.302001E-9,7.141238E-18,1.645291E-9,7.611688E-16,6.866631E-15,3.621894E-13,6.042892E-12,1.790046E-8,1.602604E-13,5.629886E-13,1.949024E-15,5.99433E-9,7.158201E-13,5.913231E-16,4.391907E-17,6.070158E-9,1.22453E-8,0.01921478,1.21107E-8,0.007923904,3.068493E-9,1.933968E-12,2.298591E-12,7.374811E-16,1.435264E-13,0.01043299,0.01716788,9.179963,1.065459E-4,519544.3,519544.3
5.18202E-6,14.99957,-6.605768E7,1049.954,1049.954,0.001598181,1.0,0.9452419,1.322422E-7,1.375354E-6,3.916398E-6,1.028634E-7,4.738702E-7,1.090907E-6,1.419519E-11,7.082536E-9,9.546236E-10,4.378061E-6,3.899682E-7,5.307375E-12,1.324154E-7,1.570708E-9,9.845157E-8,2.054127E-7,2.18188E-6,8.342767E-6,1.786531E-6,2.584344E-7,1.285642E-9,3.846394E-7,1.495152E-7,1.234723E-14,3.34866E-8,3.970114E-13,6.901933E-13,2.744748E-11,6.75674E-10,1.595876E-7,3.140741E-11,1.277396E-10,4.486566E-13,1.416128E-7,1.067569E-10,7.527152E-14,1.177742E-14,3.422683E-8,2.193556E-7,0.01921131,2.643956E-7,0.007923689,6.437376E-8,8.161205E-11,9.350879E-11,1.035147E-13,6.180062E-12,0.01043156,0.01716506,9.179822,1.065481E-4,519536.4,519536.4
1.0E-5,14.99919,-7.559218E7,1049.901,1049.901,0.001598181,1.0,0.9452169,2.410622E-7,6.068672E-6,8.31663E-6,4.655482E-7,1.06E-6,3.518575E-6,9.909508E-11,3.100376E-8,2.590011E-9,1.195838E-5,9.360443E-7,5.266446E-11,4.903344E-7,6.879409E-9,2.581562E-7,2.654664E-7,2.653071E-6,1.919992E-5,3.666745E-6,7.482678E-7,5.93592E-9,9.25219E-7,5.650689E-7,2.873523E-13,1.201965E-7,5.518913E-12,4.973872E-12,1.782334E-10,3.795005E-9,4.708E-7,2.776023E-10,1.28706E-9,4.398104E-12,5.300302E-7,1.119315E-9,6.920325E-13,1.340518E-13,7.749211E-8,7.816739E-7,0.01920581,9.787794E-7,0.007923228,2.336169E-7,5.692236E-10,4.154231E-10,1.391369E-12,7.469291E-11,0.01042848,0.0171608,9.179587,1.065508E-4,519523.0,519523.0
1.913778E-5,14.9985,-8.711622E7,1049.785,1049.785,0.001598181,1.0,0.9451512,4.061739E-7,2.320559E-5,1.500105E-5,1.973235E-6,2.099035E-6,1.139288E-5,7.076581E-10,1.569265E-7,6.697849E-9,3.173553E-5,2.262411E-6,5.52792E-10,1.698018E-6,3.517221E-8,6.28015E-7,3.397563E-7,3.155843E-6,4.585098E-5,7.707043E-6,2.306932E-6,2.957332E-8,2.312291E-6,2.007889E-6,5.415905E-12,4.074415E-7,6.701797E-11,3.377648E-11,1.048586E-9,1.734927E-8,1.433675E-6,2.149563E-9,1.166273E-8,3.834903E-11,1.845034E-6,1.240681E-8,6.931221E-12,1.526812E-12,1.842523E-7,2.647574E-6,0.01919194,3.387155E-6,0.007921861,7.896765E-7,4.837416E-9,1.613114E-9,2.394231E-11,9.648118E-10,0.01041914,0.0171504,9.17899,1.065557E-4,519489.2,519489.2
1.94022E-5,14.99849,-8.736633E7,1049.781,1049.781,0.001598181,1.0,0.945149,4.101705E-7,2.383664E-5,1.516141E-5,2.032048E-6,2.125206E-6,1.167572E-5,7.379663E-10,1.6242E-7,6.82978E-9,3.23942E-5,2.303456E-6,5.80626E-10,1.741703E-6,3.640822E-8,6.397263E-7,3.415278E-7,3.167703E-6,4.672126E-5,7.831471E-6,2.363725E-6,3.062737E-8,2.357588E-6,2.060946E-6,5.748171E-12,4.177844E-7,7.053348E-11,3.514996E-11,1.086841E-9,1.788513E-8,1.467942E-6,2.241688E-9,1.22029E-8,4.00984E-11,1.892635E-6,1.30504E-8,7.286431E-12,1.607983E-12,1.877489E-7,2.714749E-6,0.01919148,3.474221E-6,0.007921814,8.094796E-7,5.065299E-9,1.657805E-9,2.545336E-11,1.016896E-9,0.01041881,0.01715006,9.17897,1.065558E-4,519488.1,519488.1
1.961366E-5,14.99847,-8.75612E7,1049.778,1049.778,0.001598181,1.0,0.9451473,4.133284E-7,2.434617E-5,1.528838E-5,2.079658E-6,2.14595E-6,1.19039E-5,7.628343E-10,1.668918E-7,6.935711E-9,3.292407E-5,2.336313E-6,6.035889E-10,1.776955E-6,3.741442E-8,6.491285E-7,3.429299E-7,3.177097E-6,4.742082E-5,7.93124E-6,2.409598E-6,3.14823E-8,2.393974E-6,2.103799E-6,6.024658E-12,4.261295E-7,7.343754E-11,3.627385E-11,1.117984E-9,1.831927E-8,1.495586E-6,2.317175E-9,1.264679E-8,4.15355E-11,1.931046E-6,1.358207E-8,7.580286E-12,1.675191E-12,1.905598E-7,2.768947E-6,0.01919111,3.544476E-6,0.007921775,8.254451E-7,5.252929E-9,1.693921E-9,2.671488E-11,1.059965E-9,0.01041855,0.01714979,9.178955,1.065559E-4,519487.2,519487.2
2.0E-5,14.99844,-8.791119E7,1049.773,1049.773,0.001598181,1.0,0.945144,4.190389E-7,2.528789E-5,1.551754E-5,2.167925E-6,2.183436E-6,1.232523E-5,8.096999E-10,1.752379E-7,7.130182E-9,3.389908E-5,2.396406E-6,6.47148E-10,1.842062E-6,3.929247E-8,6.663877E-7,3.454617E-7,3.194059E-6,4.870689E-5,8.114101E-6,2.494434E-6,3.308005E-8,2.460809E-6,2.183033E-6,6.554615E-12,4.415393E-7,7.895506E-11,3.838492E-11,1.176111E-9,1.912498E-8,1.546623E-6,2.459196E-9,1.348483E-8,4.424767E-11,2.00199E-6,1.459223E-8,8.139669E-12,1.803253E-12,1.957282E-7,2.869022E-6,0.01919043,3.674227E-6,0.007921705,8.548993E-7,5.608008E-9,1.760737E-9,2.914277E-11,1.14189E-9,0.01041806,0.01714929,9.178925,1.065561E-4,519485.6,519485.6
2.044063E-5,14.99841,-8.830007E7,1049.767,1049.767,0.001598181,1.0,0.9451403,4.254446E-7,2.637892E-5,1.577443E-5,2.270621E-6,2.225525E-6,1.281274E-5,8.654797E-10,1.850382E-7,7.353435E-9,3.5022E-5,2.465016E-6,6.994546E-10,1.917422E-6,4.149785E-8,6.861995E-7,3.483023E-7,3.213089E-6,5.018619E-5,8.323566E-6,2.592811E-6,3.495339E-8,2.537585E-6,2.274891E-6,7.200097E-12,4.593717E-7,8.559482E-11,4.088606E-11,1.244366E-9,2.006375E-8,1.605671E-6,2.627825E-9,1.44846E-8,4.748171E-11,2.08411E-6,1.580788E-8,8.814818E-12,1.958008E-12,2.016742E-7,2.984824E-6,0.01918965,3.824402E-6,0.007921623,8.889387E-7,6.033021E-9,1.838261E-9,3.211698E-11,1.240628E-9,0.01041749,0.01714871,9.178892,1.065563E-4,519483.7,519483.7
2.069982E-5,14.99839,-8.852414E7,1049.764,1049.764,0.001598181,1.0,0.9451381,4.29159E-7,2.702895E-5,1.592336E-5,2.332017E-6,2.249956E-6,1.310293E-5,8.994588E-10,1.909414E-7,7.485462E-9,3.568784E-5,2.505399E-6,7.315473E-10,1.962289E-6,4.282635E-8,6.979155E-7,3.499503E-7,3.22413E-6,5.106245E-5,8.447219E-6,2.651486E-6,3.609193E-8,2.583009E-6,2.329651E-6,7.600729E-12,4.699864E-7,8.967573E-11,4.240392E-11,1.28548E-9,2.062567E-8,1.640816E-6,2.730338E-9,1.509471E-8,4.945464E-11,2.133002E-6,1.655502E-8,9.230879E-12,2.053464E-12,2.051968E-7,3.05375E-6,0.01918919,3.913807E-6,0.007921575,9.091775E-7,6.293109E-9,1.884506E-9,3.397194E-11,1.301386E-9,0.01041716,0.01714837,9.178872,1.065564E-4,519482.6,519482.6
2.107057E-5,14.99837,-8.883721E7,1049.758,1049.758,0.001598181,1.0,0.9451349,4.344023E-7,2.79694E-5,1.613355E-5,2.421118E-6,2.284472E-6,1.352239E-5,9.496181E-10,1.995663E-7,7.675215E-9,3.66471E-5,2.563176E-6,7.79226E-10,2.027158E-6,4.476748E-8,7.147541E-7,3.522761E-7,3.239722E-6,5.23237E-5,8.624658E-6,2.736447E-6,3.775365E-8,2.648316E-6,2.40892E-6,8.202163E-12,4.853308E-7,9.574795E-11,4.463686E-11,1.345549E-9,2.144207E-8,1.691617E-6,2.881377E-9,1.599672E-8,5.237072E-11,2.203692E-6,1.766669E-8,9.851603E-12,2.195982E-12,2.102678E-7,3.153384E-6,0.01918853,4.043064E-6,0.007921505,9.384037E-7,6.678612E-9,1.95149E-9,3.676914E-11,1.391882E-9,0.01041667,0.01714788,9.178843,1.065566E-4,519480.9,519480.9
2.160508E-5,14.99833,-8.927584E7,1049.751,1049.751,0.001598181,1.0,0.9451302,4.418236E-7,2.934658E-5,1.643087E-5,2.552147E-6,2.333358E-6,1.413593E-5,1.02516E-9,2.123688E-7,7.950574E-9,3.80438E-5,2.646466E-6,8.516629E-10,2.122069E-6,4.764897E-8,7.391911E-7,3.555687E-7,3.261798E-6,5.41578E-5,8.881599E-6,2.861046E-6,4.023267E-8,2.743122E-6,2.5251E-6,9.129134E-12,5.077767E-7,1.04993E-10,4.798366E-11,1.434709E-9,2.264455E-8,1.765925E-6,3.108223E-9,1.735785E-8,5.676974E-11,2.307123E-6,1.935903E-8,1.080045E-11,2.414041E-12,2.176431E-7,3.299118E-6,0.01918756,4.232171E-6,0.007921403,9.81091E-7,7.262429E-9,2.049741E-9,4.110803E-11,1.529841E-9,0.01041597,0.01714717,9.178802,1.065569E-4,519478.6,519478.6
2.258665E-5,14.99826,-9.004197E7,1049.737,1049.737,0.001598181,1.0,0.9451215,4.550299E-7,3.193977E-5,1.695951E-5,2.800547E-6,2.420434E-6,1.528915E-5,1.174122E-9,2.370091E-7,8.461562E-9,4.064999E-5,2.799225E-6,9.965191E-10,2.300541E-6,5.319543E-8,7.84551E-7,3.614278E-7,3.301108E-6,5.757328E-5,9.356798E-6,3.096292E-6,4.504358E-8,2.91911E-6,2.744194E-6,1.102675E-11,5.499697E-7,1.235449E-10,5.453132E-11,1.606286E-9,2.493032E-8,1.905616E-6,3.553451E-9,2.004955E-8,6.546618E-11,2.501622E-6,2.275376E-8,1.271867E-11,2.855408E-12,2.313813E-7,3.573025E-6,0.01918575,4.587732E-6,0.007921212,1.061124E-6,8.423949E-9,2.235268E-9,5.008733E-11,1.807194E-9,0.01041464,0.01714584,9.178724,1.065574E-4,519474.2,519474.2
2.28651E-5,14.99824,-9.024942E7,1049.733,1049.733,0.001598181,1.0,0.9451191,4.586734E-7,3.269018E-5,1.710544E-5,2.872814E-6,2.444502E-6,1.56224E-5,1.218858E-9,2.442642E-7,8.607734E-9,4.139883E-5,2.842477E-6,1.040498E-9,2.352132E-6,5.482869E-8,7.975305E-7,3.630453E-7,3.311973E-6,5.85531E-5,9.492372E-6,3.164528E-6,4.646734E-8,2.969454E-6,2.807678E-6,1.161356E-11,5.621634E-7,1.291924E-10,5.648531E-11,1.656798E-9,2.55968E-8,1.945993E-6,3.686642E-9,2.085952E-8,6.808274E-11,2.557847E-6,2.378676E-8,1.330644E-11,2.990746E-12,2.353232E-7,3.652174E-6,0.01918523,4.690505E-6,0.007921157,1.084202E-6,8.775183E-9,2.289082E-9,5.288859E-11,1.891734E-9,0.01041426,0.01714546,9.178702,1.065575E-4,519472.9,519472.9
2.333112E-5,14.99821,-9.058746E7,1049.727,1049.727,0.001598181,1.0,0.9451148,4.646801E-7,3.396049E-5,1.734568E-5,2.995527E-6,2.484148E-6,1.618609E-5,1.296272E-9,2.566705E-7,8.853537E-9,4.26614E-5,2.914747E-6,1.117084E-9,2.439417E-6,5.762169E-8,8.193624E-7,3.657111E-7,3.329874E-6,6.020361E-5,9.720012E-6,3.280213E-6,4.890681E-8,3.054104E-6,2.915237E-6,1.264662E-11,5.827903E-7,1.39043E-10,5.985398E-11,1.743165E-9,2.673006E-8,2.014305E-6,3.916575E-9,2.226259E-8,7.261527E-11,2.652973E-6,2.558788E-8,1.433599E-11,3.227877E-12,2.419642E-7,3.786051E-6,0.01918436,4.864372E-6,0.007921064,1.123188E-6,9.385409E-9,2.380315E-9,5.784688E-11,2.039285E-9,0.01041361,0.01714482,9.178664,1.065578E-4,519470.8,519470.8
2.428155E-5,14.99814,-9.124524E7,1049.713,1049.713,0.001598181,1.0,0.9451062,4.765607E-7,3.660466E-5,1.782078E-5,3.252366E-6,2.562624E-6,1.735786E-5,1.464017E-9,2.829664E-7,9.359138E-9,4.527084E-5,3.061568E-6,1.28492E-9,2.620914E-6,6.354215E-8,8.642926E-7,3.709868E-7,3.365324E-6,6.360926E-5,1.0187E-5,3.521749E-6,5.412756E-8,3.228144E-6,3.139491E-6,1.495566E-11,6.256708E-7,1.606921E-10,6.710366E-11,1.926187E-9,2.91079E-8,2.156365E-6,4.412582E-9,2.53077E-8,8.245363E-11,2.85078E-6,2.954298E-8,1.661767E-11,3.75356E-12,2.556698E-7,4.064324E-6,0.01918256,5.225872E-6,0.007920872,1.204026E-6,1.071706E-8,2.570741E-9,6.904165E-11,2.363876E-9,0.01041227,0.01714349,9.178587,1.065582E-4,519466.4,519466.4
2.445617E-5,14.99813,-9.136089E7,1049.711,1049.711,0.001598181,1.0,0.9451045,4.786906E-7,3.709815E-5,1.790592E-5,3.300504E-6,2.576694E-6,1.757634E-5,1.496315E-9,2.879427E-7,9.452645E-9,4.575523E-5,3.088444E-6,1.317511E-9,2.654762E-6,6.466264E-8,8.72606E-7,3.719328E-7,3.371684E-6,6.424066E-5,1.027319E-5,3.566944E-6,5.512496E-8,3.260315E-6,3.181401E-6,1.541083E-11,6.336662E-7,1.649053E-10,6.849223E-11,1.960817E-9,2.955445E-8,2.182862E-6,4.507749E-9,2.589463E-8,8.435033E-11,2.887669E-6,3.031208E-8,1.706476E-11,3.856572E-12,2.582111E-7,4.116203E-6,0.01918222,5.293283E-6,0.007920836,1.219067E-6,1.097483E-8,2.60636E-9,7.126572E-11,2.427083E-9,0.01041202,0.01714325,9.178572,1.065583E-4,519465.6,519465.6
2.468445E-5,14.99812,-9.151114E7,1049.708,1049.708,0.001598181,1.0,0.9451024,4.814501E-7,3.774681E-5,1.801622E-5,3.36387E-6,2.594926E-6,1.786341E-5,1.539242E-9,2.945156E-7,9.575164E-9,4.639075E-5,3.123525E-6,1.360957E-9,2.699241E-6,6.614265E-8,8.835008E-7,3.731581E-7,3.379926E-6,6.50687E-5,1.038604E-5,3.626403E-6,5.644407E-8,3.302456E-6,3.236515E-6,1.602083E-11,6.441721E-7,1.70526E-10,7.03343E-11,2.006553E-9,3.014268E-8,2.217685E-6,4.634071E-9,2.667496E-8,8.687222E-11,2.936145E-6,3.133779E-8,1.766273E-11,3.994345E-12,2.615441E-7,4.18437E-6,0.01918178,5.381864E-6,0.007920789,1.238816E-6,1.131806E-8,2.653217E-9,7.425484E-11,2.51142E-9,0.0104117,0.01714293,9.178553,1.065584E-4,519464.5,519464.5
2.482373E-5,14.99811,-9.160121E7,1049.706,1049.706,0.001598181,1.0,0.9451011,4.831207E-7,3.814454E-5,1.808297E-5,3.402774E-6,2.605961E-6,1.803938E-5,1.565828E-9,2.985635E-7,9.650072E-9,4.677977E-5,3.1449E-6,1.387936E-9,2.726506E-6,6.705412E-8,8.901631E-7,3.739E-7,3.384916E-6,6.557537E-5,1.045499E-5,3.662892E-6,5.725863E-8,3.328216E-6,3.270325E-6,1.640146E-11,6.50612E-7,1.740188E-10,7.147323E-11,2.034718E-9,3.050406E-8,2.239033E-6,4.712216E-9,2.715837E-8,8.843469E-11,2.965861E-6,3.197499E-8,1.80352E-11,4.08016E-12,2.635836E-7,4.226152E-6,0.01918151,5.436163E-6,0.00792076,1.250914E-6,1.153098E-8,2.681969E-9,7.612483E-11,2.563836E-9,0.0104115,0.01714273,9.178542,1.065585E-4,519463.9,519463.9
2.549878E-5,14.99806,-9.202292E7,1049.696,1049.696,0.001598181,1.0,0.9450948,4.910727E-7,4.009276E-5,1.840057E-5,3.593887E-6,2.658479E-6,1.890072E-5,1.698971E-9,3.185818E-7,1.001473E-8,4.867847E-5,3.248128E-6,1.523844E-9,2.859996E-6,7.156189E-8,9.226091E-7,3.774315E-7,3.408676E-6,6.804621E-5,1.07902E-5,3.841956E-6,6.128707E-8,3.453538E-6,3.436109E-6,1.833946E-11,6.821374E-7,1.916409E-10,7.715601E-11,2.173983E-9,3.22819E-8,2.343572E-6,5.102551E-9,2.958056E-8,9.626586E-11,3.11135E-6,3.518734E-8,1.99247E-11,4.515404E-12,2.735305E-7,4.430672E-6,0.0191802,5.701992E-6,0.00792062,1.310042E-6,1.260119E-8,2.823044E-9,8.570112E-11,2.82835E-9,0.01041051,0.01714177,9.178486,1.065588E-4,519460.7,519460.7
2.583651E-5,14.99804,-9.222824E7,1049.691,1049.691,0.001598181,1.0,0.9450916,4.949594E-7,4.107999E-5,1.855589E-5,3.691063E-6,2.684169E-6,1.93369E-5,1.76827E-9,3.288424E-7,1.019814E-8,4.963654E-5,3.299534E-6,1.595074E-9,2.927601E-6,7.387254E-8,9.389376E-7,3.791602E-7,3.420308E-6,6.929168E-5,1.095853E-5,3.932933E-6,6.338206E-8,3.516519E-6,3.520228E-6,1.936817E-11,6.98101E-7,2.008937E-10,8.010066E-11,2.245352E-9,3.318747E-8,2.39653E-6,5.305068E-9,3.08419E-8,1.003455E-10,3.185032E-6,3.687227E-8,2.092353E-11,4.745415E-12,2.785448E-7,4.534224E-6,0.01917954,5.836609E-6,0.007920548,1.339925E-6,1.316059E-8,2.894681E-9,9.081983E-11,2.967264E-9,0.01041002,0.01714129,9.178457,1.06559E-4,519459.1,519459.1
2.603814E-5,14.99803,-9.23459E7,1049.688,1049.688,0.001598181,1.0,0.9450897,4.972504E-7,4.167331E-5,1.864748E-5,3.749569E-6,2.699318E-6,1.959892E-5,1.810509E-9,3.350458E-7,1.030795E-8,5.021104E-5,3.330141E-6,1.638647E-9,2.968218E-6,7.526956E-8,9.487159E-7,3.801778E-7,3.427169E-6,7.003815E-5,1.105922E-5,3.987673E-6,6.464497E-8,3.554204E-6,3.570818E-6,2.00017E-11,7.076912E-7,2.065594E-10,8.189136E-11,2.288496E-9,3.373319E-8,2.428352E-6,5.4283E-9,3.16109E-8,1.028333E-10,3.229299E-6,3.790339E-8,2.153743E-11,4.886751E-12,2.815504E-7,4.596428E-6,0.01917914,5.917482E-6,0.007920506,1.357858E-6,1.350231E-8,2.937783E-9,9.398396E-11,3.05233E-9,0.01040972,0.017141,9.17844,1.065591E-4,519458.1,519458.1
2.63887E-5,14.998,-9.254872E7,1049.683,1049.683,0.001598181,1.0,0.9450864,5.011912E-7,4.271183E-5,1.88047E-5,3.852159E-6,2.725324E-6,2.005734E-5,1.885525E-9,3.459699E-7,1.049939E-8,5.121439E-5,3.383199E-6,1.716315E-9,3.039291E-6,7.772977E-8,9.6577E-7,3.819272E-7,3.438953E-6,7.134114E-5,1.123462E-5,4.083617E-6,6.687168E-8,3.61987E-6,3.659435E-6,2.113876E-11,7.244715E-7,2.166684E-10,8.506396E-11,2.364465E-9,3.469105E-8,2.484048E-6,5.646771E-9,3.297683E-8,1.072535E-10,3.306761E-6,3.97419E-8,2.263707E-11,5.139853E-12,2.867969E-7,4.705261E-6,0.01917845,6.058992E-6,0.007920431,1.389202E-6,1.411056E-8,3.013316E-9,9.968476E-11,3.20411E-9,0.0104092,0.01714049,9.17841,1.065592E-4,519456.4,519456.4
2.667162E-5,14.99798,-9.271013E7,1049.679,1049.679,0.001598181,1.0,0.9450837,5.043294E-7,4.35562E-5,1.892978E-5,3.935737E-6,2.746014E-6,2.042993E-5,1.947508E-9,3.549114E-7,1.065437E-8,5.20282E-5,3.425873E-6,1.78075E-9,3.097058E-6,7.974353E-8,9.795813E-7,3.833206E-7,3.448334E-6,7.239735E-5,1.137648E-5,4.161756E-6,6.871008E-8,3.672995E-6,3.731549E-6,2.208927E-11,7.381094E-7,2.250641E-10,8.767847E-11,2.426638E-9,3.547223E-8,2.529327E-6,5.826931E-9,3.410562E-8,1.109075E-10,3.369721E-6,4.12676E-8,2.355442E-11,5.350925E-12,2.9105E-7,4.793708E-6,0.01917789,6.174006E-6,0.007920371,1.414644E-6,1.461437E-8,3.07481E-9,1.044708E-10,3.330164E-9,0.01040877,0.01714008,9.178386,1.065594E-4,519455.1,519455.1
2.684029E-5,14.99797,-9.280369E7,1049.677,1049.677,0.001598181,1.0,0.945082,5.061764E-7,4.406225E-5,1.900358E-5,3.985897E-6,2.758221E-6,2.065317E-5,1.985085E-9,3.602956E-7,1.074697E-8,5.251509E-5,3.451248E-6,1.819924E-9,3.131671E-6,8.095615E-8,9.878357E-7,3.841427E-7,3.453872E-6,7.302902E-5,1.146119E-5,4.208641E-6,6.982087E-8,3.704719E-6,3.774795E-6,2.267029E-11,7.462805E-7,2.301725E-10,8.926055E-11,2.464073E-9,3.594143E-8,2.556462E-6,5.935999E-9,3.478999E-8,1.131235E-10,3.407446E-6,4.219534E-8,2.411438E-11,5.479733E-12,2.935937E-7,4.846697E-6,0.01917755,6.242918E-6,0.007920334,1.429874E-6,1.492033E-8,3.111701E-9,1.074053E-10,3.406858E-9,0.01040852,0.01713984,9.178372,1.065594E-4,519454.3,519454.3
2.709694E-5,14.99795,-9.29436E7,1049.673,1049.673,0.001598181,1.0,0.9450796,5.089592E-7,4.483603E-5,1.911476E-5,4.062694E-6,2.776612E-6,2.099439E-5,2.043168E-9,3.685648E-7,1.088815E-8,5.325838E-5,3.48976E-6,1.880637E-9,3.184585E-6,8.281857E-8,1.000424E-6,3.8538E-7,3.462217E-6,7.399294E-5,1.159025E-5,4.280402E-6,7.152537E-8,3.753062E-6,3.840958E-6,2.357539E-11,7.587713E-7,2.380955E-10,9.170169E-11,2.521562E-9,3.666031E-8,2.597951E-6,6.104361E-9,3.584789E-8,1.165498E-10,3.465116E-6,4.363339E-8,2.498558E-11,5.68008E-12,2.974754E-7,4.927695E-6,0.01917704,6.34826E-6,0.007920279,1.453136E-6,1.539401E-8,3.16816E-9,1.1199E-10,3.525803E-9,0.01040813,0.01713946,9.17835,1.065596E-4,519453.0,519453.0
