Time_Soln#17 (sec),Volume_Soln#17 (cm3),Volumetric_heat_production_rate_Soln#17 (erg/cm3-sec),Surface_temperature_Soln#17 (K),Temperature_Soln#17 (K),Mass_Soln#17 (g),Pressure_Soln#17 (atm),Mole_fraction_H2_Soln#17 (),Mole_fraction_H_Soln#17 (),Mole_fraction_CH4_Soln#17 (),Mole_fraction_CH3_Soln#17 (),Mole_fraction_C2H6_Soln#17 (),Mole_fraction_C2H5_Soln#17 (),Mole_fraction_C2H4_Soln#17 (),Mole_fraction_C2H3_Soln#17 (),Mole_fraction_C2H2_Soln#17 (),Mole_fraction_C3H8_Soln#17 (),Mole_fraction_NC3H7_Soln#17 (),Mole_fraction_C3H6_Soln#17 (),Mole_fraction_C3H5-A_Soln#17 (),Mole_fraction_C3H4-P_Soln#17 (),Mole_fraction_C3H4-A_Soln#17 (),Mole_fraction_C3H3_Soln#17 (),Mole_fraction_PC4H9_Soln#17 (),Mole_fraction_IC4H10_Soln#17 (),Mole_fraction_IC4H9_Soln#17 (),Mole_fraction_TC4H9_Soln#17 (),Mole_fraction_IC4H8_Soln#17 (),Mole_fraction_IC4H7_Soln#17 (),Mole_fraction_C4H8-1_Soln#17 (),Mole_fraction_C4H8-2_Soln#17 (),Mole_fraction_C4H71-3_Soln#17 (),Mole_fraction_C4H6_Soln#17 (),Mole_fraction_C4H4_Soln#17 (),Mole_fraction_C4H2_Soln#17 (),Mole_fraction_C6H6_Soln#17 (),Mole_fraction_FULVENE_Soln#17 (),Mole_fraction_C5H6_Soln#17 (),Mole_fraction_C5H5_Soln#17 (),Mole_fraction_MCPTD_Soln#17 (),Mole_fraction_C10H8_Soln#17 (),Mole_fraction_NEOC5H12_Soln#17 (),Mole_fraction_NC5H10_Soln#17 (),Mole_fraction_B1M2_Soln#17 (),Mole_fraction_LC5H8_Soln#17 (),Mole_fraction_NC6H12_Soln#17 (),Mole_fraction_NC7H14_Soln#17 (),Mole_fraction_IC8H17_Soln#17 (),Mole_fraction_IC8H16_Soln#17 (),Mole_fraction_DIMEPTD_Soln#17 (),Mole_fraction_C7H8_Soln#17 (),Mole_fraction_C7H7_Soln#17 (),Mole_fraction_C6H5C2H_Soln#17 (),Mole_fraction_C6H5C2H3_Soln#17 (),Mole_fraction_C10H10_Soln#17 (),Mole_fraction_NC10H20_Soln#17 (),Mole_fraction_IC12H26_Soln#17 (),Molecular_weight_Soln#17 (g/mole),Mass_density_Soln#17 (g/cm3),Unburned_hydrocarbons_Soln#17 (ppm),Volatile_organic_compounds_Soln#17 (ppm)
2.142573E-6,15.07397,2.363955E10,1595.904,1595.904,9.322723E-4,1.0,0.8282928,6.869514E-4,0.03392296,0.008757946,0.01068359,1.476073E-4,0.02563239,2.149313E-4,0.002997419,7.757902E-4,1.0181E-5,0.03076418,9.218542E-4,0.002746264,0.01024376,7.228497E-4,3.306403E-6,3.970916E-4,1.619136E-5,1.816162E-5,0.01745718,0.006498601,0.0024235,2.499531E-4,2.290864E-5,0.003726678,4.680331E-4,5.326129E-6,7.665907E-4,2.197359E-5,2.705649E-4,8.984048E-5,3.420932E-4,1.010086E-6,1.40308E-4,1.151073E-4,4.75476E-4,8.358796E-4,6.540529E-5,2.308004E-4,2.072343E-9,1.759136E-4,5.833244E-4,0.005874419,5.357228E-4,4.307949E-7,9.095401E-6,5.244709E-6,1.127243E-4,7.771285E-12,8.09916,6.18465E-5,458375.8,458375.8
2.203102E-6,15.08267,2.307533E10,1596.25,1596.25,9.322723E-4,1.0,0.8278126,6.727451E-4,0.03442896,0.008568237,0.01073035,1.436051E-4,0.02592939,2.122142E-4,0.003064553,7.752362E-4,9.76345E-6,0.03067626,9.173582E-4,0.002823574,0.01037609,7.403496E-4,3.114021E-6,3.889739E-4,1.477269E-5,1.655558E-5,0.01738913,0.006287782,0.002410086,2.501593E-4,2.218672E-5,0.003733596,4.828034E-4,5.614884E-6,7.782996E-4,2.282336E-5,2.799846E-4,9.277729E-5,3.422783E-4,1.074523E-6,1.328834E-4,1.078848E-4,4.710148E-4,8.311656E-4,6.297545E-5,2.204219E-4,1.779711E-9,1.546111E-4,5.639539E-4,0.00586353,5.363563E-4,4.591766E-7,9.427892E-6,5.546361E-6,1.015621E-4,4.255814E-12,8.096246,6.181083E-5,458210.8,458210.8
2.215599E-6,15.08443,2.295837E10,1596.321,1596.321,9.322723E-4,1.0,0.8277153,6.698804E-4,0.03453197,0.008529884,0.01073954,1.428003E-4,0.02598971,2.116598E-4,0.003078326,7.750949E-4,9.680453E-6,0.03065806,9.164474E-4,0.002839426,0.01040256,7.439236E-4,3.075954E-6,3.87324E-4,1.449818E-5,1.624495E-5,0.01737509,0.006244999,0.002407245,2.501904E-4,2.20424E-5,0.003734946,4.858275E-4,5.675071E-6,7.806876E-4,2.299953E-5,2.81929E-4,9.337825E-5,3.422762E-4,1.08809E-6,1.313946E-4,1.064554E-4,4.700605E-4,8.301799E-4,6.248255E-5,2.183322E-4,1.724686E-9,1.505406E-4,5.600335E-4,0.005861319,5.364806E-4,4.651576E-7,9.496514E-6,5.609483E-6,9.939962E-5,3.757715E-12,8.095658,6.180361E-5,458177.5,458177.5
2.249384E-6,15.08914,2.264194E10,1596.51,1596.51,9.322723E-4,1.0,0.8274555,6.622474E-4,0.03480803,0.008427539,0.01076359,1.4066E-4,0.02615114,2.101718E-4,0.003115409,7.746694E-4,9.461262E-6,0.03060877,9.140152E-4,0.002882089,0.01047271,7.535192E-4,2.975716E-6,3.829074E-4,1.378523E-5,1.543841E-5,0.01733714,0.006130606,0.002399451,2.502561E-4,2.165993E-5,0.003738465,4.939591E-4,5.838708E-6,7.870942E-4,2.347698E-5,2.871842E-4,9.499345E-5,3.422048E-4,1.125212E-6,1.274431E-4,1.026921E-4,4.674281E-4,8.274959E-4,6.116495E-5,2.127717E-4,1.584294E-9,1.40052E-4,5.495667E-4,0.005855406,5.368063E-4,4.815314E-7,9.68197E-6,5.781531E-6,9.377989E-5,2.680727E-12,8.094089,6.178432E-5,458088.8,458088.8
2.282985E-6,15.09374,2.232668E10,1596.695,1596.695,9.322723E-4,1.0,0.8272016,6.54815E-4,0.0350791,0.00832766,0.0107864,1.385821E-4,0.02630933,2.087078E-4,0.003152073,7.741851E-4,9.250606E-6,0.03055967,9.116401E-4,0.002924237,0.01054043,7.629649E-4,2.879807E-6,3.785781E-4,1.311688E-5,1.468263E-5,0.01729944,0.006018702,0.002391542,2.502953E-4,2.12905E-5,0.003741786,5.019811E-4,6.002774E-6,7.933953E-4,2.395356E-5,2.924079E-4,9.658574E-5,3.420397E-4,1.162782E-6,1.236189E-4,9.909368E-5,4.647373E-4,8.248003E-4,5.987642E-5,2.073699E-4,1.456091E-9,1.303366E-4,5.393484E-4,0.005849614,5.371153E-4,4.981152E-7,9.866319E-6,5.954671E-6,8.850762E-5,1.915396E-12,8.09256,6.176549E-5,458002.2,458002.2
2.286356E-6,15.0942,2.229509E10,1596.714,1596.714,9.322723E-4,1.0,0.8271764,6.540776E-4,0.03510611,0.008317739,0.01078864,1.383763E-4,0.02632507,2.085618E-4,0.00315574,7.741332E-4,9.229854E-6,0.03055474,9.114041E-4,0.002928451,0.01054712,7.639074E-4,2.870381E-6,3.781471E-4,1.305193E-5,1.460921E-5,0.01729566,0.006007574,0.00239074,2.502979E-4,2.125401E-5,0.00374211,5.027825E-4,6.019306E-6,7.940239E-4,2.400147E-5,2.929319E-4,9.674474E-5,3.420181E-4,1.166587E-6,1.232408E-4,9.874024E-5,4.644635E-4,8.245285E-4,5.974831E-5,2.068347E-4,1.443812E-9,1.293987E-4,5.383334E-4,0.005849038,5.371456E-4,4.997956E-7,9.884811E-6,5.972154E-6,8.799508E-5,1.851673E-12,8.092408,6.176361E-5,457993.6,457993.7
2.309958E-6,15.09738,2.207363E10,1596.842,1596.842,9.322723E-4,1.0,0.8270009,6.489588E-4,0.03529423,0.008248813,0.01080396,1.369493E-4,0.02643465,2.07544E-4,0.003181349,7.737542E-4,9.086554E-6,0.03052023,9.097648E-4,0.002957869,0.01059336,7.704774E-4,2.805418E-6,3.751476E-4,1.260793E-5,1.410732E-5,0.01726922,0.005930211,0.002385087,2.503088E-4,2.100152E-5,0.003744328,5.083732E-4,6.135394E-6,7.98404E-4,2.433738E-5,2.965985E-4,9.785362E-5,3.418416E-4,1.193407E-6,1.206236E-4,9.630538E-5,4.625283E-4,8.22619E-4,5.885775E-5,2.031242E-4,1.360753E-9,1.230191E-4,5.312813E-4,0.005845028,5.373531E-4,5.116426E-7,1.001423E-5,6.095098E-6,8.449062E-5,1.461485E-12,8.091355,6.17506E-5,457934.0,457934.0
2.318702E-6,15.09855,2.199164E10,1596.889,1596.889,9.322723E-4,1.0,0.8269364,6.470807E-4,0.03536352,0.008223497,0.01080951,1.364265E-4,0.02647497,2.071688E-4,0.003190812,7.736068E-4,9.034299E-6,0.03050744,9.091627E-4,0.002968733,0.01061025,7.728996E-4,2.781778E-6,3.740438E-4,1.244795E-5,1.392652E-5,0.01725942,0.005901776,0.002382975,2.503098E-4,2.090924E-5,0.00374513,5.104365E-4,6.178561E-6,8.000185E-4,2.446205E-5,2.979565E-4,9.826269E-5,3.417653E-4,1.203425E-6,1.196665E-4,9.542002E-5,4.618032E-4,8.219086E-4,5.853047E-5,2.017648E-4,1.331203E-9,1.20734E-4,5.286913E-4,0.005843552,5.374283E-4,5.16069E-7,1.006217E-5,6.140897E-6,8.32276E-5,1.338518E-12,8.090968,6.174582E-5,457912.1,457912.1
2.364396E-6,15.10457,2.156365E10,1597.134,1597.134,9.322723E-4,1.0,0.826604,6.37426E-4,0.03572192,0.008093142,0.01083742,1.33746E-4,0.02668321,2.052251E-4,0.003240023,7.727769E-4,8.768441E-6,0.0304406,9.060643E-4,0.003025192,0.0106964,7.854502E-4,2.661963E-6,3.683427E-4,1.16502E-5,1.302524E-5,0.01720834,0.005755234,0.002371794,2.502893E-4,2.043793E-5,0.003749142,5.211441E-4,6.405443E-6,8.08382E-4,2.511538E-5,3.05047E-4,1.00384E-4,3.412715E-4,1.256478E-6,1.14775E-4,9.093861E-5,4.57948E-4,8.181737E-4,5.68441E-5,1.947955E-4,1.18694E-9,1.094539E-4,5.153598E-4,0.005835934,5.378062E-4,5.395237E-7,1.031252E-5,6.38235E-6,7.692801E-5,8.445708E-13,8.088978,6.17212E-5,457799.5,457799.5
2.38002E-6,15.1066,2.141756E10,1597.216,1597.216,9.322723E-4,1.0,0.826492,6.341847E-4,0.03584308,0.008049299,0.01084655,1.328488E-4,0.02675349,2.04567E-4,0.00325676,7.724709E-4,8.680229E-6,0.03041775,9.050231E-4,0.003044375,0.01072504,7.897004E-4,2.622379E-6,3.664187E-4,1.139155E-5,1.273312E-5,0.0171909,0.005705913,0.002367918,2.502727E-4,2.028087E-5,0.003750449,5.247767E-4,6.483514E-6,8.112139E-4,2.533948E-5,3.07469E-4,1.01103E-4,3.41067E-4,1.274889E-6,1.131442E-4,8.946082E-5,4.566054E-4,8.168883E-4,5.627664E-5,1.924638E-4,1.141298E-9,1.058395E-4,5.108784E-4,0.005833364,5.379298E-4,5.476683E-7,1.039807E-5,6.465724E-6,7.488516E-5,7.212576E-13,8.088309,6.171291E-5,457761.6,457761.7
2.410568E-6,15.11052,2.113231E10,1597.376,1597.376,9.322723E-4,1.0,0.8262756,6.279332E-4,0.03607797,0.007964623,0.01086381,1.311224E-4,0.02688957,2.032897E-4,0.003289355,7.718411E-4,8.51158E-6,0.03037311,9.030142E-4,0.003081702,0.01077989,7.979499E-4,2.546955E-6,3.626939E-4,1.090557E-5,1.218441E-5,0.01715687,0.005610635,0.002360265,2.502265E-4,1.997963E-5,0.003752911,5.318367E-4,6.636874E-6,8.167108E-4,2.577872E-5,3.122005E-4,1.024993E-4,3.40616E-4,1.311292E-6,1.100162E-4,8.664947E-5,4.539464E-4,8.143635E-4,5.518061E-5,1.87979E-4,1.057098E-9,9.910963E-5,5.022283E-4,0.005828389,5.381635E-4,5.637782E-7,1.056524E-5,6.629938E-6,7.104692E-5,5.296711E-13,8.087019,6.16969E-5,457688.6,457688.6
2.440655E-6,15.11432,2.085226E10,1597.531,1597.531,9.322723E-4,1.0,0.8260656,6.218833E-4,0.03630677,0.007882537,0.01088007,1.29457E-4,0.02702191,2.020436E-4,0.00332129,7.711819E-4,8.350225E-6,0.03032917,9.010697E-4,0.003118234,0.01083243,8.059971E-4,2.475108E-6,3.59072E-4,1.045107E-5,1.167144E-5,0.01712342,0.005518275,0.002352638,2.501639E-4,1.969023E-5,0.003755221,5.38735E-4,6.788804E-6,8.220739E-4,2.621269E-5,3.168548E-4,1.038623E-4,3.401079E-4,1.347661E-6,1.070118E-4,8.397795E-5,4.512868E-4,8.118632E-4,5.411835E-5,1.836561E-4,9.802392E-10,9.28911E-5,4.93851E-4,0.005823551,5.383838E-4,5.798812E-7,1.072978E-5,6.793187E-6,6.745795E-5,3.903682E-13,8.085769,6.168137E-5,457617.9,457617.9
2.467496E-6,15.11767,2.06032E10,1597.667,1597.667,9.322723E-4,1.0,0.8258807,6.165743E-4,0.03650877,0.007810388,0.01089397,1.279999E-4,0.02713858,2.00942E-4,0.00334964,7.705623E-4,8.210141E-6,0.03029003,8.993637E-4,0.003150628,0.01087808,8.131103E-4,2.412997E-6,3.558799E-4,1.006491E-5,1.123576E-5,0.01709364,0.005437126,0.002345764,2.500943E-4,1.943802E-5,0.003757189,5.448423E-4,6.925059E-6,8.268163E-4,2.660097E-5,3.210017E-4,1.050676E-4,3.396024E-4,1.380538E-6,1.043947E-4,8.16743E-5,4.488823E-4,8.096222E-4,5.318517E-5,1.798777E-4,9.164208E-10,8.766886E-5,4.864959E-4,0.005819288,5.38572E-4,5.944452E-7,1.087646E-5,6.940079E-6,6.440968E-5,2.972108E-13,8.084672,6.166773E-5,457555.8,457555.8
2.516935E-6,15.12372,2.014684E10,1597.915,1597.915,9.322723E-4,1.0,0.8255464,6.070046E-4,0.03687575,0.00768007,0.01091816,1.253841E-4,0.02735013,1.989371E-4,0.003401517,7.693473E-4,7.96119E-6,0.0302181,8.962913E-4,0.003209808,0.01095923,8.260511E-4,2.303257E-6,3.500945E-4,9.398117E-6,1.048377E-5,0.01703898,0.005290692,0.002332941,2.499336E-4,1.898756E-5,0.003760597,5.559756E-4,7.177723E-6,8.354504E-4,2.731894E-5,3.286253E-4,1.072615E-4,3.385475E-4,1.442158E-6,9.972584E-5,7.761935E-5,4.443812E-4,8.054715E-4,5.150162E-5,1.731063E-4,8.09555E-10,7.879294E-5,4.732342E-4,0.005811559,5.388994E-4,6.21757E-7,1.114635E-5,7.213689E-6,5.914986E-5,1.795754E-13,8.082691,6.164307E-5,457443.7,457443.7
2.531427E-6,15.12546,2.00137E10,1597.986,1597.986,9.322723E-4,1.0,0.8254499,6.042493E-4,0.03698209,0.007642486,0.01092491,1.246337E-4,0.02741134,1.983553E-4,0.003416641,7.689737E-4,7.890365E-6,0.03019705,8.954076E-4,0.003227036,0.01098231,8.29805E-4,2.272189E-6,3.484214E-4,9.213014E-6,1.027509E-5,0.01702301,0.005248509,0.002329145,2.498787E-4,1.885887E-5,0.003761544,5.592105E-4,7.252192E-6,8.37957E-4,2.753009E-5,3.308562E-4,1.078981E-4,3.382087E-4,1.460482E-6,9.839381E-5,7.647551E-5,4.430453E-4,8.042496E-4,5.101674E-5,1.711668E-4,7.806645E-10,7.636292E-5,4.69416E-4,0.005809323,5.389907E-4,6.298827E-7,1.12254E-5,7.294636E-6,5.769096E-5,1.54876E-13,8.082121,6.163596E-5,457411.4,457411.4
2.583925E-6,15.13168,1.953414E10,1598.242,1598.242,9.322723E-4,1.0,0.8251056,5.944517E-4,0.03736272,0.007508617,0.01094812,1.219753E-4,0.02763008,1.962697E-4,0.003471112,7.67558E-4,7.641595E-6,0.03012103,8.922707E-4,0.003288986,0.01106328,8.432526E-4,2.16365E-6,3.424459E-4,8.579124E-6,9.560773E-6,0.01696533,0.005098509,0.002315268,2.496524E-4,1.840491E-5,0.003764792,5.708194E-4,7.523397E-6,8.469463E-4,2.829753E-5,3.389214E-4,1.101788E-4,3.368742E-4,1.527848E-6,9.370387E-5,7.2495E-5,4.381504E-4,7.998064E-4,4.929281E-5,1.643104E-4,6.843939E-10,6.816198E-5,4.558431E-4,0.005801334,5.393046E-4,6.597672E-7,1.151145E-5,7.590614E-6,5.270073E-5,9.051199E-14,8.08009,6.161063E-5,457296.5,457296.5
2.59869E-6,15.1334,1.940009E10,1598.312,1598.312,9.322723E-4,1.0,0.8250103,5.917466E-4,0.03746849,0.007471594,0.0109543,1.212441E-4,0.02769077,1.956892E-4,0.003486343,7.671429E-4,7.573755E-6,0.03009971,8.914063E-4,0.003306281,0.01108532,8.469923E-4,2.134211E-6,3.407891E-4,8.410684E-6,9.371037E-6,0.01694916,0.005057107,0.002311332,2.495811E-4,1.828059E-5,0.003765656,5.740534E-4,7.600069E-6,8.494493E-4,2.85141E-5,3.411849E-4,1.108131E-4,3.364694E-4,1.547072E-6,9.242229E-5,7.142011E-5,4.367591E-4,7.985525E-4,4.881708E-5,1.624289E-4,6.595281E-10,6.601598E-5,4.520976E-4,0.005799118,5.393882E-4,6.682989E-7,1.159182E-5,7.674627E-6,5.13766E-5,7.779808E-14,8.079529,6.160362E-5,457264.7,457264.7
2.634981E-6,15.13758,1.907236E10,1598.484,1598.484,9.322723E-4,1.0,0.8247787,5.851886E-4,0.03772613,0.007381734,0.0109689,1.194768E-4,0.02783844,1.942738E-4,0.003523618,7.660923E-4,7.410812E-6,0.03004744,8.893145E-4,0.003348546,0.01113819,8.561055E-4,2.063796E-6,3.367601E-4,8.013879E-6,8.924199E-6,0.01690954,0.004956793,0.0023016,2.493925E-4,1.798103E-5,0.003767688,5.819443E-4,7.789222E-6,8.555557E-4,2.904775E-5,3.467388E-4,1.123586E-4,3.354217E-4,1.594841E-6,8.934042E-5,6.8858E-5,4.333149E-4,7.954634E-4,4.766458E-5,1.578902E-4,6.021834E-10,6.101936E-5,4.430233E-4,0.005793726,5.395853E-4,6.895039E-7,1.17892E-5,7.882529E-6,4.826124E-5,5.358623E-14,8.078168,6.158663E-5,457187.7,457187.7
2.657222E-6,15.1401,1.88727E10,1598.588,1598.588,9.322723E-4,1.0,0.8246387,5.812328E-4,0.03788239,0.007327455,0.01097742,1.184145E-4,0.02792789,1.934143E-4,0.003546347,7.654279E-4,7.313567E-6,0.0300155,8.880557E-4,0.003374277,0.01116966,8.616346E-4,2.02198E-6,3.343214E-4,7.782355E-6,8.663573E-6,0.01688534,0.004896336,0.002295597,2.492676E-4,1.78016E-5,0.003768873,5.86739E-4,7.905623E-6,8.592659E-4,2.937574E-5,3.501354E-4,1.132962E-4,3.347432E-4,1.624481E-6,8.749913E-5,6.734286E-5,4.311881E-4,7.935658E-4,4.697012E-5,1.551684E-4,5.695487E-10,5.814435E-5,4.375543E-4,0.005790461,5.397002E-4,7.026647E-7,1.191004E-5,8.010925E-6,4.644659E-5,4.264333E-14,8.077346,6.157636E-5,457141.2,457141.2
2.686366E-6,15.14337,1.861269E10,1598.723,1598.723,9.322723E-4,1.0,0.8244573,5.761183E-4,0.03808533,0.007257201,0.01098812,1.170451E-4,0.02804394,1.922968E-4,0.003576002,7.645349E-4,7.188985E-6,0.02997376,8.864319E-4,0.003407802,0.01120988,8.688173E-4,1.968637E-6,3.311596E-4,7.491446E-6,8.336198E-6,0.01685372,0.004818253,0.002287692,2.490939E-4,1.757103E-5,0.003770358,5.929757E-4,8.05868E-6,8.640922E-4,2.980662E-5,3.545779E-4,1.145138E-4,3.338144E-4,1.663733E-6,8.513871E-5,6.541748E-5,4.283845E-4,7.910748E-4,4.607332E-5,1.516681E-4,5.294279E-10,5.457579E-5,4.304899E-4,0.005786224,5.398444E-4,7.200976E-7,1.206826E-5,8.180278E-6,4.417025E-5,3.157055E-14,8.076283,6.156308E-5,457081.0,457081.0
2.710191E-6,15.146,1.840145E10,1598.831,1598.831,9.322723E-4,1.0,0.8243107,5.719954E-4,0.0382497,0.007200502,0.01099649,1.159447E-4,0.02813783,1.913907E-4,0.003600135,7.637864E-4,7.089506E-6,0.02993975,8.851261E-4,0.003435042,0.0112419,8.746354E-4,1.926236E-6,3.286034E-4,7.263824E-6,8.080125E-6,0.01682795,0.004755387,0.002281198,2.489435E-4,1.738632E-5,0.003771518,5.980342E-4,8.184233E-6,8.680078E-4,3.015977E-5,3.582022E-4,1.154998E-4,3.33022E-4,1.696171E-6,8.32531E-5,6.389338E-5,4.260798E-4,7.890351E-4,4.535143E-5,1.488623E-4,4.987445E-10,5.18198E-5,4.248013E-4,0.005782797,5.39957E-4,7.345072E-7,1.219749E-5,8.319649E-6,4.239255E-5,2.468488E-14,8.075426,6.155237E-5,457032.5,457032.5
2.739955E-6,15.14925,1.813931E10,1598.965,1598.965,9.322723E-4,1.0,0.8241298,5.669161E-4,0.03845313,0.007130573,0.01100647,1.145933E-4,0.02825391,1.90268E-4,0.003630146,7.628292E-4,6.968109E-6,0.0298974,8.83522E-4,0.003468864,0.01128084,8.818364E-4,1.874733E-6,3.254456E-4,6.991655E-6,7.774033E-6,0.01679587,0.004678058,0.00227305,2.487455E-4,1.71602E-5,0.0037729,6.043035E-4,8.341595E-6,8.728622E-4,3.060209E-5,3.627199E-4,1.167196E-4,3.319921E-4,1.737133E-6,8.095172E-5,6.20501E-5,4.23186E-4,7.864835E-4,4.44636E-5,1.454262E-4,4.628967E-10,4.856818E-5,4.178018E-4,0.00577856,5.40091E-4,7.527063E-7,1.235877E-5,8.494904E-6,4.027146E-5,1.81391E-14,8.074368,6.153915E-5,456972.7,456972.7
2.744973E-6,15.1498,1.809532E10,1598.987,1598.987,9.322723E-4,1.0,0.8240995,5.660673E-4,0.03848723,0.007118879,0.0110081,1.14368E-4,0.02827335,1.900797E-4,0.003635191,7.626654E-4,6.947948E-6,0.02989027,8.832545E-4,0.003474544,0.01128729,8.830433E-4,1.866205E-6,3.24917E-4,6.947055E-6,7.723884E-6,0.01679048,0.00466515,0.002271672,2.48711E-4,1.712257E-5,0.003773126,6.053551E-4,8.368184E-6,8.736767E-4,3.06768E-5,3.634806E-4,1.16924E-4,3.318141E-4,1.744088E-6,8.056954E-5,6.174581E-5,4.226966E-4,7.860529E-4,4.431543E-5,1.448543E-4,4.571116E-10,4.804008E-5,4.166332E-4,0.005777851,5.401129E-4,7.557966E-7,1.238594E-5,8.524581E-6,3.99244E-5,1.722009E-14,8.074192,6.153694E-5,456962.7,456962.7
2.773923E-6,15.15291,1.784253E10,1599.116,1599.116,9.322723E-4,1.0,0.8239261,5.612143E-4,0.03868274,0.007051972,0.01101723,1.130823E-4,0.02838476,1.889992E-4,0.003664211,7.617075E-4,6.833365E-6,0.02984925,8.817277E-4,0.00350718,0.01132386,8.899631E-4,1.817887E-6,3.218894E-4,6.696849E-6,7.442608E-6,0.01675941,0.004591433,0.002263704,2.485062E-4,1.690827E-5,0.00377439,6.113902E-4,8.521871E-6,8.783527E-4,3.110846E-5,3.678621E-4,1.180955E-4,3.307634E-4,1.784482E-6,7.839776E-5,6.002662E-5,4.198655E-4,7.835674E-4,4.346928E-5,1.415972E-4,4.251363E-10,4.510339E-5,4.099575E-4,0.005773785,5.402351E-4,7.737468E-7,1.254262E-5,8.696474E-6,3.798046E-5,1.276131E-14,8.073181,6.152431E-5,456905.5,456905.5
2.787476E-6,15.15435,1.77249E10,1599.175,1599.175,9.322723E-4,1.0,0.8238457,5.589668E-4,0.0387736,0.007020962,0.01102134,1.124883E-4,0.0284365,1.884966E-4,0.003677748,7.612517E-4,6.780691E-6,0.0298301,8.810224E-4,0.003522384,0.01134062,8.931785E-4,1.795757E-6,3.204845E-4,6.583661E-6,7.315397E-6,0.01674491,0.004557346,0.002259963,2.484069E-4,1.680951E-5,0.00377496,6.141974E-4,8.593987E-6,8.805288E-4,3.131095E-5,3.699094E-4,1.186396E-4,3.30258E-4,1.803548E-6,7.739972E-5,5.924216E-5,4.18536E-4,7.824029E-4,4.307809E-5,1.400962E-4,4.109409E-10,4.378949E-5,4.068696E-4,0.005771897,5.402901E-4,7.822201E-7,1.26159E-5,8.777343E-6,3.710287E-5,1.108573E-14,8.072712,6.151846E-5,456878.9,456878.9
2.810291E-6,15.15676,1.752784E10,1599.274,1599.274,9.322723E-4,1.0,0.8237114,5.55218E-4,0.03892561,0.006969202,0.01102804,1.114999E-4,0.02852299,1.876551E-4,0.003700466,7.604739E-4,6.693391E-6,0.02979795,8.798486E-4,0.00354787,0.0113683,8.985567E-4,1.759201E-6,3.181372E-4,6.398656E-6,7.107516E-6,0.01672055,0.004500574,0.00225365,2.482351E-4,1.664549E-5,0.003775887,6.188973E-4,8.715636E-6,8.841738E-4,3.165243E-5,3.733504E-4,1.195492E-4,3.293881E-4,1.835875E-6,7.574632E-5,5.795053E-5,4.162923E-4,7.804416E-4,4.242666E-5,1.376038E-4,3.881106E-10,4.166265E-5,4.017249E-4,0.00576874,5.403795E-4,7.965876E-7,1.27392E-5,8.914067E-6,3.567115E-5,8.746801E-15,8.071931,6.150869E-5,456834.7,456834.7
2.825369E-6,15.15833,1.739827E10,1599.339,1599.339,9.322723E-4,1.0,0.8236234,5.527642E-4,0.03902541,0.006935297,0.01103231,1.108544E-4,0.02857975,1.871022E-4,0.003715432,7.599529E-4,6.63662E-6,0.02977675,8.790821E-4,0.003564638,0.01138624,9.02087E-4,1.735508E-6,3.165981E-4,6.280063E-6,6.974288E-6,0.0167045,0.004463472,0.002249469,2.481183E-4,1.653859E-5,0.003776479,6.219853E-4,8.796188E-6,8.865701E-4,3.187851E-5,3.756205E-4,1.201461E-4,3.288003E-4,1.857395E-6,7.467173E-5,5.711633E-5,4.148062E-4,7.791448E-4,4.200099E-5,1.359798E-4,3.737222E-10,4.031311E-5,3.983614E-4,0.005766669,5.404363E-4,8.061522E-7,1.282062E-5,9.004815E-6,3.475527E-5,7.476847E-15,8.071419,6.150229E-5,456805.7,456805.7
2.832275E-6,15.15905,1.733916E10,1599.368,1599.368,9.322723E-4,1.0,0.8235833,5.516467E-4,0.03907094,0.00691985,0.01103423,1.105608E-4,0.02860563,1.868498E-4,0.003722273,7.597125E-4,6.610864E-6,0.02976706,8.787336E-4,0.003572298,0.01139437,9.036974E-4,1.724782E-6,3.158964E-4,6.226708E-6,6.914358E-6,0.01669716,0.004446592,0.002247551,2.480639E-4,1.649004E-5,0.003776745,6.233948E-4,8.83312E-6,8.876642E-4,3.198215E-5,3.766591E-4,1.204182E-4,3.285278E-4,1.867291E-6,7.418439E-5,5.673941E-5,4.141247E-4,7.785508E-4,4.180734E-5,1.352422E-4,3.67313E-10,3.970961E-5,3.968307E-4,0.005765725,5.404618E-4,8.10551E-7,1.285789E-5,9.046478E-6,3.434375E-5,6.958527E-15,8.071185,6.149938E-5,456792.5,456792.5
2.834581E-6,15.15929,1.73194E10,1599.378,1599.378,9.322723E-4,1.0,0.8235699,5.512742E-4,0.03908613,0.006914701,0.01103486,1.10463E-4,0.02861426,1.867656E-4,0.003724556,7.59632E-4,6.602294E-6,0.02976383,8.786175E-4,0.003574853,0.01139707,9.042344E-4,1.721215E-6,3.156625E-4,6.209014E-6,6.894484E-6,0.01669471,0.004440968,0.00224691,2.480457E-4,1.647387E-5,0.003776833,6.238649E-4,8.845462E-6,8.880292E-4,3.201679E-5,3.770058E-4,1.20509E-4,3.284363E-4,1.870603E-6,7.402224E-5,5.661419E-5,4.138969E-4,7.783523E-4,4.174283E-5,1.349967E-4,3.651962E-10,3.950996E-5,3.963207E-4,0.00576541,5.404703E-4,8.120229E-7,1.287034E-5,9.060409E-6,3.420734E-5,6.793271E-15,8.071108,6.149841E-5,456788.1,456788.1
