Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H9_Soln#7 (),Mole_fraction_TC4H9_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C4H2_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_FULVENE_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_C10H8_Soln#7 (),Mole_fraction_NEOC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M2_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_B2M2_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_IC8H16_Soln#7 (),Mole_fraction_DIMEPTD_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_INDENE_Soln#7 (),Mole_fraction_C12H8_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Mole_fraction_IC12H26_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
3.573351E-5,14.98185,-3.037705E9,1239.122,1239.122,0.001290839,1.0,0.8987505,2.48441E-5,0.014579,6.649715E-4,0.003084759,2.478445E-5,0.006954665,1.388047E-4,4.371808E-4,0.01606218,6.420822E-5,1.532526E-4,9.416613E-4,6.636254E-5,2.328887E-4,1.14783E-5,3.283654E-5,0.01477061,0.002306957,0.00149505,1.05435E-4,4.354148E-5,0.001671814,3.210118E-5,4.109061E-8,2.642498E-4,5.050651E-7,2.460533E-5,1.602147E-5,2.432887E-8,9.605285E-5,5.083696E-4,1.54042E-4,9.056823E-5,6.644357E-6,8.600681E-4,1.615513E-6,5.384655E-5,8.030916E-4,0.0128867,0.001448751,0.007143868,1.006285E-4,7.60751E-9,2.048144E-6,1.057609E-4,1.880537E-7,2.577184E-9,0.005016272,0.007706419,8.760702,8.616018E-5,495816.0,495816.0
3.627679E-5,14.98233,-2.991175E9,1238.819,1238.819,0.001290839,1.0,0.8984541,2.45552E-5,0.01469714,6.584816E-4,0.00310089,2.457286E-5,0.007009809,1.406943E-4,4.395358E-4,0.01615253,6.413832E-5,1.553707E-4,9.480881E-4,6.661463E-5,2.340534E-4,1.133319E-5,3.247779E-5,0.01486259,0.002314235,0.001503517,1.062915E-4,4.329907E-5,0.001682029,3.270993E-5,4.219237E-8,2.66614E-4,5.159684E-7,2.497353E-5,1.625897E-5,2.497347E-8,9.639895E-5,5.104664E-4,1.558684E-4,9.104467E-5,6.738756E-6,8.646699E-4,1.65474E-6,5.409418E-5,8.055789E-4,0.01284037,0.001455166,0.007139466,1.003207E-4,7.833568E-9,2.090439E-6,1.068003E-4,1.915539E-7,2.665739E-9,0.004987441,0.00765425,8.758273,8.61574E-5,495678.6,495678.6
4.979625E-5,14.99287,-2.142126E9,1232.478,1232.478,0.001290839,1.0,0.8921471,1.915253E-5,0.01726614,5.330968E-4,0.003423187,2.046052E-5,0.008213896,1.844467E-4,4.870984E-4,0.01803064,6.27097E-5,2.041349E-4,0.00108643,7.138153E-5,2.57757E-4,8.613952E-6,2.561468E-5,0.01680616,0.002440717,0.001677827,1.245934E-4,3.838722E-5,0.001896543,4.731989E-5,7.126248E-8,3.189341E-4,7.832998E-7,3.36544E-5,2.17993E-5,4.173988E-8,1.028833E-4,5.508497E-4,1.960038E-4,1.003157E-4,8.921625E-6,9.586936E-4,2.683755E-6,5.904153E-5,8.501931E-4,0.01184015,0.001579901,0.007045917,9.363076E-5,1.396541E-8,3.119361E-6,1.291044E-4,2.772718E-7,5.274245E-9,0.00439467,0.00657212,8.707319,8.609683E-5,492794.8,492794.8
8.211986E-5,15.01161,-1.219385E9,1222.796,1222.796,0.001290839,1.0,0.8819707,1.285086E-5,0.0216416,3.748829E-4,0.003863266,1.517686E-5,0.010293,2.705378E-4,5.540531E-4,0.02086922,6.073794E-5,2.987828E-4,0.001317689,7.685983E-5,2.914187E-4,5.439021E-6,1.715958E-5,0.01987673,0.002524496,0.001934422,1.54161E-4,3.139092E-5,0.002233448,7.806552E-5,1.465699E-7,4.121805E-4,1.380713E-6,5.163495E-5,3.279315E-5,8.377799E-8,1.100416E-4,5.988581E-4,2.630374E-4,1.115469E-4,1.315957E-5,0.00109475,5.34308E-6,6.564683E-5,8.899187E-4,0.01016604,0.001732372,0.006895049,8.303432E-5,3.093844E-8,5.350093E-6,1.654114E-4,4.705131E-7,1.427654E-8,0.003518318,0.004948565,8.628134,8.598935E-5,488313.3,488313.3
1.255358E-4,15.03027,-7.300527E8,1215.15,1215.15,0.001290839,1.0,0.873265,9.141988E-6,0.02562614,2.735112E-4,0.004168743,1.169436E-5,0.01222939,3.616244E-4,6.024919E-4,0.0230885,5.949979E-5,3.976462E-4,0.001524983,7.962537E-5,3.152088E-4,3.586711E-6,1.189064E-5,0.02241584,0.002473407,0.00212743,1.790611E-4,2.620469E-5,0.0025163,1.125627E-4,2.490599E-7,5.020362E-4,2.109008E-6,7.208644E-5,4.430401E-5,1.396814E-7,1.132515E-4,6.228226E-4,3.175742E-4,1.171469E-4,1.749072E-5,0.001195587,8.938894E-6,6.980842E-5,8.938402E-4,0.008673271,0.001812277,0.006765744,7.465728E-5,5.584905E-8,7.910918E-6,1.96229E-4,7.09192E-7,3.148078E-8,0.002841895,0.003694583,8.563536,8.58826E-5,484657.3,484657.4
1.29607E-4,15.03179,-7.01452E8,1214.602,1214.602,0.001290839,1.0,0.8726113,8.910839E-6,0.02593488,2.669383E-4,0.004189252,1.146442E-5,0.01238155,3.691964E-4,6.0582E-4,0.02324658,5.942664E-5,4.058226E-4,0.001540911,7.976712E-5,3.167872E-4,3.472422E-6,1.1554E-5,0.02260218,0.002464976,0.002140831,1.809015E-4,2.584142E-5,0.002537447,1.155048E-4,2.585456E-7,5.092133E-4,2.174013E-6,7.385897E-5,4.524694E-5,1.448339E-7,1.133917E-4,6.239658E-4,3.213962E-4,1.174065E-4,1.784175E-5,0.001202557,9.267934E-6,7.006028E-5,8.93046E-4,0.008558957,0.001816284,0.006756023,7.405663E-5,5.824332E-8,8.130985E-6,1.985178E-4,7.306265E-7,3.3361E-8,0.002793702,0.003605949,8.558809,8.587389E-5,484389.8,484389.8
1.34093E-4,15.03344,-6.720394E8,1214.023,1214.023,0.001290839,1.0,0.8719148,8.670854E-6,0.02626535,2.600792E-4,0.004210748,1.122379E-5,0.0125448,3.773849E-4,6.093199E-4,0.02341362,5.935198E-5,4.146585E-4,0.001557934,7.990836E-5,3.184347E-4,3.353985E-6,1.120344E-5,0.02279995,0.002455292,0.00215493,1.828565E-4,2.545807E-5,0.002559973,1.186981E-4,2.689636E-7,5.169317E-4,2.245087E-6,7.5789E-5,4.626343E-5,1.50493E-7,1.13526E-4,6.250806E-4,3.254119E-4,1.176573E-4,1.821964E-5,0.001209886,9.628301E-6,7.031879E-5,8.920338E-4,0.008436827,0.001820236,0.006745663,7.342082E-5,6.088903E-8,8.370072E-6,2.009512E-4,7.540845E-7,3.548272E-8,0.002742746,0.003512408,8.553791,8.586449E-5,484105.9,484105.9
1.408206E-4,15.03584,-6.316109E8,1213.199,1213.199,0.001290839,1.0,0.8709138,8.336933E-6,0.02674311,2.504748E-4,0.004241008,1.088562E-5,0.01278152,3.893765E-4,6.142677E-4,0.02365117,5.925072E-5,4.27587E-4,0.001582498,8.009378E-5,3.2074E-4,3.189601E-6,1.071392E-5,0.02308274,0.002440112,0.002174865,1.856551E-4,2.491365E-5,0.002592343,1.23396E-4,2.845178E-7,5.281571E-4,2.350634E-6,7.864055E-5,4.774563E-5,1.589445E-7,1.136921E-4,6.264948E-4,3.31075E-4,1.179706E-4,1.876977E-5,0.001220247,1.016423E-5,7.067234E-5,8.902793E-4,0.008260692,0.001825336,0.00673077,7.25143E-5,6.487009E-8,8.722222E-6,2.044384E-4,7.889625E-7,3.876142E-8,0.002670209,0.003379597,8.546616,8.585077E-5,483699.7,483699.7
1.454989E-4,15.03747,-6.058125E8,1212.654,1212.654,0.001290839,1.0,0.8702461,8.121202E-6,0.02706359,2.442319E-4,0.004260777,1.066498E-5,0.01294079,3.975222E-4,6.175138E-4,0.02380791,5.918721E-5,4.36362E-4,0.001598942,8.0206E-5,3.222356E-4,3.083681E-6,1.039659E-5,0.02327036,0.002429164,0.002187941,1.875138E-4,2.455477E-5,0.00261393,1.266016E-4,2.952833E-7,5.357317E-4,2.423323E-6,8.059486E-5,4.874788E-5,1.647971E-7,1.137853E-4,6.27314E-4,3.347766E-4,1.181483E-4,1.914122E-5,0.001227041,1.053359E-5,7.089617E-5,8.88913E-4,0.008142833,0.001828354,0.006720835,7.191439E-5,6.764688E-8,8.96277E-6,2.06757E-4,8.130118E-7,4.110873E-8,0.00262229,0.003292105,8.541853,8.584147E-5,483430.2,483430.2
1.509602E-4,15.03933,-5.778281E8,1212.046,1212.046,0.001290839,1.0,0.8694941,7.884675E-6,0.02742634,2.373522E-4,0.004282653,1.042106E-5,0.01312154,4.06842E-4,6.211188E-4,0.02398281,5.91196E-5,4.463946E-4,0.001617521,8.032151E-5,3.238794E-4,2.967828E-6,1.004772E-5,0.02348069,0.002416047,0.002202454,1.895996E-4,2.415448E-5,0.002638246,1.302829E-4,3.077967E-7,5.443495E-4,2.507476E-6,8.284822E-5,4.988974E-5,1.716045E-7,1.138736E-4,6.281168E-4,3.388696E-4,1.183183E-4,1.956391E-5,0.001234581,1.096122E-5,7.113666E-5,8.871861E-4,0.008009717,0.001831382,0.006709642,7.124307E-5,7.089622E-8,9.239275E-6,2.093612E-4,8.40883E-7,4.391779E-8,0.002568752,0.003194613,8.536512,8.583085E-5,483127.9,483127.9
1.559892E-4,15.04101,-5.5389E8,1211.51,1211.51,0.001290839,1.0,0.8688261,7.680126E-6,0.02775019,2.313726E-4,0.004301744,1.020835E-5,0.01328334,4.152522E-4,6.242762E-4,0.02413671,5.906307E-5,4.554419E-4,0.001634077,8.041448E-5,3.253028E-4,2.867891E-6,9.745223E-6,0.02366663,0.002403699,0.002215154,1.914451E-4,2.38023E-5,0.002659851,1.336174E-4,3.192674E-7,5.520833E-4,2.584324E-6,8.489783E-5,5.091552E-5,1.7785E-7,1.139372E-4,6.287226E-4,3.424345E-4,1.184421E-4,1.994324E-5,0.001241178,1.135153E-5,7.133982E-5,8.854851E-4,0.007891138,0.001833739,0.006699696,7.065047E-5,7.389508E-8,9.489953E-6,2.116678E-4,8.663618E-7,4.656925E-8,0.002521578,0.003108951,8.531787,8.582128E-5,482860.5,482860.5
1.630389E-4,15.0433,-5.229663E8,1210.795,1210.795,0.001290839,1.0,0.8679262,7.412613E-6,0.02818884,2.235101E-4,0.004326956,9.927595E-6,0.01350316,4.267791E-4,6.284623E-4,0.02434178,5.899228E-5,4.678328E-4,0.001656451,8.052546E-5,3.271643E-4,2.73758E-6,9.348538E-6,0.0239157,0.002386036,0.002231968,1.939196E-4,2.33329E-5,0.00268896,1.382064E-4,3.35262E-7,5.626192E-4,2.691055E-6,8.773231E-5,5.231388E-5,1.865692E-7,1.14001E-4,6.293778E-4,3.471253E-4,1.18568E-4,2.045981E-5,0.001249914,1.189296E-5,7.159769E-5,8.829454E-4,0.007730937,0.001836413,0.006686296,6.985767E-5,7.810864E-8,9.835274E-6,2.14764E-4,9.017903E-7,5.038914E-8,0.002458605,0.002994988,8.525453,8.580821E-5,482502.0,482502.1
