Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H9_Soln#8 (),Mole_fraction_TC4H9_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C4H2_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_C10H8_Soln#8 (),Mole_fraction_NEOC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M2_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_B2M2_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_CYC6H10_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_IC8H16_Soln#8 (),Mole_fraction_DIMEPTD_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_XYLENE_Soln#8 (),Mole_fraction_INDENE_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Mole_fraction_IC12H26_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
0.0033,15.34682,4439448.0,1231.791,1231.791,0.00124303,1.0,0.8068018,9.86817E-7,0.06830552,1.820724E-5,0.005626666,9.926351E-7,0.03972566,0.00310896,6.556327E-4,0.02729422,6.602881E-5,0.003017494,0.003098169,3.56291E-5,1.201098E-4,1.937881E-8,5.987631E-8,0.02438632,2.345169E-4,0.001044716,1.95798E-4,2.153136E-6,0.004266274,0.001073509,1.156898E-5,0.001844668,7.384339E-5,0.001237385,3.703372E-5,2.513202E-5,1.458364E-5,3.535062E-5,3.757227E-5,1.320307E-4,2.986799E-6,5.141134E-5,8.098496E-4,1.089667E-5,6.666352E-6,4.056465E-5,1.152987E-7,2.455384E-4,0.005846124,2.996131E-5,8.996975E-5,1.938899E-4,2.915184E-5,1.995599E-5,1.137672E-6,7.110466E-14,8.186874,8.09959E-5,463340.0,463340.0
0.003309746,15.34719,4443641.0,1231.8,1231.8,0.00124303,1.0,0.8067544,9.858465E-7,0.06835106,1.817974E-5,0.0056257,9.914234E-7,0.03975514,0.003113747,6.552919E-4,0.02728365,6.594095E-5,0.003019956,0.00309668,3.554294E-5,1.197652E-4,1.934068E-8,5.975759E-8,0.02437067,2.341696E-4,0.001041592,1.954908E-4,2.149249E-6,0.004265168,0.00107456,1.159758E-5,0.001846345,7.399239E-5,0.001238862,3.69772E-5,2.50384E-5,1.462669E-5,3.520473E-5,3.738895E-5,1.316806E-4,2.966867E-6,5.140563E-5,8.083504E-4,1.087099E-5,6.611336E-6,4.022732E-5,1.117281E-7,2.442697E-4,0.005845514,2.993568E-5,9.009263E-5,1.935619E-4,2.914785E-5,2.0002E-5,1.115627E-6,6.625213E-14,8.186736,8.099396E-5,463332.2,463332.2
0.003387686,15.35012,4475416.0,1231.869,1231.869,0.00124303,1.0,0.8063784,9.782508E-7,0.06871256,1.796417E-5,0.005618002,9.820204E-7,0.03998911,0.003151877,6.525714E-4,0.02719928,6.524875E-5,0.003039326,0.003084921,3.486187E-5,1.170529E-4,1.904213E-8,5.88278E-8,0.02424627,2.314437E-4,0.001017064,1.930491E-4,2.118817E-6,0.004256205,0.001082881,1.182619E-5,0.001859676,7.517192E-5,0.001250486,3.653384E-5,2.430852E-5,1.497057E-5,3.4059E-5,3.598408E-5,1.289397E-4,2.815185E-6,5.135692E-5,7.964648E-4,1.067101E-5,6.187437E-6,3.762916E-5,8.688115E-8,2.343676E-4,0.005840669,2.973395E-5,9.106341E-5,1.90955E-4,2.911571E-5,2.03688E-5,9.540151E-7,3.762282E-14,8.185639,8.097852E-5,463270.1,463270.1
0.0034,15.35057,4480083.0,1231.881,1231.881,0.00124303,1.0,0.8063195,9.770775E-7,0.06876924,1.793081E-5,0.00561679,9.805797E-7,0.04002578,0.003157876,6.521426E-4,0.02718597,6.514105E-5,0.003042335,0.003083087,3.475556E-5,1.166313E-4,1.899596E-8,5.868397E-8,0.02422674,2.310211E-4,0.001013263,1.926658E-4,2.114111E-6,0.004254771,0.001084183,1.186229E-5,0.00186177,7.535632E-5,0.001252292,3.646517E-5,2.419619E-5,1.502484E-5,3.388136E-5,3.577169E-5,1.28516E-4,2.792422E-6,5.134875E-5,7.946038E-4,1.064027E-5,6.12301E-6,3.723441E-5,8.349729E-8,2.328422E-4,0.005839909,2.970259E-5,9.121487E-5,1.905458E-4,2.911061E-5,2.042656E-5,9.307157E-7,3.440225E-14,8.185468,8.09761E-5,463260.4,463260.4
0.003489211,15.35388,4511163.0,1231.961,1231.961,0.00124303,1.0,0.8058968,9.687855E-7,0.06917644,1.769453E-5,0.005608043,9.704874E-7,0.04028913,0.003201138,6.49043E-4,0.02708966,6.437408E-5,0.003063732,0.00306999,3.39956E-5,1.136323E-4,1.866914E-8,5.766568E-8,0.02408619,2.280228E-4,9.863109E-4,1.899095E-4,2.080819E-6,0.00424424,0.001093512,1.212378E-5,0.001876846,7.667669E-5,0.001265138,3.597863E-5,2.340568E-5,1.541758E-5,3.262113E-5,3.430554E-5,1.255205E-4,2.636542E-6,5.128576E-5,7.812563E-4,1.042402E-5,5.675968E-6,3.44961E-5,6.262362E-8,2.220964E-4,0.00583444,2.947938E-5,9.229698E-5,1.876032E-4,2.907338E-5,2.084357E-5,7.780589E-7,1.797963E-14,8.184243,8.095868E-5,463191.1,463191.1
0.0035,15.35427,4514498.0,1231.971,1231.971,0.00124303,1.0,0.8058461,9.678069E-7,0.06922528,1.766658E-5,0.00560699,9.69307E-7,0.04032071,0.003206346,6.486691E-4,0.02707803,6.428288E-5,0.003066272,0.003068428,3.390491E-5,1.132761E-4,1.863051E-8,5.754529E-8,0.02406931,2.276675E-4,9.831204E-4,1.895787E-4,2.076886E-6,0.004242951,0.001094629,1.215539E-5,0.001878658,7.683452E-5,0.001266664,3.592107E-5,2.331279E-5,1.546502E-5,3.247187E-5,3.413654E-5,1.251668E-4,2.618719E-6,5.12777E-5,7.796583E-4,1.039861E-5,5.624189E-6,3.417901E-5,6.048479E-8,2.208326E-4,0.005833783,2.945285E-5,9.242605E-5,1.8725E-4,2.906885E-5,2.089383E-5,7.613865E-7,1.662266E-14,8.184096,8.095659E-5,463182.8,463182.8
0.0036,15.35792,4543427.0,1232.062,1232.062,0.00124303,1.0,0.8053812,9.589726E-7,0.06967398,1.741372E-5,0.005597266,9.587486E-7,0.04061068,0.003254388,6.452123E-4,0.02697041,6.345295E-5,0.003089351,0.003054169,3.307643E-5,1.100389E-4,1.828102E-8,5.645579E-8,0.02391395,2.244448E-4,9.542302E-4,1.865385E-4,2.041327E-6,0.004230847,0.001104854,1.24483E-5,0.001895342,7.827914E-5,0.001280526,3.540041E-5,2.247826E-5,1.590429E-5,3.111966E-5,3.26483E-5,1.219723E-4,2.463123E-6,5.119872E-5,7.650077E-4,1.017018E-5,5.166288E-6,3.137538E-5,4.383505E-8,2.094688E-4,0.005827743,2.921152E-5,9.36046E-5,1.840029E-4,2.902661E-5,2.135787E-5,6.228267E-7,8.016858E-15,8.182758,8.093736E-5,463107.0,463107.1
0.003691255,15.3612,4565769.0,1232.146,1232.146,0.00124303,1.0,0.8049641,9.512671E-7,0.07007729,1.719231E-5,0.005588461,9.496868E-7,0.04087116,0.003297867,6.420722E-4,0.02687247,6.271917E-5,0.003109697,0.003041491,3.233915E-5,1.071835E-4,1.797497E-8,5.550126E-8,0.02377393,2.216102E-4,9.289134E-4,1.838066E-4,2.010232E-6,0.004219581,0.001114,1.271542E-5,0.0019104,7.956905E-5,0.001292752,3.494492E-5,2.175664E-5,1.630444E-5,2.99337E-5,3.140463E-5,1.191838E-4,2.335046E-6,5.112012E-5,7.518913E-4,9.972145E-6,4.781337E-6,2.901882E-5,3.269871E-8,1.996303E-4,0.005822299,2.899822E-5,9.465263E-5,1.810822E-4,2.898766E-5,2.177857E-5,5.184824E-7,4.116205E-15,8.181563,8.092006E-5,463039.4,463039.4
0.003696306,15.36139,4566938.0,1232.15,1232.15,0.00124303,1.0,0.8049412,9.50851E-7,0.07009945,1.718031E-5,0.005587976,9.491999E-7,0.04088547,0.003300264,6.418988E-4,0.02686706,6.267919E-5,0.003110804,0.003040798,3.229886E-5,1.070281E-4,1.795836E-8,5.544946E-8,0.02376622,2.214561E-4,9.275405E-4,1.836566E-4,2.008546E-6,0.004218951,0.001114502,1.273021E-5,0.001911229,7.963968E-5,0.001293418,3.492024E-5,2.171776E-5,1.632657E-5,2.986936E-5,3.133874E-5,1.190328E-4,2.328313E-6,5.111559E-5,7.511722E-4,9.961454E-6,4.760897E-6,2.889369E-5,3.217333E-8,1.990999E-4,0.005821999,2.89866E-5,9.470989E-5,1.809218E-4,2.89855E-5,2.180178E-5,5.132458E-7,3.966947E-15,8.181498,8.091911E-5,463035.7,463035.7
0.0037,15.36152,4567587.0,1232.154,1232.154,0.00124303,1.0,0.8049244,9.505467E-7,0.07011564,1.717154E-5,0.005587621,9.488454E-7,0.04089592,0.003302016,6.41772E-4,0.0268631,6.265E-5,0.003111612,0.003040292,3.226942E-5,1.069147E-4,1.794626E-8,5.541172E-8,0.02376059,2.213436E-4,9.265383E-4,1.83547E-4,2.007317E-6,0.004218491,0.001114868,1.274102E-5,0.001911835,7.969127E-5,0.001293904,3.490223E-5,2.16894E-5,1.634276E-5,2.982239E-5,3.129076E-5,1.189226E-4,2.323413E-6,5.111227E-5,7.506468E-4,9.953655E-6,4.746009E-6,2.880255E-5,3.179497E-8,1.987131E-4,0.00582178,2.897812E-5,9.475172E-5,1.808045E-4,2.898391E-5,2.181875E-5,5.094524E-7,3.861514E-15,8.18145,8.091841E-5,463033.0,463033.0
0.003764873,15.36382,4581001.0,1232.213,1232.213,0.00124303,1.0,0.8046323,9.452865E-7,0.07039853,1.701981E-5,0.005581406,9.42746E-7,0.04107854,0.003332699,6.39549E-4,0.02679366,6.214297E-5,0.003125634,0.003031484,3.175707E-5,1.049461E-4,1.773648E-8,5.475713E-8,0.02366214,2.193927E-4,9.091899E-4,1.816328E-4,1.986034E-6,0.004210352,0.001121254,1.293082E-5,0.001922436,8.059048E-5,0.001302334,3.459064E-5,2.120067E-5,1.662683E-5,2.900914E-5,3.047317E-5,1.170174E-4,2.240351E-6,5.105241E-5,7.41483E-4,9.819003E-6,4.492036E-6,2.724781E-5,2.583253E-8,1.920441E-4,0.005817952,2.883074E-5,9.547963E-5,1.787557E-4,2.895599E-5,2.211609E-5,4.471766E-7,2.402392E-15,8.180618,8.090626E-5,462985.9,462985.9
0.003799251,15.36504,4587412.0,1232.245,1232.245,0.00124303,1.0,0.8044787,9.425622E-7,0.07054732,1.694107E-5,0.005578126,9.396116E-7,0.04117456,0.003348892,6.383737E-4,0.02675692,6.187856E-5,0.003132936,0.003026876,3.148904E-5,1.039209E-4,1.762755E-8,5.441715E-8,0.0236103,2.183774E-4,9.001867E-4,1.80627E-4,1.974992E-6,0.004206003,0.001124604,1.303137E-5,0.001928023,8.106174E-5,0.001306726,3.442912E-5,2.09487E-5,1.677726E-5,2.858694E-5,3.00585E-5,1.1603E-4,2.198546E-6,5.101953E-5,7.366747E-4,9.749379E-6,4.363066E-6,2.645826E-5,2.314585E-8,1.886044E-4,0.005815935,2.875387E-5,9.586032E-5,1.776783E-4,2.894112E-5,2.227314E-5,4.173125E-7,1.867467E-15,8.180181,8.089986E-5,462961.2,462961.2
0.0038,15.36507,4587553.0,1232.246,1232.246,0.00124303,1.0,0.8044754,9.425034E-7,0.07055055,1.693936E-5,0.005578055,9.395441E-7,0.04117664,0.003349245,6.383481E-4,0.02675612,6.187284E-5,0.003133094,0.003026776,3.148323E-5,1.038988E-4,1.762519E-8,5.440981E-8,0.02360917,2.183555E-4,8.99992E-4,1.806051E-4,1.974753E-6,0.004205908,0.001124677,1.303356E-5,0.001928145,8.107196E-5,0.001306821,3.442563E-5,2.094327E-5,1.678054E-5,2.857781E-5,3.00496E-5,1.160087E-4,2.197652E-6,5.101881E-5,7.365704E-4,9.747875E-6,4.360299E-6,2.644132E-5,2.309067E-8,1.885302E-4,0.005815891,2.875221E-5,9.586858E-5,1.776549E-4,2.894079E-5,2.227656E-5,4.16685E-7,1.857278E-15,8.180172,8.089972E-5,462960.7,462960.7
0.003829425,15.3661,4592657.0,1232.273,1232.273,0.00124303,1.0,0.8043447,9.402051E-7,0.07067728,1.687286E-5,0.005575255,9.369146E-7,0.04125841,0.003363068,6.373438E-4,0.02672471,6.16489E-5,0.003139272,0.003022866,3.125576E-5,1.030313E-4,1.753317E-8,5.412256E-8,0.02356497,2.174966E-4,8.923914E-4,1.797491E-4,1.965432E-6,0.004202167,0.001127525,1.311961E-5,0.001932911,8.14724E-5,0.001310538,3.428937E-5,2.073145E-5,1.690924E-5,2.822131E-5,2.970467E-5,1.151759E-4,2.163052E-6,5.099003E-5,7.324817E-4,9.68922E-6,4.252971E-6,2.578422E-5,2.102313E-8,1.856381E-4,0.005814171,2.86871E-5,9.619161E-5,1.767374E-4,2.892803E-5,2.241069E-5,3.927486E-7,1.497048E-15,8.179801,8.089427E-5,462939.7,462939.7
0.003838536,15.36642,4594247.0,1232.281,1232.281,0.00124303,1.0,0.8043043,9.39501E-7,0.07071641,1.685244E-5,0.00557439,9.361104E-7,0.04128366,0.003367341,6.370331E-4,0.02671498,6.158E-5,0.003141171,0.003021661,3.118569E-5,1.027645E-4,1.750492E-8,5.403436E-8,0.02355132,2.172326E-4,8.900572E-4,1.79485E-4,1.96257E-6,0.004201005,0.001128403,1.314625E-5,0.001934384,8.159585E-5,0.001311681,3.424754E-5,2.066657E-5,1.694908E-5,2.811181E-5,2.959966E-5,1.149202E-4,2.15255E-6,5.098101E-5,7.312207E-4,9.671228E-6,4.220291E-6,2.558413E-5,2.04224E-8,1.84752E-4,0.00581364,2.866707E-5,9.629112E-5,1.764542E-4,2.892407E-5,2.245217E-5,3.85622E-7,1.400472E-15,8.179687,8.089259E-5,462933.2,462933.3
0.0039,15.36857,4603902.0,1232.338,1232.338,0.00124303,1.0,0.8040337,9.348196E-7,0.07097899,1.671661E-5,0.005568569,9.307975E-7,0.04145304,0.003396088,6.349406E-4,0.02664947,6.112035E-5,0.003153832,0.003013605,3.071722E-5,1.009867E-4,1.731688E-8,5.344722E-8,0.02345961,2.154731E-4,8.745405E-4,1.77714E-4,1.943539E-6,0.004193126,0.001134288,1.332595E-5,0.001944282,8.242223E-5,0.0013193,3.396975E-5,2.023715E-5,1.721773E-5,2.738377E-5,2.891219E-5,1.132221E-4,2.084156E-6,5.091875E-5,7.22773E-4,9.55183E-6,4.006342E-6,2.427408E-5,1.679883E-8,1.788872E-4,0.00581007,2.853341E-5,9.695627E-5,1.745542E-4,2.889728E-5,2.273135E-5,3.407764E-7,8.91339E-16,8.178922,8.088129E-5,462889.9,462889.9
0.004,15.37203,4617145.0,1232.431,1232.431,0.00124303,1.0,0.8035991,9.274745E-7,0.07140123,1.650274E-5,0.005559164,9.225632E-7,0.04172529,0.003442559,6.315494E-4,0.02654315,6.039143E-5,0.003173861,0.003000761,2.997077E-5,9.817424E-5,1.702051E-8,5.252144E-8,0.02331184,2.126897E-4,8.501337E-4,1.748742E-4,1.913589E-6,0.004180166,0.001143708,1.361818E-5,0.001960256,8.374308E-5,0.001331362,3.353375E-5,1.956851E-5,1.765442E-5,2.623815E-5,2.78673E-5,1.10555E-4,1.981447E-6,5.08125E-5,7.092489E-4,9.364623E-6,3.681514E-6,2.228453E-5,1.225164E-8,1.697526E-4,0.005804312,2.832135E-5,9.801588E-5,1.715021E-4,2.88534E-5,2.31832E-5,2.786558E-7,4.271076E-16,8.177698,8.086309E-5,462820.6,462820.7
0.0041,15.37544,4627680.0,1232.524,1232.524,0.00124303,1.0,0.8031714,9.204498E-7,0.07181749,1.629727E-5,0.005549839,9.148038E-7,0.04199356,0.00348867,6.281742E-4,0.02643717,5.96851E-5,0.00319321,0.002988228,2.924331E-5,9.545742E-5,1.673536E-8,5.163027E-8,0.02316582,2.099996E-4,8.26726E-4,1.720863E-4,1.884825E-6,0.004167048,0.001152944,1.391026E-5,0.001976073,8.503542E-5,0.001343026,3.311686E-5,1.89351E-5,1.809071E-5,2.513905E-5,2.690522E-5,1.080003E-4,1.888262E-6,5.07004E-5,6.959932E-4,9.185486E-6,3.38346E-6,2.045812E-5,8.966954E-9,1.610982E-4,0.005798614,2.811573E-5,9.904838E-5,1.684986E-4,2.880917E-5,2.363216E-5,2.278318E-7,2.040523E-16,8.176499,8.084513E-5,462752.8,462752.8
0.0042,15.37881,4635874.0,1232.617,1232.617,0.00124303,1.0,0.8027501,9.137286E-7,0.07222801,1.609976E-5,0.005540595,9.074856E-7,0.04225802,0.003534432,6.24815E-4,0.02633152,5.900041E-5,0.00321191,0.002975991,2.853428E-5,9.283247E-5,1.646079E-8,5.077171E-8,0.02302148,2.073975E-4,8.042725E-4,1.693506E-4,1.857179E-6,0.004153791,0.001162001,1.420222E-5,0.001991742,8.630014E-5,0.001354312,3.271835E-5,1.833478E-5,1.852666E-5,2.408458E-5,2.601731E-5,1.055514E-4,1.803486E-6,5.058279E-5,6.830006E-4,9.013733E-6,3.109983E-6,1.878137E-5,6.594756E-9,1.52897E-4,0.005792971,2.791626E-5,1.000547E-4,1.655435E-4,2.876461E-5,2.40783E-5,1.862523E-7,9.734201E-17,8.175323,8.08274E-5,462686.3,462686.3
0.0043,15.38215,4642048.0,1232.711,1232.711,0.00124303,1.0,0.802335,9.072952E-7,0.07263301,1.59098E-5,0.005531431,9.005779E-7,0.0425188,0.003579858,6.214717E-4,0.02622621,5.833649E-5,0.003229987,0.002964037,2.784315E-5,9.029578E-5,1.61962E-8,4.994397E-8,0.02287877,2.048786E-4,7.827302E-4,1.666671E-4,1.830585E-6,0.004140413,0.001170885,1.449404E-5,0.002007269,8.753812E-5,0.001365236,3.23375E-5,1.776557E-5,1.896236E-5,2.307295E-5,2.519593E-5,1.032023E-4,1.726149E-6,5.046E-5,6.702657E-4,8.848763E-6,2.859066E-6,1.72419E-5,4.881601E-9,1.451238E-4,0.005787379,2.772268E-5,1.010358E-4,1.626367E-4,2.871975E-5,2.452168E-5,1.522384E-7,4.632577E-17,8.174171,8.080988E-5,462621.1,462621.1
0.0044,15.38544,4646487.0,1232.804,1232.804,0.00124303,1.0,0.801926,9.011354E-7,0.07303269,1.572699E-5,0.005522346,8.940532E-7,0.04277606,0.003624958,6.181442E-4,0.02612124,5.769248E-5,0.003247467,0.002952352,2.71694E-5,8.784394E-5,1.594106E-8,4.914539E-8,0.02273765,2.024383E-4,7.620583E-4,1.640359E-4,1.804984E-6,0.004126929,0.001179601,1.478575E-5,0.002022661,8.875016E-5,0.001375815,3.197363E-5,1.722565E-5,1.939787E-5,2.210243E-5,2.443433E-5,1.009472E-4,1.655403E-6,5.033231E-5,6.577834E-4,8.690043E-6,2.628853E-6,1.582841E-5,3.644291E-9,1.377548E-4,0.005781835,2.753474E-5,1.019925E-4,1.597777E-4,2.867459E-5,2.496236E-5,1.244156E-7,2.20044E-17,8.17304,8.079257E-5,462557.1,462557.1
0.0045,15.3887,4649442.0,1232.898,1232.898,0.00124303,1.0,0.8015227,8.952362E-7,0.07342724,1.555099E-5,0.005513342,8.878865E-7,0.04302992,0.003669741,6.148323E-4,0.02601661,5.706759E-5,0.003264374,0.002940923,2.651255E-5,8.547368E-5,1.569486E-8,4.837448E-8,0.02259805,2.000727E-4,7.422175E-4,1.614568E-4,1.780323E-6,0.004113352,0.001188155,1.507735E-5,0.002037925,8.993708E-5,0.001386065,3.162609E-5,1.67133E-5,1.983328E-5,2.117138E-5,2.372657E-5,9.878088E-5,1.59051E-6,5.020001E-5,6.455486E-4,8.537103E-6,2.417642E-6,1.453053E-5,2.750559E-9,1.307679E-4,0.005776335,2.735222E-5,1.029256E-4,1.569664E-4,2.862917E-5,2.540037E-5,1.016603E-7,1.043762E-17,8.17193,8.077546E-5,462494.2,462494.3
0.0046,15.39193,4651135.0,1232.992,1232.992,0.00124303,1.0,0.8011249,8.895854E-7,0.07381687,1.538145E-5,0.005504415,8.82055E-7,0.0432805,0.003714219,6.115359E-4,0.02591232,5.646106E-5,0.00328073,0.002929739,2.587211E-5,8.318191E-5,1.545717E-8,4.762981E-8,0.02245994,1.97778E-4,7.231705E-4,1.589295E-4,1.75655E-6,0.004099696,0.001196552,1.536884E-5,0.002053066,9.109962E-5,0.001396002,3.129426E-5,1.622694E-5,2.026864E-5,2.027822E-5,2.306738E-5,9.669845E-5,1.530823E-6,5.006335E-5,6.335562E-4,8.389526E-6,2.223866E-6,1.333876E-5,2.104689E-9,1.241421E-4,0.005770877,2.717491E-5,1.03836E-4,1.542023E-4,2.858348E-5,2.58358E-5,8.305158E-8,4.940766E-18,8.17084,8.075854E-5,462432.5,462432.6
0.0047,15.39512,4651743.0,1233.085,1233.085,0.00124303,1.0,0.8007325,8.841714E-7,0.07420173,1.521809E-5,0.005495567,8.765382E-7,0.04352792,0.003758401,6.082549E-4,0.02580838,5.587217E-5,0.003296556,0.002918788,2.524763E-5,8.096566E-5,1.522755E-8,4.691013E-8,0.02232327,1.955508E-4,7.048815E-4,1.564536E-4,1.73362E-6,0.004085971,0.001204795,1.566024E-5,0.00206809,9.223853E-5,0.001405638,3.097752E-5,1.57651E-5,2.070402E-5,1.942144E-5,2.24521E-5,9.469537E-5,1.475775E-6,4.992258E-5,6.218013E-4,8.246939E-6,2.046089E-6,1.224439E-5,1.637657E-9,1.178579E-4,0.005765458,2.700263E-5,1.047243E-4,1.514852E-4,2.853755E-5,2.626867E-5,6.783628E-8,2.340954E-18,8.169769,8.074181E-5,462371.9,462371.9
0.004705321,15.39529,4651817.0,1233.09,1233.09,0.00124303,1.0,0.8007117,8.838898E-7,0.07422208,1.520957E-5,0.005495098,8.762531E-7,0.043541,0.003760743,6.080808E-4,0.02580286,5.584132E-5,0.003297383,0.002918212,2.521484E-5,8.08498E-5,1.521555E-8,4.687252E-8,0.02231603,1.954341E-4,7.039289E-4,1.563233E-4,1.732422E-6,0.00408524,0.00120523,1.567574E-5,0.002068886,9.229848E-5,0.001406143,3.096108E-5,1.574118E-5,2.072719E-5,1.937684E-5,2.242051E-5,9.459092E-5,1.472966E-6,4.991498E-5,6.211824E-4,8.239485E-6,2.037052E-6,1.218874E-5,1.616789E-9,1.175328E-4,0.00576517,2.69936E-5,1.04771E-4,1.51342E-4,2.85351E-5,2.629163E-5,6.710938E-8,2.249637E-18,8.169712,8.074093E-5,462368.7,462368.7
0.004749222,15.39667,4651725.0,1233.132,1233.132,0.00124303,1.0,0.8005412,8.815906E-7,0.07438947,1.513986E-5,0.00549124,8.739324E-7,0.04364858,0.003780042,6.066456E-4,0.02575734,5.558859E-5,0.003304157,0.00291348,2.494598E-5,7.990168E-5,1.511738E-8,4.65647E-8,0.02225651,1.944783E-4,6.961474E-4,1.552537E-4,1.722629E-6,0.004079195,0.001208798,1.580364E-5,0.002075444,9.279064E-5,0.001410275,3.0827E-5,1.554635E-5,2.091834E-5,1.901265E-5,2.216411E-5,9.373727E-5,1.45023E-6,4.985185E-5,6.161011E-4,8.178487E-6,1.964058E-6,1.173907E-5,1.457677E-9,1.148846E-4,0.005762803,2.691962E-5,1.051537E-4,1.501649E-4,2.851485E-5,2.648082E-5,6.140152E-8,1.62024E-18,8.169248,8.073364E-5,462342.4,462342.5
0.0048,15.39827,4651434.0,1233.179,1233.179,0.00124303,1.0,0.8003452,8.789847E-7,0.074582,1.506061E-5,0.005486796,8.713173E-7,0.04377229,0.003802295,6.049893E-4,0.02570478,5.530028E-5,0.003311871,0.00290806,2.463869E-5,7.882221E-5,1.500563E-8,4.621426E-8,0.022188,1.933879E-4,6.873173E-4,1.540288E-4,1.71149E-6,0.00407219,0.001212891,1.595155E-5,0.002083002,9.335447E-5,0.001414988,3.067533E-5,1.53264E-5,2.113947E-5,1.859963E-5,2.187664E-5,9.276747E-5,1.424875E-6,4.977792E-5,6.102792E-4,8.109016E-6,1.883008E-6,1.123956E-5,1.299648E-9,1.118973E-4,0.005760074,2.683519E-5,1.055913E-4,1.488147E-4,2.849138E-5,2.669905E-5,5.540031E-8,1.108141E-18,8.168715,8.072526E-5,462312.3,462312.3
0.004843605,15.39964,4651343.0,1233.22,1233.22,0.00124303,1.0,0.8001778,8.767911E-7,0.07474642,1.499371E-5,0.005482995,8.691292E-7,0.04387793,0.003821348,6.0357E-4,0.02565971,5.505604E-5,0.003318394,0.00290345,2.43779E-5,7.790959E-5,1.491117E-8,4.591797E-8,0.02212944,1.924641E-4,6.798764E-4,1.529873E-4,1.70208E-6,0.004066166,0.001216375,1.607855E-5,0.002089471,9.383408E-5,0.001418979,3.054796E-5,1.5142E-5,2.132938E-5,1.825184E-5,2.163719E-5,9.194926E-5,1.403862E-6,4.971368E-5,6.053265E-4,8.050254E-6,1.816172E-6,1.082746E-5,1.183002E-9,1.093947E-4,0.005757736,2.676365E-5,1.059628E-4,1.476647E-4,2.847119E-5,2.688594E-5,5.071342E-8,7.991047E-19,8.168262,8.07181E-5,462286.6,462286.6
0.004847879,15.39977,4651264.0,1233.224,1233.224,0.00124303,1.0,0.8001615,8.765788E-7,0.07476249,1.498721E-5,0.005482623,8.68917E-7,0.04388825,0.003823212,6.034311E-4,0.0256553,5.503227E-5,0.003319029,0.002903,2.435249E-5,7.782084E-5,1.490198E-8,4.588913E-8,0.02212371,1.923741E-4,6.79154E-4,1.528857E-4,1.701164E-6,0.004065575,0.001216715,1.6091E-5,0.002090104,9.388086E-5,0.001419367,3.053562E-5,1.512415E-5,2.1348E-5,1.821809E-5,2.161408E-5,9.186977E-5,1.401839E-6,4.970735E-5,6.048433E-4,8.044537E-6,1.809755E-6,1.078788E-5,1.172422E-9,1.091525E-4,0.005757508,2.675668E-5,1.059991E-4,1.475524E-4,2.84692E-5,2.690424E-5,5.02758E-8,7.738889E-19,8.168217,8.07174E-5,462284.1,462284.1
