Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H9_Soln#13 (),Mole_fraction_TC4H9_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_MCPTD_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NEOC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M2_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_IC8H16_Soln#13 (),Mole_fraction_DIMEPTD_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C12H8_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Mole_fraction_IC12H26_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
0.0011,15.58743,-9039027.0,1421.809,1421.809,0.001048806,1.0,0.7665716,9.508718E-6,0.1077689,6.382023E-5,0.003146545,1.804141E-6,0.06474202,3.02348E-6,0.02170432,2.462634E-5,0.007445196,5.480759E-5,0.006315469,0.003339145,1.181475E-4,6.223037E-8,4.64159E-7,4.069937E-9,6.298638E-9,0.002624389,4.098777E-5,4.460022E-5,1.439697E-5,5.442078E-7,0.001610164,0.001736937,2.132955E-4,0.004991545,3.363473E-4,0.001493956,7.102262E-5,2.414945E-6,2.970117E-4,4.617784E-10,5.644271E-7,2.530046E-6,7.302718E-6,1.739473E-9,1.375978E-11,6.874757E-13,9.790669E-10,0.004568067,9.294753E-5,7.537011E-5,1.482207E-4,1.332214E-5,9.067331E-5,2.342721E-5,-4.235003E-10,-3.680237E-191,7.850188,6.728537E-5,444285.1,444285.1
0.001127964,15.59091,-8803477.0,1421.751,1421.751,0.001048806,1.0,0.7661373,9.439765E-6,0.1082908,6.266744E-5,0.003081254,1.782771E-6,0.06491935,2.986996E-6,0.02197036,2.351518E-5,0.007234102,5.315336E-5,0.006226008,0.003273826,1.163961E-4,5.991615E-8,4.445316E-7,3.880563E-9,6.006373E-9,0.002519471,3.923667E-5,4.256849E-5,1.382736E-5,5.341304E-7,0.001591007,0.001729106,2.167165E-4,0.005050759,3.331002E-4,0.001492088,7.092629E-5,2.366156E-6,3.024994E-4,4.326906E-10,5.415783E-7,2.38814E-6,6.888879E-6,1.642789E-9,1.350751E-11,6.329176E-13,9.00586E-10,0.004545219,9.217329E-5,7.699127E-5,1.489809E-4,1.296743E-5,9.167421E-5,2.386308E-5,-4.147454E-10,-7.834811E-197,7.848117,6.727038E-5,444167.9,444167.9
0.001143193,15.59275,-8692522.0,1421.72,1421.72,0.001048806,1.0,0.7659069,9.403005E-6,0.1085681,6.205752E-5,0.003046558,1.771432E-6,0.06501192,2.967685E-6,0.02211302,2.294385E-5,0.007122223,5.227909E-5,0.006177654,0.003238929,1.154554E-4,5.873037E-8,4.342527E-7,3.781755E-9,5.853855E-9,0.002464343,3.83199E-5,4.151106E-5,1.352954E-5,5.28829E-7,0.001580899,0.001724807,2.185564E-4,0.005082512,3.312936E-4,0.001491045,7.087322E-5,2.340288E-6,3.054412E-4,4.177502E-10,5.296354E-7,2.314769E-6,6.678506E-6,1.592847E-9,1.369969E-11,6.051747E-13,8.607172E-10,0.004532902,9.175827E-5,7.78707E-5,1.493815E-4,1.278102E-5,9.220609E-5,2.409988E-5,-4.156968E-10,1.092108E-200,7.847016,6.726241E-5,444105.6,444105.6
0.00116348,15.59516,-8562351.0,1421.679,1421.679,0.001048806,1.0,0.7656065,9.354873E-6,0.1089302,6.126395E-5,0.003001257,1.756646E-6,0.065131,2.942546E-6,0.02230066,2.221728E-5,0.006976468,5.114267E-5,0.006113661,0.00319317,1.142166E-4,5.722463E-8,4.209909E-7,3.654653E-9,5.657637E-9,0.002393026,3.713734E-5,4.015358E-5,1.314578E-5,5.219628E-7,0.001567774,0.00171905,2.209824E-4,0.005124278,3.288488E-4,0.001489629,7.080185E-5,2.306576E-6,3.093093E-4,3.987747E-10,5.142505E-7,2.221081E-6,6.413322E-6,1.528984E-9,1.270342E-11,5.702293E-13,8.10539E-10,0.004516629,9.121243E-5,7.903839E-5,1.499009E-4,1.253977E-5,9.29005E-5,2.441469E-5,-4.095118E-10,-2.276484E-205,7.845579,6.725202E-5,444024.3,444024.3
0.0011809,15.59719,-8465680.0,1421.644,1421.644,0.001048806,1.0,0.7653544,9.314294E-6,0.1092346,6.059936E-5,0.002963179,1.744233E-6,0.06522948,2.921479E-6,0.02245961,2.162317E-5,0.006854243,5.019196E-5,0.006059111,0.003154532,1.131658E-4,5.599405E-8,4.099839E-7,3.549494E-9,5.495273E-9,0.002333669,3.615609E-5,3.903282E-5,1.28277E-5,5.1624E-7,0.001556807,0.001714082,2.23043E-4,0.005159659,3.267174E-4,0.00148839,7.073994E-5,2.278298E-6,3.125847E-4,3.832854E-10,5.015016E-7,2.144175E-6,6.198431E-6,1.476624E-9,1.262759E-11,5.419561E-13,7.699801E-10,0.004502777,9.075002E-5,8.003751E-5,1.50334E-4,1.233884E-5,9.348409E-5,2.468443E-5,-4.097915E-10,-3.772784E-209,7.84437,6.724329E-5,443955.8,443955.8
0.0012,15.59936,-8373934.0,1421.607,1421.607,0.001048806,1.0,0.7650839,9.270536E-6,0.1095617,5.98875E-5,0.002922257,1.730905E-6,0.06533367,2.898897E-6,0.02263171,2.100073E-5,0.006723187,4.917476E-5,0.005999724,0.003112834,1.120269E-4,5.470428E-8,3.982949E-7,3.438162E-9,5.323357E-9,0.002270472,3.511431E-5,3.784845E-5,1.249032E-5,5.101374E-7,0.001545085,0.001708613,2.252792E-4,0.005197962,3.243497E-4,0.001487008,7.06714E-5,2.247967E-6,3.161288E-4,3.670916E-10,4.879818E-7,2.063344E-6,5.975119E-6,1.421392E-9,9.934931E-12,5.126536E-13,7.279707E-10,0.004487713,9.024934E-5,8.11293E-5,1.507958E-4,1.212472E-5,9.411111E-5,2.497958E-5,-3.957512E-10,-1.931901E-212,7.84307,6.723392E-5,443882.3,443882.3
0.001241887,15.60396,-8221704.0,1421.526,1421.526,0.001048806,1.0,0.7645117,9.177206E-6,0.1102553,5.838596E-5,0.002835475,1.702674E-6,0.06554874,2.851191E-6,0.02300118,1.973417E-5,0.006446312,4.703336E-5,0.005871108,0.003023788,1.095773E-4,5.20738E-8,3.739934E-7,3.207849E-9,4.967645E-9,0.002138527,3.294932E-5,3.540606E-5,1.17903E-5,4.973586E-7,0.001520444,0.001696563,2.300996E-4,0.00528019,3.190576E-4,0.001483894,7.051869E-5,2.183854E-6,3.237298E-4,3.342882E-10,4.599496E-7,1.898164E-6,5.526486E-6,1.309569E-9,1.892543E-11,4.541639E-13,6.442124E-10,0.004455121,8.917378E-5,8.350998E-5,1.517615E-4,1.167681E-5,9.544013E-5,2.562463E-5,-4.153693E-10,3.828927E-218,7.840309,6.721409E-5,443726.0,443726.0
0.001261632,15.60606,-8170817.0,1421.488,1421.488,0.001048806,1.0,0.7642515,9.134422E-6,0.1105714,5.77054E-5,0.00279593,1.689824E-6,0.065644,2.82953E-6,0.02317166,1.918017E-5,0.00632064,4.60648E-5,0.00581128,0.002982929,1.084453E-4,5.091882E-8,3.631407E-7,3.105511E-9,4.809559E-9,0.002079352,3.198286E-5,3.432415E-5,1.147828E-5,4.916081E-7,0.001509312,0.001690864,2.323327E-4,0.005318123,3.16522E-4,0.001482388,7.044555E-5,2.154739E-6,3.272323E-4,3.200194E-10,4.474511E-7,1.825675E-6,5.332658E-6,1.260021E-9,1.566777E-11,4.291073E-13,6.083794E-10,0.004439965,8.867714E-5,8.462556E-5,1.52195E-4,1.147544E-5,9.604531E-5,2.592761E-5,-4.126699E-10,-6.288828E-222,7.839049,6.720508E-5,443654.7,443654.7
0.001277626,15.60772,-8138415.0,1421.458,1421.458,0.001048806,1.0,0.7640451,9.100309E-6,0.1108226,5.71663E-5,0.002764512,1.679619E-6,0.06571841,2.812352E-6,0.02330807,1.874993E-5,0.006221022,4.529855E-5,0.005763197,0.002950339,1.075386E-4,5.001932E-8,3.546172E-7,3.025369E-9,4.685746E-9,0.002032768,3.1224E-5,3.347831E-5,1.123349E-5,4.870715E-7,0.001500511,0.001686243,2.341238E-4,0.005348474,3.144514E-4,0.001481152,7.038575E-5,2.131654E-6,3.300325E-4,3.089792E-10,4.376474E-7,1.769307E-6,5.183127E-6,1.221479E-9,1.306801E-11,4.09892E-13,5.809204E-10,0.004427783,8.82795E-5,8.552617E-5,1.525362E-4,1.131665E-5,9.652589E-5,2.617255E-5,-4.075904E-10,-9.120754E-226,7.838047,6.719793E-5,443598.0,443598.0
0.0013,15.60999,-8105433.0,1421.415,1421.415,0.001048806,1.0,0.7637627,9.053379E-6,0.1111668,5.642991E-5,0.002721463,1.665641E-6,0.06581851,2.788857E-6,0.02349641,1.817423E-5,0.006084859,4.425333E-5,0.005696517,0.002905499,1.062858E-4,4.881166E-8,3.430807E-7,2.917226E-9,4.51866E-9,0.001969559,3.019716E-5,3.233899E-5,1.090252E-5,4.809006E-7,0.001488512,0.001679775,2.366027E-4,0.005390374,3.115328E-4,0.001479399,7.030128E-5,2.10009E-6,3.338948E-4,2.942714E-10,4.243964E-7,1.693815E-6,4.984395E-6,1.169955E-9,1.131697E-11,3.845392E-13,5.447167E-10,0.00441088,8.773008E-5,8.678134E-5,1.529989E-4,1.110077E-5,9.7184E-5,2.651444E-5,-4.001974E-10,2.493568E-230,7.836673,6.718815E-5,443520.2,443520.2
0.001325163,15.61247,-8084057.0,1421.368,1421.368,0.001048806,1.0,0.7634536,9.001664E-6,0.1115442,5.562555E-5,0.002674264,1.650322E-6,0.06592572,2.763148E-6,0.02370485,1.756078E-5,0.005936024,4.311369E-5,0.005622346,0.00285609,1.04898E-4,4.751906E-8,3.306218E-7,2.800876E-9,4.33887E-9,0.00190109,2.908855E-5,3.111575E-5,1.054556E-5,4.741946E-7,0.001475435,0.001672503,2.393544E-4,0.005436738,3.082239E-4,0.001477394,7.020514E-5,2.065576E-6,3.381635E-4,2.786927E-10,4.101187E-7,1.613334E-6,4.774314E-6,1.116135E-9,2.405994E-11,3.580073E-13,5.068624E-10,0.004392061,8.712143E-5,8.818643E-5,1.534995E-4,1.086633E-5,9.790499E-5,2.689788E-5,-4.489269E-10,2.76101E-235,7.835163,6.717746E-5,443434.8,443434.8
0.001352711,15.61511,-8077855.0,1421.316,1421.316,0.001048806,1.0,0.7631253,8.946303E-6,0.111946,5.477282E-5,0.002624026,1.634019E-6,0.06603681,2.735836E-6,0.02392903,1.692754E-5,0.005778141,4.190804E-5,0.005542156,0.002803209,1.03404E-4,4.617751E-8,3.175799E-7,2.679582E-9,4.151418E-9,0.001829182,2.792848E-5,2.984341E-5,1.017242E-5,4.671244E-7,0.001461606,0.00166455,2.423236E-4,0.005486593,3.045747E-4,0.001475162,7.00985E-5,2.028949E-6,3.42747E-4,2.627296E-10,3.95172E-7,1.530281E-6,4.559269E-6,1.059104E-9,1.57343E-11,3.311865E-13,4.686349E-10,0.004371683,8.646601E-5,8.971676E-5,1.540241E-4,1.061933E-5,9.867168E-5,2.731638E-5,-4.431503E-10,2.686158E-241,7.833553,6.716611E-5,443343.7,443343.7
0.001370044,15.61673,-8082369.0,1421.283,1421.283,0.001048806,1.0,0.7629239,8.912125E-6,0.1121928,5.425072E-5,0.002593163,1.624004E-6,0.06610346,2.719082E-6,0.02406797,1.654824E-5,0.00568143,4.117119E-5,0.00549225,0.002770573,1.024774E-4,4.537015E-8,3.096804E-7,2.60637E-9,4.038263E-9,0.001785509,2.722603E-5,2.907685E-5,9.94666E-6,4.628153E-7,0.001453155,0.001659554,2.441689E-4,0.005517485,3.02267E-4,0.001473738,7.003066E-5,2.006505E-6,3.455834E-4,2.532335E-10,3.861321E-7,1.480578E-6,4.431343E-6,1.025052E-9,1.285458E-11,3.154172E-13,4.461785E-10,0.00435898,8.605933E-5,9.06753E-5,1.543419E-4,1.046888E-5,9.914226E-5,2.757899E-5,-4.388478E-10,2.93901E-245,7.832563,6.715916E-5,443287.6,443287.6
0.00138685,15.61826,-8092444.0,1421.251,1421.251,0.001048806,1.0,0.7627323,8.879443E-6,0.112428,5.375466E-5,0.002563768,1.614466E-6,0.0661658,2.703139E-6,0.02420118,1.619361E-5,0.00558952,4.047208E-5,0.005444263,0.002739382,1.015886E-4,4.461258E-8,3.022359E-7,2.537557E-9,3.931897E-9,0.001744268,2.656419E-5,2.835729E-5,9.734074E-6,4.587349E-7,0.001445138,0.001654718,2.459419E-4,0.0055471,3.000224E-4,0.001472344,6.996434E-5,1.98517E-6,3.482996E-4,2.44404E-10,3.776246E-7,1.434158E-6,4.312322E-6,9.935334E-10,1.436707E-11,3.00886E-13,4.25496E-10,0.004346748,8.566906E-5,9.160161E-5,1.546413E-4,1.032648E-5,9.959016E-5,2.783312E-5,-4.451468E-10,4.683811E-249,7.831618,6.715256E-5,443234.1,443234.1
0.0014,15.61944,-8103967.0,1421.226,1421.226,0.001048806,1.0,0.762585,8.854194E-6,0.1126092,5.337347E-5,0.00254113,1.607119E-6,0.06621302,2.690871E-6,0.02430437,1.592489E-5,0.005518878,3.993554E-5,0.005406998,0.002715289,1.008999E-4,4.403665E-8,2.965566E-7,2.485181E-9,3.850934E-9,0.001712751,2.605939E-5,2.781024E-5,9.572009E-6,4.556087E-7,0.001438984,0.001650941,2.473178E-4,0.005570038,2.98262E-4,0.001471244,6.991208E-5,1.968768E-6,3.504014E-4,2.377476E-10,3.71134E-7,1.399026E-6,4.222517E-6,9.694467E-10,1.178289E-11,2.900175E-13,4.100368E-10,0.004337235,8.536647E-5,9.23242E-5,1.548695E-4,1.021743E-5,9.993485E-5,2.803161E-5,-4.383357E-10,1.543369E-252,7.830889,6.714749E-5,443192.9,443192.9
0.001411078,15.62042,-8116384.0,1421.205,1421.205,0.001048806,1.0,0.7624625,8.833115E-6,0.1127599,5.305686E-5,0.002522297,1.601015E-6,0.06625178,2.680669E-6,0.02439063,1.57041E-5,0.005460199,3.949036E-5,0.005375794,0.002695198,1.003241E-4,4.356229E-8,2.918665E-7,2.442006E-9,3.784191E-9,0.001686687,2.564258E-5,2.73597E-5,9.438243E-6,4.530177E-7,0.001433878,0.001647764,2.484695E-4,0.005589207,2.967769E-4,0.001470311,6.98678E-5,1.955141E-6,3.521564E-4,2.323017E-10,3.657876E-7,1.370194E-6,4.148972E-6,9.503364E-10,1.934293E-11,2.811826E-13,3.974742E-10,0.00432926,8.511339E-5,9.293146E-5,1.550578E-4,1.012709E-5,1.002215E-4,2.819857E-5,-4.628261E-10,8.462533E-253,7.830282,6.714328E-5,443158.5,443158.5
0.00141795,15.62102,-8124536.0,1421.192,1421.192,0.001048806,1.0,0.7623872,8.820156E-6,0.1128525,5.286258E-5,0.002510725,1.597251E-6,0.06627535,2.674405E-6,0.02444381,1.556971E-5,0.005424187,3.921739E-5,0.005356526,0.002682832,9.996897E-5,4.327299E-8,2.89001E-7,2.415667E-9,3.743471E-9,0.001670746,2.538795E-5,2.7085E-5,9.356549E-6,4.51431E-7,0.001430747,0.001645796,2.491804E-4,0.005601027,2.958546E-4,0.00146973,6.984021E-5,1.946777E-6,3.532379E-4,2.28998E-10,3.625131E-7,1.352663E-6,4.104317E-6,9.382908E-10,1.74308E-11,2.758489E-13,3.898929E-10,0.004324331,8.495725E-5,9.330747E-5,1.551728E-4,1.007176E-5,1.003975E-4,2.830204E-5,-4.628498E-10,3.224726E-254,7.829909,6.714069E-5,443137.4,443137.4
0.001443269,15.6232,-8162319.0,1421.144,1421.144,0.001048806,1.0,0.762115,8.77298E-6,0.1131882,5.216009E-5,0.002468794,1.583638E-6,0.0663592,2.651716E-6,0.02463772,1.509052E-5,0.005293968,3.82318E-5,0.005286117,0.002637881,9.86739E-5,4.223798E-8,2.787192E-7,2.321379E-9,3.597698E-9,0.001613446,2.447452E-5,2.610279E-5,9.063617E-6,4.457097E-7,0.001419438,0.001638562,2.517774E-4,0.005644114,2.924523E-4,0.001467571,6.973782E-5,1.916524E-6,3.571756E-4,2.172887E-10,3.507806E-7,1.290274E-6,3.945756E-6,8.954512E-10,1.188049E-11,2.57106E-13,3.632653E-10,0.004306285,8.438739E-5,9.468839E-5,1.555846E-4,9.872401E-6,1.010349E-4,2.86825E-5,-4.477704E-10,1.823759E-259,7.828554,6.713135E-5,443060.7,443060.7
0.001474,15.62575,-8220290.0,1421.085,1421.085,0.001048806,1.0,0.7617945,8.716981E-6,0.1135842,5.133476E-5,0.002419347,1.567581E-6,0.06645486,2.624983E-6,0.02486886,1.454062E-5,0.005140967,3.707675E-5,0.005201887,0.002584593,9.712976E-5,4.10436E-8,2.667994E-7,2.212532E-9,3.429398E-9,0.001546815,2.341598E-5,2.497096E-5,8.724392E-6,4.390218E-7,0.001406178,0.001629826,2.548829E-4,0.005695456,2.883172E-4,0.001464915,6.961194E-5,1.880963E-6,3.618581E-4,2.039989E-10,3.372062E-7,1.218971E-6,3.765077E-6,8.474285E-10,1.918751E-11,2.361517E-13,3.335229E-10,0.00428462,8.370694E-5,9.635495E-5,1.560601E-4,9.639556E-6,1.017855E-4,2.914272E-5,-4.667865E-10,-2.871776E-264,7.826952,6.712039E-5,442970.1,442970.1
0.001493184,15.62729,-8262541.0,1421.048,1421.048,0.001048806,1.0,0.7615998,8.682715E-6,0.1138252,5.083428E-5,0.002389266,1.557805E-6,0.06651128,2.60873E-6,0.02501083,1.421389E-5,0.005048192,3.637794E-5,0.005149996,0.002552023,9.618113E-5,4.033047E-8,2.596576E-7,2.147558E-9,3.328927E-9,0.001506785,2.278198E-5,2.42964E-5,8.521333E-6,4.349841E-7,0.00139815,0.0016244,2.56796E-4,0.005726984,2.857354E-4,0.001463238,6.953248E-5,1.859391E-6,3.647278E-4,1.961856E-10,3.290658E-7,1.176789E-6,3.658382E-6,8.182812E-10,1.230056E-11,2.24001E-13,3.162899E-10,0.004271228,8.328829E-5,9.738995E-5,1.563437E-4,9.499093E-6,1.022416E-4,2.942912E-5,-4.530637E-10,1.81755E-267,7.825974,6.711376E-5,442914.7,442914.8
0.0015,15.62783,-8278614.0,1421.035,1421.035,0.001048806,1.0,0.7615316,8.67066E-6,0.1139097,5.065906E-5,0.002378718,1.554377E-6,0.06653075,2.603032E-6,0.02506086,1.410067E-5,0.005015713,3.613359E-5,0.005131684,0.002540575,9.584681E-5,4.008275E-8,2.571726E-7,2.124995E-9,3.294035E-9,0.001492838,2.256142E-5,2.406232E-5,8.450712E-6,4.335736E-7,0.001395342,0.001622477,2.574711E-4,0.005738093,2.848182E-4,0.001462639,6.950409E-5,1.851837E-6,3.657378E-4,1.934932E-10,3.262389E-7,1.162207E-6,3.621521E-6,8.083898E-10,1.302923E-11,2.198441E-13,3.103962E-10,0.004266492,8.314063E-5,9.775675E-5,1.564421E-4,9.450047E-6,1.024014E-4,2.953073E-5,-4.557451E-10,1.431395E-268,7.825631,6.711144E-5,442895.3,442895.3
0.001533548,15.63043,-8364847.0,1420.97,1420.97,0.001048806,1.0,0.7612032,8.612258E-6,0.1143175,4.981631E-5,0.002327855,1.537838E-6,0.06662218,2.575563E-6,0.02530395,1.356438E-5,0.004859521,3.496052E-5,0.005042524,0.00248517,9.422238E-5,3.890526E-8,2.453344E-7,2.017824E-9,3.12829E-9,0.001426258,2.151101E-5,2.295176E-5,8.114501E-6,4.268123E-7,0.00138185,0.001613059,2.607592E-4,0.005792059,2.803081E-4,0.001459666,6.936312E-5,1.815498E-6,3.706363E-4,1.808552E-10,3.12778E-7,1.093431E-6,3.447733E-6,7.62224E-10,2.083076E-11,2.005474E-13,2.830539E-10,0.004243365,8.242214E-5,9.955453E-5,1.569084E-4,9.215098E-6,1.031712E-4,3.002954E-5,-5.020811E-10,1.415053E-274,7.823972,6.710029E-5,442801.4,442801.4
0.001546718,15.63142,-8401658.0,1420.944,1420.944,0.001048806,1.0,0.7610775,8.589746E-6,0.1144738,4.949417E-5,0.002308357,1.531494E-6,0.06665613,2.565035E-6,0.02539798,1.336294E-5,0.00479983,3.451313E-5,0.005007963,0.002463842,9.359414E-5,3.846118E-8,2.408598E-7,1.977454E-9,3.065853E-9,0.001401032,2.111411E-5,2.253395E-5,7.987513E-6,4.242378E-7,0.001376699,0.001609382,2.620343E-4,0.005812926,2.785404E-4,0.001458488,6.930722E-5,1.801605E-6,3.725265E-4,1.761601E-10,3.076861E-7,1.067736E-6,3.382806E-6,7.444457E-10,1.63782E-11,1.934723E-13,2.730366E-10,0.004234366,8.214379E-5,1.002569E-4,1.570835E-4,9.125708E-6,1.03466E-4,3.022479E-5,-4.957136E-10,2.814172E-279,7.823334,6.709604E-5,442765.3,442765.3
0.00157167,15.63325,-8475650.0,1420.895,1420.895,0.001048806,1.0,0.7608442,8.547729E-6,0.1147645,4.889698E-5,0.002272127,1.5197E-6,0.06671756,2.545476E-6,0.02557397,1.29946E-5,0.004689194,3.368525E-5,0.004943169,0.002424075,9.241842E-5,3.764663E-8,2.326396E-7,1.903498E-9,2.95146E-9,0.001354603,2.038516E-5,2.176926E-5,7.754356E-6,4.194794E-7,0.001367158,0.001602452,2.644261E-4,0.005851977,2.751977E-4,0.00145624,6.920047E-5,1.775846E-6,3.760576E-4,1.67653E-10,2.983413E-7,1.020972E-6,3.264582E-6,7.123081E-10,1.184606E-11,1.80789E-13,2.550917E-10,0.004217438,8.162205E-5,1.015822E-4,1.57403E-4,8.960604E-6,1.04013E-4,3.059381E-5,-4.834477E-10,-6.97763E-284,7.822146,6.708817E-5,442698.1,442698.1
0.0016,15.63527,-8565224.0,1420.838,1420.838,0.001048806,1.0,0.7605866,8.500965E-6,0.1150861,4.823862E-5,0.002232066,1.506648E-6,0.06678294,2.523845E-6,0.02577052,1.259586E-5,0.004567281,3.277498E-5,0.004870663,0.002379902,9.110575E-5,3.676149E-8,2.236904E-7,1.823295E-9,2.827396E-9,0.001303929,1.95919E-5,2.094094E-5,7.500697E-6,4.14255E-7,0.001356653,0.001594641,2.67105E-4,0.005895577,2.714147E-4,0.001453664,6.907796E-5,1.747447E-6,3.799903E-4,1.585644E-10,2.881803E-7,9.70705E-7,3.137335E-6,6.784488E-10,1.622209E-11,1.674435E-13,2.362188E-10,0.004198405,8.103825E-5,1.030787E-4,1.577473E-4,8.779514E-6,1.04617E-4,3.101137E-5,-4.963058E-10,3.490084E-289,7.820827,6.707953E-5,442623.4,442623.4
0.001612511,15.63613,-8606567.0,1420.813,1420.813,0.001048806,1.0,0.7604753,8.480632E-6,0.1152254,4.795443E-5,0.002214733,1.500997E-6,0.06681037,2.514485E-6,0.02585622,1.242609E-5,0.004514675,3.238286E-5,0.004839005,0.002360722,9.053355E-5,3.638359E-8,2.198649E-7,1.789112E-9,2.774515E-9,0.001282226,1.925292E-5,2.058822E-5,7.392319E-6,4.120068E-7,0.001352122,0.001591212,2.682757E-4,0.005914584,2.697491E-4,0.001452518,6.902341E-5,1.735188E-6,3.817013E-4,1.547357E-10,2.838369E-7,9.494282E-7,3.083394E-6,6.6429E-10,2.001895E-11,1.618878E-13,2.283663E-10,0.004190063,8.078331E-5,1.037368E-4,1.578932E-4,8.701647E-6,1.048781E-4,3.11953E-5,-5.215857E-10,5.737016E-292,7.820255,6.707581E-5,442591.0,442591.0
0.001644069,15.63826,-8714819.0,1420.749,1420.749,0.001048806,1.0,0.760201,8.430193E-6,0.1155691,4.725483E-5,0.002171958,1.48704E-6,0.06687575,2.491381E-6,0.02606948,1.201403E-5,0.00438523,3.14197E-5,0.004760131,0.002313214,8.911043E-5,3.54637E-8,2.105447E-7,1.706093E-9,2.646076E-9,0.001229244,1.842731E-5,1.973227E-5,7.128402E-6,4.064899E-7,0.001340977,0.001582621,2.711955E-4,0.005961866,2.655638E-4,0.001449609,6.888463E-5,1.70501E-6,3.859482E-4,1.455491E-10,2.732471E-7,8.98126E-7,2.95307E-6,6.287005E-10,1.033641E-11,1.487241E-13,2.097732E-10,0.004169188,8.014789E-5,1.053891E-4,1.582448E-4,8.510738E-6,1.055214E-4,3.16579E-5,-4.978343E-10,1.437069E-297,7.818838,6.706667E-5,442510.8,442510.8
0.001677252,15.64041,-8834135.0,1420.681,1420.681,0.001048806,1.0,0.7599221,8.378415E-6,0.1159196,4.654474E-5,0.002128391,1.472809E-6,0.06693889,2.467836E-6,0.02628933,1.160402E-5,0.004253943,3.044533E-5,0.004678689,0.002264566,8.76444E-5,3.454521E-8,2.012275E-7,1.623484E-9,2.518259E-9,0.001176127,1.760241E-5,1.888149E-5,6.864734E-6,4.009156E-7,0.001329675,0.00157368,2.74216E-4,0.006010595,2.611909E-4,0.00144652,6.873692E-5,1.674381E-6,3.903103E-4,1.365679E-10,2.6268E-7,8.476094E-7,2.824263E-6,5.950505E-10,1.999066E-11,1.360968E-13,1.919496E-10,0.004147489,7.94912E-5,1.071147E-4,1.5859E-4,8.3181E-6,1.061754E-4,3.214227E-5,-5.397163E-10,1.966845E-303,7.817387,6.705745E-5,442428.8,442428.8
0.0017,15.64184,-8918443.0,1420.634,1420.634,0.001048806,1.0,0.7597364,8.343654E-6,0.1161535,4.607257E-5,0.002099336,1.463306E-6,0.06697898,2.452124E-6,0.0264375,1.133588E-5,0.004166708,2.979932E-5,0.004623741,0.002231973,8.665717E-5,3.394279E-8,1.951135E-7,1.569491E-9,2.43471E-9,0.001141188,1.706134E-5,1.832586E-5,6.691791E-6,3.972232E-7,0.001322164,0.001567608,2.762575E-4,0.006043427,2.582118E-4,0.001444386,6.86346E-5,1.654017E-6,3.932404E-4,1.30786E-10,2.557333E-7,8.148877E-7,2.740505E-6,5.722486E-10,1.164313E-11,1.281011E-13,1.80672E-10,0.004132761,7.904768E-5,1.082907E-4,1.588125E-4,8.190648E-6,1.066108E-4,3.247311E-5,-5.17539E-10,1.9666E-303,7.816416,6.705135E-5,442373.8,442373.8
