Time_Soln#1 (sec),Volume_Soln#1 (cm3),Volumetric_heat_production_rate_Soln#1 (erg/cm3-sec),Surface_temperature_Soln#1 (K),Temperature_Soln#1 (K),Mass_Soln#1 (g),Pressure_Soln#1 (atm),Mole_fraction_H2_Soln#1 (),Mole_fraction_CH4_Soln#1 (),Mole_fraction_CH3_Soln#1 (),Mole_fraction_C2H6_Soln#1 (),Mole_fraction_C2H5_Soln#1 (),Mole_fraction_C2H4_Soln#1 (),Mole_fraction_C2H2_Soln#1 (),Mole_fraction_C3H8_Soln#1 (),Mole_fraction_IC3H7_Soln#1 (),Mole_fraction_C3H6_Soln#1 (),Mole_fraction_C3H5-A_Soln#1 (),Mole_fraction_C3H4-P_Soln#1 (),Mole_fraction_C3H4-A_Soln#1 (),Mole_fraction_NC4H10_Soln#1 (),Mole_fraction_IC4H10_Soln#1 (),Mole_fraction_TC4H9_Soln#1 (),Mole_fraction_IC4H8_Soln#1 (),Mole_fraction_IC4H7_Soln#1 (),Mole_fraction_C4H8-1_Soln#1 (),Mole_fraction_C4H8-2_Soln#1 (),Mole_fraction_C4H71-3_Soln#1 (),Mole_fraction_C4H6_Soln#1 (),Mole_fraction_C4H4_Soln#1 (),Mole_fraction_C6H6_Soln#1 (),Mole_fraction_C5H6_Soln#1 (),Mole_fraction_MCPTD_Soln#1 (),Mole_fraction_NC5H12_Soln#1 (),Mole_fraction_NEOC5H12_Soln#1 (),Mole_fraction_NC5H10_Soln#1 (),Mole_fraction_B1M2_Soln#1 (),Mole_fraction_B1M3_Soln#1 (),Mole_fraction_B2M2_Soln#1 (),Mole_fraction_LC5H8_Soln#1 (),Mole_fraction_DIALLYL_Soln#1 (),Mole_fraction_CYC6H8_Soln#1 (),Mole_fraction_CYC6H10_Soln#1 (),Mole_fraction_NC6H12_Soln#1 (),Mole_fraction_NC7H14_Soln#1 (),Mole_fraction_IC8H16_Soln#1 (),Mole_fraction_DIMEPTD_Soln#1 (),Mole_fraction_C7H8_Soln#1 (),Mole_fraction_C7H7_Soln#1 (),Mole_fraction_STILB_Soln#1 (),Mole_fraction_C6H5C2H3_Soln#1 (),Mole_fraction_C6H5C2H5_Soln#1 (),Mole_fraction_XYLENE_Soln#1 (),Mole_fraction_C6H5C2H4C6H5_Soln#1 (),Mole_fraction_NPBENZ_Soln#1 (),Mole_fraction_NC10H20_Soln#1 (),Mole_fraction_IC12H26_Soln#1 (),Molecular_weight_Soln#1 (g/mole),Mass_density_Soln#1 (g/cm3),Unburned_hydrocarbons_Soln#1 (ppm),Volatile_organic_compounds_Soln#1 (ppm)
0.0065,14.96396,-1.001305E7,985.7578,985.7578,0.00167809,1.0,0.9320491,0.004708329,5.056447E-6,5.730684E-4,1.033519E-6,0.002014918,8.410894E-6,5.552563E-5,2.593948E-7,0.003780835,4.859873E-6,1.738291E-5,2.871928E-4,1.055899E-5,8.573044E-5,1.372608E-6,0.0058192,1.037697E-4,4.59541E-4,5.961718E-5,9.182269E-6,5.210142E-4,2.633045E-6,8.476538E-5,3.343772E-6,3.969056E-7,2.363852E-7,2.848892E-6,2.541544E-4,1.108779E-5,2.293076E-5,8.40063E-7,3.233256E-4,3.531354E-5,1.000381E-6,7.42332E-7,1.903419E-5,4.304404E-4,0.01621918,5.611663E-4,0.007704588,8.928463E-6,2.90967E-7,2.690228E-7,2.77133E-5,1.141702E-6,3.784838E-6,9.528436E-6,0.008295935,0.01539751,9.071011,1.121418E-4,513378.1,513378.1
0.0066,14.96365,-9924627.0,985.6076,985.6076,0.00167809,1.0,0.9319002,0.004763477,5.027595E-6,5.795535E-4,1.027342E-6,0.002037866,8.600586E-6,5.628817E-5,2.612321E-7,0.003822644,4.859442E-6,1.777051E-5,2.900512E-4,1.066246E-5,8.67802E-5,1.367325E-6,0.005884893,1.035593E-4,4.643129E-4,6.033045E-5,9.153342E-6,5.268602E-4,2.693412E-6,8.583919E-5,3.422466E-6,4.06519E-7,2.385127E-7,2.878546E-6,2.567463E-4,1.124365E-5,2.315236E-5,8.593642E-7,3.267373E-4,3.559981E-5,1.020858E-6,7.617012E-7,1.922748E-5,4.34562E-4,0.01618597,5.667511E-4,0.007702258,8.896763E-6,2.978993E-7,2.760843E-7,2.803779E-5,1.157184E-6,3.819514E-6,9.633672E-6,0.008273354,0.01537771,9.06982,1.121441E-4,513310.7,513310.7
0.0067,14.96334,-9837649.0,985.4587,985.4587,0.00167809,1.0,0.9317524,0.004818245,4.999129E-6,5.859887E-4,1.021252E-6,0.002060638,8.790939E-6,5.70483E-5,2.630356E-7,0.00386411,4.85893E-6,1.815909E-5,2.928779E-4,1.076476E-5,8.782389E-5,1.362104E-6,0.005950055,1.033484E-4,4.690366E-4,6.103889E-5,9.124764E-6,5.326566E-4,2.753925E-6,8.690725E-5,3.501509E-6,4.161863E-7,2.406117E-7,2.907907E-6,2.593114E-4,1.139832E-5,2.337132E-5,8.787351E-7,3.301163E-4,3.588219E-5,1.041345E-6,7.811958E-7,1.941881E-5,4.386352E-4,0.01615303,5.722748E-4,0.007699948,8.865374E-6,3.048451E-7,2.83184E-7,2.835927E-5,1.172574E-6,3.853596E-6,9.737775E-6,0.008250984,0.01535806,9.068639,1.121465E-4,513243.9,513243.9
0.0068,14.96303,-9752088.0,985.3112,985.3112,0.00167809,1.0,0.9316058,0.004872639,4.971044E-6,5.923747E-4,1.015244E-6,0.002083239,8.981929E-6,5.780606E-5,2.648061E-7,0.003905239,4.858341E-6,1.85486E-5,2.956733E-4,1.086592E-5,8.886158E-5,1.356945E-6,0.006014695,1.031369E-4,4.737131E-4,6.174256E-5,9.096525E-6,5.384044E-4,2.814574E-6,8.796963E-5,3.58089E-6,4.25906E-7,2.42683E-7,2.936983E-6,2.618503E-4,1.155183E-5,2.358767E-5,8.981729E-7,3.334631E-4,3.61608E-5,1.061842E-6,8.008129E-7,1.96082E-5,4.426608E-4,0.01612035,5.777385E-4,0.007697657,8.834292E-6,3.118031E-7,2.903206E-7,2.86778E-5,1.187872E-6,3.887096E-6,9.840765E-6,0.008228821,0.01533857,9.067468,1.121488E-4,513177.6,513177.6
0.0069,14.96272,-9667908.0,985.1648,985.1648,0.00167809,1.0,0.9314603,0.004926663,4.943332E-6,5.987122E-4,1.009319E-6,0.002105671,9.17353E-6,5.856148E-5,2.665444E-7,0.003946036,4.857677E-6,1.893898E-5,2.984382E-4,1.096596E-5,8.989335E-5,1.351848E-6,0.006078822,1.029251E-4,4.78343E-4,6.244153E-5,9.068619E-6,5.441042E-4,2.875352E-6,8.902639E-5,3.660599E-6,4.356769E-7,2.447269E-7,2.965777E-6,2.643633E-4,1.17042E-5,2.380149E-5,9.176752E-7,3.367784E-4,3.643571E-5,1.082345E-6,8.205496E-7,1.979568E-5,4.466397E-4,0.01608793,5.831432E-4,0.007695384,8.803514E-6,3.187721E-7,2.974929E-7,2.899343E-5,1.203081E-6,3.920027E-6,9.942661E-6,0.008206863,0.01531923,9.066306,1.121511E-4,513111.9,513111.9
0.007,14.96242,-9585078.0,985.0198,985.0198,0.00167809,1.0,0.9313159,0.004980324,4.915985E-6,6.050021E-4,1.003474E-6,0.002127935,9.365719E-6,5.93146E-5,2.682512E-7,0.003986506,4.856942E-6,1.933018E-5,3.011729E-4,1.106489E-5,9.091929E-5,1.34681E-6,0.006142442,1.027131E-4,4.829273E-4,6.313587E-5,9.041038E-6,5.497567E-4,2.936251E-6,9.007761E-5,3.740625E-6,4.454978E-7,2.467442E-7,2.994295E-6,2.668508E-4,1.185542E-5,2.40128E-5,9.372392E-7,3.400626E-4,3.670702E-5,1.102854E-6,8.404031E-7,1.998129E-5,4.505728E-4,0.01605577,5.8849E-4,0.007693131,8.773037E-6,3.25751E-7,3.046997E-7,2.93062E-5,1.2182E-6,3.952401E-6,1.004348E-5,0.008185105,0.01530004,9.065154,1.121533E-4,513046.7,513046.7
0.0071,14.96212,-9503565.0,984.876,984.876,0.00167809,1.0,0.9311726,0.005033626,4.888997E-6,6.112451E-4,9.977084E-7,0.002150035,9.558472E-6,6.006544E-5,2.699274E-7,0.004026654,4.856138E-6,1.972216E-5,3.038781E-4,1.116274E-5,9.193947E-5,1.341831E-6,0.006205564,1.02501E-4,4.874665E-4,6.382563E-5,9.013775E-6,5.553629E-4,2.997261E-6,9.112335E-5,3.82096E-6,4.553675E-7,2.487353E-7,3.022541E-6,2.693134E-4,1.200552E-5,2.422166E-5,9.568626E-7,3.433162E-4,3.697481E-5,1.123367E-6,8.603709E-7,2.016507E-5,4.544608E-4,0.01602386,5.937798E-4,0.007690895,8.742855E-6,3.327387E-7,3.119397E-7,2.961617E-5,1.23323E-6,3.98423E-6,1.014325E-5,0.008163544,0.015281,9.064012,1.121556E-4,512982.0,512982.0
0.0072,14.96183,-9423339.0,984.7333,984.7333,0.00167809,1.0,0.9310303,0.005086575,4.862361E-6,6.174418E-4,9.920197E-7,0.002171974,9.751769E-6,6.081404E-5,2.715736E-7,0.004066485,4.855268E-6,2.011486E-5,3.065541E-4,1.125952E-5,9.295396E-5,1.336909E-6,0.006268194,1.02289E-4,4.919615E-4,6.451089E-5,8.986824E-6,5.609232E-4,3.058376E-6,9.216368E-5,3.901593E-6,4.652848E-7,2.507007E-7,3.05052E-6,2.717515E-4,1.215452E-5,2.442811E-5,9.76543E-7,3.465397E-4,3.723917E-5,1.143882E-6,8.804503E-7,2.034703E-5,4.583046E-4,0.01599219,5.990137E-4,0.007688678,8.712966E-6,3.397343E-7,3.192119E-7,2.992336E-5,1.248174E-6,4.015526E-6,1.024197E-5,0.008142177,0.0152621,9.062879,1.121578E-4,512917.9,512917.9
0.0073,14.96153,-9344369.0,984.5919,984.5919,0.00167809,1.0,0.9308891,0.005139175,4.836069E-6,6.235929E-4,9.864067E-7,0.002193752,9.945587E-6,6.156042E-5,2.731905E-7,0.004106004,4.854336E-6,2.050824E-5,3.092016E-4,1.135527E-5,9.396284E-5,1.332044E-6,0.006330341,1.020772E-4,4.96413E-4,6.519171E-5,8.960179E-6,5.664385E-4,3.119589E-6,9.319866E-5,3.982516E-6,4.752486E-7,2.52641E-7,3.078237E-6,2.741653E-4,1.230242E-5,2.463221E-5,9.96278E-7,3.497336E-4,3.750017E-5,1.164397E-6,9.006387E-7,2.052721E-5,4.621049E-4,0.01596077,6.041925E-4,0.007686478,8.683366E-6,3.467366E-7,3.265151E-7,3.022783E-5,1.263031E-6,4.0463E-6,1.033968E-5,0.008121001,0.01524335,9.061754,1.1216E-4,512854.2,512854.3
0.0074,14.96124,-9266627.0,984.4517,984.4517,0.00167809,1.0,0.930749,0.005191432,4.810116E-6,6.296993E-4,9.808681E-7,0.002215374,1.01399E-5,6.230463E-5,2.747788E-7,0.004145215,4.853343E-6,2.090226E-5,3.11821E-4,1.144999E-5,9.496618E-5,1.327235E-6,0.006392011,1.018657E-4,5.008217E-4,6.586814E-5,8.933832E-6,5.719095E-4,3.180893E-6,9.422836E-5,4.063719E-6,4.852577E-7,2.545567E-7,3.105695E-6,2.765554E-4,1.244923E-5,2.483398E-5,1.016066E-6,3.528983E-4,3.775789E-5,1.18491E-6,9.209337E-7,2.070564E-5,4.658626E-4,0.01592959,6.093172E-4,0.007684296,8.65405E-6,3.537448E-7,3.338483E-7,3.052962E-5,1.277803E-6,4.076564E-6,1.043638E-5,0.008100013,0.01522474,9.060639,1.121622E-4,512791.1,512791.1
0.0075,14.96096,-9190085.0,984.3126,984.3126,0.00167809,1.0,0.9306098,0.00524335,4.784495E-6,6.357614E-4,9.754022E-7,0.002236841,1.03347E-5,6.304668E-5,2.763391E-7,0.004184124,4.852292E-6,2.129687E-5,3.144128E-4,1.15437E-5,9.596406E-5,1.322481E-6,0.006453212,1.016545E-4,5.051882E-4,6.654025E-5,8.907778E-6,5.773368E-4,3.24228E-6,9.525283E-5,4.145194E-6,4.953111E-7,2.564481E-7,3.1329E-6,2.789222E-4,1.259498E-5,2.503347E-5,1.035903E-6,3.560343E-4,3.801241E-5,1.205421E-6,9.41333E-7,2.088236E-5,4.695782E-4,0.01589865,6.143888E-4,0.007682131,8.625016E-6,3.60758E-7,3.412104E-7,3.082878E-5,1.292491E-6,4.106327E-6,1.05321E-5,0.00807921,0.01520626,9.059532,1.121643E-4,512728.5,512728.5
0.0076,14.96067,-9114730.0,984.1746,984.1746,0.00167809,1.0,0.9304717,0.005294934,4.759188E-6,6.4178E-4,9.700058E-7,0.002258156,1.052996E-5,6.378661E-5,2.778719E-7,0.004222735,4.851186E-6,2.169203E-5,3.169774E-4,1.163643E-5,9.695654E-5,1.317779E-6,0.006513949,1.014437E-4,5.095133E-4,6.720809E-5,8.882008E-6,5.827211E-4,3.303745E-6,9.627214E-5,4.226933E-6,5.054077E-7,2.583159E-7,3.159855E-6,2.812659E-4,1.273968E-5,2.523073E-5,1.055789E-6,3.591421E-4,3.826379E-5,1.225928E-6,9.618342E-7,2.105737E-5,4.732527E-4,0.01586794,6.194081E-4,0.007679983,8.596258E-6,3.677753E-7,3.486004E-7,3.112533E-5,1.307095E-6,4.135601E-6,1.062684E-5,0.008058589,0.01518793,9.058435,1.121664E-4,512666.4,512666.4
0.0077,14.96039,-9040539.0,984.0378,984.0378,0.00167809,1.0,0.9303346,0.005346177,4.734224E-6,6.477543E-4,9.646844E-7,0.002279315,1.072568E-5,6.452436E-5,2.793782E-7,0.004261042,4.850025E-6,2.208773E-5,3.195143E-4,1.172815E-5,9.79435E-5,1.313134E-6,0.006574215,1.012335E-4,5.137961E-4,6.787157E-5,8.856532E-6,5.880616E-4,3.365284E-6,9.728616E-5,4.308938E-6,5.155482E-7,2.601595E-7,3.186555E-6,2.835862E-4,1.288329E-5,2.542572E-5,1.075723E-6,3.622211E-4,3.851201E-5,1.24643E-6,9.824388E-7,2.123066E-5,4.768853E-4,0.01583746,6.24374E-4,0.007677852,8.567784E-6,3.747959E-7,3.560184E-7,3.141923E-5,1.321614E-6,4.164377E-6,1.07206E-5,0.008038153,0.01516973,9.057346,1.121685E-4,512604.7,512604.7
0.0078,14.96011,-8967440.0,983.9021,983.9021,0.00167809,1.0,0.9301984,0.005397108,4.709559E-6,6.536878E-4,9.594285E-7,0.002300331,1.09218E-5,6.526013E-5,2.808586E-7,0.00429907,4.848815E-6,2.248388E-5,3.220259E-4,1.181896E-5,9.89254E-5,1.308538E-6,0.006634048,1.010239E-4,5.180403E-4,6.853105E-5,8.831322E-6,5.933618E-4,3.426885E-6,9.829534E-5,4.39118E-6,5.257282E-7,2.619812E-7,3.213024E-6,2.858851E-4,1.302592E-5,2.561863E-5,1.095699E-6,3.652738E-4,3.875734E-5,1.266924E-6,1.003137E-6,2.140237E-5,4.804795E-4,0.01580721,6.292913E-4,0.007675737,8.53957E-6,3.818188E-7,3.634613E-7,3.171072E-5,1.336055E-6,4.192703E-6,1.081346E-5,0.008017887,0.01515166,9.056265,1.121706E-4,512543.6,512543.6
0.0079,14.95984,-8895440.0,983.7674,983.7674,0.00167809,1.0,0.9300632,0.005447718,4.685199E-6,6.595797E-4,9.542396E-7,0.002321201,1.111833E-5,6.599385E-5,2.823133E-7,0.004336812,4.847556E-6,2.288047E-5,3.245117E-4,1.190883E-5,9.99021E-5,1.303992E-6,0.006693437,1.008149E-4,5.222448E-4,6.918643E-5,8.806382E-6,5.98621E-4,3.488545E-6,9.929952E-5,4.473662E-6,5.359485E-7,2.637806E-7,3.239254E-6,2.881621E-4,1.316753E-5,2.580942E-5,1.115718E-6,3.682995E-4,3.899975E-5,1.287411E-6,1.02393E-6,2.157246E-5,4.840345E-4,0.01577718,6.341588E-4,0.007673638,8.511623E-6,3.888433E-7,3.709293E-7,3.199971E-5,1.350415E-6,4.220567E-6,1.090538E-5,0.007997794,0.01513372,9.055192,1.121727E-4,512482.9,512482.9
0.008,14.95957,-8824504.0,983.6339,983.6339,0.00167809,1.0,0.9299289,0.005498012,4.661147E-6,6.654305E-4,9.491178E-7,0.002341927,1.131525E-5,6.672556E-5,2.837434E-7,0.004374274,4.846249E-6,2.327747E-5,3.269721E-4,1.199778E-5,1.008737E-4,1.299497E-6,0.006752389,1.006065E-4,5.264105E-4,6.983776E-5,8.781708E-6,6.038396E-4,3.550259E-6,1.002988E-4,4.556377E-6,5.462081E-7,2.655579E-7,3.265251E-6,2.904175E-4,1.330814E-5,2.599813E-5,1.135777E-6,3.712987E-4,3.92393E-5,1.307889E-6,1.044817E-6,2.174096E-5,4.875511E-4,0.01574737,6.389774E-4,0.007671555,8.483938E-6,3.958688E-7,3.784216E-7,3.228627E-5,1.364696E-6,4.247981E-6,1.099641E-5,0.007977873,0.01511591,9.054128,1.121747E-4,512422.6,512422.6
0.0081,14.9593,-8754647.0,983.5014,983.5014,0.00167809,1.0,0.9297956,0.005547985,4.637391E-6,6.712397E-4,9.440613E-7,0.002362507,1.151256E-5,6.745522E-5,2.851485E-7,0.00441145,4.844896E-6,2.367484E-5,3.294067E-4,1.20858E-5,1.0184E-4,1.295053E-6,0.006810899,1.00399E-4,5.305367E-4,7.048498E-5,8.7573E-6,6.090171E-4,3.612023E-6,1.01293E-4,4.639326E-6,5.565072E-7,2.673131E-7,3.291011E-6,2.926511E-4,1.344773E-5,2.618474E-5,1.155876E-6,3.74271E-4,3.947596E-5,1.328357E-6,1.065798E-6,2.190786E-5,4.910288E-4,0.01571778,6.437464E-4,0.007669489,8.456519E-6,4.028945E-7,3.859379E-7,3.257035E-5,1.378895E-6,4.274941E-6,1.108651E-5,0.007958124,0.01509823,9.053071,1.121768E-4,512362.8,512362.8
0.0082,14.95903,-8685792.0,983.3699,983.3699,0.00167809,1.0,0.9296632,0.00559766,4.613922E-6,6.770102E-4,9.390673E-7,0.002382951,1.17102E-5,6.818297E-5,2.865303E-7,0.004448362,4.843501E-6,2.407253E-5,3.318174E-4,1.217296E-5,1.028015E-4,1.290655E-6,0.006868997,1.001922E-4,5.346263E-4,7.112838E-5,8.733141E-6,6.141566E-4,3.673829E-6,1.022826E-4,4.722485E-6,5.668426E-7,2.690478E-7,3.316552E-6,2.948645E-4,1.358637E-5,2.636939E-5,1.176011E-6,3.772183E-4,3.970996E-5,1.348813E-6,1.086865E-6,2.207325E-5,4.944704E-4,0.0156884,6.484694E-4,0.007667437,8.429348E-6,4.099197E-7,3.934759E-7,3.285213E-5,1.393019E-6,4.301482E-6,1.117576E-5,0.007938536,0.01508068,9.052023,1.121788E-4,512303.5,512303.5
0.0083,14.95876,-8617946.0,983.2394,983.2394,0.00167809,1.0,0.9295317,0.005647032,4.590735E-6,6.827414E-4,9.341353E-7,0.002403257,1.190819E-5,6.890878E-5,2.878886E-7,0.004485005,4.842064E-6,2.447053E-5,3.34204E-4,1.225925E-5,1.037581E-4,1.286305E-6,0.006926675,9.998623E-5,5.386787E-4,7.176788E-5,8.709232E-6,6.192572E-4,3.735673E-6,1.032674E-4,4.805856E-6,5.772146E-7,2.707618E-7,3.34187E-6,2.970572E-4,1.372404E-5,2.655208E-5,1.19618E-6,3.801402E-4,3.994129E-5,1.369257E-6,1.108019E-6,2.223713E-5,4.978754E-4,0.01565923,6.531458E-4,0.007665401,8.402429E-6,4.169438E-7,4.010357E-7,3.313157E-5,1.407066E-6,4.327598E-6,1.126414E-5,0.007919111,0.01506324,9.050982,1.121807E-4,512244.6,512244.6
0.0084,14.9585,-8551075.0,983.11,983.11,0.00167809,1.0,0.9294011,0.005696103,4.567827E-6,6.884338E-4,9.292644E-7,0.002423427,1.21065E-5,6.963267E-5,2.892241E-7,0.004521383,4.840587E-6,2.48688E-5,3.365667E-4,1.234468E-5,1.047097E-4,1.282001E-6,0.006983941,9.978111E-5,5.426946E-4,7.240354E-5,8.68557E-6,6.243197E-4,3.797551E-6,1.042475E-4,4.889433E-6,5.876224E-7,2.724553E-7,3.366969E-6,2.992298E-4,1.386076E-5,2.673282E-5,1.216384E-6,3.830371E-4,4.016998E-5,1.389688E-6,1.129259E-6,2.239952E-5,5.012444E-4,0.01563027,6.577763E-4,0.007663379,8.375758E-6,4.239661E-7,4.086164E-7,3.340872E-5,1.421037E-6,4.353299E-6,1.135167E-5,0.007899847,0.01504593,9.049949,1.121827E-4,512186.1,512186.1
0.0085,14.95824,-8485187.0,982.9816,982.9816,0.00167809,1.0,0.9292715,0.00574487,4.545208E-6,6.940867E-4,9.244565E-7,0.002443458,1.230513E-5,7.035462E-5,2.905369E-7,0.00455749,4.839072E-6,2.526732E-5,3.389051E-4,1.242924E-5,1.056564E-4,1.277746E-6,0.007040787,9.957692E-5,5.466731E-4,7.303527E-5,8.662158E-6,6.293432E-4,3.859459E-6,1.052228E-4,4.973216E-6,5.980664E-7,2.741282E-7,3.391845E-6,3.013817E-4,1.399651E-5,2.691158E-5,1.236621E-6,3.859086E-4,4.039602E-5,1.410105E-6,1.150585E-6,2.256039E-5,5.045769E-4,0.01560152,6.623601E-4,0.007661373,8.349341E-6,4.309859E-7,4.16218E-7,3.368352E-5,1.43493E-6,4.378579E-6,1.143834E-5,0.007880746,0.01502874,9.048924,1.121847E-4,512128.1,512128.1
0.0086,14.95799,-8420259.0,982.8542,982.8542,0.00167809,1.0,0.9291427,0.005793333,4.522859E-6,6.997004E-4,9.197078E-7,0.002463352,1.250407E-5,7.107462E-5,2.918279E-7,0.00459333,4.837519E-6,2.566606E-5,3.412196E-4,1.251294E-5,1.065981E-4,1.273536E-6,0.007097215,9.937368E-5,5.506149E-4,7.366312E-5,8.638992E-6,6.343282E-4,3.921392E-6,1.061933E-4,5.0572E-6,6.085459E-7,2.757807E-7,3.4165E-6,3.035133E-4,1.413129E-5,2.70884E-5,1.25689E-6,3.88755E-4,4.061945E-5,1.430506E-6,1.171996E-6,2.271975E-5,5.078732E-4,0.01557298,6.668977E-4,0.007659382,8.323173E-6,4.380027E-7,4.238397E-7,3.3956E-5,1.448747E-6,4.403445E-6,1.152415E-5,0.007861807,0.01501168,9.047907,1.121866E-4,512070.5,512070.6
0.0087,14.95773,-8356215.0,982.7277,982.7277,0.00167809,1.0,0.9290147,0.005841529,4.500761E-6,7.052797E-4,9.15014E-7,0.002483125,1.270327E-5,7.17929E-5,2.930978E-7,0.004628933,4.835933E-6,2.606496E-5,3.43513E-4,1.259589E-5,1.075355E-4,1.269367E-6,0.007153275,9.917132E-5,5.545241E-4,7.428752E-5,8.616041E-6,6.392793E-4,3.983344E-6,1.071595E-4,5.141355E-6,6.19056E-7,2.774153E-7,3.440961E-6,3.056269E-4,1.426522E-5,2.726351E-5,1.277185E-6,3.915791E-4,4.084059E-5,1.450892E-6,1.193481E-6,2.287778E-5,5.111377E-4,0.01554463,6.713947E-4,0.007657405,8.297227E-6,4.450161E-7,4.314787E-7,3.422643E-5,1.462494E-6,4.427948E-6,1.16092E-5,0.007843011,0.01499472,9.046896,1.121885E-4,512013.4,512013.4
0.0088,14.95748,-8293071.0,982.6021,982.6021,0.00167809,1.0,0.9288876,0.005889443,4.478924E-6,7.108225E-4,9.10377E-7,0.002502769,1.290273E-5,7.250937E-5,2.943469E-7,0.004664287,4.834313E-6,2.646402E-5,3.457841E-4,1.267804E-5,1.084682E-4,1.265243E-6,0.007208948,9.896992E-5,5.583991E-4,7.49083E-5,8.593318E-6,6.441944E-4,4.04531E-6,1.081213E-4,5.225689E-6,6.295984E-7,2.790311E-7,3.465218E-6,3.077216E-4,1.439825E-5,2.743681E-5,1.297507E-6,3.943798E-4,4.105934E-5,1.471262E-6,1.215044E-6,2.303442E-5,5.143688E-4,0.01551647,6.758489E-4,0.007655442,8.271514E-6,4.520253E-7,4.391353E-7,3.449471E-5,1.47617E-6,4.45207E-6,1.169347E-5,0.007824365,0.01497788,9.045893,1.121904E-4,511956.6,511956.6
0.0089,14.95723,-8230808.0,982.4775,982.4775,0.00167809,1.0,0.9287613,0.005937077,4.457341E-6,7.163292E-4,9.057958E-7,0.002522287,1.310245E-5,7.322404E-5,2.955755E-7,0.004699395,4.832661E-6,2.686319E-5,3.480334E-4,1.27594E-5,1.093964E-4,1.261161E-6,0.007264236,9.87695E-5,5.622403E-4,7.552547E-5,8.570819E-6,6.490742E-4,4.107287E-6,1.090787E-4,5.310196E-6,6.401723E-7,2.806284E-7,3.489273E-6,3.097976E-4,1.453039E-5,2.760834E-5,1.317855E-6,3.971575E-4,4.127573E-5,1.491614E-6,1.236683E-6,2.318968E-5,5.175668E-4,0.01548851,6.802608E-4,0.007653492,8.246031E-6,4.590298E-7,4.468092E-7,3.476086E-5,1.489774E-6,4.475818E-6,1.177694E-5,0.007805868,0.01496115,9.044897,1.121923E-4,511900.2,511900.2
0.009,14.95698,-8169410.0,982.3538,982.3538,0.00167809,1.0,0.9286358,0.005984435,4.436008E-6,7.218005E-4,9.01269E-7,0.00254168,1.33024E-5,7.393693E-5,2.967842E-7,0.004734261,4.830978E-6,2.726247E-5,3.50261E-4,1.284E-5,1.1032E-4,1.257121E-6,0.007319145,9.857009E-5,5.660482E-4,7.613908E-5,8.54854E-6,6.53919E-4,4.169271E-6,1.100316E-4,5.394872E-6,6.507771E-7,2.822075E-7,3.513129E-6,3.118552E-4,1.466164E-5,2.777813E-5,1.338227E-6,3.999123E-4,4.148982E-5,1.511947E-6,1.258396E-6,2.334358E-5,5.207324E-4,0.01546073,6.846311E-4,0.007651556,8.220776E-6,4.660291E-7,4.544994E-7,3.502491E-5,1.503307E-6,4.499199E-6,1.185965E-5,0.007787517,0.01494453,9.043908,1.121941E-4,511844.2,511844.2
0.0091,14.95674,-8108860.0,982.231,982.231,0.00167809,1.0,0.9285112,0.006031519,4.414922E-6,7.272364E-4,8.967962E-7,0.002560948,1.350258E-5,7.464806E-5,2.97973E-7,0.004768885,4.829265E-6,2.766183E-5,3.524672E-4,1.291983E-5,1.112391E-4,1.253123E-6,0.007373679,9.837168E-5,5.69823E-4,7.674917E-5,8.52648E-6,6.587291E-4,4.231261E-6,1.109802E-4,5.479712E-6,6.614123E-7,2.837687E-7,3.536787E-6,3.138946E-4,1.479202E-5,2.794618E-5,1.358624E-6,4.026445E-4,4.170163E-5,1.532262E-6,1.280183E-6,2.349613E-5,5.238657E-4,0.01543315,6.889601E-4,0.007649634,8.195747E-6,4.730231E-7,4.622059E-7,3.528688E-5,1.516769E-6,4.522217E-6,1.194159E-5,0.007769311,0.01492803,9.042926,1.12196E-4,511788.6,511788.6
0.0092,14.95649,-8049141.0,982.1092,982.1092,0.00167809,1.0,0.9283873,0.006078333,4.394077E-6,7.326376E-4,8.923762E-7,0.002580095,1.370299E-5,7.535745E-5,2.991426E-7,0.004803271,4.827524E-6,2.806124E-5,3.546524E-4,1.299891E-5,1.121537E-4,1.249165E-6,0.007427842,9.817429E-5,5.735654E-4,7.735577E-5,8.504633E-6,6.635051E-4,4.293252E-6,1.119245E-4,5.564712E-6,6.720772E-7,2.853121E-7,3.560252E-6,3.159161E-4,1.492154E-5,2.811254E-5,1.379042E-6,4.053545E-4,4.191121E-5,1.552558E-6,1.302042E-6,2.364735E-5,5.269675E-4,0.01540575,6.932487E-4,0.007647726,8.170939E-6,4.80011E-7,4.699278E-7,3.554679E-5,1.530163E-6,4.544881E-6,1.202278E-5,0.007751248,0.01491163,9.04195,1.121978E-4,511733.4,511733.5
