Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_CH3_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H5_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C3H8_Soln#4 (),Mole_fraction_C3H6_Soln#4 (),Mole_fraction_C3H5-A_Soln#4 (),Mole_fraction_C3H4-P_Soln#4 (),Mole_fraction_C3H4-A_Soln#4 (),Mole_fraction_NC4H10_Soln#4 (),Mole_fraction_IC4H10_Soln#4 (),Mole_fraction_TC4H9_Soln#4 (),Mole_fraction_IC4H8_Soln#4 (),Mole_fraction_IC4H7_Soln#4 (),Mole_fraction_C4H8-1_Soln#4 (),Mole_fraction_C4H8-2_Soln#4 (),Mole_fraction_C4H71-3_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_FULVENE_Soln#4 (),Mole_fraction_C5H6_Soln#4 (),Mole_fraction_MCPTD_Soln#4 (),Mole_fraction_NEOC5H12_Soln#4 (),Mole_fraction_NC5H10_Soln#4 (),Mole_fraction_B1M2_Soln#4 (),Mole_fraction_B1M3_Soln#4 (),Mole_fraction_B2M2_Soln#4 (),Mole_fraction_CYC5H8_Soln#4 (),Mole_fraction_LC5H8_Soln#4 (),Mole_fraction_DIALLYL_Soln#4 (),Mole_fraction_CYC6H8_Soln#4 (),Mole_fraction_CYC6H10_Soln#4 (),Mole_fraction_NC6H12_Soln#4 (),Mole_fraction_NC7H14_Soln#4 (),Mole_fraction_IC8H16_Soln#4 (),Mole_fraction_DIMEPTD_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_STILB_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_XYLENE_Soln#4 (),Mole_fraction_INDENE_Soln#4 (),Mole_fraction_NPBENZ_Soln#4 (),Mole_fraction_NC10H20_Soln#4 (),Mole_fraction_IC12H26_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
0.044,15.29824,909300.5,1065.522,1065.522,0.001459209,1.0,0.8175588,0.06441516,2.674927E-6,0.004329177,3.935456E-7,0.02882021,0.001139918,0.001040367,0.02828648,1.406994E-5,8.574205E-4,8.413E-4,4.996492E-5,4.465871E-4,1.720491E-7,0.03286044,1.082334E-4,0.001602042,3.001737E-4,3.27185E-6,0.004095548,3.738058E-4,0.00169236,2.139374E-5,5.613323E-4,4.960511E-5,3.313114E-5,4.612078E-4,1.34079E-4,6.06603E-5,5.420053E-5,4.855454E-6,0.001102517,3.187959E-5,2.005086E-5,7.517679E-5,2.999996E-5,3.512558E-4,4.390073E-4,8.408262E-4,0.005886621,6.096723E-6,9.824729E-6,6.544766E-5,3.043661E-4,2.537266E-5,9.554326E-6,2.878785E-5,1.82996E-4,3.427749E-4,8.339782,9.53837E-5,471993.9,471993.9
0.045,15.30272,922681.1,1065.685,1065.685,0.001459209,1.0,0.8171223,0.06475665,2.617938E-6,0.004351727,3.875218E-7,0.02899806,0.001148854,0.001046541,0.02829521,1.402456E-5,8.591308E-4,8.362315E-4,4.977661E-5,4.457292E-4,1.661431E-7,0.03281186,1.060304E-4,0.001590051,2.996885E-4,3.211367E-6,0.004103365,3.763979E-4,0.001703816,2.168971E-5,5.696415E-4,4.863201E-5,3.300021E-5,4.56066E-4,1.331147E-4,5.972162E-5,5.432971E-5,4.930883E-6,0.001095451,3.153072E-5,1.992376E-5,7.501582E-5,2.949152E-5,3.449222E-4,4.148499E-4,8.281195E-4,0.005880861,6.013349E-6,9.852747E-6,6.620287E-5,3.036621E-4,2.541863E-5,9.683619E-6,2.852952E-5,1.759967E-4,3.229054E-4,8.338616,9.535582E-5,471927.9,471927.9
0.046,15.30713,934788.5,1065.85,1065.85,0.001459209,1.0,0.8166971,0.06509097,2.56344E-6,0.004373909,3.817272E-7,0.02917271,0.001157607,0.001052587,0.02830234,1.397914E-5,8.607526E-4,8.312546E-4,4.958938E-5,4.448402E-4,1.60523E-7,0.0327618,1.039114E-4,0.001578103,2.99182E-4,3.152958E-6,0.004110877,3.789232E-4,0.001715051,2.198108E-5,5.778604E-4,4.766378E-5,3.287004E-5,4.509696E-4,1.321656E-4,5.879805E-5,5.445059E-5,5.006098E-6,0.001088456,3.118265E-5,1.97918E-5,7.483113E-5,2.899214E-5,3.387458E-4,3.920128E-4,8.157051E-4,0.005875268,5.932912E-6,9.879281E-6,6.69486E-5,3.029402E-4,2.546167E-5,9.811759E-6,2.827163E-5,1.693129E-4,3.041467E-4,8.337504,9.532834E-5,471864.9,471865.0
0.047,15.31148,945735.2,1066.017,1066.017,0.001459209,1.0,0.8162825,0.06541847,2.511302E-6,0.004395739,3.761517E-7,0.0293443,0.001166185,0.001058512,0.02830795,1.393369E-5,8.622912E-4,8.263666E-4,4.94032E-5,4.439222E-4,1.55173E-7,0.03271039,1.018729E-4,0.0015662,2.986555E-4,3.096543E-6,0.004118095,3.813843E-4,0.001726075,2.226799E-5,5.859899E-4,4.670265E-5,3.27406E-5,4.459178E-4,1.312312E-4,5.788927E-5,5.45636E-5,5.081121E-6,0.001081533,3.083568E-5,1.965549E-5,7.462405E-5,2.850156E-5,3.327199E-4,3.704188E-4,8.035721E-4,0.005869834,5.855294E-6,9.904411E-6,6.768518E-5,3.022016E-4,2.550198E-5,9.938793E-6,2.801426E-5,1.629258E-4,2.864349E-4,8.336441,9.530126E-5,471804.8,471804.8
0.048,15.31577,955621.7,1066.185,1066.185,0.001459209,1.0,0.8158782,0.06573944,2.461404E-6,0.00441723,3.707859E-7,0.02951295,0.001174595,0.001064319,0.02831212,1.388822E-5,8.637513E-4,8.21565E-4,4.921805E-5,4.429771E-4,1.500785E-7,0.03265774,9.991163E-5,0.001554341,2.981102E-4,3.042047E-6,0.004125035,3.83784E-4,0.001736898,2.255053E-5,5.940305E-4,4.575064E-5,3.261188E-5,4.409098E-4,1.303113E-4,5.699498E-5,5.466915E-5,5.155968E-6,0.00107468,3.049006E-5,1.951529E-5,7.439583E-5,2.801953E-5,3.268384E-4,3.499968E-4,7.917104E-4,0.005864552,5.780389E-6,9.928213E-6,6.841291E-5,3.014474E-4,2.553972E-5,1.006476E-5,2.775749E-5,1.568183E-4,2.697111E-4,8.335425,9.527456E-5,471747.3,471747.3
0.049,15.32001,964538.4,1066.356,1066.356,0.001459209,1.0,0.8154836,0.06605417,2.413635E-6,0.004438396,3.656211E-7,0.0296788,0.001182844,0.001070014,0.02831495,1.384274E-5,8.651373E-4,8.168471E-4,4.903391E-5,4.420068E-4,1.452259E-7,0.03260394,9.802429E-5,0.001542529,2.975469E-4,2.989395E-6,0.004131707,3.861246E-4,0.001747526,2.282883E-5,6.01983E-4,4.48096E-5,3.248386E-5,4.359447E-4,1.294053E-4,5.611487E-5,5.476761E-5,5.230655E-6,0.001067896,3.014604E-5,1.937162E-5,7.414768E-5,2.75458E-5,3.210953E-4,3.3068E-4,7.801101E-4,0.005859413,5.708096E-6,9.950757E-6,6.913207E-5,3.006784E-4,2.557503E-5,1.01897E-5,2.75014E-5,1.509746E-4,2.5392E-4,8.334454,9.524821E-5,471692.4,471692.4
0.05,15.32419,972570.5,1066.528,1066.528,0.001459209,1.0,0.8150982,0.06636293,2.367893E-6,0.004459251,3.606493E-7,0.02984195,0.00119094,0.0010756,0.0283165,1.379726E-5,8.664534E-4,8.122107E-4,4.885074E-5,4.41013E-4,1.406026E-7,0.03254909,9.620794E-5,0.001530765,2.969667E-4,2.938522E-6,0.004138122,3.884085E-4,0.00175797,2.310299E-5,6.098481E-4,4.388116E-5,3.235653E-5,4.310219E-4,1.285131E-4,5.524868E-5,5.485933E-5,5.305198E-6,0.00106118,2.980383E-5,1.92249E-5,7.388072E-5,2.708015E-5,3.154852E-4,3.124062E-4,7.687617E-4,0.005854411,5.638321E-6,9.97211E-6,6.984294E-5,2.998957E-4,2.560807E-5,1.031366E-5,2.724606E-5,1.453799E-4,2.390098E-4,8.333525,9.522223E-5,471639.8,471639.8
0.051,15.32832,979795.1,1066.702,1066.702,0.001459209,1.0,0.8147217,0.06666598,2.32408E-6,0.004479807,3.558628E-7,0.03000251,0.001198887,0.001081082,0.02831685,1.375178E-5,8.677033E-4,8.076533E-4,4.866853E-5,4.399972E-4,1.361966E-7,0.03249327,9.445972E-5,0.001519049,2.963705E-4,2.889361E-6,0.004144292,3.906379E-4,0.001768235,2.337311E-5,6.176267E-4,4.296679E-5,3.222985E-5,4.261408E-4,1.276341E-4,5.439612E-5,5.494465E-5,5.379608E-6,0.00105453,2.946366E-5,1.907552E-5,7.359607E-5,2.662236E-5,3.100029E-4,2.95117E-4,7.576564E-4,0.005849539,5.570975E-6,9.992333E-6,7.054577E-5,2.991001E-4,2.563896E-5,1.043667E-5,2.699154E-5,1.400205E-4,2.249315E-4,8.332636,9.519658E-5,471589.5,471589.5
0.052,15.33239,986280.9,1066.877,1066.877,0.001459209,1.0,0.8143536,0.06696357,2.282106E-6,0.004500074,3.512546E-7,0.0301606,0.001206693,0.001086464,0.02831605,1.370633E-5,8.688908E-4,8.031728E-4,4.848724E-5,4.389609E-4,1.319969E-7,0.03243655,9.277698E-5,0.001507383,2.957591E-4,2.841852E-6,0.004150226,3.92815E-4,0.00177833,2.363929E-5,6.253197E-4,4.206778E-5,3.210382E-5,4.213007E-4,1.267682E-4,5.355694E-5,5.502388E-5,5.453897E-6,0.001047946,2.912571E-5,1.892385E-5,7.329476E-5,2.617221E-5,3.046433E-4,2.787578E-4,7.467855E-4,0.005844791,5.505974E-6,1.001148E-5,7.124083E-5,2.982922E-4,2.566783E-5,1.055876E-5,2.673789E-5,1.348837E-4,2.116395E-4,8.331785,9.517125E-5,471541.3,471541.3
0.053,15.33642,992094.5,1067.053,1067.053,0.001459209,1.0,0.8139935,0.06725593,2.241888E-6,0.004520065,3.46818E-7,0.03031632,0.001214362,0.00109175,0.02831418,1.366093E-5,8.70019E-4,7.98767E-4,4.830686E-5,4.379054E-4,1.279931E-7,0.03237902,9.115718E-5,0.001495767,2.951331E-4,2.795935E-6,0.004155933,3.949419E-4,0.001788262,2.390163E-5,6.32928E-4,4.118523E-5,3.197841E-5,4.165012E-4,1.259148E-4,5.273087E-5,5.509731E-5,5.528075E-6,0.001041424,2.879018E-5,1.877023E-5,7.297781E-5,2.57295E-5,2.994018E-4,2.632777E-4,7.361407E-4,0.005840162,5.443238E-6,1.002962E-5,7.192834E-5,2.974729E-4,2.569479E-5,1.067997E-5,2.648519E-5,1.299579E-4,1.990907E-4,8.33097,9.514625E-5,471495.2,471495.2
0.054,15.34041,997292.5,1067.23,1067.23,0.001459209,1.0,0.8136411,0.06754328,2.203348E-6,0.00453979,3.425469E-7,0.03046975,0.001221901,0.001096943,0.02831128,1.361558E-5,8.710909E-4,7.944339E-4,4.812735E-5,4.368321E-4,1.241754E-7,0.03232073,8.959796E-5,0.001484201,2.944934E-4,2.751557E-6,0.004161422,3.970203E-4,0.001798037,2.416022E-5,6.404526E-4,4.032011E-5,3.185361E-5,4.117417E-4,1.250738E-4,5.191769E-5,5.516521E-5,5.602149E-6,0.001034965,2.845723E-5,1.861499E-5,7.264617E-5,2.529406E-5,2.942741E-4,2.486292E-4,7.257143E-4,0.005835645,5.382695E-6,1.004679E-5,7.260854E-5,2.966428E-4,2.571996E-5,1.080032E-5,2.623347E-5,1.252323E-4,1.872453E-4,8.330189,9.512155E-5,471451.0,471451.0
0.055,15.34434,1001926.0,1067.408,1067.408,0.001459209,1.0,0.8132961,0.06782585,2.166411E-6,0.00455926,3.384351E-7,0.03062099,0.001229314,0.001102047,0.02830741,1.357031E-5,8.721096E-4,7.901716E-4,4.794869E-5,4.357421E-4,1.205346E-7,0.03226175,8.809704E-5,0.001472688,2.938404E-4,2.708662E-6,0.004166701,3.990523E-4,0.001807661,2.441515E-5,6.478947E-4,3.947323E-5,3.172939E-5,4.070218E-4,1.242449E-4,5.111715E-5,5.522784E-5,5.676126E-6,0.001028567,2.812702E-5,1.845844E-5,7.230077E-5,2.486568E-5,2.892559E-4,2.347671E-4,7.154987E-4,0.005831235,5.324273E-6,1.006305E-5,7.328166E-5,2.958024E-4,2.574343E-5,1.091987E-5,2.598279E-5,1.206966E-4,1.760648E-4,8.32944,9.509714E-5,471408.6,471408.6
0.056,15.34824,1006054.0,1067.586,1067.586,0.001459209,1.0,0.812958,0.06810382,2.131008E-6,0.004578483,3.344774E-7,0.03077014,0.001236606,0.001107065,0.02830262,1.352513E-5,8.730776E-4,7.859781E-4,4.777085E-5,4.346365E-4,1.170621E-7,0.03220214,8.665222E-5,0.001461227,2.931748E-4,2.667201E-6,0.004171777,4.010396E-4,0.001817141,2.466651E-5,6.552553E-4,3.864528E-5,3.160573E-5,4.023411E-4,1.234276E-4,5.032903E-5,5.528544E-5,5.750014E-6,0.001022228,2.779971E-5,1.830086E-5,7.194248E-5,2.44442E-5,2.843433E-4,2.216488E-4,7.054866E-4,0.005826927,5.267904E-6,1.007844E-5,7.394791E-5,2.949525E-4,2.57653E-5,1.103862E-5,2.573319E-5,1.163411E-4,1.655131E-4,8.328721,9.507302E-5,471367.9,471367.9
0.057,15.35209,1009716.0,1067.766,1067.766,0.001459209,1.0,0.8126266,0.0683774,2.097071E-6,0.00459747,3.30668E-7,0.03091726,0.001243783,0.001112,0.02829695,1.348006E-5,8.739974E-4,7.818517E-4,4.75938E-5,4.335164E-4,1.137495E-7,0.03214195,8.526142E-5,0.001449819,2.924972E-4,2.627122E-6,0.004176657,4.029838E-4,0.001826483,2.491437E-5,6.625356E-4,3.783682E-5,3.148261E-5,3.976992E-4,1.226218E-4,4.95531E-5,5.533825E-5,5.823816E-6,0.001015947,2.747542E-5,1.814254E-5,7.157218E-5,2.402945E-5,2.795323E-4,2.092342E-4,6.95671E-4,0.005822717,5.213523E-6,1.0093E-5,7.46075E-5,2.940935E-4,2.578566E-5,1.115662E-5,2.548473E-5,1.12157E-4,1.55556E-4,8.328032,9.504917E-5,471328.9,471328.9
0.058,15.3559,1012956.0,1067.946,1067.946,0.001459209,1.0,0.8123016,0.06864676,2.064539E-6,0.004616229,3.27002E-7,0.03106245,0.001250849,0.001116855,0.02829046,1.343512E-5,8.748715E-4,7.777906E-4,4.741753E-5,4.323826E-4,1.105891E-7,0.03208122,8.392264E-5,0.001438465,2.91808E-4,2.588379E-6,0.004181349,4.048868E-4,0.001835692,2.515883E-5,6.697369E-4,3.704829E-5,3.136002E-5,3.930958E-4,1.218271E-4,4.878917E-5,5.538647E-5,5.897536E-6,0.001009722,2.715429E-5,1.798372E-5,7.119067E-5,2.362127E-5,2.748195E-4,1.974858E-4,6.860453E-4,0.0058186,5.161066E-6,1.010677E-5,7.526062E-5,2.932259E-4,2.580459E-5,1.127388E-5,2.523743E-5,1.081359E-4,1.461616E-4,8.327371,9.502558E-5,471291.5,471291.5
0.059,15.35967,1015807.0,1068.127,1068.127,0.001459209,1.0,0.8119826,0.0689121,2.03335E-6,0.00463477,3.234743E-7,0.03120579,0.001257808,0.001121633,0.02828317,1.339034E-5,8.757019E-4,7.737932E-4,4.724199E-5,4.312361E-4,1.075736E-7,0.03202002,8.263397E-5,0.001427165,2.911076E-4,2.550925E-6,0.004185858,4.067499E-4,0.001844773,2.539994E-5,6.768604E-4,3.628E-5,3.123793E-5,3.885307E-4,1.210433E-4,4.803702E-5,5.543032E-5,5.971178E-6,0.001003552,2.683643E-5,1.782465E-5,7.079873E-5,2.321951E-5,2.702013E-4,1.863679E-4,6.766031E-4,0.005814571,5.110475E-6,1.01198E-5,7.590747E-5,2.923503E-4,2.582217E-5,1.139045E-5,2.499135E-5,1.0427E-4,1.372992E-4,8.326735,9.500226E-5,471255.5,471255.5
0.06,15.3634,1018316.0,1068.308,1068.308,0.001459209,1.0,0.8116695,0.06917358,2.003452E-6,0.0046531,3.200805E-7,0.03134734,0.001264665,0.001126337,0.02827513,1.334573E-5,8.764907E-4,7.698579E-4,4.706718E-5,4.300777E-4,1.046961E-7,0.03195836,8.139357E-5,0.00141592,2.903966E-4,2.514716E-6,0.00419019,4.085747E-4,0.001853731,2.56378E-5,6.839076E-4,3.553218E-5,3.111633E-5,3.840036E-4,1.202701E-4,4.729646E-5,5.546998E-5,6.044743E-6,9.974357E-4,2.652194E-5,1.766555E-5,7.039713E-5,2.282401E-5,2.656746E-4,1.758473E-4,6.673383E-4,0.005810626,5.06169E-6,1.013213E-5,7.654824E-5,2.914669E-4,2.583848E-5,1.150634E-5,2.474651E-5,1.005519E-4,1.289404E-4,8.326125,9.497917E-5,471221.0,471221.0
0.061,15.3671,1020506.0,1068.49,1068.49,0.001459209,1.0,0.811362,0.06943135,1.974788E-6,0.004671227,3.168159E-7,0.03148717,0.001271423,0.00113097,0.02826637,1.33013E-5,8.772398E-4,7.659831E-4,4.689306E-5,4.289082E-4,1.019498E-7,0.03189631,8.019969E-5,0.001404731,2.896752E-4,2.47971E-6,0.004194352,4.103627E-4,0.001862572,2.587247E-5,6.908796E-4,3.480494E-5,3.099519E-5,3.795142E-4,1.195073E-4,4.656729E-5,5.550563E-5,6.118232E-6,9.913712E-4,2.621092E-5,1.750664E-5,6.998657E-5,2.243464E-5,2.612363E-4,1.658923E-4,6.58245E-4,0.005806762,5.014658E-6,1.014377E-5,7.718311E-5,2.905764E-4,2.585357E-5,1.162158E-5,2.450295E-5,9.697482E-5,1.210578E-4,8.325538,9.495633E-5,471187.7,471187.7
0.06139187,15.36854,1021285.0,1068.561,1068.561,0.001459209,1.0,0.8112429,0.06953139,1.963881E-6,0.004678277,3.155709E-7,0.03154152,0.001274045,0.001132766,0.02826274,1.328395E-5,8.775229E-4,7.644809E-4,4.682502E-5,4.28447E-4,1.009081E-7,0.03187189,7.974416E-5,0.001400361,2.893898E-4,2.466311E-6,0.004195937,4.110536E-4,0.001866006,2.596358E-5,6.935916E-4,3.452558E-5,3.094785E-5,3.777652E-4,1.192112E-4,4.628463E-5,5.551855E-5,6.147009E-6,9.890086E-4,2.609001E-5,1.744445E-5,6.982339E-5,2.22837E-5,2.595205E-4,1.62139E-4,6.547272E-4,0.005805269,4.996693E-6,1.014816E-5,7.743032E-5,2.902255E-4,2.585917E-5,1.166657E-5,2.440786E-5,9.561009E-5,1.180932E-4,8.325314,9.494744E-5,471175.1,471175.1
0.06148721,15.36889,1021457.0,1068.578,1068.578,0.001459209,1.0,0.8112141,0.06955565,1.961255E-6,0.004679988,3.152707E-7,0.0315547,0.001274681,0.001133201,0.02826185,1.327973E-5,8.775909E-4,7.641168E-4,4.680847E-5,4.283346E-4,1.006574E-7,0.03186594,7.963436E-5,0.0013993,2.893201E-4,2.463077E-6,0.004196319,4.112209E-4,0.001866839,2.598567E-5,6.942497E-4,3.445809E-5,3.093634E-5,3.773405E-4,1.191393E-4,4.621611E-5,5.552161E-5,6.154009E-6,9.884349E-4,2.606067E-5,1.742933E-5,6.978351E-5,2.224711E-5,2.59105E-4,1.612381E-4,6.538752E-4,0.005804908,4.992361E-6,1.014921E-5,7.749034E-5,2.9014E-4,2.586051E-5,1.16775E-5,2.438476E-5,9.528113E-5,1.173822E-4,8.32526,9.494528E-5,471172.0,471172.0
0.06154757,15.36911,1021581.0,1068.589,1068.589,0.001459209,1.0,0.8111959,0.06957099,1.959599E-6,0.00468107,3.150816E-7,0.03156304,0.001275083,0.001133476,0.02826128,1.327706E-5,8.776338E-4,7.638866E-4,4.679801E-5,4.282633E-4,1.004994E-7,0.03186217,7.956505E-5,0.001398628,2.89276E-4,2.461036E-6,0.00419656,4.113267E-4,0.001867365,2.599965E-5,6.94666E-4,3.441546E-5,3.092905E-5,3.770718E-4,1.190939E-4,4.617279E-5,5.552352E-5,6.15844E-6,9.88072E-4,2.604212E-5,1.741976E-5,6.975822E-5,2.222398E-5,2.588423E-4,1.606701E-4,6.533365E-4,0.005804679,4.989627E-6,1.014987E-5,7.752831E-5,2.900858E-4,2.586135E-5,1.168442E-5,2.437014E-5,9.507348E-5,1.169341E-4,8.325226,9.494391E-5,471170.1,471170.1
0.062,15.37076,1022408.0,1068.672,1068.672,0.001459209,1.0,0.8110598,0.06968558,1.947312E-6,0.004689159,3.13677E-7,0.03162536,0.001278086,0.001135532,0.02825692,1.325709E-5,8.779509E-4,7.621677E-4,4.671962E-5,4.277282E-4,9.932914E-8,0.03183388,7.905078E-5,0.001393598,2.889438E-4,2.44587E-6,0.004198347,4.121152E-4,0.0018713,2.610401E-5,6.977778E-4,3.409838E-5,3.08745E-5,3.750625E-4,1.187546E-4,4.584938E-5,5.553744E-5,6.191645E-6,9.853574E-4,2.590347E-5,1.73481E-5,6.956772E-5,2.205128E-5,2.568836E-4,1.564748E-4,6.493182E-4,0.005802975,4.96933E-6,1.015477E-5,7.781224E-5,2.896789E-4,2.586752E-5,1.17362E-5,2.426071E-5,9.353262E-5,1.136273E-4,8.324974,9.493371E-5,471155.8,471155.8
0.063,15.37439,1024058.0,1068.854,1068.854,0.001459209,1.0,0.8107627,0.06993642,1.920967E-6,0.004706904,3.106581E-7,0.03176197,0.001284659,0.001140029,0.02824682,1.321309E-5,8.786258E-4,7.584098E-4,4.654681E-5,4.265385E-4,9.682696E-8,0.03177113,7.794487E-5,0.001382521,2.882029E-4,2.413144E-6,0.004202182,4.138336E-4,0.00187992,2.633251E-5,7.04604E-4,3.341233E-5,3.075424E-5,3.70648E-4,1.180118E-4,4.514246E-5,5.556559E-5,6.264982E-6,9.793926E-4,2.559964E-5,1.719012E-5,6.914133E-5,2.167376E-5,2.526132E-4,1.475623E-4,6.405511E-4,0.00579926,4.92564E-6,1.016517E-5,7.843583E-5,2.88775E-4,2.588039E-5,1.185022E-5,2.40198E-5,9.021819E-5,1.066208E-4,8.324431,9.491131E-5,471125.1,471125.1
0.064,15.37798,1025474.0,1069.037,1069.037,0.001459209,1.0,0.8104704,0.07018401,1.895711E-6,0.004724469,3.077561E-7,0.03189707,0.001291143,0.00114446,0.02823609,1.316935E-5,8.792661E-4,7.547083E-4,4.637463E-5,4.253397E-4,9.443834E-8,0.03170807,7.688055E-5,0.001371502,2.874526E-4,2.381502E-6,0.004205861,4.155192E-4,0.001888436,2.655802E-5,7.113594E-4,3.274673E-5,3.063439E-5,3.662707E-4,1.172786E-4,4.444639E-5,5.559021E-5,6.338243E-6,9.734756E-4,2.52995E-5,1.703286E-5,6.870798E-5,2.130198E-5,2.484227E-4,1.391311E-4,6.319394E-4,0.005795615,4.883544E-6,1.017498E-5,7.905403E-5,2.87865E-4,2.589223E-5,1.196367E-5,2.378027E-5,8.702647E-5,1.000179E-4,8.323908,9.488913E-5,471095.5,471095.5
0.06478109,15.38077,1026433.0,1069.18,1069.18,0.001459209,1.0,0.8102454,0.07037522,1.876718E-6,0.004738066,3.055688E-7,0.03200158,0.00129615,0.001147878,0.02822729,1.313536E-5,8.797429E-4,7.518557E-4,4.624056E-5,4.243974E-4,9.264854E-8,0.03165862,7.607734E-5,0.001362935,2.868602E-4,2.357519E-6,0.004208628,4.168137E-4,0.001895017,2.673211E-5,7.165875E-4,3.224102E-5,3.054106E-5,3.628776E-4,1.167124E-4,4.391019E-5,5.560708E-5,6.395411E-6,9.688864E-4,2.506767E-5,1.691064E-5,6.836502E-5,2.101553E-5,2.452039E-4,1.328654E-4,6.253182E-4,0.005792815,4.851747E-6,1.018226E-5,7.953323E-5,2.8715E-4,2.59008E-5,1.20519E-5,2.359414E-5,8.46157E-5,9.512812E-5,8.323514,9.487194E-5,471073.2,471073.2
0.065,15.38154,1026681.0,1069.22,1069.22,0.001459209,1.0,0.8101828,0.07042848,1.871506E-6,0.004741859,3.049679E-7,0.03203071,0.001297544,0.001148829,0.02822476,1.312586E-5,8.798729E-4,7.510622E-4,4.620305E-5,4.241324E-4,9.215841E-8,0.03164473,7.585652E-5,0.001360541,2.866933E-4,2.35091E-6,0.004209387,4.171731E-4,0.001896851,2.678059E-5,7.180453E-4,3.210148E-5,3.051494E-5,3.619307E-4,1.165548E-4,4.376106E-5,5.561144E-5,6.411424E-6,9.676052E-4,2.500312E-5,1.687649E-5,6.826825E-5,2.093585E-5,2.4431E-4,1.311576E-4,6.234786E-4,0.005792037,4.843002E-6,1.018424E-5,7.966697E-5,2.86949E-4,2.590309E-5,1.207657E-5,2.354213E-5,8.395252E-5,9.379799E-5,8.323405,9.486715E-5,471067.0,471067.1
0.066,15.38508,1027704.0,1069.403,1069.403,0.001459209,1.0,0.8098996,0.07066998,1.848298E-6,0.004759083,3.022883E-7,0.03216295,0.001303864,0.001153138,0.02821286,1.308266E-5,8.804481E-4,7.474698E-4,4.603204E-5,4.22917E-4,8.998099E-8,0.03158116,7.487095E-5,0.001349637,2.859252E-4,2.321321E-6,0.004212767,4.187966E-4,0.001905171,2.70003E-5,7.246636E-4,3.147619E-5,3.039586E-5,3.576275E-4,1.158402E-4,4.308622E-5,5.562944E-5,6.484524E-6,9.617797E-4,2.471053E-5,1.672114E-5,6.782279E-5,2.057521E-5,2.402719E-4,1.236138E-4,6.151628E-4,0.005788522,4.803953E-6,1.019297E-5,8.027485E-5,2.860276E-4,2.591304E-5,1.218895E-5,2.330542E-5,8.099018E-5,8.793697E-5,8.322921,9.484536E-5,471039.6,471039.6
0.067,15.38858,1028559.0,1069.587,1069.587,0.001459209,1.0,0.8096207,0.07090862,1.826053E-6,0.004776146,2.997144E-7,0.03229386,0.001310107,0.001157389,0.02820041,1.303974E-5,8.809927E-4,7.439302E-4,4.586158E-5,4.216942E-4,8.790178E-8,0.03151736,7.392258E-5,0.001338793,2.851486E-4,2.292705E-6,0.004216002,4.203908E-4,0.0019134,2.72172E-5,7.312156E-4,3.087065E-5,3.027714E-5,3.533612E-4,1.151345E-4,4.242174E-5,5.564432E-5,6.557541E-6,9.55998E-4,2.442179E-5,1.656695E-5,6.737213E-5,2.021997E-5,2.363065E-4,1.164795E-4,6.069881E-4,0.005785066,4.766354E-6,1.02012E-5,8.08778E-5,2.851009E-4,2.592211E-5,1.230082E-5,2.307015E-5,7.813521E-5,8.241716E-5,8.322454,9.482376E-5,471013.2,471013.2
0.068,15.39206,1029265.0,1069.771,1069.771,0.001459209,1.0,0.8093458,0.07114452,1.804734E-6,0.004793054,2.97243E-7,0.03242347,0.001316275,0.001161583,0.02818744,1.299714E-5,8.815078E-4,7.404422E-4,4.569166E-5,4.204643E-4,8.591633E-8,0.03145336,7.301011E-5,0.001328007,2.843636E-4,2.26503E-6,0.004219098,4.219568E-4,0.001921539,2.743135E-5,7.377026E-4,3.028453E-5,3.015877E-5,3.491317E-4,1.144376E-4,4.176749E-5,5.56562E-5,6.63047E-6,9.502589E-4,2.413692E-5,1.641403E-5,6.691679E-5,1.987003E-5,2.324117E-4,1.097339E-4,5.989502E-4,0.005781668,4.730165E-6,1.020894E-5,8.147595E-5,2.841692E-4,2.593034E-5,1.241221E-5,2.283635E-5,7.538322E-5,7.722057E-5,8.322003,9.480235E-5,470987.7,470987.7
