Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H9_Soln#7 (),Mole_fraction_TC4H9_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_FULVENE_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_C5H5_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_NEOC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M2_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_B2M2_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_DIALLYL_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_IC8H16_Soln#7 (),Mole_fraction_DIMEPTD_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_XYLENE_Soln#7 (),Mole_fraction_INDENE_Soln#7 (),Mole_fraction_NPBENZ_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Mole_fraction_IC12H26_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
0.0064,15.35161,4239935.0,1191.9,1191.9,0.001290839,1.0,0.8083796,5.172824E-7,0.06811424,1.061614E-5,0.005094469,7.550809E-7,0.03785712,0.002453908,7.205657E-4,0.02777045,4.768017E-5,0.002195085,0.002268596,4.064752E-5,1.682109E-4,1.592881E-8,6.182632E-8,0.0269299,1.955926E-4,0.001185357,2.126872E-4,2.245067E-6,0.004383281,8.741186E-4,0.001843598,5.410021E-5,0.00108751,2.739812E-5,2.805899E-5,4.385119E-5,7.562092E-5,1.39185E-4,7.07335E-6,5.318828E-5,9.180189E-4,1.467555E-5,1.870698E-5,1.11264E-5,8.277678E-5,1.313551E-6,3.711453E-4,0.005839397,2.002776E-5,8.829833E-5,2.278652E-4,3.085577E-5,1.687541E-5,6.871292E-6,5.995651E-6,3.289135E-10,8.22386,8.408489E-5,465433.2,465433.2
0.0065,15.35384,4249442.0,1191.982,1191.982,0.001290839,1.0,0.8081305,5.149123E-7,0.06834768,1.054026E-5,0.005094511,7.503019E-7,0.03800849,0.002472414,7.198407E-4,0.0277247,4.73829E-5,0.002203897,0.00226279,4.02483E-5,1.663422E-4,1.577646E-8,6.120943E-8,0.02685095,1.941637E-4,0.001168905,2.112534E-4,2.224406E-6,0.004380447,8.786623E-4,0.001852026,5.467871E-5,0.001095612,2.722763E-5,2.759004E-5,4.322457E-5,7.357361E-5,1.375438E-4,6.8276E-6,5.317379E-5,9.103875E-4,1.446551E-5,1.846778E-5,1.074266E-5,7.999962E-5,1.14933E-6,3.630688E-4,0.005836325,1.994203E-5,8.895251E-5,2.261703E-4,3.084018E-5,1.707528E-5,6.72755E-6,5.538633E-6,2.551739E-10,8.223237,8.407267E-5,465397.9,465398.0
0.0066,15.35606,4257884.0,1192.065,1192.065,0.001290839,1.0,0.8078838,5.126105E-7,0.06857933,1.046621E-5,0.005094527,7.45692E-7,0.03815862,0.002490838,7.19109E-4,0.0276789,4.709022E-5,0.002212551,0.002257073,3.985306E-5,1.644988E-4,1.56287E-8,6.061115E-8,0.02677247,1.927713E-4,0.001152737,2.098233E-4,2.204253E-6,0.004377468,8.831608E-4,0.001860395,5.525054E-5,0.001103596,2.70603E-5,2.713332E-5,4.260613E-5,7.160824E-5,1.359391E-4,6.593411E-6,5.315689E-5,9.028129E-4,1.426008E-5,1.823576E-5,1.037155E-5,7.731428E-5,1.005467E-6,3.551762E-4,0.005833277,1.985809E-5,8.959888E-5,2.244837E-4,3.082434E-5,1.727457E-5,6.588027E-6,5.116168E-6,1.978658E-10,8.222622,8.406053E-5,465363.2,465363.2
0.0067,15.35826,4265325.0,1192.149,1192.149,0.001290839,1.0,0.8076391,5.103735E-7,0.06880925,1.039391E-5,0.00509452,7.412432E-7,0.03830752,0.00250918,7.183706E-4,0.02763305,4.680204E-5,0.002221051,0.002251441,3.946175E-5,1.626802E-4,1.548521E-8,6.003019E-8,0.02669444,1.914134E-4,0.001136847,2.083971E-4,2.184587E-6,0.004374348,8.876151E-4,0.001868708,5.581579E-5,0.001111463,2.689606E-5,2.668836E-5,4.199576E-5,6.972134E-5,1.343698E-4,6.370196E-6,5.313764E-5,8.95295E-4,1.405913E-5,1.80106E-5,1.00127E-5,7.471769E-5,8.794613E-7,3.474628E-4,0.005830252,1.977586E-5,9.023759E-5,2.228053E-4,3.080826E-5,1.747331E-5,6.452601E-6,4.725653E-6,1.53354E-10,8.222017,8.404847E-5,465328.9,465328.9
0.0068,15.36045,4271826.0,1192.232,1192.232,0.001290839,1.0,0.8073966,5.081984E-7,0.06903748,1.032329E-5,0.005094491,7.369483E-7,0.03845523,0.002527443,7.176258E-4,0.02758716,4.65183E-5,0.002229401,0.002245895,3.907431E-5,1.608861E-4,1.534572E-8,5.946539E-8,0.02661686,1.900878E-4,0.001121233,2.069755E-4,2.165387E-6,0.004371095,8.920262E-4,0.001876965,5.637457E-5,0.001119218,2.673484E-5,2.625471E-5,4.139336E-5,6.79096E-5,1.328346E-4,6.157401E-6,5.311612E-5,8.878335E-4,1.386256E-5,1.779199E-5,9.665746E-6,7.220693E-5,7.691167E-7,3.39924E-4,0.005827249,1.969527E-5,9.086877E-5,2.211352E-4,3.079194E-5,1.767149E-5,6.321153E-6,4.364682E-6,1.188036E-10,8.221419,8.403648E-5,465295.1,465295.1
0.0069,15.36263,4277445.0,1192.316,1192.316,0.001290839,1.0,0.8071561,5.060823E-7,0.06926405,1.025428E-5,0.00509444,7.328002E-7,0.03860179,0.002545629,7.168745E-4,0.02754122,4.623891E-5,0.002237605,0.002240431,3.869069E-5,1.591159E-4,1.520998E-8,5.891571E-8,0.02653972,1.88793E-4,0.001105889,2.055587E-4,2.146633E-6,0.004367712,8.963949E-4,0.00188517,5.692697E-5,0.001126862,2.657657E-5,2.583197E-5,4.079881E-5,6.616985E-5,1.313325E-4,5.954499E-6,5.309239E-5,8.804284E-4,1.367026E-5,1.757963E-5,9.330326E-6,6.977916E-5,6.72503E-7,3.325551E-4,0.005824268,1.961624E-5,9.149255E-5,2.194736E-4,3.077539E-5,1.786913E-5,6.193568E-6,4.03103E-6,9.199386E-11,8.22083,8.402457E-5,465261.7,465261.7
0.007,15.3648,4282235.0,1192.399,1192.399,0.001290839,1.0,0.8069177,5.040228E-7,0.069489,1.01868E-5,0.005094369,7.287925E-7,0.03874722,0.002563738,7.16117E-4,0.02749525,4.596381E-5,0.002245666,0.002235048,3.831084E-5,1.573693E-4,1.507774E-8,5.83802E-8,0.02646302,1.87527E-4,0.001090812,2.041472E-4,2.128307E-6,0.004364206,9.007221E-4,0.001893323,5.747308E-5,0.001134398,2.642117E-5,2.541974E-5,4.021201E-5,6.449902E-5,1.298625E-4,5.760991E-6,5.30665E-5,8.730793E-4,1.348212E-5,1.737325E-5,9.006094E-6,6.743164E-5,5.879257E-7,3.253519E-4,0.005821306,1.953873E-5,9.210904E-5,2.178205E-4,3.075863E-5,1.806623E-5,6.069732E-6,3.72264E-6,7.119561E-11,8.220248,8.401273E-5,465228.8,465228.8
0.0071,15.36695,4286248.0,1192.483,1192.483,0.001290839,1.0,0.8066811,5.020173E-7,0.06971236,1.01208E-5,0.005094279,7.24919E-7,0.03889154,0.002581773,7.153534E-4,0.02744924,4.569292E-5,0.002253588,0.002229746,3.793472E-5,1.556459E-4,1.494881E-8,5.785803E-8,0.02638675,1.862886E-4,0.001075997,2.027412E-4,2.110392E-6,0.004360581,9.050085E-4,0.001901426,5.8013E-5,0.001141827,2.626858E-5,2.501765E-5,3.963285E-5,6.289419E-5,1.284235E-4,5.576403E-6,5.303852E-5,8.657862E-4,1.329804E-5,1.717256E-5,8.692711E-6,6.516171E-5,5.138988E-7,3.183101E-4,0.005818365,1.946266E-5,9.271838E-5,2.16176E-4,3.074166E-5,1.82628E-5,5.949534E-6,3.437609E-6,5.506748E-11,8.219674,8.400096E-5,465196.3,465196.3
0.0072,15.36909,4289530.0,1192.567,1192.567,0.001290839,1.0,0.8064465,5.000638E-7,0.06993418,1.005621E-5,0.005094172,7.211741E-7,0.03903479,0.002599735,7.145837E-4,0.0274032,4.542615E-5,0.002261375,0.002224521,3.756229E-5,1.539451E-4,1.482299E-8,5.734841E-8,0.0263109,1.850764E-4,0.001061441,2.013412E-4,2.092873E-6,0.004356842,9.09255E-4,0.00190948,5.854683E-5,0.001149153,2.611874E-5,2.462537E-5,3.906124E-5,6.135254E-5,1.270146E-4,5.400285E-6,5.30085E-5,8.585488E-4,1.311791E-5,1.697732E-5,8.389844E-6,6.296683E-5,4.491186E-7,3.114257E-4,0.005815442,1.938797E-5,9.332067E-5,2.145402E-4,3.072448E-5,1.845886E-5,5.832867E-6,3.174181E-6,4.256964E-11,8.219106,8.398926E-5,465164.2,465164.2
0.0073,15.37122,4292126.0,1192.651,1192.651,0.001290839,1.0,0.8062138,4.9816E-7,0.07015447,9.992994E-6,0.005094047,7.175523E-7,0.03917699,0.002617625,7.13808E-4,0.02735712,4.516344E-5,0.002269029,0.002219372,3.719348E-5,1.522668E-4,1.470012E-8,5.685067E-8,0.02623546,1.83889E-4,0.00104714,1.999473E-4,2.075734E-6,0.004352993,9.134622E-4,0.001917486,5.907465E-5,0.001156377,2.597158E-5,2.424257E-5,3.849707E-5,5.987139E-5,1.256349E-4,5.232211E-6,5.29765E-5,8.513669E-4,1.294164E-5,1.678728E-5,8.09717E-6,6.084452E-5,3.924409E-7,3.046947E-4,0.005812538,1.931463E-5,9.391603E-5,2.12913E-4,3.070711E-5,1.86544E-5,5.719626E-6,2.930728E-6,3.289127E-11,8.218546,8.397763E-5,465132.5,465132.5
0.0074,15.37333,4294078.0,1192.735,1192.735,0.001290839,1.0,0.8059828,4.963041E-7,0.07037328,9.931092E-6,0.005093906,7.140486E-7,0.03931816,0.002635445,7.130265E-4,0.02731102,4.49047E-5,0.002276554,0.002214298,3.682827E-5,1.506104E-4,1.458004E-8,5.636416E-8,0.02616043,1.827253E-4,0.001033089,1.9856E-4,2.058962E-6,0.00434904,9.176309E-4,0.001925446,5.959656E-5,0.001163502,2.582706E-5,2.386893E-5,3.794025E-5,5.844814E-5,1.242835E-4,5.071778E-6,5.294257E-5,8.442403E-4,1.276913E-5,1.660221E-5,7.814373E-6,5.879241E-5,3.428618E-7,2.981132E-4,0.005809652,1.924258E-5,9.450457E-5,2.112947E-4,3.068954E-5,1.884944E-5,5.60971E-6,2.705748E-6,2.539957E-11,8.217993,8.396607E-5,465101.2,465101.2
0.0075,15.37544,4295427.0,1192.819,1192.819,0.001290839,1.0,0.8057536,4.944943E-7,0.07059063,9.87046E-6,0.005093751,7.106582E-7,0.03945832,0.002653196,7.122392E-4,0.02726489,4.464987E-5,0.002283953,0.002209298,3.64666E-5,1.489756E-4,1.446261E-8,5.588832E-8,0.0260858,1.815843E-4,0.001019284,1.971794E-4,2.042542E-6,0.004344985,9.217617E-4,0.001933362,6.011265E-5,0.001170529,2.568512E-5,2.350415E-5,3.739069E-5,5.708033E-5,1.229595E-4,4.918601E-6,5.290676E-5,8.371688E-4,1.260027E-5,1.642189E-5,7.541147E-6,5.680817E-5,2.995003E-7,2.916777E-4,0.005806782,1.917178E-5,9.508639E-5,2.096851E-4,3.067179E-5,1.904398E-5,5.503018E-6,2.497848E-6,1.960298E-11,8.217447,8.395457E-5,465070.3,465070.3
0.0076,15.37753,4296214.0,1192.903,1192.903,0.001290839,1.0,0.8055262,4.92729E-7,0.07080655,9.811055E-6,0.005093581,7.073765E-7,0.03959751,0.002670878,7.114463E-4,0.02721873,4.439886E-5,0.002291228,0.002204368,3.610844E-5,1.47362E-4,1.434769E-8,5.542261E-8,0.02601156,1.804651E-4,0.001005721,1.958058E-4,2.026463E-6,0.004340832,9.258553E-4,0.001941233,6.062301E-5,0.00117746,2.55457E-5,2.314797E-5,3.684829E-5,5.576558E-5,1.216621E-4,4.772316E-6,5.286912E-5,8.30152E-4,1.243497E-5,1.624611E-5,7.27719E-6,5.488959E-5,2.61584E-7,2.853845E-4,0.005803929,1.910218E-5,9.566161E-5,2.080844E-4,3.065386E-5,1.923803E-5,5.399454E-6,2.305744E-6,1.51205E-11,8.216907,8.394314E-5,465039.7,465039.7
0.007660515,15.37879,4296480.0,1192.954,1192.954,0.001290839,1.0,0.8053894,4.916814E-7,0.07093654,9.77569E-6,0.005093472,7.054419E-7,0.03968127,0.002681547,7.109637E-4,0.02719078,4.424879E-5,0.002295573,0.00220142,3.589339E-5,1.463958E-4,1.427933E-8,5.514553E-8,0.02596683,1.797979E-4,9.976297E-4,1.949781E-4,2.016892E-6,0.004338274,9.283148E-4,0.001945975,6.09291E-5,0.001181609,2.546254E-5,2.293649E-5,3.65235E-5,5.499477E-5,1.208896E-4,4.686993E-6,5.284547E-5,8.259323E-4,1.233663E-5,1.614186E-5,7.121835E-6,5.375954E-5,2.409944E-7,2.816439E-4,0.00580221,1.906063E-5,9.600654E-5,2.071201E-4,3.064292E-5,1.935523E-5,5.338262E-6,2.196658E-6,1.291831E-11,8.216583,8.393625E-5,465021.4,465021.4
0.0077,15.37962,4296461.0,1192.987,1192.987,0.001290839,1.0,0.8053004,4.910065E-7,0.07102107,9.752836E-6,0.005093398,7.041995E-7,0.03973573,0.002688495,7.106478E-4,0.02717255,4.415161E-5,0.002298384,0.00219951,3.575375E-5,1.457694E-4,1.423518E-8,5.496658E-8,0.02593771,1.793666E-4,9.92397E-4,1.944395E-4,2.010712E-6,0.004336587,9.299123E-4,0.001949061,6.112771E-5,0.001184298,2.540877E-5,2.280012E-5,3.631297E-5,5.450167E-5,1.203906E-4,4.632585E-6,5.28297E-5,8.231899E-4,1.227315E-5,1.607468E-5,7.02222E-6,5.303457E-5,2.284399E-7,2.792303E-4,0.005801092,1.903374E-5,9.623031E-5,2.064927E-4,3.063575E-5,1.94316E-5,5.298928E-6,2.12826E-6,1.165685E-11,8.216373,8.393177E-5,465009.5,465009.5
0.0078,15.38169,4296218.0,1193.071,1193.071,0.001290839,1.0,0.8050764,4.893254E-7,0.07123422,9.695762E-6,0.005093202,7.011227E-7,0.03987301,0.002706045,7.098438E-4,0.02712635,4.390805E-5,0.002305422,0.002194719,3.540248E-5,1.441974E-4,1.412496E-8,5.451975E-8,0.02586425,1.78288E-4,9.793067E-4,1.930807E-4,1.995279E-6,0.004332252,9.339334E-4,0.001956848,6.162685E-5,0.001191044,2.527427E-5,2.246033E-5,3.578462E-5,5.32863E-5,1.19144E-4,4.499064E-6,5.278854E-5,8.16282E-4,1.21147E-5,1.59074E-5,6.775932E-6,5.124088E-5,1.994603E-7,2.732114E-4,0.00579827,1.896644E-5,9.679262E-5,2.049099E-4,3.061747E-5,1.962469E-5,5.20134E-6,1.964255E-6,8.979497E-12,8.215845,8.392047E-5,464979.6,464979.6
0.0079,15.38375,4295509.0,1193.155,1193.155,0.001290839,1.0,0.8048539,4.876843E-7,0.07144603,9.6398E-6,0.005092995,6.981426E-7,0.04000938,0.002723532,7.090343E-4,0.02708013,4.366809E-5,0.002312345,0.002189996,3.505459E-5,1.426455E-4,1.401693E-8,5.408175E-8,0.02579115,1.772287E-4,9.664468E-4,1.917296E-4,1.980153E-6,0.00432783,9.379192E-4,0.001964595,6.212052E-5,0.0011977,2.514215E-5,2.212838E-5,3.526316E-5,5.211747E-5,1.179218E-4,4.371457E-6,5.274569E-5,8.094281E-4,1.195955E-5,1.574409E-5,6.538066E-6,4.950661E-5,1.74141E-7,2.673247E-4,0.005795462,1.890023E-5,9.734861E-5,2.03336E-4,3.059902E-5,1.981731E-5,5.106607E-6,1.81275E-6,6.914787E-12,8.215323,8.390923E-5,464950.1,464950.1
0.008,15.3858,4294365.0,1193.239,1193.239,0.001290839,1.0,0.804633,4.86082E-7,0.07165652,9.584915E-6,0.005092776,6.952556E-7,0.04014484,0.002740955,7.082196E-4,0.02703389,4.343168E-5,0.002319155,0.002185338,3.471005E-5,1.411136E-4,1.3911E-8,5.36522E-8,0.02571843,1.761878E-4,9.538132E-4,1.903864E-4,1.965324E-6,0.004323326,9.418701E-4,0.001972302,6.260879E-5,0.001204267,2.501238E-5,2.180403E-5,3.474851E-5,5.099318E-5,1.167233E-4,4.249465E-6,5.27012E-5,8.026281E-4,1.180761E-5,1.558459E-5,6.308347E-6,4.78298E-5,1.520197E-7,2.615671E-4,0.005792669,1.883508E-5,9.789839E-5,2.017712E-4,3.058041E-5,2.000946E-5,5.014642E-6,1.67279E-6,5.322457E-12,8.214807,8.389804E-5,464920.9,464920.9
0.0081,15.38784,4292813.0,1193.323,1193.323,0.001290839,1.0,0.8044137,4.845172E-7,0.0718657,9.531075E-6,0.005092547,6.924581E-7,0.04027942,0.002758316,7.073996E-4,0.02698763,4.319875E-5,0.002325856,0.002180744,3.436882E-5,1.396013E-4,1.380709E-8,5.323077E-8,0.02564607,1.751647E-4,9.414021E-4,1.890512E-4,1.950782E-6,0.004318742,9.457868E-4,0.001979971,6.309175E-5,0.001210748,2.488491E-5,2.148706E-5,3.424059E-5,4.99115E-5,1.155477E-4,4.132808E-6,5.26551E-5,7.958815E-4,1.165879E-5,1.542874E-5,6.086516E-6,4.620856E-5,1.326959E-7,2.559354E-4,0.005789889,1.877097E-5,9.844205E-5,2.002154E-4,3.056164E-5,2.020115E-5,4.92536E-6,1.543505E-6,4.094987E-12,8.214296,8.388692E-5,464892.0,464892.0
0.0082,15.38987,4290882.0,1193.407,1193.407,0.001290839,1.0,0.8041958,4.829888E-7,0.07207362,9.478249E-6,0.005092309,6.89747E-7,0.04041314,0.002775617,7.065745E-4,0.02694136,4.296922E-5,0.00233245,0.002176214,3.403087E-5,1.381082E-4,1.370512E-8,5.281713E-8,0.02557407,1.741587E-4,9.292097E-4,1.877243E-4,1.936519E-6,0.004314082,9.496698E-4,0.001987602,6.356948E-5,0.001217144,2.475971E-5,2.117725E-5,3.37393E-5,4.887062E-5,1.143944E-4,4.021221E-6,5.260744E-5,7.891882E-4,1.151301E-5,1.527638E-5,5.872317E-6,4.464108E-5,1.158183E-7,2.504266E-4,0.005787123,1.870786E-5,9.897967E-5,1.986688E-4,3.054272E-5,2.039239E-5,4.838681E-6,1.424087E-6,3.148733E-12,8.213791,8.387586E-5,464863.4,464863.4
0.0083,15.39189,4288596.0,1193.491,1193.491,0.001290839,1.0,0.8039795,4.814956E-7,0.07228029,9.426409E-6,0.005092061,6.871191E-7,0.04054601,0.002792857,7.057443E-4,0.02689508,4.274304E-5,0.002338938,0.002171744,3.369614E-5,1.366342E-4,1.360502E-8,5.241099E-8,0.02550243,1.731694E-4,9.172321E-4,1.864058E-4,1.922526E-6,0.004309348,9.535197E-4,0.001995196,6.404205E-5,0.001223457,2.463673E-5,2.087442E-5,3.324457E-5,4.786877E-5,1.132627E-4,3.914452E-6,5.255826E-5,7.825478E-4,1.13702E-5,1.512737E-5,5.665504E-6,4.312558E-5,1.010786E-7,2.45038E-4,0.005784369,1.864572E-5,9.951134E-5,1.971312E-4,3.052365E-5,2.058317E-5,4.754524E-6,1.313789E-6,2.419061E-12,8.213292,8.386485E-5,464835.1,464835.1
0.0084,15.3939,4285977.0,1193.575,1193.575,0.001290839,1.0,0.8037647,4.800367E-7,0.07248574,9.375526E-6,0.005091805,6.845716E-7,0.04067806,0.002810038,7.04909E-4,0.02684879,4.252014E-5,0.002345324,0.002167335,3.336462E-5,1.351788E-4,1.350672E-8,5.201209E-8,0.02543112,1.721961E-4,9.054656E-4,1.850958E-4,1.908794E-6,0.004304544,9.573369E-4,0.002002755,6.450954E-5,0.001229688,2.451594E-5,2.057836E-5,3.275632E-5,4.690429E-5,1.121522E-4,3.812264E-6,5.250759E-5,7.7596E-4,1.123028E-5,1.498156E-5,5.465836E-6,4.166037E-5,8.821021E-8,2.397665E-4,0.005781628,1.858454E-5,1.000372E-4,1.956027E-4,3.050443E-5,2.077351E-5,4.672813E-6,1.211924E-6,1.8574E-12,8.212797,8.385391E-5,464807.1,464807.1
0.0085,15.3959,4283049.0,1193.659,1193.659,0.001290839,1.0,0.8035512,4.786112E-7,0.07268998,9.325575E-6,0.005091541,6.821016E-7,0.04080928,0.002827161,7.040688E-4,0.02680249,4.230045E-5,0.00235161,0.002162984,3.303626E-5,1.337418E-4,1.341015E-8,5.162017E-8,0.02536017,1.712383E-4,8.939065E-4,1.837945E-4,1.895316E-6,0.004299672,9.611219E-4,0.002010278,6.497203E-5,0.001235838,2.439731E-5,2.02889E-5,3.227447E-5,4.597557E-5,1.110621E-4,3.714429E-6,5.245547E-5,7.694246E-4,1.109317E-5,1.483884E-5,5.273081E-6,4.02438E-5,7.697808E-8,2.346095E-4,0.005778899,1.852429E-5,1.005572E-4,1.940834E-4,3.048507E-5,2.096341E-5,4.593473E-6,1.117855E-6,1.425365E-12,8.212308,8.384302E-5,464779.4,464779.4
0.00856915,15.39727,4281154.0,1193.717,1193.717,0.001290839,1.0,0.8034045,4.77645E-7,0.07283052,9.29158E-6,0.005091354,6.804376E-7,0.04089956,0.002838968,7.03485E-4,0.02677047,4.215038E-5,0.002355898,0.00216001,3.281104E-5,1.327588E-4,1.334434E-8,5.135305E-8,0.02531129,1.705848E-4,8.860327E-4,1.828997E-4,1.886139E-6,0.004296264,9.637206E-4,0.002015461,6.528896E-5,0.001240045,2.431652E-5,2.009249E-5,3.194497E-5,4.535348E-5,1.1032E-4,3.649211E-6,5.24186E-5,7.649359E-4,1.099997E-5,1.474188E-5,5.143715E-6,3.929186E-5,7.005875E-8,2.31109E-4,0.005777018,1.848315E-5,1.009135E-4,1.930381E-4,3.047159E-5,2.109447E-5,4.539958E-6,1.057055E-6,1.186512E-12,8.211972,8.383552E-5,464760.4,464760.5
0.0086,15.39789,4279835.0,1193.743,1193.743,0.001290839,1.0,0.8033392,4.772181E-7,0.07289304,9.276533E-6,0.005091269,6.797065E-7,0.04093971,0.002844227,7.032237E-4,0.02675619,4.208392E-5,0.002357796,0.002158691,3.271104E-5,1.32323E-4,1.331526E-8,5.123501E-8,0.02528954,1.702955E-4,8.825513E-4,1.825019E-4,1.882085E-6,0.004294734,9.648752E-4,0.002017768,6.542959E-5,0.00124191,2.42808E-5,2.000585E-5,3.179895E-5,4.508113E-5,1.099919E-4,3.620739E-6,5.240194E-5,7.629413E-4,1.095881E-5,1.469908E-5,5.08702E-6,3.887434E-5,6.717745E-8,2.295645E-4,0.00577618,1.846494E-5,1.010715E-4,1.925732E-4,3.046556E-5,2.115288E-5,4.516435E-6,1.031E-6,1.093281E-12,8.211823,8.383218E-5,464752.0,464752.0
0.0087,15.39987,4276354.0,1193.827,1193.827,0.001290839,1.0,0.8031286,4.758564E-7,0.07309494,9.228372E-6,0.005090991,6.773837E-7,0.04106936,0.002861236,7.023739E-4,0.02670987,4.187049E-5,0.002363887,0.002154455,3.238892E-5,1.30922E-4,1.322199E-8,5.085636E-8,0.02521925,1.693673E-4,8.713959E-4,1.812183E-4,1.869093E-6,0.004289734,9.685973E-4,0.002025225,6.588231E-5,0.001247905,2.416638E-5,1.972903E-5,3.132966E-5,4.421939E-5,1.089411E-4,3.530978E-6,5.234703E-5,7.565097E-4,1.082712E-5,1.456215E-5,4.907415E-6,3.755031E-5,5.86233E-8,2.246285E-4,0.005773473,1.840647E-5,1.015803E-4,1.910723E-4,3.044592E-5,2.134191E-5,4.441621E-6,9.507923E-7,8.378527E-13,8.211344,8.38214E-5,464724.9,464724.9
0.0088,15.40184,4272623.0,1193.91,1193.91,0.001290839,1.0,0.8029192,4.745254E-7,0.07329569,9.181073E-6,0.005090707,6.751308E-7,0.04119824,0.002878191,7.015192E-4,0.02666355,4.166009E-5,0.002369883,0.002150273,3.206985E-5,1.295385E-4,1.31303E-8,5.048405E-8,0.02514929,1.684533E-4,8.604371E-4,1.799437E-4,1.856333E-6,0.004284673,9.722886E-4,0.002032649,6.633023E-5,0.001253824,2.405402E-5,1.945829E-5,3.086654E-5,4.338904E-5,1.079092E-4,3.444961E-6,5.229078E-5,7.501295E-4,1.069804E-5,1.442795E-5,4.734066E-6,3.627033E-5,5.116309E-8,2.197993E-4,0.005770777,1.834887E-5,1.020835E-4,1.895805E-4,3.042615E-5,2.153052E-5,4.368968E-6,8.767463E-7,6.418872E-13,8.210869,8.381067E-5,464698.0,464698.0
0.0089,15.4038,4268662.0,1193.994,1193.994,0.001290839,1.0,0.8027113,4.732244E-7,0.07349533,9.134612E-6,0.005090416,6.729456E-7,0.04132636,0.002895091,7.006599E-4,0.02661723,4.145267E-5,0.002375786,0.002146145,3.175382E-5,1.281724E-4,1.304013E-8,5.011786E-8,0.02507964,1.67553E-4,8.496713E-4,1.786782E-4,1.8438E-6,0.004279554,9.759497E-4,0.002040041,6.677345E-5,0.001259669,2.394368E-5,1.919347E-5,3.040952E-5,4.258872E-5,1.068956E-4,3.362504E-6,5.223322E-5,7.438005E-4,1.05715E-5,1.429638E-5,4.566763E-6,3.503293E-5,4.465709E-8,2.150743E-4,0.005768091,1.829211E-5,1.025812E-4,1.880979E-4,3.040624E-5,2.171871E-5,4.298409E-6,8.083903E-7,4.915527E-13,8.210398,8.38E-5,464671.4,464671.4
0.009,15.40575,4264488.0,1194.078,1194.078,0.001290839,1.0,0.8025046,4.719525E-7,0.07369387,9.08897E-6,0.00509012,6.708258E-7,0.04145375,0.002911937,6.99796E-4,0.0265709,4.124818E-5,0.0023816,0.00214207,3.144079E-5,1.268233E-4,1.295144E-8,4.975762E-8,0.02501031,1.666661E-4,8.390951E-4,1.774218E-4,1.831486E-6,0.00427438,9.795808E-4,0.002047403,6.721203E-5,0.00126544,2.383534E-5,1.893441E-5,2.995852E-5,4.181715E-5,1.058999E-4,3.283433E-6,5.217439E-5,7.375223E-4,1.044743E-5,1.416732E-5,4.405306E-6,3.383671E-5,3.898423E-8,2.104512E-4,0.005765414,1.823617E-5,1.030736E-4,1.866245E-4,3.038621E-5,2.190648E-5,4.229879E-6,7.452916E-7,3.76286E-13,8.209933,8.378937E-5,464645.0,464645.0
