Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H6_Soln#19 (),Mole_fraction_C2H5_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H3_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H8_Soln#19 (),Mole_fraction_NC3H7_Soln#19 (),Mole_fraction_C3H6_Soln#19 (),Mole_fraction_C3H5-A_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C3H4-A_Soln#19 (),Mole_fraction_C3H3_Soln#19 (),Mole_fraction_PC4H9_Soln#19 (),Mole_fraction_IC4H10_Soln#19 (),Mole_fraction_IC4H9_Soln#19 (),Mole_fraction_TC4H9_Soln#19 (),Mole_fraction_IC4H8_Soln#19 (),Mole_fraction_IC4H7_Soln#19 (),Mole_fraction_C4H8-1_Soln#19 (),Mole_fraction_C4H8-2_Soln#19 (),Mole_fraction_C4H71-3_Soln#19 (),Mole_fraction_C4H6_Soln#19 (),Mole_fraction_C4H5_Soln#19 (),Mole_fraction_C4H4_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_FULVENE_Soln#19 (),Mole_fraction_C5H6_Soln#19 (),Mole_fraction_MCPTD_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_NEOC5H12_Soln#19 (),Mole_fraction_NC5H10_Soln#19 (),Mole_fraction_B1M2_Soln#19 (),Mole_fraction_LC5H8_Soln#19 (),Mole_fraction_NC6H12_Soln#19 (),Mole_fraction_NC7H14_Soln#19 (),Mole_fraction_IC8H17_Soln#19 (),Mole_fraction_IC8H16_Soln#19 (),Mole_fraction_DIMEPTD_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_INDENYL_Soln#19 (),Mole_fraction_C12H8_Soln#19 (),Mole_fraction_NC10H20_Soln#19 (),Mole_fraction_IC12H26_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
4.614053E-7,14.62509,1.221801E11,1642.848,1642.848,8.832053E-4,1.0,0.8392295,0.002211376,0.01586284,0.02465101,0.00629624,4.082039E-4,0.01600726,4.634371E-4,0.001681454,6.233945E-4,5.228461E-5,0.0320635,0.001402465,0.001086677,0.006287047,3.902023E-4,2.281238E-5,6.655538E-4,2.307196E-4,2.436123E-4,0.01792192,0.01251733,0.002074855,1.828139E-4,5.626905E-5,0.003272844,1.849788E-4,1.174908E-4,7.45263E-7,3.845517E-4,5.587394E-6,6.755449E-5,2.189808E-4,1.344961E-7,3.730221E-4,3.550406E-4,3.526464E-4,6.951047E-4,1.310547E-4,4.762308E-4,5.101341E-8,0.001803262,8.514915E-4,0.00609575,5.835785E-4,4.562985E-8,3.569198E-8,3.884629E-9,8.301501E-4,7.219677E-8,8.141013,6.038972E-5,460744.4,460744.4
4.670132E-7,14.62907,1.223866E11,1643.018,1643.018,8.832053E-4,1.0,0.8390382,0.002198716,0.01602894,0.02453527,0.006353,4.059439E-4,0.01611297,4.620872E-4,0.001698758,6.259025E-4,5.16488E-5,0.03207137,0.001400499,0.001102561,0.006346552,3.956088E-4,2.249396E-5,6.628269E-4,2.259894E-4,2.38567E-4,0.01791492,0.0124777,0.002081532,1.838704E-4,5.573592E-5,0.003279417,1.854498E-4,1.197403E-4,7.652962E-7,3.878476E-4,5.69228E-6,6.862008E-5,2.210989E-4,1.380807E-7,3.699288E-4,3.511219E-4,3.552786E-4,6.960758E-4,1.303837E-4,4.730589E-4,4.944018E-8,0.001760055,8.473182E-4,0.006090696,5.85262E-4,4.696452E-8,3.666844E-8,4.028674E-9,8.126655E-4,6.445975E-8,8.139644,6.03733E-5,460666.9,460666.9
4.717583E-7,14.63241,1.225416E11,1643.163,1643.163,8.832053E-4,1.0,0.8388778,0.002188158,0.01616881,0.0244381,0.006400471,4.040452E-4,0.01620184,4.609683E-4,0.001713369,6.279869E-4,5.112025E-5,0.0320774,0.001398842,0.001116032,0.006396696,4.001925E-4,2.222877E-5,6.605228E-4,2.220765E-4,2.343937E-4,0.0179088,0.01244365,0.002087035,1.847507E-4,5.529074E-5,0.003284876,1.858344E-4,1.216525E-4,7.824908E-7,3.906246E-4,5.781504E-6,6.952547E-5,2.228753E-4,1.411569E-7,3.673095E-4,3.478185E-4,3.574615E-4,6.968635E-4,1.298128E-4,4.703683E-4,4.814894E-8,0.001724272,8.437612E-4,0.006086455,5.866666E-4,4.811114E-8,3.750551E-8,4.153148E-9,7.981605E-4,5.855337E-8,8.138499,6.03595E-5,460602.1,460602.1
4.774053E-7,14.63637,1.227037E11,1643.335,1643.335,8.832053E-4,1.0,0.8386887,0.002175772,0.01633446,0.02432335,0.006456308,4.018014E-4,0.01630695,4.596633E-4,0.001730724,6.304231E-4,5.050217E-5,0.03208385,0.001396878,0.001132098,0.006456124,4.056579E-4,2.191813E-5,6.577848E-4,2.175229E-4,2.295374E-4,0.0179013,0.01240253,0.002093413,1.857823E-4,5.476785E-5,0.003291251,1.862758E-4,1.239383E-4,8.032451E-7,3.939156E-4,5.888245E-6,7.060739E-5,2.249704E-4,1.448695E-7,3.64191E-4,3.439027E-4,3.600066E-4,6.977613E-4,1.291298E-4,4.671592E-4,4.665827E-8,0.001682597,8.394996E-4,0.006081452,5.88315E-4,4.949646E-8,3.851463E-8,4.304395E-9,7.812365E-4,5.221308E-8,8.137153,6.03432E-5,460525.9,460525.9
4.828949E-7,14.64019,1.22839E11,1643.503,1643.503,8.832053E-4,1.0,0.8385068,0.002163912,0.01649467,0.02421273,0.006509915,3.996363E-4,0.01640843,4.584207E-4,0.001747559,6.327461E-4,4.991237E-5,0.03208939,0.001394976,0.001147752,0.006513635,4.109814E-4,2.16212E-5,6.551277E-4,2.131997E-4,2.249272E-4,0.01789378,0.01236197,0.002099438,1.867687E-4,5.426656E-5,0.003297324,1.866881E-4,1.261709E-4,8.237244E-7,3.971006E-4,5.992582E-6,7.166372E-5,2.269872E-4,1.485328E-7,3.611588E-4,3.401131E-4,3.624266E-4,6.985937E-4,1.284624E-4,4.640333E-4,4.525537E-8,0.001643007,8.353288E-4,0.006076632,5.89894E-4,5.086484E-8,3.950909E-8,4.454687E-9,7.651287E-4,4.669592E-8,8.135861,6.032746E-5,460452.8,460452.8
4.874639E-7,14.64334,1.229357E11,1643.642,1643.642,8.832053E-4,1.0,0.8383567,0.002154171,0.01662739,0.02412136,0.006554032,3.978464E-4,0.01649239,4.574053E-4,0.001761545,6.34646E-4,4.942958E-5,0.03209346,0.0013934,0.001160807,0.006561304,4.154199E-4,2.137777E-5,6.529197E-4,2.096768E-4,2.211708E-4,0.01788735,0.01232777,0.002104323,1.875774E-4,5.385452E-5,0.003302288,1.870189E-4,1.280367E-4,8.409982E-7,3.997407E-4,6.079846E-6,7.254631E-5,2.286508E-4,1.516228E-7,3.586354E-4,3.369724E-4,3.644003E-4,6.992568E-4,1.279043E-4,4.614275E-4,4.412133E-8,0.001610739,8.318377E-4,0.006072652,5.911908E-4,5.202012E-8,4.034693E-8,4.582247E-9,7.51976E-4,4.254334E-8,8.134797,6.031445E-5,460392.6,460392.6
4.922418E-7,14.64663,1.230218E11,1643.788,1643.788,8.832053E-4,1.0,0.838201,0.002144108,0.01676559,0.02402647,0.006599687,3.959862E-4,0.01657969,4.563608E-4,0.001776147,6.366007E-4,4.893238E-5,0.03209721,0.001391757,0.001174483,0.006610962,4.200688E-4,2.112673E-5,6.506145E-4,2.060637E-4,2.173185E-4,0.01788047,0.0122916,0.002109308,1.884114E-4,5.342857E-5,0.003307392,1.87353E-4,1.299953E-4,8.59285E-7,4.024913E-4,6.171509E-6,7.347257E-5,2.30376E-4,1.548943E-7,3.559973E-4,3.337016E-4,3.664255E-4,6.99922E-4,1.273183E-4,4.586991E-4,4.2967E-8,0.001577643,8.28169E-4,0.006068522,5.925305E-4,5.324425E-8,4.123297E-8,4.718059E-9,7.384635E-4,3.858823E-8,8.133697,6.030093E-5,460330.3,460330.3
5.031327E-7,14.65404,1.23164E11,1644.122,1644.122,8.832053E-4,1.0,0.8378511,0.002121625,0.01707837,0.02381272,0.006701947,3.917892E-4,0.01677684,4.540423E-4,0.001809338,6.409359E-4,4.782738E-5,0.03210385,0.001388033,0.001205751,0.006723411,4.306927E-4,2.056766E-5,6.453744E-4,1.980883E-4,2.088165E-4,0.01786422,0.01220765,0.002120207,1.902683E-4,5.247605E-5,0.003318702,1.880703E-4,1.344872E-4,9.018246E-7,4.087225E-4,6.381988E-6,7.559643E-5,2.342527E-4,1.625062E-7,3.499893E-4,3.263003E-4,3.708946E-4,7.013333E-4,1.259744E-4,4.524696E-4,4.045147E-8,0.00150462,8.197437E-4,0.006059223,5.955231E-4,5.609624E-8,4.329055E-8,5.036984E-9,7.085634E-4,3.087355E-8,8.131232,6.027042E-5,460190.8,460190.8
5.078335E-7,14.65721,1.232035E11,1644.266,1644.266,8.832053E-4,1.0,0.8377021,0.002112107,0.01721242,0.02372152,0.006745327,3.899959E-4,0.01686116,4.530665E-4,0.001823627,6.427567E-4,4.736215E-5,0.03210593,0.001386435,0.001219285,0.006771628,4.352895E-4,2.03318E-5,6.431192E-4,1.947529E-4,2.052616E-4,0.01785696,0.0121708,0.002124718,1.910513E-4,5.207258E-5,0.003323448,1.883614E-4,1.364376E-4,9.205526E-7,4.113957E-4,6.473481E-6,7.651845E-5,2.359021E-4,1.658584E-7,3.473994E-4,3.231299E-4,3.727615E-4,7.018987E-4,1.25391E-4,4.497776E-4,3.941312E-8,0.001474107,8.160826E-4,0.006055258,5.967895E-4,5.735375E-8,4.419488E-8,5.17867E-9,6.960324E-4,2.803044E-8,8.130186,6.025738E-5,460131.6,460131.6
5.131327E-7,14.66077,1.232331E11,1644.429,1644.429,8.832053E-4,1.0,0.8375355,0.002101508,0.01736287,0.02361949,0.006793689,3.879872E-4,0.01695565,4.519834E-4,0.001839708,6.447737E-4,4.684589E-5,0.03210772,0.001384641,0.001234568,0.00682575,4.404793E-4,2.006978E-5,6.405819E-4,1.910673E-4,2.013339E-4,0.01784861,0.01212883,0.002129665,1.919208E-4,5.162317E-5,0.003328702,1.886764E-4,1.386444E-4,9.41931E-7,4.143974E-4,6.577082E-6,7.756163E-5,2.377442E-4,1.696861E-7,3.444832E-4,3.195743E-4,3.748217E-4,7.025055E-4,1.247311E-4,4.467414E-4,3.827544E-8,0.001440417,8.119395E-4,0.006050822,5.981992E-4,5.879067E-8,4.52261E-8,5.34134E-9,6.821705E-4,2.513255E-8,8.129019,6.024277E-5,460065.6,460065.6
5.166768E-7,14.66313,1.232444E11,1644.538,1644.538,8.832053E-4,1.0,0.837425,0.002094494,0.01746309,0.0235517,0.006825718,3.866514E-4,0.01701852,4.512687E-4,0.001850447,6.461018E-4,4.650537E-5,0.0321086,0.001383444,0.001244805,0.006861808,4.439547E-4,1.989678E-5,6.38888E-4,1.886455E-4,1.987532E-4,0.01784293,0.01210052,0.002132894,1.924946E-4,5.132575E-5,0.003332161,1.888794E-4,1.40125E-4,9.563864E-7,4.163981E-4,6.646638E-6,7.826153E-5,2.389659E-4,1.72275E-7,3.42535E-4,3.172074E-4,3.761736E-4,7.028934E-4,1.242885E-4,4.447103E-4,3.753345E-8,0.001418297,8.091599E-4,0.006047876,5.991317E-4,5.976314E-8,4.592274E-8,5.451884E-9,6.730533E-4,2.336059E-8,8.128246,6.023306E-5,460021.8,460021.8
5.223057E-7,14.66687,1.232486E11,1644.711,1644.711,8.832053E-4,1.0,0.8372508,0.002083475,0.01762161,0.02344476,0.006876074,3.845421E-4,0.01711785,4.501485E-4,0.00186748,6.481775E-4,4.597216E-5,0.03210948,0.00138155,0.001261089,0.006918848,4.494817E-4,1.962561E-5,6.362027E-4,1.848677E-4,1.947282E-4,0.01783375,0.01205516,0.002137893,1.933935E-4,5.085847E-5,0.003337563,1.891895E-4,1.424843E-4,9.796058E-7,4.195646E-4,6.757551E-6,7.937683E-5,2.408894E-4,1.764348E-7,3.394449E-4,3.134668E-4,3.782783E-4,7.034807E-4,1.235836E-4,4.41484E-4,3.638516E-8,0.001383827,8.047317E-4,0.006043229,6.00596E-4,6.132669E-8,4.70407E-8,5.630362E-9,6.588206E-4,2.079488E-8,8.127031,6.021773E-5,459953.1,459953.1
5.289489E-7,14.67124,1.232323E11,1644.915,1644.915,8.832053E-4,1.0,0.8370473,0.002070656,0.01780768,0.02331971,0.006934699,3.820721E-4,0.01723424,4.488492E-4,0.001887542,6.505743E-4,4.535472E-5,0.03210973,0.001379325,0.001280345,0.006985801,4.560158E-4,1.931122E-5,6.33042E-4,1.805158E-4,1.900922E-4,0.01782268,0.01200104,0.002143591,1.944347E-4,5.031497E-5,0.003343799,1.895361E-4,1.452806E-4,1.007423E-6,4.23284E-4,6.889134E-6,8.069882E-5,2.431327E-4,1.814209E-7,3.358053E-4,3.090827E-4,3.806955E-4,7.041291E-4,1.227489E-4,4.376767E-4,3.50763E-8,0.00134418,7.994862E-4,0.006037795,6.022982E-4,6.320224E-8,4.837837E-8,5.845639E-9,6.424094E-4,1.812273E-8,8.125616,6.019977E-5,459872.9,459872.9
5.563252E-7,14.68892,1.229509E11,1645.755,1645.755,8.832053E-4,1.0,0.8362321,0.002019807,0.01856317,0.02281709,0.007167472,3.72108E-4,0.01770472,4.437226E-4,0.0019698,6.59877E-4,4.293656E-5,0.03210223,0.001370263,0.001360099,0.007257518,4.830577E-4,1.807628E-5,6.201171E-4,1.637095E-4,1.721982E-4,0.01777444,0.01177186,0.002164875,1.985105E-4,4.816148E-5,0.003367979,1.907544E-4,1.569324E-4,1.126755E-6,4.384164E-4,7.438896E-6,8.621047E-5,2.520738E-4,2.028489E-7,3.209113E-4,2.913796E-4,3.899207E-4,7.063203E-4,1.192819E-4,4.220151E-4,3.016844E-8,0.001191892,7.776983E-4,0.006015953,6.090348E-4,7.127802E-8,5.409848E-8,6.786155E-9,5.789333E-4,1.023636E-8,8.119984,6.012732E-5,459554.2,459554.2
5.73463E-7,14.69971,1.226162E11,1646.281,1646.281,8.832053E-4,1.0,0.83574,0.001989475,0.01902711,0.02251254,0.007306251,3.660412E-4,0.01799198,4.406726E-4,0.002020968,6.652522E-4,4.151902E-5,0.03209107,0.001364678,0.001410322,0.007424127,5.000702E-4,1.735002E-5,6.121137E-4,1.540422E-4,1.619129E-4,0.0177423,0.01162395,0.002176497,2.00893E-4,4.688054E-5,0.003381941,1.913537E-4,1.64325E-4,1.205326E-6,4.477335E-4,7.788957E-6,8.971162E-5,2.574222E-4,2.169986E-7,3.116938E-4,2.806132E-4,3.951122E-4,7.073236E-4,1.170948E-4,4.122571E-4,2.745636E-8,0.001105069,7.639656E-4,0.00600271,6.130385E-4,7.662186E-8,5.785028E-8,7.419545E-9,5.423912E-4,7.136501E-9,8.116616,6.00832E-5,459363.6,459363.6
5.90658E-7,14.71032,1.221737E11,1646.807,1646.807,8.832053E-4,1.0,0.8352594,0.001960099,0.01948589,0.02221442,0.007440405,3.600818E-4,0.0182748,4.377138E-4,0.002072069,6.703193E-4,4.016485E-5,0.03207532,0.001359139,0.001460914,0.007588562,5.171949E-4,1.665492E-5,6.041556E-4,1.449427E-4,1.522375E-4,0.01770868,0.01147263,0.002186929,2.031596E-4,4.564406E-5,0.003395106,1.918372E-4,1.718118E-4,1.287154E-6,4.569653E-4,8.144517E-6,9.326235E-5,2.625972E-4,2.317753E-7,3.025447E-4,2.700682E-4,3.998894E-4,7.080682E-4,1.148922E-4,4.025217E-4,2.498181E-8,0.001024005,7.501541E-4,0.005989736,6.169033E-4,8.22096E-8,6.174714E-8,8.090234E-9,5.080065E-4,4.95632E-9,8.11335,6.003984E-5,459178.8,459178.8
5.977359E-7,14.71463,1.219629E11,1647.023,1647.023,8.832053E-4,1.0,0.8350653,0.001948298,0.01967283,0.02209381,0.007494193,3.576653E-4,0.01838969,4.365218E-4,0.002093036,6.723139E-4,3.962619E-5,0.03206759,0.001356877,0.001481791,0.007655445,5.242581E-4,1.637814E-5,6.009016E-4,1.413617E-4,1.484317E-4,0.01769447,0.0114096,0.002190881,2.040577E-4,4.514874E-5,0.003400291,1.920035E-4,1.749126E-4,1.321708E-6,4.607321E-4,8.29209E-6,9.473466E-5,2.646718E-4,2.380288E-7,2.988104E-4,2.658047E-4,4.017337E-4,7.083024E-4,1.139841E-4,3.985339E-4,2.40295E-8,9.923042E-4,7.444663E-4,0.005984483,6.184521E-4,8.457611E-8,6.338986E-8,8.376685E-9,4.944828E-4,4.26248E-9,8.112037,6.002225E-5,459104.5,459104.5
6.199118E-7,14.72792,1.212028E11,1647.697,1647.697,8.832053E-4,1.0,0.8344707,0.001912365,0.02025147,0.02172363,0.007657499,3.502296E-4,0.01874403,4.328731E-4,0.002158483,6.782331E-4,3.80053E-5,0.03203898,0.00134986,0.001547377,0.007861936,5.464341E-4,1.554448E-5,5.907911E-4,1.307263E-4,1.371347E-4,0.01764865,0.01120964,0.002202033,2.067446E-4,4.364629E-5,0.003415697,1.924063E-4,1.846947E-4,1.433271E-6,4.724111E-4,8.758879E-6,9.938706E-5,2.709631E-4,2.582779E-7,2.872422E-4,2.527457E-4,4.070656E-4,7.087792E-4,1.111363E-4,3.861264E-4,2.127524E-8,8.989097E-4,7.26662E-4,0.005968343,6.231543E-4,9.224477E-8,6.868338E-8,9.313991E-9,4.543597E-4,2.650626E-9,8.108038,5.99681E-5,458878.1,458878.1
6.344969E-7,14.73648,1.206289E11,1648.139,1648.139,8.832053E-4,1.0,0.8340902,0.001889542,0.02062639,0.0214863,0.007760762,3.454487E-4,0.01897258,4.305355E-4,0.002201331,6.818657E-4,3.699118E-5,0.03201677,0.0013453,0.00159064,0.007995212,5.610515E-4,1.502245E-5,5.842131E-4,1.241845E-4,1.301912E-4,0.01761752,0.01107639,0.002208403,2.08411E-4,4.269724E-5,0.003425173,1.925788E-4,1.911796E-4,1.509357E-6,4.799935E-4,9.069393E-6,1.024785E-4,2.749302E-4,2.721424E-7,2.797497E-4,2.444072E-4,4.102167E-4,7.08893E-4,1.092639E-4,3.780464E-4,1.963786E-8,8.420839E-4,7.149838E-4,0.005957979,6.261295E-4,9.749938E-8,7.228582E-8,9.963609E-9,4.297218E-4,1.934494E-9,8.105497,5.993325E-5,458734.3,458734.3
6.428861E-7,14.74135,1.202739E11,1648.392,1648.392,8.832053E-4,1.0,0.8338751,0.001876691,0.02084003,0.02135192,0.007818713,3.427376E-4,0.01910247,4.292107E-4,0.002225907,6.838649E-4,3.642562E-5,0.03200285,0.001342697,0.001615564,0.008070949,5.694689E-4,1.473125E-5,5.804559E-4,1.205762E-4,1.263629E-4,0.01759928,0.01099921,0.002211735,2.093343E-4,4.216495E-5,0.003430397,1.926462E-4,1.949266E-4,1.554099E-6,4.843197E-4,9.249217E-6,1.042677E-4,2.771508E-4,2.803173E-7,2.754846E-4,2.397029E-4,4.119048E-4,7.088903E-4,1.08188E-4,3.734311E-4,1.875376E-8,8.109631E-4,7.082845E-4,0.005952105,6.278006E-4,1.005987E-7,7.440169E-8,1.034939E-8,4.161485E-4,1.612859E-9,8.104066,5.991347E-5,458653.4,458653.4
6.471319E-7,14.74379,1.200879E11,1648.52,1648.52,8.832053E-4,1.0,0.8337672,0.001870262,0.02094762,0.0212845,0.007847652,3.413762E-4,0.01916777,4.285453E-4,0.002238326,6.848524E-4,3.614412E-5,0.03199551,0.001341385,0.001628187,0.008109025,5.737311E-4,1.458629E-5,5.785618E-4,1.187911E-4,1.244695E-4,0.01758996,0.01096002,0.002213333,2.097922E-4,4.189921E-5,0.003432981,1.926719E-4,1.968275E-4,1.577012E-6,4.864997E-4,9.340554E-6,1.051763E-4,2.782578E-4,2.8451E-7,2.733387E-4,2.373476E-4,4.127256E-4,7.088708E-4,1.076439E-4,3.711047E-4,1.832147E-8,7.956283E-4,7.048999E-4,0.005949155,6.286355E-4,1.021886E-7,7.548459E-8,1.054799E-8,4.094383E-4,1.470594E-9,8.103351,5.990353E-5,458612.9,458612.9
6.537648E-7,14.74759,1.197891E11,1648.719,1648.719,8.832053E-4,1.0,0.8336,0.001860316,0.02111496,0.02117993,0.007892344,3.392636E-4,0.01926922,4.275123E-4,0.002257703,6.863631E-4,3.57106E-5,0.03198364,0.001339342,0.001647921,0.008168164,5.803926E-4,1.436304E-5,5.756128E-4,1.160564E-4,1.215696E-4,0.01757528,0.01089863,0.002215711,2.104948E-4,4.148893E-5,0.003436939,1.927008E-4,1.998029E-4,1.613172E-6,4.898926E-4,9.48368E-6,1.065996E-4,2.799645E-4,2.911356E-7,2.700038E-4,2.337025E-4,4.139632E-4,7.088165E-4,1.067946E-4,3.674833E-4,1.766588E-8,7.722195E-4,6.99621E-4,0.005944578,6.299257E-4,1.047013E-7,7.719267E-8,1.086283E-8,3.991658E-4,1.272609E-9,8.102243,5.98881E-5,458550.2,458550.2
6.581064E-7,14.75006,1.195881E11,1648.849,1648.849,8.832053E-4,1.0,0.8334914,0.001853869,0.02122402,0.02111199,0.007921258,3.378901E-4,0.01933524,4.268403E-4,0.002270369,6.873309E-4,3.54309E-5,0.03197561,0.00133801,0.001660845,0.008206645,5.847546E-4,1.421899E-5,5.736893E-4,1.143016E-4,1.197092E-4,0.0175656,0.01085834,0.002217192,2.109466E-4,4.122354E-5,0.003439477,1.927124E-4,2.017542E-4,1.63708E-6,4.921051E-4,9.57765E-6,1.075338E-4,2.810668E-4,2.955225E-7,2.678326E-4,2.313395E-4,4.147441E-4,7.087655E-4,1.062393E-4,3.651218E-4,1.724945E-8,7.572516E-4,6.96172E-4,0.005941603,6.30761E-4,1.063652E-7,7.832151E-8,1.107194E-8,3.925782E-4,1.157445E-9,8.101526,5.987807E-5,458509.6,458509.6
6.636023E-7,14.75318,1.193275E11,1649.014,1649.014,8.832053E-4,1.0,0.8333549,0.00184578,0.02136154,0.02102655,0.007957479,3.361621E-4,0.0194184,4.259941E-4,0.002286384,6.885324E-4,3.508136E-5,0.03196516,0.001336329,0.001677214,0.008255096,5.902781E-4,1.403899E-5,5.712619E-4,1.121194E-4,1.173961E-4,0.01755327,0.01080725,0.00221898,2.115091E-4,4.089117E-5,0.003442633,1.927189E-4,2.042284E-4,1.667619E-6,4.948963E-4,9.696924E-6,1.087194E-4,2.824451E-4,3.011332E-7,2.650977E-4,2.283745E-4,4.156997E-4,7.086837E-4,1.055369E-4,3.621427E-4,1.67363E-8,7.386999E-4,6.918135E-4,0.00593786,6.31808E-4,1.084934E-7,7.976281E-8,1.134011E-8,3.843916E-4,1.026313E-9,8.100625,5.986543E-5,458458.6,458458.6
6.661479E-7,14.75461,1.192045E11,1649.09,1649.09,8.832053E-4,1.0,0.833292,0.001842061,0.02142502,0.0209872,0.007974111,3.353658E-4,0.01945676,4.256038E-4,0.002293794,6.8908E-4,3.492118E-5,0.03196022,0.001335553,0.001684798,0.008277437,5.92837E-4,1.395651E-5,5.701406E-4,1.111235E-4,1.163407E-4,0.01754753,0.01078354,0.002219776,2.117662E-4,4.073858E-5,0.003444072,1.927188E-4,2.053759E-4,1.681869E-6,4.961855E-4,9.75229E-6,1.092696E-4,2.830771E-4,3.037539E-7,2.638363E-4,2.270112E-4,4.161298E-4,7.086392E-4,1.052119E-4,3.607669E-4,1.650386E-8,7.302565E-4,6.897979E-4,0.005936134,6.32289E-4,1.094875E-7,8.04351E-8,1.146565E-8,3.806573E-4,9.707152E-10,8.100211,5.985961E-5,458435.2,458435.2
6.721556E-7,14.75798,1.189092E11,1649.269,1649.269,8.832053E-4,1.0,0.8331446,0.001833347,0.02157437,0.02089483,0.008013016,3.334963E-4,0.01954689,4.246868E-4,0.002311266,6.90351E-4,3.454723E-5,0.03194829,0.001333725,0.001702705,0.008329921,5.988775E-4,1.376396E-5,5.675014E-4,1.088085E-4,1.138876E-4,0.0175339,0.01072751,0.002221577,2.123644E-4,4.03817E-5,0.003447418,1.927113E-4,2.080878E-4,1.715753E-6,4.992194E-4,9.883252E-6,1.105709E-4,2.845527E-4,3.099929E-7,2.608721E-4,2.238183E-4,4.171149E-4,7.085188E-4,1.044456E-4,3.575299E-4,1.596777E-8,7.106845E-4,6.850488E-4,0.005932084,6.334149E-4,1.118543E-7,8.203327E-8,1.17652E-8,3.719815E-4,8.508045E-10,8.099242,5.984594E-5,458380.3,458380.3
6.793793E-7,14.76201,1.185446E11,1649.485,1649.485,8.832053E-4,1.0,0.8329689,0.00182299,0.02175301,0.02078473,0.008059146,3.312668E-4,0.01965454,4.235913E-4,0.002332242,6.918393E-4,3.41052E-5,0.03193347,0.001331537,0.001724247,0.008392567,6.061426E-4,1.353638E-5,5.643417E-4,1.060904E-4,1.110083E-4,0.01751738,0.01065999,0.002223598,2.13068E-4,3.995865E-5,0.003451343,1.926886E-4,2.113552E-4,1.756975E-6,5.028509E-4,1.004126E-5,1.121406E-4,2.862975E-4,3.175965E-7,2.573327E-4,2.200253E-4,4.182434E-4,7.083452E-4,1.035257E-4,3.536571E-4,1.534602E-8,6.878085E-4,6.793541E-4,0.005927252,6.347513E-4,1.147389E-7,8.397656E-8,1.213152E-8,3.618042E-4,7.257615E-10,8.098089,5.982961E-5,458315.1,458315.1
6.942646E-7,14.77021,1.177623E11,1649.926,1649.926,8.832053E-4,1.0,0.8326125,0.001802049,0.02211797,0.02056112,0.008152019,3.267355E-4,0.0198739,4.213571E-4,0.002375354,6.947727E-4,3.321962E-5,0.0319014,0.001327061,0.001768671,0.008520071,6.211187E-4,1.308058E-5,5.578783E-4,1.007069E-4,1.053081E-4,0.0174829,0.01052043,0.002227284,2.144649E-4,3.910726E-5,0.003459108,1.925964E-4,2.181094E-4,1.843562E-6,5.102786E-4,1.036869E-5,1.15392E-4,2.897917E-4,3.336179E-7,2.501263E-4,2.123687E-4,4.203805E-4,7.078919E-4,1.016362E-4,3.457451E-4,1.413945E-8,6.428455E-4,6.676777E-4,0.005917425,6.374471E-4,1.208175E-7,8.805569E-8,1.290767E-8,3.416776E-4,5.222092E-10,8.095759,5.97964E-5,458183.2,458183.2
7.209608E-7,14.7846,1.162639E11,1650.711,1650.711,8.832053E-4,1.0,0.8319913,0.001765783,0.02276214,0.02017067,0.008311489,3.188172E-4,0.02025924,4.174208E-4,0.002452303,6.996022E-4,3.17122E-5,0.03183905,0.001319144,0.001848422,0.008743384,6.479839E-4,1.230545E-5,5.464481E-4,9.174395E-5,9.582627E-5,0.01741971,0.01026919,0.002232359,2.167985E-4,3.764632E-5,0.003472002,1.922862E-4,2.302867E-4,2.004378E-6,5.234163E-4,1.096184E-5,1.212781E-4,2.957212E-4,3.635563E-7,2.375039E-4,1.991733E-4,4.236019E-4,7.067759E-4,9.827193E-5,3.317981E-4,1.220605E-8,5.690854E-4,6.46958E-4,0.005900225,6.420959E-4,1.321758E-7,9.562359E-8,1.437218E-8,3.082689E-4,2.879768E-10,8.091727,5.973821E-5,457955.0,457955.0
