Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_IC4H9_Soln#20 (),Mole_fraction_TC4H9_Soln#20 (),Mole_fraction_IC4H8_Soln#20 (),Mole_fraction_IC4H7_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H8-2_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_MCPTD_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NEOC5H12_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_B1M2_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC6H12_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_IC8H17_Soln#20 (),Mole_fraction_IC8H16_Soln#20 (),Mole_fraction_DIMEPTD_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C12H8_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Mole_fraction_IC12H26_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
1.265789E-6,15.06795,8.950683E10,1703.492,1703.492,8.60559E-4,1.0,0.8163373,0.001397383,0.03847412,0.01461459,0.01025234,1.918931E-4,0.02931543,3.922088E-4,0.00535112,6.683514E-4,1.160512E-5,0.02823124,0.001279149,0.004633749,0.01330362,0.001773617,1.807991E-6,2.566875E-4,6.585084E-6,6.389883E-6,0.01453727,0.00351679,0.001732925,2.142477E-4,1.419332E-5,0.003455309,1.848898E-4,6.069561E-4,1.173735E-5,8.421839E-4,3.284891E-5,2.991874E-4,2.846561E-4,2.707345E-6,1.409951E-5,1.873081E-5,2.628678E-4,4.832243E-4,1.620336E-5,3.971258E-5,2.427618E-11,1.956655E-6,1.227449E-4,0.005367258,8.23469E-4,9.082479E-7,9.313674E-8,4.954122E-7,3.196938E-6,7.176252E-24,7.983342,5.711189E-5,451820.9,451820.9
1.276966E-6,15.07166,8.842651E10,1703.752,1703.752,8.60559E-4,1.0,0.8162021,0.001388782,0.03867783,0.01450624,0.0102648,1.903696E-4,0.02942018,3.908221E-4,0.005388812,6.669706E-4,1.144326E-5,0.02817874,0.001277407,0.004668093,0.01332027,0.001786769,1.752341E-6,2.537105E-4,6.392565E-6,6.200306E-6,0.01450219,0.003457381,0.001725167,2.138233E-4,1.405041E-5,0.003454836,1.839636E-4,6.120478E-4,1.193474E-5,8.466868E-4,3.322301E-5,3.020453E-4,2.830441E-4,2.765079E-6,1.341869E-5,1.834236E-5,2.600053E-4,4.80937E-4,1.570431E-5,3.834833E-5,2.195015E-11,1.782809E-6,1.197835E-4,0.005362125,8.245217E-4,9.264052E-7,9.507364E-8,4.979386E-7,2.970753E-6,4.284021E-24,7.982595,5.709783E-5,451778.7,451778.7
1.282977E-6,15.07364,8.785054E10,1703.891,1703.891,8.60559E-4,1.0,0.8161299,0.001384193,0.03878674,0.0144484,0.01027129,1.89558E-4,0.02947616,3.900798E-4,0.005409039,6.66222E-4,1.135762E-5,0.02815061,0.001276482,0.004686463,0.01332886,0.001793802,1.723131E-6,2.52125E-4,6.292402E-6,6.10171E-6,0.0144834,0.003425901,0.001720995,2.135925E-4,1.397461E-5,0.003454583,1.83467E-4,6.147721E-4,1.204129E-5,8.490996E-4,3.342452E-5,3.035777E-4,2.821678E-4,2.796423E-6,1.306546E-5,1.813966E-5,2.584707E-4,4.797085E-4,1.544178E-5,3.763272E-5,2.079099E-11,1.695617E-6,1.182182E-4,0.00535938,8.250807E-4,9.362423E-7,9.61223E-8,4.992916E-7,2.855609E-6,3.245158E-24,7.982197,5.709033E-5,451756.1,451756.1
1.288565E-6,15.07547,8.73184E10,1704.019,1704.019,8.60559E-4,1.0,0.8160631,0.00137995,0.03888755,0.01439491,0.01027719,1.888086E-4,0.02952797,3.893923E-4,0.005427809,6.655226E-4,1.127891E-5,0.02812454,0.001275629,0.00470347,0.01333661,0.001800313,1.696428E-6,2.506614E-4,6.201368E-6,6.012122E-6,0.01446599,0.003396939,0.001717119,2.133762E-4,1.390483E-5,0.003454348,1.830065E-4,6.17295E-4,1.214056E-5,8.513362E-4,3.361197E-5,3.049988E-4,2.813478E-4,2.825735E-6,1.274509E-5,1.795506E-5,2.570479E-4,4.785679E-4,1.520143E-5,3.697886E-5,1.976781E-11,1.618323E-6,1.167806E-4,0.00535684,8.255958E-4,9.454292E-7,9.710119E-8,5.005454E-7,2.752508E-6,2.506689E-24,7.981828,5.70834E-5,451735.3,451735.3
1.302134E-6,15.07987,8.603869E10,1704.327,1704.327,8.60559E-4,1.0,0.8159023,0.001369736,0.03913072,0.01426608,0.01029101,1.870078E-4,0.0296529,3.877312E-4,0.005473276,6.638102E-4,1.109114E-5,0.02806151,0.001273584,0.004744518,0.01335453,0.001816022,1.633312E-6,2.471457E-4,5.988137E-6,5.802362E-6,0.01442389,0.003327761,0.001707713,2.128449E-4,1.373795E-5,0.003453783,1.818921E-4,6.233864E-4,1.238258E-5,8.567455E-4,3.406794E-5,3.084378E-4,2.79335E-4,2.897649E-6,1.199756E-5,1.752122E-5,2.536064E-4,4.758028E-4,1.463198E-5,3.543454E-5,1.748337E-11,1.444541E-6,1.133564E-4,0.005350711,8.268293E-4,9.679164E-7,9.949541E-8,5.035759E-7,2.516885E-6,1.33403E-24,7.980941,5.706674E-5,451685.0,451685.0
1.306644E-6,15.08132,8.561722E10,1704.428,1704.428,8.60559E-4,1.0,0.8158493,0.001366369,0.03921103,0.0142236,0.01029545,1.864153E-4,0.02969415,3.871819E-4,0.005488351,6.632368E-4,1.102979E-5,0.02804065,0.001272913,0.004758079,0.01336022,0.00182121,1.612864E-6,2.459893E-4,5.919649E-6,5.735014E-6,0.01440996,0.00330513,0.001704589,2.126664E-4,1.368329E-5,0.003453596,1.81523E-4,6.253996E-4,1.24633E-5,8.585362E-4,3.42197E-5,3.095768E-4,2.786596E-4,2.921778E-6,1.175843E-5,1.738143E-5,2.524672E-4,4.748854E-4,1.444712E-5,3.493472E-5,1.678299E-11,1.390902E-6,1.122392E-4,0.005348687,8.272337E-4,9.754449E-7,1.002964E-7,5.045786E-7,2.442998E-6,1.081336E-24,7.980648,5.706126E-5,451668.5,451668.5
1.316111E-6,15.08434,8.473901E10,1704.64,1704.64,8.60559E-4,1.0,0.8157387,0.001359347,0.03937878,0.01413497,0.0103045,1.851809E-4,0.02978028,3.860332E-4,0.005519934,6.620265E-4,1.090269E-5,0.027997,0.001271518,0.004786414,0.0133717,0.001832049,1.570785E-6,2.435814E-4,5.779599E-6,5.597336E-6,0.01438082,0.003258202,0.001698036,2.122887E-4,1.356981E-5,0.003453207,1.807505E-4,6.296074E-4,1.26332E-5,8.622836E-4,3.453864E-5,3.119613E-4,2.772316E-4,2.972799E-6,1.127112E-5,1.709485E-5,2.500837E-4,4.729624E-4,1.406612E-5,3.390695E-5,1.540129E-11,1.28455E-6,1.099274E-4,0.005344458,8.280739E-4,9.913371E-7,1.019862E-7,5.06676E-7,2.29471E-6,6.954938E-25,7.980038,5.704982E-5,451633.9,451633.9
1.320669E-6,15.08579,8.431912E10,1704.74,1704.74,8.60559E-4,1.0,0.8156857,0.001355986,0.03945916,0.01409254,0.01030875,1.84591E-4,0.02982155,3.854821E-4,0.005535114,6.614405E-4,1.084228E-5,0.02797605,0.001270852,0.004799996,0.01337702,0.001837243,1.550921E-6,2.424311E-4,5.713893E-6,5.532762E-6,0.01436683,0.00323588,0.001694883,2.121055E-4,1.351576E-5,0.00345302,1.803795E-4,6.316248E-4,1.271524E-5,8.640827E-4,3.46924E-5,3.131063E-4,2.765392E-4,2.997547E-6,1.104333E-5,1.696006E-5,2.489398E-4,4.720377E-4,1.388598E-5,3.342215E-5,1.477626E-11,1.236193E-6,1.0883E-4,0.005342431,8.284743E-4,9.990325E-7,1.02804E-7,5.076825E-7,2.226451E-6,5.619911E-25,7.979746,5.704436E-5,451617.4,451617.4
1.326183E-6,15.08753,8.381379E10,1704.862,1704.862,8.60559E-4,1.0,0.815622,0.00135194,0.03955604,0.01404146,0.01031377,1.838814E-4,0.02987128,3.848174E-4,0.00555345,6.60729E-4,1.076989E-5,0.02795077,0.001270052,0.004816368,0.01338328,0.001843503,1.527235E-6,2.410479E-4,5.635886E-6,5.456115E-6,0.01434996,0.003209118,0.00169107,2.118826E-4,1.345091E-5,0.003452795,1.799318E-4,6.340573E-4,1.281465E-5,8.662541E-4,3.487853E-5,3.144885E-4,2.756978E-4,3.027636E-6,1.077366E-5,1.679974E-5,2.475596E-4,4.709204E-4,1.367095E-5,3.284443E-5,1.405347E-11,1.180068E-6,1.075163E-4,0.005339988,8.289549E-4,1.008377E-6,1.037966E-7,5.088969E-7,2.146526E-6,4.341486E-25,7.979394,5.703778E-5,451597.5,451597.5
1.344392E-6,15.09321,8.216496E10,1705.258,1705.258,8.60559E-4,1.0,0.8154136,0.00133872,0.03987333,0.01387447,0.01032959,1.815679E-4,0.03003409,3.826358E-4,0.005613805,6.583593E-4,1.053604E-5,0.02786777,0.001267451,0.004870007,0.01340257,0.001864004,1.451602E-6,2.365419E-4,5.389208E-6,5.213854E-6,0.01429455,0.003122564,0.0016785,2.111377E-4,1.324066E-5,0.003452058,1.784607E-4,6.420307E-4,1.314436E-5,8.733883E-4,3.549438E-5,3.19031E-4,2.728894E-4,3.128214E-6,9.926954E-6,1.629053E-5,2.430297E-4,4.672403E-4,1.298269E-5,3.100244E-5,1.190448E-11,1.011795E-6,1.032827E-4,0.005331985,8.305143E-4,1.039523E-6,1.071015E-7,5.128839E-7,1.901926E-6,1.841629E-25,7.978244,5.701632E-5,451532.4,451532.4
1.37703E-6,15.10314,7.928412E10,1705.949,1705.949,8.60559E-4,1.0,0.8150479,0.001315553,0.04043205,0.01358166,0.01035504,1.775315E-4,0.03032061,3.787762E-4,0.005721238,6.540397E-4,1.013591E-5,0.02772076,0.001262935,0.004964522,0.01343211,0.001900093,1.325416E-6,2.286965E-4,4.985527E-6,4.817812E-6,0.01419645,0.002974204,0.001656049,2.097707E-4,1.287817E-5,0.003450761,1.758533E-4,6.560958E-4,1.374057E-5,8.860392E-4,3.660282E-5,3.270868E-4,2.677526E-4,3.31314E-6,8.56558E-6,1.54491E-5,2.350234E-4,4.606827E-4,1.182915E-5,2.79408E-5,8.829522E-12,7.667048E-7,9.608142E-5,0.005317884,8.332048E-4,1.096432E-6,1.131263E-7,5.199424E-7,1.529557E-6,3.919265E-26,7.976227,5.697882E-5,451418.3,451418.3
1.382862E-6,15.10488,7.877917E10,1706.07,1706.07,8.60559E-4,1.0,0.8149837,0.001311484,0.04053055,0.01353021,0.01035921,1.768248E-4,0.0303711,3.780932E-4,0.005740332,6.532587E-4,1.006689E-5,0.02769473,0.001262147,0.00498119,0.01343673,0.001906451,1.304071E-6,2.273255E-4,4.918188E-6,4.751799E-6,0.01417909,0.002948588,0.001652051,2.095225E-4,1.281527E-5,0.003450533,1.753915E-4,6.585783E-4,1.384778E-5,8.882815E-4,3.680148E-5,3.285142E-4,2.668222E-4,3.346813E-6,8.342005E-6,1.530764E-5,2.336091E-4,4.595166E-4,1.163345E-5,2.742471E-5,8.369198E-12,7.294952E-7,9.484546E-5,0.005315397,8.336717E-4,1.106744E-6,1.142162E-7,5.211918E-7,1.470976E-6,2.971059E-26,7.975872,5.697225E-5,451398.2,451398.2
1.388493E-6,15.10655,7.829441E10,1706.186,1706.186,8.60559E-4,1.0,0.8149219,0.001307575,0.04062527,0.01348078,0.01036312,1.761465E-4,0.03041965,3.774356E-4,0.005758739,6.525022E-4,1.000093E-5,0.02766967,0.001261391,0.004997221,0.01344101,0.001912566,1.28379E-6,2.260102E-4,4.854444E-6,4.689326E-6,0.01416237,0.002924103,0.001648194,2.092817E-4,1.275504E-5,0.003450313,1.749469E-4,6.609666E-4,1.395149E-5,8.904414E-4,3.699349E-5,3.29889E-4,2.659206E-4,3.379505E-6,8.131415E-6,1.517342E-5,2.322484E-4,4.583922E-4,1.144735E-5,2.693487E-5,7.947006E-12,6.952303E-7,9.366614E-5,0.005313004,8.341187E-4,1.116743E-6,1.152724E-7,5.223949E-7,1.416476E-6,2.271849E-26,7.975532,5.696594E-5,451378.9,451378.9
1.396623E-6,15.10895,7.759916E10,1706.352,1706.352,8.60559E-4,1.0,0.8148332,0.001301963,0.0407614,0.01340982,0.0103686,1.751741E-4,0.03048941,3.764892E-4,0.005785268,6.514057E-4,9.906863E-6,0.02763361,0.001260309,0.00502026,0.01344688,0.00192135,1.255074E-6,2.241259E-4,4.764577E-6,4.601275E-6,0.01413832,0.002889178,0.001642632,2.089323E-4,1.266897E-5,0.003449997,1.743069E-4,6.644002E-4,1.410156E-5,8.935514E-4,3.727104E-5,3.31868E-4,2.646131E-4,3.427028E-6,7.836361E-6,1.498365E-5,2.30292E-4,4.567715E-4,1.118358E-5,2.624215E-5,7.374205E-12,6.485203E-7,9.198763E-5,0.005309565,8.347573E-4,1.131252E-6,1.168039E-7,5.241265E-7,1.341253E-6,1.541941E-26,7.975042,5.69569E-5,451351.2,451351.2
1.413393E-6,15.11384,7.618279E10,1706.69,1706.69,8.60559E-4,1.0,0.8146522,0.001290515,0.04103975,0.01326503,0.01037924,1.731939E-4,0.03063204,3.745489E-4,0.005839797,6.491291E-4,9.717103E-6,0.02755966,0.001258107,0.005067377,0.01345786,0.001939304,1.197896E-6,2.202942E-4,4.586933E-6,4.427306E-6,0.014089,0.002818716,0.001631188,2.082052E-4,1.249466E-5,0.003449352,1.729949E-4,6.714259E-4,1.441227E-5,8.999336E-4,3.784467E-5,3.35927E-4,2.61897E-4,3.526216E-6,7.259931E-6,1.460656E-5,2.262892E-4,4.534399E-4,1.065745E-5,2.486604E-5,6.317704E-12,5.61628E-7,8.86143E-5,0.005302531,8.360499E-4,1.161441E-6,1.199868E-7,5.276768E-7,1.198175E-6,6.902458E-27,7.974043,5.693847E-5,451294.7,451294.7
1.418088E-6,15.1152,7.579037E10,1706.784,1706.784,8.60559E-4,1.0,0.8146019,0.001287339,0.04111711,0.01322486,0.01038207,1.726456E-4,0.03067167,3.740084E-4,0.005855018,6.484882E-4,9.664982E-6,0.02753906,0.001257498,0.005080471,0.01346066,0.00194429,1.182365E-6,2.192344E-4,4.538982E-6,4.380367E-6,0.01407527,0.002799362,0.001627991,2.080001E-4,1.244662E-5,0.003449173,1.726295E-4,6.733795E-4,1.449953E-5,9.017126E-4,3.800555E-5,3.370578E-4,2.611322E-4,3.554268E-6,7.106007E-6,1.450429E-5,2.251765E-4,4.525098E-4,1.051438E-5,2.449315E-5,6.049572E-12,5.394087E-7,8.76909E-5,0.005300575,8.364059E-4,1.169956E-6,1.208837E-7,5.286657E-7,1.160857E-6,5.509339E-27,7.973766,5.693337E-5,451279.0,451279.0
1.42266E-6,15.11651,7.541E10,1706.874,1706.874,8.60559E-4,1.0,0.8145532,0.001284259,0.0411922,0.01318591,0.01038475,1.721141E-4,0.03071014,3.734832E-4,0.005869822,6.478627E-4,9.61464E-6,0.02751904,0.001256908,0.005093182,0.01346328,0.00194913,1.16744E-6,2.182079E-4,4.493008E-6,4.335372E-6,0.01406192,0.002780669,0.00162488,2.077998E-4,1.240014E-5,0.003448999,1.722744E-4,6.752763E-4,1.458463E-5,9.034419E-4,3.816234E-5,3.381566E-4,2.603856E-4,3.581706E-6,6.959138E-6,1.440605E-5,2.240964E-4,4.516052E-4,1.037679E-5,2.413509E-5,5.799218E-12,5.185966E-7,8.680036E-5,0.005298676,8.367501E-4,1.178275E-6,1.217595E-7,5.296267E-7,1.125606E-6,4.422219E-27,7.973497,5.692842E-5,451263.7,451263.7
1.427781E-6,15.11797,7.498598E10,1706.976,1706.976,8.60559E-4,1.0,0.8144988,0.001280824,0.04127602,0.01314246,0.01038768,1.715218E-4,0.03075308,3.728963E-4,0.005886379,6.471605E-4,9.558738E-6,0.02749668,0.00125625,0.005107371,0.01346609,0.001954531,1.150952E-6,2.170644E-4,4.442348E-6,4.2858E-6,0.01404701,0.002759913,0.0016214,2.075747E-4,1.234846E-5,0.003448804,1.718778E-4,6.773941E-4,1.468008E-5,9.05375E-4,3.833808E-5,3.393845E-4,2.595476E-4,3.612576E-6,6.798131E-6,1.429755E-5,2.228906E-4,4.505935E-4,1.022471E-5,2.373996E-5,5.530919E-12,4.962188E-7,8.581307E-5,0.005296556,8.371328E-4,1.187623E-6,1.227431E-7,5.307005E-7,1.087367E-6,3.456525E-27,7.973197,5.692291E-5,451246.8,451246.8
1.434204E-6,15.1198,7.44571E10,1707.101,1707.101,8.60559E-4,1.0,0.814431,0.001276537,0.04138073,0.01308823,0.01039125,1.707833E-4,0.03080671,3.721621E-4,0.005907114,6.462774E-4,9.489338E-6,0.02746871,0.001255431,0.005125096,0.01346942,0.001961275,1.13061E-6,2.156397E-4,4.380025E-6,4.22483E-6,0.01402836,0.002734148,0.001617041,2.072915E-4,1.228417E-5,0.003448561,1.713817E-4,6.800404E-4,1.479999E-5,9.077939E-4,3.855873E-5,3.409205E-4,2.584935E-4,3.651506E-6,6.601309E-6,1.416373E-5,2.213843E-4,4.493265E-4,1.003696E-5,2.325308E-5,5.211718E-12,4.694913E-7,8.458981E-5,0.005293907,8.376085E-4,1.199394E-6,1.239811E-7,5.320437E-7,1.041206E-6,2.538351E-27,7.972822,5.691603E-5,451225.5,451225.6
1.438254E-6,15.12095,7.412538E10,1707.18,1707.18,8.60559E-4,1.0,0.8143883,0.001273846,0.04144651,0.0130542,0.01039344,1.703201E-4,0.0308404,3.717004E-4,0.005920168,6.457193E-4,9.445986E-6,0.02745111,0.001254917,0.005136231,0.01347142,0.001965511,1.117974E-6,2.147468E-4,4.341411E-6,4.187061E-6,0.01401663,0.002718055,0.001614296,2.071123E-4,1.224395E-5,0.003448408,1.710697E-4,6.817033E-4,1.48757E-5,9.093158E-4,3.869795E-5,3.418865E-4,2.578274E-4,3.676169E-6,6.480071E-6,1.408062E-5,2.204381E-4,4.485289E-4,9.920273E-6,2.2951E-5,5.019874E-12,4.533702E-7,8.382706E-5,0.005292243,8.379061E-4,1.206842E-6,1.247639E-7,5.328884E-7,1.013094E-6,2.089068E-27,7.972586,5.691172E-5,451212.2,451212.2
1.464817E-6,15.12835,7.19816E10,1707.69,1707.69,8.60559E-4,1.0,0.8141123,0.001256425,0.0418735,0.01283387,0.01040661,1.673282E-4,0.03105907,3.686925E-4,0.006005428,6.420343E-4,9.169064E-6,0.02733656,0.001251598,0.005208503,0.01348252,0.001992978,1.038576E-6,2.0899E-4,4.100357E-6,3.951427E-6,0.01394029,0.002615314,0.001596354,2.05927E-4,1.198572E-5,0.003447416,1.690395E-4,6.925042E-4,1.537437E-5,9.192389E-4,3.961347E-5,3.481764E-4,2.534314E-4,3.840219E-6,5.73639E-6,1.355817E-5,2.142996E-4,4.433203E-4,9.185943E-6,2.105932E-5,3.92213E-12,3.601924E-7,7.898142E-5,0.005281432,8.398125E-4,1.256188E-6,1.299429E-7,5.383905E-7,8.461302E-7,5.741021E-28,7.971061,5.688386E-5,451125.9,451125.9
1.468807E-6,15.12945,7.166432E10,1707.765,1707.765,8.60559E-4,1.0,0.8140713,0.001253843,0.04193697,0.01280121,0.01040842,1.668856E-4,0.03109157,3.682438E-4,0.006018181,6.414774E-4,9.128562E-6,0.02731948,0.001251107,0.005219244,0.0134839,0.001997056,1.027156E-6,2.081401E-4,4.065906E-6,3.917771E-6,0.0139289,0.002600298,0.001593669,2.057475E-4,1.194776E-5,0.003447268,1.687369E-4,6.941107E-4,1.544957E-5,9.207206E-4,3.975133E-5,3.491142E-4,2.527674E-4,3.865203E-6,5.632099E-6,1.348296E-5,2.133879E-4,4.425415E-4,9.080195E-6,2.078828E-5,3.779096E-12,3.47922E-7,7.82768E-5,0.005279824,8.400922E-4,1.263674E-6,1.307274E-7,5.392111E-7,8.234943E-7,4.728029E-28,7.970835,5.687973E-5,451113.1,451113.1
1.472806E-6,15.13054,7.134759E10,1707.84,1707.84,8.60559E-4,1.0,0.8140304,0.001251263,0.0420004,0.01276859,0.01041019,1.664439E-4,0.03112405,3.677949E-4,0.006030946,6.409184E-4,9.088253E-6,0.02730239,0.001250617,0.005229978,0.01348521,0.002001131,1.015841E-6,2.072923E-4,4.031822E-6,3.884479E-6,0.01391752,0.002585358,0.001590981,2.055672E-4,1.190993E-5,0.003447121,1.684343E-4,6.957164E-4,1.552502E-5,9.222031E-4,3.988958E-5,3.500522E-4,2.521011E-4,3.89033E-6,5.529444E-6,1.340841E-5,2.12477E-4,4.417619E-4,8.975387E-6,2.052E-5,3.640923E-12,3.360372E-7,7.757666E-5,0.005278217,8.403707E-4,1.271195E-6,1.315153E-7,5.40032E-7,8.014058E-7,3.891919E-28,7.970609,5.687562E-5,451100.3,451100.3
1.489347E-6,15.13503,7.005023E10,1708.148,1708.148,8.60559E-4,1.0,0.8138625,0.001240686,0.04226095,0.01263485,0.01041705,1.64635E-4,0.03125745,3.659464E-4,0.006083598,6.385972E-4,8.924432E-6,0.02723206,0.001248609,0.005274062,0.01348985,0.002017853,9.703787E-7,2.038257E-4,3.895338E-6,3.751217E-6,0.01387067,0.002524679,0.001579892,2.04818E-4,1.175567E-5,0.003446513,1.671895E-4,7.023145E-4,1.583789E-5,9.283115E-4,4.046241E-5,3.539122E-4,2.493364E-4,3.995227E-6,5.123833E-6,1.310837E-5,2.087386E-4,4.385474E-4,8.553931E-6,1.94448E-5,3.120304E-12,2.909551E-7,7.474285E-5,0.005271612,8.415045E-4,1.30251E-6,1.347921E-7,5.434116E-7,7.160272E-7,1.735754E-28,7.969681,5.685877E-5,451047.8,451047.8
1.52091E-6,15.14339,6.763098E10,1708.719,1708.719,8.60559E-4,1.0,0.8135481,0.001220908,0.04275004,0.01238486,0.01042816,1.612639E-4,0.03150786,3.624556E-4,0.006183389,6.341317E-4,8.624373E-6,0.0270994,0.001244859,0.005356779,0.01349541,0.002049177,8.893255E-7,1.973876E-4,3.65364E-6,3.515439E-6,0.01378233,0.002413757,0.001558869,2.033736E-4,1.147086E-5,0.003445366,1.648447E-4,7.1471E-4,1.64383E-5,9.398613E-4,4.155974E-5,3.61188E-4,2.440293E-4,4.199637E-6,4.428836E-6,1.257065E-5,2.017394E-4,4.324598E-4,7.801411E-6,1.753994E-5,2.321905E-12,2.207376E-7,6.960467E-5,0.0052592,8.435882E-4,1.363156E-6,1.411226E-7,5.497902E-7,5.770454E-7,3.683906E-29,7.967942,5.682736E-5,450949.4,450949.4
1.528221E-6,15.14529,6.708097E10,1708.848,1708.848,8.60559E-4,1.0,0.8134764,0.001216402,0.04286184,0.01232792,0.01043037,1.604977E-4,0.03156509,3.616536E-4,0.006206376,6.330912E-4,8.557129E-6,0.02706895,0.001244005,0.005375677,0.0134961,0.002056323,8.715643E-7,1.959288E-4,3.600915E-6,3.464044E-6,0.01376206,0.002388948,0.001554026,2.030365E-4,1.140661E-5,0.003445103,1.643073E-4,7.17545E-4,1.657799E-5,9.425171E-4,4.181472E-5,3.628564E-4,2.427952E-4,4.247782E-6,4.281555E-6,1.245216E-5,2.001437E-4,4.310586E-4,7.636363E-6,1.712483E-5,2.167901E-12,2.07014E-7,6.846325E-5,0.00525636,8.440561E-4,1.377369E-6,1.426032E-7,5.512547E-7,5.488352E-7,2.56976E-29,7.967544,5.682022E-5,450926.9,450926.9
1.565971E-6,15.15491,6.430057E10,1709.5,1709.5,8.60559E-4,1.0,0.8131123,0.001193567,0.0434304,0.01203956,0.01043981,1.56627E-4,0.03185619,3.575514E-4,0.006324316,6.276856E-4,8.222684E-6,0.02691343,0.001239672,0.005471724,0.0134964,0.002092577,7.85502E-7,1.885836E-4,3.346235E-6,3.215989E-6,0.01365857,0.002265892,0.001529188,2.012828E-4,1.108468E-5,0.003443752,1.615669E-4,7.319705E-4,1.730262E-5,9.561173E-4,4.313612E-5,3.71368E-4,2.364053E-4,4.50113E-6,3.594376E-6,1.187299E-5,1.920597E-4,4.238779E-4,6.83594E-6,1.512629E-5,1.519203E-12,1.483991E-7,6.284632E-5,0.005241899,8.463876E-4,1.451719E-6,1.503302E-7,5.587411E-7,4.232943E-7,3.934912E-30,7.965527,5.678417E-5,450812.7,450812.7
1.582203E-6,15.15894,6.313518E10,1709.772,1709.772,8.605591E-4,1.0,0.812959,0.001183969,0.04367045,0.01191843,0.01044287,1.550054E-4,0.0319791,3.55807E-4,0.006374637,6.253463E-4,8.085188E-6,0.02684741,0.001237846,0.005512238,0.01349491,0.002107834,7.512445E-7,1.855198E-4,3.245095E-6,3.117578E-6,0.01361466,0.002215492,0.001518598,2.005229E-4,1.095112E-5,0.003443175,1.604064E-4,7.380643E-4,1.761584E-5,9.619079E-4,4.370676E-5,3.749742E-4,2.336521E-4,4.612509E-6,3.333552E-6,1.163955E-5,1.886647E-4,4.20819E-4,6.517147E-6,1.433739E-5,1.303127E-12,1.285247E-7,6.056841E-5,0.005235785,8.473473E-4,1.484176E-6,1.536938E-7,5.619216E-7,3.78406E-7,1.750988E-30,7.964677,5.676907E-5,450764.6,450764.6
1.585159E-6,15.15967,6.292486E10,1709.821,1709.821,8.605591E-4,1.0,0.8129313,0.001182234,0.0437139,0.01189654,0.01044336,1.547127E-4,0.03200135,3.554905E-4,0.006383778,6.249193E-4,8.060533E-6,0.02683544,0.001237516,0.005519568,0.01349454,0.002110592,7.451731E-7,1.849676E-4,3.227173E-6,3.100146E-6,0.0136067,0.002206468,0.001516675,2.003842E-4,1.09271E-5,0.00344307,1.601962E-4,7.391675E-4,1.7673E-5,9.629591E-4,4.381087E-5,3.756276E-4,2.331504E-4,4.632955E-6,3.288099E-6,1.159796E-5,1.880515E-4,4.202637E-4,6.460635E-6,1.419799E-5,1.267164E-12,1.251964E-7,6.0162E-5,0.005234678,8.475194E-4,1.490119E-6,1.543091E-7,5.624985E-7,3.707463E-7,1.510358E-30,7.964523,5.676635E-5,450755.9,450755.9
