Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H9_Soln#13 (),Mole_fraction_TC4H9_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_MCPTD_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NEOC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M2_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_IC8H16_Soln#13 (),Mole_fraction_DIMEPTD_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C12H8_Soln#13 (),Mole_fraction_C14H10_Soln#13 (),Mole_fraction_BIN1B_Soln#13 (),Mole_fraction_BIN1A_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Mole_fraction_IC12H26_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
0.002218726,15.66505,-1.091858E7,1419.426,1419.426,0.001048806,1.0,0.7564656,7.68702E-6,0.1203672,3.784166E-5,0.001581528,1.29197E-6,0.06735276,0.02933918,7.152551E-6,0.00266149,1.884276E-5,0.003551065,0.00162906,6.761091E-5,9.985306E-8,7.548448E-10,1.173236E-9,5.876808E-4,8.667267E-6,9.944248E-6,3.995493E-6,3.345665E-7,0.001190913,0.001443149,3.172118E-4,0.006685185,1.963203E-4,0.001393353,6.610568E-5,1.299982E-6,4.48622E-4,5.276141E-11,1.47267E-7,3.531961E-7,1.494921E-6,1.751093E-10,3.399243E-14,4.83666E-11,0.003825058,7.018947E-5,1.336212E-4,1.613317E-4,6.052885E-6,1.142574E-4,3.973874E-5,1.503997E-5,5.482737E-7,5.855158E-7,-1.076435E-9,1.962017E-303,7.7982,6.6952E-5,441342.8,441342.8
0.002218886,15.66505,-1.091906E7,1419.425,1419.425,0.001048806,1.0,0.7564649,7.686852E-6,0.1203682,3.783972E-5,0.001581403,1.291929E-6,0.06735275,0.02933996,7.151656E-6,0.002661139,1.884025E-5,0.003550782,0.001628909,6.760592E-5,9.983326E-8,7.546818E-10,1.172984E-9,5.875638E-4,8.665532E-6,9.942561E-6,3.994929E-6,3.34552E-7,0.001190882,0.001443114,3.17223E-4,0.006685356,1.963033E-4,0.001393337,6.610485E-5,1.299899E-6,4.486362E-4,5.274769E-11,1.472471E-7,3.531105E-7,1.49467E-6,1.790226E-10,3.397897E-14,4.834771E-11,0.003824971,7.018705E-5,1.336286E-4,1.613318E-4,6.052398E-6,1.142592E-4,3.97409E-5,1.504145E-5,5.483646E-7,5.855748E-7,-1.094015E-9,1.962016E-303,7.798195,6.695198E-5,441342.6,441342.6
0.002219032,15.66506,-1.091921E7,1419.425,1419.425,0.001048806,1.0,0.7564641,7.686702E-6,0.1203692,3.783795E-5,0.00158129,1.291889E-6,0.06735274,0.02934066,7.150845E-6,0.002660821,1.883798E-5,0.003550526,0.001628771,6.760141E-5,9.981532E-8,7.545343E-10,1.172755E-9,5.87458E-4,8.66396E-6,9.941032E-6,3.994418E-6,3.34539E-7,0.001190854,0.001443083,3.172332E-4,0.006685512,1.962878E-4,0.001393322,6.61041E-5,1.299823E-6,4.486491E-4,5.273528E-11,1.472276E-7,3.53033E-7,1.494442E-6,1.812131E-10,3.396678E-14,4.83306E-11,0.003824891,7.018486E-5,1.336353E-4,1.61332E-4,6.051956E-6,1.142609E-4,3.974286E-5,1.504278E-5,5.484469E-7,5.856283E-7,-1.105044E-9,1.962015E-303,7.798191,6.695196E-5,441342.3,441342.3
0.002219239,15.66506,-1.091871E7,1419.424,1419.424,0.001048806,1.0,0.7564631,7.686487E-6,0.1203705,3.783543E-5,0.001581128,1.291833E-6,0.06735273,0.02934166,7.149688E-6,0.002660367,1.883474E-5,0.00355016,0.001628576,6.759496E-5,9.978972E-8,7.54324E-10,1.172429E-9,5.873068E-4,8.661717E-6,9.938849E-6,3.993689E-6,3.345205E-7,0.001190813,0.001443039,3.172477E-4,0.006685734,1.962657E-4,0.001393301,6.610302E-5,1.299715E-6,4.486674E-4,5.271755E-11,1.47199E-7,3.529224E-7,1.494118E-6,1.834728E-10,3.394938E-14,4.830619E-11,0.003824777,7.018173E-5,1.336449E-4,1.613322E-4,6.051327E-6,1.142632E-4,3.974566E-5,1.504469E-5,5.485645E-7,5.857047E-7,-1.11602E-9,1.962013E-303,7.798185,6.695194E-5,441342.0,441342.0
0.002219465,15.66507,-1.092014E7,1419.424,1419.424,0.001048806,1.0,0.756462,7.686245E-6,0.120372,3.78327E-5,0.001580952,1.291777E-6,0.06735272,0.02934276,7.148429E-6,0.002659873,1.88312E-5,0.003549761,0.001628363,6.758794E-5,9.976185E-8,7.540942E-10,1.172073E-9,5.871423E-4,8.659276E-6,9.936475E-6,3.992895E-6,3.345E-7,0.001190769,0.001442991,3.172635E-4,0.006685975,1.962417E-4,0.001393278,6.610185E-5,1.299598E-6,4.486875E-4,5.269826E-11,1.471715E-7,3.52802E-7,1.493764E-6,1.895889E-10,3.393044E-14,4.827962E-11,0.003824654,7.017832E-5,1.336553E-4,1.613324E-4,6.050641E-6,1.142658E-4,3.974871E-5,1.504676E-5,5.486925E-7,5.85788E-7,-1.143174E-9,1.962012E-303,7.798178,6.695191E-5,441341.6,441341.6
0.002219633,15.66507,-1.09209E7,1419.423,1419.423,0.001048806,1.0,0.7564612,7.68607E-6,0.1203731,3.783067E-5,0.001580822,1.291734E-6,0.06735271,0.02934356,7.147499E-6,0.002659508,1.88286E-5,0.003549467,0.001628205,6.758276E-5,9.974127E-8,7.539247E-10,1.17181E-9,5.870207E-4,8.657472E-6,9.934722E-6,3.992309E-6,3.344849E-7,0.001190736,0.001442955,3.172751E-4,0.006686154,1.96224E-4,0.001393261,6.610099E-5,1.299511E-6,4.487022E-4,5.268401E-11,1.471508E-7,3.527131E-7,1.493503E-6,1.937157E-10,3.391646E-14,4.826E-11,0.003824562,7.017581E-5,1.336631E-4,1.613326E-4,6.050135E-6,1.142677E-4,3.975096E-5,1.50483E-5,5.487871E-7,5.858494E-7,-1.162257E-9,1.962011E-303,7.798173,6.695188E-5,441341.3,441341.3
0.002219774,15.66508,-1.09213E7,1419.423,1419.423,0.001048806,1.0,0.7564605,7.685924E-6,0.120374,3.782895E-5,0.001580711,1.291695E-6,0.0673527,0.02934425,7.146709E-6,0.002659198,1.882638E-5,0.003549217,0.001628071,6.757836E-5,9.972379E-8,7.53781E-10,1.171587E-9,5.869175E-4,8.655941E-6,9.933231E-6,3.991811E-6,3.344722E-7,0.001190708,0.001442925,3.17285E-4,0.006686306,1.962089E-4,0.001393247,6.610025E-5,1.299437E-6,4.487148E-4,5.267191E-11,1.471315E-7,3.526376E-7,1.493282E-6,1.955929E-10,3.390458E-14,4.824334E-11,0.003824484,7.017367E-5,1.336696E-4,1.613327E-4,6.049705E-6,1.142693E-4,3.975288E-5,1.50496E-5,5.488674E-7,5.859017E-7,-1.172952E-9,1.962009E-303,7.798169,6.695187E-5,441341.1,441341.1
0.002220009,15.66509,-1.092061E7,1419.422,1419.422,0.001048806,1.0,0.7564594,7.685675E-6,0.1203755,3.782611E-5,0.001580528,1.291635E-6,0.06735269,0.02934539,7.145401E-6,0.002658685,1.882272E-5,0.003548803,0.00162785,6.757107E-5,9.969486E-8,7.535431E-10,1.171219E-9,5.867467E-4,8.653406E-6,9.930766E-6,3.990987E-6,3.344512E-7,0.001190662,0.001442875,3.173014E-4,0.006686557,1.961839E-4,0.001393223,6.609904E-5,1.299315E-6,4.487356E-4,5.265189E-11,1.471015E-7,3.525127E-7,1.492915E-6,2.005617E-10,3.388494E-14,4.821578E-11,0.003824356,7.017013E-5,1.336805E-4,1.613329E-4,6.048993E-6,1.142719E-4,3.975604E-5,1.505176E-5,5.490005E-7,5.859881E-7,-1.194247E-9,1.962008E-303,7.798162,6.695183E-5,441340.7,441340.7
0.002220198,15.66509,-1.092127E7,1419.422,1419.422,0.001048806,1.0,0.7564585,7.685475E-6,0.1203767,3.782382E-5,0.001580381,1.291588E-6,0.06735268,0.0293463,7.144352E-6,0.002658274,1.881978E-5,0.003548471,0.001627672,6.756522E-5,9.967165E-8,7.533518E-10,1.170922E-9,5.866096E-4,8.651373E-6,9.92879E-6,3.990326E-6,3.344342E-7,0.001190625,0.001442835,3.173146E-4,0.006686758,1.961639E-4,0.001393204,6.609806E-5,1.299217E-6,4.487523E-4,5.263583E-11,1.470784E-7,3.524125E-7,1.492621E-6,2.055276E-10,3.386918E-14,4.819367E-11,0.003824253,7.016729E-5,1.336892E-4,1.613331E-4,6.048422E-6,1.142741E-4,3.975858E-5,1.505349E-5,5.491072E-7,5.860575E-7,-1.216571E-9,1.962006E-303,7.798157,6.695181E-5,441340.4,441340.4
0.002220351,15.6651,-1.092229E7,1419.422,1419.422,0.001048806,1.0,0.7564577,7.685317E-6,0.1203777,3.782198E-5,0.001580262,1.291548E-6,0.06735267,0.02934704,7.143503E-6,0.00265794,1.88174E-5,0.003548202,0.001627529,6.756049E-5,9.965285E-8,7.531971E-10,1.170683E-9,5.864987E-4,8.649726E-6,9.927188E-6,3.989791E-6,3.344204E-7,0.001190596,0.001442802,3.173252E-4,0.006686921,1.961477E-4,0.001393189,6.609727E-5,1.299138E-6,4.487658E-4,5.262282E-11,1.470586E-7,3.523313E-7,1.492382E-6,2.084199E-10,3.385642E-14,4.817577E-11,0.003824169,7.016499E-5,1.336962E-4,1.613333E-4,6.047959E-6,1.142758E-4,3.976064E-5,1.505489E-5,5.491937E-7,5.861137E-7,-1.231844E-9,1.962005E-303,7.798152,6.695179E-5,441340.1,441340.1
0.002220495,15.6651,-1.092304E7,1419.421,1419.421,0.001048806,1.0,0.756457,7.68517E-6,0.1203786,3.782023E-5,0.00158015,1.291507E-6,0.06735267,0.02934773,7.142701E-6,0.002657626,1.881515E-5,0.003547948,0.001627393,6.755602E-5,9.963512E-8,7.530514E-10,1.170457E-9,5.863939E-4,8.648172E-6,9.925675E-6,3.989285E-6,3.344076E-7,0.001190567,0.001442771,3.173353E-4,0.006687075,1.961324E-4,0.001393174,6.609653E-5,1.299063E-6,4.487785E-4,5.261055E-11,1.470385E-7,3.522547E-7,1.492158E-6,2.098591E-10,3.384439E-14,4.815888E-11,0.00382409,7.016282E-5,1.337029E-4,1.613334E-4,6.047523E-6,1.142774E-4,3.976259E-5,1.505621E-5,5.492754E-7,5.861667E-7,-1.241509E-9,1.962004E-303,7.798148,6.695177E-5,441339.9,441339.9
0.002220723,15.66511,-1.092465E7,1419.421,1419.421,0.001048806,1.0,0.7564559,7.68493E-6,0.1203801,3.781747E-5,0.001579973,1.291447E-6,0.06735265,0.02934883,7.141434E-6,0.002657129,1.88116E-5,0.003547547,0.001627178,6.754895E-5,9.960708E-8,7.52821E-10,1.170099E-9,5.862284E-4,8.645716E-6,9.923285E-6,3.988487E-6,3.343872E-7,0.001190523,0.001442723,3.173512E-4,0.006687319,1.961082E-4,0.001393151,6.609535E-5,1.298945E-6,4.487987E-4,5.259115E-11,1.470071E-7,3.521337E-7,1.491802E-6,2.124708E-10,3.382537E-14,4.813219E-11,0.003823966,7.015939E-5,1.337134E-4,1.613336E-4,6.046833E-6,1.1428E-4,3.976566E-5,1.505831E-5,5.494045E-7,5.862506E-7,-1.257945E-9,1.962002E-303,7.798141,6.695174E-5,441339.5,441339.5
0.002220934,15.66511,-1.092533E7,1419.42,1419.42,0.001048806,1.0,0.7564549,7.684705E-6,0.1203814,3.781492E-5,0.001579809,1.291395E-6,0.06735264,0.02934985,7.140261E-6,0.002656669,1.880831E-5,0.003547176,0.00162698,6.754241E-5,9.958114E-8,7.526071E-10,1.169768E-9,5.860752E-4,8.643443E-6,9.921075E-6,3.987748E-6,3.343682E-7,0.001190482,0.001442678,3.173659E-4,0.006687544,1.960858E-4,0.00139313,6.609426E-5,1.298835E-6,4.488173E-4,5.257321E-11,1.469809E-7,3.520217E-7,1.491473E-6,2.176538E-10,3.380777E-14,4.81075E-11,0.00382385,7.015622E-5,1.337231E-4,1.613338E-4,6.046194E-6,1.142824E-4,3.97685E-5,1.506024E-5,5.49524E-7,5.863282E-7,-1.282091E-9,1.962001E-303,7.798135,6.695171E-5,441339.2,441339.2
0.002221098,15.66512,-1.092597E7,1419.42,1419.42,0.001048806,1.0,0.7564541,7.684534E-6,0.1203825,3.781293E-5,0.001579681,1.291352E-6,0.06735263,0.02935065,7.139346E-6,0.00265631,1.880574E-5,0.003546886,0.001626825,6.753731E-5,9.95609E-8,7.524405E-10,1.16951E-9,5.859557E-4,8.641671E-6,9.919352E-6,3.987171E-6,3.343533E-7,0.001190449,0.001442643,3.173774E-4,0.00668772,1.960684E-4,0.001393113,6.60934E-5,1.29875E-6,4.488319E-4,5.255921E-11,1.469599E-7,3.519343E-7,1.491217E-6,2.21237E-10,3.379405E-14,4.808825E-11,0.00382376,7.015374E-5,1.337307E-4,1.61334E-4,6.045696E-6,1.142843E-4,3.977072E-5,1.506175E-5,5.496173E-7,5.863888E-7,-1.299433E-9,1.962E-303,7.79813,6.695169E-5,441338.9,441338.9
0.002221251,15.66512,-1.092641E7,1419.419,1419.419,0.001048806,1.0,0.7564534,7.684377E-6,0.1203835,3.781107E-5,0.001579561,1.29131E-6,0.06735263,0.02935139,7.138495E-6,0.002655976,1.880336E-5,0.003546616,0.001626681,6.753256E-5,9.954207E-8,7.522858E-10,1.16927E-9,5.858445E-4,8.640021E-6,9.917746E-6,3.986635E-6,3.343396E-7,0.00119042,0.00144261,3.173881E-4,0.006687883,1.960521E-4,0.001393098,6.609261E-5,1.298671E-6,4.488454E-4,5.254619E-11,1.46939E-7,3.51853E-7,1.490978E-6,2.231376E-10,3.378128E-14,4.807034E-11,0.003823676,7.015144E-5,1.337378E-4,1.613341E-4,6.045233E-6,1.14286E-4,3.977278E-5,1.506316E-5,5.497041E-7,5.864452E-7,-1.31038E-9,1.961999E-303,7.798126,6.695167E-5,441338.6,441338.6
0.00222146,15.66513,-1.092708E7,1419.419,1419.419,0.001048806,1.0,0.7564523,7.684162E-6,0.1203848,3.780855E-5,0.001579399,1.291253E-6,0.06735261,0.0293524,7.137337E-6,0.002655521,1.880011E-5,0.00354625,0.001626485,6.752611E-5,9.951646E-8,7.520754E-10,1.168944E-9,5.856933E-4,8.637777E-6,9.915562E-6,3.985906E-6,3.34321E-7,0.001190379,0.001442566,3.174026E-4,0.006688106,1.9603E-4,0.001393077,6.609153E-5,1.298562E-6,4.488638E-4,5.252847E-11,1.469094E-7,3.517425E-7,1.490653E-6,2.246775E-10,3.376392E-14,4.804598E-11,0.003823562,7.01483E-5,1.337474E-4,1.613343E-4,6.044602E-6,1.142884E-4,3.977559E-5,1.506507E-5,5.498222E-7,5.865219E-7,-1.321062E-9,1.961997E-303,7.79812,6.695165E-5,441338.3,441338.3
0.002221679,15.66514,-1.092866E7,1419.418,1419.418,0.001048806,1.0,0.7564513,7.683928E-6,0.1203862,3.780591E-5,0.001579229,1.291199E-6,0.0673526,0.02935345,7.136121E-6,0.002655044,1.87967E-5,0.003545865,0.001626279,6.751932E-5,9.948957E-8,7.518539E-10,1.1686E-9,5.855345E-4,8.635421E-6,9.913271E-6,3.98514E-6,3.343014E-7,0.001190336,0.001442519,3.174179E-4,0.006688339,1.960068E-4,0.001393055,6.60904E-5,1.298449E-6,4.488832E-4,5.250988E-11,1.468812E-7,3.516264E-7,1.490312E-6,2.291888E-10,3.37457E-14,4.802041E-11,0.003823443,7.014501E-5,1.337576E-4,1.613345E-4,6.04394E-6,1.142908E-4,3.977854E-5,1.506708E-5,5.499463E-7,5.866024E-7,-1.34383E-9,1.961995E-303,7.798113,6.695162E-5,441337.9,441337.9
0.002221855,15.66514,-1.092915E7,1419.418,1419.418,0.001048806,1.0,0.7564504,7.683745E-6,0.1203874,3.780377E-5,0.001579092,1.291152E-6,0.06735259,0.02935431,7.13514E-6,0.002654659,1.879395E-5,0.003545554,0.001626112,6.751385E-5,9.946787E-8,7.516753E-10,1.168324E-9,5.854064E-4,8.63352E-6,9.911421E-6,3.984521E-6,3.342855E-7,0.001190302,0.001442482,3.174302E-4,0.006688528,1.95988E-4,0.001393037,6.608949E-5,1.298357E-6,4.488988E-4,5.249488E-11,1.468576E-7,3.515328E-7,1.490037E-6,2.318827E-10,3.373099E-14,4.799978E-11,0.003823346,7.014235E-5,1.337657E-4,1.613347E-4,6.043406E-6,1.142928E-4,3.978092E-5,1.50687E-5,5.500464E-7,5.866675E-7,-1.358441E-9,1.961994E-303,7.798108,6.695159E-5,441337.6,441337.6
0.002222026,15.66515,-1.092952E7,1419.417,1419.417,0.001048806,1.0,0.7564496,7.683567E-6,0.1203885,3.78017E-5,0.001578959,1.291106E-6,0.06735258,0.02935513,7.13419E-6,0.002654286,1.879129E-5,0.003545252,0.001625951,6.750855E-5,9.944684E-8,7.515024E-10,1.168056E-9,5.852822E-4,8.631678E-6,9.909628E-6,3.983923E-6,3.342702E-7,0.001190268,0.001442445,3.174421E-4,0.006688711,1.959699E-4,0.00139302,6.60886E-5,1.298269E-6,4.489139E-4,5.248034E-11,1.468339E-7,3.51442E-7,1.489771E-6,2.337287E-10,3.371675E-14,4.79798E-11,0.003823252,7.013978E-5,1.337736E-4,1.613349E-4,6.042888E-6,1.142948E-4,3.978323E-5,1.507028E-5,5.501435E-7,5.867305E-7,-1.369853E-9,1.961993E-303,7.798103,6.695157E-5,441337.4,441337.4
0.002222198,15.66515,-1.09299E7,1419.417,1419.417,0.001048806,1.0,0.7564488,7.68339E-6,0.1203896,3.779963E-5,0.001578826,1.29106E-6,0.06735257,0.02935596,7.133239E-6,0.002653913,1.878862E-5,0.003544951,0.00162579,6.750324E-5,9.942582E-8,7.513296E-10,1.167788E-9,5.851581E-4,8.629837E-6,9.907836E-6,3.983324E-6,3.342549E-7,0.001190235,0.001442409,3.174541E-4,0.006688894,1.959517E-4,0.001393002,6.608771E-5,1.29818E-6,4.489291E-4,5.246581E-11,1.468095E-7,3.513513E-7,1.489504E-6,2.349704E-10,3.370251E-14,4.795982E-11,0.003823159,7.01372E-5,1.337815E-4,1.61335E-4,6.042371E-6,1.142967E-4,3.978554E-5,1.507185E-5,5.502406E-7,5.867935E-7,-1.379096E-9,1.961992E-303,7.798098,6.695155E-5,441337.1,441337.1
0.002222437,15.66516,-1.093002E7,1419.416,1419.416,0.001048806,1.0,0.7564476,7.68314E-6,0.1203911,3.779674E-5,0.00157864,1.290997E-6,0.06735256,0.02935712,7.131911E-6,0.002653392,1.87849E-5,0.00354453,0.001625565,6.749583E-5,9.939646E-8,7.510882E-10,1.167414E-9,5.849847E-4,8.627265E-6,9.905332E-6,3.982487E-6,3.342335E-7,0.001190188,0.001442358,3.174707E-4,0.006689149,1.959263E-4,0.001392978,6.608647E-5,1.298056E-6,4.489502E-4,5.244551E-11,1.467756E-7,3.512246E-7,1.489132E-6,2.367684E-10,3.368264E-14,4.793193E-11,0.003823028,7.01336E-5,1.337926E-4,1.613352E-4,6.041648E-6,1.142994E-4,3.978876E-5,1.507404E-5,5.503763E-7,5.868816E-7,-1.391187E-9,1.96199E-303,7.798091,6.695152E-5,441336.7,441336.7
0.00222268,15.66517,-1.093171E7,1419.416,1419.416,0.001048806,1.0,0.7564464,7.68288E-6,0.1203927,3.77938E-5,0.001578451,1.290937E-6,0.06735254,0.02935829,7.130562E-6,0.002652862,1.878111E-5,0.003544103,0.001625337,6.74883E-5,9.936661E-8,7.508422E-10,1.167032E-9,5.848084E-4,8.62465E-6,9.902789E-6,3.981637E-6,3.342115E-7,0.001190141,0.001442306,3.174877E-4,0.006689408,1.959005E-4,0.001392954,6.608522E-5,1.29793E-6,4.489717E-4,5.242488E-11,1.467443E-7,3.510958E-7,1.488754E-6,2.416546E-10,3.366243E-14,4.790358E-11,0.003822895,7.012994E-5,1.338038E-4,1.613355E-4,6.040913E-6,1.143021E-4,3.979204E-5,1.507628E-5,5.505142E-7,5.869712E-7,-1.416357E-9,1.961988E-303,7.798084,6.695149E-5,441336.3,441336.3
0.002222875,15.66517,-1.093256E7,1419.415,1419.415,0.001048806,1.0,0.7564455,7.682675E-6,0.1203939,3.779144E-5,0.001578299,1.290888E-6,0.06735253,0.02935923,7.129479E-6,0.002652437,1.877808E-5,0.003543759,0.001625153,6.748225E-5,9.934266E-8,7.50645E-10,1.166727E-9,5.84667E-4,8.622551E-6,9.900749E-6,3.980955E-6,3.341939E-7,0.001190102,0.001442264,3.175013E-4,0.006689617,1.958798E-4,0.001392934,6.60842E-5,1.297829E-6,4.489889E-4,5.240833E-11,1.467193E-7,3.509925E-7,1.48845E-6,2.457557E-10,3.364622E-14,4.788084E-11,0.003822788,7.012701E-5,1.338128E-4,1.613356E-4,6.040323E-6,1.143043E-4,3.979467E-5,1.507807E-5,5.50625E-7,5.870431E-7,-1.437005E-9,1.961987E-303,7.798078,6.695146E-5,441336.0,441336.0
0.002223035,15.66518,-1.093287E7,1419.415,1419.415,0.001048806,1.0,0.7564447,7.682511E-6,0.1203949,3.778951E-5,0.001578175,1.290845E-6,0.06735252,0.02936,7.128593E-6,0.002652089,1.877559E-5,0.003543478,0.001625003,6.747731E-5,9.932308E-8,7.504841E-10,1.166477E-9,5.845514E-4,8.620836E-6,9.89908E-6,3.980397E-6,3.341797E-7,0.001190071,0.00144223,3.175124E-4,0.006689787,1.958629E-4,0.001392918,6.608338E-5,1.297746E-6,4.49003E-4,5.23948E-11,1.466975E-7,3.50908E-7,1.488202E-6,2.477844E-10,3.363298E-14,4.786226E-11,0.003822701,7.012461E-5,1.338202E-4,1.613358E-4,6.039841E-6,1.143061E-4,3.979682E-5,1.507954E-5,5.507156E-7,5.871018E-7,-1.449157E-9,1.961985E-303,7.798074,6.695144E-5,441335.7,441335.7
0.002223222,15.66518,-1.093271E7,1419.414,1419.414,0.001048806,1.0,0.7564438,7.682319E-6,0.1203961,3.778726E-5,0.00157803,1.290794E-6,0.06735251,0.02936091,7.127559E-6,0.002651683,1.877269E-5,0.00354315,0.001624827,6.747153E-5,9.93002E-8,7.502962E-10,1.166186E-9,5.844162E-4,8.618831E-6,9.897128E-6,3.979745E-6,3.34163E-7,0.001190035,0.001442191,3.175255E-4,0.006689986,1.958431E-4,0.001392899,6.608241E-5,1.29765E-6,4.490195E-4,5.237899E-11,1.466709E-7,3.508093E-7,1.487912E-6,2.490287E-10,3.36175E-14,4.784054E-11,0.003822599,7.01218E-5,1.338288E-4,1.61336E-4,6.039277E-6,1.143083E-4,3.979934E-5,1.508125E-5,5.508215E-7,5.871706E-7,-1.458366E-9,1.961984E-303,7.798068,6.695142E-5,441335.4,441335.4
0.00222346,15.66519,-1.093393E7,1419.414,1419.414,0.001048806,1.0,0.7564426,7.682065E-6,0.1203977,3.778438E-5,0.001577845,1.290734E-6,0.0673525,0.02936206,7.126236E-6,0.002651164,1.876898E-5,0.003542731,0.001624603,6.746414E-5,9.927095E-8,7.500554E-10,1.165813E-9,5.842435E-4,8.616269E-6,9.894636E-6,3.978912E-6,3.341416E-7,0.001189988,0.00144214,3.175421E-4,0.006690241,1.958178E-4,0.001392875,6.608118E-5,1.297526E-6,4.490406E-4,5.235878E-11,1.466394E-7,3.506832E-7,1.487541E-6,2.530133E-10,3.359772E-14,4.781279E-11,0.003822468,7.011821E-5,1.338398E-4,1.613362E-4,6.038557E-6,1.143109E-4,3.980255E-5,1.508344E-5,5.509569E-7,5.872584E-7,-1.479741E-9,1.961982E-303,7.798061,6.695139E-5,441335.0,441335.0
0.002223642,15.6652,-1.09346E7,1419.413,1419.413,0.001048806,1.0,0.7564417,7.681875E-6,0.1203988,3.778219E-5,0.001577704,1.290687E-6,0.06735249,0.02936293,7.12523E-6,0.002650769,1.876616E-5,0.003542412,0.001624433,6.745853E-5,9.924872E-8,7.498724E-10,1.165529E-9,5.841122E-4,8.614322E-6,9.892742E-6,3.978279E-6,3.341253E-7,0.001189953,0.001442101,3.175547E-4,0.006690434,1.957985E-4,0.001392856,6.608024E-5,1.297432E-6,4.490566E-4,5.234343E-11,1.466154E-7,3.505873E-7,1.487259E-6,2.560258E-10,3.358269E-14,4.77917E-11,0.003822369,7.011548E-5,1.338482E-4,1.613364E-4,6.038009E-6,1.14313E-4,3.9805E-5,1.508511E-5,5.510599E-7,5.873252E-7,-1.496078E-9,1.961981E-303,7.798056,6.695136E-5,441334.7,441334.7
0.002223805,15.6652,-1.093521E7,1419.413,1419.413,0.001048806,1.0,0.756441,7.681706E-6,0.1203999,3.778022E-5,0.001577577,1.290644E-6,0.06735248,0.02936372,7.124326E-6,0.002650414,1.876362E-5,0.003542125,0.001624279,6.745348E-5,9.922871E-8,7.497079E-10,1.165274E-9,5.839941E-4,8.612569E-6,9.891037E-6,3.977709E-6,3.341107E-7,0.001189921,0.001442066,3.175661E-4,0.006690608,1.957812E-4,0.00139284,6.607939E-5,1.297348E-6,4.49071E-4,5.232961E-11,1.465932E-7,3.50501E-7,1.487005E-6,2.581376E-10,3.356917E-14,4.777273E-11,0.00382228,7.011303E-5,1.338557E-4,1.613365E-4,6.037516E-6,1.143148E-4,3.98072E-5,1.508661E-5,5.511526E-7,5.873854E-7,-1.509111E-9,1.96198E-303,7.798051,6.695134E-5,441334.4,441334.4
0.002223965,15.66521,-1.093563E7,1419.412,1419.412,0.001048806,1.0,0.7564402,7.681541E-6,0.1204009,3.777828E-5,0.001577453,1.290601E-6,0.06735247,0.02936449,7.12344E-6,0.002650066,1.876114E-5,0.003541844,0.001624129,6.744853E-5,9.920913E-8,7.49547E-10,1.165025E-9,5.838784E-4,8.610854E-6,9.889367E-6,3.977151E-6,3.340964E-7,0.00118989,0.001442032,3.175772E-4,0.006690779,1.957643E-4,0.001392824,6.607856E-5,1.297265E-6,4.490851E-4,5.231608E-11,1.465704E-7,3.504165E-7,1.486757E-6,2.592451E-10,3.355593E-14,4.775416E-11,0.003822193,7.011063E-5,1.338631E-4,1.613366E-4,6.037034E-6,1.143166E-4,3.980935E-5,1.508808E-5,5.512434E-7,5.874443E-7,-1.518286E-9,1.961979E-303,7.798046,6.695132E-5,441334.2,441334.2
