Time_Soln#1 (sec),Volume_Soln#1 (cm3),Volumetric_heat_production_rate_Soln#1 (erg/cm3-sec),Surface_temperature_Soln#1 (K),Temperature_Soln#1 (K),Mass_Soln#1 (g),Pressure_Soln#1 (atm),Mole_fraction_H2_Soln#1 (),Mole_fraction_H_Soln#1 (),Mole_fraction_CH4_Soln#1 (),Mole_fraction_CH3_Soln#1 (),Mole_fraction_C2H6_Soln#1 (),Mole_fraction_C2H5_Soln#1 (),Mole_fraction_C2H4_Soln#1 (),Mole_fraction_C2H2_Soln#1 (),Mole_fraction_C3H8_Soln#1 (),Mole_fraction_IC3H7_Soln#1 (),Mole_fraction_NC3H7_Soln#1 (),Mole_fraction_C3H6_Soln#1 (),Mole_fraction_C3H5-A_Soln#1 (),Mole_fraction_C3H4-P_Soln#1 (),Mole_fraction_C3H4-A_Soln#1 (),Mole_fraction_C3H3_Soln#1 (),Mole_fraction_NC4H10_Soln#1 (),Mole_fraction_IC4H10_Soln#1 (),Mole_fraction_IC4H9_Soln#1 (),Mole_fraction_TC4H9_Soln#1 (),Mole_fraction_IC4H8_Soln#1 (),Mole_fraction_IC4H7_Soln#1 (),Mole_fraction_C4H8-1_Soln#1 (),Mole_fraction_C4H8-2_Soln#1 (),Mole_fraction_C4H71-3_Soln#1 (),Mole_fraction_C4H6_Soln#1 (),Mole_fraction_C4H4_Soln#1 (),Mole_fraction_C6H6_Soln#1 (),Mole_fraction_C5H6_Soln#1 (),Mole_fraction_NC5H12_Soln#1 (),Mole_fraction_NEOC5H12_Soln#1 (),Mole_fraction_NC5H10_Soln#1 (),Mole_fraction_B1M2_Soln#1 (),Mole_fraction_B1M3_Soln#1 (),Mole_fraction_LC5H8_Soln#1 (),Mole_fraction_DIALLYL_Soln#1 (),Mole_fraction_CYC6H8_Soln#1 (),Mole_fraction_NC6H12_Soln#1 (),Mole_fraction_NC7H14_Soln#1 (),Mole_fraction_IC8H17_Soln#1 (),Mole_fraction_IC8H16_Soln#1 (),Mole_fraction_DIMEPTD_Soln#1 (),Mole_fraction_C7H8_Soln#1 (),Mole_fraction_C7H7_Soln#1 (),Mole_fraction_C6H5C2H5_Soln#1 (),Mole_fraction_XYLENE_Soln#1 (),Mole_fraction_C6H5C2H4C6H5_Soln#1 (),Mole_fraction_NPBENZ_Soln#1 (),Mole_fraction_NC10H20_Soln#1 (),Mole_fraction_IC12H26_Soln#1 (),Molecular_weight_Soln#1 (g/mole),Mass_density_Soln#1 (g/cm3),Unburned_hydrocarbons_Soln#1 (ppm),Volatile_organic_compounds_Soln#1 (ppm)
9.570788E-5,14.99861,-2.073001E7,999.751,999.751,0.00167809,1.0,0.9450917,1.475664E-7,5.066758E-5,6.709218E-6,5.858356E-6,1.37943E-6,2.188804E-5,1.675594E-9,3.723951E-7,5.672177E-9,6.753769E-8,4.691963E-5,2.681611E-6,2.098577E-9,3.36962E-6,3.797325E-10,8.988222E-8,1.096346E-6,1.269992E-7,1.664479E-6,7.586692E-5,8.610249E-6,4.552407E-6,1.288344E-7,3.332073E-6,4.033234E-6,2.495505E-11,8.235267E-7,2.78513E-10,2.067297E-9,2.647873E-8,2.838019E-6,6.131879E-9,4.681947E-8,3.674842E-6,1.344304E-7,5.700554E-11,2.704716E-7,5.381172E-6,3.028984E-8,0.01917414,6.720051E-6,0.007920387,1.422996E-6,2.503427E-8,3.484856E-9,4.372509E-10,7.701865E-9,0.01040743,0.0171452,9.178526,1.118827E-4,519463.0,519463.0
9.696548E-5,14.99859,-2.075295E7,999.7471,999.7471,0.00167809,1.0,0.9450887,1.480898E-7,5.170172E-5,6.73251E-6,5.985093E-6,1.384775E-6,2.232652E-5,1.738753E-9,3.815012E-7,5.758914E-9,6.776603E-8,4.779275E-5,2.711515E-6,2.183422E-9,3.437773E-6,3.949465E-10,9.216159E-8,1.115118E-6,1.27327E-7,1.667952E-6,7.715674E-5,8.741231E-6,4.649268E-6,1.329674E-7,3.385733E-6,4.118945E-6,2.617695E-11,8.400927E-7,2.902267E-10,2.120796E-9,2.709842E-8,2.895664E-6,6.346715E-9,4.85476E-8,3.749202E-6,1.400057E-7,5.979796E-11,2.752704E-7,5.489335E-6,3.038194E-8,0.01917343,6.855737E-6,0.00792032,1.449834E-6,2.597028E-8,3.562494E-9,4.607777E-10,8.014349E-9,0.01040692,0.01714479,9.1785,1.118828E-4,519461.5,519461.5
9.732681E-5,14.99859,-2.075791E7,999.746,999.746,0.00167809,1.0,0.9450878,1.482285E-7,5.19995E-5,6.739054E-6,6.021601E-6,1.386276E-6,2.245279E-5,1.75715E-9,3.84128E-7,5.783824E-9,6.783045E-8,4.804409E-5,2.720019E-6,2.208166E-9,3.457399E-6,3.993803E-10,9.28193E-8,1.120519E-6,1.27419E-7,1.668929E-6,7.752788E-5,8.778877E-6,4.677197E-6,1.341675E-7,3.401129E-6,4.143655E-6,2.65356E-11,8.448631E-7,2.936471E-10,2.136236E-9,2.72771E-8,2.912272E-6,6.409182E-9,4.905033E-8,3.770616E-6,1.416302E-7,6.061765E-11,2.766514E-7,5.52048E-6,3.040686E-8,0.01917323,6.894808E-6,0.007920301,1.457549E-6,2.62428E-8,3.584909E-9,4.676984E-10,8.105432E-9,0.01040678,0.01714467,9.178493,1.118829E-4,519461.1,519461.1
9.780426E-5,14.99858,-2.076472E7,999.7445,999.7445,0.00167809,1.0,0.9450867,1.484176E-7,5.239342E-5,6.747592E-6,6.069906E-6,1.388235E-6,2.261981E-5,1.781636E-9,3.876064E-7,5.81673E-9,6.791365E-8,4.83765E-5,2.731193E-6,2.241121E-9,3.483362E-6,4.05283E-10,9.369034E-8,1.127661E-6,1.275381E-7,1.670204E-6,7.801865E-5,8.828629E-6,4.714162E-6,1.357554E-7,3.421455E-6,4.176361E-6,2.70149E-11,8.511738E-7,2.982053E-10,2.156683E-9,2.751363E-8,2.934248E-6,6.492247E-9,4.971898E-8,3.798943E-6,1.437925E-7,6.17131E-11,2.784778E-7,5.561681E-6,3.044027E-8,0.01917296,6.946494E-6,0.007920275,1.467746E-6,2.660543E-8,3.614601E-9,4.769577E-10,8.226704E-9,0.01040659,0.01714451,9.178483,1.118829E-4,519460.5,519460.5
1.0E-4,14.99856,-2.079829E7,999.7376,999.7376,0.00167809,1.0,0.9450813,1.492634E-7,5.421126E-5,6.785459E-6,6.292952E-6,1.396919E-6,2.339065E-5,1.896762E-9,4.03704E-7,5.967948E-9,6.828638E-8,4.990976E-5,2.781708E-6,2.396379E-9,3.60319E-6,4.330576E-10,9.772322E-8,1.160579E-6,1.280731E-7,1.675874E-6,8.028093E-5,9.057539E-6,4.885131E-6,1.431934E-7,3.514699E-6,4.327592E-6,2.929708E-11,8.802992E-7,3.197232E-10,2.251373E-9,2.860748E-8,3.035755E-6,6.881685E-9,5.285603E-8,3.92968E-6,1.539611E-7,6.692917E-11,2.868988E-7,5.751816E-6,3.059018E-8,0.01917171,7.185034E-6,0.007920158,1.514679E-6,2.830915E-8,3.752224E-9,5.21197E-10,8.797482E-9,0.01040571,0.01714379,9.178437,1.118831E-4,519458.0,519458.0
1.05929E-4,14.99848,-2.087477E7,999.7191,999.7191,0.00167809,1.0,0.9450668,1.513133E-7,5.916691E-5,6.876918E-6,6.902005E-6,1.41787E-6,2.549267E-5,2.228319E-9,4.479436E-7,6.375203E-9,6.919177E-8,5.408407E-5,2.910999E-6,2.846107E-9,3.929987E-6,5.131927E-10,1.088196E-7,1.250012E-6,1.293698E-7,1.689661E-6,8.642942E-5,9.676256E-6,5.354241E-6,1.64327E-7,3.764324E-6,4.742307E-6,3.612469E-11,9.597248E-7,3.824308E-10,2.512036E-9,3.160725E-8,3.313228E-6,7.993956E-9,6.18306E-8,4.286203E-6,1.832235E-7,8.252382E-11,3.09801E-7,6.270181E-6,3.095319E-8,0.01916832,7.835463E-6,0.007919838,1.64158E-6,3.320435E-8,4.132488E-9,6.547718E-10,1.044569E-8,0.0104033,0.01714183,9.178313,1.118837E-4,519450.9,519450.9
1.069136E-4,14.99847,-2.088472E7,999.716,999.716,0.00167809,1.0,0.9450644,1.516249E-7,5.999601E-5,6.89068E-6,7.004031E-6,1.42102E-6,2.584443E-5,2.286336E-9,4.553921E-7,6.44266E-9,6.932861E-8,5.478174E-5,2.93147E-6,2.925166E-9,3.98468E-6,5.272311E-10,1.106895E-7,1.264935E-6,1.295656E-7,1.691748E-6,8.745568E-5,9.779051E-6,5.433138E-6,1.679791E-7,3.805441E-6,4.81204E-6,3.735749E-11,9.730169E-7,3.935098E-10,2.555979E-9,3.211148E-8,3.359756E-6,8.187293E-9,6.339214E-8,4.345867E-6,1.883351E-7,8.533641E-11,3.136256E-7,6.356911E-6,3.10084E-8,0.01916776,7.944302E-6,0.007919784,1.662662E-6,3.405923E-8,4.196854E-9,6.790497E-10,1.073464E-8,0.0104029,0.01714151,9.178292,1.118838E-4,519449.7,519449.7
1.1E-4,14.99843,-2.091549E7,999.7063,999.7063,0.00167809,1.0,0.9450568,1.525495E-7,6.260531E-5,6.93147E-6,7.325341E-6,1.430352E-6,2.695165E-5,2.473635E-9,4.789131E-7,6.653802E-9,6.973709E-8,5.697635E-5,2.993852E-6,3.181069E-9,4.156846E-6,5.725721E-10,1.165971E-7,1.311836E-6,1.301493E-7,1.697959E-6,9.068166E-5,1.010132E-5,5.682189E-6,1.797001E-7,3.933668E-6,5.032151E-6,4.141186E-11,1.014858E-6,4.294759E-10,2.694837E-9,3.370233E-8,3.506378E-6,8.809102E-9,6.841621E-8,4.533675E-6,2.048092E-7,9.457619E-11,3.25651E-7,6.629884E-6,3.117232E-8,0.01916598,8.286885E-6,0.007919617,1.728735E-6,3.681573E-8,4.400842E-9,7.591582E-10,1.16683E-8,0.01040163,0.01714048,9.178227,1.118841E-4,519446.0,519446.1
1.176512E-4,14.99833,-2.097468E7,999.6823,999.6823,0.00167809,1.0,0.9450377,1.54546E-7,6.913386E-5,7.018634E-6,8.130534E-6,1.450274E-6,2.972333E-5,2.973564E-9,5.382414E-7,7.174923E-9,7.061871E-8,6.246126E-5,3.137085E-6,3.868657E-9,4.587867E-6,6.936607E-10,1.315139E-7,1.428812E-6,1.314061E-7,1.711363E-6,9.873121E-5,1.089996E-5,6.310023E-6,2.104933E-7,4.246828E-6,5.587165E-6,5.277397E-11,1.119606E-6,5.268592E-10,3.045638E-9,3.770653E-8,3.874461E-6,1.045326E-8,8.17047E-8,5.003807E-6,2.48503E-7,1.203624E-10,3.556728E-7,7.312997E-6,3.152653E-8,0.01916154,9.144348E-6,0.007919199,1.892234E-6,4.414947E-8,4.920871E-9,9.852243E-10,1.416484E-8,0.01039847,0.01713791,9.178064,1.118848E-4,519436.8,519436.8
1.179622E-4,14.99833,-2.097699E7,999.6813,999.6813,0.00167809,1.0,0.945037,1.546197E-7,6.940085E-5,7.021797E-6,8.163497E-6,1.450996E-6,2.983673E-5,2.99496E-9,5.406809E-7,7.196032E-9,7.065116E-8,6.268542E-5,3.142573E-6,3.89822E-9,4.605502E-6,6.988431E-10,1.321276E-7,1.433586E-6,1.314526E-7,1.711853E-6,9.905983E-5,1.09324E-5,6.335838E-6,2.118003E-7,4.259406E-6,5.609993E-6,5.327734E-11,1.123891E-6,5.310692E-10,3.060076E-9,3.787095E-8,3.88955E-6,1.052318E-8,8.226967E-8,5.023041E-6,2.503623E-7,1.215005E-10,3.568988E-7,7.340938E-6,3.153973E-8,0.01916136,9.179424E-6,0.007919181,1.898865E-6,4.446259E-8,4.942438E-9,9.952773E-10,1.427179E-8,0.01039834,0.01713781,9.178057,1.118848E-4,519436.5,519436.5
1.193706E-4,14.99831,-2.098527E7,999.6769,999.6769,0.00167809,1.0,0.9450334,1.549444E-7,7.061145E-5,7.035773E-6,8.312991E-6,1.454187E-6,3.035092E-5,3.092916E-9,5.517541E-7,7.291557E-9,7.079458E-8,6.370167E-5,3.167105E-6,4.033698E-9,4.685471E-6,7.225674E-10,1.349139E-7,1.455223E-6,1.316564E-7,1.714025E-6,1.005494E-4,1.107929E-5,6.453004E-6,2.177526E-7,4.316211E-6,5.713628E-6,5.559949E-11,1.143325E-6,5.503847E-10,3.12563E-9,3.861703E-8,3.958003E-6,1.084283E-8,8.485237E-8,5.110258E-6,2.58862E-7,1.267454E-10,3.624563E-7,7.467633E-6,3.159738E-8,0.01916054,9.33848E-6,0.007919104,1.92888E-6,4.589541E-8,5.040529E-9,1.041683E-9,1.47615E-8,0.01039775,0.01713733,9.178027,1.118849E-4,519434.7,519434.8
1.2E-4,14.99831,-2.098863E7,999.6749,999.6749,0.00167809,1.0,0.9450319,1.55085E-7,7.115325E-5,7.04184E-6,8.379913E-6,1.455572E-6,3.058107E-5,3.137267E-9,5.567164E-7,7.334211E-9,7.085703E-8,6.415643E-5,3.177897E-6,4.095111E-9,4.721265E-6,7.333077E-10,1.361627E-7,1.464903E-6,1.317449E-7,1.71497E-6,1.012158E-4,1.114491E-5,6.50551E-6,2.204386E-7,4.341514E-6,5.760079E-6,5.666056E-11,1.152024E-6,5.59153E-10,3.155014E-9,3.895125E-8,3.988659E-6,1.098732E-8,8.601963E-8,5.149297E-6,2.627033E-7,1.29139E-10,3.649428E-7,7.524339E-6,3.162231E-8,0.01916018,9.409671E-6,0.00791907,1.942283E-6,4.654371E-8,5.084594E-9,1.062903E-9,1.498326E-8,0.01039749,0.01713712,9.178014,1.11885E-4,519434.0,519434.0
1.3E-4,14.99818,-2.103138E7,999.6434,999.6434,0.00167809,1.0,0.9450067,1.570536E-7,7.981695E-5,7.125365E-6,9.451195E-6,1.474631E-6,3.426337E-5,3.88785E-9,6.365363E-7,8.008835E-9,7.172752E-8,7.142383E-5,3.33618E-6,5.140556E-9,5.293997E-6,9.148832E-10,1.562629E-7,1.619357E-6,1.329766E-7,1.728124E-6,1.118537E-4,1.218585E-5,7.350441E-6,2.652819E-7,4.736442E-6,6.508488E-6,7.548549E-11,1.291215E-6,7.095039E-10,3.628148E-9,4.431897E-8,4.480316E-6,1.34135E-8,1.055929E-7,5.773877E-6,3.270045E-7,1.712732E-10,4.04645E-7,8.431327E-6,3.197254E-8,0.01915432,1.054853E-5,0.007918519,2.154243E-6,5.747937E-8,5.802856E-9,1.440127E-9,1.873801E-8,0.01039329,0.01713372,9.177798,1.118859E-4,519421.8,519421.8
1.4E-4,14.99807,-2.105326E7,999.6118,999.6118,0.00167809,1.0,0.9449813,1.585956E-7,8.8568E-5,7.188836E-6,1.053511E-5,1.489105E-6,3.798694E-5,4.72487E-9,7.179307E-7,8.677976E-9,7.240967E-8,7.875884E-5,3.471427E-6,6.31844E-9,5.8732E-6,1.116703E-9,1.767772E-7,1.774877E-6,1.339333E-7,1.738356E-6,1.225735E-4,1.322233E-5,8.213175E-6,3.141089E-7,5.117337E-6,7.275069E-6,9.83359E-11,1.431994E-6,8.810925E-10,4.111361E-9,4.977846E-8,4.979548E-6,1.608381E-8,1.27051E-7,6.405405E-6,3.970091E-7,2.215185E-10,4.446607E-7,9.347954E-6,3.224755E-8,0.01914842,1.16998E-5,0.007917966,2.363843E-6,6.960035E-8,6.555224E-9,1.89772E-9,2.292475E-8,0.01038905,0.0171303,9.177581,1.118868E-4,519409.5,519409.5
1.5E-4,14.99795,-2.106144E7,999.5802,999.5802,0.00167809,1.0,0.9449558,1.598198E-7,9.738511E-5,7.237517E-6,1.162861E-5,1.500207E-6,4.174306E-5,5.647743E-9,8.005624E-7,9.342338E-9,7.295147E-8,8.614649E-5,3.586433E-6,7.629792E-9,6.457478E-6,1.338111E-9,1.976137E-7,1.931222E-6,1.346845E-7,1.746404E-6,1.333582E-4,1.425299E-5,9.090592E-6,3.667976E-7,5.4835E-6,8.058005E-6,1.257007E-10,1.574031E-6,1.074457E-9,4.60244E-9,5.530908E-8,5.484934E-6,1.899489E-8,1.5031E-7,7.042366E-6,4.720106E-7,2.803613E-10,4.849165E-7,1.027204E-5,3.24665E-8,0.01914249,1.286073E-5,0.007917413,2.570522E-6,8.288417E-8,7.341551E-9,2.442364E-9,2.753549E-8,0.01038478,0.01712685,9.177363,1.118877E-4,519397.2,519397.2
1.598518E-4,14.99783,-2.106053E7,999.5491,999.5491,0.00167809,1.0,0.9449306,1.607974E-7,1.06121E-4,7.274884E-6,1.271308E-5,1.508736E-6,4.546899E-5,6.640075E-9,8.829355E-7,9.993141E-9,7.338372E-8,9.346526E-5,3.682589E-6,9.052909E-9,7.037056E-6,1.574669E-9,2.183895E-7,2.08588E-6,1.352756E-7,1.752745E-6,1.440346E-4,1.526173E-5,9.966904E-6,4.223438E-7,5.829523E-6,8.84391E-6,1.575655E-10,1.714957E-6,1.286682E-9,5.092327E-9,6.08123E-8,5.987772E-6,2.209495E-8,1.749024E-7,7.674108E-6,5.501229E-7,3.471275E-10,5.247577E-7,1.118814E-5,3.264179E-8,0.01913662,1.401191E-5,0.007916867,2.770905E-6,9.708407E-8,8.149343E-9,3.069954E-9,3.24838E-8,0.01038054,0.01712345,9.177148,1.118885E-4,519385.0,519385.0
1.6E-4,14.99783,-2.106079E7,999.5486,999.5486,0.00167809,1.0,0.9449302,1.608116E-7,1.062527E-4,7.275381E-6,1.272944E-5,1.50885E-6,4.55252E-5,6.655624E-9,8.841806E-7,1.000291E-8,7.338965E-8,9.357559E-5,3.683918E-6,9.075308E-9,7.045798E-6,1.578363E-9,2.187036E-7,2.08821E-6,1.352839E-7,1.75283E-6,1.441955E-4,1.527685E-5,9.980164E-6,4.232077E-7,5.834615E-6,8.855834E-6,1.580845E-10,1.717083E-6,1.290041E-9,5.099734E-9,6.089541E-8,5.995367E-6,2.214331E-8,1.752846E-7,7.683637E-6,5.513264E-7,3.482E-10,5.25358E-7,1.120195E-5,3.264442E-8,0.01913653,1.402927E-5,0.007916859,2.773893E-6,9.730593E-8,8.161742E-9,3.08011E-9,3.256124E-8,0.01038048,0.01712339,9.177144,1.118885E-4,519384.8,519384.8
1.613394E-4,14.99782,-2.106048E7,999.5444,999.5444,0.00167809,1.0,0.9449267,1.609293E-7,1.074436E-4,7.279799E-6,1.287735E-5,1.509859E-6,4.60335E-5,6.797028E-9,8.95445E-7,1.009115E-8,7.344215E-8,9.457334E-5,3.695783E-6,9.279147E-9,7.124863E-6,1.611932E-9,2.215447E-7,2.109279E-6,1.35355E-7,1.753592E-6,1.456505E-4,1.541343E-5,1.010013E-5,4.310429E-7,5.880496E-6,8.963762E-6,1.628313E-10,1.73631E-6,1.320626E-9,5.166744E-9,6.164724E-8,6.06407E-6,2.258287E-8,1.787555E-7,7.76981E-6,5.62243E-7,3.579881E-10,5.307867E-7,1.132688E-5,3.266552E-8,0.01913573,1.418628E-5,0.007916785,2.800867E-6,9.932268E-8,8.274168E-9,3.172907E-9,3.326543E-8,0.0103799,0.01712293,9.177115,1.118886E-4,519383.1,519383.1
1.617658E-4,14.99781,-2.10601E7,999.543,999.543,0.00167809,1.0,0.9449256,1.609645E-7,1.078229E-4,7.281178E-6,1.292446E-5,1.510174E-6,4.61954E-5,6.842361E-9,8.99034E-7,1.011924E-8,7.345868E-8,9.48911E-5,3.699505E-6,9.344548E-9,7.150045E-6,1.622687E-9,2.2245E-7,2.115988E-6,1.353771E-7,1.753831E-6,1.461139E-4,1.545688E-5,1.013836E-5,4.33552E-7,5.895045E-6,8.998172E-6,1.643635E-10,1.742434E-6,1.330448E-9,5.188096E-9,6.188675E-8,6.085958E-6,2.272368E-8,1.798666E-7,7.797256E-6,5.65732E-7,3.611394E-10,5.325155E-7,1.136667E-5,3.267193E-8,0.01913547,1.423629E-5,0.007916762,2.80944E-6,9.99689E-8,8.310087E-9,3.202823E-9,3.349114E-8,0.01037971,0.01712278,9.177106,1.118887E-4,519382.6,519382.6
1.62493E-4,14.9978,-2.105925E7,999.5407,999.5407,0.00167809,1.0,0.9449238,1.61028E-7,1.084698E-4,7.283494E-6,1.300482E-5,1.510703E-6,4.647157E-5,6.920027E-9,9.051578E-7,1.016712E-8,7.348608E-8,9.543312E-5,3.70579E-6,9.456653E-9,7.193004E-6,1.641104E-9,2.239945E-7,2.127431E-6,1.354144E-7,1.754231E-6,1.469043E-4,1.553095E-5,1.020359E-5,4.378375E-7,5.919793E-6,9.056912E-6,1.670005E-10,1.752882E-6,1.347295E-9,5.224527E-9,6.229538E-8,6.1233E-6,2.296482E-8,1.817683E-7,7.844076E-6,5.716971E-7,3.665535E-10,5.354642E-7,1.143455E-5,3.268336E-8,0.01913504,1.432159E-5,0.007916721,2.824046E-6,1.010757E-7,8.371485E-9,3.254264E-9,3.387777E-8,0.0103794,0.01712253,9.17709,1.118887E-4,519381.7,519381.7
1.643951E-4,14.99778,-2.105812E7,999.5347,999.5347,0.00167809,1.0,0.9449189,1.61187E-7,1.10163E-4,7.289389E-6,1.321516E-5,1.51205E-6,4.719444E-5,7.125263E-9,9.211945E-7,1.029231E-8,7.355729E-8,9.685165E-5,3.721876E-6,9.753248E-9,7.305446E-6,1.68972E-9,2.280393E-7,2.157376E-6,1.355102E-7,1.755256E-6,1.489728E-4,1.57245E-5,1.037445E-5,4.491404E-7,5.98415E-6,9.21089E-6,1.740399E-10,1.780229E-6,1.391926E-9,5.319938E-9,6.336525E-8,6.221076E-6,2.360135E-8,1.867826E-7,7.966624E-6,5.873872E-7,3.809495E-10,5.431805E-7,1.161219E-5,3.271198E-8,0.0191339,1.454486E-5,0.007916616,2.86216E-6,1.039981E-7,8.532923E-9,3.391313E-9,3.489911E-8,0.01037858,0.01712187,9.177048,1.118889E-4,519379.3,519379.3
1.678713E-4,14.99774,-2.105626E7,999.5237,999.5237,0.00167809,1.0,0.9449099,1.614675E-7,1.132606E-4,7.299546E-6,1.360003E-5,1.514372E-6,4.851736E-5,7.508156E-9,9.505707E-7,1.052091E-8,7.368031E-8,9.944692E-5,3.749982E-6,1.030791E-8,7.511219E-6,1.780221E-9,2.354486E-7,2.212145E-6,1.356759E-7,1.757033E-6,1.527568E-4,1.60775E-5,1.068758E-5,4.701273E-7,6.100362E-6,9.49353E-6,1.87447E-10,1.830278E-6,1.475622E-9,5.494729E-9,6.532424E-8,6.400126E-6,2.478639E-8,1.960954E-7,8.190885E-6,6.163785E-7,4.081433E-10,5.572949E-7,1.193724E-5,3.276256E-8,0.01913182,1.495343E-5,0.007916424,2.931475E-6,1.094419E-7,8.831114E-9,3.651231E-9,3.680318E-8,0.01037708,0.01712066,9.176971,1.118892E-4,519375.0,519375.0
1.6864E-4,14.99773,-2.10557E7,999.5213,999.5213,0.00167809,1.0,0.9449079,1.615244E-7,1.13946E-4,7.301691E-6,1.368521E-5,1.514863E-6,4.88102E-5,7.594183E-9,9.570779E-7,1.057142E-8,7.370676E-8,1.000213E-4,3.755979E-6,1.043276E-8,7.556768E-6,1.800519E-9,2.370898E-7,2.224262E-6,1.357112E-7,1.75741E-6,1.535941E-4,1.615542E-5,1.075697E-5,4.748304E-7,6.125814E-6,9.556241E-6,1.905081E-10,1.841357E-6,1.494502E-9,5.53345E-9,6.575803E-8,6.439778E-6,2.505222E-8,1.981804E-7,8.240524E-6,6.228425E-7,4.143117E-10,5.604179E-7,1.200918E-5,3.277307E-8,0.01913136,1.504385E-5,0.007916382,2.946741E-6,1.106635E-7,8.897602E-9,3.710373E-9,3.723073E-8,0.01037674,0.01712039,9.176954,1.118893E-4,519374.0,519374.0
1.69087E-4,14.99773,-2.105465E7,999.5199,999.5199,0.00167809,1.0,0.9449068,1.615572E-7,1.143448E-4,7.302919E-6,1.373476E-5,1.515144E-6,4.898055E-5,7.644438E-9,9.60864E-7,1.060079E-8,7.372155E-8,1.003553E-4,3.75943E-6,1.050574E-8,7.583263E-6,1.81237E-9,2.380447E-7,2.23131E-6,1.357303E-7,1.757626E-6,1.540812E-4,1.620072E-5,1.079735E-5,4.775722E-7,6.140574E-6,9.592743E-6,1.923045E-10,1.847802E-6,1.505544E-9,5.555979E-9,6.601041E-8,6.462847E-6,2.520743E-8,1.993972E-7,8.269398E-6,6.266103E-7,4.179249E-10,5.622344E-7,1.205102E-5,3.277853E-8,0.0191311,1.509645E-5,0.007916357,2.955609E-6,1.113769E-7,8.936358E-9,3.745045E-9,3.748045E-8,0.01037655,0.01712024,9.176945,1.118893E-4,519373.5,519373.5
1.695124E-4,14.99772,-2.105487E7,999.5186,999.5186,0.00167809,1.0,0.9449057,1.615909E-7,1.147243E-4,7.304077E-6,1.378192E-5,1.515408E-6,4.914269E-5,7.692417E-9,9.644682E-7,1.062874E-8,7.373561E-8,1.006733E-4,3.762691E-6,1.057543E-8,7.608483E-6,1.82368E-9,2.389537E-7,2.238019E-6,1.357497E-7,1.75783E-6,1.545448E-4,1.624381E-5,1.083579E-5,4.801915E-7,6.154592E-6,9.627506E-6,1.940253E-10,1.853937E-6,1.516094E-9,5.577426E-9,6.625065E-8,6.484808E-6,2.535558E-8,2.00558E-7,8.296882E-6,6.302017E-7,4.213812E-10,5.639633E-7,1.209085E-5,3.278476E-8,0.01913084,1.514652E-5,0.007916334,2.964042E-6,1.120578E-7,8.973304E-9,3.778234E-9,3.771884E-8,0.01037637,0.01712009,9.176935,1.118893E-4,519373.0,519373.0
1.69851E-4,14.99772,-2.105499E7,999.5175,999.5175,0.00167809,1.0,0.9449048,1.616162E-7,1.150264E-4,7.304992E-6,1.381947E-5,1.515618E-6,4.927179E-5,7.730717E-9,9.673382E-7,1.065098E-8,7.374689E-8,1.009265E-4,3.765271E-6,1.063109E-8,7.628562E-6,1.832706E-9,2.396775E-7,2.243359E-6,1.357648E-7,1.757992E-6,1.549138E-4,1.62781E-5,1.08664E-5,4.822813E-7,6.165732E-6,9.655194E-6,1.954029E-10,1.858821E-6,1.524522E-9,5.594504E-9,6.644193E-8,6.502293E-6,2.54738E-8,2.014841E-7,8.318763E-6,6.330647E-7,4.241449E-10,5.653396E-7,1.212257E-5,3.278937E-8,0.01913064,1.518638E-5,0.007916315,2.970749E-6,1.126013E-7,9.002757E-9,3.804786E-9,3.790911E-8,0.01037622,0.01711997,9.176928,1.118894E-4,519372.5,519372.5
1.7E-4,14.99772,-2.105481E7,999.517,999.517,0.00167809,1.0,0.9449044,1.616273E-7,1.151594E-4,7.305393E-6,1.383599E-5,1.515709E-6,4.93286E-5,7.747599E-9,9.686011E-7,1.066077E-8,7.375187E-8,1.010379E-4,3.766401E-6,1.065563E-8,7.637397E-6,1.836683E-9,2.399961E-7,2.245709E-6,1.357715E-7,1.758063E-6,1.550762E-4,1.629319E-5,1.087987E-5,4.83203E-7,6.170628E-6,9.667381E-6,1.960113E-10,1.86097E-6,1.528239E-9,5.602019E-9,6.65261E-8,6.509988E-6,2.55259E-8,2.018921E-7,8.328392E-6,6.343254E-7,4.253644E-10,5.659453E-7,1.213652E-5,3.279135E-8,0.01913055,1.520392E-5,0.007916307,2.973699E-6,1.128408E-7,9.015728E-9,3.816507E-9,3.799297E-8,0.01037615,0.01711992,9.176924,1.118894E-4,519372.3,519372.3
1.704684E-4,14.99771,-2.105383E7,999.5155,999.5155,0.00167809,1.0,0.9449032,1.616615E-7,1.155774E-4,7.306641E-6,1.388794E-5,1.515995E-6,4.950721E-5,7.800793E-9,9.725727E-7,1.069153E-8,7.376702E-8,1.013881E-4,3.769935E-6,1.073296E-8,7.665178E-6,1.849212E-9,2.409977E-7,2.253097E-6,1.357914E-7,1.758283E-6,1.555868E-4,1.63406E-5,1.092223E-5,4.860961E-7,6.185999E-6,9.705713E-6,1.979326E-10,1.867728E-6,1.539956E-9,5.625653E-9,6.679078E-8,6.534184E-6,2.569003E-8,2.031771E-7,8.358666E-6,6.382936E-7,4.292121E-10,5.678494E-7,1.218039E-5,3.279728E-8,0.01913027,1.525907E-5,0.007916281,2.982967E-6,1.135953E-7,9.056556E-9,3.853504E-9,3.82572E-8,0.01037595,0.01711976,9.176914,1.118894E-4,519371.8,519371.8
