Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_C3H3_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H9_Soln#9 (),Mole_fraction_TC4H9_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_MCPTD_Soln#9 (),Mole_fraction_NEOC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M2_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_B2M2_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H10_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_IC8H16_Soln#9 (),Mole_fraction_DIMEPTD_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_XYLENE_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Mole_fraction_IC12H26_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
1.081779E-5,14.97979,-9.50689E9,1316.401,1316.401,0.001198636,1.0,0.887244,7.870335E-5,0.01593026,0.001781118,0.005009096,5.099501E-5,0.008445668,1.747798E-5,2.236228E-4,5.419063E-4,0.02079999,1.313538E-4,2.104944E-4,0.00123869,2.075626E-5,8.330181E-5,3.376304E-4,3.276226E-5,6.882416E-5,0.0170492,0.003887829,0.001759558,1.275812E-4,5.379448E-5,0.001947962,4.324457E-5,2.957442E-4,7.352211E-7,3.18889E-5,2.433619E-6,3.05843E-5,1.926575E-4,5.474301E-4,2.137243E-4,8.872547E-5,8.716962E-6,9.265123E-4,7.000595E-6,1.542371E-6,6.772349E-5,8.090989E-4,0.01186557,0.001574071,0.006989248,1.553069E-4,2.002364E-6,9.364182E-5,3.357754E-6,0.004310824,0.004607823,8.64346,8.001684E-5,489180.7,489180.7
1.098728E-5,14.98079,-9.351999E9,1316.086,1316.086,0.001198636,1.0,0.8869234,7.766614E-5,0.01606099,0.001761097,0.005034407,5.053097E-5,0.008513531,1.738154E-5,2.265935E-4,5.448335E-4,0.02089692,1.31247E-4,2.134804E-4,0.001248809,2.079851E-5,8.358404E-5,3.386718E-4,3.225245E-5,6.784597E-5,0.01713595,0.003902934,0.001769567,1.285654E-4,5.342841E-5,0.001959205,4.411662E-5,2.983823E-4,7.526664E-7,3.237039E-5,2.486487E-6,3.103303E-5,1.931305E-4,5.491894E-4,2.162818E-4,8.914044E-5,8.832241E-6,9.310359E-4,7.048229E-6,1.57961E-6,6.799602E-5,8.108776E-4,0.01180911,0.001579923,0.006984727,1.549584E-4,2.045652E-6,9.463188E-5,3.395749E-6,0.004280923,0.004554645,8.640818,8.00115E-5,489031.1,489031.1
1.109685E-5,14.98143,-9.254172E9,1315.886,1315.886,0.001198636,1.0,0.8867187,7.701057E-5,0.01614458,0.001748407,0.005050457,5.023637E-5,0.008556953,1.731973E-5,2.285024E-4,5.466929E-4,0.02095862,1.311789E-4,2.154003E-4,0.001255298,2.082356E-5,8.376215E-5,3.393308E-4,3.19304E-5,6.722726E-5,0.01719123,0.003912491,0.001775944,1.291935E-4,5.319546E-5,0.001966376,4.467989E-5,3.000713E-4,7.639592E-7,3.268039E-5,2.520733E-6,3.132156E-5,1.934273E-4,5.502998E-4,2.1792E-4,8.94027E-5,8.906238E-6,9.339126E-4,7.078694E-6,1.603777E-6,6.816921E-5,8.119914E-4,0.011773,0.001583624,0.006981843,1.547339E-4,2.073595E-6,9.526485E-5,3.420253E-6,0.004261886,0.00452083,8.639133,8.00081E-5,488935.8,488935.8
1.128393E-5,14.9825,-9.091161E9,1315.548,1315.548,0.001198636,1.0,0.886374,7.591737E-5,0.01628567,0.001727186,0.00507731,4.974287E-5,0.008630301,1.72152E-5,2.317414E-4,5.498095E-4,0.02106226,1.310645E-4,2.186597E-4,0.001266285,2.086235E-5,8.405864E-5,3.404308E-4,3.13937E-5,6.61948E-5,0.0172842,0.003928438,0.001786665,1.302515E-4,5.280424E-5,0.00197845,4.56408E-5,3.029262E-4,7.832676E-7,3.320746E-5,2.579333E-6,3.181141E-5,1.939183E-4,5.521484E-4,2.206902E-4,8.983991E-5,9.031645E-6,9.387401E-4,7.13013E-6,1.645213E-6,6.845962E-5,8.138301E-4,0.01171202,0.001589796,0.006976988,1.543517E-4,2.121228E-6,9.633304E-5,3.461995E-6,0.004229901,0.004464089,8.636299,8.000239E-5,488775.4,488775.4
1.137822E-5,14.98303,-9.010867E9,1315.38,1315.38,0.001198636,1.0,0.8862024,7.537845E-5,0.01635602,0.001716695,0.00509059,4.949854E-5,0.008666899,1.716297E-5,2.333643E-4,5.513534E-4,0.02111372,1.310077E-4,2.202937E-4,0.00127178,2.088009E-5,8.420456E-5,3.409735E-4,3.112927E-5,6.568548E-5,0.01733041,0.003936305,0.001791991,1.307781E-4,5.261008E-5,0.001984456,4.612466E-5,3.043515E-4,7.930105E-7,3.347206E-5,2.608927E-6,3.205698E-5,1.941585E-4,5.530583E-4,2.220738E-4,9.005537E-5,9.09441E-6,9.411342E-4,7.155784E-6,1.666175E-6,6.860354E-5,8.147277E-4,0.01168161,0.001592839,0.006974572,1.541598E-4,2.145198E-6,9.686555E-5,3.482988E-6,0.00421402,0.004435952,8.634889,7.999956E-5,488695.6,488695.6
1.147956E-5,14.98359,-8.925918E9,1315.201,1315.201,0.001198636,1.0,0.8860196,7.480794E-5,0.01643107,0.00170557,0.005104678,4.923911E-5,0.008705966,1.710719E-5,2.351016E-4,5.529933E-4,0.02116844,1.309473E-4,2.220435E-4,0.001277654,2.089786E-5,8.435885E-5,3.415485E-4,3.084945E-5,6.514604E-5,0.0173796,0.003944636,0.00179766,1.313391E-4,5.24036E-5,0.001990853,4.664439E-5,3.058736E-4,8.034902E-7,3.375569E-5,2.640778E-6,3.231996E-5,1.944114E-4,5.540203E-4,2.235515E-4,9.028339E-5,9.161549E-6,9.436791E-4,7.18316E-6,1.688764E-6,6.875645E-5,8.156714E-4,0.01164916,0.001596061,0.006971999,1.539541E-4,2.170933E-6,9.743363E-5,3.505519E-6,0.004197125,0.004406045,8.633389,7.999655E-5,488610.7,488610.7
1.153886E-5,14.98392,-8.876849E9,1315.097,1315.097,0.001198636,1.0,0.8859134,7.447826E-5,0.01647472,0.001699131,0.005112832,4.908884E-5,0.008728695,1.707472E-5,2.361147E-4,5.539434E-4,0.02120019,1.309122E-4,2.230643E-4,0.001281076,2.090764E-5,8.444791E-5,3.418809E-4,3.068781E-5,6.483422E-5,0.01740815,0.003949451,0.00180095,1.31665E-4,5.228384E-5,0.001994569,4.694833E-5,3.067594E-4,8.096259E-7,3.392127E-5,2.659436E-6,3.247336E-5,1.945569E-4,5.545756E-4,2.244118E-4,9.041511E-5,9.200677E-6,9.451547E-4,7.199083E-6,1.70201E-6,6.884506E-5,8.162135E-4,0.01163028,0.001597923,0.006970504,1.53834E-4,2.185976E-6,9.776397E-5,3.518687E-6,0.004187324,0.004388706,8.632518,7.99948E-5,488561.4,488561.4
1.16369E-5,14.98446,-8.796723E9,1314.926,1314.926,0.001198636,1.0,0.8857391,7.393984E-5,0.01654646,0.0016886,0.005126174,4.884284E-5,0.008766065,1.702131E-5,2.377842E-4,5.554993E-4,0.02125224,1.308548E-4,2.247469E-4,0.00128671,2.092283E-5,8.459323E-5,3.42424E-4,3.04239E-5,6.432475E-5,0.017455,0.003957316,0.001806346,1.322001E-4,5.208753E-5,0.002000668,4.745054E-5,3.082163E-4,8.197751E-7,3.419444E-5,2.690316E-6,3.272622E-5,1.947935E-4,5.554816E-4,2.258267E-4,9.063016E-5,9.265115E-6,9.475724E-4,7.225257E-6,1.723952E-6,6.89902E-5,8.170939E-4,0.01159925,0.001600964,0.006968051,1.53636E-4,2.210824E-6,9.83068E-5,3.540434E-6,0.004171252,0.004360298,8.631089,7.999194E-5,488480.5,488480.5
1.188193E-5,14.98577,-8.601831E9,1314.506,1314.506,0.001198636,1.0,0.8853097,7.262859E-5,0.01672348,0.001662872,0.00515878,4.824073E-5,0.008858366,1.688927E-5,2.419276E-4,5.593098E-4,0.02138002,1.307137E-4,2.289256E-4,0.001300663,2.095575E-5,8.494635E-5,3.437477E-4,2.978164E-5,6.308307E-5,0.01757015,0.003976472,0.001819605,1.335176E-4,5.160572E-5,0.002015678,4.870402E-5,3.118173E-4,8.451653E-7,3.487394E-5,2.767662E-6,3.335412E-5,1.95364E-4,5.576828E-4,2.293247E-4,9.115343E-5,9.424824E-6,9.535016E-4,7.289873E-6,1.77902E-6,6.934579E-5,8.19211E-4,0.01152265,0.001608368,0.006962012,1.531435E-4,2.272791E-6,9.964603E-5,3.594654E-6,0.004131786,0.004290644,8.627574,7.998491E-5,488281.6,488281.6
1.193296E-5,14.98604,-8.562178E9,1314.42,1314.42,0.001198636,1.0,0.8852214,7.236155E-5,0.01675995,0.001657618,0.005165441,4.811758E-5,0.008877395,1.686203E-5,2.427853E-4,5.600896E-4,0.02140622,1.306847E-4,2.297911E-4,0.001303546,2.096173E-5,8.501812E-5,3.440175E-4,2.965092E-5,6.283003E-5,0.0175938,0.003980373,0.001822327,1.337885E-4,5.150694E-5,0.002018764,4.896477E-5,3.125601E-4,8.504575E-7,3.501489E-5,2.783801E-6,3.348417E-5,1.954792E-4,5.581301E-4,2.300464E-4,9.12599E-5,9.457848E-6,9.547164E-4,7.303189E-6,1.79053E-6,6.941858E-5,8.196374E-4,0.01150686,0.001609876,0.006960771,1.530414E-4,2.285672E-6,9.992185E-5,3.605925E-6,0.00412369,0.004276375,8.626852,7.998347E-5,488240.7,488240.8
1.204993E-5,14.98666,-8.472466E9,1314.223,1314.223,0.001198636,1.0,0.8850205,7.175753E-5,0.01684301,0.001645716,0.005180533,4.783832E-5,0.00892075,1.679996E-5,2.447444E-4,5.618583E-4,0.02146574,1.30619E-4,2.317687E-4,0.001310125,2.097427E-5,8.518024E-5,3.446279E-4,2.935534E-5,6.225746E-5,0.01764754,0.003989195,0.001828511,1.344047E-4,5.128262E-5,0.00202578,4.956205E-5,3.142531E-4,8.625936E-7,3.533721E-5,2.820838E-6,3.378127E-5,1.957384E-4,5.591404E-4,2.316914E-4,9.150056E-5,9.53322E-6,9.574738E-4,7.33352E-6,1.81697E-6,6.958373E-5,8.205949E-4,0.01147091,0.001613285,0.006957948,1.528082E-4,2.315165E-6,1.005499E-4,3.631729E-6,0.0041053,0.00424399,8.625211,7.998019E-5,488147.9,488147.9
1.557938E-5,15.00235,-6.367065E9,1309.113,1309.113,0.001198636,1.0,0.8797502,5.742926E-5,0.01906631,0.001355581,0.005549378,4.091353E-5,0.01009091,1.513273E-5,2.999374E-4,6.058946E-4,0.02298195,1.289702E-4,2.878729E-4,0.001492709,2.084904E-5,8.892037E-5,3.591124E-4,2.239224E-5,4.859029E-5,0.01903582,0.004194694,0.001987536,1.505449E-4,4.557881E-5,0.002209235,6.723444E-5,3.602279E-4,1.228676E-6,4.463515E-5,3.959183E-6,4.21756E-5,2.012379E-4,5.822414E-4,2.762092E-4,9.708002E-5,1.162736E-5,0.001027072,8.149229E-6,2.642165E-6,7.370494E-5,8.400956E-4,0.01050526,0.00169318,0.006884084,1.462744E-4,3.180809E-6,1.172741E-4,4.396003E-6,0.003634626,0.003429441,8.582683,7.989651E-5,485741.0,485741.0
1.629616E-5,15.00502,-6.046649E9,1308.234,1308.234,0.001198636,1.0,0.8788333,5.521725E-5,0.0194621,0.00130933,0.005608252,3.97867E-5,0.01030121,1.483815E-5,3.103255E-4,6.130832E-4,0.02323643,1.287029E-4,2.985229E-4,0.001526642,2.074862E-5,8.947193E-5,3.613268E-4,2.132718E-5,4.646583E-5,0.01927295,0.004224857,0.002014531,1.533447E-4,4.462278E-5,0.002241067,7.072674E-5,3.685467E-4,1.302381E-6,4.64344E-5,4.194355E-6,4.375661E-5,2.019439E-4,5.855721E-4,2.841848E-4,9.789949E-5,1.201491E-5,0.001038634,8.295493E-6,2.814757E-6,7.437809E-5,8.423816E-4,0.01033278,0.001705144,0.006871263,1.450735E-4,3.350451E-6,1.202262E-4,4.548588E-6,0.003555028,0.003294953,8.575393,7.988231E-5,485328.4,485328.4
1.633318E-5,15.00515,-6.030823E9,1308.189,1308.189,0.001198636,1.0,0.8787871,5.510789E-5,0.01948211,0.001307032,0.005611176,3.973054E-5,0.01031185,1.48233E-5,3.108553E-4,6.134415E-4,0.02324917,1.286897E-4,2.990668E-4,0.001528369,2.074305E-5,8.949895E-5,3.614359E-4,2.127461E-5,4.63607E-5,0.01928485,0.004226328,0.002015885,1.534856E-4,4.457491E-5,0.00224267,7.090612E-5,3.689684E-4,1.306177E-6,4.65266E-5,4.206529E-6,4.383721E-5,2.019776E-4,5.857343E-4,2.84588E-4,9.793953E-5,1.203462E-5,0.001039212,8.302898E-6,2.823704E-6,7.441164E-5,8.424881E-4,0.01032406,0.001705731,0.006870617,1.450126E-4,3.359153E-6,1.203752E-4,4.556448E-6,0.003551036,0.003288238,8.575026,7.98816E-5,485307.6,485307.7
1.690621E-5,15.00718,-5.794824E9,1307.519,1307.519,0.001198636,1.0,0.8780859,5.347143E-5,0.01978675,0.001272523,0.005655094,3.888495E-5,0.01047418,1.459775E-5,3.189754E-4,6.188377E-4,0.02344172,1.284906E-4,3.074146E-4,0.001554827,2.065266E-5,8.990026E-5,3.630636E-4,2.048886E-5,4.478643E-5,0.01946523,0.004248097,0.002036378,1.556242E-4,4.385157E-5,0.002267005,7.367074E-5,3.754015E-4,1.364815E-6,4.794518E-5,4.395343E-6,4.507227E-5,2.024657E-4,5.881315E-4,2.907263E-4,9.853271E-5,1.233597E-5,0.001047938,8.415798E-6,2.962608E-6,7.491661E-5,8.440021E-4,0.0101912,0.001714459,0.006860816,1.440841E-4,3.493149E-6,1.226403E-4,4.677892E-6,0.003490638,0.00318699,8.569475,7.987079E-5,484993.5,484993.5
1.692784E-5,15.00726,-5.786212E9,1307.495,1307.495,0.001198636,1.0,0.8780599,5.341164E-5,0.01979806,0.001271258,0.005656704,3.885387E-5,0.01048021,1.45894E-5,3.19279E-4,6.190361E-4,0.02344882,1.284833E-4,3.077271E-4,0.001555815,2.064911E-5,8.99148E-5,3.631228E-4,2.04602E-5,4.472889E-5,0.01947189,0.004248883,0.002037135,1.557034E-4,4.38249E-5,0.002267907,7.377463E-5,3.756409E-4,1.367023E-6,4.799841E-5,4.402481E-6,4.511843E-5,2.02483E-4,5.882179E-4,2.909542E-4,9.855415E-5,1.234721E-5,0.001048259,8.419997E-6,2.967864E-6,7.493516E-5,8.440546E-4,0.01018626,0.001714775,0.006860453,1.440496E-4,3.49818E-6,1.227244E-4,4.682467E-6,0.003488408,0.003183264,8.56927,7.987039E-5,484981.8,484981.8
1.695707E-5,15.00736,-5.774616E9,1307.461,1307.461,0.001198636,1.0,0.8780248,5.333108E-5,0.01981334,0.001269553,0.005658874,3.881197E-5,0.01048836,1.457812E-5,3.19689E-4,6.193035E-4,0.0234584,1.284734E-4,3.081491E-4,0.00155715,2.06443E-5,8.99344E-5,3.632027E-4,2.042157E-5,4.465134E-5,0.01948089,0.004249941,0.002038156,1.558102E-4,4.378892E-5,0.002269123,7.3915E-5,3.759642E-4,1.370007E-6,4.807032E-5,4.412131E-6,4.518076E-5,2.025062E-4,5.883343E-4,2.912619E-4,9.858303E-5,1.236238E-5,0.001048693,8.425666E-6,2.97497E-6,7.496017E-5,8.441249E-4,0.0101796,0.001715202,0.006859963,1.44003E-4,3.504977E-6,1.228377E-4,4.68865E-6,0.003485399,0.00317824,8.568993,7.986986E-5,484966.2,484966.2
1.706196E-5,15.00772,-5.733341E9,1307.342,1307.342,0.001198636,1.0,0.8778996,5.304415E-5,0.01986794,0.001263473,0.00566661,3.866251E-5,0.0105175,1.453782E-5,3.211568E-4,6.202573E-4,0.02349259,1.284384E-4,3.096604E-4,0.001561927,2.062692E-5,9.000407E-5,3.634869E-4,2.028402E-5,4.437506E-5,0.01951301,0.004253698,0.002041801,1.561919E-4,4.366049E-5,0.002273469,7.441815E-5,3.771203E-4,1.380707E-6,4.832799E-5,4.446769E-6,4.540391E-5,2.025883E-4,5.887475E-4,2.923618E-4,9.868564E-5,1.241669E-5,0.00105024,8.445937E-6,3.000481E-6,7.504938E-5,8.443724E-4,0.01015577,0.001716719,0.006858212,1.438363E-4,3.529335E-6,1.23243E-4,4.710825E-6,0.003474658,0.003160316,8.568003,7.986793E-5,484910.2,484910.2
1.70886E-5,15.00781,-5.722926E9,1307.311,1307.311,0.001198636,1.0,0.8778679,5.297177E-5,0.01988177,0.001261938,0.005668562,3.862476E-5,0.01052488,1.452763E-5,3.21529E-4,6.204982E-4,0.02350123,1.284296E-4,3.100437E-4,0.001563137,2.062247E-5,9.002162E-5,3.635585E-4,2.024933E-5,4.430536E-5,0.01952113,0.004254643,0.002042722,1.562885E-4,4.362803E-5,0.002274568,7.454585E-5,3.774131E-4,1.383424E-6,4.839337E-5,4.455572E-6,4.546048E-5,2.026089E-4,5.888515E-4,2.926402E-4,9.871146E-5,1.243046E-5,0.001050631,8.451071E-6,3.006965E-6,7.507191E-5,8.44434E-4,0.01014974,0.001717101,0.00685777,1.43794E-4,3.535515E-6,1.233456E-4,4.716456E-6,0.003471942,0.003155787,8.567753,7.986745E-5,484896.0,484896.0
1.711947E-5,15.00792,-5.71091E9,1307.277,1307.277,0.001198636,1.0,0.8778313,5.288818E-5,0.01989776,0.001260165,0.005670818,3.858115E-5,0.01053342,1.451584E-5,3.219596E-4,6.207766E-4,0.02351121,1.284194E-4,3.104873E-4,0.001564538,2.06173E-5,9.004186E-5,3.636412E-4,2.020927E-5,4.422486E-5,0.01953052,0.004255733,0.002043788,1.564002E-4,4.35905E-5,0.00227584,7.469372E-5,3.777518E-4,1.386571E-6,4.846906E-5,4.46577E-6,4.552595E-5,2.026326E-4,5.889714E-4,2.929622E-4,9.874124E-5,1.244638E-5,0.001051082,8.457009E-6,3.014478E-6,7.509794E-5,8.445048E-4,0.01014276,0.001717542,0.006857258,1.437452E-4,3.542672E-6,1.234642E-4,4.722978E-6,0.003468803,0.003150554,8.567464,7.986688E-5,484879.7,484879.7
1.715115E-5,15.00803,-5.69862E9,1307.241,1307.241,0.001198636,1.0,0.8777937,5.280266E-5,0.01991415,0.00125835,0.005673127,3.853649E-5,0.01054217,1.450376E-5,3.224013E-4,6.210616E-4,0.02352144,1.284089E-4,3.109423E-4,0.001565975,2.061197E-5,9.006256E-5,3.637258E-4,2.01683E-5,4.41425E-5,0.01954014,0.004256847,0.002044879,1.565146E-4,4.355208E-5,0.002277143,7.484544E-5,3.780991E-4,1.3898E-6,4.854672E-5,4.476242E-6,4.559309E-5,2.026567E-4,5.890938E-4,2.932922E-4,9.877168E-5,1.246271E-5,0.001051545,8.463096E-6,3.022193E-6,7.512459E-5,8.445768E-4,0.01013561,0.001717992,0.006856733,1.436951E-4,3.550014E-6,1.235858E-4,4.729672E-6,0.003465587,0.003145196,8.567168,7.986631E-5,484862.9,484862.9
1.733201E-5,15.00864,-5.62932E9,1307.038,1307.038,0.001198636,1.0,0.8775809,5.232013E-5,0.02000715,0.001248099,0.005686168,3.828402E-5,0.01059185,1.443526E-5,3.249139E-4,6.226729E-4,0.02357934,1.2835E-4,3.135317E-4,0.001574146,2.058125E-5,9.017901E-5,3.642024E-4,1.993721E-5,4.367769E-5,0.01959464,0.004263101,0.002051059,1.571631E-4,4.333455E-5,0.002284529,7.571005E-5,3.800712E-4,1.408217E-6,4.898905E-5,4.536045E-6,4.597493E-5,2.027913E-4,5.897815E-4,2.951649E-4,9.894276E-5,1.25555E-5,0.001054163,8.49766E-6,3.066263E-6,7.527524E-5,8.449745E-4,0.01009502,0.001720529,0.006853758,1.434109E-4,3.591842E-6,1.242753E-4,4.767854E-6,0.003447376,0.003114889,8.565489,7.986304E-5,484767.9,484767.9
1.742291E-5,15.00895,-5.595022E9,1306.937,1306.937,0.001198636,1.0,0.8774748,5.208116E-5,0.02005356,0.001243014,0.005692636,3.815864E-5,0.01061665,1.440113E-5,3.261713E-4,6.23473E-4,0.02360814,1.283208E-4,3.148283E-4,0.001578234,2.05656E-5,9.023646E-5,3.644381E-4,1.982283E-5,4.344743E-5,0.01962177,0.004266179,0.002054135,1.574862E-4,4.322636E-5,0.00228821,7.614373E-5,3.810562E-4,1.417463E-6,4.921079E-5,4.566126E-6,4.616598E-5,2.028569E-4,5.901198E-4,2.960992E-4,9.902703E-5,1.260189E-5,0.001055464,8.514919E-6,3.088437E-6,7.535003E-5,8.45166E-4,0.01007477,0.001721781,0.006852276,1.43269E-4,3.612814E-6,1.246191E-4,4.78703E-6,0.003438313,0.003099831,8.564653,7.986142E-5,484720.6,484720.6
