Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H3_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_NC3H7_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_C3H3_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H9_Soln#10 (),Mole_fraction_TC4H9_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_MCPTD_Soln#10 (),Mole_fraction_NEOC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M2_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_B2M2_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_IC8H16_Soln#10 (),Mole_fraction_DIMEPTD_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_C10H10_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Mole_fraction_IC12H26_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
5.227067E-6,14.951,-1.78872E10,1357.909,1357.909,0.001157303,1.0,0.8864164,1.560947E-4,0.01436492,0.003163673,0.005418856,8.0388E-5,0.008137264,2.980229E-5,2.273873E-4,5.300039E-4,7.39601E-6,0.02152682,1.855039E-4,1.95405E-4,0.001251117,2.740806E-5,8.488794E-5,3.814315E-4,6.285141E-5,1.151296E-4,0.0167442,0.004526225,0.00171565,1.228856E-4,6.445279E-5,0.001908563,3.561397E-5,7.507559E-8,2.691603E-4,6.258441E-7,2.811941E-5,2.501609E-6,3.259088E-5,2.422398E-4,5.380853E-4,2.016874E-4,7.869863E-5,7.936592E-6,8.76881E-4,7.133436E-5,7.768653E-4,0.01211481,0.001521639,0.006978459,1.904301E-4,1.374999E-6,7.244105E-5,2.073725E-7,0.004430373,0.003999888,8.625133,7.740643E-5,488143.5,488143.5
5.268584E-6,14.95174,-1.774895E10,1357.76,1357.76,0.001157303,1.0,0.8862524,1.550507E-4,0.0144319,0.003145751,0.005436231,8.003483E-5,0.008173351,2.973755E-5,2.290216E-4,5.317678E-4,7.344716E-6,0.02157814,1.854585E-4,1.969565E-4,0.001256984,2.751111E-5,8.507246E-5,3.819793E-4,6.233717E-5,1.142518E-4,0.01678644,0.004537392,0.001721276,1.234208E-4,6.422584E-5,0.001914614,3.601745E-5,7.627981E-8,2.704862E-4,6.340572E-7,2.835288E-5,2.532535E-6,3.285513E-5,2.425881E-4,5.390675E-4,2.030499E-4,7.892588E-5,7.993258E-6,8.793012E-4,7.149007E-5,7.779164E-4,0.01208406,0.001524927,0.006976123,1.903249E-4,1.392346E-6,7.289839E-5,2.104189E-7,0.004414179,0.003972652,8.623756,7.740257E-5,488065.5,488065.5
5.377514E-6,14.95366,-1.739499E10,1357.373,1357.373,0.001157303,1.0,0.8858283,1.523763E-4,0.01460552,0.003099691,0.005480852,7.912487E-5,0.008266993,2.956819E-5,2.332843E-4,5.363081E-4,7.213391E-6,0.02171043,1.85341E-4,2.010072E-4,0.001272263,2.77732E-5,8.554411E-5,3.833785E-4,6.102156E-5,1.120035E-4,0.01689544,0.004566107,0.001735807,1.248052E-4,6.36401E-5,0.001930261,3.707715E-5,7.946766E-8,2.739288E-4,6.557057E-7,2.89632E-5,2.614082E-6,3.354517E-5,2.434708E-4,5.415763E-4,2.06592E-4,7.950752E-5,8.140786E-6,8.855358E-4,7.18912E-5,7.805819E-4,0.01200427,0.001533343,0.006970089,1.900427E-4,1.437895E-6,7.408499E-5,2.184512E-7,0.004372399,0.003902555,8.620196,7.739265E-5,487864.0,487864.1
5.458522E-6,14.95505,-1.713965E10,1357.091,1357.091,0.001157303,1.0,0.8855185,1.50446E-4,0.0147327,0.003066308,0.00551316,7.846329E-5,0.008335682,2.944276E-5,2.364312E-4,5.39605E-4,7.118665E-6,0.02180668,1.852551E-4,2.040012E-4,0.001283519,2.796057E-5,8.588359E-5,3.843845E-4,6.007349E-5,1.10381E-4,0.01697483,0.004586929,0.001746402,1.258165E-4,6.321333E-5,0.001941687,3.786617E-5,8.186435E-8,2.764558E-4,6.718952E-7,2.941502E-5,2.6751E-6,3.405527E-5,2.440992E-4,5.433804E-4,2.091962E-4,7.992685E-5,8.249443E-6,8.900674E-4,7.218278E-5,7.82481E-4,0.01194576,0.001539412,0.006965687,1.898277E-4,1.471796E-6,7.495518E-5,2.244598E-7,0.004341972,0.003851662,8.6176,7.738544E-5,487717.1,487717.1
5.473916E-6,14.95532,-1.709187E10,1357.038,1357.038,0.001157303,1.0,0.8854601,1.500847E-4,0.01475669,0.003060046,0.005519217,7.8339E-5,0.008348644,2.941898E-5,2.37027E-4,5.40224E-4,7.10094E-6,0.02182477,1.852389E-4,2.045684E-4,0.001285648,2.799546E-5,8.594704E-5,3.845724E-4,5.989617E-5,1.100773E-4,0.01698976,0.004590836,0.001748396,1.260069E-4,6.313307E-5,0.001943838,3.801619E-5,8.232225E-8,2.769328E-4,6.749801E-7,2.950068E-5,2.686731E-6,3.415191E-5,2.44216E-4,5.437173E-4,2.096882E-4,8.000528E-5,8.269989E-6,8.909187E-4,7.223755E-5,7.828341E-4,0.01193472,0.001540548,0.006964858,1.897863E-4,1.47824E-6,7.511937E-5,2.256048E-7,0.004336251,0.003842108,8.617111,7.738409E-5,487689.4,487689.4
5.703237E-6,14.9591,-1.640661E10,1356.262,1356.262,0.001157303,1.0,0.8846101,1.449004E-4,0.01510725,0.002969755,0.005606453,7.653968E-5,0.008538419,2.906698E-5,2.458189E-4,5.491708E-4,6.846826E-6,0.02208691,1.850032E-4,2.12951E-4,0.001316997,2.848904E-5,8.685402E-5,3.872546E-4,5.735709E-5,1.057214E-4,0.01720638,0.004647181,0.001777361,1.287804E-4,6.196807E-5,0.001975161,4.025382E-5,8.923434E-8,2.839231E-4,7.212382E-7,3.076935E-5,2.861301E-6,3.558028E-5,2.458616E-4,5.485267E-4,2.169102E-4,8.112826E-5,8.572286E-6,9.032392E-4,7.303027E-5,7.878121E-4,0.01177317,0.001556811,0.006952806,1.891548E-4,1.574281E-6,7.752212E-5,2.427773E-7,0.004253243,0.003704035,8.610007,7.736452E-5,487287.4,487287.4
5.907449E-6,14.9623,-1.583541E10,1355.597,1355.597,0.001157303,1.0,0.883882,1.405751E-4,0.01540931,0.00289377,0.005679711,7.501494E-5,0.00870242,2.875745E-5,2.535204E-4,5.567311E-4,6.635107E-6,0.02230944,1.848014E-4,2.20314E-4,0.001344364,2.888948E-5,8.760548E-5,3.894704E-4,5.524622E-5,1.02089E-4,0.0173907,0.004694594,0.001802066,1.311554E-4,6.097627E-5,0.002001973,4.224998E-5,9.552605E-8,2.899729E-4,7.628719E-7,3.188775E-5,3.018739E-6,3.683475E-5,2.471891E-4,5.524981E-4,2.231777E-4,8.206096E-5,8.835708E-6,9.136762E-4,7.37017E-5,7.918325E-4,0.01163367,0.001570334,0.006942506,1.885717E-4,1.659812E-6,7.959639E-5,2.582311E-7,0.004182617,0.003587403,8.603942,7.734796E-5,486944.1,486944.2
5.961895E-6,14.96313,-1.56889E10,1355.423,1355.423,0.001157303,1.0,0.8836922,1.394652E-4,0.0154883,0.002874175,0.005698578,7.462014E-5,0.008745382,2.867561E-5,2.555539E-4,5.586855E-4,6.580823E-6,0.02236712,1.847488E-4,2.222613E-4,0.001351577,2.899033E-5,8.779746E-5,3.900354E-4,5.470572E-5,1.011573E-4,0.01743855,0.004706815,0.001808489,1.317742E-4,6.071876E-5,0.002008959,4.278261E-5,9.722434E-8,2.91559E-4,7.740366E-7,3.218416E-5,3.061018E-6,3.716643E-5,2.475227E-4,5.535104E-4,2.248233E-4,8.229951E-5,8.90504E-6,9.163783E-4,7.38755E-5,7.928432E-4,0.01159714,0.001573795,0.006939826,1.884136E-4,1.682606E-6,8.013935E-5,2.623741E-7,0.004164284,0.003557261,8.602365,7.734368E-5,486854.9,486854.9
6.035574E-6,14.96423,-1.549435E10,1355.191,1355.191,0.001157303,1.0,0.8834383,1.379913E-4,0.01559419,0.002848088,0.005723681,7.40935E-5,0.008803019,2.856535E-5,2.582923E-4,5.612903E-4,6.508756E-6,0.0224441,1.846785E-4,2.248858E-4,0.001361284,2.912293E-5,8.805185E-5,3.907834E-4,5.398862E-5,9.991999E-5,0.01750246,0.00472308,0.001817072,1.326021E-4,6.037479E-5,0.002018304,4.350362E-5,9.95362E-8,2.936878E-4,7.891864E-7,3.25841E-5,3.118433E-6,3.76134E-5,2.479609E-4,5.5485E-4,2.270332E-4,8.261576E-5,8.998268E-6,9.199826E-4,7.410731E-5,7.941714E-4,0.01154815,0.001578385,0.006936241,1.881981E-4,1.713442E-6,8.086749E-5,2.679949E-7,0.004139798,0.003517091,8.600256,7.733797E-5,486735.5,486735.5
6.16653E-6,14.96615,-1.515858E10,1354.785,1354.785,0.001157303,1.0,0.8829946,1.354466E-4,0.01577965,0.002802882,0.005767139,7.317805E-5,0.0089041,2.837079E-5,2.631232E-4,5.658125E-4,6.384397E-6,0.02257802,1.845558E-4,2.295216E-4,0.001378388,2.93482E-5,8.848951E-5,3.920682E-4,5.275249E-5,9.778427E-5,0.01761376,0.004751244,0.001832037,1.340481E-4,5.977565E-5,0.002034627,4.478566E-5,1.036825E-7,2.974236E-4,8.16223E-7,3.32917E-5,3.221027E-6,3.840266E-5,2.487049E-4,5.571498E-4,2.309147E-4,8.316014E-5,9.162332E-6,9.262475E-4,7.451014E-5,7.964265E-4,0.01146226,0.001586293,0.006929985,1.878112E-4,1.768213E-6,8.214356E-5,2.780218E-7,0.00409715,0.003447369,8.596577,7.732805E-5,486527.3,486527.3
6.213376E-6,14.96683,-1.504151E10,1354.642,1354.642,0.001157303,1.0,0.8828383,1.345595E-4,0.01584513,0.00278707,0.005782325,7.285698E-5,0.008939832,2.830166E-5,2.648398E-4,5.673968E-4,6.341065E-6,0.02262503,1.845126E-4,2.311707E-4,0.00138446,2.942554E-5,8.864159E-5,3.925139E-4,5.232217E-5,9.703989E-5,0.01765287,0.004761088,0.001837299,1.345574E-4,5.956513E-5,0.002040376,4.524441E-5,1.051773E-7,2.987449E-4,8.259282E-7,3.354381E-5,3.257899E-6,3.868334E-5,2.489602E-4,5.579473E-4,2.322886E-4,8.334937E-5,9.220504E-6,9.284447E-4,7.465139E-5,7.972006E-4,0.01143191,0.001589044,0.006927783,1.876718E-4,1.787791E-6,8.259437E-5,2.816197E-7,0.004082165,0.003422948,8.595282,7.732457E-5,486454.0,486454.1
6.867114E-6,14.97556,-1.355619E10,1352.753,1352.753,0.001157303,1.0,0.880776,1.232898E-4,0.0167164,0.002583855,0.005976877,6.868944E-5,0.009417249,2.736302E-5,2.882047E-4,5.878738E-4,5.791432E-6,0.02323682,1.839464E-4,2.537149E-4,0.0014669,3.034698E-5,9.054931E-5,3.98071E-4,4.688358E-5,8.759101E-5,0.01816383,0.004887011,0.001906285,1.412697E-4,5.681409E-5,0.002116197,5.16473E-5,1.266137E-7,3.164336E-4,9.628887E-7,3.700955E-5,3.781033E-6,4.251342E-5,2.520117E-4,5.678624E-4,2.507145E-4,8.572315E-5,1.000591E-5,9.569667E-4,7.648295E-5,8.064502E-4,0.01102689,0.00162366,0.006898809,1.856894E-4,2.059856E-6,8.859997E-5,3.322819E-7,0.003886303,0.003107576,8.578289,7.727948E-5,485492.3,485492.3
6.945076E-6,14.97653,-1.339576E10,1352.54,1352.54,0.001157303,1.0,0.8805438,1.220715E-4,0.01681531,0.002561618,0.00599809,6.822857E-5,0.009471689,2.725449E-5,2.909199E-4,5.901279E-4,5.732107E-6,0.02330467,1.838833E-4,2.563468E-4,0.001476462,3.043877E-5,9.07525E-5,3.986584E-4,4.629894E-5,8.657052E-5,0.01822075,0.004900697,0.001913995,1.420242E-4,5.650768E-5,0.002124727,5.241043E-5,1.292375E-7,3.184546E-4,9.793858E-7,3.741656E-5,3.844437E-6,4.295948E-5,2.523183E-4,5.689062E-4,2.528222E-4,8.59756E-5,1.00964E-5,9.601216E-4,7.668523E-5,8.073782E-4,0.01098077,0.001627357,0.006895557,1.854505E-4,2.09212E-6,8.928241E-5,3.383671E-7,0.003864475,0.003072897,8.576386,7.727449E-5,485384.6,485384.6
7.044127E-6,14.97773,-1.319656E10,1352.273,1352.273,0.001157303,1.0,0.8802529,1.205588E-4,0.01693954,0.002533931,0.00602448,6.765335E-5,0.009540128,2.71177E-5,2.943482E-4,5.929382E-4,5.658468E-6,0.02338942,1.838045E-4,2.596737E-4,0.001488534,3.055027E-5,9.100386E-5,3.993834E-4,4.557396E-5,8.530373E-5,0.01829191,0.004917699,0.001923642,1.429694E-4,5.612461E-5,0.002135418,5.337965E-5,1.325906E-7,3.209966E-4,1.000388E-6,3.793179E-5,3.925289E-6,4.352293E-5,2.526919E-4,5.701931E-4,2.554733E-4,8.628765E-5,1.021043E-5,9.640596E-4,7.69376E-5,8.085084E-4,0.01092281,0.001631932,0.006891484,1.851468E-4,2.133045E-6,9.013953E-5,3.461078E-7,0.00383718,0.003029673,8.574004,7.726827E-5,485249.8,485249.8
7.313506E-6,14.9809,-1.267946E10,1351.567,1351.567,0.001157303,1.0,0.8794829,1.166294E-4,0.01726965,0.002461614,0.006093289,6.614358E-5,0.009722373,2.675176E-5,3.035566E-4,6.002981E-4,5.467291E-6,0.02361216,1.835973E-4,2.686301E-4,0.001520946,3.082668E-5,9.165179E-5,4.012442E-4,4.36956E-5,8.201448E-5,0.01847933,0.004961899,0.001949089,1.454695E-4,5.511579E-5,0.002163715,5.601322E-5,1.418133E-7,3.277715E-4,1.057717E-6,3.932289E-5,4.146771E-6,4.503739E-5,2.536253E-4,5.734873E-4,2.625391E-4,8.709047E-5,1.051544E-5,9.74398E-4,7.759948E-5,8.113277E-4,0.01076859,0.001643732,0.006880714,1.843209E-4,2.243949E-6,9.241747E-5,3.672004E-7,0.003765259,0.002916545,8.567715,7.725195E-5,484893.9,484893.9
7.38198E-6,14.98168,-1.25535E10,1351.392,1351.392,0.001157303,1.0,0.879292,1.156716E-4,0.01735181,0.002443899,0.006110117,6.577209E-5,0.009767816,2.666017E-5,3.058708E-4,6.021054E-4,5.420717E-6,0.02366703,1.835462E-4,2.708857E-4,0.001529091,3.089095E-5,9.180855E-5,4.016925E-4,4.323888E-5,8.121313E-5,0.0185256,0.004972673,0.00195538,1.460891E-4,5.486679E-5,0.002170731,5.668201E-5,1.441811E-7,3.294623E-4,1.072335E-6,3.967416E-5,4.203434E-6,4.541819E-5,2.538443E-4,5.742786E-4,2.64302E-4,8.728427E-5,1.05918E-5,9.769424E-4,7.776221E-5,8.119878E-4,0.01073016,0.001646587,0.006878046,1.841113E-4,2.272042E-6,9.298441E-5,3.725693E-7,0.003747498,0.002888783,8.566159,7.724793E-5,484805.8,484805.8
7.399511E-6,14.98187,-1.252156E10,1351.347,1351.347,0.001157303,1.0,0.8792434,1.15429E-4,0.01737274,0.002439406,0.006114384,6.567776E-5,0.009779394,2.663682E-5,3.064615E-4,6.02564E-4,5.408921E-6,0.02368097,1.835333E-4,2.714618E-4,0.00153117,3.090703E-5,9.184818E-5,4.018057E-4,4.312326E-5,8.101016E-5,0.01853736,0.004975402,0.001956979,1.462467E-4,5.480352E-5,0.002172517,5.685319E-5,1.447888E-7,3.298932E-4,1.07608E-6,3.976395E-5,4.217965E-6,4.551542E-5,2.538992E-4,5.744783E-4,2.647512E-4,8.733324E-5,1.061128E-5,9.775886E-4,7.780352E-5,8.121533E-4,0.01072037,0.001647309,0.006877368,1.840576E-4,2.279228E-6,9.312879E-5,3.739442E-7,0.003742984,0.002881738,8.565764,7.724691E-5,484783.4,484783.4
7.465205E-6,14.98261,-1.240318E10,1351.181,1351.181,0.001157303,1.0,0.8790625,1.145288E-4,0.01745075,0.002422717,0.006130225,6.532702E-5,0.009822582,2.654964E-5,3.086692E-4,6.042686E-4,5.365161E-6,0.02373281,1.834851E-4,2.73616E-4,0.00153894,3.096596E-5,9.199495E-5,4.022244E-4,4.269454E-5,8.025722E-5,0.01858112,0.004985525,0.001962931,1.468336E-4,5.456807E-5,0.002179167,5.749447E-5,1.470714E-7,3.315006E-4,1.090124E-6,4.009987E-5,4.272497E-6,4.587879E-5,2.541009E-4,5.752163E-4,2.66427E-4,8.751445E-5,1.068398E-5,9.799912E-4,7.79571E-5,8.127608E-4,0.01068386,0.001649983,0.00687484,1.838568E-4,2.306131E-6,9.366707E-5,3.790975E-7,0.003726184,0.002855562,8.564291,7.724311E-5,484700.1,484700.1
7.511505E-6,14.98312,-1.232089E10,1351.065,1351.065,0.001157303,1.0,0.878936,1.139032E-4,0.01750535,0.002411098,0.006141247,6.508247E-5,0.009852828,2.648852E-5,3.102193E-4,6.054563E-4,5.334749E-6,0.02376897,1.834515E-4,2.751295E-4,0.001544395,3.100622E-5,9.20967E-5,4.025142E-4,4.239679E-5,7.973394E-5,0.01861166,0.00499256,0.001967088,1.472438E-4,5.440374E-5,0.002183816,5.794625E-5,1.486852E-7,3.326267E-4,1.10003E-6,4.033611E-5,4.31101E-6,4.613395E-5,2.542393E-4,5.757267E-4,2.676007E-4,8.763996E-5,1.073497E-5,9.816665E-4,7.806414E-5,8.131771E-4,0.0106583,0.001651837,0.006873074,1.837154E-4,2.325067E-6,9.404379E-5,3.827305E-7,0.003714456,0.002837327,8.563262,7.724047E-5,484641.8,484641.8
7.864723E-6,14.9869,-1.172225E10,1350.204,1350.204,0.001157303,1.0,0.8779972,1.09348E-4,0.01791217,0.002326051,0.006221778,6.328357E-5,0.01007866,2.603095E-5,3.218925E-4,6.141722E-4,5.113449E-6,0.02403534,1.832047E-4,2.865557E-4,0.001585487,3.128165E-5,9.283078E-5,4.045934E-4,4.023496E-5,7.592642E-5,0.01883716,0.005043688,0.001997823,1.502851E-4,5.319076E-5,0.002218321,6.138743E-5,1.61126E-7,3.41042E-4,1.175805E-6,4.212509E-5,4.606858E-6,4.805612E-5,2.551991E-4,5.793733E-4,2.76366E-4,8.854212E-5,1.111725E-5,9.939944E-4,7.885068E-5,8.160549E-4,0.01046759,0.001665206,0.00685998,1.826417E-4,2.468873E-6,9.684998E-5,4.10458E-7,0.003627817,0.002703617,8.555646,7.722099E-5,484210.8,484210.8
7.894244E-6,14.98721,-1.167445E10,1350.134,1350.134,0.001157303,1.0,0.8779208,1.089841E-4,0.01794541,0.002319221,0.006228234,6.31384E-5,0.01009715,2.59934E-5,3.228561E-4,6.14874E-4,5.095776E-6,0.02405686,1.831849E-4,2.875012E-4,0.001588881,3.130224E-5,9.28889E-5,4.04757E-4,4.006271E-5,7.562239E-5,0.01885542,0.005047764,0.002000316,1.505324E-4,5.309255E-5,0.00222113,6.167457E-5,1.621758E-7,3.417316E-4,1.182153E-6,4.227357E-5,4.631745E-6,4.821482E-5,2.55272E-4,5.796591E-4,2.770836E-4,8.861324E-5,1.114867E-5,9.949895E-4,7.891408E-5,8.162726E-4,0.01045199,0.001666263,0.006858915,1.825525E-4,2.480837E-6,9.70792E-5,4.127756E-7,0.003620795,0.002692861,8.555028,7.721942E-5,484175.8,484175.8
8.567671E-6,14.99377,-1.066711E10,1348.608,1348.608,0.001157303,1.0,0.876257,1.013065E-4,0.01867434,0.002173873,0.00636516,6.002371E-5,0.01050402,2.516551E-5,3.443582E-4,6.298685E-4,4.723198E-6,0.02451973,1.827612E-4,3.086912E-4,0.001664681,3.168251E-5,9.409391E-5,4.081104E-4,3.644577E-5,6.921539E-5,0.01924983,0.005133156,0.002054268,1.5591E-4,5.097304E-5,0.002282331,6.820088E-5,1.865095E-7,3.569287E-4,1.327364E-6,4.56192E-5,5.205666E-6,5.1756E-5,2.566671E-4,5.854628E-4,2.92863E-4,9.007432E-5,1.184457E-5,0.001016356,8.027102E-5,8.20396E-4,0.01010921,0.001688148,0.006835758,1.805444E-4,2.751326E-6,1.021008E-4,4.655658E-7,0.003469006,0.002463391,8.541619,7.71856E-5,483416.9,483417.0
8.850503E-6,14.99632,-1.028674E10,1348.006,1348.006,0.001157303,1.0,0.8755998,9.840253E-5,0.01896487,0.002118252,0.006417315,5.881846E-5,0.01066695,2.483376E-5,3.53128E-4,6.356377E-4,4.582387E-6,0.02469938,1.825994E-4,3.173855E-4,0.001695659,3.17971E-5,9.453817E-5,4.093239E-4,3.508662E-5,6.679588E-5,0.01940382,0.005165024,0.002075393,1.580289E-4,5.014636E-5,0.002306522,7.092661E-5,1.969316E-7,3.630263E-4,1.388501E-6,4.700199E-5,5.450035E-6,5.319941E-5,2.571175E-4,5.875312E-4,2.991692E-4,9.060433E-5,1.21255E-5,0.001024632,8.079407E-5,8.216989E-4,0.009972256,0.001696178,0.006826627,1.797193E-4,2.86349E-6,1.040989E-4,4.876572E-7,0.003409643,0.00237532,8.536354,7.717247E-5,483119.0,483119.0
9.013396E-6,14.99774,-1.00779E10,1347.669,1347.669,0.001157303,1.0,0.8752317,9.680683E-5,0.01912831,0.002087535,0.006446058,5.814949E-5,0.01075879,2.464688E-5,3.58112E-4,6.388313E-4,4.505033E-6,0.02479923,1.825103E-4,3.223403E-4,0.001713285,3.185257E-5,9.477923E-5,4.09976E-4,3.434198E-5,6.546738E-5,0.01948964,0.00518239,0.00208718,1.592146E-4,4.968589E-5,0.00232008,7.249187E-5,2.029839E-7,3.664666E-4,1.42373E-6,4.779271E-5,5.591611E-6,5.401927E-5,2.573451E-4,5.886333E-4,3.027193E-4,9.08893E-5,1.228441E-5,0.001029228,8.108378E-5,8.223476E-4,0.009895134,0.001700523,0.006821515,1.792496E-4,2.92769E-6,1.052218E-4,5.003493E-7,0.00337653,0.002326628,8.533412,7.716517E-5,482952.5,482952.5
9.081209E-6,14.99832,-9.993054E9,1347.531,1347.531,0.001157303,1.0,0.8750806,9.615801E-5,0.01919555,0.002075013,0.006457762,5.787611E-5,0.01079662,2.456995E-5,3.60173E-4,6.401347E-4,4.473584E-6,0.02484006,1.824741E-4,3.243922E-4,0.001720579,3.187356E-5,9.487661E-5,4.10238E-4,3.403966E-5,6.492743E-5,0.01952478,0.005189418,0.00209201,1.597012E-4,4.949738E-5,0.002325649,7.314249E-5,2.055136E-7,3.678841E-4,1.438397E-6,4.812072E-5,5.650721E-6,5.435819E-5,2.574334E-4,5.890741E-4,3.041803E-4,9.100384E-5,1.234997E-5,0.001031107,8.120205E-5,8.225973E-4,0.009863388,0.001702274,0.006819417,1.790553E-4,2.954331E-6,1.056836E-4,5.056257E-7,0.003362964,0.002306769,8.532206,7.716218E-5,482884.2,482884.2
9.097242E-6,14.99846,-9.973138E9,1347.498,1347.498,0.001157303,1.0,0.875045,9.600592E-5,0.01921138,0.002072075,0.006460507,5.781191E-5,0.01080553,2.455184E-5,3.606591E-4,6.404406E-4,4.466213E-6,0.02484965,1.824656E-4,3.248764E-4,0.001722299,3.187835E-5,9.489938E-5,4.102992E-4,3.396884E-5,6.480088E-5,0.01953304,0.005191062,0.002093146,1.598156E-4,4.945308E-5,0.002326959,7.329622E-5,2.061126E-7,3.68218E-4,1.441865E-6,4.819817E-5,5.664711E-6,5.443811E-5,2.574538E-4,5.891768E-4,3.045242E-4,9.103057E-5,1.236542E-5,0.001031548,8.122981E-5,8.226546E-4,0.009855914,0.001702684,0.006818923,1.790095E-4,2.960622E-6,1.057923E-4,5.068725E-7,0.003359775,0.002302109,8.531922,7.716148E-5,482868.2,482868.2
9.216145E-6,14.99946,-9.82767E9,1347.259,1347.259,0.001157303,1.0,0.8747834,9.489345E-5,0.01932797,0.002050554,0.006480601,5.734093E-5,0.01087118,2.441842E-5,3.642499E-4,6.426831E-4,4.412296E-6,0.02492003,1.824035E-4,3.284561E-4,0.001735014,3.191181E-5,9.506528E-5,4.107433E-4,3.345123E-5,6.387542E-5,0.0195937,0.005203055,0.002101488,1.606572E-4,4.912776E-5,0.002336597,7.443524E-5,2.105647E-7,3.706794E-4,1.467583E-6,4.877136E-5,5.768635E-6,5.502837E-5,2.575984E-4,5.899204E-4,3.070578E-4,9.12247E-5,1.247937E-5,0.001034785,8.143332E-5,8.230594E-4,0.009800846,0.001705662,0.006815294,1.786709E-4,3.007189E-6,1.065925E-4,5.161105E-7,0.003336347,0.002267963,8.529837,7.715632E-5,482750.2,482750.2
9.390656E-6,15.0009,-9.620515E9,1346.914,1346.914,0.001157303,1.0,0.8744062,9.33082E-5,0.01949657,0.002019791,0.006509284,5.66656E-5,0.01096625,2.422542E-5,3.694757E-4,6.45893E-4,4.335476E-6,0.02502103,1.82315E-4,3.336753E-4,0.001753535,3.195465E-5,9.529964E-5,4.113661E-4,3.271504E-5,6.255735E-5,0.01968091,0.005220025,0.002113489,1.618701E-4,4.866025E-5,0.002350505,7.610342E-5,2.171304E-7,3.742455E-4,1.505325E-6,4.960889E-5,5.921702E-6,5.588694E-5,2.577914E-4,5.909563E-4,3.107222E-4,9.149695E-5,1.264471E-5,0.001039428,8.172468E-5,8.235913E-4,0.009721165,0.001709859,0.00681006,1.78178E-4,3.075248E-6,1.077488E-4,5.29641E-7,0.003302646,0.00221913,8.526835,7.714893E-5,482580.3,482580.3
9.469705E-6,15.00154,-9.529058E9,1346.76,1346.76,0.001157303,1.0,0.8742378,9.260794E-5,0.01957199,0.002006166,0.006521973,5.63657E-5,0.01100882,2.413908E-5,3.718258E-4,6.473164E-4,4.301545E-6,0.02506592,1.822759E-4,3.360261E-4,0.001761871,3.197174E-5,9.540237E-5,4.116374E-4,3.239037E-5,6.197539E-5,0.01971973,0.005227474,0.002118834,1.624111E-4,4.845223E-5,0.002356714,7.685764E-5,2.201163E-7,3.758432E-4,1.522418E-6,4.998684E-5,5.991241E-6,5.627286E-5,2.578717E-4,5.914047E-4,3.123614E-4,9.161551E-5,1.271888E-5,0.001041491,8.185389E-5,8.238091E-4,0.009685504,0.001711694,0.006807724,1.779565E-4,3.105965E-6,1.082658E-4,5.357584E-7,0.003287637,0.002197493,8.525497,7.714564E-5,482504.5,482504.5
