Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_IC3H7_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_IC4H9_Soln#3 (),Mole_fraction_TC4H9_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_MCPTD_Soln#3 (),Mole_fraction_NEOC5H12_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_B2M2_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_IC8H16_Soln#3 (),Mole_fraction_DIMEPTD_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Mole_fraction_IC12H26_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
3.468976E-4,14.97204,-1.83506E8,1085.016,1085.016,0.001525536,1.0,0.9328846,1.53983E-6,0.004315344,5.426041E-5,4.36894E-4,5.836704E-6,0.001911058,8.963908E-6,8.1477E-5,6.726173E-7,0.003865212,1.423467E-5,1.473137E-5,2.767964E-4,1.532319E-5,5.549442E-5,9.112656E-7,6.162153E-6,0.004658287,3.900399E-4,4.718526E-4,3.228789E-5,2.429003E-5,5.046199E-4,2.135066E-6,7.34275E-5,2.334696E-6,5.741023E-7,6.837189E-6,2.1683E-4,1.604847E-5,2.993137E-5,6.175191E-7,3.027063E-4,1.303875E-5,3.468898E-7,2.441746E-7,1.756291E-5,3.784234E-4,0.01691657,5.328986E-4,0.007689113,3.244936E-5,1.845863E-7,3.270376E-5,6.601243E-7,1.789062E-6,6.943964E-6,0.008510695,0.01518133,9.071821,1.01892E-4,513424.0,513424.0
3.5E-4,14.97193,-1.826027E8,1084.925,1084.925,0.001525536,1.0,0.9328014,1.534285E-6,0.004345891,5.409675E-5,4.397872E-4,5.819071E-6,0.001924309,9.079931E-6,8.200002E-5,6.755686E-7,0.003890631,1.42315E-5,1.492947E-5,2.785503E-4,1.54131E-5,5.58836E-5,9.08157E-7,6.146448E-6,0.004690578,3.912211E-4,4.748583E-4,3.254424E-5,2.42449E-5,5.08095E-4,2.17053E-6,7.397952E-5,2.367553E-6,5.82215E-7,6.878618E-6,2.18172E-4,1.622858E-5,3.012767E-5,6.260972E-7,3.046505E-4,1.310742E-5,3.515594E-7,2.488129E-7,1.767137E-5,3.806407E-4,0.01690113,5.361782E-4,0.007687692,3.241829E-5,1.88101E-7,3.299569E-5,6.668108E-7,1.80689E-6,7.003747E-6,0.008498457,0.01516817,9.071116,1.018927E-4,513384.1,513384.1
3.6E-4,14.97161,-1.797529E8,1084.632,1084.632,0.001525536,1.0,0.9325353,1.516733E-6,0.004443615,5.357794E-5,4.490255E-4,5.76319E-6,0.001966681,9.45565E-6,8.366894E-5,6.849105E-7,0.003971814,1.42212E-5,1.557082E-5,2.84143E-4,1.569916E-5,5.71288E-5,8.983037E-7,6.096585E-6,0.004793821,3.949062E-4,4.844416E-4,3.336482E-5,2.410193E-5,5.191924E-4,2.285793E-6,7.574857E-5,2.474136E-6,6.085345E-7,7.010577E-6,2.224481E-4,1.680791E-5,3.075255E-5,6.539142E-7,3.108536E-4,1.33252E-5,3.666659E-7,2.640039E-7,1.801716E-5,3.876964E-4,0.01685179,5.46629E-4,0.007683154,3.231605E-5,1.995857E-7,3.392911E-5,6.883948E-7,1.863758E-6,7.194649E-6,0.008459417,0.0151261,9.068863,1.018949E-4,513256.5,513256.6
3.667429E-4,14.9714,-1.77882E8,1084.437,1084.437,0.001525536,1.0,0.9323578,1.505173E-6,0.004508869,5.323557E-5,4.551793E-4,5.726329E-6,0.001994957,9.710482E-6,8.477962E-5,6.910615E-7,0.004025903,1.421419E-5,1.600568E-5,2.878617E-4,1.588884E-5,5.796039E-5,8.918048E-7,6.063625E-6,0.00486271,3.972865E-4,4.908127E-4,3.391326E-5,2.400765E-5,5.265854E-4,2.364326E-6,7.69325E-5,2.546583E-6,6.264271E-7,7.098191E-6,2.252888E-4,1.719738E-5,3.116713E-5,6.728143E-7,3.149813E-4,1.3469E-5,3.768981E-7,2.744568E-7,1.824701E-5,3.923752E-4,0.01681889,5.535716E-4,0.007680131,3.22455E-5,2.074641E-7,3.455191E-5,7.029752E-7,1.90158E-6,7.321803E-6,0.008433442,0.01509806,9.067362,1.018963E-4,513171.6,513171.6
3.669776E-4,14.9714,-1.77819E8,1084.431,1084.431,0.001525536,1.0,0.9323517,1.504778E-6,0.004511131,5.322375E-5,4.553924E-4,5.725057E-6,0.001995937,9.719372E-6,8.481807E-5,6.912734E-7,0.004027777,1.421395E-5,1.602085E-5,2.879904E-4,1.589539E-5,5.798922E-5,8.915805E-7,6.062487E-6,0.004865097,3.973679E-4,4.910332E-4,3.393228E-5,2.400439E-5,5.268414E-4,2.367071E-6,7.697358E-5,2.549113E-6,6.270519E-7,7.101221E-6,2.25387E-4,1.721092E-5,3.118146E-5,6.734741E-7,3.151242E-4,1.347396E-5,3.772549E-7,2.748236E-7,1.825496E-5,3.925369E-4,0.01681775,5.538117E-4,0.007680026,3.224302E-5,2.077402E-7,3.457349E-5,7.03483E-7,1.902889E-6,7.326206E-6,0.008432543,0.01509709,9.06731,1.018964E-4,513168.7,513168.7
3.671683E-4,14.97139,-1.777664E8,1084.425,1084.425,0.001525536,1.0,0.9323467,1.504452E-6,0.004512968,5.321416E-5,4.555655E-4,5.724024E-6,0.001996732,9.726597E-6,8.48493E-5,6.914456E-7,0.004029298,1.421375E-5,1.603318E-5,2.880949E-4,1.590072E-5,5.801264E-5,8.913983E-7,6.061563E-6,0.004867036,3.974339E-4,4.912122E-4,3.394773E-5,2.400175E-5,5.270493E-4,2.369302E-6,7.700694E-5,2.551168E-6,6.275596E-7,7.103681E-6,2.254668E-4,1.722192E-5,3.11931E-5,6.740103E-7,3.152402E-4,1.347799E-5,3.775448E-7,2.751218E-7,1.826142E-5,3.926682E-4,0.01681683,5.540068E-4,0.007679941,3.224101E-5,2.079646E-7,3.459102E-5,7.038956E-7,1.903952E-6,7.329782E-6,0.008431813,0.0150963,9.067267,1.018964E-4,513166.3,513166.3
3.673112E-4,14.97139,-1.777262E8,1084.421,1084.421,0.001525536,1.0,0.932343,1.504211E-6,0.004514345,5.320697E-5,4.556952E-4,5.72325E-6,0.001997329,9.732012E-6,8.48727E-5,6.915745E-7,0.004030438,1.42136E-5,1.604242E-5,2.881732E-4,1.590471E-5,5.803018E-5,8.91262E-7,6.06087E-6,0.00486849,3.974834E-4,4.913464E-4,3.395931E-5,2.399977E-5,5.272052E-4,2.370974E-6,7.703195E-5,2.552709E-6,6.279402E-7,7.105525E-6,2.255266E-4,1.723016E-5,3.120182E-5,6.744123E-7,3.153272E-4,1.3481E-5,3.777621E-7,2.753454E-7,1.826626E-5,3.927666E-4,0.01681613,5.541529E-4,0.007679878,3.22395E-5,2.081329E-7,3.460416E-5,7.042049E-7,1.904749E-6,7.332462E-6,0.008431266,0.01509571,9.067236,1.018964E-4,513164.5,513164.5
3.69477E-4,14.97132,-1.771345E8,1084.359,1084.359,0.001525536,1.0,0.9322863,1.500554E-6,0.004535181,5.309844E-5,4.576573E-4,5.711567E-6,0.002006354,9.814146E-6,8.522664E-5,6.935223E-7,0.004047686,1.421134E-5,1.618254E-5,2.893575E-4,1.596501E-5,5.829574E-5,8.892031E-7,6.050413E-6,0.004890476,3.98228E-4,4.933753E-4,3.413451E-5,2.396989E-5,5.295624E-4,2.396353E-6,7.74105E-5,2.576089E-6,6.337151E-7,7.133404E-6,2.264308E-4,1.735501E-5,3.133368E-5,6.805102E-7,3.166424E-4,1.352661E-5,3.810572E-7,2.787435E-7,1.833945E-5,3.942543E-4,0.01680564,5.563628E-4,0.007678914,3.221657E-5,2.106892E-7,3.480291E-5,7.08893E-7,1.916795E-6,7.372998E-6,0.00842299,0.01508676,9.066757,1.018969E-4,513137.4,513137.4
3.7E-4,14.9713,-1.769923E8,1084.344,1084.344,0.001525536,1.0,0.9322727,1.499675E-6,0.004540205,5.307232E-5,4.581302E-4,5.708756E-6,0.00200853,9.833999E-6,8.531193E-5,6.93991E-7,0.004051843,1.42108E-5,1.621641E-5,2.896428E-4,1.597954E-5,5.835977E-5,8.887078E-7,6.047897E-6,0.004895777,3.984066E-4,4.938641E-4,3.417675E-5,2.39627E-5,5.301306E-4,2.402492E-6,7.750181E-5,2.581743E-6,6.351114E-7,7.14012E-6,2.266487E-4,1.738514E-5,3.136544E-5,6.819846E-7,3.169593E-4,1.353758E-5,3.818535E-7,2.795668E-7,1.835708E-5,3.946126E-4,0.01680311,5.568952E-4,0.007678681,3.221102E-5,2.113082E-7,3.485083E-5,7.100255E-7,1.919697E-6,7.382768E-6,0.008420996,0.01508461,9.066642,1.01897E-4,513130.9,513130.9
3.8E-4,14.971,-1.743172E8,1084.06,1084.06,0.001525536,1.0,0.9320135,1.483088E-6,0.004635692,5.257944E-5,4.671053E-4,5.655719E-6,0.002049871,1.021484E-5,8.692989E-5,7.028247E-7,0.004130753,1.420032E-5,1.686596E-5,2.950524E-4,1.625443E-5,5.957687E-5,8.793588E-7,6.000342E-6,0.004996476,4.017316E-4,5.031306E-4,3.49801E-5,2.382706E-5,5.409142E-4,2.520551E-6,7.923963E-5,2.690327E-6,6.61934E-7,7.267328E-6,2.30776E-4,1.796008E-5,3.196677E-5,7.102959E-7,3.229705E-4,1.37448E-5,3.971154E-7,2.954934E-7,1.869131E-5,4.013938E-4,0.01675507,5.669826E-4,0.00767427,3.210378E-5,2.232596E-7,3.576105E-5,7.316984E-7,1.974714E-6,7.568158E-6,0.008383175,0.01504368,9.064452,1.01899E-4,513006.9,513007.0
3.9E-4,14.97071,-1.717228E8,1083.781,1083.781,0.001525536,1.0,0.9317576,1.466946E-6,0.004730115,5.209857E-5,4.759558E-4,5.603995E-6,0.002090722,1.059801E-5,8.852386E-5,7.114195E-7,0.004208583,1.418977E-5,1.751915E-5,3.003752E-4,1.652407E-5,6.078057E-5,8.702439E-7,5.953861E-6,0.005095962,4.048912E-4,5.122471E-4,3.577523E-5,2.369479E-5,5.515489E-4,2.639891E-6,8.096252E-5,2.799836E-6,6.889887E-7,7.392295E-6,2.34833E-4,1.853254E-5,3.255701E-5,7.388342E-7,3.288906E-4,1.394712E-5,4.124446E-7,3.117729E-7,1.902007E-5,4.080455E-4,0.01670765,5.76898E-4,0.007669919,3.199485E-5,2.354297E-7,3.666005E-5,7.534093E-7,2.028826E-6,7.750896E-6,0.008345932,0.01500329,9.062293,1.01901E-4,512884.7,512884.7
4.0E-4,14.97042,-1.692056E8,1083.505,1083.505,0.001525536,1.0,0.9315049,1.451234E-6,0.004823493,5.162931E-5,4.846846E-4,5.553541E-6,0.002131093,1.098342E-5,9.009444E-5,7.197844E-7,0.004285358,1.417915E-5,1.817577E-5,3.056129E-4,1.67886E-5,6.197112E-5,8.613551E-7,5.908421E-6,0.005194254,4.078925E-4,5.21217E-4,3.656229E-5,2.356579E-5,5.620379E-4,2.760455E-6,8.267074E-5,2.910237E-6,7.162668E-7,7.515078E-6,2.388213E-4,1.910238E-5,3.313644E-5,7.675903E-7,3.347219E-4,1.414472E-5,4.27836E-7,3.283999E-7,1.934347E-5,4.145709E-4,0.01666083,5.866455E-4,0.007665626,3.188461E-5,2.478119E-7,3.754798E-5,7.751545E-7,2.08204E-6,7.931021E-6,0.008309253,0.01496343,9.060163,1.01903E-4,512764.2,512764.2
4.1E-4,14.97014,-1.667622E8,1083.234,1083.234,0.001525536,1.0,0.9312553,1.435932E-6,0.004915853,5.117119E-5,4.93295E-4,5.504305E-6,0.002170997,1.137094E-5,9.164238E-5,7.279287E-7,0.004361104,1.416847E-5,1.883559E-5,3.107681E-4,1.704818E-5,6.314882E-5,8.526834E-7,5.863982E-6,0.005291382,4.107426E-4,5.300443E-4,3.734147E-5,2.34399E-5,5.723851E-4,2.882184E-6,8.436464E-5,3.021491E-6,7.437584E-7,7.635744E-6,2.427429E-4,1.966945E-5,3.370542E-5,7.965538E-7,3.404666E-4,1.433779E-5,4.432842E-7,3.453667E-7,1.966167E-5,4.209737E-4,0.01661459,5.962298E-4,0.00766139,3.177341E-5,2.603988E-7,3.842504E-5,7.969303E-7,2.134368E-6,8.108586E-6,0.008273123,0.01492408,9.058062,1.019049E-4,512645.3,512645.3
4.2E-4,14.96987,-1.643891E8,1082.966,1082.966,0.001525536,1.0,0.9310088,1.421023E-6,0.005007221,5.072374E-5,5.017905E-4,5.456235E-6,0.002210446,1.176047E-5,9.316841E-5,7.358609E-7,0.00443585,1.415774E-5,1.949839E-5,3.158429E-4,1.730298E-5,6.431402E-5,8.442197E-7,5.820504E-6,0.005387373,4.134494E-4,5.387334E-4,3.811295E-5,2.331699E-5,5.825946E-4,3.005016E-6,8.604455E-5,3.13356E-6,7.714534E-7,7.75436E-6,2.465999E-4,2.023362E-5,3.426428E-5,8.257142E-7,3.461274E-4,1.452651E-5,4.587839E-7,3.626657E-7,1.997483E-5,4.272579E-4,0.01656893,6.05656E-4,0.007657208,3.16616E-5,2.731824E-7,3.929145E-5,8.187329E-7,2.185823E-6,8.283649E-6,0.008237525,0.01488523,9.055988,1.019067E-4,512527.9,512527.9
4.3E-4,14.96961,-1.620833E8,1082.702,1082.702,0.001525536,1.0,0.9307652,1.406489E-6,0.005097623,5.028653E-5,5.101746E-4,5.409282E-6,0.002249452,1.215188E-5,9.467324E-5,7.435887E-7,0.004509625,1.414696E-5,2.016393E-5,3.208398E-4,1.755316E-5,6.5467E-5,8.359557E-7,5.777952E-6,0.005482256,4.160198E-4,5.472882E-4,3.887693E-5,2.319693E-5,5.926702E-4,3.128894E-6,8.771079E-5,3.246406E-6,7.993423E-7,7.870993E-6,2.503942E-4,2.079475E-5,3.481335E-5,8.550615E-7,3.517066E-4,1.471108E-5,4.7433E-7,3.80289E-7,2.028307E-5,4.334272E-4,0.01652383,6.149287E-4,0.00765308,3.154944E-5,2.861553E-7,4.014741E-5,8.405582E-7,2.23642E-6,8.456264E-6,0.008202444,0.01484688,9.053942,1.019085E-4,512412.1,512412.1
4.4E-4,14.96935,-1.598416E8,1082.442,1082.442,0.001525536,1.0,0.9305245,1.392315E-6,0.005187083,4.985915E-5,5.184501E-4,5.363402E-6,0.002288027,1.254508E-5,9.615751E-5,7.511195E-7,0.004582453,1.413615E-5,2.083203E-5,3.257607E-4,1.779886E-5,6.660806E-5,8.278837E-7,5.73629E-6,0.005576055,4.184602E-4,5.557125E-4,3.963357E-5,2.307961E-5,6.026154E-4,3.253767E-6,8.936367E-5,3.359996E-6,8.274162E-7,7.9857E-6,2.541275E-4,2.135275E-5,3.535294E-5,8.845866E-7,3.572065E-4,1.489167E-5,4.899181E-7,3.982294E-7,2.058655E-5,4.394849E-4,0.01647927,6.240522E-4,0.007649003,3.143716E-5,2.993104E-7,4.099314E-5,8.624028E-7,2.286176E-6,8.626487E-6,0.008167866,0.014809,9.051922,1.019103E-4,512297.8,512297.8
4.5E-4,14.9691,-1.576616E8,1082.186,1082.186,0.001525536,1.0,0.9302866,1.378486E-6,0.005275622,4.944125E-5,5.2662E-4,5.318554E-6,0.00232618,1.293997E-5,9.762182E-5,7.584605E-7,0.004654359,1.412531E-5,2.150249E-5,3.306077E-4,1.804022E-5,6.773746E-5,8.199965E-7,5.695488E-6,0.005668795,4.207766E-4,5.640096E-4,4.038303E-5,2.296492E-5,6.124336E-4,3.379585E-6,9.100347E-5,3.474299E-6,8.556672E-7,8.098538E-6,2.578015E-4,2.190754E-5,3.588332E-5,9.142809E-7,3.62629E-4,1.506842E-5,5.055441E-7,4.164798E-7,2.088537E-5,4.454342E-4,0.01643524,6.330306E-4,0.007644977,3.132494E-5,3.126411E-7,4.182884E-5,8.842632E-7,2.335105E-6,8.794369E-6,0.008133778,0.01477158,9.049927,1.01912E-4,512184.9,512184.9
4.6E-4,14.96885,-1.555404E8,1081.932,1081.932,0.001525536,1.0,0.9300514,1.36499E-6,0.005363261,4.903246E-5,5.346871E-4,5.274698E-6,0.002363923,1.333646E-5,9.906677E-5,7.656182E-7,0.004725365,1.411444E-5,2.217514E-5,3.353826E-4,1.827737E-5,6.885548E-5,8.122873E-7,5.655516E-6,0.0057605,4.229747E-4,5.721831E-4,4.112547E-5,2.285275E-5,6.221279E-4,3.506302E-6,9.263047E-5,3.589283E-6,8.840871E-7,8.20956E-6,2.61418E-4,2.245901E-5,3.640477E-5,9.441361E-7,3.679763E-4,1.524149E-5,5.212041E-7,4.35033E-7,2.117968E-5,4.512783E-4,0.01639172,6.418677E-4,0.007640999,3.121296E-5,3.261411E-7,4.265471E-5,9.06136E-7,2.383223E-6,8.959961E-6,0.008100166,0.01473461,9.047958,1.019137E-4,512073.4,512073.4
4.7E-4,14.96862,-1.534757E8,1081.683,1081.683,0.001525536,1.0,0.929819,1.351811E-6,0.005450023,4.863243E-5,5.426541E-4,5.231797E-6,0.002401265,1.373447E-5,1.004929E-4,7.725991E-7,0.004795494,1.410355E-5,2.284981E-5,3.400874E-4,1.851044E-5,6.996236E-5,8.047492E-7,5.616342E-6,0.005851192,4.250602E-4,5.802362E-4,4.186105E-5,2.2743E-5,6.317017E-4,3.633872E-6,9.424494E-5,3.704919E-6,9.126683E-7,8.31882E-6,2.649784E-4,2.300711E-5,3.691756E-5,9.741439E-7,3.732504E-4,1.541102E-5,5.368941E-7,4.53882E-7,2.146958E-5,4.570201E-4,0.01634871,6.505676E-4,0.007637069,3.110137E-5,3.398038E-7,4.347095E-5,9.28018E-7,2.430546E-6,9.123316E-6,0.008067018,0.01469808,9.046013,1.019153E-4,511963.4,511963.4
4.8E-4,14.96838,-1.514652E8,1081.436,1081.436,0.001525536,1.0,0.9295891,1.338939E-6,0.005535928,4.824086E-5,5.505237E-4,5.189815E-6,0.002438215,1.41339E-5,1.019008E-4,7.794092E-7,0.004864769,1.409265E-5,2.352633E-5,3.447238E-4,1.873956E-5,7.105836E-5,7.973764E-7,5.577942E-6,0.005940893,4.270381E-4,5.881721E-4,4.25899E-5,2.263558E-5,6.411578E-4,3.762251E-6,9.584714E-5,3.821178E-6,9.414033E-7,8.426368E-6,2.684843E-4,2.355176E-5,3.742193E-5,1.004297E-6,3.784531E-4,1.557715E-5,5.526108E-7,4.730202E-7,2.175519E-5,4.626627E-4,0.01630619,6.591338E-4,0.007633186,3.099028E-5,3.536233E-7,4.427776E-5,9.499058E-7,2.477091E-6,9.284483E-6,0.008034321,0.01466199,9.044092,1.019169E-4,511854.6,511854.6
4.9E-4,14.96816,-1.495067E8,1081.193,1081.193,0.001525536,1.0,0.9293618,1.326362E-6,0.005620994,4.785743E-5,5.582983E-4,5.148718E-6,0.002474784,1.453468E-5,1.032909E-4,7.860543E-7,0.00493321,1.408173E-5,2.420454E-5,3.492935E-4,1.896483E-5,7.214372E-5,7.901627E-7,5.540287E-6,0.006029626,4.289135E-4,5.959938E-4,4.331218E-5,2.25304E-5,6.504992E-4,3.891399E-6,9.743732E-5,3.938034E-6,9.702851E-7,8.532252E-6,2.719371E-4,2.409291E-5,3.791813E-5,1.034587E-6,3.835862E-4,1.574001E-5,5.683508E-7,4.924406E-7,2.203663E-5,4.682086E-4,0.01626415,6.675699E-4,0.007629347,3.087982E-5,3.675936E-7,4.507534E-5,9.717965E-7,2.522873E-6,9.443511E-6,0.008002064,0.01462631,9.042194,1.019184E-4,511747.2,511747.2
5.0E-4,14.96794,-1.47598E8,1080.952,1080.952,0.001525536,1.0,0.9291369,1.314067E-6,0.005705241,4.748186E-5,5.659803E-4,5.108476E-6,0.00251098,1.493673E-5,1.046638E-4,7.925399E-7,0.005000837,1.407081E-5,2.488431E-5,3.537982E-4,1.918637E-5,7.321867E-5,7.831024E-7,5.503353E-6,0.006117411,4.306911E-4,6.037044E-4,4.402801E-5,2.242737E-5,6.597288E-4,4.021276E-6,9.901573E-5,4.055458E-6,9.99307E-7,8.636517E-6,2.753384E-4,2.46305E-5,3.84064E-5,1.065008E-6,3.886515E-4,1.589973E-5,5.84111E-7,5.121366E-7,2.2314E-5,4.736607E-4,0.01622258,6.758793E-4,0.007625552,3.077006E-5,3.817091E-7,4.586388E-5,9.936871E-7,2.567909E-6,9.600448E-6,0.007970237,0.01459105,9.040318,1.019199E-4,511641.1,511641.1
5.1E-4,14.96772,-1.457373E8,1080.715,1080.715,0.001525536,1.0,0.9289145,1.302046E-6,0.005788687,4.711387E-5,5.73572E-4,5.069057E-6,0.002546811,1.533997E-5,1.0602E-4,7.988713E-7,0.005067669,1.405989E-5,2.556549E-5,3.582396E-4,1.940429E-5,7.428342E-5,7.761904E-7,5.467116E-6,0.006204267,4.323752E-4,6.113064E-4,4.473752E-5,2.232642E-5,6.688491E-4,4.151846E-6,1.005826E-4,4.173429E-6,1.028463E-6,8.739209E-6,2.786893E-4,2.516449E-5,3.888694E-5,1.095553E-6,3.936506E-4,1.605641E-5,5.998884E-7,5.32102E-7,2.25874E-5,4.790214E-4,0.01618146,6.840652E-4,0.0076218,3.066107E-5,3.959645E-7,4.664355E-5,1.015575E-6,2.612214E-6,9.75534E-6,0.007938827,0.01455618,9.038465,1.019214E-4,511536.2,511536.2
5.2E-4,14.96751,-1.439228E8,1080.481,1080.481,0.001525536,1.0,0.9286945,1.290288E-6,0.005871349,4.675321E-5,5.810756E-4,5.030434E-6,0.002582286,1.574434E-5,1.073598E-4,8.050535E-7,0.005133726,1.404897E-5,2.624795E-5,3.62619E-4,1.961869E-5,7.533818E-5,7.694216E-7,5.431555E-6,0.006290215,4.3397E-4,6.188027E-4,4.544085E-5,2.222748E-5,6.778628E-4,4.283073E-6,1.021381E-4,4.291921E-6,1.057746E-6,8.840369E-6,2.819911E-4,2.569485E-5,3.935998E-5,1.126215E-6,3.985852E-4,1.621017E-5,6.156804E-7,5.523304E-7,2.285692E-5,4.842932E-4,0.01614079,6.921307E-4,0.00761809,3.055293E-5,4.103544E-7,4.741455E-5,1.037456E-6,2.655805E-6,9.908233E-6,0.007907825,0.0145217,9.036633,1.019228E-4,511432.5,511432.5
5.3E-4,14.9673,-1.421526E8,1080.249,1080.249,0.001525536,1.0,0.9284768,1.278784E-6,0.005953244,4.639963E-5,5.884933E-4,4.99258E-6,0.002617412,1.614977E-5,1.086837E-4,8.110914E-7,0.005199025,1.403805E-5,2.693156E-5,3.66938E-4,1.982966E-5,7.638318E-5,7.627913E-7,5.396648E-6,0.006375272,4.354795E-4,6.261958E-4,4.613812E-5,2.213046E-5,6.867723E-4,4.414923E-6,1.036825E-4,4.410912E-6,1.087151E-6,8.940037E-6,2.852452E-4,2.622155E-5,3.982572E-5,1.156989E-6,4.034568E-4,1.636112E-5,6.314845E-7,5.728157E-7,2.312267E-5,4.894784E-4,0.01610056,7.000789E-4,0.007614421,3.044566E-5,4.248741E-7,4.817705E-5,1.05933E-6,2.698697E-6,1.005917E-5,0.007877221,0.01448761,9.034822,1.019242E-4,511330.0,511330.0
5.4E-4,14.9671,-1.404251E8,1080.021,1080.021,0.001525536,1.0,0.9282613,1.267524E-6,0.006034387,4.605291E-5,5.95827E-4,4.955468E-6,0.002652198,1.65562E-5,1.099921E-4,8.169895E-7,0.005263582,1.402715E-5,2.761621E-5,3.71198E-4,2.00373E-5,7.74186E-5,7.562947E-7,5.362373E-6,0.006459456,4.369074E-4,6.334883E-4,4.682943E-5,2.203531E-5,6.955801E-4,4.547366E-6,1.052161E-4,4.530381E-6,1.116672E-6,9.038252E-6,2.884527E-4,2.674456E-5,4.028434E-5,1.187868E-6,4.082668E-4,1.650935E-5,6.472981E-7,5.935518E-7,2.338473E-5,4.945792E-4,0.01606075,7.079126E-4,0.007610792,3.033933E-5,4.395186E-7,4.893121E-5,1.081192E-6,2.740905E-6,1.020819E-5,0.007847005,0.01445389,9.033032,1.019256E-4,511228.7,511228.7
5.5E-4,14.9669,-1.387388E8,1079.795,1079.795,0.001525536,1.0,0.9280481,1.256501E-6,0.006114795,4.57128E-5,6.030787E-4,4.919075E-6,0.002686649,1.696356E-5,1.112855E-4,8.227521E-7,0.005327416,1.401625E-5,2.830178E-5,3.754004E-4,2.024169E-5,7.844464E-5,7.499275E-7,5.328712E-6,0.006542786,4.382573E-4,6.406825E-4,4.751491E-5,2.194196E-5,7.042883E-4,4.680368E-6,1.067389E-4,4.650306E-6,1.146304E-6,9.135052E-6,2.916147E-4,2.726386E-5,4.073604E-5,1.218846E-6,4.130168E-4,1.665497E-5,6.631191E-7,6.145328E-7,2.364318E-5,4.995979E-4,0.01602137,7.156346E-4,0.007607201,3.023395E-5,4.542832E-7,4.967722E-5,1.103041E-6,2.782445E-6,1.035535E-5,0.007817169,0.01442054,9.031262,1.019269E-4,511128.5,511128.5
5.6E-4,14.96671,-1.37092E8,1079.572,1079.572,0.001525536,1.0,0.927837,1.245706E-6,0.006194482,4.537911E-5,6.102504E-4,4.883377E-6,0.002720774,1.73718E-5,1.125642E-4,8.283835E-7,0.005390541,1.400537E-5,2.898817E-5,3.795464E-4,2.044294E-5,7.946148E-5,7.436855E-7,5.295646E-6,0.006625278,4.395327E-4,6.477807E-4,4.819467E-5,2.185035E-5,7.128994E-4,4.813901E-6,1.082512E-4,4.770668E-6,1.176042E-6,9.230472E-6,2.947324E-4,2.777944E-5,4.118099E-5,1.249919E-6,4.17708E-4,1.679805E-5,6.789453E-7,6.35753E-7,2.389813E-5,5.045364E-4,0.01598239,7.232476E-4,0.007603649,3.012956E-5,4.691636E-7,5.041523E-5,1.124875E-6,2.823331E-6,1.050067E-5,0.007787703,0.01438754,9.029511,1.019283E-4,511029.4,511029.5
