Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_H_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_CH3_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H5_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C3H8_Soln#5 (),Mole_fraction_C3H6_Soln#5 (),Mole_fraction_C3H5-A_Soln#5 (),Mole_fraction_C3H4-P_Soln#5 (),Mole_fraction_C3H4-A_Soln#5 (),Mole_fraction_NC4H10_Soln#5 (),Mole_fraction_IC4H10_Soln#5 (),Mole_fraction_TC4H9_Soln#5 (),Mole_fraction_IC4H8_Soln#5 (),Mole_fraction_IC4H7_Soln#5 (),Mole_fraction_C4H8-1_Soln#5 (),Mole_fraction_C4H8-2_Soln#5 (),Mole_fraction_C4H71-3_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_FULVENE_Soln#5 (),Mole_fraction_C5H6_Soln#5 (),Mole_fraction_MCPTD_Soln#5 (),Mole_fraction_C10H8_Soln#5 (),Mole_fraction_NEOC5H12_Soln#5 (),Mole_fraction_NC5H10_Soln#5 (),Mole_fraction_B1M2_Soln#5 (),Mole_fraction_B1M3_Soln#5 (),Mole_fraction_B2M2_Soln#5 (),Mole_fraction_LC5H8_Soln#5 (),Mole_fraction_DIALLYL_Soln#5 (),Mole_fraction_CYC6H8_Soln#5 (),Mole_fraction_CYC6H10_Soln#5 (),Mole_fraction_NC6H12_Soln#5 (),Mole_fraction_NC7H14_Soln#5 (),Mole_fraction_IC8H16_Soln#5 (),Mole_fraction_DIMEPTD_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_XYLENE_Soln#5 (),Mole_fraction_INDENE_Soln#5 (),Mole_fraction_NPBENZ_Soln#5 (),Mole_fraction_NC10H20_Soln#5 (),Mole_fraction_IC12H26_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
3.678135E-6,14.98328,-4.751499E9,1197.061,1197.061,0.001398408,1.0,0.9440011,1.435656E-5,1.793829E-4,3.105297E-4,1.729691E-5,1.949654E-5,1.111495E-4,7.784387E-8,3.030827E-6,4.332355E-4,2.177229E-5,4.688902E-8,1.648523E-5,6.274643E-7,5.659015E-6,3.396609E-5,3.948195E-4,9.418881E-5,2.457941E-5,4.142023E-7,2.0294E-5,2.44079E-5,9.579825E-10,3.501914E-6,3.860241E-12,6.19223E-9,5.778107E-9,1.822396E-13,7.40365E-7,1.31299E-5,1.146319E-7,3.933491E-7,2.505126E-9,1.767735E-5,1.199053E-7,2.294879E-10,1.186207E-10,1.971049E-6,2.331405E-5,0.01906104,3.238357E-5,0.007901383,8.150438E-6,1.047644E-11,1.005857E-7,1.628364E-8,1.349073E-11,1.61138E-8,0.01029697,0.01689761,9.167684,9.333087E-5,518849.4,518849.4
3.774223E-6,14.98295,-4.735862E9,1196.983,1196.983,0.001398408,1.0,0.9439596,1.457828E-5,1.886737E-4,3.166594E-4,1.840606E-5,1.983971E-5,1.159749E-4,8.399339E-8,3.241316E-6,4.476401E-4,2.226678E-5,5.117345E-8,1.723948E-5,6.677186E-7,5.845817E-6,3.405047E-5,4.081802E-4,9.680742E-5,2.57176E-5,4.418163E-7,2.083644E-5,2.558088E-5,1.071458E-9,3.660928E-6,4.397767E-12,6.775688E-9,6.197999E-9,2.031635E-13,7.809749E-7,1.367062E-5,1.237812E-7,4.247698E-7,2.719266E-9,1.848627E-5,1.295308E-7,2.513657E-10,1.295126E-10,2.031671E-6,2.434826E-5,0.01905536,3.385932E-5,0.007900517,8.501743E-6,1.200917E-11,1.101309E-7,1.719063E-8,1.49206E-11,1.763525E-8,0.01029155,0.01688942,9.167287,9.333292E-5,518826.9,518826.9
3.943082E-6,14.98239,-4.707184E9,1196.846,1196.846,0.001398408,1.0,0.9438862,1.495296E-5,2.054268E-4,3.270675E-4,2.043995E-5,2.04176E-5,1.246186E-4,9.551109E-8,3.629105E-6,4.731375E-4,2.310708E-5,5.932661E-8,1.859238E-5,7.415256E-7,6.176412E-6,3.419106E-5,4.318961E-4,1.01415E-4,2.777507E-5,4.928321E-7,2.178022E-5,2.769303E-5,1.294531E-9,3.946283E-6,5.483475E-12,7.888938E-9,6.979159E-9,2.442543E-13,8.54466E-7,1.463911E-5,1.409136E-7,4.834939E-7,3.123421E-9,1.99371E-5,1.474627E-7,2.935079E-10,1.503036E-10,2.138879E-6,2.620071E-5,0.01904525,3.650545E-5,0.007898975,9.12783E-6,1.51274E-11,1.2834E-7,1.883659E-8,1.769463E-11,2.053181E-8,0.01028188,0.01687494,9.166585,9.333643E-5,518787.2,518787.2
4.157481E-6,14.9817,-4.668877E9,1196.674,1196.674,0.001398408,1.0,0.9437919,1.540187E-5,2.274466E-4,3.396256E-4,2.317491E-5,2.110644E-5,1.358795E-4,1.114653E-7,4.153704E-6,5.058282E-4,2.412037E-5,7.087059E-8,2.035799E-5,8.40744E-7,6.600204E-6,3.435576E-5,4.624187E-4,1.072734E-4,3.048974E-5,5.621939E-7,2.295971E-5,3.046459E-5,1.624781E-9,4.31897E-6,7.151957E-12,9.470811E-9,8.051728E-9,3.05057E-13,9.515316E-7,1.59009E-5,1.646381E-7,5.645523E-7,3.689243E-9,2.183022E-5,1.720727E-7,3.542727E-10,1.798896E-10,2.276151E-6,2.861347E-5,0.01903218,3.995702E-5,0.007896984,9.937186E-6,1.996658E-11,1.541984E-7,2.101929E-8,2.173012E-11,2.463277E-8,0.01026934,0.01685643,9.165686,9.334072E-5,518736.3,518736.3
4.253071E-6,14.98141,-4.651221E9,1196.597,1196.597,0.001398408,1.0,0.9437495,1.559256E-5,2.375222E-4,3.449919E-4,2.444818E-5,2.139784E-5,1.409982E-4,1.190667E-7,4.398976E-6,5.205105E-4,2.455259E-5,7.646376E-8,2.116155E-5,8.869193E-7,6.79053E-6,3.442432E-5,4.76167E-4,1.098875E-4,3.173591E-5,5.947775E-7,2.347832E-5,3.173145E-5,1.790302E-9,4.488709E-6,8.01219E-12,1.023929E-8,8.55951E-9,3.355402E-13,9.961099E-7,1.647454E-5,1.759391E-7,6.030518E-7,3.961057E-9,2.269173E-5,1.83698E-7,3.841564E-10,1.942878E-10,2.337739E-6,2.970988E-5,0.01902628,4.152726E-5,0.007896085,1.030268E-5,2.248002E-11,1.667514E-7,2.202495E-8,2.372685E-11,2.661865E-8,0.01026365,0.01684813,9.165283,9.334256E-5,518713.5,518713.5
4.330325E-6,14.98117,-4.636722E9,1196.536,1196.536,0.001398408,1.0,0.9437152,1.574251E-5,2.457771E-4,3.492259E-4,2.550099E-5,2.162645E-5,1.451774E-4,1.254323E-7,4.602221E-6,5.324222E-4,2.489307E-5,8.11904E-8,2.181802E-5,9.250907E-7,6.94494E-6,3.447758E-5,4.873382E-4,1.120008E-4,3.275875E-5,6.218566E-7,2.389402E-5,3.276886E-5,1.932777E-9,4.627438E-6,8.764163E-12,1.088964E-8,8.983341E-9,3.617907E-13,1.032703E-6,1.694294E-5,1.854015E-7,6.35231E-7,4.189705E-9,2.339549E-5,1.933819E-7,4.096266E-10,2.064877E-10,2.387676E-6,3.060487E-5,0.01902147,4.28098E-5,0.007895354,1.059996E-5,2.468606E-11,1.773693E-7,2.285196E-8,2.54339E-11,2.8296E-8,0.01025902,0.0168414,9.164956,9.334403E-5,518695.0,518695.0
4.508389E-6,14.98065,-4.602647E9,1196.395,1196.395,0.001398408,1.0,0.9436355,1.607419E-5,2.651729E-4,3.586384E-4,2.800733E-5,2.213044E-5,1.549487E-4,1.408708E-7,5.087501E-6,5.600254E-4,2.56477E-5,9.28064E-8,2.335423E-5,1.015925E-6,7.302772E-6,3.459314E-5,5.132827E-4,1.16873E-4,3.516854E-5,6.86798E-7,2.484002E-5,3.520498E-5,2.292412E-9,4.952305E-6,1.070553E-11,1.249119E-8,1.000662E-8,4.281212E-13,1.118922E-6,1.803837E-5,2.083471E-7,7.130418E-7,4.747909E-9,2.504224E-5,2.166683E-7,4.730353E-10,2.365956E-10,2.503301E-6,3.269671E-5,0.01901027,4.581008E-5,0.007893652,1.129105E-5,3.041542E-11,2.034933E-7,2.48057E-8,2.97013E-11,3.241403E-8,0.01024822,0.01682582,9.164198,9.334731E-5,518652.1,518652.1
4.616062E-6,14.98034,-4.581667E9,1196.31,1196.31,0.001398408,1.0,0.943587,1.626554E-5,2.771415E-4,3.641004E-4,2.957555E-5,2.242012E-5,1.609471E-4,1.507276E-7,5.392047E-6,5.768113E-4,2.608377E-5,1.003281E-7,2.42981E-5,1.072732E-6,7.520391E-6,3.465826E-5,5.290969E-4,1.198195E-4,3.666001E-5,7.2779E-7,2.540356E-5,3.670745E-5,2.531999E-9,5.15207E-6,1.202996E-11,1.353048E-8,1.065693E-8,4.723772E-13,1.172279E-6,1.871102E-5,2.229944E-7,7.625476E-7,5.106836E-9,2.605392E-5,2.313863E-7,5.146848E-10,2.561858E-10,2.57355E-6,3.398028E-5,0.01900343,4.765282E-5,0.007892614,1.17125E-5,3.434891E-11,2.204266E-7,2.601836E-8,3.251592E-11,3.507693E-8,0.01024161,0.01681637,9.163738,9.334924E-5,518626.0,518626.0
4.673645E-6,14.98017,-4.570342E9,1196.265,1196.265,0.001398408,1.0,0.943561,1.636506E-5,2.836144E-4,3.669513E-4,3.043028E-5,2.257048E-5,1.641819E-4,1.561623E-7,5.558297E-6,5.858162E-4,2.631072E-5,1.045086E-7,2.480733E-5,1.103683E-6,7.637142E-6,3.469164E-5,5.375918E-4,1.213951E-4,3.746801E-5,7.502318E-7,2.570222E-5,3.751983E-5,2.66732E-9,5.259901E-6,1.278814E-11,1.41088E-8,1.101461E-8,4.974003E-13,1.201182E-6,1.907384E-5,2.310698E-7,7.897854E-7,5.30554E-9,2.659971E-5,2.394507E-7,5.380272E-10,2.671059E-10,2.611216E-6,3.467228E-5,0.01899975,4.86468E-5,0.007892056,1.193889E-5,3.660885E-11,2.298424E-7,2.667638E-8,3.409687E-11,3.655557E-8,0.01023805,0.0168113,9.163491,9.335025E-5,518612.1,518612.1
4.771968E-6,14.9799,-4.550872E9,1196.188,1196.188,0.001398408,1.0,0.9435165,1.653058E-5,2.947791E-4,3.717085E-4,3.191495E-5,2.282008E-5,1.69747E-4,1.657042E-7,5.847479E-6,6.012348E-4,2.668829E-5,1.119029E-7,2.568373E-5,1.157429E-6,7.837064E-6,3.474634E-5,5.521545E-4,1.240852E-4,3.886387E-5,7.893939E-7,2.620775E-5,3.89208E-5,2.910257E-9,5.445575E-6,1.416631E-11,1.513286E-8,1.164125E-8,5.423757E-13,1.251107E-6,1.969813E-5,2.452474E-7,8.375099E-7,5.655735E-9,2.7539E-5,2.535237E-7,5.796414E-10,2.86476E-10,2.675677E-6,3.586243E-5,0.01899343,5.035715E-5,0.007891098,1.232691E-5,4.073083E-11,2.465028E-7,2.781482E-8,3.692089E-11,3.916841E-8,0.01023193,0.01680262,9.163068,9.335194E-5,518588.1,518588.1
4.838631E-6,14.97972,-4.537585E9,1196.136,1196.136,0.001398408,1.0,0.9434862,1.663969E-5,3.024276E-4,3.748552E-4,3.293944E-5,2.298426E-5,1.735493E-4,1.723629E-7,6.047305E-6,6.117182E-4,2.693719E-5,1.171026E-7,2.628276E-5,1.194503E-6,7.973007E-6,3.47818E-5,5.620683E-4,1.259087E-4,3.98217E-5,8.165497E-7,2.654725E-5,3.988042E-5,3.083741E-9,5.572553E-6,1.516317E-11,1.58538E-8,1.20776E-8,5.745359E-13,1.28536E-6,2.012475E-5,2.551405E-7,8.707397E-7,5.901077E-9,2.818097E-5,2.632792E-7,6.091487E-10,3.001389E-10,2.719484E-6,3.667532E-5,0.01898913,5.152594E-5,0.007890446,1.259095E-5,4.372295E-11,2.582221E-7,2.85972E-8,3.892727E-11,4.100377E-8,0.01022775,0.01679673,9.162781,9.335307E-5,518571.9,518571.9
4.947425E-6,14.97943,-4.515781E9,1196.052,1196.052,0.001398408,1.0,0.9434366,1.681241E-5,3.150432E-4,3.798561E-4,3.464191E-5,2.324364E-5,1.798036E-4,1.835598E-7,6.379828E-6,6.288763E-4,2.73312E-5,1.259165E-7,2.726847E-5,1.256086E-6,8.195529E-6,3.483691E-5,5.783149E-4,1.288837E-4,4.140426E-5,8.619111E-7,2.709561E-5,4.146303E-5,3.382593E-9,5.781621E-6,1.690364E-11,1.707732E-8,1.280977E-8,6.300242E-13,1.341941E-6,2.082665E-5,2.717757E-7,9.264808E-7,6.315352E-9,2.923729E-5,2.795631E-7,6.596118E-10,3.233771E-10,2.791142E-6,3.801195E-5,0.01898206,5.34488E-5,0.007889376,1.302338E-5,4.896673E-11,2.780922E-7,2.989196E-8,4.236547E-11,4.411097E-8,0.0102209,0.01678709,9.162311,9.335487E-5,518545.3,518545.3
5.192104E-6,14.97881,-4.466361E9,1195.863,1195.863,0.001398408,1.0,0.9433245,1.717737E-5,3.439928E-4,3.90508E-4,3.8605E-5,2.378955E-5,1.940808E-4,2.102446E-7,7.155829E-6,6.676724E-4,2.816301E-5,1.472557E-7,2.952013E-5,1.399318E-6,8.698805E-6,3.494863E-5,6.15141E-4,1.355687E-4,4.504789E-5,9.686136E-7,2.830228E-5,4.509435E-5,4.129439E-9,6.259799E-6,2.136924E-11,2.004639E-8,1.454798E-8,7.691962E-13,1.472151E-6,2.242964E-5,3.1142E-7,1.058641E-6,7.310837E-9,3.165001E-5,3.17768E-7,7.839892E-10,3.800374E-10,2.952998E-6,4.10607E-5,0.018966,5.78393E-5,0.00788695,1.400167E-5,6.252341E-11,3.262098E-7,3.288245E-8,5.087204E-11,5.161257E-8,0.01020529,0.01676533,9.161251,9.335877E-5,518485.3,518485.3
5.258495E-6,14.97864,-4.452892E9,1195.813,1195.813,0.001398408,1.0,0.9432939,1.727095E-5,3.519794E-4,3.9326E-4,3.971134E-5,2.392909E-5,1.980025E-4,2.178444E-7,7.372879E-6,6.782451E-4,2.837605E-5,1.534135E-7,3.013894E-5,1.439271E-6,8.835993E-6,3.497612E-5,6.251976E-4,1.373808E-4,4.605585E-5,9.986729E-7,2.862324E-5,4.609615E-5,4.350694E-9,6.391364E-6,2.272098E-11,2.090482E-8,1.504157E-8,8.105678E-13,1.508156E-6,2.287012E-5,3.22711E-7,1.096107E-6,7.596337E-9,3.231302E-5,3.284958E-7,8.204296E-10,3.964907E-10,2.997066E-6,4.189751E-5,0.0189616,5.904545E-5,0.007886288,1.426823E-5,6.665312E-11,3.40095E-7,3.3712E-8,5.337201E-11,5.377167E-8,0.01020101,0.01675941,9.160962,9.335978E-5,518468.9,518468.9
5.312346E-6,14.97851,-4.441954E9,1195.772,1195.772,0.001398408,1.0,0.9432691,1.734519E-5,3.58497E-4,3.954498E-4,4.061817E-5,2.403966E-5,2.011978E-4,2.241216E-7,7.550907E-6,6.868341E-4,2.854496E-5,1.585253E-7,3.06432E-5,1.472008E-6,8.947455E-6,3.499755E-5,6.333738E-4,1.3885E-4,4.687925E-5,1.023391E-6,2.888151E-5,4.691371E-5,4.536213E-9,6.498625E-6,2.386375E-11,2.161793E-8,1.544885E-8,8.453078E-13,1.537563E-6,2.322906E-5,3.320372E-7,1.126996E-6,7.832785E-9,3.285329E-5,3.373061E-7,8.508578E-10,4.101832E-10,3.032853E-6,4.257909E-5,0.01895802,6.00282E-5,0.007885749,1.448472E-5,7.015308E-11,3.516205E-7,3.439036E-8,5.546195E-11,5.556204E-8,0.01019753,0.0167546,9.160727,9.33606E-5,518455.6,518455.6
5.353133E-6,14.97842,-4.433671E9,1195.741,1195.741,0.001398408,1.0,0.9432502,1.740045E-5,3.634567E-4,3.970833E-4,4.131059E-5,2.412187E-5,2.036263E-4,2.289436E-7,7.686913E-6,6.933473E-4,2.867058E-5,1.624674E-7,3.102651E-5,1.496998E-6,9.031986E-6,3.501327E-5,6.395777E-4,1.399623E-4,4.750634E-5,1.042327E-6,2.907589E-5,4.753588E-5,4.680404E-9,6.580188E-6,2.475765E-11,2.216817E-8,1.576147E-8,8.723408E-13,1.559955E-6,2.35019E-5,3.392015E-7,1.150688E-6,8.0148E-9,3.326396E-5,3.440432E-7,8.74432E-10,4.207636E-10,3.059984E-6,4.309698E-5,0.01895531,6.077513E-5,0.00788534,1.464885E-5,7.289617E-11,3.60508E-7,3.490741E-8,5.708258E-11,5.694153E-8,0.01019489,0.01675095,9.160549,9.336121E-5,518445.6,518445.6
5.398525E-6,14.97831,-4.42445E9,1195.706,1195.706,0.001398408,1.0,0.9432292,1.746096E-5,3.689993E-4,3.988761E-4,4.208673E-5,2.421183E-5,2.063373E-4,2.34378E-7,7.839432E-6,7.006033E-4,2.880809E-5,1.669257E-7,3.145444E-5,1.525004E-6,9.126165E-6,3.503025E-5,6.464928E-4,1.411998E-4,4.82076E-5,1.063595E-6,2.929096E-5,4.823119E-5,4.844628E-9,6.671277E-6,2.578158E-11,2.279078E-8,1.611357E-8,9.031633E-13,1.584994E-6,2.38065E-5,3.472759E-7,1.177354E-6,8.22032E-9,3.372242E-5,3.516041E-7,9.012045E-10,4.327516E-10,3.090202E-6,4.367497E-5,0.01895228,6.160893E-5,0.007884884,1.483163E-5,7.604387E-11,3.705585E-7,3.548606E-8,5.89246E-11,5.85004E-8,0.01019194,0.01674689,9.160351,9.336188E-5,518434.4,518434.4
5.772371E-6,14.97746,-4.348711E9,1195.425,1195.425,0.001398408,1.0,0.9430556,1.792143E-5,4.155275E-4,4.126659E-4,4.869418E-5,2.489399E-5,2.289784E-4,2.818729E-7,9.140374E-6,7.60642E-4,2.985105E-5,2.065531E-7,3.502989E-5,1.763129E-6,9.905788E-6,3.515031E-5,7.03855E-4,1.513705E-4,5.411303E-5,1.246852E-6,3.101126E-5,5.406977E-5,6.354692E-9,7.433657E-6,3.546157E-11,2.833812E-8,1.918246E-8,1.188279E-12,1.795717E-6,2.635162E-5,4.178575E-7,1.408803E-6,1.003313E-8,3.755259E-5,4.162846E-7,1.144067E-9,5.403036E-10,3.33994E-6,4.849633E-5,0.01892709,6.85721E-5,0.007881104,1.634076E-5,1.06067E-10,4.598266E-7,4.037705E-8,7.57011E-11,7.229744E-8,0.01016737,0.01671334,9.158714,9.336715E-5,518341.7,518341.7
5.906117E-6,14.97718,-4.321812E9,1195.326,1195.326,0.001398408,1.0,0.9429932,1.807045E-5,4.325293E-4,4.171933E-4,5.114664E-5,2.511396E-5,2.372044E-4,3.000458E-7,9.624187E-6,7.822276E-4,3.018705E-5,2.220072E-7,3.632939E-5,1.851378E-6,1.018625E-5,3.518505E-5,7.245377E-4,1.549986E-4,5.627837E-5,1.315885E-6,3.160438E-5,5.620427E-5,6.966313E-9,7.711339E-6,3.950272E-11,3.050728E-8,2.035376E-8,1.304618E-12,1.872928E-6,2.727678E-5,4.448724E-7,1.496621E-6,1.073413E-8,3.894451E-5,4.403924E-7,1.240991E-9,5.827174E-10,3.429603E-6,5.02453E-5,0.01891798,7.110137E-5,0.007879741,1.688132E-5,1.187272E-10,4.945983E-7,4.217836E-8,8.242735E-11,7.764985E-8,0.01015848,0.0167013,9.158127,9.336892E-5,518308.5,518308.5
5.942192E-6,14.9771,-4.314575E9,1195.299,1195.299,0.001398408,1.0,0.9429763,1.810927E-5,4.371453E-4,4.183791E-4,5.181575E-5,2.517123E-5,2.394337E-4,3.050542E-7,9.756263E-6,7.880582E-4,3.027447E-5,2.262929E-7,3.66816E-5,1.875443E-6,1.026202E-5,3.519371E-5,7.301296E-4,1.559762E-4,5.686685E-5,1.334803E-6,3.176232E-5,5.678389E-5,7.138036E-9,7.786655E-6,4.064858E-11,3.110934E-8,2.067636E-8,1.33737E-12,1.893907E-6,2.752754E-5,4.523186E-7,1.520753E-6,1.0928E-8,3.932175E-5,4.469759E-7,1.268075E-9,5.945248E-10,3.453812E-6,5.071902E-5,0.01891552,7.178674E-5,0.007879373,1.702711E-5,1.223291E-10,5.042359E-7,4.266866E-8,8.430985E-11,7.913138E-8,0.01015607,0.01669805,9.157968,9.336939E-5,518299.5,518299.5
6.00078E-6,14.97698,-4.30285E9,1195.256,1195.256,0.001398408,1.0,0.9429489,1.817113E-5,4.446684E-4,4.202737E-4,5.290916E-5,2.526241E-5,2.430635E-4,3.132838E-7,9.972152E-6,7.975346E-4,3.04136E-5,2.333589E-7,3.725507E-5,1.914757E-6,1.038519E-5,3.520714E-5,7.392226E-4,1.575627E-4,5.782647E-5,1.36579E-6,3.201699E-5,5.772868E-5,7.423105E-9,7.909341E-6,4.256108E-11,3.210247E-8,2.120629E-8,1.391825E-12,1.928114E-6,2.793586E-5,4.64555E-7,1.56034E-6,1.124718E-8,3.993597E-5,4.577385E-7,1.312917E-9,6.14035E-10,3.493148E-6,5.149009E-5,0.01891151,7.290258E-5,0.007878775,1.726383E-5,1.283525E-10,5.201216E-7,4.346886E-8,8.742949E-11,8.157152E-8,0.01015215,0.01669277,9.15771,9.337014E-5,518284.9,518284.9
6.081879E-6,14.97682,-4.286685E9,1195.196,1195.196,0.001398408,1.0,0.9429109,1.825434E-5,4.551353E-4,4.228327E-4,5.44363E-5,2.538497E-5,2.481064E-4,3.248726E-7,1.02738E-5,8.106663E-4,3.060046E-5,2.433593E-7,3.805185E-5,1.96964E-6,1.055589E-5,3.522446E-5,7.518321E-4,1.597568E-4,5.916263E-5,1.409239E-6,3.236571E-5,5.90434E-5,7.830615E-9,8.079906E-6,4.531682E-11,3.350899E-8,2.195222E-8,1.469849E-12,1.975736E-6,2.850321E-5,4.817881E-7,1.615949E-6,1.169792E-8,4.078934E-5,4.727777E-7,1.376774E-9,6.417369E-10,3.547636E-6,5.256084E-5,0.01890595,7.445266E-5,0.007877945,1.759138E-5,1.370562E-10,5.425928E-7,4.458443E-8,9.187789E-11,8.501947E-8,0.01014671,0.01668545,9.157353,9.337117E-5,518264.7,518264.7
6.204709E-6,14.97658,-4.262344E9,1195.106,1195.106,0.001398408,1.0,0.9428533,1.83751E-5,4.711018E-4,4.26571E-4,5.677851E-5,2.556269E-5,2.557834E-4,3.428586E-7,1.07367E-5,8.305839E-4,3.087109E-5,2.589921E-7,3.926487E-5,2.05376E-6,1.081488E-5,3.524793E-5,7.709777E-4,1.630749E-4,6.1203E-5,1.476257E-6,3.288548E-5,6.104947E-5,8.476874E-9,8.339817E-6,4.973699E-11,3.57099E-8,2.310936E-8,1.594022E-12,2.04844E-6,2.936704E-5,5.085395E-7,1.70194E-6,1.240037E-8,4.208846E-5,4.958546E-7,1.477488E-9,6.852491E-10,3.630239E-6,5.418976E-5,0.01889749,7.681195E-5,0.007876685,1.808704E-5,1.510745E-10,5.776937E-7,4.629111E-8,9.890768E-11,9.039668E-8,0.01013844,0.01667436,9.156812,9.337268E-5,518234.0,518234.0
6.353091E-6,14.97629,-4.233183E9,1194.998,1194.998,0.001398408,1.0,0.9427835,1.851286E-5,4.905626E-4,4.308742E-4,5.965292E-5,2.576529E-5,2.651169E-4,3.65274E-7,1.130515E-5,8.546864E-4,3.117899E-5,2.786561E-7,4.073962E-5,2.156905E-6,1.11284E-5,3.527204E-5,7.941768E-4,1.670749E-4,6.369311E-5,1.559122E-6,3.350002E-5,6.349556E-5,9.304942E-9,8.656204E-6,5.548343E-11,3.848185E-8,2.455082E-8,1.753884E-12,2.137145E-6,3.041742E-5,5.418882E-7,1.808586E-6,1.328049E-8,4.36678E-5,5.241812E-7,1.605626E-9,7.403305E-10,3.730127E-6,5.616822E-5,0.01888723,7.967943E-5,0.00787516,1.868485E-5,1.693978E-10,6.21797E-7,4.837907E-8,1.078756E-10,9.713904E-8,0.0101284,0.01666095,9.156157,9.337444E-5,518197.0,518197.0
6.422093E-6,14.97616,-4.21972E9,1194.948,1194.948,0.001398408,1.0,0.9427511,1.857395E-5,4.996745E-4,4.327976E-4,6.100588E-5,2.585512E-5,2.694784E-4,3.759547E-7,1.157283E-5,8.659087E-4,3.131527E-5,2.880941E-7,4.142875E-5,2.20542E-6,1.127442E-5,3.52817E-5,8.049898E-4,1.689318E-4,6.48601E-5,1.598349E-6,3.378079E-5,6.464125E-5,9.708188E-9,8.804198E-6,5.831358E-11,3.981362E-8,2.523751E-8,1.832038E-12,2.178709E-6,3.090831E-5,5.577822E-7,1.8592E-6,1.370164E-8,4.440578E-5,5.375128E-7,1.667681E-9,7.669041E-10,3.776611E-6,5.7092E-5,0.01888244,8.101903E-5,0.00787445,1.896239E-5,1.78461E-10,6.429449E-7,4.935957E-8,1.122281E-10,1.003668E-7,0.01012371,0.0166547,9.155852,9.337524E-5,518179.7,518179.7
6.655318E-6,14.97575,-4.174734E9,1194.78,1194.78,0.001398408,1.0,0.9426411,1.876711E-5,5.307472E-4,4.389467E-4,6.56517E-5,2.613913E-5,2.843129E-4,4.13254E-7,1.249252E-5,9.038959E-4,3.174501E-5,3.213823E-7,4.377245E-5,2.371844E-6,1.176889E-5,3.530738E-5,8.416425E-4,1.751917E-4,6.884419E-5,1.734153E-6,3.470628E-5,6.855015E-5,1.115899E-8,9.308249E-6,6.865431E-11,4.451716E-8,2.76354E-8,2.114831E-12,2.320573E-6,3.257811E-5,6.133079E-7,2.034955E-6,1.518098E-8,4.691545E-5,5.832603E-7,1.889243E-9,8.613188E-10,3.933839E-6,6.023041E-5,0.0188662,8.557338E-5,0.007872044,1.989775E-5,2.117785E-10,7.174252E-7,5.271637E-8,1.27818E-10,1.11709E-7,0.01010781,0.01663359,9.154822,9.337785E-5,518121.4,518121.4
6.789653E-6,14.97552,-4.149203E9,1194.684,1194.684,0.001398408,1.0,0.9425777,1.886938E-5,5.488258E-4,4.422511E-4,6.83762E-5,2.628963E-5,2.929178E-4,4.355704E-7,1.303217E-5,9.258091E-4,3.197191E-5,3.415311E-7,4.513174E-5,2.469323E-6,1.205429E-5,3.531747E-5,8.628206E-4,1.787854E-4,7.116493E-5,1.814571E-6,3.522299E-5,7.082585E-5,1.205766E-8,9.60111E-6,7.517449E-11,4.73686E-8,2.907032E-8,2.291237E-12,2.403191E-6,3.354678E-5,6.465448E-7,2.139383E-6,1.607219E-8,4.837091E-5,6.100525E-7,2.025264E-9,9.189742E-10,4.024457E-6,6.204829E-5,0.0188568,8.821371E-5,0.007870656,2.043425E-5,2.329377E-10,7.62422E-7,5.467847E-8,1.374269E-10,1.185432E-7,0.0100986,0.01662143,9.154228,9.337928E-5,518087.8,518087.8
