Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_H_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H6_Soln#14 (),Mole_fraction_C2H5_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H3_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H8_Soln#14 (),Mole_fraction_IC3H7_Soln#14 (),Mole_fraction_NC3H7_Soln#14 (),Mole_fraction_C3H6_Soln#14 (),Mole_fraction_C3H5-A_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C3H4-A_Soln#14 (),Mole_fraction_C3H3_Soln#14 (),Mole_fraction_NC4H10_Soln#14 (),Mole_fraction_PC4H9_Soln#14 (),Mole_fraction_IC4H10_Soln#14 (),Mole_fraction_IC4H8_Soln#14 (),Mole_fraction_C4H8-1_Soln#14 (),Mole_fraction_C4H8-2_Soln#14 (),Mole_fraction_C4H71-3_Soln#14 (),Mole_fraction_C4H6_Soln#14 (),Mole_fraction_C4H5_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_FULVENE_Soln#14 (),Mole_fraction_C5H6_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_NC5H12_Soln#14 (),Mole_fraction_NC5H10_Soln#14 (),Mole_fraction_B1M3_Soln#14 (),Mole_fraction_LC5H8_Soln#14 (),Mole_fraction_NC6H12_Soln#14 (),Mole_fraction_NC7H14_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_C6H5C2H_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_INDENE_Soln#14 (),Mole_fraction_C12H8_Soln#14 (),Mole_fraction_C14H10_Soln#14 (),Mole_fraction_BIN1B_Soln#14 (),Mole_fraction_NC12H26_Soln#14 (),Mole_fraction_NC16H34_Soln#14 (),Mole_fraction_NC10H20_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
0.006523663,15.83497,-1.197798E7,1362.432,1362.432,0.001093989,1.0,0.7640317,4.190147E-6,0.0772811,1.091634E-5,0.001919329,1.879249E-6,0.113624,1.682938E-6,0.02903862,4.921613E-6,7.994582E-9,2.389263E-9,6.415306E-4,3.799422E-6,7.121949E-4,2.947835E-4,1.41554E-5,1.253225E-7,2.608281E-10,3.515672E-9,3.764827E-6,3.412863E-6,3.485897E-6,8.373874E-7,0.002733163,4.015608E-7,0.001895271,3.802447E-4,0.003904013,6.522562E-5,0.00111109,1.340055E-4,2.037697E-10,1.443036E-7,1.697535E-8,4.109748E-7,2.228066E-10,8.231429E-12,0.001788907,2.141011E-5,7.401574E-5,8.914945E-5,1.800388E-6,5.265538E-5,1.740304E-5,8.462488E-6,2.530906E-7,-3.101516E-30,-1.358614E-65,-2.23523E-10,7.723763,6.908693E-5,438045.7,438045.7
0.00666209,15.83309,-1.176067E7,1362.052,1362.052,0.001093989,1.0,0.7640171,4.169573E-6,0.07741097,1.08326E-5,0.001912443,1.872257E-6,0.1133694,1.672546E-6,0.0292184,4.83218E-6,7.715548E-9,2.359578E-9,6.176233E-4,3.67916E-6,6.983712E-4,2.885921E-4,1.391597E-5,1.253805E-7,2.598578E-10,3.384562E-9,3.60115E-6,3.356998E-6,3.46659E-6,8.340703E-7,0.002722412,3.978392E-7,0.001889867,3.828369E-4,0.003942021,6.469506E-5,0.001109425,1.353755E-4,2.024522E-10,1.405822E-7,1.689768E-8,3.990882E-7,2.203038E-10,7.318043E-12,0.001774147,2.115781E-5,7.52822E-5,8.940604E-5,1.781748E-6,5.305176E-5,1.763936E-5,8.697349E-6,2.654205E-7,-2.670418E-30,-3.472166E-66,-2.135072E-10,7.722522,6.909511E-5,437975.2,437975.2
0.006789364,15.83139,-1.15652E7,1361.708,1361.708,0.001093989,1.0,0.7640056,4.151195E-6,0.07752755,1.0759E-5,0.001906532,1.865998E-6,0.1131365,1.663313E-6,0.02938053,4.755396E-6,7.475646E-9,2.333739E-9,5.970543E-4,3.575585E-6,6.862002E-4,2.831527E-4,1.370467E-5,1.254403E-7,2.589789E-10,3.271924E-9,3.459544E-6,3.309018E-6,3.450067E-6,8.311524E-7,0.002712881,3.945371E-7,0.00188505,3.851491E-4,0.003976586,6.423314E-5,0.001107897,1.36619E-4,2.013234E-10,1.373767E-7,1.683193E-8,3.888537E-7,2.182349E-10,7.532784E-12,0.001760742,2.093088E-5,7.644196E-5,8.963801E-5,1.765251E-6,5.340568E-5,1.785451E-5,8.91403E-6,2.770448E-7,-2.328802E-30,-9.980062E-67,-2.01838E-10,7.721401,6.910252E-5,437911.7,437911.7
0.00690089,15.82993,-1.139721E7,1361.412,1361.412,0.001093989,1.0,0.7639969,4.135497E-6,0.07762757,1.069702E-5,0.001901665,1.860641E-6,0.1129333,1.655464E-6,0.0295202,4.692092E-6,7.277621E-9,2.312184E-9,5.800657E-4,3.489953E-6,6.759418E-4,2.785765E-4,1.352615E-5,1.254971E-7,2.582292E-10,3.179E-9,3.342011E-6,3.269443E-6,3.436478E-6,8.286921E-7,0.002704789,3.917326E-7,0.001880944,3.871209E-4,0.004006584,6.38478E-5,0.00110656,1.376965E-4,2.003956E-10,1.347265E-7,1.677846E-8,3.803929E-7,2.168858E-10,1.097397E-11,0.001749125,2.073588E-5,7.745467E-5,8.983841E-5,1.75127E-6,5.370773E-5,1.80414E-5,9.104456E-6,2.874582E-7,-2.066727E-30,-3.368605E-67,-2.29944E-10,7.720436,6.910893E-5,437856.9,437856.9
0.007,15.82864,-1.125044E7,1361.152,1361.152,0.001093989,1.0,0.7639903,4.121857E-6,0.07771486,1.064383E-5,0.001897574,1.855977E-6,0.1127535,1.64867E-6,0.02964247,4.638792E-6,7.110689E-9,2.293793E-9,5.657392E-4,3.417659E-6,6.671363E-4,2.746544E-4,1.337257E-5,1.255508E-7,2.575523E-10,3.100712E-9,3.242466E-6,3.236084E-6,3.425058E-6,8.265773E-7,0.002697792,3.89307E-7,0.001877386,3.888314E-4,0.004033019,6.352013E-5,0.001105375,1.386449E-4,1.996147E-10,1.324854E-7,1.673399E-8,3.732522E-7,2.151519E-10,6.097994E-12,0.001738901,2.056554E-5,7.835191E-5,9.001436E-5,1.739201E-6,5.39699E-5,1.820623E-5,9.274106E-6,2.968931E-7,-1.859667E-30,-1.29879E-67,-2.155535E-10,7.719591,6.911455E-5,437809.0,437809.0
0.007088261,15.8275,-1.112167E7,1360.924,1360.924,0.001093989,1.0,0.7639852,4.109943E-6,0.07779141,1.059786E-5,0.001894104,1.851896E-6,0.112594,1.642756E-6,0.02974995,4.593485E-6,6.968663E-9,2.278032E-9,5.535445E-4,3.356065E-6,6.59527E-4,2.712694E-4,1.323957E-5,1.256008E-7,2.569731E-10,3.034123E-9,3.157418E-6,3.207707E-6,3.415362E-6,8.247464E-7,0.002691701,3.871965E-7,0.001874284,3.903233E-4,0.004056391,6.323931E-5,0.001104321,1.394827E-4,1.989526E-10,1.305819E-7,1.669662E-8,3.671699E-7,2.141422E-10,8.836382E-12,0.001729874,2.041608E-5,7.914888E-5,9.016949E-5,1.728715E-6,5.419866E-5,1.835207E-5,9.4255E-6,3.054354E-7,-1.693213E-30,-5.54589E-68,-2.20215E-10,7.718848,6.91195E-5,437766.9,437766.9
0.007167264,15.8265,-1.100793E7,1360.721,1360.721,0.001093989,1.0,0.7639813,4.099463E-6,0.07785898,1.055782E-5,0.001891132,1.8483E-6,0.1124518,1.637568E-6,0.02984504,4.554606E-6,6.846657E-9,2.264368E-9,5.430671E-4,3.303094E-6,6.528998E-4,2.683246E-4,1.312351E-5,1.256471E-7,2.564535E-10,2.976947E-9,3.084101E-6,3.183328E-6,3.407049E-6,8.231482E-7,0.002686359,3.853463E-7,0.001871562,3.916335E-4,0.004077177,6.299661E-5,0.00110338,1.402273E-4,1.98385E-10,1.289395E-7,1.666489E-8,3.619406E-7,2.129686E-10,6.52067E-12,0.001721856,2.028407E-5,7.986062E-5,9.030714E-5,1.719534E-6,5.439963E-5,1.848186E-5,9.561264E-6,3.131964E-7,-1.557381E-30,-2.605958E-68,-2.114707E-10,7.71819,6.912389E-5,437729.6,437729.6
0.007250209,15.82545,-1.089012E7,1360.511,1360.511,0.001093989,1.0,0.7639778,4.08864E-6,0.07792903,1.051684E-5,0.001888143,1.844582E-6,0.112303,1.632224E-6,0.02994379,4.515387E-6,6.723535E-9,2.250541E-9,5.324857E-4,3.249549E-6,6.461211E-4,2.653155E-4,1.300457E-5,1.256973E-7,2.559227E-10,2.919237E-9,3.009822E-6,3.158718E-6,3.398668E-6,8.215091E-7,0.002680855,3.834413E-7,0.001868757,3.929846E-4,0.004098867,6.27502E-5,0.001102393,1.410039E-4,1.978146E-10,1.272906E-7,1.663321E-8,3.566559E-7,2.12631E-10,1.575025E-11,0.001713499,2.014722E-5,8.060626E-5,9.045051E-5,1.710093E-6,5.460691E-5,1.861738E-5,9.70404E-6,3.214595E-7,-1.42679E-30,-1.179438E-68,-2.470391E-10,7.717507,6.912846E-5,437690.8,437690.8
0.007313322,15.82467,-1.080133E7,1360.353,1360.353,0.001093989,1.0,0.7639755,4.080532E-6,0.0779817,1.048638E-5,0.001885956,1.841788E-6,0.1121902,1.62823E-6,0.03001816,4.486632E-6,6.633082E-9,2.240181E-9,5.247186E-4,3.210207E-6,6.410866E-4,2.630826E-4,1.291606E-5,1.257365E-7,2.555094E-10,2.876897E-9,2.95514E-6,3.140642E-6,3.392526E-6,8.202887E-7,0.002676739,3.820175E-7,0.00186666,3.939955E-4,0.004115279,6.256847E-5,0.001101644,1.415914E-4,1.973961E-10,1.260668E-7,1.661023E-8,3.527743E-7,2.116033E-10,1.11919E-11,0.001707183,2.00443E-5,8.117253E-5,9.055882E-5,1.703044E-6,5.476204E-5,1.871999E-5,9.812847E-6,3.278285E-7,-1.335168E-30,-6.504095E-69,-2.4449E-10,7.716993,6.91319E-5,437661.7,437661.7
0.007453486,15.82294,-1.060743E7,1360.005,1360.005,0.001093989,1.0,0.7639715,4.06288E-6,0.0780969,1.042081E-5,0.001881353,1.835695E-6,0.1119407,1.61956E-6,0.03018112,4.425832E-6,6.441702E-9,2.21819E-9,5.082712E-4,3.126784E-6,6.302613E-4,2.582869E-4,1.272525E-5,1.258258E-7,2.546213E-10,2.787294E-9,2.838902E-6,3.102355E-6,3.379538E-6,8.176516E-7,0.002667799,3.789287E-7,0.001862109,3.961912E-4,0.00415146,6.218139E-5,0.001099985,1.428859E-4,1.965128E-10,1.234863E-7,1.656227E-8,3.445477E-7,2.098478E-10,8.745681E-12,0.001693282,1.981925E-5,8.242686E-5,9.079716E-5,1.687774E-6,5.509902E-5,1.894637E-5,1.005496E-5,3.422156E-7,-1.152586E-30,-1.725993E-69,-2.32566E-10,7.715865,6.913945E-5,437597.7,437597.7
0.007556212,15.82169,-1.046796E7,1359.755,1359.755,0.001093989,1.0,0.7639696,4.050258E-6,0.0781798,1.037453E-5,0.001878195,1.831325E-6,0.1117589,1.613381E-6,0.03029861,4.383878E-6,6.309419E-9,2.202788E-9,4.968998E-4,3.069007E-6,6.226364E-4,2.549135E-4,1.259039E-5,1.258933E-7,2.539777E-10,2.72539E-9,2.758162E-6,3.075865E-6,3.370571E-6,8.157823E-7,0.002661419,3.767282E-7,0.001858868,3.977571E-4,0.004177742,6.191196E-5,0.001098773,1.43826E-4,1.959049E-10,1.216991E-7,1.652977E-8,3.38853E-7,2.08726E-10,7.491046E-12,0.001683206,1.965739E-5,8.334335E-5,9.096998E-5,1.676911E-6,5.533935E-5,1.911097E-5,1.023282E-5,3.529786E-7,-1.035425E-30,-6.613165E-70,-2.279442E-10,7.715052,6.91449E-5,437551.6,437551.6
0.007643508,15.82064,-1.035115E7,1359.545,1359.545,0.001093989,1.0,0.7639685,4.039729E-6,0.07824928,1.033631E-5,0.001875644,1.827671E-6,0.111605,1.60824E-6,0.03039723,4.34982E-6,6.201883E-9,2.190145E-9,4.876543E-4,3.021965E-6,6.1635E-4,2.521348E-4,1.24789E-5,1.259517E-7,2.534391E-10,2.675086E-9,2.692286E-6,3.05431E-6,3.363284E-6,8.142323E-7,0.002656102,3.748976E-7,0.001856173,3.990604E-4,0.004199927,6.169186E-5,0.001097746,1.446196E-4,1.954121E-10,1.202457E-7,1.650374E-8,3.342189E-7,2.077849E-10,6.611916E-12,0.001674716,1.952178E-5,8.412039E-5,9.11157E-5,1.667884E-6,5.553937E-5,1.925002E-5,1.038421E-5,3.622672E-7,-9.454695E-31,-2.919589E-70,-2.165708E-10,7.714369,6.914947E-5,437512.8,437512.8
0.007751904,15.81936,-1.020824E7,1359.287,1359.287,0.001093989,1.0,0.763968,4.026906E-6,0.07833435,1.029023E-5,0.001872643,1.823209E-6,0.1114149,1.601995E-6,0.03051812,4.30951E-6,6.074411E-9,2.174985E-9,4.766934E-4,2.966109E-6,6.08789E-4,2.487959E-4,1.23444E-5,1.260255E-7,2.527719E-10,2.615481E-9,2.613902E-6,3.028729E-6,3.354648E-6,8.123558E-7,0.002649632,3.726739E-7,0.001852903,4.006437E-4,0.004227284,6.142973E-5,0.001096475,1.455983E-4,1.948301E-10,1.185195E-7,1.647342E-8,3.287195E-7,2.067017E-10,5.100721E-12,0.001664266,1.935589E-5,8.508297E-5,9.129524E-5,1.65693E-6,5.578232E-5,1.942162E-5,1.057252E-5,3.739881E-7,-8.449787E-31,-1.070374E-70,-2.060387E-10,7.713531,6.915508E-5,437465.4,437465.4
0.007868375,15.818,-1.005727E7,1359.014,1359.014,0.001093989,1.0,0.7639683,4.013425E-6,0.07842436,1.024234E-5,0.001869609,1.818502E-6,0.1112118,1.595445E-6,0.03064615,4.268464E-6,5.944372E-9,2.159342E-9,4.655101E-4,2.909017E-6,6.009504E-4,2.453379E-4,1.22045E-5,1.261059E-7,2.520722E-10,2.554702E-9,2.533605E-6,3.002596E-6,3.345835E-6,8.103945E-7,0.002642829,3.703421E-7,0.001849478,4.023038E-4,0.004256453,6.116101E-5,0.001095114,1.466421E-4,1.942391E-10,1.167606E-7,1.644309E-8,3.231027E-7,2.059503E-10,8.762348E-12,0.001653148,1.918059E-5,8.611458E-5,9.148656E-5,1.645455E-6,5.603698E-5,1.960477E-5,1.077523E-5,3.868084E-7,-7.491472E-31,-3.645102E-71,-2.147013E-10,7.712644,6.916102E-5,437415.0,437415.0
0.008,15.81649,-9889813.0,1358.71,1358.71,0.001093989,1.0,0.7639696,3.998551E-6,0.07852438,1.019016E-5,0.00186641,1.813291E-6,0.1109836,1.588239E-6,0.03078856,4.224773E-6,5.805655E-9,2.142477E-9,4.53578E-4,2.847973E-6,5.924393E-4,2.415869E-4,1.205197E-5,1.261981E-7,2.513258E-10,2.489898E-9,2.447551E-6,2.974668E-6,3.336422E-6,8.082435E-7,0.002635321,3.677763E-7,0.001845719,4.041292E-4,0.004289138,6.087294E-5,0.001093582,1.478124E-4,1.936127E-10,1.148885E-7,1.641148E-8,3.171019E-7,2.058834E-10,2.121013E-11,0.001640721,1.898609E-5,8.727713E-5,9.170086E-5,1.632842E-6,5.631687E-5,1.981021E-5,1.100477E-5,4.015842E-7,-6.542631E-31,-1.089327E-71,-2.779425E-10,7.711657,6.916763E-5,437359.0,437359.0
0.008147246,15.81483,-9706258.0,1358.376,1358.376,0.001093989,1.0,0.7639723,3.982346E-6,0.07863425,1.013407E-5,0.001863099,1.807587E-6,0.11073,1.580409E-6,0.0309451,4.179038E-6,5.660005E-9,2.124331E-9,4.410529E-4,2.783724E-6,5.833329E-4,2.375778E-4,1.188802E-5,1.263021E-7,2.504135E-10,2.421924E-9,2.356782E-6,2.945253E-6,3.326523E-6,8.059129E-7,0.002627132,3.649884E-7,0.001841646,4.061099E-4,0.004325364,6.056916E-5,0.001091877,1.491106E-4,1.929558E-10,1.129001E-7,1.637918E-8,3.107932E-7,2.038813E-10,8.366121E-12,0.001626989,1.87729E-5,8.857366E-5,9.19384E-5,1.619151E-6,5.662038E-5,2.003819E-5,1.126209E-5,4.184732E-7,-5.626583E-31,-2.837776E-72,-2.613573E-10,7.710571,6.917489E-5,437297.4,437297.4
0.008351488,15.81258,-9458179.0,1357.923,1357.923,0.001093989,1.0,0.7639779,3.9606E-6,0.07878331,1.006005E-5,0.001858941,1.799889E-6,0.1103815,1.569935E-6,0.03115756,4.120662E-6,5.473413E-9,2.100732E-9,4.250043E-4,2.701125E-6,5.713887E-4,2.323254E-4,1.167163E-5,1.264473E-7,2.492478E-10,2.334913E-9,2.239789E-6,2.907429E-6,3.313788E-6,8.02803E-7,0.002616112,3.612574E-7,0.001836221,4.087544E-4,0.004375041,6.017807E-5,0.001089527,1.508934E-4,1.921197E-10,1.10365E-7,1.633928E-8,3.02698E-7,2.025246E-10,9.962858E-12,0.001608232,1.848456E-5,9.036537E-5,9.226435E-5,1.600845E-6,5.702511E-5,2.035132E-5,1.161988E-5,4.425307E-7,-4.569655E-31,-4.467755E-73,-2.513954E-10,7.709096,6.918472E-5,437213.8,437213.8
0.008512007,15.81086,-9268317.0,1357.575,1357.575,0.001093989,1.0,0.7639838,3.944081E-6,0.07889788,1.000477E-5,0.001856003,1.794004E-6,0.1101101,1.562002E-6,0.03132084,4.078597E-6,5.338337E-9,2.083218E-9,4.133887E-4,2.641111E-6,5.625346E-4,2.28436E-4,1.151013E-5,1.265614E-7,2.483194E-10,2.272007E-9,2.154602E-6,2.879922E-6,3.304517E-6,8.004511E-7,0.002607708,3.5843E-7,0.001832133,4.107515E-4,0.004413628,5.989391E-5,0.001087693,1.522808E-4,1.915183E-10,1.085217E-7,1.631157E-8,2.968287E-7,2.012555E-10,6.365764E-12,0.001593725,1.826378E-5,9.176825E-5,9.251788E-5,1.586984E-6,5.73303E-5,2.059497E-5,1.190175E-5,4.619586E-7,-3.884589E-31,-1.070899E-73,-2.41145E-10,7.707962,6.919226E-5,437149.5,437149.5
0.008709258,15.8088,-9040921.0,1357.158,1357.158,0.001093989,1.0,0.7639927,3.924432E-6,0.07903581,9.940059E-6,0.00185275,1.786958E-6,0.1097796,1.552589E-6,0.03151726,4.031023E-6,5.184844E-9,2.062914E-9,4.001908E-4,2.57266E-6,5.522482E-4,2.239211E-4,1.132121E-5,1.267009E-7,2.472207E-10,2.200619E-9,2.057271E-6,2.848507E-6,3.293905E-6,7.976609E-7,0.00259766,3.550726E-7,0.001827309,4.131134E-4,0.004460526,5.95702E-5,0.001085456,1.539709E-4,1.90839E-10,1.064306E-7,1.628139E-8,2.901503E-7,2.002206E-10,8.550741E-12,0.001576168,1.799915E-5,9.348614E-5,9.282658E-5,1.57053E-6,5.769057E-5,2.089162E-5,1.224885E-5,4.864521E-7,-3.184406E-31,-1.849738E-74,-2.285555E-10,7.706596,6.920129E-5,437072.0,437072.0
0.008814624,15.80772,-8922044.0,1356.939,1356.939,0.001093989,1.0,0.763998,3.914221E-6,0.07910825,9.906877E-6,0.001851165,1.783274E-6,0.1096045,1.547706E-6,0.03162031,4.007354E-6,5.108125E-9,2.052557E-9,3.935959E-4,2.538333E-6,5.47011E-4,2.216239E-4,1.122444E-5,1.267748E-7,2.466342E-10,2.164987E-9,2.008409E-6,2.832727E-6,3.288561E-6,7.962127E-7,0.002592412,3.533298E-7,0.001824819,4.143344E-4,0.004485347,5.94082E-5,0.001084268,1.548673E-4,1.905009E-10,1.053804E-7,1.626689E-8,2.868086E-7,1.994444E-10,5.832957E-12,0.001566912,1.786073E-5,9.440115E-5,9.299028E-5,1.56199E-6,5.787648E-5,2.104887E-5,1.243459E-5,4.9982E-7,-2.865143E-31,-7.313194E-75,-2.160568E-10,7.705879,6.920602E-5,437031.4,437031.4
0.008981163,15.80604,-8737732.0,1356.598,1356.598,0.001093989,1.0,0.7640074,3.898468E-6,0.07922108,9.856276E-6,0.001848856,1.777561E-6,0.1093296,1.540184E-6,0.03178065,3.972216E-6,4.993737E-9,2.03686E-9,3.837646E-4,2.486997E-6,5.390776E-4,2.181456E-4,1.107702E-5,1.268904E-7,2.457262E-10,2.111928E-9,1.935283E-6,2.809092E-6,3.280529E-6,7.939788E-7,0.002584272,3.50643E-7,0.001821003,4.162092E-4,0.004524263,5.916656E-5,0.001082401,1.562757E-4,1.899992E-10,1.038207E-7,1.624604E-8,2.818215E-7,1.987696E-10,8.955547E-12,0.001552449,1.764595E-5,9.58438E-5,9.324746E-5,1.548822E-6,5.816141E-5,2.129576E-5,1.272857E-5,5.213498E-7,-2.425881E-31,-1.69099E-75,-2.102395E-10,7.704763,6.921335E-5,436968.0,436968.1
0.009,15.80586,-8717156.0,1356.56,1356.56,0.001093989,1.0,0.7640085,3.896715E-6,0.07923372,9.85069E-6,0.00184861,1.776923E-6,0.1092986,1.539347E-6,0.03179859,3.968408E-6,4.981308E-9,2.035153E-9,3.826961E-4,2.481406E-6,5.382059E-4,2.177635E-4,1.106075E-5,1.269033E-7,2.456358E-10,2.106167E-9,1.927314E-6,2.806514E-6,3.27965E-6,7.937302E-7,0.002583363,3.503441E-7,0.00182058,4.164171E-4,0.004528641,5.91403E-5,0.00108219,1.564344E-4,1.899448E-10,1.036502E-7,1.624384E-8,2.812791E-7,1.986763E-10,9.012518E-12,0.001550826,1.762196E-5,9.60067E-5,9.327644E-5,1.547358E-6,5.819296E-5,2.132357E-5,1.276185E-5,5.238161E-7,-2.380745E-31,-1.433073E-75,-2.110053E-10,7.704638,6.921417E-5,436961.0,436961.0
0.009047338,15.80539,-8665683.0,1356.465,1356.465,0.001093989,1.0,0.7640114,3.892338E-6,0.07926537,9.836778E-6,0.001848004,1.775328E-6,0.109221,1.53726E-6,0.03184351,3.958992E-6,4.950515E-9,2.030839E-9,3.800505E-4,2.467549E-6,5.36039E-4,2.168138E-4,1.102027E-5,1.269358E-7,2.453699E-10,2.091905E-9,1.907565E-6,2.800125E-6,3.27747E-6,7.931092E-7,0.002581089,3.495978E-7,0.001819526,4.169358E-4,0.004539621,5.907527E-5,0.001081662,1.568326E-4,1.898106E-10,1.032293E-7,1.623843E-8,2.799353E-7,1.985904E-10,1.048198E-11,0.001546759,1.756196E-5,9.641584E-5,9.334915E-5,1.543699E-6,5.827163E-5,2.139332E-5,1.284552E-5,5.300431E-7,-2.271233E-31,-9.505133E-76,-2.237374E-10,7.704325,6.921621E-5,436943.2,436943.2
0.009254401,15.80338,-8444492.0,1356.055,1356.055,0.001093989,1.0,0.764025,3.873609E-6,0.07940204,9.777867E-6,0.001845554,1.768463E-6,0.1088838,1.528336E-6,0.03203717,3.920116E-6,4.822814E-9,2.012728E-9,3.690805E-4,2.409898E-6,5.269253E-4,2.128205E-4,1.084905E-5,1.270757E-7,2.442642E-10,2.032844E-9,1.825397E-6,2.773479E-6,3.268342E-6,7.904486E-7,0.002571303,3.464051E-7,0.001815044,4.191442E-4,0.004587299,5.880574E-5,0.001079365,1.585659E-4,1.892539E-10,1.014811E-7,1.621683E-8,2.74358E-7,1.975693E-10,8.819945E-12,0.001529159,1.730386E-5,9.820152E-5,9.36656E-5,1.528044E-6,5.860592E-5,2.169666E-5,1.321193E-5,5.577473E-7,-1.849376E-31,-1.568594E-76,-2.242153E-10,7.702975,6.9225E-5,436866.7,436866.7
0.009414632,15.80187,-8277629.0,1355.746,1355.746,0.001093989,1.0,0.7640364,3.859573E-6,0.0795059,9.734365E-6,0.001843871,1.763277E-6,0.1086253,1.521656E-6,0.03218397,3.892465E-6,4.731326E-9,1.999429E-9,3.612245E-4,2.36841E-6,5.202643E-4,2.099027E-4,1.072286E-5,1.271814E-7,2.434194E-10,1.990635E-9,1.766274E-6,2.75424E-6,3.261701E-6,7.88449E-7,0.002563901,3.440121E-7,0.001811714,4.207877E-4,0.004623812,5.861301E-5,0.001077602,1.59898E-4,1.888566E-10,1.002308E-7,1.620224E-8,2.703582E-7,1.969906E-10,1.0524E-11,0.001515748,1.710894E-5,9.957904E-5,9.390881E-5,1.516302E-6,5.885387E-5,2.192946E-5,1.349592E-5,5.797119E-7,-1.578664E-31,-3.919492E-77,-2.315686E-10,7.701951,6.923162E-5,436808.6,436808.6
0.009542159,15.8007,-8147437.0,1355.503,1355.503,0.001093989,1.0,0.764046,3.84868E-6,0.07958744,9.700984E-6,0.001842655,1.759226E-6,0.1084211,1.516476E-6,0.03229895,3.871873E-6,4.662766E-9,1.989265E-9,3.553399E-4,2.33721E-6,5.151962E-4,2.076829E-4,1.062619E-5,1.272637E-7,2.427543E-10,1.959075E-9,1.721829E-6,2.73973E-6,3.256655E-6,7.868922E-7,0.002558111,3.421539E-7,0.001809148,4.220561E-4,0.004652639,5.846891E-5,0.001076207,1.60953E-4,1.885601E-10,9.929407E-8,1.619185E-8,2.673585E-7,1.968669E-10,1.482304E-11,0.001505203,1.695672E-5,1.006728E-4,9.410139E-5,1.507176E-6,5.904467E-5,2.211359E-5,1.372222E-5,5.975257E-7,-1.392615E-31,-1.31552E-77,-2.638552E-10,7.701149,6.923678E-5,436763.1,436763.1
0.00972965,15.799,-7960092.0,1355.154,1355.154,0.001093989,1.0,0.7640609,3.833087E-6,0.0797056,9.653776E-6,0.001841048,1.753384E-6,0.1081234,1.509065E-6,0.03246511,3.843687E-6,4.568262E-9,1.974977E-9,3.472313E-4,2.294019E-6,5.080975E-4,2.045739E-4,1.048977E-5,1.273812E-7,2.418025E-10,1.915683E-9,1.660367E-6,2.71956E-6,3.249584E-6,7.84654E-7,0.002549747,3.394924E-7,0.001805504,4.238599E-4,0.004694659,5.827088E-5,0.00107417,1.624961E-4,1.881504E-10,9.799616E-8,1.617832E-8,2.632207E-7,1.957424E-10,9.638661E-12,0.001489901,1.673743E-5,1.022768E-4,9.438308E-5,1.494094E-6,5.931508E-5,2.238251E-5,1.405531E-5,6.24247E-7,-1.158985E-31,-2.664835E-78,-2.486328E-10,7.699988,6.924419E-5,436697.3,436697.3
0.009915802,15.79737,-7778742.0,1354.815,1354.815,0.001093989,1.0,0.7640767,3.818094E-6,0.07982098,9.609014E-6,0.001839651,1.747716E-6,0.1078308,1.501943E-6,0.03262677,3.817996E-6,4.481317E-9,1.961438E-9,3.397764E-4,2.25409E-6,5.014457E-4,2.016602E-4,1.036073E-5,1.274937E-7,2.40843E-10,1.875908E-9,1.603633E-6,2.700823E-6,3.242934E-6,7.824883E-7,0.00254161,3.369296E-7,0.001802032,4.255811E-4,0.004735961,5.808958E-5,0.001072165,1.640196E-4,1.877739E-10,9.680116E-8,1.616677E-8,2.594124E-7,1.948598E-10,6.757944E-12,0.001474944,1.652488E-5,1.038648E-4,9.466113E-5,1.481479E-6,5.957193E-5,2.264748E-5,1.438647E-5,6.514104E-7,-9.668129E-32,-5.586376E-79,-2.387057E-10,7.698858,6.925133E-5,436633.2,436633.2
