Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H3_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_IC3H7_Soln#3 (),Mole_fraction_NC3H7_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_PC4H9_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_NC5H12_Soln#3 (),Mole_fraction_NC5H11_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC10H19_Soln#3 (),Mole_fraction_NC12H26_Soln#3 (),Mole_fraction_NC16H34_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
2.227341E-4,15.66876,-2.197989E8,1091.354,1091.354,0.001640984,1.0,0.9461199,8.329233E-7,7.270055E-4,1.519784E-5,4.247152E-4,1.471613E-5,0.002706961,1.924274E-7,2.507406E-6,3.538868E-5,1.942979E-7,8.361153E-7,0.001409678,3.171826E-5,1.912133E-7,1.921097E-6,1.962063E-5,3.190296E-7,1.603016E-7,5.079529E-7,2.041039E-6,5.009327E-4,2.718916E-5,4.335626E-5,4.34525E-4,1.367936E-7,1.008712E-5,6.344798E-7,7.963476E-7,1.083105E-7,4.227797E-4,1.910886E-8,7.399087E-6,2.222253E-4,4.336204E-5,2.214471E-7,1.428218E-8,4.082634E-5,4.875327E-4,0.004035465,1.033427E-5,7.882379E-9,1.350554E-6,2.625454E-7,8.139331E-8,2.410906E-6,1.111451E-7,0.01057277,0.006272545,0.02534748,9.378895,1.047293E-4,531914.8,531914.8
2.229501E-4,15.66874,-2.197297E8,1091.346,1091.346,0.001640984,1.0,0.9461152,8.327019E-7,7.276771E-4,1.519462E-5,4.251006E-4,1.471297E-5,0.002709379,1.924227E-7,2.510815E-6,3.542067E-5,1.94376E-7,8.359192E-7,0.001410941,3.171944E-5,1.91538E-7,1.923158E-6,1.963801E-5,3.189532E-7,1.605141E-7,5.093062E-7,2.044336E-6,5.013765E-4,2.72187E-5,4.335243E-5,4.349419E-4,1.370511E-7,1.00964E-5,6.356668E-7,7.970367E-7,1.082875E-7,4.231603E-4,1.914884E-8,7.406737E-6,2.224199E-4,4.339798E-5,2.218629E-7,1.431039E-8,4.086116E-5,4.879595E-4,0.004035429,1.03373E-5,7.902291E-9,1.352479E-6,2.628502E-7,8.155479E-8,2.414425E-6,1.111196E-7,0.01057236,0.006272221,0.02534621,9.378846,1.047294E-4,531912.0,531912.0
2.246606E-4,15.66854,-2.191871E8,1091.287,1091.287,0.001640984,1.0,0.9460777,8.309625E-7,7.32987E-4,1.516917E-5,4.281474E-4,1.4688E-5,0.002728494,1.923842E-7,2.537829E-6,3.567349E-5,1.949919E-7,8.343667E-7,0.001420927,3.172864E-5,1.941159E-7,1.939468E-6,1.977528E-5,3.183472E-7,1.621985E-7,5.201002E-7,2.070476E-6,5.048846E-4,2.745232E-5,4.332208E-5,4.382373E-4,1.390956E-7,1.016972E-5,6.45095E-7,8.024795E-7,1.081067E-7,4.261691E-4,1.946692E-8,7.467196E-6,2.23958E-4,4.368166E-5,2.251646E-7,1.453463E-8,4.113638E-5,4.913323E-4,0.004035146,1.036101E-5,8.060928E-9,1.367727E-6,2.652608E-7,8.283644E-8,2.442293E-6,1.109224E-7,0.01056912,0.00626966,0.02533616,9.378458,1.047308E-4,531890.0,531890.0
2.3E-4,15.66792,-2.175107E8,1091.104,1091.104,0.001640984,1.0,0.9459613,8.255756E-7,7.494949E-4,1.509035E-5,4.376176E-4,1.461065E-5,0.002787879,1.922555E-7,2.622428E-6,3.645833E-5,1.968946E-7,8.295564E-7,0.001451953,3.175645E-5,2.022331E-7,1.990336E-6,2.020105E-5,3.164691E-7,1.674732E-7,5.545726E-7,2.152429E-6,5.157778E-4,2.817938E-5,4.322681E-5,4.484761E-4,1.45538E-7,1.039763E-5,6.748231E-7,8.193466E-7,1.075464E-7,4.35515E-4,2.047463E-8,7.654931E-6,2.287314E-4,4.455905E-5,2.355601E-7,1.52433E-8,4.199099E-5,5.018014E-4,0.004034267,1.043201E-5,8.565846E-9,1.415374E-6,2.727631E-7,8.68679E-8,2.52936E-6,1.103106E-7,0.01055907,0.006261706,0.02530495,9.377254,1.047349E-4,531821.7,531821.7
2.4E-4,15.66677,-2.144361E8,1090.764,1090.764,0.001640984,1.0,0.9457455,8.156692E-7,7.801307E-4,1.49452E-5,4.551845E-4,1.446826E-5,0.002897917,1.919821E-7,2.781938E-6,3.791016E-5,2.003754E-7,8.20703E-7,0.001509447,3.180489E-5,2.177187E-7,2.085404E-6,2.098706E-5,3.130135E-7,1.774182E-7,6.223882E-7,2.307246E-6,5.359412E-4,2.953174E-5,4.304693E-5,4.674525E-4,1.578473E-7,1.082033E-5,7.317068E-7,8.504274E-7,1.065141E-7,4.528255E-4,2.242295E-8,8.002397E-6,2.37556E-4,4.616883E-5,2.55387E-7,1.660625E-8,4.357289E-5,5.211624E-4,0.004032646,1.055306E-5,9.551644E-9,1.504753E-6,2.867177E-7,9.453615E-8,2.692623E-6,1.091837E-7,0.01054046,0.006246978,0.02524715,9.375022,1.047426E-4,531695.1,531695.1
2.5E-4,15.66564,-2.114451E8,1090.43,1090.43,0.001640984,1.0,0.9455327,8.060018E-7,8.104063E-4,1.480333E-5,4.725344E-4,1.432911E-5,0.003006444,1.916725E-7,2.942765E-6,3.933892E-5,2.03753E-7,8.120534E-7,0.001566157,3.184881E-5,2.335615E-7,2.180207E-6,2.175856E-5,3.096385E-7,1.874447E-7,6.944607E-7,2.463593E-6,5.557995E-4,3.0872E-5,4.28662E-5,4.861725E-4,1.704607E-7,1.123774E-5,7.901133E-7,8.808603E-7,1.055041E-7,4.698886E-4,2.44497E-8,8.344547E-6,2.462333E-4,4.773629E-5,2.756566E-7,1.801495E-8,4.513093E-5,5.402089E-4,0.004031057,1.065964E-5,1.058918E-8,1.594224E-6,3.005468E-7,1.023415E-7,2.855959E-6,1.080816E-7,0.01052211,0.006232466,0.02519017,9.372822,1.047502E-4,531570.4,531570.4
2.6E-4,15.66452,-2.085356E8,1090.099,1090.099,0.001640984,1.0,0.9453228,7.965715E-7,8.403305E-4,1.466473E-5,4.896726E-4,1.419319E-5,0.003113498,1.913326E-7,3.104818E-6,4.07453E-5,2.07033E-7,8.036058E-7,0.001622103,3.188848E-5,2.497454E-7,2.274738E-6,2.251599E-5,3.06343E-7,1.975469E-7,7.70785E-7,2.621223E-6,5.753607E-4,3.220027E-5,4.268566E-5,5.046421E-4,1.83361E-7,1.164999E-5,8.499772E-7,9.106665E-7,1.045165E-7,4.867104E-4,2.655316E-8,8.681499E-6,2.547673E-4,4.92631E-5,2.963408E-7,1.946829E-8,4.666574E-5,5.589495E-4,0.004029499,1.075303E-5,1.167742E-8,1.683682E-6,3.142511E-7,1.102643E-7,3.019162E-6,1.070045E-7,0.01050401,0.006218164,0.02513399,9.370654,1.047576E-4,531447.4,531447.4
2.7E-4,15.66342,-2.05705E8,1089.774,1089.774,0.001640984,1.0,0.9451156,7.873746E-7,8.699123E-4,1.452936E-5,5.066049E-4,1.406044E-5,0.003219119,1.909674E-7,3.268006E-6,4.212999E-5,2.102207E-7,7.953569E-7,0.001677305,3.192418E-5,2.662546E-7,2.368996E-6,2.32598E-5,3.031256E-7,2.07719E-7,8.513501E-7,2.779899E-6,5.94633E-4,3.351672E-5,4.250608E-5,5.228673E-4,1.965315E-7,1.205722E-5,9.112333E-7,9.398673E-7,1.035512E-7,5.032974E-4,2.873149E-8,9.01338E-6,2.631624E-4,5.075091E-5,3.174114E-7,2.096515E-8,4.817796E-5,5.773932E-4,0.004027969,1.083446E-5,1.281527E-8,1.773031E-6,3.278322E-7,1.182851E-7,3.182042E-6,1.059521E-7,0.01048617,0.006204067,0.0250786,9.368515,1.04765E-4,531326.1,531326.1
2.8E-4,15.66233,-2.029508E8,1089.453,1089.453,0.001640984,1.0,0.9449112,7.784059E-7,8.991605E-4,1.439714E-5,5.233364E-4,1.39308E-5,0.003323344,1.905807E-7,3.432248E-6,4.349364E-5,2.133204E-7,7.873021E-7,0.001731782,3.195614E-5,2.830746E-7,2.462977E-6,2.399042E-5,2.999844E-7,2.17956E-7,9.361382E-7,2.939409E-6,6.13624E-4,3.482152E-5,4.232799E-5,5.408544E-4,2.099568E-7,1.245955E-5,9.738221E-7,9.68483E-7,1.026075E-7,5.196556E-4,3.098292E-8,9.340319E-6,2.714224E-4,5.220123E-5,3.388434E-7,2.250449E-8,4.966821E-5,5.955484E-4,0.004026468,1.090502E-5,1.40016E-8,1.862188E-6,3.412916E-7,1.26387E-7,3.344442E-6,1.049241E-7,0.01046856,0.006190169,0.02502397,9.366405,1.047723E-4,531206.4,531206.4
2.9E-4,15.66125,-2.002702E8,1089.136,1089.136,0.001640984,1.0,0.9447094,7.696595E-7,9.280835E-4,1.426801E-5,5.398724E-4,1.380417E-5,0.003426211,1.901756E-7,3.597468E-6,4.48369E-5,2.163363E-7,7.794368E-7,0.001785554,3.198459E-5,3.001916E-7,2.55668E-6,2.470828E-5,2.969174E-7,2.282533E-7,1.025128E-6,3.099557E-6,6.323411E-4,3.611487E-5,4.215178E-5,5.586091E-4,2.236224E-7,1.285713E-5,1.037687E-6,9.96533E-7,1.016852E-7,5.357907E-4,3.33057E-8,9.662443E-6,2.795511E-4,5.361552E-5,3.606128E-7,2.408532E-8,5.113709E-5,6.134232E-4,0.004024993,1.096567E-5,1.523528E-8,1.951083E-6,3.546315E-7,1.345542E-7,3.506222E-6,1.039199E-7,0.0104512,0.006176464,0.02497007,9.364324,1.047795E-4,531088.4,531088.4
3.0E-4,15.66018,-1.976608E8,1088.823,1088.823,0.001640984,1.0,0.9445101,7.61129E-7,9.566893E-4,1.414188E-5,5.562178E-4,1.368049E-5,0.003527755,1.897546E-7,3.763598E-6,4.616038E-5,2.192722E-7,7.717555E-7,0.001838639,3.200973E-5,3.175925E-7,2.650101E-6,2.541375E-5,2.939224E-7,2.386064E-7,1.118294E-6,3.260163E-6,6.507918E-4,3.739696E-5,4.197773E-5,5.761373E-4,2.375146E-7,1.325006E-5,1.102774E-6,1.024036E-6,1.007836E-7,5.517084E-4,3.569808E-8,9.979879E-6,2.875524E-4,5.499515E-5,3.826977E-7,2.57067E-8,5.258515E-5,6.310255E-4,0.004023543,1.101734E-5,1.651518E-8,2.039651E-6,3.678539E-7,1.427719E-7,3.667259E-6,1.029389E-7,0.01043406,0.006162947,0.0249169,9.36227,1.047866E-4,530971.9,530971.9
3.1E-4,15.65913,-1.951198E8,1088.514,1088.514,0.001640984,1.0,0.9443134,7.528078E-7,9.849859E-4,1.401866E-5,5.723775E-4,1.355965E-5,0.003628011,1.8932E-7,3.930569E-6,4.746468E-5,2.221315E-7,7.642526E-7,0.001891054,3.203175E-5,3.352649E-7,2.743239E-6,2.610724E-5,2.909972E-7,2.490113E-7,1.215606E-6,3.421061E-6,6.689828E-4,3.866799E-5,4.180602E-5,5.934446E-4,2.516207E-7,1.363847E-5,1.169033E-6,1.05101E-6,9.990227E-8,5.674142E-4,3.815833E-8,1.029275E-5,2.954297E-4,5.634143E-5,4.050769E-7,2.736773E-8,5.401295E-5,6.483628E-4,0.004022118,1.106082E-5,1.784014E-8,2.127836E-6,3.809609E-7,1.510271E-7,3.827447E-6,1.019804E-7,0.01041715,0.006149614,0.02486442,9.360244,1.047937E-4,530857.0,530857.0
3.2E-4,15.65809,-1.926448E8,1088.209,1088.209,0.001640984,1.0,0.9441191,7.44689E-7,0.001012981,1.389826E-5,5.883561E-4,1.344157E-5,0.00372701,1.888734E-7,4.098321E-6,4.875035E-5,2.249174E-7,7.569225E-7,0.001942817,3.205081E-5,3.53197E-7,2.836094E-6,2.678911E-5,2.881395E-7,2.594642E-7,1.317032E-6,3.582094E-6,6.86921E-4,3.992817E-5,4.163678E-5,6.105367E-4,2.659282E-7,1.402248E-5,1.236415E-6,1.077472E-6,9.904048E-8,5.829135E-4,4.068473E-8,1.060118E-5,3.031866E-4,5.76556E-5,4.277309E-7,2.906754E-8,5.542103E-5,6.654425E-4,0.004020716,1.109688E-5,1.920902E-8,2.215591E-6,3.93955E-7,1.593073E-7,3.986691E-6,1.010439E-7,0.01040045,0.006136459,0.02481263,9.358244,1.048006E-4,530743.5,530743.6
3.3E-4,15.65706,-1.902332E8,1087.908,1087.908,0.001640984,1.0,0.9439272,7.367656E-7,0.001040682,1.378059E-5,6.041581E-4,1.332616E-5,0.003824786,1.884164E-7,4.266796E-6,5.001795E-5,2.27633E-7,7.497596E-7,0.001993945,3.20671E-5,3.713777E-7,2.928664E-6,2.745972E-5,2.853471E-7,2.699614E-7,1.422536E-6,3.743126E-6,7.046129E-4,4.117769E-5,4.147006E-5,6.274187E-4,2.804258E-7,1.440219E-5,1.304875E-6,1.103438E-6,9.819765E-8,5.982114E-4,4.327559E-8,1.090528E-5,3.108263E-4,5.893884E-5,4.506416E-7,3.080529E-8,5.680988E-5,6.822716E-4,0.004019337,1.112617E-5,2.062068E-8,2.302874E-6,4.068383E-7,1.676017E-7,4.144915E-6,1.001285E-7,0.01038397,0.006123478,0.02476151,9.356269,1.048075E-4,530631.6,530631.6
3.4E-4,15.65605,-1.878826E8,1087.611,1087.611,0.001640984,1.0,0.9437376,7.290309E-7,0.001068096,1.366556E-5,6.197878E-4,1.321332E-5,0.003921369,1.879502E-7,4.43594E-6,5.1268E-5,2.302809E-7,7.427581E-7,0.002044452,3.208074E-5,3.897963E-7,3.020949E-6,2.811939E-5,2.826177E-7,2.804998E-7,1.532076E-6,3.904028E-6,7.220648E-4,4.241677E-5,4.130587E-5,6.440959E-4,2.951028E-7,1.477772E-5,1.374369E-6,1.128924E-6,9.737316E-8,6.133128E-4,4.592922E-8,1.120517E-5,3.18352E-4,6.019225E-5,4.737918E-7,3.25802E-8,5.818001E-5,6.988568E-4,0.00401798,1.11493E-5,2.207397E-8,2.38965E-6,4.196132E-7,1.759005E-7,4.302053E-6,9.923367E-8,0.0103677,0.006110666,0.02471103,9.354319,1.048143E-4,530521.0,530521.0
3.5E-4,15.65504,-1.855907E8,1087.317,1087.317,0.001640984,1.0,0.9435502,7.214784E-7,0.001095229,1.355307E-5,6.352494E-4,1.310296E-5,0.004016789,1.874758E-7,4.605702E-6,5.250099E-5,2.328638E-7,7.359127E-7,0.002094354,3.209189E-5,4.084429E-7,3.112947E-6,2.876845E-5,2.799493E-7,2.910762E-7,1.645613E-6,4.064681E-6,7.392826E-4,4.364558E-5,4.114422E-5,6.605733E-4,3.09949E-7,1.514916E-5,1.444857E-6,1.153945E-6,9.656642E-8,6.282224E-4,4.864399E-8,1.150096E-5,3.257668E-4,6.14169E-5,4.971654E-7,3.439149E-8,5.953187E-5,7.152046E-4,0.004016643,1.116682E-5,2.356778E-8,2.475889E-6,4.322818E-7,1.841946E-7,4.458048E-6,9.835862E-8,0.01035163,0.006098018,0.02466118,9.352394,1.048211E-4,530411.8,530411.8
3.6E-4,15.65405,-1.833554E8,1087.027,1087.027,0.001640984,1.0,0.9433651,7.141017E-7,0.001122089,1.344304E-5,6.505469E-4,1.299501E-5,0.004111074,1.869942E-7,4.776034E-6,5.371741E-5,2.353841E-7,7.29218E-7,0.002143666,3.210068E-5,4.273077E-7,3.204658E-6,2.940722E-5,2.773398E-7,3.016877E-7,1.763103E-6,4.224977E-6,7.562722E-4,4.486434E-5,4.09851E-5,6.768556E-4,3.249545E-7,1.551662E-5,1.516297E-6,1.178516E-6,9.577685E-8,6.429449E-4,5.141825E-8,1.179275E-5,3.330735E-4,6.26138E-5,5.207471E-7,3.623843E-8,6.086593E-5,7.313213E-4,0.004015327,1.117924E-5,2.5101E-8,2.561564E-6,4.448464E-7,1.924758E-7,4.61285E-6,9.750273E-8,0.01033575,0.006085532,0.02461196,9.350492,1.048277E-4,530303.9,530303.9
3.7E-4,15.65306,-1.811746E8,1086.74,1086.74,0.001640984,1.0,0.9431821,7.068947E-7,0.001148681,1.333538E-5,6.656841E-4,1.288938E-5,0.004204251,1.865064E-7,4.946891E-6,5.491772E-5,2.378441E-7,7.226691E-7,0.002192402,3.210724E-5,4.463816E-7,3.296082E-6,3.003598E-5,2.747872E-7,3.123313E-7,1.8845E-6,4.384814E-6,7.730392E-4,4.607322E-5,4.082849E-5,6.929477E-4,3.401103E-7,1.588019E-5,1.588654E-6,1.20265E-6,9.500388E-8,6.574848E-4,5.425041E-8,1.208066E-5,3.402751E-4,6.378392E-5,5.445226E-7,3.812028E-8,6.218263E-5,7.472128E-4,0.00401403,1.118703E-5,2.667253E-8,2.646653E-6,4.573091E-7,2.007367E-7,4.766418E-6,9.666534E-8,0.01032007,0.006073202,0.02456333,9.348613,1.048343E-4,530197.4,530197.4
3.8E-4,15.65209,-1.790462E8,1086.457,1086.457,0.001640984,1.0,0.9430012,6.998513E-7,0.001175012,1.323001E-5,6.806649E-4,1.278599E-5,0.004296348,1.860129E-7,5.118228E-6,5.610236E-5,2.402459E-7,7.16261E-7,0.002240576,3.211168E-5,4.656557E-7,3.38722E-6,3.065504E-5,2.722895E-7,3.230046E-7,2.009758E-6,4.5441E-6,7.89589E-4,4.727242E-5,4.067433E-5,7.088539E-4,3.554075E-7,1.623997E-5,1.661891E-6,1.22636E-6,9.424696E-8,6.718462E-4,5.713889E-8,1.236477E-5,3.473742E-4,6.492817E-5,5.684784E-7,4.003636E-8,6.348238E-5,7.628849E-4,0.004012752,1.119061E-5,2.828131E-8,2.731136E-6,4.696721E-7,2.089706E-7,4.918717E-6,9.584585E-8,0.01030457,0.006061025,0.02451529,9.346757,1.048408E-4,530092.1,530092.1
3.9E-4,15.65113,-1.769683E8,1086.177,1086.177,0.001640984,1.0,0.9428224,6.92966E-7,0.001201088,1.312686E-5,6.954927E-4,1.268477E-5,0.00438739,1.855145E-7,5.290005E-6,5.727175E-5,2.425916E-7,7.099889E-7,0.0022882,3.211411E-5,4.851217E-7,3.478069E-6,3.126465E-5,2.69845E-7,3.337051E-7,2.138828E-6,4.702751E-6,8.059269E-4,4.84621E-5,4.052259E-5,7.245787E-4,3.70838E-7,1.659604E-5,1.735973E-6,1.249659E-6,9.350556E-8,6.860335E-4,6.008213E-8,1.264519E-5,3.543735E-4,6.604744E-5,5.926016E-7,4.198601E-8,6.47656E-5,7.783433E-4,0.004011492,1.119035E-5,2.992627E-8,2.814997E-6,4.819372E-7,2.171715E-7,5.06972E-6,9.504365E-8,0.01028926,0.006048998,0.02446782,9.344923,1.048473E-4,529988.1,529988.1
4.0E-4,15.65017,-1.749391E8,1085.9,1085.9,0.001640984,1.0,0.9426456,6.862332E-7,0.001226915,1.302585E-5,7.101711E-4,1.258563E-5,0.004477401,1.850118E-7,5.462184E-6,5.842631E-5,2.448832E-7,7.038483E-7,0.002335289,3.211465E-5,5.047717E-7,3.568632E-6,3.186508E-5,2.674518E-7,3.444303E-7,2.271662E-6,4.860688E-6,8.220578E-4,4.964245E-5,4.037322E-5,7.401263E-4,3.863938E-7,1.694848E-5,1.810868E-6,1.272559E-6,9.277917E-8,7.000505E-4,6.307863E-8,1.2922E-5,3.612754E-4,6.714257E-5,6.168803E-7,4.396856E-8,6.603268E-5,7.935932E-4,0.004010249,1.118662E-5,3.16064E-8,2.898224E-6,4.941066E-7,2.253341E-7,5.219404E-6,9.425815E-8,0.01027413,0.006037115,0.02442091,9.34311,1.048537E-4,529885.3,529885.3
4.1E-4,15.64923,-1.729569E8,1085.626,1085.626,0.001640984,1.0,0.9424707,6.796477E-7,0.001252497,1.29269E-5,7.247034E-4,1.248852E-5,0.004566405,1.845053E-7,5.634727E-6,5.956642E-5,2.471224E-7,6.978349E-7,0.002381854,3.211337E-5,5.245979E-7,3.658907E-6,3.245658E-5,2.651083E-7,3.551782E-7,2.408208E-6,5.017841E-6,8.379867E-4,5.081364E-5,4.022616E-5,7.555006E-4,4.020676E-7,1.729739E-5,1.886545E-6,1.295071E-6,9.20673E-8,7.139011E-4,6.612688E-8,1.31953E-5,3.680825E-4,6.821434E-5,6.41303E-7,4.598339E-8,6.728399E-5,8.086398E-4,0.004009024,1.117973E-5,3.332067E-8,2.980805E-6,5.061822E-7,2.334535E-7,5.36775E-6,9.348881E-8,0.01025917,0.006025375,0.02437455,9.341319,1.0486E-4,529783.7,529783.7
4.2E-4,15.6483,-1.710199E8,1085.356,1085.356,0.001640984,1.0,0.9422977,6.732044E-7,0.00127784,1.282995E-5,7.390929E-4,1.239336E-5,0.004654425,1.839954E-7,5.807602E-6,6.069247E-5,2.49311E-7,6.919444E-7,0.002427906,3.211039E-5,5.445931E-7,3.748895E-6,3.30394E-5,2.628128E-7,3.659466E-7,2.548415E-6,5.174146E-6,8.537183E-4,5.197583E-5,4.008136E-5,7.707057E-4,4.178523E-7,1.764284E-5,1.962973E-6,1.317208E-6,9.136948E-8,7.275891E-4,6.922542E-8,1.346517E-5,3.747971E-4,6.926353E-5,6.658591E-7,4.802989E-8,6.851991E-5,8.234881E-4,0.004007814,1.116997E-5,3.506809E-8,3.062733E-6,5.181657E-7,2.415255E-7,5.514747E-6,9.273508E-8,0.01024438,0.006013774,0.02432872,9.339547,1.048662E-4,529683.2,529683.2
4.3E-4,15.64737,-1.691266E8,1085.088,1085.088,0.001640984,1.0,0.9421267,6.668987E-7,0.00130295,1.273493E-5,7.533426E-4,1.230008E-5,0.004741484,1.834827E-7,5.980774E-6,6.180481E-5,2.514507E-7,6.861729E-7,0.002473458,3.210579E-5,5.647503E-7,3.838596E-6,3.361377E-5,2.605637E-7,3.767335E-7,2.692233E-6,5.329542E-6,8.69257E-4,5.312918E-5,3.993876E-5,7.857453E-4,4.337411E-7,1.798491E-5,2.040124E-6,1.338978E-6,9.068526E-8,7.411181E-4,7.237281E-8,1.373169E-5,3.814214E-4,7.029087E-5,6.905385E-7,5.010748E-8,6.974078E-5,8.381429E-4,0.004006621,1.115761E-5,3.684772E-8,3.144002E-6,5.300591E-7,2.495464E-7,5.660383E-6,9.199647E-8,0.01022976,0.006002308,0.02428341,9.337796,1.048724E-4,529583.9,529583.9
4.4E-4,15.64646,-1.672756E8,1084.823,1084.823,0.001640984,1.0,0.9419574,6.607258E-7,0.001327831,1.264178E-5,7.674555E-4,1.220864E-5,0.004827603,1.829674E-7,6.154212E-6,6.290379E-5,2.535431E-7,6.805165E-7,0.002518521,3.209964E-5,5.850628E-7,3.928011E-6,3.41799E-5,2.583596E-7,3.87537E-7,2.839607E-6,5.483975E-6,8.846073E-4,5.427386E-5,3.979831E-5,8.006231E-4,4.497278E-7,1.832367E-5,2.117971E-6,1.360393E-6,9.00142E-8,7.544915E-4,7.556765E-8,1.399495E-5,3.879576E-4,7.129704E-5,7.153314E-7,5.221557E-8,7.094695E-5,8.526088E-4,0.004005443,1.114289E-5,3.865859E-8,3.224605E-6,5.418641E-7,2.575127E-7,5.804653E-6,9.127247E-8,0.0102153,0.005990974,0.02423861,9.336065,1.048786E-4,529485.7,529485.7
4.5E-4,15.64555,-1.654653E8,1084.562,1084.562,0.001640984,1.0,0.9417899,6.546815E-7,0.001352489,1.255044E-5,7.814346E-4,1.211897E-5,0.004912802,1.824501E-7,6.327887E-6,6.398974E-5,2.555897E-7,6.749716E-7,0.002563104,3.209203E-5,6.055241E-7,4.017139E-6,3.473802E-5,2.561991E-7,3.983554E-7,2.990486E-6,5.637396E-6,8.997733E-4,5.541E-5,3.965994E-5,8.153427E-4,4.658061E-7,1.86592E-5,2.196487E-6,1.381462E-6,8.935591E-8,7.677128E-4,7.880855E-8,1.425502E-5,3.944077E-4,7.228273E-5,7.402289E-7,5.435361E-8,7.213875E-5,8.668903E-4,0.00400428,1.112603E-5,4.04998E-8,3.304541E-6,5.535824E-7,2.654215E-7,5.947553E-6,9.056263E-8,0.010201,0.00597977,0.02419431,9.334352,1.048846E-4,529388.6,529388.6
4.6E-4,15.64466,-1.636943E8,1084.303,1084.303,0.001640984,1.0,0.9416242,6.487614E-7,0.001376927,1.246084E-5,7.952827E-4,1.203101E-5,0.004997101,1.81931E-7,6.501771E-6,6.506299E-5,2.575918E-7,6.695346E-7,0.002607219,3.208303E-5,6.261282E-7,4.105982E-6,3.528833E-5,2.540807E-7,4.09187E-7,3.144816E-6,5.789761E-6,9.147593E-4,5.653777E-5,3.952362E-5,8.299073E-4,4.819703E-7,1.899156E-5,2.275647E-6,1.402195E-6,8.870997E-8,7.807852E-4,8.209418E-8,1.451197E-5,4.007739E-4,7.324856E-5,7.652224E-7,5.652106E-8,7.331649E-5,8.809917E-4,0.004003132,1.110724E-5,4.237046E-8,3.383807E-6,5.652156E-7,2.732702E-7,6.089083E-6,8.986649E-8,0.01018685,0.005968692,0.02415049,9.332658,1.048906E-4,529292.5,529292.5
4.7E-4,15.64377,-1.619615E8,1084.046,1084.046,0.001640984,1.0,0.9414602,6.429617E-7,0.00140115,1.237295E-5,8.090025E-4,1.194471E-5,0.00508052,1.814104E-7,6.675837E-6,6.612385E-5,2.59551E-7,6.642023E-7,0.002650875,3.207272E-5,6.468691E-7,4.19454E-6,3.583103E-5,2.520032E-7,4.200301E-7,3.302544E-6,5.941029E-6,9.29569E-4,5.765729E-5,3.938929E-5,8.443204E-4,4.98215E-7,1.932082E-5,2.355427E-6,1.422601E-6,8.807601E-8,7.937119E-4,8.54232E-8,1.476589E-5,4.07058E-4,7.419516E-5,7.903038E-7,5.871738E-8,7.448048E-5,8.949171E-4,0.004001998,1.108671E-5,4.426968E-8,3.462403E-6,5.767653E-7,2.810567E-7,6.229244E-6,8.918363E-8,0.01017286,0.005957739,0.02410715,9.330983,1.048966E-4,529197.5,529197.5
