Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_IC3H7_Soln#13 (),Mole_fraction_NC3H7_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_PC4H9_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H5_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_NC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M3_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_DIALLYL_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H15_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_LC6H6_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_NPBENZ_Soln#13 (),Mole_fraction_NC12H26_Soln#13 (),Mole_fraction_NC16H34_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
2.989029E-6,15.70304,-4.316192E10,1432.255,1432.255,0.001128177,1.0,0.8568536,3.062748E-4,0.01231547,0.003377678,0.004432949,4.174844E-4,0.05261109,2.111165E-4,0.001461736,0.00222028,3.390098E-5,5.559321E-5,0.02253861,8.782639E-4,1.037559E-4,2.001139E-4,1.485365E-5,5.807818E-4,2.530954E-5,8.083919E-5,2.277425E-5,3.925896E-5,0.006641633,4.208607E-4,1.965544E-4,0.008601115,9.383419E-5,1.8734E-4,6.713732E-7,1.288895E-4,7.615079E-7,1.149562E-4,3.173784E-6,2.57501E-4,0.004107352,1.32394E-4,0.002183166,4.702521E-5,6.6297E-4,1.139678E-6,0.003700862,0.003348191,1.372105E-4,4.324484E-7,2.079428E-6,2.525566E-5,1.677341E-5,0.002084714,5.95971E-4,0.007467374,8.443674,7.184444E-5,478874.6,478874.6
3.040162E-6,15.70456,-4.241741E10,1431.779,1431.779,0.001128177,1.0,0.8564821,3.022381E-4,0.01242343,0.003333349,0.004457435,4.119583E-4,0.05286955,2.096243E-4,0.001477193,0.002227319,3.348226E-5,5.456876E-5,0.02261956,8.758852E-4,1.051922E-4,2.018039E-4,1.505485E-5,5.814515E-4,2.48262E-5,8.10098E-5,2.311344E-5,3.95975E-5,0.006651709,4.231295E-4,1.951296E-4,0.008643411,9.32082E-5,1.904973E-4,6.902773E-7,1.300478E-4,7.835027E-7,1.16586E-4,3.226231E-6,2.573437E-4,0.004099897,1.329338E-4,0.002189163,4.717536E-5,6.626234E-4,1.119817E-6,0.003696339,0.003345438,1.370249E-4,4.449264E-7,2.120599E-6,2.556662E-5,1.689104E-5,0.002058334,5.849886E-4,0.007386467,8.440059,7.183751E-5,478669.6,478669.6
3.090459E-6,15.706,-4.170755E10,1431.32,1431.32,0.001128177,1.0,0.8561235,2.983726E-4,0.01252796,0.00329088,0.004480919,4.06665E-4,0.05311935,2.081744E-4,0.001492222,0.00223402,3.308135E-5,5.359274E-5,0.02269733,8.735881E-4,1.065921E-4,2.034476E-4,1.525075E-5,5.820679E-4,2.436612E-5,8.116951E-5,2.344404E-5,3.992346E-5,0.006661146,4.253044E-4,1.937522E-4,0.008684218,9.259176E-5,1.93574E-4,7.089297E-7,1.311743E-4,8.052412E-7,1.181754E-4,3.277432E-6,2.571779E-4,0.004092419,1.334427E-4,0.002194853,4.732109E-5,6.62257E-4,1.100862E-6,0.003691731,0.003342781,1.368397E-4,4.572451E-7,2.160937E-6,2.586821E-5,1.700407E-5,0.002032993,5.744974E-4,0.007308574,8.436572,7.18309E-5,478471.8,478471.9
3.136453E-6,15.70729,-4.107723E10,1430.906,1430.906,0.001128177,1.0,0.8558014,2.949279E-4,0.01262208,0.003253024,0.004501877,4.019468E-4,0.05334395,2.068644E-4,0.001505812,0.002239957,3.272413E-5,5.272721E-5,0.02276687,8.715241E-4,1.078609E-4,2.049345E-4,1.542811E-5,5.825953E-4,2.395844E-5,8.130865E-5,2.374367E-5,4.02154E-5,0.006669368,4.272442E-4,1.925138E-4,0.008720843,9.202808E-5,1.963617E-4,7.260332E-7,1.321931E-4,8.252078E-7,1.196167E-4,3.32391E-6,2.570169E-4,0.004085459,1.338891E-4,0.002199877,4.745263E-5,6.619003E-4,1.084023E-6,0.003687385,0.003340397,1.366682E-4,4.685468E-7,2.197679E-6,2.614026E-5,1.710509E-5,0.002010345,5.651707E-4,0.007238805,8.433444,7.182502E-5,478294.5,478294.5
3.173407E-6,15.7083,-4.058314E10,1430.578,1430.578,0.001128177,1.0,0.8555465,2.922183E-4,0.01269676,0.003223237,0.004518384,3.982344E-4,0.05352193,2.058224E-4,0.00151663,0.002244605,3.244314E-5,5.204907E-5,0.02282171,8.698892E-4,1.088729E-4,2.061186E-4,1.556944E-5,5.829962E-4,2.363925E-5,8.141603E-5,2.398264E-5,4.044596E-5,0.006675715,4.287712E-4,1.915324E-4,0.008749823,9.157555E-5,1.985846E-4,7.398035E-7,1.330044E-4,8.413054E-7,1.207668E-4,3.361026E-6,2.568818E-4,0.004079792,1.342356E-4,0.002203798,4.755719E-5,6.616001E-4,1.070812E-6,0.003683809,0.003338511,1.365293E-4,4.776498E-7,2.227103E-6,2.63564E-5,1.718475E-5,0.001992486,5.578483E-4,0.007183691,8.43097,7.182041E-5,478154.1,478154.1
3.279577E-6,15.71108,-3.922179E10,1429.657,1429.657,0.001128177,1.0,0.8548326,2.847139E-4,0.01290671,0.00314071,0.004564199,3.879475E-4,0.05402116,2.028808E-4,0.001547218,0.00225737,3.166488E-5,5.018366E-5,0.0229743,8.65305E-4,1.117439E-4,2.094689E-4,1.596966E-5,5.84038E-4,2.276222E-5,8.170335E-5,2.466053E-5,4.108869E-5,0.0066927,4.330042E-4,1.887796E-4,0.008830906,9.027932E-5,2.048863E-4,7.794983E-7,1.352993E-4,8.878237E-7,1.240317E-4,3.466536E-6,2.564664E-4,0.00406316,1.351721E-4,0.002214507,4.785195E-5,6.606727E-4,1.034386E-6,0.003673147,0.003333231,1.361247E-4,5.039093E-7,2.311144E-6,2.696539E-5,1.740625E-5,0.001942813,5.376361E-4,0.007029931,8.424052,7.18077E-5,477761.8,477761.8
3.34616E-6,15.71274,-3.840939E10,1429.095,1429.095,0.001128177,1.0,0.8543983,2.802081E-4,0.01303503,0.00309114,0.004591779,3.817672E-4,0.0543255,2.010747E-4,0.00156604,0.002264955,3.11975E-5,4.907267E-5,0.02306643,8.625106E-4,1.135175E-4,2.115325E-4,1.621635E-5,5.84614E-4,2.224059E-5,8.186853E-5,2.507925E-5,4.147742E-5,0.006702463,4.355482E-4,1.871019E-4,0.008880184,8.947094E-5,2.087754E-4,8.04479E-7,1.367123E-4,9.17186E-7,1.260501E-4,3.531871E-6,2.561873E-4,0.004052491,1.357172E-4,0.002220827,4.803264E-5,6.600458E-4,1.012629E-6,0.003666192,0.003330021,1.358676E-4,5.204486E-7,2.363472E-6,2.733857E-5,1.753983E-5,0.001912836,5.255485E-4,0.006936803,8.419849,7.18001E-5,477523.4,477523.4
3.389535E-6,15.71379,-3.78963E10,1428.735,1428.735,0.001128177,1.0,0.8541207,2.773514E-4,0.01311731,0.003059706,0.004609294,3.778471E-4,0.05452029,1.999138E-4,0.001578156,0.002269732,3.090112E-5,4.837182E-5,0.02312503,8.607217E-4,1.146619E-4,2.128618E-4,1.63753E-5,5.849594E-4,2.191179E-5,8.197032E-5,2.534943E-5,4.172492E-5,0.006708478,4.371619E-4,1.860282E-4,0.008911663,8.894681E-5,2.112833E-4,8.207829E-7,1.376223E-4,9.363863E-7,1.273532E-4,3.574093E-6,2.559985E-4,0.004045453,1.360558E-4,0.002224788,4.814865E-5,6.5962E-4,9.988796E-7,0.003661561,0.003327969,1.35699E-4,5.312487E-7,2.397403E-6,2.757817E-5,1.762472E-5,0.00189377,5.17904E-4,0.006877437,8.417166,7.179531E-5,477371.2,477371.2
3.4191E-6,15.71449,-3.755354E10,1428.492,1428.492,0.001128177,1.0,0.8539338,2.754391E-4,0.01317279,0.003038661,0.004621031,3.752223E-4,0.05465152,1.991297E-4,0.001586349,0.002272915,3.070268E-5,4.790421E-5,0.02316435,8.595164E-4,1.154371E-4,2.137611E-4,1.648285E-5,5.851817E-4,2.169253E-5,8.203712E-5,2.553243E-5,4.189104E-5,0.006712425,4.382423E-4,1.853051E-4,0.008932842,8.859084E-5,2.129812E-4,8.319089E-7,1.382379E-4,9.495057E-7,1.282362E-4,3.602719E-6,2.558668E-4,0.004040618,1.362792E-4,0.002227419,4.822696E-5,6.593222E-4,9.896949E-7,0.003658361,0.003326589,1.355836E-4,5.386212E-7,2.420459E-6,2.773991E-5,1.768164E-5,0.00188098,5.127951E-4,0.006837554,8.41536,7.17921E-5,477268.8,477268.8
3.451517E-6,15.71525,-3.718409E10,1428.229,1428.229,0.001128177,1.0,0.853731,2.733736E-4,0.0132331,0.003015929,0.00463372,3.723865E-4,0.05479401,1.982764E-4,0.001595273,0.00227634,3.048832E-5,4.740052E-5,0.0232069,8.582073E-4,1.162826E-4,2.147411E-4,1.660005E-5,5.854137E-4,2.145647E-5,8.210808E-5,2.573201E-5,4.207086E-5,0.006716616,4.394095E-4,1.845201E-4,0.008955813,8.820182E-5,2.148322E-4,8.44119E-7,1.389087E-4,9.639194E-7,1.291994E-4,3.633967E-6,2.557198E-4,0.004035283,1.365177E-4,0.002230242,4.831212E-5,6.58989E-4,9.797921E-7,0.003654814,0.003325092,1.354568E-4,5.467143E-7,2.445672E-6,2.791583E-5,1.77432E-5,0.001867141,5.072847E-4,0.006794346,8.413403,7.178865E-5,477157.8,477157.8
3.518176E-6,15.71676,-3.644447E10,1427.695,1427.695,0.001128177,1.0,0.8533208,2.692255E-4,0.01335539,0.002970273,0.004659239,3.666891E-4,0.05508256,1.965429E-4,0.001613433,0.002283177,3.005771E-5,4.639332E-5,0.02329259,8.555552E-4,1.180069E-4,2.167369E-4,1.683872E-5,5.85854E-4,2.098474E-5,8.224674E-5,2.6139E-5,4.243313E-5,0.006724802,4.417538E-4,1.829309E-4,0.009002249,8.740647E-5,2.186041E-4,8.692587E-7,1.402743E-4,9.936477E-7,1.311645E-4,3.697767E-6,2.554092E-4,0.004024213,1.369871E-4,0.002235852,4.848495E-5,6.582827E-4,9.599603E-7,0.003647402,0.003322063,1.351949E-4,5.633845E-7,2.4973E-6,2.827301E-5,1.786704E-5,0.001839271,4.962426E-4,0.006707162,8.409446,7.178174E-5,476933.4,476933.4
