Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_H_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H3_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_IC3H7_Soln#2 (),Mole_fraction_NC3H7_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_PC4H9_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NC5H11_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H15_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC10H21_Soln#2 (),Mole_fraction_NC10H19_Soln#2 (),Mole_fraction_NC12H26_Soln#2 (),Mole_fraction_NC16H34_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
2.1E-4,15.69135,-6.552616E7,1048.096,1048.096,0.001719126,1.0,0.9502779,2.581677E-7,1.63408E-4,5.417632E-6,1.172679E-4,6.742365E-6,5.710904E-4,4.158413E-8,1.737363E-7,5.803991E-6,4.014814E-8,3.534423E-7,3.101357E-4,1.425153E-5,1.042424E-8,2.490827E-7,3.2717E-6,1.302785E-7,1.05779E-8,1.798571E-8,1.567919E-7,1.062837E-4,6.363242E-6,2.553667E-5,8.002925E-5,3.737667E-9,2.227611E-6,3.097841E-8,1.014381E-7,5.598695E-8,8.973203E-5,1.006765E-6,4.921463E-5,1.178859E-5,1.112573E-8,9.850605E-10,9.089571E-6,3.428905E-8,1.093278E-4,0.004070591,3.209684E-6,1.406084E-7,5.415455E-8,5.979128E-9,2.466369E-7,4.808709E-8,5.937254E-8,0.01093535,0.006561599,0.02646103,9.42248,1.095585E-4,534386.6,534386.7
2.2E-4,15.69095,-6.547878E7,1047.997,1047.997,0.001719126,1.0,0.9502135,2.585572E-7,1.72562E-4,5.425234E-6,1.237352E-4,6.748429E-6,6.02612E-4,4.216201E-8,1.88723E-7,6.144158E-6,4.121466E-8,3.538203E-7,3.273283E-4,1.43126E-5,1.141245E-8,2.652073E-7,3.468788E-6,1.303673E-7,1.142812E-8,2.101759E-8,1.738646E-7,1.122016E-4,6.851685E-6,2.585407E-5,8.510513E-5,4.211512E-9,2.354341E-6,3.481611E-8,1.076196E-7,5.607675E-8,9.48087E-5,1.087216E-6,5.198289E-5,1.253923E-5,1.264728E-8,1.113386E-9,9.562279E-6,3.431171E-8,1.154389E-4,0.004070072,3.337321E-6,1.535162E-7,5.918689E-8,6.854934E-9,2.721704E-7,4.818609E-8,5.949759E-8,0.01092993,0.006557283,0.02644331,9.421827,1.095613E-4,534349.6,534349.6
2.3E-4,15.69055,-6.540418E7,1047.897,1047.897,0.001719126,1.0,0.9501491,2.587949E-7,1.817205E-4,5.430184E-6,1.302021E-4,6.751438E-6,6.341341E-4,4.267882E-8,2.040952E-7,6.484903E-6,4.226544E-8,3.540293E-7,3.445239E-4,1.437001E-5,1.244323E-8,2.814167E-7,3.666156E-6,1.303983E-7,1.230184E-8,2.436678E-8,1.917241E-7,1.181198E-4,7.345929E-6,2.613327E-5,9.020418E-5,4.715105E-9,2.481193E-6,3.888487E-8,1.1381E-7,5.61384E-8,9.988763E-5,1.168667E-6,5.475023E-5,1.328545E-5,1.426703E-8,1.250012E-9,1.003428E-5,3.432167E-8,1.215485E-4,0.004069557,3.460347E-6,1.668579E-7,6.432945E-8,7.797779E-9,2.986968E-7,4.825773E-8,5.958828E-8,0.01092452,0.006552968,0.02642558,9.421175,1.095641E-4,534312.6,534312.6
2.4E-4,15.69015,-6.53054E7,1047.798,1047.798,0.001719126,1.0,0.9500848,2.588974E-7,1.908791E-4,5.432759E-6,1.366658E-4,6.751719E-6,6.656414E-4,4.314089E-8,2.198354E-7,6.825992E-6,4.330057E-8,3.540877E-7,3.617141E-4,1.44243E-5,1.351622E-8,2.977037E-7,3.863643E-6,1.303778E-7,1.319839E-8,2.804659E-8,2.103475E-7,1.240352E-4,7.845184E-6,2.637827E-5,9.532141E-5,5.248249E-9,2.608096E-6,4.318277E-8,1.200038E-7,5.617489E-8,1.049661E-4,1.250966E-6,5.751511E-5,1.402697E-5,1.598371E-8,1.394897E-9,1.050541E-5,3.432029E-8,1.276534E-4,0.004069046,3.578826E-6,1.806131E-7,6.956965E-8,8.807466E-9,3.2617E-7,4.830491E-8,5.964828E-8,0.0109191,0.006548655,0.02640788,9.420523,1.095669E-4,534275.6,534275.6
2.5E-4,15.68975,-6.518536E7,1047.699,1047.699,0.001719126,1.0,0.9500205,2.588803E-7,2.00034E-4,5.433226E-6,1.431237E-4,6.749584E-6,6.971197E-4,4.355414E-8,2.359267E-7,7.167206E-6,4.432031E-8,3.540128E-7,3.788912E-4,1.447589E-5,1.463103E-8,3.140619E-7,4.061096E-6,1.303119E-7,1.411706E-8,3.207033E-8,2.297106E-7,1.299449E-4,8.34871E-6,2.659287E-5,1.004522E-4,5.810694E-9,2.734986E-6,4.77076E-8,1.261958E-7,5.61891E-8,1.100418E-4,1.333972E-6,6.027613E-5,1.476356E-5,1.779587E-8,1.547993E-9,1.097552E-5,3.430886E-8,1.337505E-4,0.004068539,3.692832E-6,1.947609E-7,7.489547E-8,9.883572E-9,3.545424E-7,4.833039E-8,5.968107E-8,0.01091369,0.006544347,0.02639019,9.419871,1.095697E-4,534238.7,534238.7
2.6E-4,15.68936,-6.504659E7,1047.6,1047.6,0.001719126,1.0,0.9499563,2.58757E-7,2.091817E-4,5.431817E-6,1.495734E-4,6.745303E-6,7.285572E-4,4.392357E-8,2.523542E-7,7.508362E-6,4.532502E-8,3.538195E-7,3.960487E-4,1.452509E-5,1.578722E-8,3.304858E-7,4.25839E-6,1.302055E-7,1.505722E-8,3.645029E-8,2.497897E-7,1.358466E-4,8.85588E-6,2.678024E-5,1.055926E-4,6.402153E-9,2.861807E-6,5.245699E-8,1.323817E-7,5.618347E-8,1.151125E-4,1.417562E-6,6.30321E-5,1.549506E-5,1.970204E-8,1.70924E-9,1.144447E-5,3.428851E-8,1.398375E-4,0.004068037,3.802454E-6,2.092815E-7,8.029652E-8,1.102542E-8,3.837688E-7,4.833657E-8,5.968965E-8,0.01090829,0.006540045,0.02637253,9.419221,1.095724E-4,534201.8,534201.8
2.7E-4,15.68896,-6.489132E7,1047.501,1047.501,0.001719126,1.0,0.9498922,2.585392E-7,2.183195E-4,5.428732E-6,1.560132E-4,6.739112E-6,7.59944E-4,4.425353E-8,2.691046E-7,7.849302E-6,4.631502E-8,3.535207E-7,4.131813E-4,1.457214E-5,1.698434E-8,3.469707E-7,4.455416E-6,1.300631E-7,1.601826E-8,4.119787E-8,2.705615E-7,1.417384E-4,9.366157E-6,2.694316E-5,1.107393E-4,7.022313E-9,2.988514E-6,5.742842E-8,1.385579E-7,5.616015E-8,1.201765E-4,1.501632E-6,6.578205E-5,1.622136E-5,2.170073E-8,1.878575E-9,1.191217E-5,3.426021E-8,1.45912E-4,0.00406754,3.90779E-6,2.241559E-7,8.576367E-8,1.223213E-8,4.138061E-7,4.832553E-8,5.967661E-8,0.0109029,0.006535751,0.0263549,9.418571,1.095752E-4,534164.9,534165.0
2.8E-4,15.68857,-6.472162E7,1047.403,1047.403,0.001719126,1.0,0.9498282,2.582378E-7,2.274447E-4,5.424164E-6,1.624414E-4,6.731233E-6,7.912708E-4,4.45481E-8,2.861653E-7,8.189881E-6,4.729064E-8,3.531287E-7,4.302838E-4,1.461725E-5,1.822192E-8,3.635122E-7,4.652074E-6,1.29889E-7,1.699958E-8,4.632425E-8,2.920025E-7,1.476183E-4,9.879031E-6,2.708421E-5,1.158892E-4,7.670845E-9,3.115062E-6,6.261931E-8,1.44721E-7,5.612114E-8,1.252322E-4,1.586084E-6,6.852505E-5,1.694234E-5,2.379039E-8,2.05593E-9,1.237852E-5,3.422486E-8,1.519723E-4,0.004067047,4.008939E-6,2.393656E-7,9.128828E-8,1.350272E-8,4.446118E-7,4.82992E-8,5.964443E-8,0.01089751,0.006531466,0.02633731,9.417923,1.09578E-4,534128.2,534128.2
2.9E-4,15.68818,-6.45394E7,1047.305,1047.305,0.001719126,1.0,0.9497644,2.57863E-7,2.365549E-4,5.41829E-6,1.688563E-4,6.721872E-6,8.225292E-4,4.481107E-8,3.03524E-7,8.529964E-6,4.825234E-8,3.526547E-7,4.473515E-4,1.466064E-5,1.94995E-8,3.801062E-7,4.848273E-6,1.296871E-7,1.80006E-8,5.18403E-8,3.140894E-7,1.534846E-4,1.039403E-5,2.720582E-5,1.210394E-4,8.347401E-9,3.241413E-6,6.802699E-8,1.50868E-7,5.606832E-8,1.302781E-4,1.670826E-6,7.126026E-5,1.765793E-5,2.596948E-8,2.241236E-9,1.284342E-5,3.418332E-8,1.580165E-4,0.004066558,4.106007E-6,2.54892E-7,9.686231E-8,1.483609E-8,4.761438E-7,4.82594E-8,5.959535E-8,0.01089214,0.006527192,0.02631976,9.417276,1.095807E-4,534091.5,534091.5
3.0E-4,15.68778,-6.434632E7,1047.207,1047.207,0.001719126,1.0,0.9497007,2.574237E-7,2.45648E-4,5.411262E-6,1.752567E-4,6.711207E-6,8.537119E-4,4.504567E-8,3.211699E-7,8.86944E-6,4.920054E-8,3.521085E-7,4.643807E-4,1.470243E-5,2.081658E-8,3.967492E-7,5.043936E-6,1.294606E-7,1.902076E-8,5.775621E-8,3.36799E-7,1.59336E-4,1.091076E-5,2.731005E-5,1.261876E-4,9.051614E-9,3.367532E-6,7.364874E-8,1.569962E-7,5.60033E-8,1.35313E-4,1.755781E-6,7.3987E-5,1.836808E-5,2.823641E-8,2.434419E-9,1.33068E-5,3.413632E-8,1.640431E-4,0.004066074,4.199106E-6,2.707178E-7,1.024788E-7,1.623095E-8,5.083621E-7,4.82077E-8,5.953137E-8,0.01088678,0.006522928,0.02630225,9.416631,1.095834E-4,534054.9,534054.9
3.1E-4,15.68739,-6.414379E7,1047.11,1047.11,0.001719126,1.0,0.9496372,2.569278E-7,2.547223E-4,5.403217E-6,1.816414E-4,6.699394E-6,8.848132E-4,4.525474E-8,3.390931E-7,9.208213E-6,5.013558E-8,3.514985E-7,4.813681E-4,1.474277E-5,2.217266E-8,4.134381E-7,5.238997E-6,1.292126E-7,2.005955E-8,6.408154E-8,3.601089E-7,1.651712E-4,1.142887E-5,2.73987E-5,1.313317E-4,9.783107E-9,3.493393E-6,7.948177E-8,1.631035E-7,5.592749E-8,1.403359E-4,1.840882E-6,7.670468E-5,1.907274E-5,3.058964E-8,2.635402E-9,1.376861E-5,3.408449E-8,1.700508E-4,0.004065594,4.288349E-6,2.868263E-7,1.081315E-7,1.768594E-8,5.412284E-7,4.814548E-8,5.94542E-8,0.01088144,0.006518676,0.0262848,9.415988,1.095862E-4,534018.5,534018.5
3.2E-4,15.68701,-6.393322E7,1047.012,1047.012,0.001719126,1.0,0.9495739,2.563815E-7,2.637763E-4,5.394279E-6,1.880095E-4,6.686579E-6,9.158275E-4,4.544095E-8,3.57284E-7,9.546193E-6,5.105792E-8,3.50833E-7,4.983106E-4,1.478175E-5,2.356725E-8,4.301701E-7,5.433398E-6,1.289457E-7,2.111646E-8,7.082558E-8,3.839967E-7,1.709892E-4,1.194803E-5,2.747348E-5,1.364697E-4,1.05415E-8,3.618969E-6,8.55233E-8,1.691877E-7,5.584219E-8,1.453457E-4,1.926065E-6,7.941276E-5,1.977189E-5,3.302759E-8,2.844111E-9,1.422879E-5,3.402845E-8,1.760386E-4,0.004065118,4.373851E-6,3.03201E-7,1.138146E-7,1.919959E-8,5.747052E-7,4.807398E-8,5.93654E-8,0.01087611,0.006514437,0.02626739,9.415347,1.095889E-4,533982.1,533982.1
3.3E-4,15.68662,-6.371578E7,1046.915,1046.915,0.001719126,1.0,0.9495107,2.557918E-7,2.728086E-4,5.384562E-6,1.943599E-4,6.672893E-6,9.467499E-4,4.560672E-8,3.757337E-7,9.883304E-6,5.1968E-8,3.501188E-7,5.152055E-4,1.48195E-5,2.499984E-8,4.469424E-7,5.627085E-6,1.286625E-7,2.2191E-8,7.799721E-8,4.084406E-7,1.767889E-4,1.246795E-5,2.75359E-5,1.415999E-4,1.132639E-8,3.744237E-6,9.177056E-8,1.752473E-7,5.574862E-8,1.503416E-4,2.011274E-6,8.211079E-5,2.046552E-5,3.554872E-8,3.06047E-9,1.468729E-5,3.396873E-8,1.820053E-4,0.004064646,4.455728E-6,3.198263E-7,1.195231E-7,2.077039E-8,6.087564E-7,4.799437E-8,5.926644E-8,0.0108708,0.006510211,0.02625005,9.414707,1.095916E-4,533945.8,533945.8
3.4E-4,15.68624,-6.349235E7,1046.819,1046.819,0.001719126,1.0,0.9494478,2.551655E-7,2.818179E-4,5.374163E-6,2.00692E-4,6.658447E-6,9.775766E-4,4.575408E-8,3.944341E-7,1.021948E-5,5.286616E-8,3.493621E-7,5.320508E-4,1.485609E-5,2.646994E-8,4.637526E-7,5.820015E-6,1.283649E-7,2.328272E-8,8.560474E-8,4.334192E-7,1.825696E-4,1.298838E-5,2.758729E-5,1.467208E-4,1.21374E-8,3.869177E-6,9.822075E-8,1.812807E-7,5.564774E-8,1.553228E-4,2.096462E-6,8.479837E-5,2.115363E-5,3.815149E-8,3.284402E-9,1.514406E-5,3.390575E-8,1.879503E-4,0.004064179,4.534096E-6,3.366872E-7,1.252522E-7,2.239673E-8,6.433477E-7,4.790765E-8,5.915863E-8,0.0108655,0.006505999,0.02623276,9.41407,1.095943E-4,533909.7,533909.7
3.5E-4,15.68585,-6.326441E7,1046.723,1046.723,0.001719126,1.0,0.949385,2.545025E-7,2.908033E-4,5.363169E-6,2.070052E-4,6.643343E-6,0.001008304,4.588497E-8,4.133776E-7,1.055466E-5,5.375294E-8,3.48569E-7,5.488445E-4,1.48916E-5,2.797704E-8,4.805989E-7,6.012151E-6,1.280551E-7,2.439117E-8,9.365603E-8,4.589116E-7,1.883306E-4,1.350909E-5,2.762881E-5,1.518313E-4,1.297413E-8,3.993775E-6,1.048711E-7,1.872867E-7,5.554059E-8,1.602889E-4,2.181585E-6,8.747519E-5,2.183623E-5,4.083439E-8,3.515831E-9,1.559909E-5,3.384008E-8,1.938727E-4,0.004063715,4.60907E-6,3.537694E-7,1.309979E-7,2.407697E-8,6.784462E-7,4.781467E-8,5.904284E-8,0.01086022,0.006501802,0.02621552,9.413435,1.095969E-4,533873.7,533873.7
3.6E-4,15.68547,-6.303177E7,1046.627,1046.627,0.001719126,1.0,0.9493225,2.538158E-7,2.99764E-4,5.351657E-6,2.132988E-4,6.627668E-6,0.001038929,4.600089E-8,4.325571E-7,1.088881E-5,5.462843E-8,3.477431E-7,5.65585E-4,1.49261E-5,2.952065E-8,4.974791E-7,6.203462E-6,1.277343E-7,2.551595E-8,1.021585E-7,4.848976E-7,1.940712E-4,1.402989E-5,2.766151E-5,1.569302E-4,1.383618E-8,4.118014E-6,1.117189E-7,1.932642E-7,5.542776E-8,1.652392E-4,2.266606E-6,9.014097E-5,2.251333E-5,4.359593E-8,3.754682E-9,1.605234E-5,3.377181E-8,1.99772E-4,0.004063256,4.680767E-6,3.710594E-7,1.367568E-7,2.58094E-8,7.140205E-7,4.771626E-8,5.892043E-8,0.01085496,0.006497619,0.02619835,9.412802,1.095996E-4,533837.8,533837.8
3.7E-4,15.68509,-6.279603E7,1046.531,1046.531,0.001719126,1.0,0.9492601,2.531022E-7,3.08699E-4,5.339699E-6,2.195725E-4,6.611506E-6,0.00106945,4.610348E-8,4.519658E-7,1.122188E-5,5.549311E-8,3.4689E-7,5.822708E-4,1.495966E-5,3.110027E-8,5.143915E-7,6.393919E-6,1.274046E-7,2.665665E-8,1.111194E-7,5.113573E-7,1.99791E-4,1.45506E-5,2.768639E-5,1.620165E-4,1.472315E-8,4.241884E-6,1.187614E-7,1.992122E-7,5.53102E-8,1.701732E-4,2.351491E-6,9.279547E-5,2.318495E-5,4.643464E-8,4.000882E-9,1.650379E-5,3.370151E-8,2.056477E-4,0.0040628,4.749297E-6,3.885438E-7,1.425252E-7,2.759234E-8,7.500401E-7,4.761311E-8,5.879201E-8,0.01084972,0.006493452,0.02618124,9.412171,1.096023E-4,533802.0,533802.0
3.8E-4,15.68471,-6.25575E7,1046.436,1046.436,0.001719126,1.0,0.949198,2.523678E-7,3.176079E-4,5.327358E-6,2.258258E-4,6.594927E-6,0.001099864,4.619411E-8,4.715973E-7,1.155382E-5,5.634739E-8,3.460132E-7,5.989008E-4,1.499232E-5,3.271542E-8,5.313344E-7,6.583499E-6,1.270669E-7,2.781288E-8,1.205454E-7,5.382714E-7,2.054896E-4,1.507104E-5,2.770428E-5,1.670893E-4,1.563466E-8,4.365372E-6,1.25996E-7,2.051301E-7,5.518846E-8,1.750906E-4,2.43621E-6,9.543849E-5,2.385113E-5,4.934907E-8,4.254358E-9,1.695342E-5,3.362941E-8,2.114993E-4,0.004062349,4.814773E-6,4.062102E-7,1.483004E-7,2.942406E-8,7.864761E-7,4.750587E-8,5.865848E-8,0.01084449,0.0064893,0.02616419,9.411543,1.096049E-4,533766.3,533766.3
3.9E-4,15.68433,-6.231679E7,1046.341,1046.341,0.001719126,1.0,0.9491361,2.516155E-7,3.264901E-4,5.314686E-6,2.320585E-4,6.577994E-6,0.001130169,4.627392E-8,4.91446E-7,1.188462E-5,5.719157E-8,3.451161E-7,6.15474E-4,1.502414E-5,3.436563E-8,5.483065E-7,6.772183E-6,1.267226E-7,2.898428E-8,1.304428E-7,5.656212E-7,2.111665E-4,1.55911E-5,2.771594E-5,1.721479E-4,1.657032E-8,4.48847E-6,1.334199E-7,2.110172E-7,5.506314E-8,1.799911E-4,2.520738E-6,9.806987E-5,2.451189E-5,5.23378E-8,4.515038E-9,1.740122E-5,3.355575E-8,2.173265E-4,0.004061901,4.877304E-6,4.240467E-7,1.540798E-7,3.13028E-8,8.233012E-7,4.739508E-8,5.852052E-8,0.01083929,0.006485163,0.0261472,9.410917,1.096075E-4,533730.8,533730.8
4.0E-4,15.68396,-6.207438E7,1046.247,1046.247,0.001719126,1.0,0.9490744,2.50848E-7,3.353451E-4,5.301735E-6,2.382702E-4,6.560763E-6,0.001160365,4.6344E-8,5.11506E-7,1.221424E-5,5.802597E-8,3.44202E-7,6.319896E-4,1.505516E-5,3.605041E-8,5.653063E-7,6.959955E-6,1.263727E-7,3.01705E-8,1.408176E-7,5.933883E-7,2.168215E-4,1.611064E-5,2.772205E-5,1.771917E-4,1.752973E-8,4.611171E-6,1.410307E-7,2.168729E-7,5.493475E-8,1.848744E-4,2.605051E-6,1.006895E-4,2.516727E-5,5.539947E-8,4.782852E-9,1.784718E-5,3.348078E-8,2.231291E-4,0.004061457,4.936995E-6,4.420418E-7,1.59861E-7,3.322684E-8,8.60489E-7,4.728125E-8,5.837875E-8,0.0108341,0.006481042,0.02613028,9.410293,1.096102E-4,533695.5,533695.5
4.1E-4,15.68358,-6.183075E7,1046.153,1046.153,0.001719126,1.0,0.949013,2.500678E-7,3.441726E-4,5.288549E-6,2.444606E-4,6.543287E-6,0.001190449,4.640538E-8,5.317721E-7,1.254267E-5,5.885091E-8,3.432736E-7,6.484468E-4,1.508542E-5,3.776929E-8,5.823326E-7,7.1468E-6,1.260182E-7,3.13712E-8,1.516756E-7,6.21555E-7,2.224543E-4,1.662955E-5,2.772325E-5,1.822199E-4,1.851253E-8,4.733467E-6,1.488258E-7,2.226968E-7,5.480378E-8,1.897401E-4,2.689129E-6,1.032972E-4,2.581731E-5,5.853269E-8,5.057733E-9,1.829128E-5,3.340472E-8,2.289066E-4,0.004061016,4.993953E-6,4.601844E-7,1.656418E-7,3.519445E-8,8.980138E-7,4.716484E-8,5.823378E-8,0.01082893,0.006476937,0.02611343,9.409671,1.096128E-4,533660.2,533660.2
4.2E-4,15.68321,-6.158628E7,1046.059,1046.059,0.001719126,1.0,0.9489517,2.492773E-7,3.529721E-4,5.275169E-6,2.506298E-4,6.525611E-6,0.001220421,4.645891E-8,5.522392E-7,1.286988E-5,5.966667E-8,3.423334E-7,6.648451E-4,1.511497E-5,3.952183E-8,5.993842E-7,7.33271E-6,1.2566E-7,3.258606E-8,1.630222E-7,6.501039E-7,2.280648E-4,1.714772E-5,2.772009E-5,1.872323E-4,1.951833E-8,4.855354E-6,1.568026E-7,2.284886E-7,5.467062E-8,1.945882E-4,2.772954E-6,1.05893E-4,2.646205E-5,6.173613E-8,5.339612E-9,1.873352E-5,3.332776E-8,2.346591E-4,0.004060579,5.048279E-6,4.784642E-7,1.714204E-7,3.720388E-8,9.358516E-7,4.704626E-8,5.808608E-8,0.01082378,0.006472849,0.02609664,9.409052,1.096154E-4,533625.1,533625.1
4.3E-4,15.68284,-6.134131E7,1045.966,1045.966,0.001719126,1.0,0.9488907,2.484782E-7,3.617435E-4,5.261625E-6,2.567774E-4,6.507771E-6,0.00125028,4.650533E-8,5.729028E-7,1.319587E-5,6.047351E-8,3.413835E-7,6.811841E-4,1.514383E-5,4.130756E-8,6.164601E-7,7.517676E-6,1.252987E-7,3.381478E-8,1.748622E-7,6.790185E-7,2.336527E-4,1.766508E-5,2.771302E-5,1.922283E-4,2.054676E-8,4.976827E-6,1.649587E-7,2.342481E-7,5.453563E-8,1.994185E-4,2.856512E-6,1.084768E-4,2.710154E-5,6.500849E-8,5.628426E-9,1.917391E-5,3.325004E-8,2.403863E-4,0.004060146,5.100071E-6,4.968714E-7,1.771953E-7,3.925343E-8,9.7398E-7,4.692583E-8,5.793608E-8,0.01081866,0.006468776,0.02607991,9.408436,1.09618E-4,533590.1,533590.1
4.4E-4,15.68247,-6.109615E7,1045.873,1045.873,0.001719126,1.0,0.94883,2.476723E-7,3.704866E-4,5.247952E-6,2.629035E-4,6.489805E-6,0.001280025,4.654539E-8,5.937582E-7,1.352061E-5,6.12717E-8,3.40426E-7,6.974634E-4,1.517203E-5,4.312604E-8,6.335592E-7,7.701692E-6,1.24935E-7,3.505706E-8,1.872006E-7,7.082823E-7,2.39218E-4,1.818155E-5,2.770252E-5,1.972076E-4,2.159745E-8,5.097884E-6,1.732917E-7,2.399749E-7,5.439914E-8,2.042308E-4,2.939788E-6,1.110485E-4,2.773583E-5,6.83485E-8,5.92411E-9,1.961244E-5,3.317172E-8,2.460882E-4,0.004059716,5.149426E-6,5.153964E-7,1.829649E-7,4.134141E-8,1.012377E-6,4.680389E-8,5.778421E-8,0.01081355,0.00646472,0.02606325,9.407822,1.096206E-4,533555.3,533555.3
4.5E-4,15.6821,-6.085106E7,1045.78,1045.78,0.001719126,1.0,0.9487694,2.468611E-7,3.792012E-4,5.234175E-6,2.690079E-4,6.471743E-6,0.001309657,4.657969E-8,6.148012E-7,1.384411E-5,6.206149E-8,3.394624E-7,7.136829E-4,1.519961E-5,4.497684E-8,6.506807E-7,7.884753E-6,1.245695E-7,3.631261E-8,2.000418E-7,7.378797E-7,2.447606E-4,1.869706E-5,2.768897E-5,2.0217E-4,2.267005E-8,5.218521E-6,1.817991E-7,2.456691E-7,5.426144E-8,2.09025E-4,3.022772E-6,1.136082E-4,2.836495E-5,7.175489E-8,6.226602E-9,2.00491E-5,3.309293E-8,2.517647E-4,0.004059289,5.196439E-6,5.340302E-7,1.887279E-7,4.346613E-8,1.051021E-6,4.668071E-8,5.763079E-8,0.01080846,0.00646068,0.02604666,9.40721,1.096231E-4,533520.6,533520.6
4.6E-4,15.68173,-6.060628E7,1045.688,1045.688,0.001719126,1.0,0.9487091,2.46046E-7,3.878873E-4,5.220318E-6,2.750907E-4,6.453612E-6,0.001339174,4.660879E-8,6.360278E-7,1.416636E-5,6.284312E-8,3.384943E-7,7.298423E-4,1.522658E-5,4.685951E-8,6.678237E-7,8.066858E-6,1.242028E-7,3.758116E-8,2.133898E-7,7.677954E-7,2.502804E-4,1.921156E-5,2.76727E-5,2.071151E-4,2.376419E-8,5.338736E-6,1.904788E-7,2.513305E-7,5.412278E-8,2.138012E-4,3.105453E-6,1.161558E-4,2.898898E-5,7.522646E-8,6.535841E-9,2.048391E-5,3.301379E-8,2.574158E-4,0.004058865,5.241199E-6,5.527643E-7,1.944831E-7,4.562595E-8,1.089893E-6,4.655653E-8,5.747613E-8,0.01080339,0.006456656,0.02603013,9.4066,1.096257E-4,533486.0,533486.1
4.7E-4,15.68137,-6.036201E7,1045.596,1045.596,0.001719126,1.0,0.948649,2.452282E-7,3.965448E-4,5.206404E-6,2.811517E-4,6.435436E-6,0.001368578,4.66332E-8,6.57434E-7,1.448734E-5,6.361681E-8,3.37523E-7,7.459416E-4,1.525297E-5,4.877364E-8,6.849875E-7,8.248006E-6,1.238352E-7,3.886246E-8,2.272487E-7,7.980145E-7,2.557774E-4,1.972499E-5,2.765403E-5,2.120427E-4,2.487953E-8,5.458529E-6,1.993284E-7,2.569591E-7,5.398338E-8,2.185592E-4,3.187824E-6,1.186913E-4,2.960794E-5,7.876199E-8,6.851768E-9,2.091687E-5,3.293439E-8,2.630415E-4,0.004058445,5.283795E-6,5.715905E-7,2.002297E-7,4.781925E-8,1.128974E-6,4.643158E-8,5.732051E-8,0.01079834,0.006452649,0.02601367,9.405994,1.096283E-4,533451.6,533451.6
4.8E-4,15.681,-6.011841E7,1045.505,1045.505,0.001719126,1.0,0.9485891,2.444086E-7,4.051736E-4,5.192449E-6,2.871911E-4,6.417236E-6,0.001397867,4.665333E-8,6.790162E-7,1.480707E-5,6.438277E-8,3.365497E-7,7.619807E-4,1.527881E-5,5.071882E-8,7.021713E-7,8.428197E-6,1.234672E-7,4.015625E-8,2.41622E-7,8.285228E-7,2.612517E-4,2.023731E-5,2.763324E-5,2.169528E-4,2.601573E-8,5.577899E-6,2.083457E-7,2.62555E-7,5.384343E-8,2.232991E-4,3.269878E-6,1.212148E-4,3.02219E-5,8.236033E-8,7.174326E-9,2.134798E-5,3.285483E-8,2.686418E-4,0.004058028,5.32431E-6,5.905011E-7,2.059667E-7,5.004444E-8,1.168246E-6,4.630604E-8,5.716416E-8,0.01079331,0.006448658,0.02599728,9.405389,1.096308E-4,533417.3,533417.3
