Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_H_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_CH3_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H5_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C3H8_Soln#4 (),Mole_fraction_NC3H7_Soln#4 (),Mole_fraction_C3H6_Soln#4 (),Mole_fraction_C3H5-A_Soln#4 (),Mole_fraction_C3H4-P_Soln#4 (),Mole_fraction_C3H4-A_Soln#4 (),Mole_fraction_NC4H10_Soln#4 (),Mole_fraction_PC4H9_Soln#4 (),Mole_fraction_IC4H10_Soln#4 (),Mole_fraction_IC4H8_Soln#4 (),Mole_fraction_IC4H7_Soln#4 (),Mole_fraction_C4H8-1_Soln#4 (),Mole_fraction_C4H8-2_Soln#4 (),Mole_fraction_C4H71-3_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_C5H6_Soln#4 (),Mole_fraction_MCPTD_Soln#4 (),Mole_fraction_NC5H12_Soln#4 (),Mole_fraction_NC5H10_Soln#4 (),Mole_fraction_B1M2_Soln#4 (),Mole_fraction_B1M3_Soln#4 (),Mole_fraction_B2M2_Soln#4 (),Mole_fraction_CYC5H8_Soln#4 (),Mole_fraction_LC5H8_Soln#4 (),Mole_fraction_DIALLYL_Soln#4 (),Mole_fraction_CYC6H8_Soln#4 (),Mole_fraction_CYC6H10_Soln#4 (),Mole_fraction_NC6H12_Soln#4 (),Mole_fraction_NC7H14_Soln#4 (),Mole_fraction_DIMEPTD_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_XYLENE_Soln#4 (),Mole_fraction_C6H5C2H4C6H5_Soln#4 (),Mole_fraction_NPBENZ_Soln#4 (),Mole_fraction_NC12H26_Soln#4 (),Mole_fraction_NC16H34_Soln#4 (),Mole_fraction_NC10H20_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
4.268558E-5,15.67784,-9.230171E8,1143.552,1143.552,0.001569637,1.0,0.9477319,3.128662E-6,4.557743E-4,4.789683E-5,2.30083E-4,3.643501E-5,0.001922682,1.935614E-6,3.041395E-5,2.388569E-6,9.648757E-4,5.708783E-5,1.069106E-7,1.481684E-6,1.546172E-5,9.495651E-7,1.487666E-7,6.330398E-8,7.259864E-7,3.544148E-4,1.147375E-5,6.430669E-5,2.871621E-4,7.407821E-8,6.433344E-6,2.393223E-7,1.043821E-9,8.590486E-7,2.890558E-4,5.592553E-9,4.595068E-6,3.117006E-9,6.812238E-10,1.500528E-4,2.089258E-5,5.942247E-8,3.365111E-9,3.066702E-5,3.296756E-4,8.379502E-10,0.004046001,1.079415E-5,1.660703E-9,5.396941E-7,8.587769E-8,1.090818E-8,8.275965E-7,0.01070403,0.006374946,0.02580689,9.394749,1.001178E-4,532813.9,532813.9
4.275413E-5,15.67782,-9.227122E8,1143.542,1143.542,0.001569637,1.0,0.9477256,3.127955E-6,4.566267E-4,4.788836E-5,2.304915E-4,3.642813E-5,0.001926026,1.940765E-6,3.047234E-5,2.388033E-6,9.665617E-4,5.709196E-5,1.072545E-7,1.484833E-6,1.5491E-5,9.493381E-7,1.491268E-7,6.362999E-8,7.28508E-7,3.550382E-4,1.150083E-5,6.431805E-5,2.877309E-4,7.437739E-8,6.4451E-6,2.402315E-7,1.048058E-9,8.606541E-7,2.895712E-4,5.614377E-9,4.6061E-6,3.128307E-9,6.840009E-10,1.5032E-4,2.093567E-5,5.967975E-8,3.378444E-9,3.071599E-5,3.302523E-4,8.41313E-10,0.004045943,1.080808E-5,1.66946E-9,5.414044E-7,8.610231E-8,1.095979E-8,8.30329E-7,0.01070346,0.006374493,0.02580521,9.394682,1.00118E-4,532810.1,532810.1
4.328421E-5,15.6776,-9.2034E8,1143.462,1143.462,0.001569637,1.0,0.9476766,3.122464E-6,4.632108E-4,4.782229E-5,2.336463E-4,3.637467E-5,0.001951856,1.980685E-6,3.092317E-5,2.383868E-6,9.79581E-4,5.712298E-5,1.099286E-7,1.509172E-6,1.571708E-5,9.475772E-7,1.519162E-7,6.618612E-8,7.481206E-7,3.598514E-4,1.171029E-5,6.440269E-5,2.921253E-4,7.670922E-8,6.535901E-6,2.473128E-7,1.081139E-9,8.730441E-7,2.935507E-4,5.784615E-9,4.691387E-6,3.21629E-9,7.056603E-10,1.523831E-4,2.126793E-5,6.16858E-8,3.482364E-9,3.109396E-5,3.347039E-4,8.675287E-10,0.004045502,1.091505E-5,1.738116E-9,5.546886E-7,8.784101E-8,1.136329E-8,8.515577E-7,0.01069907,0.006370989,0.02579225,9.39416,1.001193E-4,532780.5,532780.5
4.456684E-5,15.67708,-9.145968E8,1143.271,1143.271,0.001569637,1.0,0.9475584,3.108888E-6,4.790908E-4,4.76587E-5,2.412528E-4,3.624319E-5,0.002014107,2.07793E-6,3.200921E-5,2.373649E-6,0.001010958,5.719185E-5,1.165069E-7,1.568016E-6,1.626148E-5,9.432705E-7,1.586922E-7,7.262845E-8,7.96391E-7,3.714464E-4,1.221779E-5,6.458551E-5,3.02732E-4,8.248335E-8,6.754875E-6,2.648159E-7,1.163494E-9,9.028514E-7,3.0314E-4,6.207294E-9,4.897598E-6,3.433475E-9,7.594039E-10,1.573515E-4,2.206542E-5,6.665862E-8,3.739739E-9,3.20041E-5,3.454239E-4,9.324952E-10,0.004044441,1.116867E-5,1.911103E-9,5.872562E-7,9.206054E-8,1.237143E-8,9.036346E-7,0.0106885,0.00636255,0.02576102,9.392903,1.001227E-4,532709.2,532709.2
4.48048E-5,15.67698,-9.135362E8,1143.236,1143.236,0.001569637,1.0,0.9475366,3.106336E-6,4.820287E-4,4.762782E-5,2.426598E-4,3.621849E-5,0.002025617,2.09607E-6,3.220993E-5,2.371733E-6,0.001016759,5.720374E-5,1.17744E-7,1.578925E-6,1.636205E-5,9.424654E-7,1.599533E-7,7.386421E-8,8.054712E-7,3.735895E-4,1.231205E-5,6.461617E-5,3.046954E-4,8.357495E-8,6.795384E-6,2.681201E-7,1.179135E-9,9.083541E-7,3.049127E-4,6.287388E-9,4.935823E-6,3.474432E-9,7.695819E-10,1.582695E-4,2.221236E-5,6.759948E-8,3.788405E-9,3.217226E-5,3.474046E-4,9.447853E-10,0.004044245,1.121491E-5,1.944274E-9,5.933628E-7,9.28451E-8,1.256341E-8,9.134042E-7,0.01068654,0.00636099,0.02575525,9.39267,1.001233E-4,532696.0,532696.0
4.488062E-5,15.67695,-9.131899E8,1143.225,1143.225,0.001569637,1.0,0.9475297,3.105508E-6,4.829643E-4,4.761795E-5,2.431078E-4,3.62106E-5,0.002029282,2.101857E-6,3.227383E-5,2.37112E-6,0.001018606,5.720747E-5,1.181393E-7,1.5824E-6,1.639407E-5,9.422066E-7,1.603553E-7,7.426065E-8,8.083725E-7,3.742717E-4,1.234208E-5,6.462573E-5,3.053207E-4,8.392409E-8,6.808283E-6,2.691766E-7,1.184143E-9,9.101056E-7,3.054771E-4,6.313018E-9,4.948E-6,3.487525E-9,7.728384E-10,1.585618E-4,2.225911E-5,6.790045E-8,3.803972E-9,3.22258E-5,3.480351E-4,9.487168E-10,0.004044183,1.12296E-5,1.954915E-9,5.953127E-7,9.309518E-8,1.26249E-8,9.16524E-7,0.01068592,0.006360494,0.02575341,9.392596,1.001235E-4,532691.8,532691.8
4.523368E-5,15.67681,-9.116068E8,1143.172,1143.172,0.001569637,1.0,0.9474973,3.101693E-6,4.873175E-4,4.757175E-5,2.451922E-4,3.617372E-5,0.002046331,2.128842E-6,3.257108E-5,2.36826E-6,0.001027199,5.722449E-5,1.199869E-7,1.59858E-6,1.654299E-5,9.410057E-7,1.622293E-7,7.612423E-8,8.219356E-7,3.774455E-4,1.248195E-5,6.466896E-5,3.082307E-4,8.555853E-8,6.868301E-6,2.741204E-7,1.207618E-9,9.182501E-7,3.081027E-4,6.433087E-9,5.004688E-6,3.548777E-9,7.880912E-10,1.599212E-4,2.247638E-5,6.93097E-8,3.876848E-9,3.247479E-5,3.50968E-4,9.67125E-10,0.004043893,1.129763E-5,2.004929E-9,6.044197E-7,9.426041E-8,1.291337E-8,9.310971E-7,0.01068302,0.006358184,0.02574486,9.392252,1.001244E-4,532672.3,532672.3
4.934554E-5,15.67517,-8.931995E8,1142.57,1142.57,0.001569637,1.0,0.9471244,3.055707E-6,5.375933E-4,4.70133E-5,2.692486E-4,3.573307E-5,0.002242893,2.447641E-6,3.599285E-5,2.334282E-6,0.001126256,5.738763E-5,1.423173E-7,1.786515E-6,1.825556E-5,9.268271E-7,1.842339E-7,9.994183E-8,9.858809E-7,4.139904E-4,1.411261E-5,6.503447E-5,3.418769E-4,1.055864E-7,7.561221E-6,3.344786E-7,1.499651E-9,1.011697E-6,3.383562E-4,7.91596E-9,5.662236E-6,4.294648E-9,9.760275E-10,1.755624E-4,2.495501E-5,8.660571E-8,4.770806E-9,3.533967E-5,3.847086E-4,1.193194E-9,0.004040577,1.205071E-5,2.643093E-9,7.134968E-7,1.078896E-7,1.651941E-8,1.105852E-6,0.01064965,0.006331581,0.02564634,9.388285,1.001349E-4,532447.3,532447.3
5.0697E-5,15.67464,-8.871794E8,1142.375,1142.375,0.001569637,1.0,0.9470034,3.040134E-6,5.539455E-4,4.682337E-5,2.770665E-4,3.558478E-5,0.002306688,2.55409E-6,3.710112E-5,2.322903E-6,0.001158401,5.742973E-5,1.49972E-7,1.84806E-6,1.880955E-5,9.22108E-7,1.915312E-7,1.086364E-7,1.042052E-6,4.258328E-4,1.464859E-5,6.510704E-5,3.528306E-4,1.125541E-7,7.786482E-6,3.553978E-7,1.603207E-9,1.04184E-6,3.481677E-4,8.437066E-9,5.876992E-6,4.552468E-9,1.04186E-9,1.806261E-4,2.574896E-5,9.26305E-8,5.082362E-9,3.626728E-5,3.956303E-4,1.272071E-9,0.00403951,1.228303E-5,2.875481E-9,7.504739E-7,1.12384E-7,1.780188E-8,1.165165E-6,0.01063882,0.006322959,0.02561439,9.386998,1.001383E-4,532374.3,532374.3
5.081057E-5,15.67459,-8.866761E8,1142.358,1142.358,0.001569637,1.0,0.9469933,3.03882E-6,5.553157E-4,4.68073E-5,2.777215E-4,3.557226E-5,0.00231203,2.56307E-6,3.719388E-5,2.321944E-6,0.001161093,5.743305E-5,1.506222E-7,1.853227E-6,1.88559E-5,9.217112E-7,1.921458E-7,1.093869E-7,1.046822E-6,4.268242E-4,1.469362E-5,6.511221E-5,3.537487E-4,1.131481E-7,7.805355E-6,3.571794E-7,1.612082E-9,1.04436E-6,3.489892E-4,8.481614E-9,5.895002E-6,4.574412E-9,1.047483E-9,1.810499E-4,2.581522E-5,9.314416E-8,5.108934E-9,3.634491E-5,3.965443E-4,1.2788E-9,0.00403942,1.230222E-5,2.895526E-9,7.536049E-7,1.127619E-7,1.791181E-8,1.170189E-6,0.01063792,0.006322237,0.02561171,9.386891,1.001386E-4,532368.2,532368.2
5.087149E-5,15.67457,-8.864033E8,1142.349,1142.349,0.001569637,1.0,0.9469879,3.038113E-6,5.560504E-4,4.679867E-5,2.780726E-4,3.556554E-5,0.002314895,2.567888E-6,3.724361E-5,2.32143E-6,0.001162536,5.743482E-5,1.509713E-7,1.855998E-6,1.888074E-5,9.214982E-7,1.924754E-7,1.097908E-7,1.049383E-6,4.273556E-4,1.471778E-5,6.511493E-5,3.542409E-4,1.134672E-7,7.815474E-6,3.581364E-7,1.616853E-9,1.045711E-6,3.494296E-4,8.505555E-9,5.90466E-6,4.586199E-9,1.050504E-9,1.812771E-4,2.585073E-5,9.342012E-8,5.123212E-9,3.638654E-5,3.970342E-4,1.282415E-9,0.004039373,1.231249E-5,2.90631E-9,7.552857E-7,1.129646E-7,1.79709E-8,1.172886E-6,0.01063743,0.00632185,0.02561028,9.386833,1.001387E-4,532364.9,532364.9
5.110482E-5,15.67448,-8.853678E8,1142.316,1142.316,0.001569637,1.0,0.9469671,3.035408E-6,5.588629E-4,4.676558E-5,2.79417E-4,3.553978E-5,0.002325859,2.586361E-6,3.743394E-5,2.319457E-6,0.00116806,5.744152E-5,1.523116E-7,1.866609E-6,1.897584E-5,9.206819E-7,1.937389E-7,1.11346E-7,1.059214E-6,4.293899E-4,1.481027E-5,6.512499E-5,3.561253E-4,1.146929E-7,7.854212E-6,3.618122E-7,1.635202E-9,1.05088E-6,3.511154E-4,8.597577E-9,5.941639E-6,4.631465E-9,1.062115E-9,1.821466E-4,2.598655E-5,9.448024E-8,5.178063E-9,3.654584E-5,3.989096E-4,1.296306E-9,0.00403919,1.23517E-5,2.947835E-9,7.617338E-7,1.13741E-7,1.819816E-8,1.183232E-6,0.01063557,0.006320369,0.02560479,9.386612,1.001393E-4,532352.4,532352.4
5.215715E-5,15.67406,-8.807006E8,1142.165,1142.165,0.001569637,1.0,0.9468736,3.02315E-6,5.71514E-4,4.66156E-5,2.854627E-4,3.542328E-5,0.002375153,2.669949E-6,3.828914E-5,2.310547E-6,0.001192896,5.747011E-5,1.584133E-7,1.914417E-6,1.9403E-5,9.169979E-7,1.994475E-7,1.185304E-7,1.103956E-6,4.385317E-4,1.522724E-5,6.516321E-5,3.646023E-4,1.202907E-7,8.028433E-6,3.785863E-7,1.719427E-9,1.074083E-6,3.58693E-4,9.018969E-9,6.108078E-6,4.837924E-9,1.115234E-9,1.860533E-4,2.65952E-5,9.932209E-8,5.428705E-9,3.726164E-5,4.073351E-4,1.359794E-9,0.004038368,1.252581E-5,3.139504E-9,7.910059E-7,1.172433E-7,1.924109E-8,1.230213E-6,0.01062721,0.006313711,0.02558011,9.385618,1.001419E-4,532296.0,532296.0
7.343991E-5,15.66618,-7.921681E8,1139.277,1139.277,0.001569637,1.0,0.9450811,2.775251E-6,8.16167E-4,4.353924E-5,4.020683E-4,3.307512E-5,0.003320738,4.430964E-6,5.452205E-5,2.133296E-6,0.001668945,5.772583E-5,2.986901E-7,2.862981E-6,2.74699E-5,8.445422E-7,3.172599E-7,3.237219E-7,2.120011E-6,6.127514E-4,2.351687E-5,6.452484E-5,5.282363E-4,2.538466E-7,1.138929E-5,7.760677E-7,3.934756E-9,1.507429E-6,5.035259E-4,1.960556E-8,9.331957E-6,9.704715E-9,2.426144E-9,2.601999E-4,3.769146E-5,2.145105E-7,1.150233E-8,5.088654E-5,5.672209E-4,2.899746E-9,0.004023046,1.525458E-5,8.507334E-9,1.431048E-6,1.872434E-7,4.576343E-8,2.258948E-6,0.01046726,0.006186658,0.02510789,9.3666,1.001923E-4,531217.5,531217.5
7.695542E-5,15.66494,-7.788456E8,1138.828,1138.828,0.001569637,1.0,0.9448022,2.736354E-6,8.545806E-4,4.305009E-5,4.203283E-4,3.270542E-5,0.003467897,4.731108E-6,5.701565E-5,2.10569E-6,0.001742965,5.773257E-5,3.24528E-7,3.016105E-6,2.870182E-5,8.333386E-7,3.369705E-7,3.690029E-7,2.303791E-6,6.396601E-4,2.484967E-5,6.428934E-5,5.538065E-4,2.790664E-7,1.191543E-5,8.509804E-7,4.397672E-9,1.572774E-6,5.259675E-4,2.171579E-8,9.835352E-6,1.061963E-8,2.682819E-9,2.715971E-4,3.932376E-5,2.361347E-7,1.267286E-8,5.299016E-5,5.917973E-4,3.19625E-9,0.004020728,1.558423E-5,9.665982E-9,1.542763E-6,1.985221E-7,5.100293E-8,2.438452E-6,0.01044244,0.006166996,0.02503461,9.363648,1.002002E-4,531050.1,531050.1
7.773227E-5,15.66468,-7.759551E8,1138.73,1138.73,0.001569637,1.0,0.9447412,2.727873E-6,8.629965E-4,4.294326E-5,4.243272E-4,3.262473E-5,0.003500091,4.797681E-6,5.755995E-5,2.099673E-6,0.001759156,5.773316E-5,3.303249E-7,3.049805E-6,2.897045E-5,8.308961E-7,3.413306E-7,3.794517E-7,2.344864E-6,6.455395E-4,2.514262E-5,6.423526E-5,5.594025E-4,2.847404E-7,1.203065E-5,8.678394E-7,4.503746E-9,1.586993E-6,5.308733E-4,2.219518E-8,9.945454E-6,1.08255E-8,2.740953E-9,2.740852E-4,3.967765E-5,2.409936E-7,1.293732E-8,5.34498E-5,5.971628E-4,3.263214E-9,0.004020223,1.565328E-5,9.932149E-9,1.567591E-6,2.010011E-7,5.218813E-8,2.478335E-6,0.01043701,0.006162699,0.02501859,9.363003,1.00202E-4,531013.4,531013.4
7.801429E-5,15.66458,-7.749081E8,1138.695,1138.695,0.001569637,1.0,0.9447191,2.724805E-6,8.660453E-4,4.290459E-5,4.257757E-4,3.259553E-5,0.003511749,4.82187E-6,5.775694E-5,2.097496E-6,0.001765019,5.773329E-5,3.324371E-7,3.062027E-6,2.906765E-5,8.300154E-7,3.429138E-7,3.832848E-7,2.359815E-6,6.476679E-4,2.524882E-5,6.421546E-5,5.614292E-4,2.868091E-7,1.207238E-5,8.739865E-7,4.542595E-9,1.592135E-6,5.326495E-4,2.237038E-8,9.985322E-6,1.090057E-8,2.762183E-9,2.749858E-4,3.980553E-5,2.427645E-7,1.303384E-8,5.36162E-5,5.991048E-4,3.287652E-9,0.004020041,1.567802E-5,1.002968E-8,1.576616E-6,2.018998E-7,5.262078E-8,2.492831E-6,0.01043504,0.006161143,0.02501278,9.362769,1.002026E-4,531000.2,531000.2
7.828333E-5,15.66448,-7.739148E8,1138.661,1138.661,0.001569637,1.0,0.9446981,2.721884E-6,8.689506E-4,4.286777E-5,4.271559E-4,3.256773E-5,0.003522857,4.844956E-6,5.794458E-5,2.095425E-6,0.001770605,5.773338E-5,3.344557E-7,3.07368E-6,2.916022E-5,8.291746E-7,3.444243E-7,3.869611E-7,2.374096E-6,6.496954E-4,2.535008E-5,6.419651E-5,5.633602E-4,2.887869E-7,1.211215E-5,8.798638E-7,4.579823E-9,1.597031E-6,5.343417E-4,2.253809E-8,1.002331E-5,1.097233E-8,2.782497E-9,2.758436E-4,3.992722E-5,2.444573E-7,1.312618E-8,5.377471E-5,6.009545E-4,3.311027E-9,0.004019867,1.570146E-5,1.012317E-8,1.585231E-6,2.027565E-7,5.303467E-8,2.506668E-6,0.01043317,0.006159661,0.02500726,9.362546,1.002032E-4,530987.6,530987.6
7.872089E-5,15.66433,-7.723011E8,1138.606,1138.606,0.001569637,1.0,0.9446639,2.717149E-6,8.736684E-4,4.2808E-5,4.293971E-4,3.252261E-5,0.00354089,4.882524E-6,5.824907E-5,2.092063E-6,0.001779673,5.773345E-5,3.377472E-7,3.092618E-6,2.931042E-5,8.278113E-7,3.468812E-7,3.929849E-7,2.397366E-6,6.529862E-4,2.551457E-5,6.416552E-5,5.664953E-4,2.920132E-7,1.217672E-5,8.894518E-7,4.640753E-9,1.604972E-6,5.370884E-4,2.281213E-8,1.008496E-5,1.108941E-8,2.815675E-9,2.772356E-4,4.012447E-5,2.47218E-7,1.327691E-8,5.4032E-5,6.039565E-4,3.349185E-9,0.004019585,1.573921E-5,1.027623E-8,1.599254E-6,2.041485E-7,5.371042E-8,2.529191E-6,0.01043013,0.006157255,0.02499828,9.362185,1.002041E-4,530967.1,530967.1
8.292237E-5,15.66289,-7.571179E8,1138.084,1138.084,0.001569637,1.0,0.9443392,2.672368E-6,9.185607E-4,4.224218E-5,4.507143E-4,3.209565E-5,0.00371222,5.244488E-6,6.113519E-5,2.06029E-6,0.001865817,5.772944E-5,3.698243E-7,3.273676E-6,3.073255E-5,8.149361E-7,3.704889E-7,4.533934E-7,2.623154E-6,6.842103E-4,2.708475E-5,6.386013E-5,5.962913E-4,3.235323E-7,1.27908E-5,9.831717E-7,5.247795E-9,1.679997E-6,5.631639E-4,2.551726E-8,1.067053E-5,1.223374E-8,3.142146E-9,2.904324E-4,4.198111E-5,2.741505E-7,1.47565E-8,5.647331E-5,6.324156E-4,3.723555E-9,0.004016915,1.608161E-5,1.180351E-8,1.734549E-6,2.174346E-7,6.034371E-8,2.746403E-6,0.01040127,0.006134417,0.02491307,9.358752,1.002133E-4,530772.4,530772.4
8.435659E-5,15.66241,-7.52069E8,1137.908,1137.908,0.001569637,1.0,0.9442298,2.657393E-6,9.337161E-4,4.205242E-5,4.579072E-4,3.195252E-5,0.003769952,5.368523E-6,6.210487E-5,2.049657E-6,0.001894838,5.772622E-5,3.809656E-7,3.335152E-6,3.120974E-5,8.106312E-7,3.785526E-7,4.750921E-7,2.701149E-6,6.947143E-4,2.761689E-5,6.375327E-5,6.06335E-4,3.345094E-7,1.299798E-5,1.015836E-6,5.46426E-9,1.705103E-6,5.719416E-4,2.647117E-8,1.086772E-5,1.263256E-8,3.256845E-9,2.948672E-4,4.259962E-5,2.835137E-7,1.527482E-8,5.729466E-5,6.419796E-4,3.854618E-9,0.00401602,1.619042E-5,1.234879E-8,1.780967E-6,2.219361E-7,6.266587E-8,2.820888E-6,0.01039155,0.006126731,0.02488437,9.357596,1.002165E-4,530706.8,530706.8
8.447455E-5,15.66237,-7.516415E8,1137.894,1137.894,0.001569637,1.0,0.9442208,2.656142E-6,9.349588E-4,4.203689E-5,4.584969E-4,3.194081E-5,0.003774684,5.378734E-6,6.218427E-5,2.048784E-6,0.001897217,5.772591E-5,3.818861E-7,3.340201E-6,3.12488E-5,8.102753E-7,3.792158E-7,4.769011E-7,2.707583E-6,6.955747E-4,2.766055E-5,6.374443E-5,6.071582E-4,3.354169E-7,1.301497E-5,1.018537E-6,5.482273E-9,1.707156E-6,5.726608E-4,2.65503E-8,1.088387E-5,1.266554E-8,3.26635E-9,2.952303E-4,4.265015E-5,2.842874E-7,1.531774E-8,5.736194E-5,6.427628E-4,3.86547E-9,0.004015947,1.619919E-5,1.239418E-8,1.784789E-6,2.223055E-7,6.28581E-8,2.82702E-6,0.01039075,0.006126101,0.02488202,9.357501,1.002167E-4,530701.4,530701.4
8.467686E-5,15.6623,-7.509344E8,1137.869,1137.869,0.001569637,1.0,0.9442055,2.654055E-6,9.370887E-4,4.201027E-5,4.595076E-4,3.192073E-5,0.003782792,5.396251E-6,6.232033E-5,2.04729E-6,0.001901293,5.772537E-5,3.834663E-7,3.348857E-6,3.131573E-5,8.0967E-7,3.803534E-7,4.800128E-7,2.718625E-6,6.970492E-4,2.773542E-5,6.372925E-5,6.085689E-4,3.369752E-7,1.304408E-5,1.023175E-6,5.513244E-9,1.710675E-6,5.738932E-4,2.668628E-8,1.091156E-5,1.272217E-8,3.282681E-9,2.958526E-4,4.273669E-5,2.856158E-7,1.539147E-8,5.747724E-5,6.441049E-4,3.884108E-9,0.004015822,1.621418E-5,1.247221E-8,1.791346E-6,2.229389E-7,6.318825E-8,2.83754E-6,0.01038939,0.006125022,0.02487799,9.357339,1.002171E-4,530692.2,530692.2
8.551419E-5,15.66202,-7.480195E8,1137.767,1137.767,0.001569637,1.0,0.944142,2.645405E-6,9.458865E-4,4.190053E-5,4.63682E-4,3.183799E-5,0.003816274,5.468796E-6,6.288185E-5,2.041154E-6,0.001918122,5.772297E-5,3.900266E-7,3.384649E-6,3.159187E-5,8.071862E-7,3.850621E-7,4.930073E-7,2.764417E-6,7.031357E-4,2.804486E-5,6.366628E-5,6.143947E-4,3.434467E-7,1.316431E-5,1.042441E-6,5.642426E-9,1.725183E-6,5.789812E-4,2.725228E-8,1.102587E-5,1.295741E-8,3.350609E-9,2.98421E-4,4.309331E-5,2.911307E-7,1.569799E-8,5.79532E-5,6.496439E-4,3.96159E-9,0.004015304,1.627539E-5,1.279772E-8,1.818505E-6,2.255567E-7,6.45605E-8,2.881108E-6,0.01038375,0.006120567,0.02486135,9.356668,1.002189E-4,530654.2,530654.2
9.519239E-5,15.65883,-7.157928E8,1136.616,1136.616,0.001569637,1.0,0.9434258,2.549206E-6,0.001045546,4.067632E-5,5.10926E-4,3.091525E-5,0.004194273,6.311885E-6,6.91877E-5,1.972814E-6,0.002108051,5.767542E-5,4.68017E-7,3.794258E-6,3.468554E-5,7.79535E-7,4.394887E-7,6.567541E-7,3.302915E-6,7.716408E-4,3.157202E-5,6.29255E-5,6.801933E-4,4.206589E-7,1.452468E-5,1.272766E-6,7.252526E-9,1.886935E-6,6.363158E-4,3.416168E-8,1.231428E-5,1.57702E-8,4.174522E-9,3.272729E-4,4.703846E-5,3.567099E-7,1.93978E-8,6.331149E-5,7.118739E-4,4.895477E-9,0.004009511,1.689469E-5,1.685117E-8,2.134128E-6,2.553841E-7,8.103941E-8,3.386855E-6,0.01032021,0.006070378,0.0246737,9.349108,1.002394E-4,530225.4,530225.4
9.973364E-5,15.65737,-7.015717E8,1136.093,1136.093,0.001569637,1.0,0.9431,2.506451E-6,0.001091072,4.012966E-5,5.324817E-4,3.050326E-5,0.004366168,6.709811E-6,7.203511E-5,1.942393E-6,0.002194378,5.764186E-5,5.058754E-7,3.98391E-6,3.607795E-5,7.672378E-7,4.650038E-7,7.421352E-7,3.560408E-6,8.026653E-4,3.319607E-5,6.257599E-5,7.101286E-4,4.582722E-7,1.514518E-5,1.38532E-6,8.082184E-9,1.95926E-6,6.623226E-4,3.76284E-8,1.289868E-5,1.714533E-8,4.584663E-9,3.403058E-4,4.878454E-5,3.885142E-7,2.122874E-8,6.573901E-5,7.399883E-4,5.356702E-9,0.004006906,1.713524E-5,1.893214E-8,2.28281E-6,2.691099E-7,8.911322E-8,3.624692E-6,0.01029135,0.006047619,0.02458849,9.345675,1.002487E-4,530030.7,530030.7
9.982964E-5,15.65734,-7.01278E8,1136.082,1136.082,0.001569637,1.0,0.9430932,2.505563E-6,0.001092026,4.011829E-5,5.329333E-4,3.049469E-5,0.004369766,6.718236E-6,7.209457E-5,1.94176E-6,0.002196185,5.764108E-5,5.066838E-7,3.987902E-6,3.610699E-5,7.669813E-7,4.655429E-7,7.439988E-7,3.565879E-6,8.033138E-4,3.323019E-5,6.256862E-5,7.107552E-4,4.59076E-7,1.515818E-5,1.387729E-6,8.100234E-9,1.960766E-6,6.628664E-4,3.770318E-8,1.29109E-5,1.717476E-8,4.593489E-9,3.40578E-4,4.882077E-5,3.891929E-7,2.126807E-8,6.578975E-5,7.405754E-4,5.366604E-9,0.004006852,1.714001E-5,1.897733E-8,2.285955E-6,2.693982E-7,8.928594E-8,3.629718E-6,0.01029075,0.006047143,0.02458671,9.345603,1.002489E-4,530026.6,530026.6
1.0E-4,15.65729,-7.007544E8,1136.063,1136.063,0.001569637,1.0,0.9430811,2.503989E-6,0.001093718,4.009814E-5,5.337343E-4,3.047949E-5,0.004376146,6.733187E-6,7.22E-5,1.940639E-6,0.002199389,5.763969E-5,5.081191E-7,3.994984E-6,3.61585E-5,7.665281E-7,4.664995E-7,7.473119E-7,3.575589E-6,8.044637E-4,3.329072E-5,6.255554E-5,7.118664E-4,4.605032E-7,1.518124E-5,1.392005E-6,8.132318E-9,1.963435E-6,6.638309E-4,3.783605E-8,1.293257E-5,1.722701E-8,4.609168E-9,3.410606E-4,4.888499E-5,3.903979E-7,2.133793E-8,6.587974E-5,7.416166E-4,5.384189E-9,0.004006756,1.714845E-5,1.905765E-8,2.291534E-6,2.699097E-7,8.959265E-8,3.638638E-6,0.01028968,0.006046299,0.02458355,9.345475,1.002492E-4,530019.4,530019.4
