Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_IC3H7_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_NC4H10_Soln#15 (),Mole_fraction_PC4H9_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_IC4H7_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H5_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C5H5_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NC5H12_Soln#15 (),Mole_fraction_NC5H11_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M3_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_DIALLYL_Soln#15 (),Mole_fraction_NC6H12_Soln#15 (),Mole_fraction_NC7H15_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_C6H5C2H5_Soln#15 (),Mole_fraction_NC12H26_Soln#15 (),Mole_fraction_NC16H34_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
3.642576E-6,15.84298,-2.115691E10,1483.83,1483.83,0.001061813,1.0,0.8264925,3.263282E-4,0.02039661,0.003297882,0.006481579,2.648496E-4,0.0718594,2.826664E-4,0.003653871,0.002715544,2.713029E-5,2.939345E-5,0.02788308,0.001187795,2.755003E-4,4.376923E-4,5.483218E-5,5.916883E-4,1.278993E-5,9.802157E-5,4.64906E-5,4.391101E-5,0.006577314,5.269766E-4,1.205112E-4,0.01156317,1.40573E-4,5.345121E-4,4.073394E-6,2.176226E-4,4.507129E-6,2.441098E-4,9.32983E-6,1.011258E-7,3.042714E-4,3.429131E-7,0.002263221,1.087052E-4,0.002147992,4.359668E-5,5.553597E-4,3.900566E-7,0.00240809,0.003109144,1.725216E-4,5.528349E-6,3.881694E-5,2.827518E-4,2.942803E-5,0.002027408,8.160437,6.702106E-5,462811.1,462811.1
3.680451E-6,15.84409,-2.088379E10,1483.645,1483.645,0.001061813,1.0,0.8263094,3.234749E-4,0.02048158,0.003268023,0.006491281,2.61975E-4,0.07201094,2.808379E-4,0.003673377,0.002715026,2.686111E-5,2.896988E-5,0.02790407,0.001184919,2.774125E-4,4.397873E-4,5.521387E-5,5.906537E-4,1.259478E-5,9.782904E-5,4.674769E-5,4.393187E-5,0.006565887,5.271387E-4,1.195539E-4,0.01157934,1.395488E-4,5.385789E-4,4.130754E-6,2.187865E-4,4.569317E-6,2.457311E-4,9.404914E-6,1.026677E-7,3.03183E-4,3.365505E-7,0.002244394,1.08277E-4,0.002146265,4.352927E-5,5.528971E-4,3.83332E-7,0.002394325,0.003107641,1.723555E-4,5.579681E-6,3.901478E-5,2.773308E-4,2.858344E-5,0.001998369,8.158845,6.701633E-5,462720.9,462720.9
3.687459E-6,15.8443,-2.083384E10,1483.611,1483.611,0.001061813,1.0,0.8262758,3.229523E-4,0.02049721,0.003262556,0.006493052,2.614489E-4,0.07203878,2.805018E-4,0.003676968,0.002714926,2.681186E-5,2.889258E-5,0.02790789,0.001184389,2.777649E-4,4.401734E-4,5.528416E-5,5.904624E-4,1.255918E-5,9.779339E-5,4.679495E-5,4.393542E-5,0.00656377,5.271669E-4,1.193783E-4,0.01158229,1.393606E-4,5.393276E-4,4.141361E-6,2.19001E-4,4.580818E-6,2.460297E-4,9.418756E-6,1.029535E-7,3.029824E-4,3.353907E-7,0.002240932,1.081975E-4,0.002145942,4.351673E-5,5.524431E-4,3.821051E-7,0.00239179,0.003107365,1.723249E-4,5.589149E-6,3.905113E-5,2.763419E-4,2.843024E-5,0.001993058,8.158554,6.701547E-5,462704.3,462704.3
3.699559E-6,15.84465,-2.074808E10,1483.553,1483.553,0.001061813,1.0,0.8262179,3.220541E-4,0.02052412,0.003253162,0.006496091,2.605448E-4,0.07208669,2.799231E-4,0.003683154,0.002714749,2.672721E-5,2.875989E-5,0.02791444,0.001183476,2.783723E-4,4.408388E-4,5.540528E-5,5.901322E-4,1.249808E-5,9.77318E-5,4.687633E-5,4.394131E-5,0.006560113,5.272143E-4,1.190762E-4,0.01158737,1.390366E-4,5.406174E-4,4.159672E-6,2.193706E-4,4.600674E-6,2.465443E-4,9.442618E-6,1.034473E-7,3.026365E-4,3.33401E-7,0.002234968,1.080602E-4,0.002145382,4.349501E-5,5.516603E-4,3.799997E-7,0.002387422,0.00310689,1.72272E-4,5.605473E-6,3.911371E-5,2.746449E-4,2.816799E-5,0.001983932,8.158052,6.701398E-5,462675.8,462675.8
3.773149E-6,15.84675,-2.023834E10,1483.203,1483.203,0.001061813,1.0,0.8258712,3.166967E-4,0.02068586,0.00319716,0.006514105,2.551586E-4,0.07237409,2.764476E-4,0.003720415,0.002713588,2.622302E-5,2.797354E-5,0.02795313,0.001177973,2.820389E-4,4.448542E-4,5.613536E-5,5.881268E-4,1.213618E-5,9.735663E-5,4.736524E-5,4.397108E-5,0.006537815,5.274681E-4,1.172676E-4,0.01161757,1.370914E-4,5.483864E-4,4.270925E-6,2.216011E-4,4.721336E-6,2.496464E-4,9.586742E-6,1.064609E-7,3.005475E-4,3.216362E-7,0.002199113,1.07221E-4,0.002141913,4.336149E-5,5.469318E-4,3.675305E-7,0.002361097,0.003104043,1.719516E-4,5.704165E-6,3.948927E-5,2.645984E-4,2.663196E-5,0.001929621,8.155048,6.700512E-5,462505.5,462505.5
3.844471E-6,15.84871,-1.976292E10,1482.871,1482.871,0.001061813,1.0,0.8255435,3.116706E-4,0.02083958,0.003144677,0.006530822,2.501157E-4,0.07264629,2.731495E-4,0.003755946,0.002712329,2.57511E-5,2.724375E-5,0.02798877,0.001172717,2.855482E-4,4.486957E-4,5.683236E-5,5.861887E-4,1.180064E-5,9.699231E-5,4.782945E-5,4.399035E-5,0.006516133,5.276602E-4,1.15561E-4,0.01164577,1.352475E-4,5.557949E-4,4.378547E-6,2.237347E-4,4.838109E-6,2.526091E-4,9.724814E-6,1.093978E-7,2.985468E-4,3.107604E-7,0.002165025,1.064021E-4,0.002138455,4.322985E-5,5.424014E-4,3.559724E-7,0.002335971,0.003101349,1.716436E-4,5.798852E-6,3.984526E-5,2.552918E-4,2.523463E-5,0.001878867,8.152216,6.69968E-5,462344.9,462344.9
3.875805E-6,15.84956,-1.955961E10,1482.728,1482.728,0.001061813,1.0,0.8254021,3.095125E-4,0.0209062,0.003122159,0.006537943,2.479535E-4,0.07276395,2.71722E-4,0.003771378,0.002711736,2.554879E-5,2.693276E-5,0.02800387,0.001170431,2.870763E-4,4.503681E-4,5.713532E-5,5.853392E-4,1.165776E-5,9.68321E-5,4.803046E-5,4.399593E-5,0.006506588,5.277286E-4,1.148252E-4,0.01165783,1.344501E-4,5.590127E-4,4.425762E-6,2.246635E-4,4.889356E-6,2.538972E-4,9.78498E-6,1.106931E-7,2.976752E-4,3.061389E-7,0.002150253,1.060409E-4,0.002136908,4.317136E-5,5.404273E-4,3.510516E-7,0.002325052,0.003100186,1.71509E-4,5.840154E-6,3.999923E-5,2.513318E-4,2.464768E-5,0.001857136,8.150996,6.699324E-5,462275.7,462275.7
3.905694E-6,15.85035,-1.936879E10,1482.593,1482.593,0.001061813,1.0,0.8252685,3.074813E-4,0.02096924,0.003100974,0.006544614,2.459202E-4,0.07287513,2.703723E-4,0.003786,0.002711149,2.535856E-5,2.664137E-5,0.02801797,0.001168265,2.885265E-4,4.519549E-4,5.74225E-5,5.8453E-4,1.152394E-5,9.667922E-5,4.822058E-5,4.399968E-5,0.006497474,5.277851E-4,1.14131E-4,0.01166915,1.336965E-4,5.620615E-4,4.47076E-6,2.255446E-4,4.938205E-6,2.551185E-4,9.842095E-6,1.119314E-7,2.96848E-4,3.018157E-7,0.002136276,1.056955E-4,0.002135417,4.31152E-5,5.385533E-4,3.464434E-7,0.002314703,0.003099088,1.71381E-4,5.879385E-6,4.014475E-5,2.476245E-4,2.410232E-5,0.001836717,8.149845,6.698988E-5,462210.4,462210.4
3.919066E-6,15.8507,-1.928428E10,1482.533,1482.533,0.001061813,1.0,0.8252092,3.065813E-4,0.02099728,0.00309159,0.00654756,2.450198E-4,0.07292453,2.697723E-4,0.00379251,0.00271088,2.527432E-5,2.651266E-5,0.02802418,0.001167299,2.891728E-4,4.526621E-4,5.755039E-5,5.841684E-4,1.146485E-5,9.661082E-5,4.830511E-5,4.400086E-5,0.006493395,5.278077E-4,1.138229E-4,0.01167416,1.333617E-4,5.634188E-4,4.490876E-6,2.259373E-4,4.960048E-6,2.556625E-4,9.867559E-6,1.124863E-7,2.964793E-4,2.999085E-7,0.00213006,1.055408E-4,0.002134745,4.308997E-5,5.377179E-4,3.444087E-7,0.002310095,0.0030986,1.713239E-4,5.896882E-6,4.020943E-5,2.459882E-4,2.386291E-5,0.001827681,8.149334,6.698839E-5,462181.4,462181.4
3.936541E-6,15.85116,-1.917481E10,1482.455,1482.455,0.001061813,1.0,0.8251321,3.054128E-4,0.02103378,0.003079409,0.006551376,2.438513E-4,0.07298879,2.689916E-4,0.00380099,0.002710522,2.516501E-5,2.634592E-5,0.02803222,0.001166042,2.900154E-4,4.535839E-4,5.771702E-5,5.836963E-4,1.13883E-5,9.652141E-5,4.841513E-5,4.400196E-5,0.006488061,5.278347E-4,1.134224E-4,0.01168066,1.329262E-4,5.651869E-4,4.517156E-6,2.264491E-4,4.988585E-6,2.563713E-4,9.90076E-6,1.132123E-7,2.959986E-4,2.974398E-7,0.002121968,1.053384E-4,0.002133863,4.305689E-5,5.366287E-4,3.417737E-7,0.002304091,0.003097965,1.712495E-4,5.919702E-6,4.029357E-5,2.438693E-4,2.355405E-5,0.001815958,8.14867,6.698646E-5,462143.8,462143.8
3.94721E-6,15.85144,-1.910844E10,1482.408,1482.408,0.001061813,1.0,0.8250852,3.047038E-4,0.02105598,0.003072019,0.006553686,2.431425E-4,0.07302785,2.685169E-4,0.003806151,0.0027103,2.509871E-5,2.624495E-5,0.02803707,0.001165276,2.905286E-4,4.541453E-4,5.781845E-5,5.834082E-4,1.134197E-5,9.646682E-5,4.848203E-5,4.400238E-5,0.006484803,5.278498E-4,1.131792E-4,0.0116846,1.326614E-4,5.66263E-4,4.533192E-6,2.267608E-4,5.006E-6,2.568028E-4,9.920984E-6,1.136559E-7,2.957058E-4,2.959461E-7,0.002117046,1.052147E-4,0.002133322,4.303665E-5,5.359652E-4,3.401785E-7,0.002300437,0.00309758,1.712041E-4,5.933606E-6,4.034472E-5,2.425868E-4,2.336776E-5,0.001808851,8.148267,6.698529E-5,462120.9,462120.9
4.004517E-6,15.8529,-1.87581E10,1482.156,1482.156,0.001061813,1.0,0.8248363,3.009512E-4,0.02117419,0.003032926,0.006565849,2.393948E-4,0.07323548,2.65992E-4,0.003833669,0.002709067,2.474816E-5,2.571317E-5,0.02806254,0.001161191,2.932694E-4,4.571432E-4,5.835947E-5,5.818638E-4,1.109802E-5,9.617359E-5,4.883803E-5,4.400142E-5,0.006467292,5.279134E-4,1.118884E-4,0.01170538,1.312542E-4,5.720003E-4,4.61924E-6,2.284251E-4,5.099475E-6,2.591051E-4,1.002904E-5,1.160449E-7,2.941419E-4,2.880934E-7,0.002090847,1.045492E-4,0.002130388,4.292717E-5,5.324208E-4,3.317821E-7,0.002280948,0.003095531,1.709612E-4,6.007942E-6,4.06167E-5,2.358396E-4,2.239587E-5,0.001771307,8.146128,6.697909E-5,461999.6,461999.6
4.066458E-6,15.85445,-1.839062E10,1481.889,1481.889,0.001061813,1.0,0.8245724,2.969967E-4,0.02130005,0.002991762,0.006578548,2.354519E-4,0.07345592,2.633088E-4,0.003863035,0.002707658,2.437939E-5,2.515746E-5,0.02808894,0.001156825,2.962029E-4,4.603511E-4,5.89372E-5,5.802004E-4,1.084329E-5,9.585674E-5,4.921662E-5,4.399458E-5,0.006448345,5.279505E-4,1.105222E-4,0.01172718,1.297608E-4,5.781223E-4,4.712065E-6,2.302056E-4,5.200359E-6,2.615647E-4,1.014478E-5,1.186378E-7,2.924681E-4,2.799147E-7,0.00206297,1.03828E-4,0.002127166,4.280759E-5,5.286259E-4,3.230183E-7,0.002260145,0.003093358,1.707006E-4,6.087638E-6,4.090555E-5,2.288029E-4,2.139686E-5,0.001731876,8.143865,6.697256E-5,461871.3,461871.3
4.085315E-6,15.85491,-1.828104E10,1481.808,1481.808,0.001061813,1.0,0.8244931,2.958138E-4,0.02133796,0.002979456,0.006582321,2.342738E-4,0.07352219,2.625016E-4,0.003871896,0.002707214,2.426922E-5,2.49922E-5,0.02809675,0.001155507,2.970899E-4,4.613209E-4,5.91116E-5,5.796953E-4,1.076758E-5,9.576032E-5,4.933058E-5,4.399129E-5,0.006442574,5.279553E-4,1.101124E-4,0.01173368,1.293119E-4,5.799695E-4,4.740283E-6,2.307438E-4,5.231038E-6,2.623075E-4,1.017978E-5,1.194294E-7,2.91962E-4,2.774879E-7,0.002054575,1.036081E-4,0.002126174,4.277093E-5,5.274783E-4,3.204142E-7,0.002253867,0.003092705,1.706216E-4,6.111761E-6,4.099242E-5,2.267134E-4,2.110322E-5,0.00172011,8.143186,6.697061E-5,461832.8,461832.8
4.246589E-6,15.85872,-1.738391E10,1481.14,1481.14,0.001061813,1.0,0.8238341,2.860632E-4,0.02165516,0.002878129,0.006612993,2.245861E-4,0.07407441,2.557688E-4,0.003946279,0.002703154,2.336334E-5,2.364644E-5,0.0281595,0.00114442,3.045681E-4,4.694948E-4,6.057657E-5,5.754006E-4,1.015173E-5,9.493693E-5,5.028227E-5,4.394237E-5,0.0063932,5.278851E-4,1.067129E-4,0.01178683,1.255766E-4,5.954725E-4,4.980857E-6,2.352785E-4,5.492812E-6,2.685526E-4,1.047521E-5,1.262403E-7,2.876961E-4,2.578248E-7,0.001984437,1.017236E-4,0.002117525,4.245309E-5,5.178008E-4,2.992479E-7,0.00220116,0.003087272,1.69954E-4,6.315612E-6,4.171653E-5,2.097541E-4,1.87697E-5,0.001623617,8.137559,6.695452E-5,461513.6,461513.6
4.306593E-6,15.86008,-1.706761E10,1480.9,1480.9,0.001061813,1.0,0.8235973,2.825967E-4,0.02177004,0.002842156,0.006623703,2.211523E-4,0.07427336,2.533406E-4,0.003973325,0.002701532,2.304228E-5,2.317522E-5,0.02818107,0.001140379,3.073019E-4,4.724819E-4,6.11096E-5,5.738152E-4,9.936383E-6,9.463143E-5,5.062608E-5,4.391504E-5,0.006374835,5.278105E-4,1.054953E-4,0.01180554,1.242334E-4,6.011077E-4,5.069992E-6,2.369349E-4,5.589909E-6,2.708277E-4,1.058333E-5,1.287927E-7,2.861376E-4,2.50983E-7,0.001959089,1.010215E-4,0.002114236,4.233302E-5,5.142633E-4,2.918543E-7,0.002181998,0.003085317,1.697092E-4,6.390332E-6,4.197751E-5,2.038422E-4,1.797783E-5,0.00158954,8.135544,6.69488E-5,461399.4,461399.4
