Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H3_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_IC3H7_Soln#11 (),Mole_fraction_NC3H7_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_PC4H9_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H5_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C5H5_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_DIALLYL_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_LC6H6_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_INDENE_Soln#11 (),Mole_fraction_NPBENZ_Soln#11 (),Mole_fraction_NC12H26_Soln#11 (),Mole_fraction_NC16H34_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
3.491029E-4,15.62743,-1.284852E8,1273.026,1273.026,0.001203388,1.0,0.8069749,5.618147E-6,0.03439836,7.247798E-5,0.005926768,1.068758E-5,0.09193085,6.087321E-6,0.003695338,0.001877189,1.54927E-6,3.27957E-7,0.02634379,2.171837E-4,5.11808E-4,5.524735E-4,3.298502E-4,1.116694E-7,4.177905E-5,1.890604E-4,2.259378E-5,0.003808295,4.36884E-4,2.248336E-5,0.01302995,2.528964E-6,7.705398E-4,8.015873E-6,5.476332E-4,2.412817E-5,7.048229E-4,1.814746E-5,1.042159E-6,7.589161E-5,9.915231E-4,5.317062E-5,0.001548361,5.424848E-5,2.085797E-4,0.001015926,0.002961725,3.917217E-5,7.676227E-6,2.641489E-5,8.849976E-5,3.645346E-6,2.038733E-5,1.001771E-4,6.922296E-6,2.415486E-4,8.044029,7.700487E-5,456209.2,456209.2
3.51622E-4,15.62758,-1.26801E8,1272.958,1272.958,0.001203388,1.0,0.8068862,5.589321E-6,0.03445329,7.206619E-5,0.005928696,1.061798E-5,0.09200374,6.054322E-6,0.003702344,0.001875524,1.541391E-6,3.248015E-7,0.02633269,2.166508E-4,5.132467E-4,5.535061E-4,3.290902E-4,1.104095E-7,4.167244E-5,1.893101E-4,2.245725E-5,0.003794833,4.360729E-4,2.236586E-5,0.01303034,2.51612E-6,7.721868E-4,8.048526E-6,5.490645E-4,2.424489E-5,7.066151E-4,1.818854E-5,1.04978E-6,7.567633E-5,9.835648E-4,5.277946E-5,0.001544303,5.405814E-5,2.072998E-4,0.001008941,0.00296103,3.909039E-5,7.706482E-6,2.651035E-5,8.852361E-5,3.660567E-6,2.030413E-5,9.881017E-5,6.780975E-6,2.379675E-4,8.043522,7.700412E-5,456180.4,456180.4
3.620691E-4,15.62822,-1.201262E8,1272.686,1272.686,0.001203388,1.0,0.8065257,5.473603E-6,0.03467752,7.041189E-5,0.005936429,1.033896E-5,0.09230003,5.921723E-6,0.003730986,0.001868677,1.509642E-6,3.122415E-7,0.02628642,2.144717E-4,5.191406E-4,5.577139E-4,3.259808E-4,1.054014E-7,4.123538E-5,1.903121E-4,2.19071E-5,0.00373976,4.327311E-4,2.189199E-5,0.01303132,2.464452E-6,7.789141E-4,8.182803E-6,5.549299E-4,2.472437E-5,7.139403E-4,1.835488E-5,1.081391E-6,7.479755E-5,9.514162E-4,5.119425E-5,0.001527728,5.32742E-5,2.020991E-4,9.806537E-4,0.002958213,3.875784E-5,7.830468E-6,2.69023E-5,8.861178E-5,3.723233E-6,1.996299E-5,9.337311E-5,6.22849E-6,2.237655E-4,8.041475,7.700097E-5,456064.3,456064.3
4.0E-4,15.63061,-9.948837E7,1271.811,1271.811,0.001203388,1.0,0.8053102,5.099105E-6,0.03544729,6.504421E-5,0.005961331,9.440528E-6,0.09330221,5.491087E-6,0.003829862,0.001844549,1.405533E-6,2.728042E-7,0.02611626,2.069453E-4,5.396306E-4,5.720576E-4,3.152248E-4,8.975723E-8,3.971318E-5,1.93541E-4,2.010574E-5,0.00354943,4.208924E-4,2.033419E-5,0.01302729,2.296003E-6,8.020561E-4,8.656018E-6,5.753415E-4,2.640636E-5,7.391927E-4,1.890849E-5,1.196225E-6,7.178178E-5,8.452947E-4,4.590355E-5,0.001470695,5.05049E-5,1.84559E-4,8.863942E-4,0.002948773,3.763109E-5,8.261839E-6,2.827537E-5,8.880016E-5,3.944936E-6,1.877626E-5,7.638542E-5,4.605859E-6,1.79862E-4,8.034712,7.698918E-5,455680.7,455680.7
4.202789E-4,15.63193,-9.035353E7,1271.405,1271.405,0.001203388,1.0,0.8047132,4.923804E-6,0.03583323,6.252399E-5,0.005972866,9.022843E-6,0.09379616,5.288722E-6,0.003879774,0.001832089,1.356066E-6,2.550072E-7,0.02602441,2.031444E-4,5.500553E-4,5.791816E-4,3.097861E-4,8.274376E-8,3.893801E-5,1.950375E-4,1.925317E-5,0.0034534,4.147505E-4,1.959224E-5,0.01302097,2.216479E-6,8.136863E-4,8.900643E-6,5.857368E-4,2.727002E-5,7.519101E-4,1.917529E-5,1.25766E-6,7.02705E-5,7.946455E-4,4.33463E-5,0.001442055,4.907615E-5,1.759652E-4,8.408488E-4,0.002944173,3.70745E-5,8.481366E-6,2.898003E-5,8.88264E-5,4.060053E-6,1.817416E-5,6.879454E-5,3.934848E-6,1.605037E-4,8.03147,7.698269E-5,455496.9,455496.9
4.239802E-4,15.63217,-8.880583E7,1271.335,1271.335,0.001203388,1.0,0.8046078,4.893426E-6,0.03590193,6.208677E-5,0.005974853,8.95068E-6,0.0938835,5.253603E-6,0.003888683,0.001829846,1.347446E-6,2.519678E-7,0.02600761,2.024659E-4,5.519216E-4,5.804443E-4,3.08815E-4,8.15493E-8,3.879924E-5,1.952954E-4,1.910493E-5,0.003436273,4.136433E-4,1.946284E-5,0.01301954,2.202653E-6,8.157583E-4,8.944714E-6,5.875984E-4,2.742513E-5,7.541774E-4,1.922199E-5,1.268877E-6,7.000157E-5,7.85814E-4,4.289823E-5,0.001436955,4.881938E-5,1.744507E-4,8.328651E-4,0.002943363,3.6976E-5,8.520662E-6,2.910661E-5,8.88262E-5,4.080829E-6,1.806662E-5,6.750507E-5,3.82438E-6,1.572331E-4,8.030904,7.69815E-5,455464.8,455464.8
4.259356E-4,15.6323,-8.800235E7,1271.298,1271.298,0.001203388,1.0,0.8045525,4.877568E-6,0.03593801,6.185847E-5,0.005975889,8.913037E-6,0.0939293,5.235265E-6,0.003893366,0.001828665,1.34294E-6,2.503866E-7,0.02599873,2.021094E-4,5.529031E-4,5.811069E-4,3.083045E-4,8.092827E-8,3.872626E-5,1.954298E-4,1.902749E-5,0.003427275,4.130601E-4,1.93952E-5,0.01301876,2.19543E-6,8.168468E-4,8.967927E-6,5.885776E-4,2.750676E-5,7.553686E-4,1.924643E-5,1.274803E-6,6.986033E-5,7.811979E-4,4.266376E-5,0.001434277,4.868423E-5,1.736571E-4,8.286868E-4,0.002942939,3.692433E-5,8.541328E-6,2.917322E-5,8.88255E-5,4.091775E-6,1.80101E-5,6.683512E-5,3.767401E-6,1.55536E-4,8.030607,7.698086E-5,455448.0,455448.0
4.63835E-4,15.63481,-7.412336E7,1270.652,1270.652,0.001203388,1.0,0.8035351,4.593943E-6,0.03661041,5.776782E-5,0.005994192,8.243168E-6,0.09477415,4.906595E-6,0.003981023,0.00180627,1.261675E-6,2.22735E-7,0.02582637,1.954356E-4,5.713593E-4,5.933632E-4,2.987464E-4,7.011613E-8,3.735499E-5,1.978057E-4,1.763714E-5,0.003259214,4.019863E-4,1.817423E-5,0.01299959,2.065613E-6,8.371596E-4,9.40882E-6,6.069977E-4,2.904826E-5,7.776177E-4,1.96893E-5,1.389723E-6,6.722944E-5,6.980401E-4,3.840884E-5,0.001384372,4.613382E-5,1.591155E-4,7.527448E-4,0.002935172,3.59698E-5,8.929718E-6,3.04323E-5,8.873675E-5,4.300248E-6,1.69533E-5,5.524064E-5,2.827693E-6,1.264132E-4,8.025232,7.69685E-5,455143.1,455143.1
4.764825E-4,15.63566,-7.012174E7,1270.459,1270.459,0.001203388,1.0,0.8032165,4.508305E-6,0.03682419,5.652996E-5,0.005999618,8.042319E-6,0.09503937,4.807106E-6,0.004009057,0.001798997,1.236883E-6,2.146271E-7,0.02576886,1.933028E-4,5.772933E-4,5.972209E-4,2.956899E-4,6.69648E-8,3.691476E-5,1.985103E-4,1.72158E-5,0.003205682,3.983861E-4,1.780147E-5,0.01299169,2.026174E-6,8.436288E-4,9.55237E-6,6.129231E-4,2.954615E-5,7.847095E-4,1.982503E-5,1.428099E-6,6.639357E-5,6.727566E-4,3.710319E-5,0.001368515,4.531208E-5,1.545953E-4,7.293766E-4,0.002932756,3.566959E-5,9.054471E-6,3.083964E-5,8.867801E-5,4.368345E-6,1.661653E-5,5.18943E-5,2.573557E-6,1.181028E-4,8.023582,7.696434E-5,455049.5,455049.5
5.0E-4,15.63723,-6.338085E7,1270.128,1270.128,0.001203388,1.0,0.8026488,4.359411E-6,0.03720888,5.437446E-5,0.006008908,7.694889E-6,0.0955126,4.633853E-6,0.004059715,0.001785724,1.193491E-6,2.008058E-7,0.02566209,1.894519E-4,5.880528E-4,6.0411E-4,2.901691E-4,6.161563E-8,3.611776E-5,1.99717E-4,1.648223E-5,0.003109302,3.918148E-4,1.714891E-5,0.0129753,1.957325E-6,8.552834E-4,9.814924E-6,6.236702E-4,3.045115E-5,7.974908E-4,2.006298E-5,1.499488E-6,6.48902E-5,6.286841E-4,3.481344E-5,0.001340006,4.382314E-5,1.465939E-4,6.882866E-4,0.002928473,3.513322E-5,9.280467E-6,3.158128E-5,8.853453E-5,4.493166E-6,1.60106E-5,4.626187E-5,2.16422E-6,1.042234E-4,8.02068,7.695658E-5,454885.0,454885.0
6.0E-4,15.64393,-4.229827E7,1269.029,1269.029,0.001203388,1.0,0.800534,3.84453E-6,0.03868618,4.688708E-5,0.006039052,6.514944E-6,0.09728403,4.032135E-6,0.004256994,0.001732523,1.040556E-6,1.558611E-7,0.0252132,1.745371E-4,6.303553E-4,6.298208E-4,2.6874E-4,4.4469E-8,3.300781E-5,2.036344E-4,1.394701E-5,0.002740174,3.655495E-4,1.485089E-5,0.01288657,1.716386E-6,9.001939E-4,1.087631E-5,6.659603E-4,3.402434E-5,8.467508E-4,2.089906E-5,1.80349E-6,5.913003E-5,4.767201E-4,2.677422E-5,0.001231049,3.804559E-5,1.17595E-4,5.422842E-4,0.002912762,3.311853E-5,1.016525E-5,3.453315E-5,8.751993E-5,5.001059E-6,1.370574E-5,2.883749E-5,1.060149E-6,6.23259E-5,8.010312,7.692364E-5,454296.9,454296.9
6.23894E-4,15.64551,-3.859293E7,1268.825,1268.825,0.001203388,1.0,0.8000877,3.743587E-6,0.03900694,4.541256E-5,0.006044465,6.288408E-6,0.09765953,3.913711E-6,0.004300455,0.001720501,1.010034E-6,1.475972E-7,0.02510764,1.712793E-4,6.397494E-4,6.352196E-4,2.640434E-4,4.136887E-8,3.232403E-5,2.043381E-4,1.345256E-5,0.002660593,3.596486E-4,1.439337E-5,0.01286196,1.6686E-6,9.099768E-4,1.111852E-5,6.753598E-4,3.481823E-5,8.574715E-4,2.106403E-5,1.876224E-6,5.788293E-5,4.473682E-4,2.519354E-5,0.001207548,3.679255E-5,1.116898E-4,5.131093E-4,0.002909497,3.269039E-5,1.036069E-5,3.519601E-5,8.719988E-5,5.117644E-6,1.321453E-5,2.583963E-5,8.980321E-7,5.531409E-5,8.008213,7.691586E-5,454177.9,454177.9
6.270364E-4,15.64572,-3.813537E7,1268.799,1268.799,0.001203388,1.0,0.8000305,3.730827E-6,0.03904831,4.5226E-5,0.006045135,6.259903E-6,0.09770774,3.898731E-6,0.004306079,0.001718937,1.006163E-6,1.465659E-7,0.02509382,1.708588E-4,6.409666E-4,6.359106E-4,2.634366E-4,4.098341E-8,3.223565E-5,2.044251E-4,1.339017E-5,0.002650351,3.588827E-4,1.433538E-5,0.01285865,1.662546E-6,9.112395E-4,1.115008E-5,6.765781E-4,3.492104E-5,8.588548E-4,2.108488E-5,1.885792E-6,5.772218E-5,4.436765E-4,2.499404E-5,0.001204522,3.663127E-5,1.109388E-4,5.094127E-4,0.00290908,3.26354E-5,1.038599E-5,3.528209E-5,8.715595E-5,5.132854E-6,1.315151E-5,2.547132E-5,8.787455E-7,5.445748E-5,8.007946,7.691485E-5,454162.7,454162.7
6.47308E-4,15.64705,-3.533148E7,1268.642,1268.642,0.001203388,1.0,0.7996687,3.651188E-6,0.0393109,4.406078E-5,0.006049233,6.082707E-6,0.09801253,3.805186E-6,0.004341867,0.00170895,9.819387E-7,1.401985E-7,0.02500495,1.681885E-4,6.487216E-4,6.402662E-4,2.595795E-4,3.861089E-8,3.167381E-5,2.049577E-4,1.300139E-5,0.002585482,3.539971E-4,1.397276E-5,0.0128369,1.624694E-6,9.192582E-4,1.135215E-5,6.843409E-4,3.557568E-5,8.676359E-4,2.121488E-5,1.947527E-6,5.670255E-5,4.207464E-4,2.375135E-5,0.001185344,3.560996E-5,1.062308E-4,4.863059E-4,0.00290645,3.228769E-5,1.054694E-5,3.583148E-5,8.686296E-5,5.230317E-6,1.275351E-5,2.322786E-5,7.643558E-7,4.92642E-5,8.00627,7.69083E-5,454067.7,454067.7
6.50584E-4,15.64727,-3.490149E7,1268.617,1268.617,0.001203388,1.0,0.7996115,3.638734E-6,0.03935266,4.387847E-5,0.006049861,6.05511E-6,0.09806081,3.790548E-6,0.004347573,0.001707352,9.7814E-7,1.392136E-7,0.02499064,1.677637E-4,6.499594E-4,6.409539E-4,2.589653E-4,3.824512E-8,3.158434E-5,2.050392E-4,1.294071E-5,0.00257519,3.532165E-4,1.391594E-5,0.01283333,1.618763E-6,9.20534E-4,1.138455E-5,6.855802E-4,3.56801E-5,8.690324E-4,2.123519E-5,1.957505E-6,5.654053E-5,4.171796E-4,2.355749E-5,0.001182299,3.544799E-5,1.054914E-4,4.826883E-4,0.002906035,3.223261E-5,1.05726E-5,3.591932E-5,8.681411E-5,5.245963E-6,1.269056E-5,2.288578E-5,7.473888E-7,4.847616E-5,8.006007,7.690725E-5,454052.8,454052.8
6.559999E-4,15.64762,-3.420453E7,1268.578,1268.578,0.001203388,1.0,0.7995176,3.6184E-6,0.03942127,4.358059E-5,0.006050878,6.010116E-6,0.09814004,3.766647E-6,0.00435696,0.001704718,9.719319E-7,1.376117E-7,0.02496702,1.670656E-4,6.519963E-4,6.42081E-4,2.579556E-4,3.765088E-8,3.143723E-5,2.051713E-4,1.284167E-5,0.002558292,3.519313E-4,1.38231E-5,0.01282739,1.609074E-6,9.226309E-4,1.143798E-5,6.876198E-4,3.585188E-5,8.713274E-4,2.126834E-5,1.974004E-6,5.627434E-5,4.113663E-4,2.324119E-5,0.001177298,3.51821E-5,1.042822E-4,4.767777E-4,0.002905354,3.214221E-5,1.061481E-5,3.606397E-5,8.673246E-5,5.271767E-6,1.258732E-5,2.233233E-5,7.202157E-7,4.720347E-5,8.005576,7.690551E-5,454028.4,454028.4
7.0E-4,15.65047,-2.910419E7,1268.284,1268.284,0.001203388,1.0,0.7987853,3.463656E-6,0.03996095,4.131102E-5,0.006058269,5.670619E-6,0.09875853,3.584573E-6,0.0044312,0.001683733,9.244474E-7,1.256828E-7,0.02477667,1.615736E-4,6.681375E-4,6.508111E-4,2.499934E-4,3.325554E-8,3.027728E-5,2.061305E-4,1.209105E-5,0.002426092,3.4173E-4,1.31142E-5,0.0127777,1.53508E-6,9.391407E-4,1.186557E-5,7.037907E-4,3.721038E-5,8.893803E-4,2.151969E-5,2.108089E-6,5.418381E-5,3.676698E-4,2.085035E-5,0.001138098,3.310538E-5,9.501796E-5,4.31755E-4,0.002900076,3.143647E-5,1.094848E-5,3.721425E-5,8.603152E-5,5.478639E-6,1.178505E-5,1.833379E-5,5.342633E-7,3.809618E-5,8.002264,7.689152E-5,453840.5,453840.5
7.971196E-4,15.65656,-2.064659E7,1267.778,1267.778,0.001203388,1.0,0.7973375,3.176995E-6,0.04105282,3.709106E-5,0.006070013,5.057008E-6,0.09998591,3.246495E-6,0.004583826,0.001639763,8.353372E-7,1.048461E-7,0.02436661,1.504832E-4,7.01453E-4,6.676624E-4,2.337857E-4,2.57295E-8,2.791949E-5,2.076447E-4,1.071803E-5,0.00216341,3.206341E-4,1.179122E-5,0.0126613,1.396744E-6,9.726408E-4,1.277272E-5,7.372333E-4,3.999221E-5,9.258911E-4,2.197789E-5,2.404307E-6,4.997426E-5,2.900402E-4,1.653963E-5,0.001059596,2.901349E-5,7.766078E-5,3.486513E-4,0.002889785,3.003756E-5,1.16322E-5,3.961016E-5,8.428929E-5,5.919537E-6,1.022504E-5,1.197033E-5,2.800057E-7,2.398376E-5,7.995957,7.686157E-5,453482.8,453482.8
8.0E-4,15.65674,-2.044244E7,1267.765,1267.765,0.001203388,1.0,0.7972976,3.169451E-6,0.04108336,3.697975E-5,0.006070281,5.041163E-6,0.1000198,3.237585E-6,0.004588144,0.001638504,8.329721E-7,1.043206E-7,0.02435467,1.50174E-4,7.023972E-4,6.681165E-4,2.333308E-4,2.554274E-8,2.785345E-5,2.07679E-4,1.068227E-5,0.002156176,3.200364E-4,1.175627E-5,0.01265774,1.393081E-6,9.735795E-4,1.279893E-5,7.381828E-4,4.007049E-5,9.269112E-4,2.198975E-5,2.413097E-6,4.9857E-5,2.880708E-4,1.642912E-5,0.001057418,2.890173E-5,7.720284E-5,3.464809E-4,0.002889504,2.999901E-5,1.165147E-5,3.967848E-5,8.423427E-5,5.932314E-6,1.018281E-5,1.182189E-5,2.747568E-7,2.366137E-5,7.995788,7.68607E-5,453473.2,453473.2
8.027209E-4,15.65691,-2.025066E7,1267.753,1267.753,0.001203388,1.0,0.7972601,3.162373E-6,0.04111211,3.687526E-5,0.006070531,5.026306E-6,0.1000517,3.229223E-6,0.004592212,0.001637317,8.307512E-7,1.038286E-7,0.02434339,1.49883E-4,7.03287E-4,6.685432E-4,2.329025E-4,2.536797E-8,2.779125E-5,2.077108E-4,1.064872E-5,0.002149369,3.194732E-4,1.172346E-5,0.01265438,1.389641E-6,9.744634E-4,1.282366E-5,7.390777E-4,4.014423E-5,9.278718E-4,2.200087E-5,2.4214E-6,4.974661E-5,2.86226E-4,1.632556E-5,0.001055369,2.879664E-5,7.677299E-5,3.444447E-4,0.00288924,2.996273E-5,1.166963E-5,3.974288E-5,8.418215E-5,5.944368E-6,1.014313E-5,1.168347E-5,2.69892E-7,2.336102E-5,7.995629,7.685989E-5,453464.2,453464.2
8.083563E-4,15.65725,-1.986167E7,1267.729,1267.729,0.001203388,1.0,0.7971829,3.147847E-6,0.04117137,3.666079E-5,0.006071037,4.995872E-6,0.1001174,3.212065E-6,0.004600607,0.001634866,8.26192E-7,1.028223E-7,0.02432008,1.492833E-4,7.051231E-4,6.694198E-4,2.320191E-4,2.501104E-8,2.766304E-5,2.077754E-4,1.057995E-5,0.002135357,3.183113E-4,1.165613E-5,0.0126474,1.382582E-6,9.762859E-4,1.287477E-5,7.409247E-4,4.029628E-5,9.298518E-4,2.202366E-5,2.438597E-6,4.951913E-5,2.824533E-4,1.611359E-5,0.001051146,2.858048E-5,7.589117E-5,3.402707E-4,0.002888697,2.988804E-5,1.170709E-5,3.987584E-5,8.407374E-5,5.969289E-6,1.006156E-5,1.140222E-5,2.601002E-7,2.27518E-5,7.995302,7.68582E-5,453445.6,453445.6
9.0E-4,15.66271,-1.45555E7,1267.398,1267.398,0.001203388,1.0,0.796005,2.934709E-6,0.04208654,3.350857E-5,0.006077373,4.55692E-6,0.101121,2.960055E-6,0.004731641,0.001596223,7.588482E-7,8.85778E-8,0.02394753,1.400703E-4,7.337999E-4,6.824539E-4,2.183475E-4,2.003364E-8,2.568402E-5,2.085671E-4,9.580709E-6,0.001922552,3.00205E-4,1.066622E-5,0.01253196,1.278484E-6,0.001004476,1.368743E-5,7.69839E-4,4.265154E-5,9.60386E-4,2.235168E-5,2.718329E-6,4.602133E-5,2.291572E-4,1.309435E-5,9.864452E-4,2.532966E-5,6.300634E-5,2.797712E-4,0.002880471,2.874973E-5,1.228916E-5,4.196317E-5,8.223445E-5,6.366453E-6,8.844297E-6,7.703739E-6,1.434416E-7,1.487585E-5,7.990426,7.68314E-5,453169.1,453169.1
9.312909E-4,15.66452,-1.311247E7,1267.306,1267.306,0.001203388,1.0,0.7956332,2.870613E-6,0.04237981,3.255874E-5,0.006078831,4.427928E-6,0.1014388,2.884197E-6,0.004774222,0.001583523,7.384347E-7,8.448925E-8,0.02382313,1.371417E-4,7.431174E-4,6.864177E-4,2.139561E-4,1.86348E-8,2.505097E-5,2.087405E-4,9.28413E-6,0.00185592,2.943466E-4,1.036808E-5,0.01249196,1.246989E-6,0.001013529,1.395755E-5,7.792667E-4,4.340797E-5,9.701514E-4,2.244753E-5,2.813859E-6,4.490705E-5,2.139789E-4,1.222546E-5,9.659246E-4,2.432593E-5,5.917094E-5,2.619414E-4,0.002877896,2.8391E-5,1.247709E-5,4.264571E-5,8.157915E-5,6.498807E-6,8.47222E-6,6.749481E-6,1.173393E-7,1.289173E-5,7.988927,7.682255E-5,453084.1,453084.1
9.427232E-4,15.66517,-1.262454E7,1267.275,1267.275,0.001203388,1.0,0.7955008,2.848161E-6,0.04248474,3.222563E-5,0.006079287,4.383074E-6,0.101552,2.857606E-6,0.00478953,0.001578941,7.312635E-7,8.307828E-8,0.02377803,1.360974E-4,7.464656E-4,6.878091E-4,2.123841E-4,1.815564E-8,2.482473E-5,2.087931E-4,9.180659E-6,0.001832284,2.922453E-4,1.026359E-5,0.01247729,1.235931E-6,0.00101677,1.405538E-5,7.826594E-4,4.367864E-5,9.736423E-4,2.248076E-5,2.848761E-6,4.450928E-5,2.087635E-4,1.192592E-5,9.586097E-4,2.39717E-5,5.783365E-5,2.557443E-4,0.002876982,2.826339E-5,1.254448E-5,4.28915E-5,8.133692E-5,6.546779E-6,8.341361E-6,6.432362E-6,1.090668E-7,1.223756E-5,7.988398,7.681936E-5,453054.1,453054.1
9.719664E-4,15.66682,-1.146005E7,1267.201,1267.201,0.001203388,1.0,0.7951701,2.792873E-6,0.04274797,3.14053E-5,0.006080284,4.273462E-6,0.1018351,2.792131E-6,0.004828107,0.001567359,7.135698E-7,7.965336E-8,0.02366351,1.334862E-4,7.548996E-4,6.912362E-4,2.084387E-4,1.700074E-8,2.425784E-5,2.089037E-4,8.926989E-6,0.001773476,2.869622E-4,1.000633E-5,0.0124397,1.208662E-6,0.001024906,1.43036E-5,7.912175E-4,4.43576E-5,9.823933E-4,2.256169E-5,2.93804E-6,4.351351E-5,1.96164E-4,1.120015E-5,9.403214E-4,2.309471E-5,5.455942E-5,2.406141E-4,0.002874703,2.794492E-5,1.27139E-5,4.351185E-5,8.071125E-5,6.668589E-6,8.018423E-6,5.689661E-6,9.051471E-8,1.071655E-5,7.987088,7.681128E-5,452979.8,452979.8
9.823261E-4,15.66739,-1.107494E7,1267.176,1267.176,0.001203388,1.0,0.7950555,2.773997E-6,0.0428395,3.112511E-5,0.006080581,4.236306E-6,0.1019332,2.769772E-6,0.00484158,0.001563301,7.075161E-7,7.849999E-8,0.02362323,1.325813E-4,7.578434E-4,6.92406E-4,2.070665E-4,1.661457E-8,2.406099E-5,2.08935E-4,8.840733E-6,0.001753198,2.851219E-4,9.9185E-6,0.01242636,1.199336E-6,0.001027737,1.439087E-5,7.94209E-4,4.45936E-5,9.854336E-4,2.258902E-5,2.969666E-6,4.316804E-5,1.919431E-4,1.095632E-5,9.339841E-4,2.279378E-5,5.344806E-5,2.354926E-4,0.002873916,2.783476E-5,1.277292E-5,4.372879E-5,8.048766E-5,6.711439E-6,7.907965E-6,5.448435E-6,8.474658E-8,1.022609E-5,7.986637,7.680844E-5,452954.3,452954.3
9.855285E-4,15.66757,-1.095873E7,1267.168,1267.168,0.001203388,1.0,0.7950204,2.768234E-6,0.04286761,3.103955E-5,0.006080667,4.224991E-6,0.1019633,2.762946E-6,0.004845724,0.001562052,7.056668E-7,7.81495E-8,0.02361081,1.323037E-4,7.587489E-4,6.927631E-4,2.066449E-4,1.649751E-8,2.400055E-5,2.089438E-4,8.814435E-6,0.001746987,2.845563E-4,9.891689E-6,0.01242224,1.196488E-6,0.001028607,1.441777E-5,7.951296E-4,4.466608E-5,9.863672E-4,2.259734E-5,2.979442E-6,4.306199E-5,1.906628E-4,1.08823E-5,9.320397E-4,2.270177E-5,5.31095E-5,2.339338E-4,0.002873674,2.780098E-5,1.279106E-5,4.379555E-5,8.041836E-5,6.724653E-6,7.874228E-6,5.376039E-6,8.304091E-8,1.007926E-5,7.9865,7.680757E-5,452946.4,452946.4
0.001,15.66837,-1.044878E7,1267.136,1267.136,0.001203388,1.0,0.7948632,2.742608E-6,0.04299363,3.065902E-5,0.006081025,4.17483E-6,0.1020981,2.732587E-6,0.004864339,0.001556434,6.974352E-7,7.660013E-8,0.02355485,1.310613E-4,7.628139E-4,6.9435E-4,2.047552E-4,1.598167E-8,2.372984E-5,2.089792E-4,8.697697E-6,0.001719253,2.820192E-4,9.772467E-6,0.01240358,1.183812E-6,0.001032506,1.453895E-5,7.992656E-4,4.499089E-5,9.905503E-4,2.263413E-5,3.023621E-6,4.258717E-5,1.85018E-4,1.055552E-5,9.233377E-4,2.22918E-5,5.160821E-5,2.270296E-4,0.002872595,2.764992E-5,1.287244E-5,4.409556E-5,8.010411E-5,6.784185E-6,7.724127E-6,5.061142E-6,7.576087E-8,9.442566E-6,7.985885,7.680365E-5,452911.6,452911.6
