Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H3_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_IC3H7_Soln#10 (),Mole_fraction_NC3H7_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_PC4H9_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H5_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_C10H8_Soln#10 (),Mole_fraction_NC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_DIALLYL_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_INDENE_Soln#10 (),Mole_fraction_NPBENZ_Soln#10 (),Mole_fraction_NC12H26_Soln#10 (),Mole_fraction_NC16H34_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
7.821709E-6,15.632,-2.072675E10,1336.91,1336.91,0.001244884,1.0,0.8861132,9.517842E-5,0.00842417,0.001160879,0.002702996,2.454105E-4,0.03665557,6.039362E-5,5.473386E-4,0.001389176,1.39771E-5,2.711649E-5,0.01621885,4.135949E-4,4.278601E-5,9.218227E-5,4.042871E-4,1.198943E-5,3.737195E-5,1.425778E-5,3.616419E-5,0.005319613,2.846392E-4,1.680529E-4,0.005974218,2.052319E-5,7.474003E-5,1.469698E-7,9.664226E-5,1.919399E-7,6.363822E-5,1.166736E-6,3.979212E-9,1.035633E-4,0.003860099,1.137073E-4,0.00190017,4.962239E-5,4.994085E-4,0.003636513,0.003558081,8.779978E-5,6.265666E-9,1.179443E-6,2.177564E-5,1.512944E-7,1.795627E-5,0.00477876,0.00204496,0.01258641,8.736446,7.963691E-5,495478.9,495478.9
7.990725E-6,15.63206,-2.028039E10,1336.223,1336.223,0.001244884,1.0,0.8856679,9.35407E-5,0.008516616,0.001142552,0.00272459,2.417683E-4,0.03693315,5.979166E-5,5.548449E-4,0.001397668,1.381568E-5,2.657585E-5,0.01632396,4.119907E-4,4.355447E-5,9.320899E-5,4.060306E-4,1.174296E-5,3.761102E-5,1.46112E-5,3.6678E-5,0.005344665,2.874033E-4,1.669045E-4,0.006021105,2.033389E-5,7.62142E-5,1.516817E-7,9.76774E-5,1.991065E-7,6.484741E-5,1.19126E-6,4.129455E-9,1.03792E-4,0.003873625,1.146325E-4,0.001910684,4.994266E-5,5.011447E-4,0.003647936,0.003554878,8.756795E-5,6.490042E-9,1.210486E-6,2.211759E-5,1.550916E-7,1.817579E-5,0.004741003,0.002022138,0.01248856,8.73192,7.963659E-5,495222.2,495222.2
8.033864E-6,15.63208,-2.016932E10,1336.05,1336.05,0.001244884,1.0,0.8855559,9.313228E-5,0.008539921,0.001137979,0.002730014,2.408583E-4,0.03700304,5.964004E-5,5.567419E-4,0.001399793,1.377532E-5,2.644123E-5,0.01635037,4.115872E-4,4.374917E-5,9.346856E-5,4.064649E-4,1.168162E-5,3.767083E-5,1.470122E-5,3.680749E-5,0.005350927,2.880984E-4,1.666156E-4,0.006032907,2.028601E-5,7.658729E-5,1.52884E-7,9.793887E-5,2.009447E-7,6.515406E-5,1.197478E-6,4.168038E-9,1.038483E-4,0.00387699,1.148642E-4,0.001913314,5.002361E-5,5.015776E-4,0.003650769,0.003554072,8.750851E-5,6.547516E-9,1.218387E-6,2.220393E-5,1.560578E-7,1.823106E-5,0.004731519,0.002016416,0.01246396,8.730782,7.963652E-5,495157.7,495157.7
8.208035E-6,15.63212,-1.973218E10,1335.361,1335.361,0.001244884,1.0,0.8851101,9.152179E-5,0.008632829,0.001119932,0.00275156,2.372634E-4,0.03728129,5.903626E-5,5.643233E-4,0.001408195,1.36158E-5,2.591119E-5,0.01645526,4.09982E-4,4.452942E-5,9.450637E-5,4.081757E-4,1.144021E-5,3.790746E-5,1.506387E-5,3.732353E-5,0.005375674,2.908621E-4,1.654666E-4,0.006079882,2.00946E-5,7.808058E-5,1.577356E-7,9.898342E-5,2.084031E-7,6.638395E-5,1.222409E-6,4.324784E-9,1.040669E-4,0.003890225,1.157812E-4,0.001923715,5.034718E-5,5.032843E-4,0.003661868,0.003550868,8.726758E-5,6.780393E-9,1.250199E-6,2.254872E-5,1.599464E-7,1.845112E-5,0.004693842,0.001993732,0.01236617,8.726256,7.963632E-5,494901.0,494901.0
8.237469E-6,15.63212,-1.966003E10,1335.246,1335.246,0.001244884,1.0,0.8850358,9.125546E-5,0.00864835,0.001116946,0.002755147,2.366679E-4,0.03732772,5.89355E-5,5.655926E-4,0.001409588,1.358936E-5,2.582366E-5,0.01647273,4.097144E-4,4.466037E-5,9.46802E-5,4.084583E-4,1.140037E-5,3.794671E-5,1.512504E-5,3.74097E-5,0.005379775,2.913226E-4,1.652751E-4,0.006087719,2.006255E-5,7.833094E-5,1.585551E-7,9.915826E-5,2.096692E-7,6.659055E-5,1.226596E-6,4.351422E-9,1.041026E-4,0.003892409,1.159334E-4,0.00192544,5.040136E-5,5.035665E-4,0.003663693,0.003550334,8.722674E-5,6.819873E-9,1.25556E-6,2.26064E-5,1.606016E-7,1.848784E-5,0.004687569,0.001989962,0.01234988,8.725501,7.96363E-5,494858.2,494858.2
8.40241E-6,15.63214,-1.926466E10,1334.609,1334.609,0.001244884,1.0,0.8846244,8.979346E-5,0.008734373,0.001100543,0.002774966,2.333936E-4,0.03758474,5.837773E-5,5.726429E-4,0.001417258,1.34439E-5,2.53438E-5,0.01656923,4.082338E-4,4.53894E-5,9.564608E-5,4.100081E-4,1.118201E-5,3.816279E-5,1.546711E-5,3.788704E-5,0.005402332,2.938694E-4,1.642157E-4,0.00613109,1.988459E-5,7.972317E-5,1.631446E-7,1.00129E-4,2.167934E-7,6.774151E-5,1.249916E-6,4.501484E-9,1.042959E-4,0.003904364,1.167716E-4,0.001934933,5.07023E-5,5.051149E-4,0.003673653,0.00354738,8.699732E-5,7.041761E-9,1.285527E-6,2.292655E-5,1.642625E-7,1.869108E-5,0.00465291,0.001969167,0.0122598,8.721329,7.96362E-5,494621.6,494621.6
8.431918E-6,15.63214,-1.919549E10,1334.496,1334.496,0.001244884,1.0,0.8845517,8.953724E-5,0.008749594,0.001097667,0.002778462,2.328188E-4,0.03763017,5.827915E-5,5.73893E-4,0.001418606,1.341835E-5,2.525982E-5,0.01658625,4.079723E-4,4.551897E-5,9.581743E-5,4.102794E-4,1.11438E-5,3.820077E-5,1.552819E-5,3.797145E-5,0.005406292,2.94319E-4,1.640286E-4,0.006138753,1.985305E-5,7.997034E-5,1.639652E-7,1.00301E-4,2.180731E-7,6.794623E-5,1.254063E-6,4.52847E-9,1.043293E-4,0.003906454,1.16919E-4,0.001936601,5.075566E-5,5.053862E-4,0.003675389,0.003546858,8.695619E-5,7.081571E-9,1.290874E-6,2.298327E-5,1.649156E-7,1.8727E-5,0.004646796,0.001965506,0.0122439,8.720593,7.96362E-5,494579.8,494579.8
8.679893E-6,15.63214,-1.863191E10,1333.566,1333.566,0.001244884,1.0,0.8839516,8.744434E-5,0.008875593,0.001074155,0.002807274,2.281133E-4,0.03800561,5.746475E-5,5.842706E-4,0.001429657,1.320902E-5,2.457501E-5,0.01672655,4.058127E-4,4.659796E-5,9.724063E-5,4.124921E-4,1.083248E-5,3.851221E-5,1.604004E-5,3.866955E-5,0.005438729,2.980282E-4,1.624849E-4,0.006202069,1.95915E-5,8.202553E-5,1.708533E-7,1.017289E-4,2.288873E-7,6.965272E-5,1.288617E-6,4.756867E-9,1.045972E-4,0.003923463,1.181283E-4,0.001950273,5.119862E-5,5.076004E-4,0.003689446,0.003542552,8.660989E-5,7.417403E-9,1.335639E-6,2.345365E-5,1.70381E-7,1.902376E-5,0.00459641,0.001935399,0.01211275,8.714513,7.963622E-5,494235.0,494235.0
8.900295E-6,15.6321,-1.815621E10,1332.761,1332.761,0.001244884,1.0,0.8834334,8.567057E-5,0.008984793,0.001054203,0.002832064,2.241102E-4,0.03833011,5.676145E-5,5.933065E-4,0.001439081,1.303069E-5,2.399636E-5,0.01684727,4.039484E-4,4.754244E-5,9.848121E-5,4.143623E-4,1.056967E-5,3.877793E-5,1.649282E-5,3.927341E-5,0.005466337,3.012248E-4,1.611538E-4,0.006256764,1.936436E-5,8.381985E-5,1.769628E-7,1.029715E-4,2.38586E-7,7.114901E-5,1.318895E-6,4.962241E-9,1.048169E-4,0.003937782,1.19161E-4,0.001961927,5.158422E-5,5.094744E-4,0.003701186,0.003538837,8.630154E-5,7.717727E-9,1.37517E-6,2.38625E-5,1.752048E-7,1.928012E-5,0.00455306,0.0019096,0.01199975,8.709271,7.963638E-5,493937.7,493937.7
8.922384E-6,15.6321,-1.810976E10,1332.681,1332.681,0.001244884,1.0,0.8833822,8.549708E-5,0.008995597,0.00105225,0.002834508,2.237179E-4,0.03836217,5.669201E-5,5.942026E-4,0.001440006,1.30132E-5,2.393985E-5,0.01685917,4.037643E-4,4.763636E-5,9.860432E-5,4.14545E-4,1.054401E-5,3.880401E-5,1.653808E-5,3.933309E-5,0.005469044,3.015402E-4,1.610224E-4,0.006262166,1.934188E-5,8.399803E-5,1.775744E-7,1.030947E-4,2.395624E-7,7.129793E-5,1.321908E-6,4.982944E-9,1.048381E-4,0.003939178,1.192624E-4,0.00196307,5.162245E-5,5.096576E-4,0.003702326,0.003538471,8.627063E-5,7.747916E-9,1.379118E-6,2.3903E-5,1.756865E-7,1.930544E-5,0.004548787,0.001907062,0.01198861,8.708753,7.96364E-5,493908.3,493908.3
8.942959E-6,15.6321,-1.806673E10,1332.607,1332.607,0.001244884,1.0,0.8833347,8.533616E-5,0.009005639,0.001050438,0.002836778,2.233539E-4,0.03839196,5.66275E-5,5.950357E-4,0.001440864,1.299697E-5,2.388745E-5,0.01687022,4.035932E-4,4.772372E-5,9.871879E-5,4.147143E-4,1.052022E-5,3.882822E-5,1.658023E-5,3.938854E-5,0.005471555,3.018331E-4,1.609004E-4,0.006267186,1.932098E-5,8.416374E-5,1.781439E-7,1.032092E-4,2.404725E-7,7.143647E-5,1.32471E-6,5.002247E-9,1.048576E-4,0.003940472,1.193565E-4,0.001964131,5.1658E-5,5.098274E-4,0.003703381,0.00353813,8.624184E-5,7.77605E-9,1.382794E-6,2.394066E-5,1.761348E-7,1.932896E-5,0.004544818,0.001904706,0.01197825,8.708273,7.963642E-5,493881.1,493881.1
8.971061E-6,15.63209,-1.800821E10,1332.507,1332.507,0.001244884,1.0,0.88327,8.511743E-5,0.009019318,0.001047976,0.002839868,2.22859E-4,0.03843254,5.653964E-5,5.961713E-4,0.001442031,1.29749E-5,2.381624E-5,0.01688526,4.033603E-4,4.784285E-5,9.887482E-5,4.149445E-4,1.04879E-5,3.886114E-5,1.663776E-5,3.946407E-5,0.005474969,3.022319E-4,1.607343E-4,0.006274022,1.929251E-5,8.438965E-5,1.789216E-7,1.033653E-4,2.417167E-7,7.162544E-5,1.328532E-6,5.028643E-9,1.04884E-4,0.003942228,1.194845E-4,0.001965573,5.170644E-5,5.100582E-4,0.003704813,0.003537666,8.620252E-5,7.814499E-9,1.387811E-6,2.399198E-5,1.767468E-7,1.9361E-5,0.004539416,0.001901499,0.01196415,8.707618,7.963646E-5,493844.0,493844.0
9.005349E-6,15.63208,-1.793732E10,1332.384,1332.384,0.001244884,1.0,0.8831913,8.485226E-5,0.009035953,0.00104499,0.002843621,2.222587E-4,0.03848186,5.643287E-5,5.97553E-4,0.001443448,1.294812E-5,2.372994E-5,0.01690354,4.030772E-4,4.798792E-5,9.906471E-5,4.152234E-4,1.044874E-5,3.890109E-5,1.670791E-5,3.955588E-5,0.005479111,3.027166E-4,1.605324E-4,0.00628233,1.925788E-5,8.466463E-5,1.798702E-7,1.035553E-4,2.432366E-7,7.185557E-5,1.333186E-6,5.060899E-9,1.049159E-4,0.003944356,1.196398E-4,0.001967324,5.176538E-5,5.10338E-4,0.003706545,0.003537103,8.615455E-5,7.861448E-9,1.393926E-6,2.40544E-5,1.774927E-7,1.939993E-5,0.004532853,0.001897606,0.01194703,8.706823,7.96365E-5,493798.9,493798.9
9.472185E-6,15.63192,-1.702119E10,1330.764,1330.764,0.001244884,1.0,0.8821511,8.141126E-5,0.009256753,0.001006194,0.002893085,2.144389E-4,0.03913467,5.502228E-5,6.159738E-4,0.001461942,1.259883E-5,2.261342E-5,0.01714431,3.993334E-4,4.993227E-5,1.015997E-4,4.18831E-4,9.942469E-6,3.942294E-5,1.765817E-5,4.077109E-5,0.005533071,3.091107E-4,1.57868E-4,0.006392241,1.879847E-5,8.834017E-5,1.927476E-7,1.060869E-4,2.641076E-7,7.494529E-5,1.395624E-6,5.505047E-9,1.05315E-4,0.003971751,1.216699E-4,0.001990162,5.255065E-5,5.139599E-4,0.003728647,0.003529655,8.550267E-5,8.504209E-9,1.476602E-6,2.488511E-5,1.875724E-7,1.99148E-5,0.004446387,0.001846526,0.01172104,8.696323,7.963729E-5,493203.4,493203.4
9.719646E-6,15.63181,-1.656998E10,1329.938,1329.938,0.001244884,1.0,0.881622,7.970682E-5,0.009369706,9.869427E-4,0.002918132,2.105446E-4,0.03946729,5.43059E-5,6.254544E-4,0.001471185,1.242451E-5,2.206266E-5,0.01726617,3.974279E-4,5.09405E-5,1.029069E-4,4.206092E-4,9.693058E-6,3.968392E-5,1.815819E-5,4.13899E-5,0.005559945,3.123535E-4,1.565161E-4,0.006448194,1.856392E-5,9.023858E-5,1.995427E-7,1.073896E-4,2.752987E-7,7.655107E-5,1.428039E-6,5.744117E-9,1.055019E-4,0.003985155,1.226855E-4,0.00200156,5.295426E-5,5.15747E-4,0.003739316,0.003525869,8.515885E-5,8.847395E-9,1.51998E-6,2.531154E-5,1.928581E-7,2.017669E-5,0.004402621,0.001820818,0.01160643,8.690991,7.963789E-5,492901.0,492901.0
9.833613E-6,15.63175,-1.636958E10,1329.565,1329.565,0.001244884,1.0,0.8813833,7.894773E-5,0.009420821,9.783617E-4,0.002929409,2.088057E-4,0.03961751,5.3983E-5,6.297572E-4,0.00147532,1.234658E-5,2.181787E-5,0.01732102,3.965677E-4,5.139978E-5,1.035008E-4,4.213991E-4,9.582269E-6,3.980069E-5,1.838761E-5,4.166919E-5,0.005571944,3.138146E-4,1.559069E-4,0.006473453,1.845796E-5,9.110164E-5,2.026642E-7,1.079809E-4,2.80481E-7,7.728335E-5,1.442812E-6,5.85504E-9,1.055827E-4,0.003991084,1.231399E-4,0.002006654,5.313727E-5,5.165411E-4,0.003744003,0.003524161,8.500108E-5,9.005977E-9,1.539853E-6,2.550482E-5,1.95279E-7,2.029484E-5,0.00438292,0.001809279,0.01155479,8.688587,7.96382E-5,492764.6,492764.6
9.921856E-6,15.6317,-1.621745E10,1329.279,1329.279,0.001244884,1.0,0.8812004,7.837062E-5,0.009460023,9.718347E-4,0.002938035,2.074816E-4,0.03973259,5.373591E-5,6.330622E-4,0.001478471,1.228721E-5,2.163196E-5,0.01736297,3.959089E-4,5.175328E-5,1.039573E-4,4.219987E-4,9.498163E-6,3.98897E-5,1.856488E-5,4.188307E-5,0.00558108,3.149324E-4,1.554408E-4,0.006492799,1.83768E-5,9.176518E-5,2.050777E-7,1.08435E-4,2.845054E-7,7.784731E-5,1.454186E-6,5.941269E-9,1.056431E-4,0.003995575,1.234863E-4,0.002010535,5.327778E-5,5.17144E-4,0.003747538,0.003522854,8.487921E-5,9.128981E-9,1.555196E-6,2.565317E-5,1.971478E-7,2.038531E-5,0.004367854,0.001800469,0.01151527,8.686747,7.963845E-5,492660.3,492660.3
1.000537E-5,15.63165,-1.607591E10,1329.011,1329.011,0.001244884,1.0,0.881029,7.783301E-5,0.009496817,9.65752E-4,0.002946112,2.062467E-4,0.0398405,5.350447E-5,6.361684E-4,0.001481412,1.22318E-5,2.145895E-5,0.01740224,3.952913E-4,5.208609E-5,1.043865E-4,4.225565E-4,9.419907E-6,3.99728E-5,1.873234E-5,4.208353E-5,0.005589599,3.159794E-4,1.550042E-4,0.006510935,1.83007E-5,9.23893E-5,2.073588E-7,1.088618E-4,2.883235E-7,7.837852E-5,1.464897E-6,6.023152E-9,1.056986E-4,0.003999745,1.238097E-4,0.002014155,5.340976E-5,5.177049E-4,0.003750809,0.003521629,8.476411E-5,9.24556E-9,1.569679E-6,2.579252E-5,1.989118E-7,2.047009E-5,0.004353749,0.001792231,0.01147826,8.685023,7.96387E-5,492562.5,492562.5
1.012512E-5,15.63157,-1.587685E10,1328.631,1328.631,0.001244884,1.0,0.8807859,7.70757E-5,0.009549093,9.571795E-4,0.002957557,2.045047E-4,0.03999365,5.317641E-5,6.40588E-4,0.001485565,1.21536E-5,2.121548E-5,0.01745788,3.944149E-4,5.256055E-5,1.049976E-4,4.233411E-4,9.309824E-6,4.009016E-5,1.897198E-5,4.236788E-5,0.005601615,3.174633E-4,1.543853E-4,0.006536668,1.819272E-5,9.327811E-5,2.10625E-7,1.094692E-4,2.938141E-7,7.913628E-5,1.480171E-6,6.141028E-9,1.057754E-4,0.004005595,1.242664E-4,0.002019265,5.359744E-5,5.184939E-4,0.00375538,0.003519891,8.45995E-5,9.413011E-9,1.590387E-6,2.599065E-5,2.014337E-7,2.059034E-5,0.004333766,0.001780577,0.0114258,8.682578,7.963908E-5,492423.9,492423.9
1.015679E-5,15.63155,-1.582496E10,1328.531,1328.531,0.001244884,1.0,0.8807222,7.687813E-5,0.00956282,9.549422E-4,0.002960556,2.040497E-4,0.04003384,5.309042E-5,6.417498E-4,0.001486651,1.213316E-5,2.115202E-5,0.01747245,3.94185E-4,5.268547E-5,1.051583E-4,4.235456E-4,9.281136E-6,4.012083E-5,1.903526E-5,4.244246E-5,0.005604753,3.178523E-4,1.542231E-4,0.006543419,1.81644E-5,9.351192E-5,2.114877E-7,1.096288E-4,2.95269E-7,7.933587E-5,1.484193E-6,6.172289E-9,1.057952E-4,0.004007117,1.243857E-4,0.0020206,5.364676E-5,5.186995E-4,0.003756566,0.003519435,8.455606E-5,9.457346E-9,1.595851E-6,2.60427E-5,2.020991E-7,2.062188E-5,0.00432853,0.001777528,0.01141205,8.681937,7.963919E-5,492387.5,492387.5
1.045795E-5,15.63135,-1.534695E10,1327.598,1327.598,0.001244884,1.0,0.8801264,7.505329E-5,0.009691382,9.342631E-4,0.002988526,1.998379E-4,0.0404095,5.228834E-5,6.526569E-4,0.001496714,1.194381E-5,2.056683E-5,0.01760834,3.920362E-4,5.386194E-5,1.066686E-4,4.254289E-4,9.016748E-6,4.040531E-5,1.963486E-5,4.313887E-5,0.005633792,3.214805E-4,1.527097E-4,0.006606503,1.789986E-5,9.570998E-5,2.196699E-7,1.111279E-4,3.091665E-7,8.121727E-5,1.522087E-6,6.471403E-9,1.059725E-4,0.004021075,1.254923E-4,0.002032963,5.410919E-5,5.205933E-4,0.003767362,0.003515177,8.4145E-5,9.880008E-9,1.647559E-6,2.653084E-5,2.083946E-7,2.091636E-5,0.004279717,0.001749166,0.01128374,8.675954,7.964024E-5,492048.2,492048.2
1.052984E-5,15.63129,-1.523676E10,1327.379,1327.379,0.001244884,1.0,0.8799869,7.463148E-5,0.009721563,9.294789E-4,0.002995061,1.988619E-4,0.04049751,5.21009E-5,6.55224E-4,0.00149905,1.189988E-5,2.043183E-5,0.01764007,3.91533E-4,5.413981E-5,1.070245E-4,4.258629E-4,8.955786E-6,4.047136E-5,1.977745E-5,4.330182E-5,0.005640518,3.223285E-4,1.523559E-4,0.006621276,1.783795E-5,9.622812E-5,2.216173E-7,1.114809E-4,3.124998E-7,8.166209E-5,1.531041E-6,6.543283E-9,1.060121E-4,0.004024276,1.257492E-4,0.00203583,5.421788E-5,5.210297E-4,0.003769819,0.003514181,8.404744E-5,9.981172E-9,1.659835E-6,2.664558E-5,2.098891E-7,2.098526E-5,0.004268316,0.00174256,0.01125375,8.674555,7.964051E-5,491968.8,491968.8
1.064763E-5,15.6312,-1.505935E10,1327.024,1327.024,0.001244884,1.0,0.8797606,7.395146E-5,0.009770601,9.217629E-4,0.003005653,1.972863E-4,0.04064037,5.179708E-5,6.594003E-4,0.001502824,1.182892E-5,2.02144E-5,0.0176915,3.907162E-4,5.459269E-5,1.076038E-4,4.265615E-4,8.857635E-6,4.057809E-5,2.001062E-5,4.356611E-5,0.005651373,3.237031E-4,1.517825E-4,0.00664525,1.773754E-5,9.707172E-5,2.248031E-7,1.120551E-4,3.179747E-7,8.238741E-5,1.545636E-6,6.661456E-9,1.060749E-4,0.004029415,1.261642E-4,0.002040458,5.439458E-5,5.217319E-4,0.003773746,0.003512564,8.38881E-5,1.014715E-8,1.679895E-6,2.683212E-5,2.123309E-7,2.109702E-5,0.004249841,0.00173187,0.01120512,8.672285,7.964097E-5,491840.1,491840.1
1.070143E-5,15.63116,-1.497959E10,1326.864,1326.864,0.001244884,1.0,0.8796582,7.364534E-5,0.009792831,9.18288E-4,0.003010445,1.965763E-4,0.04070508,5.165966E-5,6.612956E-4,0.001504526,1.179693E-5,2.01166E-5,0.01771475,3.903463E-4,5.479855E-5,1.078668E-4,4.268755E-4,8.813497E-6,4.062624E-5,2.011693E-5,4.368572E-5,0.005656264,3.24325E-4,1.51523E-4,0.006656105,1.76921E-5,9.745483E-5,2.262561E-7,1.123157E-4,3.204805E-7,8.271725E-5,1.552272E-6,6.715588E-9,1.061027E-4,0.004031719,1.263513E-4,0.002042545,5.447472E-5,5.220476E-4,0.0037755,0.003511833,8.381554E-5,1.022304E-8,1.689034E-6,2.691673E-5,2.134433E-7,2.11476E-5,0.004241486,0.001727041,0.01118312,8.671258,7.964118E-5,491781.8,491781.8
1.132866E-5,15.63063,-1.410444E10,1325.05,1325.05,0.001244884,1.0,0.8785037,7.027121E-5,0.01004455,8.799313E-4,0.003064256,1.887155E-4,0.04143514,5.011731E-5,6.828478E-4,0.001523422,1.144199E-5,1.904214E-5,0.01797566,3.861747E-4,5.715398E-5,1.108643E-4,4.30316E-4,8.32906E-6,4.116104E-5,2.134763E-5,4.503095E-5,0.00571034,3.313099E-4,1.486083E-4,0.006778492,1.718111E-5,1.018228E-4,2.430951E-7,1.152809E-4,3.49925E-7,8.64975E-5,1.628244E-6,7.353867E-9,1.063892E-4,0.004056721,1.284281E-4,0.002065652,5.538324E-5,5.255024E-4,0.003794244,0.003503588,8.298016E-5,1.111147E-8,1.794523E-6,2.787669E-5,2.262812E-7,2.171682E-5,0.004147726,0.001673117,0.01093584,8.6597,7.96439E-5,491126.3,491126.3
1.145799E-5,15.63051,-1.393565E10,1324.689,1324.689,0.001244884,1.0,0.8782743,6.961699E-5,0.01009484,8.724814E-4,0.00307491,1.871839E-4,0.04158041,4.981231E-5,6.871727E-4,0.001527115,1.137267E-5,1.883457E-5,0.01802725,3.853451E-4,5.762985E-5,1.114673E-4,4.309784E-4,8.235574E-6,4.126563E-5,2.159941E-5,4.529755E-5,0.005720859,3.326927E-4,1.480311E-4,0.006802823,1.707989E-5,1.027018E-4,2.465437E-7,1.158764E-4,3.560459E-7,8.726257E-5,1.643602E-6,7.487044E-9,1.064405E-4,0.004061478,1.288338E-4,0.002070155,5.55649E-5,5.261667E-4,0.003797745,0.00350195,8.281046E-5,1.12954E-8,1.816036E-6,2.806884E-5,2.288989E-7,2.182972E-5,0.004129182,0.001662508,0.01088685,8.657408,7.964451E-5,490996.3,490996.3
1.156489E-5,15.63041,-1.379893E10,1324.394,1324.394,0.001244884,1.0,0.8780869,6.90863E-5,0.010136,8.664354E-4,0.003083607,1.859398E-4,0.04169919,4.956344E-5,6.907179E-4,0.001530118,1.131632E-5,1.866638E-5,0.01806935,3.846668E-4,5.802074E-5,1.119619E-4,4.315145E-4,8.159849E-6,4.13507E-5,2.180703E-5,4.551521E-5,0.005729399,3.338215E-4,1.475599E-4,0.006822711,1.699726E-5,1.034229E-4,2.493881E-7,1.163647E-4,3.61118E-7,8.789135E-5,1.65622E-6,7.597527E-9,1.064809E-4,0.004065313,1.291635E-4,0.002073813,5.571362E-5,5.267039E-4,0.003800551,0.003500612,8.267087E-5,1.144762E-8,1.833756E-6,2.822623E-5,2.310551E-7,2.192194E-5,0.004114049,0.001653864,0.01084685,8.655535,7.964503E-5,490890.1,490890.1
1.170075E-5,15.63028,-1.362872E10,1324.023,1324.023,0.001244884,1.0,0.8778513,6.842444E-5,0.01018781,8.588907E-4,0.003094525,1.843858E-4,0.0418485,4.925125E-5,6.951859E-4,0.001533872,1.124588E-5,1.845685E-5,0.01812217,3.838143E-4,5.85144E-5,1.125857E-4,4.321815E-4,8.065538E-6,4.145706E-5,2.207024E-5,4.578843E-5,0.005740059,3.352383E-4,1.469685E-4,0.006847705,1.689356E-5,1.043326E-4,2.529949E-7,1.169802E-4,3.675793E-7,8.868584E-5,1.672157E-6,7.738434E-9,1.0653E-4,0.004070065,1.295756E-4,0.002078382,5.590082E-5,5.27372E-4,0.003804006,0.00349893,8.249437E-5,1.164129E-8,1.856198E-6,2.842444E-5,2.337857E-7,2.203773E-5,0.004095059,0.001643036,0.01079664,8.653183,7.964569E-5,490756.7,490756.7
1.194724E-5,15.63003,-1.332966E10,1323.362,1323.362,0.001244884,1.0,0.8774315,6.725883E-5,0.01028039,8.455934E-4,0.003113946,1.816428E-4,0.04211477,4.869646E-5,7.031853E-4,0.001540509,1.112139E-5,1.808847E-5,0.01821607,3.822944E-4,5.940115E-5,1.137041E-4,4.333516E-4,7.89981E-6,4.164515E-5,2.254588E-5,4.627442E-5,0.005758854,3.377581E-4,1.459166E-4,0.006892255,1.670916E-5,1.059634E-4,2.595151E-7,1.180828E-4,3.793462E-7,9.011415E-5,1.700793E-6,7.995518E-9,1.066125E-4,0.004078345,1.303035E-4,0.002086445,5.623526E-5,5.285426E-4,0.003809966,0.003495934,8.217682E-5,1.199326E-8,1.896687E-6,2.877887E-5,2.387121E-7,2.224385E-5,0.004061297,0.001623833,0.01070728,8.648996,7.964694E-5,490519.3,490519.3
