Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_H_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_CH3_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H5_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C3H8_Soln#5 (),Mole_fraction_NC3H7_Soln#5 (),Mole_fraction_C3H6_Soln#5 (),Mole_fraction_C3H5-A_Soln#5 (),Mole_fraction_C3H4-P_Soln#5 (),Mole_fraction_C3H4-A_Soln#5 (),Mole_fraction_NC4H10_Soln#5 (),Mole_fraction_IC4H10_Soln#5 (),Mole_fraction_IC4H8_Soln#5 (),Mole_fraction_IC4H7_Soln#5 (),Mole_fraction_C4H8-1_Soln#5 (),Mole_fraction_C4H8-2_Soln#5 (),Mole_fraction_C4H71-3_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_FULVENE_Soln#5 (),Mole_fraction_C5H6_Soln#5 (),Mole_fraction_C5H5_Soln#5 (),Mole_fraction_MCPTD_Soln#5 (),Mole_fraction_NC5H12_Soln#5 (),Mole_fraction_NC5H10_Soln#5 (),Mole_fraction_B1M2_Soln#5 (),Mole_fraction_B1M3_Soln#5 (),Mole_fraction_B2M2_Soln#5 (),Mole_fraction_CYC5H8_Soln#5 (),Mole_fraction_LC5H8_Soln#5 (),Mole_fraction_DIALLYL_Soln#5 (),Mole_fraction_CYC6H8_Soln#5 (),Mole_fraction_CYC6H10_Soln#5 (),Mole_fraction_NC6H12_Soln#5 (),Mole_fraction_NC7H14_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_XYLENE_Soln#5 (),Mole_fraction_INDENE_Soln#5 (),Mole_fraction_NPBENZ_Soln#5 (),Mole_fraction_NC12H26_Soln#5 (),Mole_fraction_NC16H34_Soln#5 (),Mole_fraction_NC10H20_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
2.792868E-4,15.55413,-5.125102E8,1142.589,1142.589,0.001504235,1.0,0.9165117,2.233012E-6,0.005069844,4.013494E-5,0.002004305,2.435335E-5,0.01888936,8.395174E-5,3.551888E-4,1.465274E-6,0.009055486,7.317015E-5,9.884786E-6,2.913309E-5,1.487233E-4,5.102004E-6,2.999917E-5,3.176964E-5,0.003108659,1.683799E-4,5.818186E-5,0.003220352,1.080349E-5,6.734662E-5,6.866341E-8,2.633653E-5,1.625731E-7,4.459042E-7,9.605762E-6,0.002566515,9.870351E-7,6.138804E-5,3.234564E-7,1.345031E-7,0.001236461,1.027821E-4,4.598324E-6,4.107411E-7,2.508565E-4,0.002615209,0.003802493,2.164184E-5,7.63127E-7,1.776626E-5,1.105408E-6,1.061528E-7,2.338599E-5,0.007934809,0.004250242,0.01806578,9.067269,9.670931E-5,514241.2,514241.2
3.787921E-4,15.53284,-3.851263E8,1135.129,1135.129,0.001504235,1.0,0.9118164,1.779141E-6,0.005906512,3.348161E-5,0.002315877,2.035375E-5,0.02145029,1.035633E-4,3.94385E-4,1.176422E-6,0.01023109,6.82997E-5,1.292929E-5,3.509309E-5,1.628286E-4,6.162126E-6,4.532256E-5,3.63386E-5,0.003438312,1.996759E-4,5.357745E-5,0.003667219,1.374579E-5,7.824094E-5,1.077648E-7,3.496253E-5,2.140456E-7,6.919773E-7,1.024784E-5,0.002853784,1.364188E-6,6.912777E-5,4.297407E-7,1.891461E-7,0.001359008,1.097159E-4,5.789974E-6,5.918958E-7,2.772463E-4,0.002867724,0.003769436,1.947058E-5,1.073101E-6,2.100402E-5,1.33485E-6,1.477557E-7,2.70991E-5,0.007542834,0.003967283,0.01696058,9.020416,9.684189E-5,511584.0,511584.0
4.044033E-4,15.52813,-3.616779E8,1133.51,1133.51,0.001504235,1.0,0.9107919,1.69305E-6,0.006094558,3.218035E-5,0.002385432,1.9571E-5,0.02200893,1.08078E-4,4.027188E-4,1.121259E-6,0.01048565,6.725106E-5,1.365633E-5,3.646078E-5,1.657319E-4,6.404531E-6,4.925188E-5,3.718618E-5,0.003506891,2.067163E-4,5.261192E-5,0.003764712,1.442475E-5,8.069389E-5,1.179501E-7,3.704575E-5,2.262454E-7,7.566496E-7,1.037228E-5,0.002914105,1.454864E-6,7.077062E-5,4.553542E-7,2.027745E-7,0.001384125,1.11122E-4,6.064255E-6,6.386767E-7,2.827397E-4,0.002919409,0.003762276,1.901168E-5,1.1494E-6,2.171018E-5,1.388044E-6,1.579264E-7,2.788426E-5,0.007458163,0.003906794,0.01672216,9.010285,9.687128E-5,511009.4,511009.4
4.143742E-4,15.52636,-3.532745E8,1132.906,1132.906,0.001504235,1.0,0.9104092,1.66197E-6,0.006165321,3.170709E-5,0.002411563,1.928627E-5,0.02221759,1.097859E-4,4.058132E-4,1.101312E-6,0.01058055,6.686104E-5,1.393382E-5,3.697778E-5,1.668007E-4,6.496092E-6,5.077606E-5,3.748765E-5,0.003532196,2.09365E-4,5.225479E-5,0.003801128,1.468164E-5,8.161752E-5,1.21918E-7,3.784316E-5,2.308942E-7,7.819048E-7,1.041739E-5,0.002936415,1.489467E-6,7.137986E-5,4.651511E-7,2.080306E-7,0.001393356,1.116384E-4,6.168E-6,6.568845E-7,2.847667E-4,0.0029384,0.003759606,1.884196E-5,1.17873E-6,2.197384E-5,1.408215E-6,1.618292E-7,2.81751E-5,0.007426614,0.003884315,0.01663336,9.00651,9.688229E-5,510795.3,510795.3
4.415587E-4,15.52173,-3.321594E8,1131.329,1131.329,0.001504235,1.0,0.9094078,1.583307E-6,0.006351854,3.050061E-5,0.002480333,1.856037E-5,0.02276357,1.143103E-4,4.138648E-4,1.050749E-6,0.01082841,6.584512E-5,1.467533E-5,3.834629E-5,1.695578E-4,6.738295E-6,5.491221E-5,3.823645E-5,0.003597606,2.163447E-4,5.13293E-5,0.003896413,1.536217E-5,8.405379E-5,1.327342E-7,3.998022E-5,2.432984E-7,8.509129E-7,1.053199E-5,0.002994222,1.581853E-6,7.296251E-5,4.913848E-7,2.222198E-7,0.001417121,1.12968E-4,6.44279E-6,7.064915E-7,2.90006E-4,0.002987281,0.003752633,1.840236E-5,1.257649E-6,2.266336E-5,1.461787E-6,1.723122E-7,2.892977E-5,0.007344256,0.003825784,0.01640164,8.996652,9.69112E-5,510236.3,510236.3
4.667177E-4,15.51766,-3.146673E8,1129.95,1129.95,0.001504235,1.0,0.9085308,1.517491E-6,0.006516815,2.948113E-5,0.00254102,1.79469E-5,0.02324159,1.183372E-4,4.208621E-4,1.008353E-6,0.01104487,6.49615E-5,1.5343E-5,3.956296E-5,1.71925E-4,6.953447E-6,5.871141E-5,3.884347E-5,0.003653916,2.225128E-4,5.05296E-5,0.003979835,1.596776E-5,8.621038E-5,1.427328E-7,4.191214E-5,2.544468E-7,9.149045E-7,1.062831E-5,0.00304415,1.664863E-6,7.433427E-5,5.150707E-7,2.351699E-7,0.001437463,1.141073E-4,6.6873E-6,7.523337E-7,2.945159E-4,0.003029115,0.003746544,1.802302E-5,1.329363E-6,2.326654E-5,1.509646E-6,1.818154E-7,2.958284E-5,0.007272381,0.003774883,0.01619955,8.988047,9.693662E-5,509748.2,509748.3
4.878609E-4,15.51439,-3.012786E8,1128.847,1128.847,0.001504235,1.0,0.9078275,1.466686E-6,0.006650235,2.868761E-5,0.002590015,1.746935E-5,0.02362495,1.216109E-4,4.264399E-4,9.755687E-7,0.01121809,6.425705E-5,1.589106E-5,4.055106E-5,1.737922E-4,7.12808E-6,6.188023E-5,3.929676E-5,0.003698424,2.274977E-4,4.989536E-5,0.004046736,1.645991E-5,8.795619E-5,1.511202E-7,4.350334E-5,2.63585E-7,9.687195E-7,1.070289E-5,0.003083725,1.732822E-6,7.54248E-5,5.345565E-7,2.459195E-7,0.001453461,1.150049E-4,6.886028E-6,7.907898E-7,2.980799E-4,0.003062012,0.003741671,1.772268E-5,1.388677E-6,2.374985E-5,1.548684E-6,1.896595E-7,3.010132E-5,0.007214896,0.003734294,0.016038,8.981164,9.695707E-5,509357.9,509357.9
5.141623E-4,15.51049,-2.860745E8,1127.538,1127.538,0.001504235,1.0,0.9069914,1.408512E-6,0.006810116,2.777162E-5,0.002648625,1.691805E-5,0.02408054,1.255524E-4,4.330312E-4,9.379647E-7,0.01142352,6.342498E-5,1.655712E-5,4.17395E-5,1.759756E-4,7.338024E-6,6.578911E-5,3.979602E-5,0.003750562,2.334657E-4,4.914979E-5,0.004126237,1.705221E-5,9.005018E-5,1.615281E-7,4.544364E-5,2.74677E-7,1.035654E-6,1.07885E-5,0.003130213,1.815134E-6,7.670952E-5,5.582876E-7,2.591247E-7,0.001472107,1.160536E-4,7.125238E-6,8.385213E-7,3.022538E-4,0.00310035,0.003735893,1.737031E-5,1.46129E-6,2.432369E-5,1.595851E-6,1.992428E-7,3.071129E-5,0.007146759,0.003686326,0.01584664,8.973004,9.698145E-5,508895.1,508895.1
5.378076E-4,15.50713,-2.73611E8,1126.416,1126.416,0.001504235,1.0,0.9062737,1.360421E-6,0.006948518,2.700818E-5,0.002699273,1.645854E-5,0.02447161,1.2898E-4,4.386577E-4,9.068242E-7,0.01159946,6.271537E-5,1.714178E-5,4.277182E-5,1.778189E-4,7.520323E-6,6.927012E-5,4.018991E-5,0.003794655,2.386261E-4,4.851685E-5,0.004194476,1.756697E-5,9.18647E-5,1.708558E-7,4.71527E-5,2.844029E-7,1.095774E-6,1.085942E-5,0.003169642,1.887087E-6,7.780232E-5,5.791621E-7,2.708411E-7,0.001487792,1.169387E-4,7.333204E-6,8.813169E-7,3.057824E-4,0.0031326,0.003730944,1.707188E-5,1.525496E-6,2.481573E-5,1.637023E-6,2.07699E-7,3.122943E-5,0.007088428,0.003645384,0.01568291,8.966018,9.700244E-5,508498.9,508498.9
6.740772E-4,15.49007,-2.181404E8,1120.777,1120.777,0.001504235,1.0,0.902643,1.141299E-6,0.007665011,2.345084E-5,0.002960228,1.431705E-5,0.02644862,1.469285E-4,4.667035E-4,7.64271E-7,0.01248346,5.91984E-5,2.02836E-5,4.815661E-5,1.86713E-4,8.471065E-6,8.867518E-5,4.168721E-5,0.004008155,2.652313E-4,4.541496E-5,0.004539345,2.025601E-5,1.012893E-4,2.239444E-7,5.642905E-5,3.365496E-7,1.439691E-6,1.118309E-5,0.003362153,2.267392E-6,8.318066E-5,6.919456E-7,3.356799E-7,0.001562526,1.212139E-4,8.421261E-6,1.125301E-6,3.228433E-4,0.00328631,0.003706094,1.562109E-5,1.877578E-6,2.729415E-5,1.855134E-6,2.537864E-7,3.376982E-5,0.006795726,0.003441672,0.01486295,8.93095,9.710924E-5,506510.0,506510.1
6.975071E-4,15.48747,-2.107099E8,1119.924,1119.924,0.001504235,1.0,0.9020905,1.111228E-6,0.007776498,2.295155E-5,0.003000653,1.401644E-5,0.02674927,1.497485E-4,4.709159E-4,7.446155E-7,0.01261707,5.86745E-5,2.078922E-5,4.899897E-5,1.880045E-4,8.619883E-6,9.189541E-5,4.18426E-5,0.004039228,2.693511E-4,4.49574E-5,0.004591767,2.067727E-5,1.02761E-4,2.329451E-7,5.793639E-5,3.449308E-7,1.4982E-6,1.122739E-5,0.003390413,2.327398E-6,8.397632E-5,7.101822E-7,3.463965E-7,0.001573215,1.218363E-4,8.592058E-6,1.166735E-6,3.253214E-4,0.003308311,0.003702341,1.540901E-5,1.935311E-6,2.766951E-5,1.889814E-6,2.612988E-7,3.414428E-5,0.006751533,0.003411171,0.01473941,8.925655,9.712557E-5,506209.7,506209.7
7.256852E-4,15.48445,-2.023895E8,1118.936,1118.936,0.001504235,1.0,0.9014492,1.077323E-6,0.007906742,2.23851E-5,0.00304782,1.367539E-5,0.02709819,1.530512E-4,4.757892E-4,7.224264E-7,0.01277185,5.807029E-5,2.138543E-5,4.998403E-5,1.894834E-4,8.793983E-6,9.572292E-5,4.199932E-5,0.004074825,2.741561E-4,4.4431E-5,0.004652597,2.117014E-5,1.044822E-4,2.43718E-7,5.971888E-5,3.548119E-7,1.568274E-6,1.127725E-5,0.003422867,2.397669E-6,8.489209E-5,7.317129E-7,3.591286E-7,0.001585395,1.225499E-4,8.792027E-6,1.216349E-6,3.281581E-4,0.003333387,0.003697994,1.516572E-5,2.003756E-6,2.810455E-5,1.930579E-6,2.701891E-7,3.457483E-5,0.006700351,0.00337593,0.01459643,8.919522,9.714454E-5,505861.9,505861.9
7.540749E-4,15.48151,-1.946203E8,1117.979,1117.979,0.001504235,1.0,0.9008271,1.045434E-6,0.008033962,2.18488E-5,0.003093832,1.335247E-5,0.0274366,1.562854E-4,4.805006E-4,7.015278E-7,0.01292168,5.748823E-5,2.19735E-5,5.094701E-5,1.908974E-4,8.964277E-6,9.952903E-5,4.212711E-5,0.004108865,2.788409E-4,4.392522E-5,0.004711584,2.165222E-5,1.061656E-4,2.545139E-7,6.14825E-5,3.645576E-7,1.638533E-6,1.1324E-5,0.003453989,2.466441E-6,8.577229E-5,7.529773E-7,3.717876E-7,0.001596973,1.232331E-4,8.987782E-6,1.266089E-6,3.308684E-4,0.003357233,0.003693788,1.493268E-5,2.07166E-6,2.852587E-5,1.970658E-6,2.789917E-7,3.498823E-5,0.006650819,0.003341914,0.01445816,8.913587,9.716297E-5,505525.3,505525.3
0.001,15.45979,-1.454215E8,1110.967,1110.967,0.001504235,1.0,0.8962251,8.374159E-7,0.009001981,1.82566E-5,0.003442102,1.118929E-5,0.02993732,1.811135E-4,5.149355E-4,5.6447E-7,0.0140199,5.331209E-5,2.662258E-5,5.827795E-5,2.007431E-4,1.026542E-5,1.305107E-4,4.237276E-5,0.004345608,3.141703E-4,4.032875E-5,0.00514703,2.533313E-5,1.190491E-4,3.456476E-7,7.561389E-5,4.416681E-7,2.23155E-6,1.162333E-5,0.003673005,2.989699E-6,9.202461E-5,9.218981E-7,4.751655E-7,0.00167535,1.280209E-4,1.048826E-5,1.686293E-6,3.4963E-4,0.003519039,0.00366302,1.329778E-5,2.621787E-6,3.161789E-5,2.283803E-6,3.496874E-7,3.79132E-5,0.006288067,0.003095454,0.01344889,8.870125,9.729948E-5,503060.4,503060.4
0.001112084,15.45159,-1.301277E8,1108.345,1108.345,0.001504235,1.0,0.8944835,7.701666E-7,0.009381097,1.705569E-5,0.003577672,1.046597E-5,0.0308823,1.909212E-4,5.278168E-4,5.198601E-7,0.01443063,5.179325E-5,2.852303E-5,6.113857E-5,2.04193E-4,1.077645E-5,1.435388E-4,4.216788E-5,0.004428158,3.278326E-4,3.903331E-5,0.005311305,2.677645E-5,1.241348E-4,3.858277E-7,8.148746E-5,4.732708E-7,2.49213E-6,1.171628E-5,0.003750607,3.192372E-6,9.426553E-5,9.912858E-7,5.190232E-7,0.001701616,1.297128E-4,1.107971E-5,1.871411E-6,3.561204E-4,0.003573499,0.003651549,1.271932E-5,2.853427E-6,3.277518E-5,2.410294E-6,3.791282E-7,3.895705E-5,0.006152489,0.003004574,0.0130734,8.853888,9.735111E-5,502139.5,502139.5
0.001154934,15.44867,-1.250599E8,1107.415,1107.415,0.001504235,1.0,0.8938627,7.475524E-7,0.009517996,1.664687E-5,0.003626521,1.021972E-5,0.03121897,1.944717E-4,5.323948E-4,5.048221E-7,0.01457637,5.126016E-5,2.921969E-5,6.21685E-5,2.053872E-4,1.096104E-5,1.483558E-4,4.205921E-5,0.004456639,3.327393E-4,3.858003E-5,0.005369785,2.729734E-5,1.259774E-4,4.009787E-7,8.365478E-5,4.848737E-7,2.590146E-6,1.174686E-5,0.003777554,3.26497E-6,9.504698E-5,1.01676E-6,5.353217E-7,0.001710523,1.303001E-4,1.129362E-5,1.941144E-6,3.58351E-4,0.003592008,0.003647485,1.251833E-5,2.939327E-6,3.318584E-5,2.456488E-6,3.899971E-7,3.932057E-5,0.006104385,0.002972493,0.01294043,8.848128,9.736948E-5,501812.9,501812.9
0.001215711,15.44472,-1.184824E8,1106.156,1106.156,0.001504235,1.0,0.8930197,7.179328E-7,0.009705369,1.61074E-5,0.003693291,9.894753E-6,0.03167592,1.993378E-4,5.386011E-4,4.850965E-7,0.01477368,5.054342E-5,3.01819E-5,6.357496E-5,2.069789E-4,1.121367E-5,1.550408E-4,4.18834E-5,0.004494506,3.394311E-4,3.797169E-5,0.005449114,2.800983E-5,1.285047E-4,4.222765E-7,8.666084E-5,5.009176E-7,2.727666E-6,1.178629E-5,0.003813532,3.363731E-6,9.609308E-5,1.051975E-6,5.580243E-7,0.001722231,1.310842E-4,1.15866E-5,2.039083E-6,3.613088E-4,0.003616376,0.003641988,1.224978E-5,3.058848E-6,3.374175E-5,2.520152E-6,4.050762E-7,3.980683E-5,0.006039262,0.002929202,0.01276064,8.840332,9.73944E-5,501370.7,501370.7
0.001297662,15.4397,-1.105854E8,1104.56,1104.56,0.001504235,1.0,0.8919459,6.819423E-7,0.009946548,1.544546E-5,0.003779088,9.495977E-6,0.03225766,2.056111E-4,5.464939E-4,4.610818E-7,0.01502402,4.964229E-5,3.143484E-5,6.537909E-5,2.089574E-4,1.153875E-5,1.637957E-4,4.161481E-5,0.0045414,3.480024E-4,3.720854E-5,0.005550029,2.892593E-5,1.317672E-4,4.506517E-7,9.059709E-5,5.218423E-7,2.910366E-6,1.183309E-5,0.003858339,3.489712E-6,9.740031E-5,1.097878E-6,5.87913E-7,0.001736499,1.320605E-4,1.196398E-5,2.169391E-6,3.649577E-4,0.003646142,0.003635023,1.191485E-5,3.21601E-6,3.444698E-5,2.602832E-6,4.248272E-7,4.041395E-5,0.00595663,0.002874505,0.0125329,8.830443,9.742609E-5,500809.9,500809.9
0.001361639,15.436,-1.050813E8,1103.385,1103.385,0.001504235,1.0,0.8911529,6.565585E-7,0.0101265,1.497414E-5,0.003843002,9.212014E-6,0.03268708,2.102982E-4,5.523164E-4,4.441125E-7,0.01520819,4.898532E-5,3.238007E-5,6.67201E-5,2.103836E-4,1.178119E-5,1.704339E-4,4.138607E-5,0.004575063,3.543661E-4,3.665332E-5,0.00562446,2.960857E-5,1.342087E-4,4.725397E-7,9.358316E-5,5.376553E-7,3.050855E-6,1.186523E-5,0.003890688,3.582789E-6,9.834727E-5,1.132538E-6,6.107025E-7,0.001746571,1.327653E-4,1.224567E-5,2.269749E-6,3.675661E-4,0.003667206,0.003629907,1.16726E-5,3.335733E-6,3.49657E-5,2.665056E-6,4.398144E-7,4.085341E-5,0.005895833,0.002834428,0.01236562,8.823169,9.744943E-5,500397.3,500397.3
0.001393892,15.4342,-1.024985E8,1102.815,1102.815,0.001504235,1.0,0.8907668,6.445566E-7,0.01021467,1.474996E-5,0.003874285,9.076936E-6,0.03289604,2.125963E-4,5.551493E-4,4.360797E-7,0.01529762,4.866814E-5,3.284633E-5,6.737538E-5,2.110673E-4,1.189992E-5,1.73718E-4,4.126586E-5,0.00459115,3.574737E-4,3.638561E-5,0.005660659,2.99427E-5,1.354072E-4,4.834892E-7,9.506143E-5,5.454648E-7,3.120982E-6,1.188015E-5,0.003906205,3.628082E-6,9.880247E-5,1.149644E-6,6.2202E-7,0.001751329,1.331034E-4,1.238371E-5,2.319897E-6,3.68809E-4,0.003677176,0.003627425,1.155623E-5,3.395161E-6,3.521752E-5,2.695707E-6,4.472349E-7,4.106457E-5,0.00586631,0.002815017,0.01228448,8.819637,9.746078E-5,500197.0,500197.0
0.001434346,15.43201,-9.942355E7,1102.12,1102.12,0.001504235,1.0,0.8902948,6.301893E-7,0.01032298,1.448042E-5,0.003912686,8.914528E-6,0.03315148,2.154208E-4,5.586123E-4,4.264555E-7,0.01540676,4.828267E-5,3.342192E-5,6.817871E-5,2.118938E-4,1.204572E-5,1.777803E-4,4.111133E-5,0.004610552,3.612821E-4,3.606054E-5,0.005704889,3.035286E-5,1.368816E-4,4.97145E-7,9.689112E-5,5.551139E-7,3.208292E-6,1.189775E-5,0.003924973,3.683433E-6,9.935386E-5,1.170768E-6,6.360593E-7,0.001757019,1.335122E-4,1.255328E-5,2.382383E-6,3.703048E-4,0.003689114,0.003624398,1.141532E-5,3.468863E-6,3.552481E-5,2.733506E-6,4.564204E-7,4.132028E-5,0.005830275,0.002791372,0.01218552,8.815327,9.747463E-5,499952.6,499952.6
0.001577825,15.42472,-8.979558E7,1099.811,1099.811,0.001504235,1.0,0.8887201,5.846124E-7,0.01068841,1.36166E-5,0.004042026,8.393969E-6,0.03400307,2.249595E-4,5.701629E-4,3.958641E-7,0.01576923,4.701542E-5,3.538612E-5,7.08744E-5,2.145765E-4,1.253708E-5,1.917028E-4,4.053928E-5,0.004673138,3.74053E-4,3.499402E-5,0.005852189,3.173376E-5,1.418736E-4,5.449011E-7,1.031753E-4,5.881183E-7,3.512272E-6,1.195145E-5,0.003985932,3.867668E-6,1.011515E-4,1.242909E-6,6.845307E-7,0.001774974,1.348395E-4,1.312526E-5,2.60038E-6,3.751019E-4,0.003726928,0.003614365,1.095608E-5,3.723231E-6,3.654492E-5,2.86221E-6,4.879758E-7,4.21535E-5,0.005710569,0.002713191,0.01185747,8.801016,9.752068E-5,499141.0,499141.0
0.001751877,15.41677,-8.024698E7,1097.293,1097.293,0.001504235,1.0,0.8869886,5.384278E-7,0.01109762,1.27267E-5,0.004186472,7.857568E-6,0.03493849,2.356527E-4,5.828748E-4,3.647646E-7,0.01616483,4.565511E-5,3.762476E-5,7.386352E-5,2.173963E-4,1.308601E-5,2.076648E-4,3.981992E-5,0.004738138,3.882063E-4,3.385278E-5,0.00601367,3.327402E-5,1.474971E-4,6.015081E-7,1.104146E-4,6.258849E-7,3.869698E-6,1.200185E-5,0.004050003,4.069034E-6,1.030523E-4,1.325209E-6,7.408182E-7,0.001792888,1.362328E-4,1.376512E-5,2.857624E-6,3.800305E-4,0.003764926,0.003603451,1.047004E-5,4.018642E-6,3.765734E-5,3.008429E-6,5.243393E-7,4.303412E-5,0.005579847,0.002628464,0.01150048,8.7854,9.757098E-5,498255.3,498255.3
0.001795143,15.41492,-7.816368E7,1096.709,1096.709,0.001504235,1.0,0.8865844,5.282066E-7,0.01119426,1.252763E-5,0.004220528,7.737558E-6,0.03515665,2.381791E-4,5.858453E-4,3.578676E-7,0.0162567,4.534261E-5,3.815927E-5,7.456448E-5,2.18035E-4,1.321541E-5,2.114881E-4,3.963985E-5,0.004752728,3.915253E-4,3.359111E-5,0.006051279,3.363672E-5,1.488304E-4,6.153678E-7,1.121553E-4,6.349278E-7,3.956709E-6,1.201234E-5,0.004064505,4.115779E-6,1.034843E-4,1.344868E-6,7.544201E-7,0.001796792,1.365477E-4,1.391607E-5,2.920403E-6,3.811278E-4,0.003773252,0.003600922,1.035941E-5,4.090062E-6,3.791551E-5,3.043277E-6,5.330852E-7,4.323422E-5,0.005549475,0.002608877,0.01141774,8.781773,9.758266E-5,498049.6,498049.6
0.001897716,15.41074,-7.360935E7,1095.383,1095.383,0.001504235,1.0,0.8856634,5.056649E-7,0.01141611,1.208573E-5,0.004298629,7.471127E-6,0.03565358,2.439796E-4,5.926227E-4,3.426377E-7,0.01646539,4.463752E-5,3.939446E-5,7.616602E-5,2.194634E-4,1.351207E-5,2.203383E-4,3.921393E-5,0.00478515,3.991095E-4,3.300138E-5,0.006136865,3.446774E-5,1.518993E-4,6.479056E-7,1.161963E-4,6.558647E-7,4.160182E-6,1.20345E-5,0.004096907,4.221874E-6,1.044518E-4,1.390309E-6,7.860906E-7,0.001805292,1.372506E-4,1.42623E-5,3.067456E-6,3.835527E-4,0.003791456,0.003595186,1.011124E-5,4.256442E-6,3.850175E-5,3.123725E-6,5.533913E-7,4.368246E-5,0.005480457,0.002564507,0.01122999,8.773535,9.760918E-5,497582.4,497582.4
0.002,15.4068,-6.953901E7,1094.135,1094.135,0.001504235,1.0,0.8847925,4.852755E-7,0.01162799,1.168248E-5,0.004373116,7.227961E-6,0.03612318,2.495194E-4,5.990437E-4,3.288384E-7,0.01666187,4.397977E-5,4.058442E-5,7.768526E-5,2.207797E-4,1.379484E-5,2.288817E-4,3.879281E-5,0.004814751,4.063065E-4,3.245207E-5,0.006217634,3.525916E-5,1.548407E-4,6.799232E-7,1.201137E-4,6.760878E-7,4.359292E-6,1.205325E-5,0.004126717,4.32158E-6,1.053451E-4,1.434095E-6,8.169128E-7,0.001812827,1.37896E-4,1.45925E-5,3.211691E-6,3.857484E-4,0.003807688,0.003589798,9.881534E-6,4.418514E-6,3.905333E-5,3.201127E-6,5.730804E-7,4.409637E-5,0.005415444,0.00252289,0.0110535,8.76578,9.763413E-5,497142.5,497142.6
0.002447152,15.39186,-5.579677E7,1089.388,1089.388,0.001504235,1.0,0.8814377,4.144831E-7,0.01246352,1.025382E-5,0.004665956,6.366096E-6,0.03792912,2.713502E-4,6.239396E-4,2.807404E-7,0.01741056,4.152728E-5,4.536947E-5,8.357065E-5,2.25544E-4,1.49038E-5,2.633558E-4,3.703335E-5,0.004919084,4.342308E-4,3.04108E-5,0.00652714,3.835704E-5,1.665443E-4,8.153485E-7,1.361121E-4,7.57954E-7,5.188946E-6,1.210623E-5,0.004233903,4.698752E-6,1.085837E-4,1.610178E-6,9.439079E-7,0.001837246,1.401996E-4,1.588887E-5,3.816432E-6,3.93307E-4,0.003861259,0.003569378,9.040804E-6,5.08858E-6,4.115188E-5,3.511598E-6,6.535407E-7,4.559923E-5,0.005167312,0.002365671,0.01038351,8.736218,9.772887E-5,495466.0,495466.0
0.002511451,15.38997,-5.423055E7,1088.784,1088.784,0.001504235,1.0,0.8810057,4.061963E-7,0.01257339,1.008344E-5,0.004704364,6.263262E-6,0.0381613,2.742175E-4,6.271695E-4,2.750899E-7,0.01750599,4.122079E-5,4.600908E-5,8.433125E-5,2.261226E-4,1.504882E-5,2.679737E-4,3.679381E-5,0.004931389,4.378467E-4,3.015646E-5,0.006566789,3.876148E-5,1.680962E-4,8.342661E-7,1.38281E-4,7.689663E-7,5.3032E-6,1.21109E-5,0.004246809,4.746398E-6,1.089769E-4,1.633708E-6,9.612522E-7,0.001839857,1.404743E-4,1.60585E-5,3.900202E-6,3.941748E-4,0.003867119,0.00356679,8.937535E-6,5.180457E-6,4.141897E-5,3.553024E-6,6.644566E-7,4.578205E-5,0.005135629,0.002345785,0.0102984,8.732449,9.774089E-5,495252.2,495252.3
0.002774328,15.38277,-4.859862E7,1086.48,1086.48,0.001504235,1.0,0.879346,3.759648E-7,0.01300051,9.455657E-6,0.004853458,5.884282E-6,0.03905259,2.85352E-4,6.396448E-4,2.544369E-7,0.01787049,4.006277E-5,4.851682E-5,8.725683E-5,2.282733E-4,1.561054E-5,2.86091E-4,3.585251E-5,0.004976256,4.517741E-4,2.919695E-5,0.006718649,4.032686E-5,1.741583E-4,9.103042E-7,1.468556E-4,8.123063E-7,5.758335E-6,1.212447E-5,0.004294466,4.927236E-6,1.104355E-4,1.725927E-6,1.030091E-6,0.001848749,1.414808E-4,1.67157E-5,4.235124E-6,3.972815E-4,0.003887428,0.003556934,8.551059E-6,5.546168E-6,4.243827E-5,3.715319E-6,7.076339E-7,4.646152E-5,0.005014472,0.00227014,0.009973883,8.718047,9.778663E-5,494435.4,494435.5
