Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H3_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_IC3H7_Soln#11 (),Mole_fraction_NC3H7_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_PC4H9_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H5_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_DIALLYL_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_C6H5C2H_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_INDENE_Soln#11 (),Mole_fraction_C14H10_Soln#11 (),Mole_fraction_NPBENZ_Soln#11 (),Mole_fraction_NC12H26_Soln#11 (),Mole_fraction_NC16H34_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
4.683978E-6,15.64851,-3.328444E10,1373.67,1373.67,0.001203388,1.0,0.8794668,1.655886E-4,0.008964922,0.001938387,0.003061023,3.384715E-4,0.04007332,1.029185E-4,7.12016E-4,0.001612787,2.149943E-5,4.196229E-5,0.01767879,5.510553E-4,5.220671E-5,1.121187E-4,4.591605E-4,1.88741E-5,4.918352E-5,1.420078E-5,3.449457E-5,0.005683685,3.120463E-4,1.914801E-4,0.006503628,3.845092E-5,9.149405E-5,2.066777E-7,9.960525E-5,2.421252E-7,7.010603E-5,5.044067E-9,1.464495E-4,0.004030057,1.172738E-4,0.001963383,4.614893E-5,5.550742E-4,0.003716043,0.003510619,1.043943E-4,7.827865E-9,1.211631E-6,2.081705E-5,1.5503E-7,2.717327E-8,1.643055E-5,0.004095958,0.001625739,0.01154806,8.668287,7.690112E-5,491613.3,491613.3
4.726382E-6,15.64883,-3.298505E10,1373.383,1373.383,0.001203388,1.0,0.8792702,1.64405E-4,0.009009048,0.001925305,0.003071746,3.363065E-4,0.04019888,1.025322E-4,7.162608E-4,0.00161701,2.138168E-5,4.159584E-5,0.01772528,5.501952E-4,5.261507E-5,1.126455E-4,4.599483E-4,1.870363E-5,4.930718E-5,1.434093E-5,3.470343E-5,0.005694125,3.133075E-4,1.909074E-4,0.006524827,3.832284E-5,9.233268E-5,2.09747E-7,1.000744E-4,2.460364E-7,7.067975E-5,5.12418E-9,1.465685E-4,0.004034299,1.176946E-4,0.001967956,4.626236E-5,5.557024E-4,0.003719824,0.003509195,1.04314E-4,7.948396E-9,1.225482E-6,2.096495E-5,1.567118E-7,2.729321E-8,1.651536E-5,0.004079476,0.001616409,0.01150454,8.666299,7.689955E-5,491500.6,491500.6
4.741455E-6,15.64895,-3.287983E10,1373.282,1373.282,0.001203388,1.0,0.8792007,1.639886E-4,0.009024644,0.0019207,0.003075527,3.355443E-4,0.04024323,1.023955E-4,7.177631E-4,0.001618496,2.134023E-5,4.146704E-5,0.01774168,5.498918E-4,5.275976E-5,1.12832E-4,4.602249E-4,1.864373E-5,4.935068E-5,1.439066E-5,3.477724E-5,0.005697797,3.137525E-4,1.907051E-4,0.006532314,3.827731E-5,9.262975E-5,2.108389E-7,1.002404E-4,2.4743E-7,7.088311E-5,5.152739E-9,1.466099E-4,0.004035784,1.178428E-4,0.001969566,4.630253E-5,5.559229E-4,0.003721146,0.003508692,1.042853E-4,7.991323E-9,1.230401E-6,2.101727E-5,1.573089E-7,2.73356E-8,1.654531E-5,0.004073661,0.001613121,0.01148918,8.665597,7.689899E-5,491460.8,491460.8
4.842184E-6,15.64967,-3.219252E10,1372.613,1372.613,0.001203388,1.0,0.8787428,1.612616E-4,0.009127662,0.001890526,0.003100397,3.305478E-4,0.04053592,1.01491E-4,7.277157E-4,0.001628241,2.106847E-5,4.062549E-5,0.01784964,5.478937E-4,5.372037E-5,1.140671E-4,4.620288E-4,1.825257E-5,4.96354E-5,1.472199E-5,3.526491E-5,0.005721834,3.166837E-4,1.893699E-4,0.006581702,3.797311E-5,9.460123E-5,2.181475E-7,1.013396E-4,2.56788E-7,7.223432E-5,5.344696E-9,1.468759E-4,0.004045401,1.188145E-4,0.001980117,4.65689E-5,5.573589E-4,0.003729686,0.003505379,1.040905E-4,8.279315E-9,1.263208E-6,2.136357E-5,1.612897E-7,2.76155E-8,1.674296E-5,0.004035388,0.001591528,0.011388,8.660971,7.689542E-5,491198.4,491198.4
4.907559E-6,15.65013,-3.176064E10,1372.186,1372.186,0.001203388,1.0,0.8784511,1.595425E-4,0.009193434,0.001871484,0.003116175,3.273927E-4,0.04072251,1.009121E-4,7.340956E-4,0.001634393,2.089685E-5,4.009658E-5,0.01791822,5.466237E-4,5.433806E-5,1.148589E-4,4.631593E-4,1.800692E-5,4.981477E-5,1.493604E-5,3.557625E-5,0.005736978,3.18547E-4,1.885185E-4,0.006613169,3.777594E-5,9.586803E-5,2.229007E-7,1.020436E-4,2.629018E-7,7.310414E-5,5.470283E-9,1.470387E-4,0.004051368,1.194282E-4,0.001986779,4.67399E-5,5.582572E-4,0.003734964,0.00350327,1.039618E-4,8.467227E-9,1.284439E-6,2.158526E-5,1.638643E-7,2.779413E-8,1.686892E-5,0.004011078,0.001577855,0.01132364,8.658027,7.689319E-5,491031.4,491031.4
5.182152E-6,15.65187,-3.005831E10,1370.452,1370.452,0.001203388,1.0,0.87727,1.527195E-4,0.009460982,0.001795776,0.003179587,3.148294E-4,0.04147933,9.854849E-5,7.602471E-4,0.001658884,2.021327E-5,3.800977E-5,0.0181945,5.414986E-4,5.688524E-5,1.181054E-4,4.675935E-4,1.703919E-5,5.052567E-5,1.582684E-5,3.6842E-5,0.005796997,3.260617E-4,1.850647E-4,0.006740671,3.695322E-5,1.010838E-4,2.429297E-7,1.049259E-4,2.889005E-7,7.669879E-5,6.005907E-9,1.476472E-4,0.004074284,1.218723E-4,0.002013291,4.744291E-5,5.617666E-4,0.003755074,0.003494745,1.034049E-4,9.264326E-9,1.373058E-6,2.249158E-5,1.745999E-7,2.852018E-8,1.737937E-5,0.003913165,0.001523126,0.01106379,8.646124,7.688463E-5,490356.3,490356.4
5.196689E-6,15.65195,-2.997283E10,1370.363,1370.363,0.001203388,1.0,0.8772094,1.523754E-4,0.009474766,0.001791952,0.00318282,3.14194E-4,0.04151822,9.842638E-5,7.616032E-4,0.001660122,2.017868E-5,3.790504E-5,0.01820862,5.412362E-4,5.7018E-5,1.182738E-4,4.678148E-4,1.699069E-5,5.056148E-5,1.587363E-5,3.690716E-5,0.00580002,3.26446E-4,1.848873E-4,0.006747217,3.691001E-5,1.013552E-4,2.439924E-7,1.050752E-4,2.902908E-7,7.688647E-5,6.034621E-9,1.476762E-4,0.004075406,1.219959E-4,0.002014631,4.747945E-5,5.61941E-4,0.003756051,0.003494308,1.033748E-4,9.30686E-9,1.377724E-6,2.253847E-5,1.751646E-7,2.855756E-8,1.740557E-5,0.003908163,0.001520345,0.01105048,8.645513,7.688421E-5,490321.7,490321.8
5.246631E-6,15.65224,-2.968285E10,1370.058,1370.058,0.001203388,1.0,0.8770026,1.512058E-4,0.009521838,0.001778952,0.003193836,3.120328E-4,0.04165098,9.80092E-5,7.662403E-4,0.001664334,2.006104E-5,3.75495E-5,0.01825674,5.403414E-4,5.747248E-5,1.188497E-4,4.68565E-4,1.682605E-5,5.068314E-5,1.603408E-5,3.712959E-5,0.00581029,3.27756E-4,1.842816E-4,0.006769556,3.676191E-5,1.022841E-4,2.476448E-7,1.055857E-4,2.950772E-7,7.752926E-5,6.133541E-9,1.477736E-4,0.00407919,1.224162E-4,0.002019188,4.760448E-5,5.625319E-4,0.003759342,0.003492818,1.03271E-4,9.453231E-9,1.393732E-6,2.269872E-5,1.77102E-7,2.868519E-8,1.749499E-5,0.003891115,0.001510877,0.01100512,8.643433,7.688279E-5,490203.7,490203.7
5.428145E-6,15.65323,-2.867118E10,1368.975,1368.975,0.001203388,1.0,0.8762686,1.471085E-4,0.009689427,0.001733367,0.003232751,3.044452E-4,0.04212272,9.652192E-5,7.828278E-4,0.001679115,1.964788E-5,3.630854E-5,0.01842695,5.371694E-4,5.910444E-5,1.209109E-4,4.711715E-4,1.625199E-5,5.110887E-5,1.661365E-5,3.792061E-5,0.005846223,3.323925E-4,1.8213E-4,0.006848881,3.622835E-5,1.056152E-4,2.609341E-7,1.074109E-4,3.125998E-7,7.984052E-5,6.49643E-9,1.480994E-4,0.004092121,1.238911E-4,0.002035173,4.805252E-5,5.645777E-4,0.003770517,0.003487532,1.028891E-4,9.98821E-9,1.451648E-6,2.327094E-5,1.841071E-7,2.913933E-8,1.781242E-5,0.003830812,0.001477523,0.01084442,8.636054,7.687792E-5,489785.2,489785.2
5.455385E-6,15.65337,-2.852484E10,1368.816,1368.816,0.001203388,1.0,0.8761608,1.465138E-4,0.009714114,0.001726744,0.003238443,3.033416E-4,0.04219209,9.630263E-5,7.852815E-4,0.001681264,1.958777E-5,3.612902E-5,0.01845187,5.367039E-4,5.934669E-5,1.212159E-4,4.715469E-4,1.616901E-5,5.11706E-5,1.670014E-5,3.803699E-5,0.005851433,3.330717E-4,1.818138E-4,0.006860537,3.614899E-5,1.06109E-4,2.6293E-7,1.076808E-4,3.152461E-7,8.018401E-5,6.551338E-9,1.481447E-4,0.004093954,1.241055E-4,0.002037496,4.81189E-5,5.648713E-4,0.003772091,0.003486756,1.028313E-4,1.006888E-8,1.460303E-6,2.335545E-5,1.851534E-7,2.920619E-8,1.785905E-5,0.003821981,0.001472656,0.01082085,8.634971,7.687723E-5,489723.8,489723.8
5.708016E-6,15.65459,-2.723072E10,1367.375,1367.375,0.001203388,1.0,0.8751881,1.412319E-4,0.009937601,0.001667871,0.003289501,2.935141E-4,0.0428187,9.4316E-5,8.07613E-4,0.001700393,1.90522E-5,3.454127E-5,0.01867583,5.325085E-4,6.156135E-5,1.239941E-4,4.748463E-4,1.543591E-5,5.171801E-5,1.74963E-5,3.90884E-5,0.005897612,3.391773E-4,1.789595E-4,0.006965736,3.542297E-5,1.10616E-4,2.814502E-7,1.101358E-4,3.399833E-7,8.332914E-5,7.065947E-9,1.48523E-4,0.00410971,1.260123E-4,0.002058159,4.872416E-5,5.674392E-4,0.003785513,0.003479764,1.022897E-4,1.082158E-8,1.5401E-6,2.412293E-5,1.947952E-7,2.981108E-8,1.827956E-5,0.003742646,0.001429141,0.01060873,8.625212,7.687126E-5,489170.4,489170.4
5.803001E-6,15.65501,-2.677187E10,1366.85,1366.85,0.001203388,1.0,0.8748346,1.393488E-4,0.01001919,0.001646857,0.003307932,2.899988E-4,0.04304682,9.359054E-5,8.158177E-4,0.001707231,1.886049E-5,3.397814E-5,0.01875683,5.309848E-4,6.237951E-5,1.250159E-4,4.76007E-4,1.517623E-5,5.191278E-5,1.77929E-5,3.947111E-5,0.005914034,3.413863E-4,1.779216E-4,0.007003991,3.5155E-5,1.122772E-4,2.884147E-7,1.110374E-4,3.493704E-7,8.449318E-5,7.261853E-9,1.486474E-4,0.004115088,1.266933E-4,0.002065537,4.8947E-5,5.683364E-4,0.003790043,0.003477224,1.020843E-4,1.110654E-8,1.569881E-6,2.440416E-5,1.983914E-7,3.003171E-8,1.843231E-5,0.003713956,0.001413496,0.01053185,8.62167,7.686921E-5,488969.5,488969.5
5.818586E-6,15.65508,-2.669783E10,1366.765,1366.765,0.001203388,1.0,0.8747772,1.39045E-4,0.01003245,0.001643465,0.003310918,2.89431E-4,0.04308387,9.34726E-5,8.171542E-4,0.001708336,1.882952E-5,3.388742E-5,0.01876996,5.307375E-4,6.251301E-5,1.251824E-4,4.761935E-4,1.513441E-5,5.194419E-5,1.784143E-5,3.953326E-5,0.005916682,3.417444E-4,1.777531E-4,0.007010203,3.511131E-5,1.12548E-4,2.895573E-7,1.111843E-4,3.50915E-7,8.468323E-5,7.294121E-9,1.486669E-4,0.004115944,1.268032E-4,0.002066728,4.898332E-5,5.684802E-4,0.003790761,0.003476812,1.020505E-4,1.115339E-8,1.574756E-6,2.444993E-5,1.9898E-7,3.006756E-8,1.845711E-5,0.003709305,0.001410964,0.01051938,8.621096,7.686888E-5,488936.9,488936.9
5.846627E-6,15.65519,-2.656573E10,1366.612,1366.612,0.001203388,1.0,0.8746744,1.385017E-4,0.01005623,0.0016374,0.003316264,2.884154E-4,0.04315028,9.326118E-5,8.195521E-4,0.001710311,1.877412E-5,3.372532E-5,0.01879347,5.302943E-4,6.275269E-5,1.254812E-4,4.765263E-4,1.50597E-5,5.200032E-5,1.792864E-5,3.964465E-5,0.005921414,3.423857E-4,1.774511E-4,0.007021334,3.503289E-5,1.130342E-4,2.916131E-7,1.114478E-4,3.53697E-7,8.502452E-5,7.352265E-9,1.487014E-4,0.004117464,1.269997E-4,0.002068857,4.90485E-5,5.687367E-4,0.003792034,0.003476074,1.019897E-4,1.123776E-8,1.583519E-6,2.453203E-5,2.000379E-7,3.013185E-8,1.850153E-5,0.003700977,0.001406434,0.01049704,8.620066,7.68683E-5,488878.5,488878.5
5.932871E-6,15.65555,-2.616688E10,1366.146,1366.146,0.001203388,1.0,0.8743614,1.368591E-4,0.01012869,0.001619054,0.003332495,2.853412E-4,0.04335244,9.261713E-5,8.268726E-4,0.001716288,1.860637E-5,3.323596E-5,0.01886489,5.289461E-4,6.348569E-5,1.263937E-4,4.775282E-4,1.483425E-5,5.216995E-5,1.819605E-5,3.998363E-5,0.005935709,3.443338E-4,1.765324E-4,0.007055206,3.479335E-5,1.145198E-4,2.979348E-7,1.122521E-4,3.622772E-7,8.606884E-5,7.531781E-9,1.488029E-4,0.004121993,1.275942E-4,0.0020753,4.924759E-5,5.695067E-4,0.003795812,0.003473828,1.018024E-4,1.149775E-8,1.610402E-6,2.478245E-5,2.032827E-7,3.032765E-8,1.863664E-5,0.003675679,0.0013927,0.01042914,8.616934,7.686656E-5,488700.9,488700.9
6.021915E-6,15.6559,-2.576648E10,1365.673,1365.673,0.001203388,1.0,0.8740436,1.35206E-4,0.01020245,0.001600582,0.00334893,2.822423E-4,0.04355796,9.196177E-5,8.343468E-4,0.001722311,1.843722E-5,3.274466E-5,0.01893727,5.275766E-4,6.423605E-5,1.273259E-4,4.785295E-4,1.460805E-5,5.234047E-5,1.847089E-5,4.032807E-5,0.005950075,3.463081E-4,1.75599E-4,0.007089621,3.454865E-5,1.160387E-4,3.044594E-7,1.130733E-4,3.711727E-7,8.713881E-5,7.718196E-9,1.489004E-4,0.004126443,1.281928E-4,0.002081787,4.945103E-5,5.702733E-4,0.0037995,0.003471548,1.016086E-4,1.176699E-8,1.638051E-6,2.503779E-5,2.066194E-7,3.052688E-8,1.877382E-5,0.003650042,0.001378821,0.01036026,8.613756,7.686485E-5,488520.6,488520.6
6.174278E-6,15.65646,-2.510697E10,1364.879,1364.879,0.001203388,1.0,0.8735116,1.324748E-4,0.01032624,0.001570044,0.003376311,2.771111E-4,0.04390224,9.086287E-5,8.469405E-4,0.001732278,1.815698E-5,3.193558E-5,0.01905797,5.252846E-4,6.550494E-5,1.288981E-4,4.801679E-4,1.423582E-5,5.262175E-5,1.893822E-5,4.090454E-5,0.005973757,3.49601E-4,1.740374E-4,0.007147228,3.413634E-5,1.18603E-4,3.156155E-7,1.144569E-4,3.864777E-7,8.89503E-5,8.039659E-9,1.49051E-4,0.004133545,1.29182E-4,0.00209251,4.979412E-5,5.715201E-4,0.003805329,0.003467734,1.012764E-4,1.222949E-8,1.685109E-6,2.546727E-5,2.122963E-7,3.086106E-8,1.900318E-5,0.003607285,0.001355763,0.01024521,8.608441,7.68621E-5,488219.2,488219.2
6.607649E-6,15.65783,-2.339007E10,1362.727,1362.727,0.001203388,1.0,0.8720744,1.253116E-4,0.010663,0.001489834,0.003449552,2.635828E-4,0.04483471,8.788326E-5,8.815021E-4,0.001758521,1.741713E-5,2.982938E-5,0.01938155,5.190874E-4,6.901626E-5,1.33223E-4,4.843647E-4,1.326861E-5,5.335652E-5,2.024787E-5,4.246095E-5,0.006035517,3.584268E-4,1.698211E-4,0.007302959,3.300834E-5,1.256692E-4,3.472612E-7,1.182552E-4,4.305356E-7,9.397624E-5,8.970057E-9,1.493816E-4,0.004150588,1.31777E-4,0.00212066,5.0737E-5,5.746641E-4,0.003818952,0.00345744,1.003325E-4,1.355585E-8,1.817212E-6,2.664102E-5,2.282238E-7,3.176878E-8,1.962131E-5,0.003492652,0.001294493,0.009935758,8.594115,7.685537E-5,487406.7,487406.7
6.631024E-6,15.65789,-2.330359E10,1362.615,1362.615,0.001203388,1.0,0.8719999,1.249488E-4,0.01068055,0.001485766,0.00345332,2.628947E-4,0.04488314,8.772848E-5,8.833156E-4,0.001759854,1.737946E-5,2.97233E-5,0.01939822,5.187658E-4,6.920169E-5,1.334504E-4,4.845732E-4,1.321997E-5,5.339361E-5,2.03177E-5,4.254154E-5,0.00603863,3.588814E-4,1.696027E-4,0.007311037,3.294941E-5,1.260411E-4,3.489635E-7,1.184545E-4,4.329326E-7,9.424216E-5,9.020888E-9,1.493957E-4,0.004151385,1.319084E-4,0.002122086,5.07865E-5,5.748181E-4,0.003819573,0.003456907,1.002817E-4,1.36278E-8,1.824264E-6,2.670241E-5,2.290737E-7,3.181604E-8,1.965329E-5,0.003486744,0.001291358,0.00991977,8.593374,7.685505E-5,487364.7,487364.7
6.729089E-6,15.65816,-2.294706E10,1362.15,1362.15,0.001203388,1.0,0.8716904,1.23451E-4,0.01075355,0.001468973,0.003468937,2.600514E-4,0.04508439,8.70855E-5,8.908694E-4,0.001765361,1.722374E-5,2.928608E-5,0.01946735,5.174298E-4,6.997534E-5,1.343981E-4,4.85429E-4,1.301953E-5,5.354656E-5,2.060977E-5,4.287605E-5,0.00605146,3.607662E-4,1.686959E-4,0.007344584,3.270435E-5,1.275913E-4,3.560991E-7,1.192852E-4,4.430106E-7,9.535224E-5,9.234844E-9,1.494512E-4,0.004154603,1.324505E-4,0.002127973,5.09927E-5,5.754476E-4,0.00382206,0.003454693,1.000691E-4,1.393009E-8,1.853766E-6,2.69579E-5,2.326291E-7,3.201251E-8,1.978597E-5,0.00346225,0.001278381,0.009853437,8.590296,7.685375E-5,487190.1,487190.1
6.755809E-6,15.65823,-2.285164E10,1362.025,1362.025,0.001203388,1.0,0.871607,1.230496E-4,0.01077326,0.001464471,0.003473141,2.592885E-4,0.04513869,8.691205E-5,8.929128E-4,0.001766839,1.718194E-5,2.916905E-5,0.01948596,5.170693E-4,7.018497E-5,1.346546E-4,4.856572E-4,1.29659E-5,5.358752E-5,2.068911E-5,4.296621E-5,0.006054894,3.612736E-4,1.684514E-4,0.007353632,3.263817E-5,1.28011E-4,3.580416E-7,1.195099E-4,4.457625E-7,9.565318E-5,9.293332E-9,1.494653E-4,0.004155445,1.325958E-4,0.002129551,5.104848E-5,5.756147E-4,0.003822706,0.003454096,1.000113E-4,1.401257E-8,1.861781E-6,2.702695E-5,2.335951E-7,3.206555E-8,1.982173E-5,0.003455654,0.001274893,0.009835565,8.589466,7.685341E-5,487143.1,487143.1
6.77831E-6,15.65829,-2.277184E10,1361.919,1361.919,0.001203388,1.0,0.871537,1.227137E-4,0.0107898,0.001460703,0.003476663,2.586498E-4,0.04518424,8.676656E-5,8.946286E-4,0.001768075,1.714694E-5,2.907119E-5,0.01950156,5.16767E-4,7.036111E-5,1.3487E-4,4.858477E-4,1.292106E-5,5.362177E-5,2.075584E-5,4.304181E-5,0.006057765,3.616989E-4,1.682464E-4,0.007361221,3.258263E-5,1.283635E-4,3.596768E-7,1.196986E-4,4.480818E-7,9.59061E-5,9.342648E-9,1.494769E-4,0.004156143,1.327173E-4,0.002130871,5.109532E-5,5.75754E-4,0.00382324,0.003453595,9.99626E-5,1.408206E-8,1.868524E-6,2.708492E-5,2.344076E-7,3.211006E-8,1.985171E-5,0.003450126,0.001271972,0.009820581,8.58877,7.685312E-5,487103.6,487103.6
6.827376E-6,15.65841,-2.259961E10,1361.691,1361.691,0.001203388,1.0,0.8713853,1.219882E-4,0.01082569,0.001452564,0.00348429,2.572697E-4,0.045283,8.64512E-5,8.983543E-4,0.001770746,1.707131E-5,2.886002E-5,0.01953534,5.161116E-4,7.074395E-5,1.35338E-4,4.862579E-4,1.282432E-5,5.369571E-5,2.090109E-5,4.320561E-5,0.006063961,3.626196E-4,1.678022E-4,0.00737767,3.246218E-5,1.291293E-4,3.632405E-7,1.201084E-4,4.531455E-7,9.645595E-5,9.450391E-9,1.49501E-4,0.00415763,1.329797E-4,0.002133722,5.119701E-5,5.760531E-4,0.00382437,0.00345251,9.985658E-5,1.423371E-8,1.883202E-6,2.721072E-5,2.361763E-7,3.220658E-8,1.991666E-5,0.003438155,0.001265652,0.009788122,8.587263,7.685252E-5,487018.1,487018.1
6.996362E-6,15.65881,-2.202421E10,1360.918,1360.918,0.001203388,1.0,0.8708718,1.195582E-4,0.01094743,0.001425293,0.003510013,2.526384E-4,0.04561749,8.53837E-5,9.110279E-4,0.001779705,1.681736E-5,2.815446E-5,0.01964934,5.138919E-4,7.204998E-5,1.369314E-4,4.876185E-4,1.250129E-5,5.394294E-5,2.13987E-5,4.37593E-5,0.006084658,3.657263E-4,1.662996E-4,0.007433346,3.205383E-5,1.317374E-4,3.754931E-7,1.21503E-4,4.706467E-7,9.833328E-5,9.823496E-9,1.495738E-4,0.004162398,1.338579E-4,0.002143268,5.154286E-5,5.770374E-4,0.003827937,0.003448838,9.949272E-5,1.475713E-8,1.933504E-6,2.763804E-5,2.422371E-7,3.253385E-8,2.013617E-5,0.00339775,0.00124439,0.009678448,8.582165,7.685054E-5,486729.0,486729.0
7.052548E-6,15.65894,-2.183883E10,1360.665,1360.665,0.001203388,1.0,0.8707043,1.187736E-4,0.01098727,0.001416483,0.003518381,2.511403E-4,0.04572678,8.503522E-5,9.151874E-4,0.001782601,1.673516E-5,2.792724E-5,0.01968645,5.131668E-4,7.24799E-5,1.37455E-4,4.880533E-4,1.239732E-5,5.40226E-5,2.156323E-5,4.393978E-5,0.00609132,3.66737E-4,1.658095E-4,0.007451522,3.192034E-5,1.325944E-4,3.795592E-7,1.219608E-4,4.764867E-7,9.895179E-5,9.948257E-9,1.495945E-4,0.004163863,1.341412E-4,0.002146349,5.165632E-5,5.773491E-4,0.003829012,0.003447639,9.937223E-5,1.493154E-8,1.950141E-6,2.777807E-5,2.442416E-7,3.264089E-8,2.020772E-5,0.003384598,0.001237492,0.009642709,8.580503,7.684993E-5,486634.7,486634.7
7.206725E-6,15.65926,-2.134439E10,1359.982,1359.982,0.001203388,1.0,0.8702518,1.166757E-4,0.01109508,0.001392919,0.003540903,2.471274E-4,0.04602205,8.409449E-5,9.264702E-4,0.001790354,1.651488E-5,2.732106E-5,0.01978635,5.112076E-4,7.364917E-5,1.388765E-4,4.892049E-4,1.21201E-5,5.423523E-5,2.201247E-5,4.442635E-5,0.006109084,3.694578E-4,1.644871E-4,0.007500601,3.155959E-5,1.349219E-4,3.906963E-7,1.232034E-4,4.925616E-7,1.006352E-4,1.029229E-8,1.496433E-4,0.004167604,1.348979E-4,0.002154583,5.196396E-5,5.781679E-4,0.003831705,0.003444405,9.904294E-5,1.541102E-8,1.995578E-6,2.81574E-5,2.497156E-7,3.293037E-8,2.04006E-5,0.00334918,0.001218969,0.009546366,8.576017,7.684833E-5,486380.4,486380.4
7.389115E-6,15.65961,-2.078532E10,1359.193,1359.193,0.001203388,1.0,0.8697303,1.142954E-4,0.01121977,0.001366165,0.003566731,2.425618E-4,0.04636276,8.301083E-5,9.395717E-4,0.001799165,1.626402E-5,2.663578E-5,0.019901,5.08947E-4,7.501272E-5,1.405301E-4,4.904913E-4,1.180698E-5,5.447574E-5,2.253964E-5,4.498565E-5,0.006129142,3.725783E-4,1.62965E-4,0.00755717,3.114346E-5,1.376293E-4,4.038298E-7,1.246472E-4,5.116703E-7,1.026006E-4,1.070248E-8,1.496865E-4,0.004171514,1.357547E-4,0.002163916,5.232084E-5,5.790689E-4,0.003834417,0.003440678,9.865623E-5,1.597981E-8,2.048915E-6,2.859691E-5,2.561409E-7,3.326492E-8,2.062233E-5,0.003308528,0.001197808,0.009435608,8.570855,7.684662E-5,486087.5,486087.6
7.436361E-6,15.65969,-2.064482E10,1358.992,1358.992,0.001203388,1.0,0.8695976,1.136958E-4,0.01125159,0.001359423,0.003573285,2.414095E-4,0.04644957,8.27351E-5,9.429236E-4,0.001801387,1.620067E-5,2.646358E-5,0.0199301,5.08371E-4,7.536257E-5,1.409536E-4,4.908118E-4,1.172834E-5,5.45362E-5,2.267545E-5,4.512775E-5,0.006134178,3.7337E-4,1.625779E-4,0.007571572,3.10375E-5,1.383227E-4,4.072242E-7,1.250168E-4,5.166355E-7,1.031053E-4,1.080928E-8,1.496953E-4,0.004172441,1.359702E-4,0.002166265,5.241206E-5,5.79291E-4,0.003835041,0.003439729,9.855659E-5,1.61274E-8,2.062658E-6,2.870919E-5,2.577965E-7,3.335025E-8,2.067868E-5,0.003298208,0.001192452,0.00940746,8.569541,7.684621E-5,486013.1,486013.1
7.637924E-6,15.66003,-2.006445E10,1358.15,1358.15,0.001203388,1.0,0.8690417,1.112127E-4,0.01138519,0.00133149,0.003600634,2.366287E-4,0.04681338,8.158128E-5,9.570344E-4,0.001810599,1.593765E-5,2.575231E-5,0.02005158,5.059567E-4,7.683984E-5,1.427388E-4,4.921232E-4,1.140373E-5,5.478595E-5,2.325151E-5,4.572143E-5,0.006154948,3.766734E-4,1.609584E-4,0.007631884,3.059384E-5,1.412455E-4,4.216691E-7,1.265736E-4,5.378879E-7,1.052379E-4,1.126739E-8,1.497224E-4,0.004176017,1.36861E-4,0.002175983,5.27957E-5,5.801886E-4,0.003837356,0.003435757,9.813414E-5,1.675817E-8,2.120959E-6,2.918113E-5,2.648197E-7,3.370825E-8,2.091416E-5,0.003255117,0.001170167,0.009289802,8.564047,7.684457E-5,485701.5,485701.5
