Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_IC3H7_Soln#13 (),Mole_fraction_NC3H7_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_PC4H9_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H5_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M3_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_DIALLYL_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C12H8_Soln#13 (),Mole_fraction_C14H10_Soln#13 (),Mole_fraction_BIN1B_Soln#13 (),Mole_fraction_NC12H26_Soln#13 (),Mole_fraction_NC16H34_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
0.003676498,15.87658,-9629653.0,1342.037,1342.037,0.001128177,1.0,0.7685728,3.294086E-6,0.0679221,1.284105E-5,0.003565216,2.070587E-6,0.1224741,1.66432E-6,0.01656094,6.279972E-5,6.278804E-8,6.087929E-9,0.005253026,2.146855E-5,0.00151454,7.085864E-4,2.831087E-7,3.519975E-10,5.4648E-8,3.833813E-5,2.012375E-5,1.088064E-5,1.416177E-6,0.004590136,5.450309E-7,0.002056557,1.624731E-4,0.002238001,9.688863E-5,0.001296382,5.267155E-5,8.606058E-10,1.335242E-6,5.564477E-8,5.958421E-6,1.435022E-7,2.133315E-9,5.415358E-11,0.002453794,2.51499E-5,2.426366E-5,7.822154E-5,4.104423E-6,3.031273E-5,7.745344E-6,1.717969E-6,1.771334E-8,-8.406853E-22,-5.39267E-34,-3.713754E-10,7.825329,7.105914E-5,443805.8,443805.8
0.003728558,15.87667,-9554344.0,1341.924,1341.924,0.001128177,1.0,0.7684617,3.284984E-6,0.06806267,1.273044E-5,0.003550937,2.065829E-6,0.1225024,1.653928E-6,0.01664549,6.079836E-5,6.152908E-8,5.989644E-9,0.005160079,2.107945E-5,0.001505961,7.030161E-4,2.791433E-7,3.514308E-10,5.32949E-8,3.775454E-5,1.969328E-5,1.072364E-5,1.405235E-6,0.004559551,5.401226E-7,0.002056288,1.638779E-4,0.002253822,9.660946E-5,0.001297191,5.327782E-5,8.443672E-10,1.311318E-6,5.481596E-8,5.70624E-6,1.386265E-7,2.073478E-9,5.529394E-11,0.002448645,2.504893E-5,2.457217E-5,7.843579E-5,4.056372E-6,3.056809E-5,7.827797E-6,1.751464E-6,1.822664E-8,-8.049659E-22,-3.852447E-34,-3.926633E-10,7.824627,7.105874E-5,443766.0,443766.0
0.003835734,15.87683,-9406058.0,1341.695,1341.695,0.001128177,1.0,0.7682402,3.266879E-6,0.06834508,1.251102E-5,0.003522298,2.056391E-6,0.1225536,1.633367E-6,0.01681736,5.694435E-5,5.904469E-8,5.796962E-9,0.004974965,2.030764E-5,0.001488197,6.91669E-4,2.720773E-7,3.503824E-10,5.065901E-8,3.658502E-5,1.885151E-5,1.041536E-5,1.383615E-6,0.004498728,5.304103E-7,0.00205553,1.66733E-4,0.002286105,9.602025E-5,0.001298761,5.451417E-5,8.139984E-10,1.263999E-6,5.319349E-8,5.233972E-6,1.291893E-7,1.957449E-9,5.543906E-11,0.002438093,2.484509E-5,2.520552E-5,7.886563E-5,3.962115E-6,3.108708E-5,7.996296E-6,1.821201E-6,1.931202E-8,-7.364344E-22,-1.929611E-34,-4.186424E-10,7.82321,7.105804E-5,443685.6,443685.6
0.003895768,15.8769,-9326691.0,1341.568,1341.568,0.001128177,1.0,0.7681203,3.257097E-6,0.06849926,1.239281E-5,0.003506692,2.051304E-6,0.1225783,1.622318E-6,0.01691235,5.493273E-5,5.771354E-8,5.694246E-9,0.004874843,1.989194E-5,0.001478199,6.853855E-4,2.686775E-7,3.497637E-10,4.926533E-8,3.594836E-5,1.840483E-5,1.025107E-5,1.372017E-6,0.004465883,5.251914E-7,0.002054993,1.683107E-4,0.002304021,9.56824E-5,0.001299588,5.519978E-5,7.98516E-10,1.238582E-6,5.23315E-8,4.994573E-6,1.242359E-7,1.896419E-9,5.397935E-11,0.002432211,2.47332E-5,2.555922E-5,7.909998E-5,3.911902E-6,3.137387E-5,8.089949E-6,1.860721E-6,1.993717E-8,-7.00813E-22,-1.313052E-34,-4.298213E-10,7.822433,7.105771E-5,443641.6,443641.6
0.003953993,15.87696,-9252082.0,1341.445,1341.445,0.001128177,1.0,0.7680068,3.247841E-6,0.06864615,1.228122E-5,0.003491845,2.046501E-6,0.1225995,1.611907E-6,0.01700362,5.307519E-5,5.646164E-8,5.598067E-9,0.004780084,1.949961E-5,0.001468477,6.793414E-4,2.657053E-7,3.491974E-10,4.796629E-8,3.534309E-5,1.798753E-5,1.009713E-5,1.361101E-6,0.004434828,5.202732E-7,0.002054399,1.698263E-4,0.002321285,9.534992E-5,0.001300355,5.586007E-5,7.843813E-10,1.214636E-6,5.152554E-8,4.777852E-6,1.196444E-7,1.839687E-9,5.059773E-11,0.002426525,2.462616E-5,2.590156E-5,7.932303E-5,3.864844E-6,3.16494E-5,8.180292E-6,1.89936E-6,2.055538E-8,-6.680223E-22,-9.049645E-35,-4.338193E-10,7.82169,7.105744E-5,443599.4,443599.4
0.004,15.877,-9194693.0,1341.349,1341.349,0.001128177,1.0,0.767919,3.240682E-6,0.06876042,1.219508E-5,0.003480309,2.042791E-6,0.1226146,1.603882E-6,0.01707515,5.16689E-5,5.549858E-8,5.524349E-9,0.004706793,1.919687E-5,0.001460781,6.746005E-4,2.63558E-7,3.487697E-10,4.697453E-8,3.487313E-5,1.766838E-5,9.979094E-6,1.352698E-6,0.00441083,5.164828E-7,0.002053881,1.71014E-4,0.00233485,9.508413E-5,0.001300938,5.63786E-5,7.737577E-10,1.196192E-6,5.090863E-8,4.616547E-6,1.161571E-7,1.796781E-9,5.099313E-11,0.002422044,2.454257E-5,2.617157E-5,7.949642E-5,3.828746E-6,3.186532E-5,8.251339E-6,1.930103E-6,2.105215E-8,-6.432689E-22,-6.745907E-35,-4.449154E-10,7.821111,7.105726E-5,443566.6,443566.6
0.004106325,15.87708,-9067010.0,1341.13,1341.13,0.001128177,1.0,0.7677221,3.224636E-6,0.06901864,1.200266E-5,0.003454295,2.034495E-6,0.1226435,1.585994E-6,0.01723853,4.861446E-5,5.335751E-8,5.36124E-9,0.004542614,1.8521E-5,0.001442966,6.637634E-4,2.591893E-7,3.478071E-10,4.47932E-8,3.381448E-5,1.696477E-5,9.717933E-6,1.333999E-6,0.004357136,5.080338E-7,0.00205253,1.737253E-4,0.002365946,9.446044E-5,0.001302209,5.756616E-5,7.508249E-10,1.1551E-6,4.954702E-8,4.274511E-6,1.085464E-7,1.703147E-9,5.238363E-11,0.002411734,2.435266E-5,2.679393E-5,7.988772E-5,3.748782E-6,3.235832E-5,8.41441E-6,2.001866E-6,2.222876E-8,-5.897399E-22,-3.431655E-35,-4.685531E-10,7.819796,7.105694E-5,443492.0,443492.0
0.004119327,15.87708,-9051915.0,1341.103,1341.103,0.001128177,1.0,0.7676986,3.222716E-6,0.06904967,1.197975E-5,0.003451174,2.033508E-6,0.1226465,1.583866E-6,0.01725833,4.825863E-5,5.31035E-8,5.342482E-9,0.004523019,1.844054E-5,0.001440785,6.624496E-4,2.587056E-7,3.479784E-10,4.45365E-8,3.368759E-5,1.688184E-5,9.687061E-6,1.331778E-6,0.004350733,5.070291E-7,0.002052351,1.740537E-4,0.002369724,9.438335E-5,0.001302358,5.771037E-5,7.481605E-10,1.150221E-6,4.938636E-8,4.235401E-6,1.076566E-7,1.692619E-9,5.829129E-11,0.002410477,2.432973E-5,2.686988E-5,7.993469E-5,3.739318E-6,3.241804E-5,8.434244E-6,2.010709E-6,2.237537E-8,-5.835268E-22,-3.159839E-35,-4.943317E-10,7.819637,7.105691E-5,443483.0,443483.0
0.004120134,15.87708,-9051515.0,1341.102,1341.102,0.001128177,1.0,0.7676971,3.222591E-6,0.0690516,1.197833E-5,0.003450981,2.033452E-6,0.1226467,1.583733E-6,0.01725956,4.823664E-5,5.308787E-8,5.342131E-9,0.004521805,1.843555E-5,0.00144065,6.623681E-4,2.586759E-7,3.481999E-10,4.452062E-8,3.367972E-5,1.687671E-5,9.685151E-6,1.33164E-6,0.004350336,5.069665E-7,0.002052339,1.740741E-4,0.002369959,9.437855E-5,0.001302367,5.771932E-5,7.479967E-10,1.149926E-6,4.937642E-8,4.23299E-6,1.076016E-7,1.692459E-9,6.549243E-11,0.002410399,2.432831E-5,2.687459E-5,7.99376E-5,3.738732E-6,3.242175E-5,8.435476E-6,2.011259E-6,2.23845E-8,-5.831431E-22,-3.143687E-35,-5.21384E-10,7.819627,7.105691E-5,443482.4,443482.4
0.004120683,15.87708,-9050573.0,1341.1,1341.1,0.001128177,1.0,0.7676961,3.222507E-6,0.0690529,1.197738E-5,0.003450849,2.033417E-6,0.1226468,1.583641E-6,0.01726039,4.822171E-5,5.307735E-8,5.341765E-9,0.004520981,1.843217E-5,0.001440558,6.623127E-4,2.586558E-7,3.48366E-10,4.450983E-8,3.367438E-5,1.687324E-5,9.683853E-6,1.331544E-6,0.004350067,5.069236E-7,0.002052332,1.74088E-4,0.002370118,9.437529E-5,0.001302373,5.77254E-5,7.478864E-10,1.149734E-6,4.936967E-8,4.231352E-6,1.075642E-7,1.692967E-9,7.89307E-11,0.002410346,2.432734E-5,2.68778E-5,7.993958E-5,3.738334E-6,3.242426E-5,8.436313E-6,2.011632E-6,2.239071E-8,-5.828824E-22,-3.132756E-35,-5.710068E-10,7.81962,7.10569E-5,443482.1,443482.1
0.004121069,15.87708,-9049812.0,1341.1,1341.1,0.001128177,1.0,0.7676954,3.222454E-6,0.06905382,1.19767E-5,0.003450757,2.033385E-6,0.1226469,1.583578E-6,0.01726098,4.821122E-5,5.306982E-8,5.340886E-9,0.004520401,1.842979E-5,0.001440493,6.622737E-4,2.586416E-7,3.484872E-10,4.450225E-8,3.367062E-5,1.687079E-5,9.682941E-6,1.331478E-6,0.004349878,5.068938E-7,0.002052326,1.740977E-4,0.00237023,9.4373E-5,0.001302377,5.772968E-5,7.478086E-10,1.149596E-6,4.936492E-8,4.230202E-6,1.07538E-7,1.693083E-9,8.509627E-11,0.002410309,2.432666E-5,2.688005E-5,7.994097E-5,3.738055E-6,3.242603E-5,8.436901E-6,2.011895E-6,2.239507E-8,-5.826993E-22,-3.125097E-35,-5.931361E-10,7.819616,7.10569E-5,443481.8,443481.8
0.004121419,15.87708,-9049245.0,1341.099,1341.099,0.001128177,1.0,0.7676948,3.222401E-6,0.06905466,1.197609E-5,0.003450673,2.033359E-6,0.122647,1.583521E-6,0.01726151,4.820171E-5,5.306301E-8,5.340862E-9,0.004519875,1.842763E-5,0.001440434,6.622384E-4,2.586288E-7,3.488297E-10,4.449538E-8,3.366722E-5,1.686858E-5,9.682114E-6,1.331419E-6,0.004349706,5.068668E-7,0.002052321,1.741065E-4,0.002370332,9.437093E-5,0.001302381,5.773355E-5,7.477381E-10,1.149471E-6,4.936062E-8,4.229159E-6,1.075142E-7,1.69323E-9,9.122471E-11,0.002410275,2.432605E-5,2.68821E-5,7.994223E-5,3.737801E-6,3.242764E-5,8.437435E-6,2.012133E-6,2.239902E-8,-5.825334E-22,-3.118169E-35,-6.153817E-10,7.819611,7.10569E-5,443481.6,443481.6
0.004121723,15.87708,-9048917.0,1341.098,1341.098,0.001128177,1.0,0.7676942,3.222358E-6,0.06905538,1.197556E-5,0.0034506,2.033336E-6,0.122647,1.583472E-6,0.01726197,4.819344E-5,5.30571E-8,5.340224E-9,0.004519419,1.842576E-5,0.001440383,6.622077E-4,2.586177E-7,3.486953E-10,4.448941E-8,3.366426E-5,1.686665E-5,9.681395E-6,1.331367E-6,0.004349557,5.068434E-7,0.002052317,1.741142E-4,0.00237042,9.436912E-5,0.001302385,5.773692E-5,7.476768E-10,1.149363E-6,4.935688E-8,4.228254E-6,1.074935E-7,1.69334E-9,9.62875E-11,0.002410245,2.432551E-5,2.688387E-5,7.994333E-5,3.737581E-6,3.242903E-5,8.437898E-6,2.01234E-6,2.240246E-8,-5.823892E-22,-3.11216E-35,-6.345936E-10,7.819608,7.10569E-5,443481.3,443481.3
0.004122015,15.87708,-9048605.0,1341.098,1341.098,0.001128177,1.0,0.7676937,3.222317E-6,0.06905607,1.197504E-5,0.003450531,2.033312E-6,0.1226471,1.583425E-6,0.01726242,4.818552E-5,5.30514E-8,5.339325E-9,0.004518981,1.842396E-5,0.001440334,6.621783E-4,2.58607E-7,3.48407E-10,4.448368E-8,3.366142E-5,1.686481E-5,9.680706E-6,1.331318E-6,0.004349414,5.06821E-7,0.002052313,1.741216E-4,0.002370505,9.436739E-5,0.001302388,5.774015E-5,7.476179E-10,1.149257E-6,4.93533E-8,4.227385E-6,1.074737E-7,1.693345E-9,9.974973E-11,0.002410217,2.4325E-5,2.688558E-5,7.994438E-5,3.73737E-6,3.243037E-5,8.438343E-6,2.012539E-6,2.240576E-8,-5.822509E-22,-3.106407E-35,-6.482656E-10,7.819604,7.10569E-5,443481.1,443481.1
0.004122306,15.87708,-9048297.0,1341.097,1341.097,0.001128177,1.0,0.7676932,3.222276E-6,0.06905677,1.197453E-5,0.003450461,2.033288E-6,0.1226472,1.583378E-6,0.01726286,4.817759E-5,5.30457E-8,5.338602E-9,0.004518543,1.842216E-5,0.001440285,6.621489E-4,2.585964E-7,3.48244E-10,4.447796E-8,3.365858E-5,1.686296E-5,9.680017E-6,1.331269E-6,0.004349271,5.067987E-7,0.002052309,1.741289E-4,0.00237059,9.436566E-5,0.001302392,5.774339E-5,7.47559E-10,1.149151E-6,4.934971E-8,4.226517E-6,1.074539E-7,1.693293E-9,1.024224E-10,0.002410189,2.432448E-5,2.688728E-5,7.994543E-5,3.737158E-6,3.243171E-5,8.438787E-6,2.012738E-6,2.240906E-8,-5.821126E-22,-3.100664E-35,-6.587699E-10,7.819601,7.10569E-5,443480.9,443480.9
0.0041227,15.87708,-9048092.0,1341.096,1341.096,0.001128177,1.0,0.7676925,3.22222E-6,0.0690577,1.197384E-5,0.003450367,2.033257E-6,0.1226472,1.583315E-6,0.01726346,4.816692E-5,5.303801E-8,5.337789E-9,0.004517953,1.841974E-5,0.001440219,6.621092E-4,2.58582E-7,3.480475E-10,4.447025E-8,3.365476E-5,1.686047E-5,9.679089E-6,1.331203E-6,0.004349078,5.067686E-7,0.002052304,1.741388E-4,0.002370704,9.436332E-5,0.001302396,5.774774E-5,7.474794E-10,1.149006E-6,4.934488E-8,4.225347E-6,1.074272E-7,1.693168E-9,1.052679E-10,0.002410151,2.432379E-5,2.688957E-5,7.994685E-5,3.736874E-6,3.243351E-5,8.439387E-6,2.013005E-6,2.241351E-8,-5.819263E-22,-3.092941E-35,-6.704244E-10,7.819596,7.10569E-5,443480.7,443480.7
0.004123171,15.87708,-9047223.0,1341.095,1341.095,0.001128177,1.0,0.7676916,3.222145E-6,0.06905883,1.197302E-5,0.003450254,2.033227E-6,0.1226474,1.583237E-6,0.01726417,4.815412E-5,5.302892E-8,5.338397E-9,0.004517245,1.841684E-5,0.00144014,6.620616E-4,2.585648E-7,3.488616E-10,4.4461E-8,3.365017E-5,1.685749E-5,9.677976E-6,1.331123E-6,0.004348847,5.067324E-7,0.002052297,1.741507E-4,0.002370841,9.436052E-5,0.001302401,5.775296E-5,7.473845E-10,1.148838E-6,4.933909E-8,4.223944E-6,1.073951E-7,1.693383E-9,1.137566E-10,0.002410105,2.432296E-5,2.689233E-5,7.994855E-5,3.736532E-6,3.243568E-5,8.440105E-6,2.013326E-6,2.241884E-8,-5.81703E-22,-3.083705E-35,-7.004972E-10,7.81959,7.10569E-5,443480.3,443480.3
0.004123494,15.87708,-9047048.0,1341.095,1341.095,0.001128177,1.0,0.767691,3.222102E-6,0.06905959,1.197245E-5,0.003450177,2.033199E-6,0.1226474,1.583185E-6,0.01726466,4.814535E-5,5.302262E-8,5.33708E-9,0.00451676,1.841485E-5,0.001440086,6.62029E-4,2.58553E-7,3.484548E-10,4.445466E-8,3.364703E-5,1.685544E-5,9.677213E-6,1.331068E-6,0.004348688,5.067075E-7,0.002052292,1.741589E-4,0.002370935,9.43586E-5,0.001302405,5.775654E-5,7.473192E-10,1.14872E-6,4.933512E-8,4.222983E-6,1.073732E-7,1.693326E-9,1.167488E-10,0.002410074,2.432239E-5,2.689421E-5,7.994971E-5,3.736298E-6,3.243716E-5,8.440598E-6,2.013546E-6,2.24225E-8,-5.815499E-22,-3.077389E-35,-7.126159E-10,7.819586,7.10569E-5,443480.1,443480.1
0.004123828,15.87708,-9046518.0,1341.094,1341.094,0.001128177,1.0,0.7676904,3.222053E-6,0.06906039,1.197186E-5,0.003450097,2.033174E-6,0.1226475,1.583131E-6,0.01726517,4.813629E-5,5.301612E-8,5.336868E-9,0.004516259,1.841279E-5,0.00144003,6.619953E-4,2.585408E-7,3.486983E-10,4.444811E-8,3.364378E-5,1.685333E-5,9.676425E-6,1.331012E-6,0.004348524,5.066819E-7,0.002052288,1.741673E-4,0.002371031,9.435662E-5,0.001302409,5.776024E-5,7.472518E-10,1.148599E-6,4.933102E-8,4.221991E-6,1.073505E-7,1.69332E-9,1.205423E-10,0.002410042,2.432181E-5,2.689616E-5,7.995091E-5,3.736057E-6,3.243869E-5,8.441107E-6,2.013774E-6,2.242628E-8,-5.813918E-22,-3.070877E-35,-7.266712E-10,7.819582,7.10569E-5,443479.9,443479.9
0.004124162,15.87708,-9046125.0,1341.093,1341.093,0.001128177,1.0,0.7676898,3.222004E-6,0.06906118,1.197128E-5,0.003450017,2.033149E-6,0.1226476,1.583077E-6,0.01726568,4.812723E-5,5.300963E-8,5.336464E-9,0.004515758,1.841073E-5,0.001439974,6.619616E-4,2.585286E-7,3.487536E-10,4.444156E-8,3.364053E-5,1.685121E-5,9.675637E-6,1.330955E-6,0.004348361,5.066563E-7,0.002052283,1.741757E-4,0.002371128,9.435463E-5,0.001302413,5.776394E-5,7.471845E-10,1.148478E-6,4.932693E-8,4.220999E-6,1.073278E-7,1.693325E-9,1.244989E-10,0.00241001,2.432122E-5,2.689812E-5,7.995212E-5,3.735815E-6,3.244022E-5,8.441616E-6,2.014001E-6,2.243006E-8,-5.812338E-22,-3.064378E-35,-7.41783E-10,7.819578,7.10569E-5,443479.7,443479.7
0.004124477,15.87708,-9045798.0,1341.093,1341.093,0.001128177,1.0,0.7676893,3.221958E-6,0.06906193,1.197073E-5,0.003449942,2.033125E-6,0.1226476,1.583026E-6,0.01726616,4.811869E-5,5.300351E-8,5.33586E-9,0.004515286,1.840879E-5,0.001439921,6.619299E-4,2.585171E-7,3.48646E-10,4.443539E-8,3.363747E-5,1.684922E-5,9.674894E-6,1.330902E-6,0.004348206,5.066322E-7,0.002052279,1.741837E-4,0.00237122,9.435276E-5,0.001302416,5.776743E-5,7.47121E-10,1.148364E-6,4.932306E-8,4.220063E-6,1.073065E-7,1.693315E-9,1.280076E-10,0.002409979,2.432067E-5,2.689995E-5,7.995325E-5,3.735587E-6,3.244166E-5,8.442096E-6,2.014216E-6,2.243362E-8,-5.810848E-22,-3.058263E-35,-7.55564E-10,7.819574,7.10569E-5,443479.4,443479.4
0.004124778,15.87708,-9045471.0,1341.092,1341.092,0.001128177,1.0,0.7676887,3.221915E-6,0.06906265,1.19702E-5,0.00344987,2.033103E-6,0.1226477,1.582977E-6,0.01726662,4.811054E-5,5.299768E-8,5.335371E-9,0.004514835,1.840694E-5,0.001439871,6.618995E-4,2.585061E-7,3.485958E-10,4.44295E-8,3.363455E-5,1.684732E-5,9.674185E-6,1.330851E-6,0.004348059,5.066091E-7,0.002052274,1.741912E-4,0.002371307,9.435098E-5,0.00130242,5.777076E-5,7.470604E-10,1.148255E-6,4.931937E-8,4.219171E-6,1.072861E-7,1.693305E-9,1.313407E-10,0.00240995,2.432014E-5,2.690171E-5,7.995433E-5,3.73537E-6,3.244304E-5,8.442554E-6,2.014421E-6,2.243702E-8,-5.809426E-22,-3.052438E-35,-7.686314E-10,7.819571,7.10569E-5,443479.2,443479.2
0.004125078,15.87709,-9045147.0,1341.091,1341.091,0.001128177,1.0,0.7676882,3.221872E-6,0.06906336,1.196967E-5,0.003449798,2.033079E-6,0.1226478,1.582928E-6,0.01726707,4.810239E-5,5.299183E-8,5.3347E-9,0.004514384,1.84051E-5,0.001439821,6.618692E-4,2.584952E-7,3.484416E-10,4.442361E-8,3.363163E-5,1.684542E-5,9.673476E-6,1.3308E-6,0.004347912,5.065861E-7,0.00205227,1.741988E-4,0.002371394,9.434919E-5,0.001302423,5.777409E-5,7.469997E-10,1.148145E-6,4.931569E-8,4.218279E-6,1.072657E-7,1.693248E-9,1.340224E-10,0.002409921,2.431961E-5,2.690346E-5,7.995541E-5,3.735153E-6,3.244442E-5,8.443012E-6,2.014625E-6,2.244042E-8,-5.808004E-22,-3.046624E-35,-7.795297E-10,7.819567,7.105689E-5,443479.0,443479.0
0.004125393,15.87709,-9044742.0,1341.091,1341.091,0.001128177,1.0,0.7676876,3.221826E-6,0.06906411,1.196912E-5,0.003449722,2.033055E-6,0.1226478,1.582878E-6,0.01726755,4.809386E-5,5.29857E-8,5.334081E-9,0.004513912,1.840316E-5,0.001439768,6.618375E-4,2.584837E-7,3.483323E-10,4.441744E-8,3.362856E-5,1.684343E-5,9.672733E-6,1.330747E-6,0.004347758,5.06562E-7,0.002052266,1.742067E-4,0.002371486,9.434732E-5,0.001302426,5.777758E-5,7.469362E-10,1.14803E-6,4.931182E-8,4.217345E-6,1.072443E-7,1.693156E-9,1.36378E-10,0.002409891,2.431905E-5,2.69053E-5,7.995655E-5,3.734925E-6,3.244586E-5,8.443492E-6,2.01484E-6,2.244399E-8,-5.806516E-22,-3.040545E-35,-7.892952E-10,7.819563,7.105689E-5,443478.8,443478.8
0.00412591,15.87709,-9044089.0,1341.09,1341.09,0.001128177,1.0,0.7676867,3.221745E-6,0.06906534,1.196822E-5,0.003449599,2.03302E-6,0.122648,1.582794E-6,0.01726834,4.807988E-5,5.29757E-8,5.335247E-9,0.004513138,1.839998E-5,0.001439681,6.617854E-4,2.584649E-7,3.497487E-10,4.440733E-8,3.362355E-5,1.684017E-5,9.671516E-6,1.33066E-6,0.004347505,5.065225E-7,0.002052259,1.742198E-4,0.002371636,9.434425E-5,0.001302432,5.778329E-5,7.468321E-10,1.147843E-6,4.930549E-8,4.215814E-6,1.072094E-7,1.693203E-9,1.430732E-10,0.002409841,2.431815E-5,2.690832E-5,7.99584E-5,3.734552E-6,3.244823E-5,8.444278E-6,2.015192E-6,2.244983E-8,-5.804076E-22,-3.030605E-35,-8.124173E-10,7.819557,7.105689E-5,443478.5,443478.5
0.004126279,15.87709,-9043865.0,1341.089,1341.089,0.001128177,1.0,0.767686,3.221695E-6,0.06906622,1.196757E-5,0.003449511,2.03299E-6,0.122648,1.582733E-6,0.0172689,4.806986E-5,5.296856E-8,5.332865E-9,0.004512584,1.839771E-5,0.001439619,6.617481E-4,2.584515E-7,3.482887E-10,4.440009E-8,3.361995E-5,1.683783E-5,9.670645E-6,1.330596E-6,0.004347324,5.064939E-7,0.002052253,1.742291E-4,0.002371743,9.434205E-5,0.001302437,5.778739E-5,7.467579E-10,1.147709E-6,4.930096E-8,4.214717E-6,1.071843E-7,1.693217E-9,1.474737E-10,0.002409805,2.43175E-5,2.691048E-5,7.995974E-5,3.734284E-6,3.244993E-5,8.444842E-6,2.015444E-6,2.245402E-8,-5.802329E-22,-3.023504E-35,-8.325444E-10,7.819552,7.105689E-5,443478.2,443478.2
0.004126643,15.87709,-9043301.0,1341.088,1341.088,0.001128177,1.0,0.7676854,3.221643E-6,0.06906708,1.196694E-5,0.003449424,2.032962E-6,0.1226481,1.582674E-6,0.01726945,4.806002E-5,5.296149E-8,5.332646E-9,0.004512038,1.839547E-5,0.001439558,6.617114E-4,2.584383E-7,3.48618E-10,4.439297E-8,3.361642E-5,1.683553E-5,9.669788E-6,1.330535E-6,0.004347146,5.064661E-7,0.002052248,1.742383E-4,0.002371849,9.433989E-5,0.001302441,5.779142E-5,7.466846E-10,1.147577E-6,4.92965E-8,4.21364E-6,1.071597E-7,1.693193E-9,1.513707E-10,0.00240977,2.431686E-5,2.69126E-5,7.996104E-5,3.734022E-6,3.245159E-5,8.445396E-6,2.015691E-6,2.245814E-8,-5.800611E-22,-3.016537E-35,-8.469829E-10,7.819548,7.105689E-5,443477.9,443478.0
0.00412699,15.87709,-9042856.0,1341.088,1341.088,0.001128177,1.0,0.7676848,3.221591E-6,0.06906791,1.196633E-5,0.003449341,2.032937E-6,0.1226482,1.582618E-6,0.01726998,4.805062E-5,5.295475E-8,5.332332E-9,0.004511518,1.839334E-5,0.0014395,6.616764E-4,2.584257E-7,3.487584E-10,4.438618E-8,3.361305E-5,1.683334E-5,9.66897E-6,1.330476E-6,0.004346976,5.064395E-7,0.002052243,1.74247E-4,0.002371949,9.433783E-5,0.001302445,5.779526E-5,7.466147E-10,1.147451E-6,4.929225E-8,4.212611E-6,1.071361E-7,1.693192E-9,1.553719E-10,0.002409737,2.431625E-5,2.691463E-5,7.996229E-5,3.733771E-6,3.245318E-5,8.445925E-6,2.015928E-6,2.246208E-8,-5.798972E-22,-3.009902E-35,-8.62389E-10,7.819544,7.105689E-5,443477.7,443477.7
