Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_FULVENE_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_MCPTD_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M2_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_B2M2_Soln#2 (),Mole_fraction_CYC5H8_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_DIMEPTD_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_STILB_Soln#2 (),Mole_fraction_C6H5C2H3_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_INDENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC12H26_Soln#2 (),Mole_fraction_NC16H34_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
0.035,15.42754,-3747189.0,985.3395,985.3395,0.001719126,1.0,0.9063027,0.007974727,9.191577E-7,0.00513656,1.054999E-6,0.02138598,6.901979E-5,3.001424E-4,0.01207296,9.421203E-6,1.214093E-5,2.952614E-5,9.21016E-5,4.98868E-6,2.957826E-4,8.967192E-6,0.003332444,4.986939E-4,1.058699E-5,0.003558808,4.481693E-6,1.0348E-4,2.208175E-7,7.335582E-5,2.498022E-6,2.363791E-6,0.003094522,2.198504E-6,4.850967E-5,8.82716E-7,5.727455E-7,0.001279003,1.676947E-4,1.285507E-5,5.444444E-6,2.612492E-4,0.003197965,1.188014E-6,0.003839845,1.696458E-6,2.807493E-7,1.902866E-6,1.41754E-5,5.944575E-6,2.179776E-7,9.867478E-7,2.41214E-5,0.00741399,0.003903678,0.01543605,9.009772,1.11432E-4,510980.3,510980.3
0.036,15.42514,-3641022.0,984.7738,984.7738,0.001719126,1.0,0.9058602,0.008072682,9.039451E-7,0.005194972,1.037041E-6,0.02158601,7.018044E-5,3.045901E-4,0.01218861,9.332485E-6,1.238994E-5,2.992306E-5,9.267634E-5,5.085911E-6,3.021584E-4,8.910982E-6,0.003354743,5.04711E-4,1.048102E-5,0.00359141,4.547423E-6,1.047181E-4,2.274714E-7,7.509078E-5,2.569949E-6,2.373395E-6,0.003117131,2.234939E-6,4.886268E-5,9.025111E-7,5.894002E-7,0.001284444,1.677315E-4,1.304562E-5,5.599886E-6,2.629227E-4,0.003217622,1.218777E-6,0.003838231,1.672922E-6,2.849842E-7,1.955193E-6,1.42943E-5,6.023517E-6,2.228454E-7,9.848477E-7,2.425974E-5,0.007380459,0.003879974,0.01533767,9.006002,1.114493E-4,510766.5,510766.5
0.037,15.42281,-3540386.0,984.2239,984.2239,0.001719126,1.0,0.9054288,0.008168632,8.893766E-7,0.005252112,1.019859E-6,0.02178085,7.131833E-5,3.08976E-4,0.01230126,9.246654E-6,1.263528E-5,3.031042E-5,9.323268E-5,5.181783E-6,3.084413E-4,8.855604E-6,0.003376279,5.105926E-4,1.037871E-5,0.00362313,4.611649E-6,1.059314E-4,2.340924E-7,7.680906E-5,2.64136E-6,2.382599E-6,0.003139001,2.270633E-6,4.920492E-5,9.220627E-7,6.059952E-7,0.001289618,1.677554E-4,1.323204E-5,5.754467E-6,2.645355E-4,0.003236565,1.249284E-6,0.003836673,1.650316E-6,2.891137E-7,2.00736E-6,1.440987E-5,6.100868E-6,2.276624E-7,9.828653E-7,2.439288E-5,0.007347801,0.003856919,0.015242,9.002333,1.114662E-4,510558.4,510558.4
0.038,15.42054,-3444873.0,983.689,983.689,0.001719126,1.0,0.9050078,0.008262662,8.75411E-7,0.005308035,1.003401E-6,0.02197072,7.24343E-5,3.133026E-4,0.01241107,9.163561E-6,1.287706E-5,3.068861E-5,9.37716E-5,5.276345E-6,3.146343E-4,8.801065E-6,0.00339709,5.163444E-4,1.027985E-5,0.003654011,4.674435E-6,1.071208E-4,2.406806E-7,7.851113E-5,2.712257E-6,2.391428E-6,0.00316017,2.305616E-6,4.953695E-5,9.413777E-7,6.225315E-7,0.001294538,1.677675E-4,1.341452E-5,5.908192E-6,2.660906E-4,0.003254833,1.279538E-6,0.003835168,1.628584E-6,2.931424E-7,2.059372E-6,1.452227E-5,6.176695E-6,2.324303E-7,9.808099E-7,2.452111E-5,0.007315973,0.003834482,0.01514892,8.998762,1.114825E-4,510355.9,510355.9
0.039,15.41834,-3354098.0,983.1684,983.1684,0.001719126,1.0,0.9045968,0.008354864,8.620083E-7,0.005362801,9.876189E-7,0.0221559,7.352925E-5,3.175726E-4,0.01251817,9.083056E-6,1.311542E-5,3.105805E-5,9.429413E-5,5.369649E-6,3.207403E-4,8.747365E-6,0.00341722,5.219726E-4,1.018424E-5,0.003684098,4.73585E-6,1.082875E-4,2.472361E-7,8.019748E-5,2.782646E-6,2.399904E-6,0.003180678,2.339918E-6,4.985937E-5,9.604635E-7,6.390101E-7,0.001299223,1.677687E-4,1.359323E-5,6.061072E-6,2.675916E-4,0.003272465,1.309546E-6,0.003833714,1.607667E-6,2.970749E-7,2.111235E-6,1.463169E-5,6.251066E-6,2.371512E-7,9.786912E-7,2.464473E-5,0.007284933,0.003812631,0.01505828,8.995283,1.114985E-4,510158.6,510158.6
0.04,15.4162,-3267714.0,982.6613,982.6613,0.001719126,1.0,0.9041953,0.008445322,8.491319E-7,0.005416466,9.724684E-7,0.02233662,7.4604E-5,3.217883E-4,0.01262271,9.005001E-6,1.335046E-5,3.141913E-5,9.48012E-5,5.461743E-6,3.267623E-4,8.694501E-6,0.003436705,5.274828E-4,1.009168E-5,0.003713429,4.795955E-6,1.094326E-4,2.537592E-7,8.186857E-5,2.852531E-6,2.408051E-6,0.003200562,2.37357E-6,5.017271E-5,9.793271E-7,6.554319E-7,0.001303686,1.6776E-4,1.376835E-5,6.213114E-6,2.690413E-4,0.003289498,1.339313E-6,0.003832306,1.587517E-6,3.009155E-7,2.162955E-6,1.473828E-5,6.324045E-6,2.418268E-7,9.765178E-7,2.476401E-5,0.007254641,0.003791334,0.01496997,8.991892,1.115139E-4,509966.2,509966.3
0.041,15.41412,-3185413.0,982.167,982.167,0.001719126,1.0,0.9038028,0.00853411,8.367493E-7,0.005469077,9.579098E-7,0.0225131,7.565932E-5,3.259519E-4,0.0127248,8.929272E-6,1.358229E-5,3.177222E-5,9.529364E-5,5.552671E-6,3.32703E-4,8.642464E-6,0.003455581,5.3288E-4,1.000202E-5,0.003742042,4.854807E-6,1.10557E-4,2.602501E-7,8.352485E-5,2.921917E-6,2.415889E-6,0.003219852,2.406598E-6,5.047747E-5,9.979748E-7,6.717981E-7,0.00130794,1.677424E-4,1.394003E-5,6.364328E-6,2.704426E-4,0.003305964,1.368842E-6,0.003830944,1.568087E-6,3.046681E-7,2.214536E-6,1.484218E-5,6.395689E-6,2.464588E-7,9.742968E-7,2.487919E-5,0.00722506,0.003770566,0.01488386,8.988583,1.11529E-4,509778.6,509778.6
0.042,15.41209,-3106917.0,981.685,981.685,0.001719126,1.0,0.903419,0.008621296,8.248311E-7,0.005520679,9.439074E-7,0.02268552,7.669589E-5,3.300655E-4,0.01282456,8.855753E-6,1.381101E-5,3.211763E-5,9.577219E-5,5.642472E-6,3.385647E-4,8.591248E-6,0.003473877,5.38169E-4,9.915106E-6,0.003769969,4.912458E-6,1.116616E-4,2.667091E-7,8.51667E-5,2.990811E-6,2.423434E-6,0.003238578,2.439025E-6,5.077406E-5,1.016413E-6,6.881095E-7,0.001311997,1.677164E-4,1.410842E-5,6.514723E-6,2.717979E-4,0.003321891,1.39814E-6,0.003829625,1.549339E-6,3.083365E-7,2.265984E-6,1.494353E-5,6.466051E-6,2.510489E-7,9.720343E-7,2.499049E-5,0.007196158,0.0037503,0.01479985,8.985354,1.115437E-4,509595.5,509595.5
0.043,15.41011,-3031970.0,981.2146,981.2146,0.001719126,1.0,0.9030434,0.008706947,8.133499E-7,0.005571316,9.30428E-7,0.02285406,7.77144E-5,3.341308E-4,0.01292208,8.784338E-6,1.403673E-5,3.245566E-5,9.623756E-5,5.731186E-6,3.443499E-4,8.540843E-6,0.003491622,5.43354E-4,9.830788E-6,0.00379724,4.968955E-6,1.127472E-4,2.731364E-7,8.679452E-5,3.059216E-6,2.430703E-6,0.003256768,2.470875E-6,5.10629E-5,1.034647E-6,7.043672E-7,0.001315868,1.676828E-4,1.427363E-5,6.664309E-6,2.731095E-4,0.003337307,1.42721E-6,0.003828347,1.531233E-6,3.119239E-7,2.317302E-6,1.504245E-5,6.535181E-6,2.555986E-7,9.69736E-7,2.509812E-5,0.007167906,0.003730515,0.01471785,8.9822,1.11558E-4,509416.6,509416.6
0.044,15.40819,-2960340.0,980.7555,980.7555,0.001719126,1.0,0.9026756,0.008791122,8.022808E-7,0.005621025,9.174414E-7,0.0230189,7.871545E-5,3.381497E-4,0.01301746,8.714927E-6,1.425952E-5,3.278662E-5,9.66904E-5,5.818849E-6,3.500608E-4,8.491237E-6,0.003508843,5.484391E-4,9.74894E-6,0.003823885,5.024346E-6,1.138146E-4,2.795323E-7,8.840868E-5,3.12714E-6,2.437711E-6,0.003274447,2.502171E-6,5.134436E-5,1.052682E-6,7.205721E-7,0.001319563,1.676422E-4,1.443581E-5,6.813095E-6,2.743794E-4,0.003352237,1.456057E-6,0.003827107,1.513734E-6,3.154336E-7,2.368496E-6,1.513904E-5,6.603125E-6,2.601092E-7,9.674071E-7,2.520227E-5,0.007140274,0.003711188,0.01463777,8.979119,1.115719E-4,509241.9,509241.9
0.045,15.40631,-2891819.0,980.3071,980.3071,0.001719126,1.0,0.9023155,0.008873876,7.916015E-7,0.005669843,9.049206E-7,0.02318019,7.969963E-5,3.421237E-4,0.01311079,8.647431E-6,1.447947E-5,3.311075E-5,9.713127E-5,5.905495E-6,3.556995E-4,8.442419E-6,0.003525565,5.534282E-4,9.669443E-6,0.003849929,5.078671E-6,1.148644E-4,2.858972E-7,9.000952E-5,3.194588E-6,2.444471E-6,0.003291638,2.53293E-6,5.161878E-5,1.070524E-6,7.367253E-7,0.001323091,1.675951E-4,1.459507E-5,6.961091E-6,2.756096E-4,0.003366703,1.484686E-6,0.003825904,1.496811E-6,3.188686E-7,2.419569E-6,1.523342E-5,6.669925E-6,2.64582E-7,9.650518E-7,2.530309E-5,0.007113237,0.003692301,0.01455952,8.976107,1.115855E-4,509071.1,509071.1
0.046,15.40448,-2826208.0,979.8689,979.8689,0.001719126,1.0,0.9019626,0.008955265,7.812902E-7,0.005717805,8.928392E-7,0.02333808,8.066753E-5,3.460545E-4,0.01320216,8.58176E-6,1.469668E-5,3.342833E-5,9.756076E-5,5.991157E-6,3.612681E-4,8.394376E-6,0.00354181,5.583248E-4,9.592181E-6,0.003875399,5.131973E-6,1.158974E-4,2.922314E-7,9.15974E-5,3.261565E-6,2.450997E-6,0.003308363,2.563174E-6,5.18865E-5,1.088178E-6,7.528277E-7,0.00132646,1.67542E-4,1.475151E-5,7.108306E-6,2.768021E-4,0.003380728,1.513099E-6,0.003824737,1.480433E-6,3.222318E-7,2.470526E-6,1.532569E-5,6.735625E-6,2.690185E-7,9.626744E-7,2.540077E-5,0.00708677,0.003673834,0.01448303,8.973162,1.115988E-4,508904.0,508904.0
0.047,15.40269,-2763329.0,979.4406,979.4406,0.001719126,1.0,0.9016166,0.00903534,7.713268E-7,0.005764945,8.811728E-7,0.0234927,8.161967E-5,3.499436E-4,0.01329165,8.517832E-6,1.49112E-5,3.37396E-5,9.797941E-5,6.075867E-6,3.667686E-4,8.347095E-6,0.0035576,5.631326E-4,9.517048E-6,0.003900318,5.18429E-6,1.169142E-4,2.985352E-7,9.317265E-5,3.328078E-6,2.457301E-6,0.003324643,2.592922E-6,5.214783E-5,1.105649E-6,7.688803E-7,0.00132968,1.674834E-4,1.490526E-5,7.25475E-6,2.779585E-4,0.003394333,1.541303E-6,0.003823603,1.464573E-6,3.255258E-7,2.521369E-6,1.541593E-5,6.800264E-6,2.734197E-7,9.602786E-7,2.549545E-5,0.007060848,0.003655769,0.01440822,8.97028,1.116117E-4,508740.6,508740.6
0.048,15.40095,-2703015.0,979.0216,979.0216,0.001719126,1.0,0.9012773,0.009114149,7.616926E-7,0.005811294,8.69899E-7,0.02364421,8.255657E-5,3.537924E-4,0.01337933,8.455568E-6,1.512313E-5,3.404478E-5,9.838769E-5,6.159655E-6,3.72203E-4,8.300562E-6,0.003572957,5.678547E-4,9.443944E-6,0.003924708,5.235659E-6,1.179154E-4,3.048089E-7,9.473557E-5,3.394132E-6,2.463395E-6,0.003340499,2.622189E-6,5.240306E-5,1.122942E-6,7.848839E-7,0.001332757,1.674197E-4,1.505639E-5,7.400433E-6,2.790806E-4,0.003407536,1.569299E-6,0.003822502,1.449203E-6,3.287534E-7,2.572103E-6,1.550423E-5,6.863879E-6,2.77787E-7,9.578679E-7,2.558727E-5,0.00703545,0.00363809,0.01433502,8.967459,1.116244E-4,508580.6,508580.6
0.049,15.39924,-2645115.0,978.6117,978.6117,0.001719126,1.0,0.9009445,0.009191737,7.523707E-7,0.00585688,8.589971E-7,0.0237927,8.347872E-5,3.576021E-4,0.01346527,8.394897E-6,1.533254E-5,3.43441E-5,9.878609E-5,6.242549E-6,3.775729E-4,8.254763E-6,0.003587899,5.724942E-4,9.372778E-6,0.003948592,5.286114E-6,1.189015E-4,3.11053E-7,9.628648E-5,3.459733E-6,2.469288E-6,0.003355947,2.650994E-6,5.265245E-5,1.14006E-6,8.008395E-7,0.001335699,1.673513E-4,1.520502E-5,7.545365E-6,2.801697E-4,0.003420357,1.597093E-6,0.003821432,1.4343E-6,3.319169E-7,2.622731E-6,1.559068E-5,6.926506E-6,2.821214E-7,9.554452E-7,2.567638E-5,0.007010555,0.00362078,0.01426337,8.964696,1.116367E-4,508423.9,508423.9
0.05,15.39758,-2589488.0,978.2105,978.2105,0.001719126,1.0,0.9006178,0.009268149,7.433451E-7,0.005901732,8.484481E-7,0.02393832,8.438659E-5,3.613741E-4,0.01354955,8.335751E-6,1.553949E-5,3.463777E-5,9.917502E-5,6.324576E-6,3.828802E-4,8.209683E-6,0.003602445,5.770541E-4,9.303459E-6,0.003971988,5.335689E-6,1.198732E-4,3.172677E-7,9.782566E-5,3.524887E-6,2.47499E-6,0.003371007,2.679351E-6,5.289627E-5,1.157009E-6,8.16748E-7,0.001338512,1.672786E-4,1.535123E-5,7.689555E-6,2.812275E-4,0.003432812,1.624688E-6,0.003820391,1.41984E-6,3.350186E-7,2.673256E-6,1.567535E-5,6.988178E-6,2.864241E-7,9.530133E-7,2.57629E-5,0.006986143,0.003603826,0.0141932,8.96199,1.116488E-4,508270.4,508270.4
0.051,15.39595,-2536004.0,977.8176,977.8176,0.001719126,1.0,0.900297,0.009343424,7.346013E-7,0.005945877,8.382343E-7,0.02408115,8.528062E-5,3.651096E-4,0.01363221,8.278067E-6,1.574405E-5,3.492598E-5,9.955491E-5,6.405764E-6,3.881266E-4,8.165308E-6,0.003616611,5.81537E-4,9.235908E-6,0.003994915,5.384415E-6,1.208309E-4,3.234533E-7,9.935339E-5,3.5896E-6,2.480512E-6,0.003385693,2.707277E-6,5.313476E-5,1.173793E-6,8.326103E-7,0.001341202,1.672019E-4,1.54951E-5,7.833012E-6,2.822551E-4,0.003444917,1.652087E-6,0.003819378,1.405803E-6,3.380608E-7,2.723682E-6,1.575833E-5,7.048928E-6,2.906959E-7,9.505748E-7,2.584693E-5,0.006962195,0.003587212,0.01412445,8.959337,1.116606E-4,508119.9,508120.0
0.052,15.39436,-2484544.0,977.4327,977.4327,0.001719126,1.0,0.899982,0.009417601,7.261256E-7,0.005989338,8.283393E-7,0.02422132,8.616122E-5,3.688096E-4,0.01371333,8.221784E-6,1.594629E-5,3.520891E-5,9.992613E-5,6.486135E-6,3.933135E-4,8.121623E-6,0.003630414,5.859457E-4,9.170048E-6,0.004017392,5.43232E-6,1.217751E-4,3.296103E-7,1.008699E-4,3.653878E-6,2.48586E-6,0.003400021,2.734784E-6,5.336813E-5,1.190415E-6,8.484272E-7,0.001343776,1.671215E-4,1.563673E-5,7.975746E-6,2.83254E-4,0.003456687,1.679295E-6,0.003818393,1.392169E-6,3.410455E-7,2.77401E-6,1.583966E-5,7.108784E-6,2.94938E-7,9.481318E-7,2.592861E-5,0.006938694,0.003570927,0.01405708,8.956736,1.116721E-4,507972.4,507972.5
0.053,15.3928,-2434996.0,977.0555,977.0555,0.001719126,1.0,0.8996724,0.009490716,7.179045E-7,0.006032139,8.187469E-7,0.02435891,8.70288E-5,3.724753E-4,0.01379296,8.166845E-6,1.614626E-5,3.548675E-5,1.00289E-4,6.565714E-6,3.984426E-4,8.078615E-6,0.003643867,5.902826E-4,9.105808E-6,0.004039434,5.479433E-6,1.227063E-4,3.35739E-7,1.023756E-4,3.717726E-6,2.491044E-6,0.003414006,2.761887E-6,5.359659E-5,1.20688E-6,8.641997E-7,0.001346239,1.670376E-4,1.577617E-5,8.117766E-6,2.842253E-4,0.003468135,1.706314E-6,0.003817434,1.378919E-6,3.439747E-7,2.824245E-6,1.591942E-5,7.167776E-6,2.991512E-7,9.456863E-7,2.600802E-5,0.006915624,0.003554958,0.01399102,8.954185,1.116834E-4,507827.8,507827.8
0.054,15.39128,-2387255.0,976.6857,976.6857,0.001719126,1.0,0.8993682,0.009562805,7.099262E-7,0.006074303,8.094427E-7,0.02449403,8.788374E-5,3.761077E-4,0.01387116,8.113196E-6,1.634402E-5,3.575966E-5,1.00644E-4,6.644523E-6,4.035153E-4,8.036268E-6,0.003656986,5.945501E-4,9.043121E-6,0.004061058,5.52578E-6,1.236248E-4,3.418397E-7,1.038705E-4,3.781151E-6,2.49607E-6,0.003427661,2.788598E-6,5.382036E-5,1.223191E-6,8.799284E-7,0.001348596,1.669506E-4,1.591351E-5,8.259081E-6,2.851701E-4,0.003479275,1.733148E-6,0.003816499,1.366036E-6,3.468503E-7,2.874388E-6,1.599767E-5,7.225931E-6,3.033365E-7,9.432401E-7,2.608526E-5,0.006892969,0.003539292,0.01392624,8.951683,1.116945E-4,507685.8,507685.8
0.055,15.38979,-2341225.0,976.3232,976.3232,0.001719126,1.0,0.8990692,0.0096339,7.021799E-7,0.00611585,8.004135E-7,0.02462675,8.872641E-5,3.797078E-4,0.01394796,8.060788E-6,1.653964E-5,3.60278E-5,1.009912E-4,6.722583E-6,4.085331E-4,7.994568E-6,0.003669783,5.987503E-4,8.981922E-6,0.004082278,5.571386E-6,1.245312E-4,3.479128E-7,1.053551E-4,3.844157E-6,2.500946E-6,0.003440999,2.814929E-6,5.40396E-5,1.239351E-6,8.956143E-7,0.001350851,1.668607E-4,1.604881E-5,8.399701E-6,2.860894E-4,0.00349012,1.7598E-6,0.003815589,1.353504E-6,3.496741E-7,2.924443E-6,1.607447E-5,7.283274E-6,3.074946E-7,9.40795E-7,2.616043E-5,0.006870715,0.003523919,0.01386268,8.949226,1.117053E-4,507546.5,507546.5
0.05574875,15.38869,-2307832.0,976.0562,976.0562,0.001719126,1.0,0.8988485,0.0096865,6.965244E-7,0.006146567,7.938251E-7,0.0247246,8.934953E-5,3.823827E-4,0.01400459,8.022331E-6,1.668473E-5,3.622553E-5,1.012464E-4,6.780553E-6,4.122549E-4,7.963761E-6,0.003679162,6.018524E-4,8.937036E-6,0.004097911,5.605063E-6,1.252021E-4,3.524422E-7,1.064599E-4,3.891062E-6,2.504503E-6,0.003450785,2.834403E-6,5.420091E-5,1.251355E-6,9.073315E-7,0.001352476,1.667916E-4,1.614882E-5,8.50454E-6,2.867618E-4,0.003498054,1.779639E-6,0.003814923,1.344341E-6,3.517555E-7,2.961865E-6,1.613105E-5,7.325693E-6,3.105908E-7,9.389657E-7,2.62154E-5,0.006854305,0.003512595,0.01381586,8.947417,1.117133E-4,507443.9,507443.9
0.056,15.38833,-2296832.0,975.9676,975.9676,0.001719126,1.0,0.8987751,0.009704022,6.946557E-7,0.006156795,7.916485E-7,0.02475713,8.955703E-5,3.832761E-4,0.01402341,8.009583E-6,1.673313E-5,3.629127E-5,1.013311E-4,6.799909E-6,4.134967E-4,7.953508E-6,0.003682268,6.028847E-4,8.922165E-6,0.004103105,5.616268E-6,1.254256E-4,3.539584E-7,1.068293E-4,3.906746E-6,2.505677E-6,0.003454028,2.840888E-6,5.425446E-5,1.255364E-6,9.112578E-7,0.001353008,1.66768E-4,1.618212E-5,8.539628E-6,2.869841E-4,0.003500679,1.786272E-6,0.003814702,1.341311E-6,3.524472E-7,2.974411E-6,1.614985E-5,7.339822E-6,3.116262E-7,9.383523E-7,2.623358E-5,0.00684885,0.003508832,0.01380031,8.946815,1.117159E-4,507409.8,507409.8
0.057,15.3869,-2253973.0,975.6186,975.6186,0.001719126,1.0,0.8984858,0.009773215,6.87342E-7,0.006197164,7.831327E-7,0.0248853,9.03761E-5,3.86814E-4,0.01409758,7.95952E-6,1.692459E-5,3.655029E-5,1.016639E-4,6.876529E-6,4.184081E-4,7.913066E-6,0.003694457,6.069563E-4,8.863773E-6,0.004123557,5.660459E-6,1.263087E-4,3.599771E-7,1.082936E-4,3.96893E-6,2.510271E-6,0.003466764,2.866493E-6,5.446517E-5,1.271233E-6,9.268601E-7,0.001355074,1.666729E-4,1.631353E-5,8.678878E-6,2.878554E-4,0.003510965,1.812569E-6,0.003813837,1.329437E-6,3.55172E-7,3.024295E-6,1.622389E-5,7.39561E-6,3.157325E-7,9.359135E-7,2.630484E-5,0.006827358,0.003494017,0.01373907,8.944447,1.117263E-4,507275.5,507275.5
0.058,15.3855,-2212566.0,975.276,975.276,0.001719126,1.0,0.8982011,0.009841514,6.802285E-7,0.006236981,7.748539E-7,0.02501134,9.118404E-5,3.903225E-4,0.01417051,7.910551E-6,1.711408E-5,3.680502E-5,1.019899E-4,6.952467E-6,4.232691E-4,7.873222E-6,0.003706364,6.109675E-4,8.806686E-6,0.00414365,5.703986E-6,1.271808E-4,3.659695E-7,1.097482E-4,4.030716E-6,2.514736E-6,0.003479222,2.891755E-6,5.467191E-5,1.286963E-6,9.424221E-7,0.001357052,1.665754E-4,1.644312E-5,8.817465E-6,2.887044E-4,0.003520993,1.838695E-6,0.003812994,1.317866E-6,3.578504E-7,3.074098E-6,1.629664E-5,7.450666E-6,3.198142E-7,9.334798E-7,2.637429E-5,0.006806221,0.003479461,0.01367892,8.94212,1.117365E-4,507143.5,507143.5
0.059,15.38413,-2172547.0,974.9396,974.9396,0.001719126,1.0,0.8979208,0.009908937,6.733078E-7,0.006276256,7.668035E-7,0.02513529,9.198103E-5,3.938022E-4,0.01424223,7.862644E-6,1.730162E-5,3.705556E-5,1.023095E-4,7.027735E-6,4.280802E-4,7.83397E-6,0.003717997,6.149194E-4,8.750866E-6,0.004163393,5.746863E-6,1.280422E-4,3.719356E-7,1.111932E-4,4.092105E-6,2.519074E-6,0.003491407,2.916681E-6,5.48748E-5,1.302557E-6,9.579445E-7,0.001358945,1.664758E-4,1.657091E-5,8.955392E-6,2.895318E-4,0.00353077,1.864651E-6,0.003812171,1.306591E-6,3.604833E-7,3.123821E-6,1.636815E-5,7.505004E-6,3.23872E-7,9.310522E-7,2.644198E-5,0.006785432,0.003465159,0.01361983,8.939833,1.117464E-4,507013.8,507013.8
0.06,15.38278,-2133851.0,974.6093,974.6093,0.001719126,1.0,0.8976449,0.009975509,6.66572E-7,0.006315006,7.589719E-7,0.02525723,9.276735E-5,3.972537E-4,0.01431278,7.815764E-6,1.748726E-5,3.730203E-5,1.026227E-4,7.10235E-6,4.328427E-4,7.795299E-6,0.003729364,6.188138E-4,8.696268E-6,0.004182796,5.789108E-6,1.288931E-4,3.778757E-7,1.12629E-4,4.153104E-6,2.523292E-6,0.003503329,2.941281E-6,5.507396E-5,1.318016E-6,9.734277E-7,0.001360757,1.663743E-4,1.669697E-5,9.092667E-6,2.903382E-4,0.003540303,1.890441E-6,0.003811368,1.295599E-6,3.630722E-7,3.173468E-6,1.643844E-5,7.558642E-6,3.279065E-7,9.286317E-7,2.650798E-5,0.006764981,0.003451103,0.01356177,8.937586,1.117562E-4,506886.3,506886.4
0.061,15.38146,-2096414.0,974.2847,974.2847,0.001719126,1.0,0.8973732,0.01004125,6.600138E-7,0.006353245,7.513502E-7,0.02537722,9.354326E-5,4.006778E-4,0.01438219,7.769874E-6,1.767104E-5,3.754453E-5,1.029298E-4,7.176326E-6,4.375575E-4,7.757195E-6,0.003740474,6.226523E-4,8.642849E-6,0.00420187,5.830739E-6,1.297339E-4,3.837903E-7,1.140555E-4,4.213717E-6,2.527393E-6,0.003514997,2.965563E-6,5.526951E-5,1.333343E-6,9.888726E-7,0.001362491,1.662709E-4,1.682133E-5,9.229297E-6,2.911243E-4,0.003549602,1.916066E-6,0.003810584,1.284879E-6,3.656182E-7,3.223038E-6,1.650756E-5,7.611599E-6,3.319183E-7,9.262191E-7,2.657235E-5,0.006744857,0.003437285,0.0135047,8.935376,1.117658E-4,506761.0,506761.0
0.062,15.38017,-2060178.0,973.9658,973.9658,0.001719126,1.0,0.8971055,0.01010619,6.536256E-7,0.006390987,7.439295E-7,0.02549531,9.430903E-5,4.040751E-4,0.0144505,7.72494E-6,1.7853E-5,3.778317E-5,1.03231E-4,7.249679E-6,4.422257E-4,7.719646E-6,0.003751337,6.264362E-4,8.590565E-6,0.004220624,5.871774E-6,1.305649E-4,3.896795E-7,1.15473E-4,4.273949E-6,2.531382E-6,0.003526419,2.989536E-6,5.54616E-5,1.348542E-6,1.00428E-6,0.00136415,1.661658E-4,1.694406E-5,9.365291E-6,2.91891E-4,0.003558674,1.94153E-6,0.003809819,1.27442E-6,3.681226E-7,3.272535E-6,1.657554E-5,7.663894E-6,3.35908E-7,9.238151E-7,2.663515E-5,0.006725049,0.003423698,0.0134486,8.933202,1.117752E-4,506637.7,506637.8
