Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_IC3H7_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_NC4H10_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_IC4H8_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H5_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C5H5_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NC5H12_Soln#16 (),Mole_fraction_NC5H11_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M3_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_DIALLYL_Soln#16 (),Mole_fraction_NC6H12_Soln#16 (),Mole_fraction_NC7H15_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C6H5C2H5_Soln#16 (),Mole_fraction_NC12H26_Soln#16 (),Mole_fraction_NC16H34_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
1.214764E-5,16.01813,-2.712032E9,1508.039,1508.039,0.001031476,1.0,0.8017236,1.166128E-4,0.03477252,0.001033298,0.007066824,3.84228E-5,0.09201977,1.061369E-4,0.008174233,0.00214731,5.858258E-6,3.15864E-6,0.02721927,7.951732E-4,7.62603E-4,9.703518E-4,1.673952E-4,3.21765E-4,8.149367E-7,4.594108E-5,7.468798E-5,0.002988085,3.760604E-4,2.15346E-5,0.01156941,4.981941E-5,0.001343082,2.643463E-5,4.576251E-4,2.68486E-5,5.12279E-4,2.791971E-5,1.061052E-6,8.25609E-5,2.787495E-9,7.228252E-5,8.498848E-6,0.001300853,1.427912E-5,8.645443E-5,3.55398E-9,2.446181E-4,0.00287636,1.764807E-4,9.372775E-7,1.601017E-5,5.531751E-5,9.821728E-8,1.492166E-10,1.31581E-5,7.968522,6.439426E-5,451926.9,451926.9
1.218161E-5,16.01825,-2.705335E9,1508.017,1508.017,0.001031476,1.0,0.8016957,1.163424E-4,0.03479566,0.001030512,0.007065381,3.82874E-5,0.09204507,1.058672E-4,0.008181287,0.002145551,5.839653E-6,3.144029E-6,0.02721193,7.941709E-4,7.636621E-4,9.713486E-4,1.675274E-4,3.212249E-4,8.094517E-7,4.583302E-5,7.470958E-5,0.00298122,3.756123E-4,2.14713E-5,0.01156566,4.968241E-5,0.001344322,2.64933E-5,4.581167E-4,2.691075E-5,5.127525E-4,2.795751E-5,1.065064E-6,8.221664E-5,2.756729E-9,7.172976E-5,8.43589E-6,0.001299252,1.424708E-5,8.59726E-5,3.510955E-9,2.430357E-4,0.002876109,1.764109E-4,9.398054E-7,1.603236E-5,5.532173E-5,9.60446E-8,1.44174E-10,1.29723E-5,7.968344,6.439376E-5,451916.8,451916.8
1.342573E-5,16.0223,-2.48779E9,1507.238,1507.238,0.001031476,1.0,0.8007351,1.074982E-4,0.0355998,9.389518E-4,0.007012413,3.396008E-5,0.09291493,9.700655E-5,0.008428161,0.002083216,5.232525E-6,2.675147E-6,0.02694691,7.596195E-4,8.014074E-4,0.001006325,1.719386E-4,3.023754E-4,6.362866E-7,4.210215E-5,7.539542E-5,0.002744295,3.597394E-4,1.941898E-5,0.01142961,4.519741E-5,0.001387244,2.859134E-5,4.754254E-4,2.914722E-5,5.292221E-4,2.928107E-5,1.215041E-6,7.06675E-5,1.871604E-9,5.513128E-5,6.477504E-6,0.001243206,1.316309E-5,7.020841E-5,2.27661E-9,1.921171E-4,0.002867456,1.739347E-4,1.031841E-6,1.681466E-5,5.537699E-5,4.260635E-8,4.128434E-11,7.744263E-6,7.962219,6.437749E-5,451569.4,451569.4
1.445922E-5,16.02507,-2.33944E9,1506.637,1506.637,0.001031476,1.0,0.8000145,1.014544E-4,0.03621081,8.758619E-4,0.006968568,3.112139E-5,0.09356492,9.090702E-5,0.008618245,0.002034314,4.819274E-6,2.365755E-6,0.02673247,7.336703E-4,8.313659E-4,0.001033272,1.750361E-4,2.879748E-4,5.257189E-7,3.930765E-5,7.583126E-5,0.002567081,3.472979E-4,1.803706E-5,0.01131889,4.212751E-5,0.001419688,3.026578E-5,4.88891E-4,3.094948E-5,5.41754E-4,3.029756E-5,1.344052E-6,6.246452E-5,1.395135E-9,4.546457E-5,5.268631E-6,0.001200122,1.237494E-5,5.951857E-5,1.618963E-9,1.586193E-4,0.002860982,1.719911E-4,1.107611E-6,1.742449E-5,5.52971E-5,2.192107E-8,1.484492E-11,5.083087E-6,7.957664,6.436636E-5,451311.1,451311.1
1.457172E-5,16.02535,-2.324689E9,1506.573,1506.573,0.001031476,1.0,0.7999397,1.008552E-4,0.03627457,8.695825E-4,0.006963818,3.084545E-5,0.09363224,9.030022E-5,0.008638215,0.002029135,4.778381E-6,2.335625E-6,0.02670944,7.309751E-4,8.34558E-4,0.001036098,1.753459E-4,2.864698E-4,5.151399E-7,3.901853E-5,7.587245E-5,0.002548764,3.459815E-4,1.790098E-5,0.01130698,4.182289E-5,0.001423065,3.044467E-5,4.903126E-4,3.11428E-5,5.430624E-4,3.040405E-5,1.358336E-6,6.163869E-5,1.353215E-9,4.458047E-5,5.155291E-6,0.001195604,1.229434E-5,5.84675E-5,1.561578E-9,1.553755E-4,0.002860311,1.717855E-4,1.115829E-6,1.748893E-5,5.528257E-5,2.040388E-8,1.329405E-11,4.857357E-6,7.957193,6.436526E-5,451284.3,451284.4
1.688322E-5,16.03006,-2.06696E9,1505.351,1505.351,0.001031476,1.0,0.7985354,9.050572E-5,0.0374846,7.604134E-4,0.00686767,2.624371E-5,0.09489354,7.975697E-5,0.009022215,0.001928315,4.074768E-6,1.833174E-6,0.02624839,6.802071E-4,8.975481E-4,0.001089994,1.807129E-4,2.579141E-4,3.450513E-7,3.364561E-5,7.649978E-5,0.002209213,3.204162E-4,1.557711E-5,0.01106885,3.65522E-5,0.001486878,3.3994E-5,5.179033E-4,3.500142E-5,5.678893E-4,3.243279E-5,1.662052E-6,4.710619E-5,7.660812E-10,3.136157E-5,3.405795E-6,0.001109233,1.08199E-5,4.079403E-5,7.747053E-10,1.023491E-4,0.002847704,1.677957E-4,1.283752E-6,1.874187E-5,5.478192E-5,4.766447E-9,1.415997E-12,1.936835E-6,7.948397,6.434632E-5,450785.5,450785.5
1.733159E-5,16.03081,-2.025078E9,1505.129,1505.129,0.001031476,1.0,0.7982882,8.885116E-5,0.0376999,7.4284E-4,0.006849396,2.553822E-5,0.09511499,7.806003E-5,0.009091598,0.001909885,3.962866E-6,1.756441E-6,0.02616152,6.712405E-4,9.092462E-4,0.001099597,1.815619E-4,2.528483E-4,3.203438E-7,3.271585E-5,7.658052E-5,0.002150653,3.157612E-4,1.521029E-5,0.01102414,3.570775E-5,0.001498178,3.465749E-5,5.229409E-4,3.572615E-5,5.72303E-4,3.279441E-5,1.723184E-6,4.475451E-5,6.941944E-10,2.959512E-5,3.165403E-6,0.001093763,1.056801E-5,3.809221E-5,6.820432E-10,9.45269E-5,0.002845482,1.670709E-4,1.316173E-6,1.897103E-5,5.464768E-5,3.610767E-9,9.232337E-13,1.62525E-6,7.946857,6.434333E-5,450698.2,450698.2
1.734132E-5,16.03082,-2.024162E9,1505.124,1505.124,0.001031476,1.0,0.798283,8.881631E-5,0.03770451,7.424696E-4,0.006849002,2.552345E-5,0.09511972,7.802426E-5,0.009093086,0.001909489,3.960511E-6,1.754838E-6,0.02615965,6.710488E-4,9.094982E-4,0.001099802,1.815797E-4,2.527399E-4,3.198307E-7,3.269605E-5,7.658214E-5,0.002149406,3.156613E-4,1.520258E-5,0.01102318,3.568996E-5,0.001498419,3.46718E-5,5.230492E-4,3.574179E-5,5.723974E-4,3.280215E-5,1.724518E-6,4.470497E-5,6.927393E-10,2.95589E-5,3.160464E-6,0.001093432,1.056265E-5,3.803581E-5,6.801815E-10,9.436452E-5,0.002845435,1.670553E-4,1.316876E-6,1.897595E-5,5.464465E-5,3.589146E-9,9.147333E-13,1.619096E-6,7.946824,6.434327E-5,450696.3,450696.3
1.739972E-5,16.03092,-2.018866E9,1505.096,1505.096,0.001031476,1.0,0.7982513,8.860797E-5,0.03773213,7.402545E-4,0.006846632,2.543525E-5,0.09514807,7.781034E-5,0.009102011,0.001907114,3.946435E-6,1.745259E-6,0.0261484,6.699001E-4,9.1101E-4,0.001101033,1.816861E-4,2.520908E-4,3.16774E-7,3.257747E-5,7.659179E-5,0.002141943,3.15062E-4,1.515649E-5,0.01101739,3.558358E-5,0.001499867,3.475766E-5,5.236984E-4,3.583562E-5,5.729634E-4,3.284853E-5,1.732534E-6,4.440877E-5,6.840898E-10,2.934315E-5,3.131039E-6,0.001091445,1.053057E-5,3.769901E-5,6.69126E-10,9.339568E-5,0.00284515,1.66962E-4,1.321096E-6,1.900549E-5,5.46264E-5,3.462066E-9,8.653382E-13,1.582646E-6,7.946627,6.434289E-5,450685.1,450685.1
1.773726E-5,16.03145,-1.988924E9,1504.932,1504.932,0.001031476,1.0,0.7980707,8.743298E-5,0.03788998,7.277529E-4,0.006832979,2.494045E-5,0.09530982,7.660293E-5,0.009153129,0.001893497,3.867114E-6,1.691582E-6,0.0260836,6.633403E-4,9.196984E-4,0.001108065,1.822838E-4,2.483838E-4,2.997836E-7,3.190263E-5,7.664401E-5,0.002099488,3.116283E-4,1.489692E-5,0.01098411,3.498348E-5,0.001508139,3.525157E-5,5.274222E-4,3.637555E-5,5.761973E-4,3.311357E-5,1.7791E-6,4.273859E-5,6.368791E-10,2.815275E-5,2.96851E-6,0.001080086,1.034816E-5,3.58144E-5,6.091676E-10,8.79996E-5,0.002843525,1.664278E-4,1.345476E-6,1.917495E-5,5.451778E-5,2.811857E-9,6.280925E-13,1.387829E-6,7.945503,6.434078E-5,450621.4,450621.4
1.776007E-5,16.03148,-1.986952E9,1504.922,1504.922,0.001031476,1.0,0.7980586,8.735535E-5,0.03790054,7.269264E-4,0.00683206,2.490791E-5,0.09532062,7.65231E-5,0.009156554,0.001892583,3.861876E-6,1.688056E-6,0.02607924,6.62902E-4,9.202824E-4,0.001108536,1.823232E-4,2.481361E-4,2.986703E-7,3.185767E-5,7.664733E-5,0.002096661,3.113981E-4,1.487979E-5,0.01098187,3.494382E-5,0.001508692,3.52848E-5,5.276721E-4,3.641189E-5,5.764136E-4,3.31313E-5,1.78226E-6,4.262828E-5,6.338526E-10,2.807567E-5,2.957978E-6,0.001079326,1.033602E-5,3.569079E-5,6.053475E-10,8.764722E-5,0.002843416,1.663921E-4,1.347123E-6,1.918632E-5,5.451025E-5,2.772685E-9,6.146645E-13,1.37559E-6,7.945428,6.434064E-5,450617.1,450617.1
1.779038E-5,16.03153,-1.984317E9,1504.907,1504.907,0.001031476,1.0,0.7980426,8.725252E-5,0.03791455,7.258315E-4,0.006830838,2.486485E-5,0.09533496,7.641734E-5,0.009161101,0.001891371,3.85494E-6,1.683391E-6,0.02607345,6.623203E-4,9.210579E-4,0.001109159,1.823752E-4,2.478074E-4,2.972008E-7,3.179805E-5,7.665169E-5,0.002092913,3.110926E-4,1.485711E-5,0.0109789,3.489128E-5,0.001509426,3.532894E-5,5.280038E-4,3.646015E-5,5.767005E-4,3.315481E-5,1.786464E-6,4.248218E-5,6.298621E-10,2.797388E-5,2.944069E-6,0.001078318,1.031992E-5,3.552727E-5,6.003155E-10,8.718135E-5,0.002843272,1.663445E-4,1.349311E-6,1.920142E-5,5.45002E-5,2.721525E-9,5.972893E-13,1.359504E-6,7.945329,6.434045E-5,450611.5,450611.5
1.814917E-5,16.03206,-1.953873E9,1504.736,1504.736,0.001031476,1.0,0.7978553,8.606337E-5,0.03807864,7.131623E-4,0.006816424,2.436932E-5,0.09550258,7.519344E-5,0.00921446,0.001877125,3.774797E-6,1.629782E-6,0.02600512,6.555141E-4,9.301882E-4,0.001116459,1.829746E-4,2.439615E-4,2.804719E-7,3.110286E-5,7.669982E-5,0.002049224,3.075061E-4,1.459518E-5,0.01094387,3.428359E-5,0.001518014,3.584903E-5,5.319019E-4,3.702896E-5,5.800601E-4,3.343017E-5,1.83646E-6,4.079386E-5,5.851323E-10,2.68209E-5,2.786479E-6,0.001066498,1.01323E-5,3.365157E-5,5.442873E-10,8.186182E-5,0.002841585,1.65787E-4,1.375206E-6,1.937886E-5,5.43783E-5,2.183621E-9,4.254613E-13,1.183051E-6,7.944164,6.433833E-5,450545.5,450545.5
1.815842E-5,16.03207,-1.953087E9,1504.732,1504.732,0.001031476,1.0,0.7978505,8.603338E-5,0.03808282,7.128425E-4,0.006816054,2.435689E-5,0.09550686,7.516255E-5,0.009215824,0.00187676,3.772777E-6,1.628438E-6,0.02600336,6.553405E-4,9.304224E-4,0.001116645,1.829896E-4,2.438634E-4,2.80056E-7,3.108519E-5,7.670098E-5,0.002048114,3.074143E-4,1.458858E-5,0.01094297,3.426826E-5,0.001518233,3.586239E-5,5.320017E-4,3.704357E-5,5.801458E-4,3.34372E-5,1.837755E-6,4.075132E-5,5.840376E-10,2.679239E-5,2.782583E-6,0.001066196,1.012754E-5,3.360465E-5,5.429253E-10,8.172931E-5,0.002841542,1.657728E-4,1.375873E-6,1.938341E-5,5.437509E-5,2.17128E-9,4.217625E-13,1.178826E-6,7.944135,6.433827E-5,450543.8,450543.8
1.831294E-5,16.03229,-1.940345E9,1504.659,1504.659,0.001031476,1.0,0.7977712,8.553737E-5,0.03815247,7.075535E-4,0.006809875,2.415162E-5,0.09557787,7.465152E-5,0.009238534,0.001870689,3.739386E-6,1.606275E-6,0.02597409,6.524552E-4,9.343252E-4,0.001119739,1.832379E-4,2.422335E-4,2.732147E-7,3.079192E-5,7.67197E-5,0.002029698,3.058875E-4,1.447953E-5,0.01092798,3.401468E-5,0.001521875,3.608501E-5,5.336639E-4,3.728709E-5,5.815711E-4,3.355401E-5,1.859427E-6,4.004802E-5,5.661687E-10,2.632501E-5,2.718706E-6,0.001061176,1.004846E-5,3.283134E-5,5.207597E-10,7.955005E-5,0.002840827,1.655356E-4,1.38702E-6,1.945909E-5,5.432085E-5,1.975394E-9,3.64603E-13,1.11052E-6,7.943642,6.433739E-5,450515.8,450515.8
1.841472E-5,16.03243,-1.932068E9,1504.612,1504.612,0.001031476,1.0,0.7977193,8.521551E-5,0.03819803,7.041203E-4,0.006805814,2.401887E-5,0.09562428,7.431976E-5,0.009253411,0.00186671,3.717731E-6,1.591955E-6,0.02595485,6.505688E-4,9.368868E-4,0.001121762,1.833983E-4,2.411679E-4,2.68815E-7,3.060064E-5,7.673143E-5,0.002017689,3.048872E-4,1.440883E-5,0.01091814,3.385011E-5,0.001524257,3.623123E-5,5.347537E-4,3.744705E-5,5.825032E-4,3.363041E-5,1.873747E-6,3.959205E-5,5.548073E-10,2.602577E-5,2.677822E-6,0.001057891,9.996895E-6,3.233243E-5,5.067336E-10,7.814832E-5,0.002840359,1.653802E-4,1.394361E-6,1.950871E-5,5.42846E-5,1.856228E-9,3.312751E-13,1.067751E-6,7.94332,6.433682E-5,450497.5,450497.6
1.842699E-5,16.03245,-1.931074E9,1504.606,1504.606,0.001031476,1.0,0.7977131,8.517697E-5,0.0382035,7.037092E-4,0.006805325,2.4003E-5,0.09562985,7.428003E-5,0.009255199,0.001866232,3.715139E-6,1.590244E-6,0.02595254,6.503422E-4,9.371951E-4,0.001122005,1.834175E-4,2.410399E-4,2.682892E-7,3.057769E-5,7.673281E-5,0.002016249,3.04767E-4,1.440037E-5,0.01091695,3.383041E-5,0.001524543,3.624883E-5,5.348848E-4,3.74663E-5,5.826152E-4,3.363959E-5,1.875476E-6,3.953748E-5,5.534594E-10,2.599016E-5,2.672957E-6,0.001057497,9.990709E-6,3.227286E-5,5.050731E-10,7.798117E-5,0.002840303,1.653615E-4,1.395245E-6,1.951467E-5,5.428021E-5,1.842368E-9,3.274724E-13,1.062712E-6,7.943281,6.433675E-5,450495.3,450495.4
1.852333E-5,16.03258,-1.923322E9,1504.561,1504.561,0.001031476,1.0,0.7976643,8.487626E-5,0.03824637,7.005005E-4,0.006801488,2.387931E-5,0.09567349,7.396993E-5,0.009269213,0.001862481,3.694916E-6,1.576914E-6,0.02593437,6.485681E-4,9.396124E-4,0.001123908,1.83567E-4,2.400379E-4,2.642084E-7,3.039817E-5,7.674341E-5,0.002004982,3.038247E-4,1.433437E-5,0.01090766,3.367662E-5,0.001526783,3.638689E-5,5.359122E-4,3.761734E-5,5.834922E-4,3.371147E-5,1.889067E-6,3.91118E-5,5.430295E-10,2.571379E-5,2.635211E-6,0.001054405,9.94233E-6,3.180909E-5,4.922511E-10,7.668158E-5,0.002839863,1.652152E-4,1.402192E-6,1.956145E-5,5.424547E-5,1.737117E-9,2.991008E-13,1.023977E-6,7.942978,6.433621E-5,450478.2,450478.2
1.861456E-5,16.03271,-1.916054E9,1504.519,1504.519,0.001031476,1.0,0.7976184,8.459458E-5,0.03828676,6.974942E-4,0.006797861,2.376372E-5,0.09571458,7.367937E-5,0.009282429,0.001858943,3.675982E-6,1.564468E-6,0.0259172,6.468973E-4,9.418955E-4,0.001125699,1.837066E-4,2.390944E-4,2.604113E-7,3.02294E-5,7.675305E-5,0.001994393,3.029361E-4,1.427258E-5,0.01089888,3.353255E-5,0.001528893,3.651735E-5,5.368818E-4,3.776007E-5,5.843183E-4,3.377917E-5,1.901966E-6,3.871337E-5,5.334023E-10,2.54574E-5,2.600209E-6,0.001051492,9.896859E-6,3.137657E-5,4.804587E-10,7.547224E-5,0.002839448,1.650772E-4,1.40877E-6,1.960561E-5,5.421225E-5,1.643078E-9,2.745227E-13,9.886329E-7,7.942693,6.433571E-5,450462.0,450462.0
1.865235E-5,16.03276,-1.913073E9,1504.501,1504.501,0.001031476,1.0,0.7975994,8.447877E-5,0.03830344,6.962579E-4,0.00679636,2.371627E-5,0.09573153,7.355988E-5,0.009287889,0.001857481,3.668199E-6,1.559362E-6,0.02591009,6.462077E-4,9.428396E-4,0.001126439,1.837638E-4,2.38705E-4,2.58857E-7,3.015983E-5,7.675694E-5,0.001990029,3.02569E-4,1.424719E-5,0.01089525,3.347331E-5,0.001529764,3.657131E-5,5.372825E-4,3.78191E-5,5.846593E-4,3.380711E-5,1.907317E-6,3.854963E-5,5.294836E-10,2.535268E-5,2.585916E-6,0.001050289,9.878117E-6,3.119927E-5,4.756706E-10,7.497723E-5,0.002839277,1.650203E-4,1.411494E-6,1.962385E-5,5.419839E-5,1.605654E-9,2.649487E-13,9.74361E-7,7.942575,6.433551E-5,450455.3,450455.3
1.876467E-5,16.03291,-1.904246E9,1504.449,1504.449,0.001031476,1.0,0.7975433,8.413752E-5,0.0383528,6.926145E-4,0.006791906,2.357673E-5,0.0957817,7.320769E-5,0.009304064,0.001853147,3.645275E-6,1.544355E-6,0.025889,6.441671E-4,9.456398E-4,0.001128626,1.839322E-4,2.375529E-4,2.543065E-7,2.995426E-5,7.676811E-5,0.001977136,3.014815E-4,1.417241E-5,0.01088448,3.329874E-5,0.001532342,3.673144E-5,5.384703E-4,3.799429E-5,5.856686E-4,3.388983E-5,1.923251E-6,3.806752E-5,5.18072E-10,2.504648E-5,2.544145E-6,0.001046728,9.822744E-6,3.067873E-5,4.617689E-10,7.352657E-5,0.002838771,1.648515E-4,1.419591E-6,1.967794E-5,5.415689E-5,1.499518E-9,2.384607E-13,9.331939E-7,7.942227,6.43349E-5,450435.6,450435.6
1.988365E-5,16.0343,-1.821628E9,1503.946,1503.946,0.001031476,1.0,0.7970037,8.09604E-5,0.0388294,6.5865E-4,0.00674801,2.22966E-5,0.09626419,6.992214E-5,0.009461191,0.001810963,3.432457E-6,1.407474E-6,0.0256813,6.245227E-4,9.730839E-4,0.00114966,1.85465E-4,2.264752E-4,2.137747E-7,2.799861E-5,7.685074E-5,0.001854681,2.909247E-4,1.347887E-5,0.01077878,3.167222E-5,0.001557186,3.830612E-5,5.500576E-4,3.971643E-5,5.954002E-4,3.468703E-5,2.084294E-6,3.360983E-5,4.209659E-10,2.235766E-5,2.17933E-6,0.001012322,9.29634E-6,2.597485E-5,3.463026E-10,6.0599E-5,0.002833891,1.632149E-4,1.500195E-6,2.020568E-5,5.371944E-5,7.613713E-10,8.390847E-14,6.084958E-7,7.938881,6.432934E-5,450245.8,450245.8
2.0E-5,16.03443,-1.813534E9,1503.894,1503.894,0.001031476,1.0,0.7969495,8.065158E-5,0.03887745,6.553448E-4,0.006743497,2.217402E-5,0.09631264,6.960213E-5,0.009477127,0.001806676,3.411833E-6,1.394455E-6,0.02565995,6.225488E-4,9.758914E-4,0.00115177,1.856101E-4,2.253637E-4,2.100071E-7,2.780452E-5,7.685652E-5,0.001842549,2.898554E-4,1.341171E-5,0.01076796,3.151399E-5,0.001559685,3.846777E-5,5.512378E-4,3.98931E-5,5.963796E-4,3.476722E-5,2.101275E-6,3.318035E-5,4.123682E-10,2.211141E-5,2.146191E-6,0.001008852,9.244113E-6,2.553244E-5,3.36363E-10,5.940098E-5,0.0028334,1.630493E-4,1.508571E-6,2.025944E-5,5.367165E-5,7.098913E-10,7.533008E-14,5.822013E-7,7.938545,6.43288E-5,450226.8,450226.8
2.042853E-5,16.0349,-1.784509E9,1503.708,1503.708,0.001031476,1.0,0.7967527,7.954552E-5,0.03905209,6.435035E-4,0.006726954,2.173775E-5,0.09648852,6.845516E-5,0.009535212,0.001791042,3.338075E-6,1.348262E-6,0.02558168,6.153829E-4,9.861607E-4,0.001159421,1.861232E-4,2.213319E-4,1.968217E-7,2.71038E-5,7.687364E-5,0.00179878,2.859611E-4,1.317159E-5,0.01072835,3.094715E-5,0.001568765,3.905999E-5,5.555475E-4,4.054008E-5,5.999374E-4,3.505845E-5,2.164198E-6,3.164934E-5,3.827224E-10,2.125031E-5,2.030833E-6,9.962382E-4,9.055545E-6,2.397132E-5,3.025093E-10,5.519968E-5,0.002831614,1.624466E-4,1.539415E-6,2.045573E-5,5.349228E-5,5.487814E-10,5.066167E-14,4.949491E-7,7.937326,6.43269E-5,450157.6,450157.6
2.054152E-5,16.03503,-1.777043E9,1503.659,1503.659,0.001031476,1.0,0.7967016,7.926188E-5,0.03909754,6.404661E-4,0.006722614,2.162658E-5,0.09653422,6.81608E-5,0.009550369,0.00178696,3.319187E-6,1.336528E-6,0.02556115,6.135207E-4,9.888497E-4,0.001161407,1.862529E-4,2.202849E-4,1.935137E-7,2.69227E-5,7.687708E-5,0.001787477,2.849459E-4,1.311011E-5,0.01071798,3.080174E-5,0.001571126,3.921531E-5,5.566742E-4,4.070967E-5,6.008626E-4,3.513416E-5,2.180886E-6,3.125869E-5,3.754031E-10,2.103467E-5,2.00209E-6,9.929554E-4,9.006804E-6,2.357706E-5,2.942582E-10,5.414532E-5,0.00283115,1.622895E-4,1.547546E-6,2.050704E-5,5.344414E-5,5.128596E-10,4.564241E-14,4.742607E-7,7.937009,6.432641E-5,450139.7,450139.7
2.058721E-5,16.03507,-1.774057E9,1503.64,1503.64,0.001031476,1.0,0.796681,7.914809E-5,0.03911585,6.392475E-4,0.006720861,2.158206E-5,0.09655263,6.804269E-5,0.00955648,0.001785314,3.311613E-6,1.331834E-6,0.02555285,6.127708E-4,9.899349E-4,0.001162207,1.863048E-4,2.198634E-4,1.921944E-7,2.684989E-5,7.687835E-5,0.001782933,2.845367E-4,1.308546E-5,0.01071379,3.074341E-5,0.001572078,3.927802E-5,5.571287E-4,4.077814E-5,6.012353E-4,3.516466E-5,2.187647E-6,3.110222E-5,3.724988E-10,2.094875E-5,1.990656E-6,9.916328E-4,8.987207E-6,2.341962E-5,2.909965E-10,5.372504E-5,0.002830963,1.622262E-4,1.550834E-6,2.052774E-5,5.342458E-5,4.990218E-10,4.375858E-14,4.661487E-7,7.936882,6.432622E-5,450132.4,450132.4
2.067188E-5,16.03516,-1.768535E9,1503.603,1503.603,0.001031476,1.0,0.7966429,7.893859E-5,0.03914968,6.370037E-4,0.006717618,2.150022E-5,0.09658662,6.782519E-5,0.009567777,0.001782271,3.297673E-6,1.323211E-6,0.0255375,6.113858E-4,9.919427E-4,0.001163683,1.863999E-4,2.190851E-4,1.897729E-7,2.67156E-5,7.688052E-5,0.001774555,2.837804E-4,1.304008E-5,0.01070604,3.0636E-5,0.001573834,3.93941E-5,5.579693E-4,4.090484E-5,6.019237E-4,3.522098E-5,2.200192E-6,3.08145E-5,3.671985E-10,2.079143E-5,1.969746E-6,9.891894E-4,8.95106E-6,2.313083E-5,2.850628E-10,5.295527E-5,0.002830617,1.621092E-4,1.556927E-6,2.056602E-5,5.338818E-5,4.743674E-10,4.047159E-14,4.514882E-7,7.936646,6.432586E-5,450119.1,450119.1
2.068791E-5,16.03518,-1.767504E9,1503.597,1503.597,0.001031476,1.0,0.7966358,7.88991E-5,0.03915608,6.365809E-4,0.006717004,2.148481E-5,0.09659304,6.77842E-5,0.009569913,0.001781696,3.295047E-6,1.321589E-6,0.0255346,6.111241E-4,9.923225E-4,0.001163962,1.864178E-4,2.189381E-4,1.893173E-7,2.669026E-5,7.688091E-5,0.001772974,2.836375E-4,1.303154E-5,0.01070458,3.061575E-5,0.001574166,3.941606E-5,5.581282E-4,4.092881E-5,6.020537E-4,3.523162E-5,2.202571E-6,3.076034E-5,3.662065E-10,2.076191E-5,1.965826E-6,9.887277E-4,8.944239E-6,2.307656E-5,2.839549E-10,5.281079E-5,0.002830552,1.620871E-4,1.55808E-6,2.057325E-5,5.338127E-5,4.698389E-10,3.98777E-14,4.487651E-7,7.936602,6.432579E-5,450116.5,450116.6
2.091876E-5,16.03542,-1.752686E9,1503.498,1503.498,0.001031476,1.0,0.796533,7.833782E-5,0.03924756,6.30568E-4,0.006708188,2.126636E-5,0.09668489,6.720116E-5,0.009600514,0.00177345,3.257731E-6,1.298625E-6,0.02549287,6.073824E-4,9.977729E-4,0.001167946,1.866703E-4,2.168366E-4,1.829238E-7,2.632876E-5,7.68855E-5,0.00175043,2.815903E-4,1.291009E-5,0.01068354,3.03279E-5,0.001578915,3.973148E-5,5.604078E-4,4.127298E-5,6.039143E-4,3.538382E-5,2.236903E-6,2.999216E-5,3.523349E-10,2.034646E-5,1.910809E-6,9.821204E-4,8.84692E-6,2.231054E-5,2.685554E-10,5.077712E-5,0.002829617,1.617705E-4,1.574691E-6,2.067706E-5,5.3281E-5,4.093433E-10,3.224777E-14,4.113941E-7,7.935965,6.432484E-5,450080.5,450080.5
