Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H6_Soln#21 (),Mole_fraction_C2H5_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H3_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H8_Soln#21 (),Mole_fraction_IC3H7_Soln#21 (),Mole_fraction_NC3H7_Soln#21 (),Mole_fraction_C3H6_Soln#21 (),Mole_fraction_C3H5-A_Soln#21 (),Mole_fraction_C3H5-T_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H4-A_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_NC4H10_Soln#21 (),Mole_fraction_PC4H9_Soln#21 (),Mole_fraction_IC4H10_Soln#21 (),Mole_fraction_C4H8-1_Soln#21 (),Mole_fraction_C4H8-2_Soln#21 (),Mole_fraction_C4H71-3_Soln#21 (),Mole_fraction_C4H6_Soln#21 (),Mole_fraction_C4H5_Soln#21 (),Mole_fraction_C4H4_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_FULVENE_Soln#21 (),Mole_fraction_C5H6_Soln#21 (),Mole_fraction_C5H5_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_NC5H12_Soln#21 (),Mole_fraction_NC5H11_Soln#21 (),Mole_fraction_NC5H10_Soln#21 (),Mole_fraction_LC5H8_Soln#21 (),Mole_fraction_NC6H12_Soln#21 (),Mole_fraction_NC7H15_Soln#21 (),Mole_fraction_NC7H14_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C6H5C2H3_Soln#21 (),Mole_fraction_C12H8_Soln#21 (),Mole_fraction_NC10H21_Soln#21 (),Mole_fraction_NC12H25_Soln#21 (),Mole_fraction_NC12H26_Soln#21 (),Mole_fraction_NC16H34_Soln#21 (),Mole_fraction_NC10H20_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
3.537596E-7,15.57288,1.381314E11,1688.935,1688.935,9.025412E-4,1.0,0.8138517,0.002774095,0.01299775,0.02391274,0.004949928,0.001051348,0.06574464,0.001789884,0.005132372,0.00319068,1.94144E-4,2.248596E-4,0.02782136,0.003819,1.003904E-4,2.56391E-4,6.725323E-4,1.353129E-4,5.82461E-4,9.385996E-5,1.119671E-4,0.006390149,4.563302E-4,1.570149E-4,0.01223935,8.245095E-4,3.090431E-4,1.755064E-6,1.318959E-4,2.267018E-6,1.206693E-4,5.934329E-6,6.185058E-8,4.573982E-4,7.163191E-7,0.001181681,0.001315918,5.508242E-4,9.187219E-7,0.001657605,0.002983969,3.188933E-4,7.172214E-8,2.136451E-6,5.608002E-10,6.812644E-8,1.303111E-8,1.292849E-5,2.359627E-7,0.001151559,8.032097,5.795594E-5,455532.3,455532.3
3.579034E-7,15.57707,1.395387E11,1689.085,1689.085,9.025412E-4,1.0,0.8136812,0.002759167,0.01312917,0.02380017,0.00498527,0.001038422,0.06592162,0.001781411,0.00517683,0.003190529,1.912406E-4,2.215394E-4,0.02785274,0.003800719,1.003452E-4,2.595819E-4,6.766259E-4,1.369141E-4,5.813244E-4,9.236173E-5,1.118301E-4,0.00637635,4.571917E-4,1.552675E-4,0.01224541,8.271932E-4,3.141934E-4,1.803947E-6,1.3314E-4,2.324562E-6,1.219841E-4,6.030229E-6,6.336069E-8,4.535203E-4,6.974836E-7,0.00115847,0.001315405,5.45488E-4,8.957426E-7,0.001639027,0.002981109,3.201304E-4,7.356484E-8,2.170221E-6,5.801307E-10,6.5861E-8,1.234661E-8,1.2267E-5,2.177443E-7,0.001121762,8.03065,5.794036E-5,455450.3,455450.3
3.629195E-7,15.5821,1.411256E11,1689.268,1689.268,9.025412E-4,1.0,0.8134779,0.002741389,0.01328729,0.02366458,0.005027424,0.001023107,0.06613337,0.001771303,0.005230292,0.00319019,1.878471E-4,2.176316E-4,0.02788949,0.00377879,1.002827E-4,2.634381E-4,6.815331E-4,1.388552E-4,5.799302E-4,9.059207E-5,1.116529E-4,0.006359418,4.581893E-4,1.531887E-4,0.0122521,8.303264E-4,3.204416E-4,1.864088E-6,1.346429E-4,2.395028E-6,1.235679E-4,6.146495E-6,6.521198E-8,4.488432E-4,6.753841E-7,0.001130918,0.001314692,5.39076E-4,8.687289E-7,0.001616752,0.002977686,3.216071E-4,7.582447E-8,2.211169E-6,6.040597E-10,6.322485E-8,1.156564E-8,1.151029E-5,1.975324E-7,0.001086715,8.02893,5.792167E-5,455352.7,455352.7
3.679655E-7,15.58711,1.426003E11,1689.455,1689.455,9.025412E-4,1.0,0.8132767,0.002723817,0.0134453,0.02352896,0.005069146,0.001008053,0.06634371,0.001761293,0.005283688,0.003189685,1.845598E-4,2.138178E-4,0.02792513,0.003756949,1.002116E-4,2.673098E-4,6.864172E-4,1.408108E-4,5.785086E-4,8.885852E-5,1.114629E-4,0.006342142,4.591442E-4,1.511369E-4,0.01225816,8.333534E-4,3.267416E-4,1.925652E-6,1.361513E-4,2.466794E-6,1.251525E-4,6.263639E-6,6.709992E-8,4.441581E-4,6.538988E-7,0.001103793,0.001313875,5.326782E-4,8.424098E-7,0.00159458,0.002974284,3.2307E-4,7.812941E-8,2.252432E-6,6.287183E-10,6.068504E-8,1.08294E-8,1.079492E-5,1.790583E-7,0.001052552,8.027236,5.790304E-5,455256.6,455256.6
3.726487E-7,15.59172,1.438644E11,1689.629,1689.629,9.025412E-4,1.0,0.813093,0.002707781,0.01359101,0.02340381,0.005107261,9.943883E-4,0.06653655,0.001752141,0.005332904,0.003189072,1.816171E-4,2.103793E-4,0.02795705,0.003736872,1.001384E-4,2.708963E-4,6.909037E-4,1.426284E-4,5.771728E-4,8.729005E-5,1.112765E-4,0.006325895,4.599877E-4,1.492672E-4,0.01226319,8.360524E-4,3.326008E-4,1.983747E-6,1.375482E-4,2.534184E-6,1.266155E-4,6.372516E-6,6.887518E-8,4.398283E-4,6.346058E-7,0.001079144,0.00131303,5.267878E-4,8.187279E-7,0.001574215,0.002971163,3.244079E-4,8.029723E-8,2.290789E-6,6.521363E-10,5.842417E-8,1.018784E-8,1.016993E-5,1.634402E-7,0.0010218,8.025693,5.788593E-5,455169.1,455169.1
3.77817E-7,15.59676,1.451502E11,1689.824,1689.824,9.025412E-4,1.0,0.8128935,0.002690375,0.01375079,0.02326651,0.005148661,9.796331E-4,0.06674682,0.00174219,0.00538685,0.003188243,1.78483E-4,2.066917E-4,0.02799101,0.003714928,1.000501E-4,2.748467E-4,6.958046E-4,1.446371E-4,5.756813E-4,8.56022E-5,1.110602E-4,0.006307738,4.608722E-4,1.472412E-4,0.0122681,8.38911E-4,3.390798E-4,2.048924E-6,1.390864E-4,2.609413E-6,1.282216E-4,6.492838E-6,7.085993E-8,4.350712E-4,6.14006E-7,0.001052514,0.001312007,5.203398E-4,7.933893E-7,0.001551974,0.002967758,3.258631E-4,8.272128E-8,2.333184E-6,6.785752E-10,5.603125E-8,9.523237E-9,9.520855E-6,1.477472E-7,9.888885E-4,8.024024,5.786722E-5,455074.5,455074.5
3.823912E-7,15.60118,1.461966E11,1689.998,1689.998,9.025412E-4,1.0,0.8127196,0.002675217,0.0138913,0.02314572,0.005184727,9.668494E-4,0.06693072,0.001733509,0.005434277,0.003187379,1.75804E-4,2.035179E-4,0.02802,0.00369569,9.996548E-5,2.783363E-4,7.000986E-4,1.464174E-4,5.743469E-4,8.414481E-5,1.1086E-4,0.006291476,4.616153E-4,1.454804E-4,0.01227189,8.413377E-4,3.448247E-4,2.107542E-6,1.404451E-4,2.676741E-6,1.296356E-4,6.599468E-6,7.263902E-8,4.3088E-4,5.9636E-7,0.00102944,0.001311024,5.146791E-4,7.716396E-7,0.001532495,0.002964778,3.271327E-4,8.489443E-8,2.370759E-6,7.02501E-10,5.399911E-8,8.970865E-9,8.980093E-6,1.350968E-7,9.60633E-4,8.022574,5.785081E-5,454992.2,454992.2
3.870744E-7,15.60567,1.471832E11,1690.177,1690.177,9.025412E-4,1.0,0.8125442,0.002659931,0.0140343,0.02302277,0.005221101,9.540198E-4,0.0671169,0.001724742,0.005482529,0.003186373,1.731486E-4,2.003525E-4,0.02804865,0.003676171,9.987286E-5,2.819022E-4,7.044531E-4,1.482424E-4,5.729673E-4,8.268692E-5,1.106468E-4,0.006274647,4.623384E-4,1.437082E-4,0.01227527,8.437236E-4,3.507162E-4,2.168461E-6,1.418333E-4,2.746387E-6,1.310761E-4,6.708763E-6,7.44823E-8,4.266082E-4,5.788439E-7,0.001006292,0.001309944,5.089287E-4,7.500082E-7,0.001512751,0.002961759,3.284152E-4,8.71462E-8,2.409277E-6,7.275109E-10,5.199838E-8,8.438103E-9,8.457384E-6,1.232457E-7,9.325284E-4,8.021116,5.783417E-5,454909.6,454909.6
3.922064E-7,15.61055,1.481704E11,1690.375,1690.375,9.025412E-4,1.0,0.8123549,0.002643443,0.01419,0.02288887,0.00526033,9.402504E-4,0.06731853,0.001715269,0.005535059,0.003185134,1.703354E-4,1.969771E-4,0.02807889,0.003654985,9.976468E-5,2.858019E-4,7.091774E-4,1.50245E-4,5.714409E-4,8.112763E-5,1.104042E-4,0.006256002,4.63088E-4,1.41801E-4,0.01227838,8.462257E-4,3.571828E-4,2.236269E-6,1.433515E-4,2.823529E-6,1.326464E-4,6.828673E-6,7.652759E-8,4.219498E-4,5.602656E-7,9.814667E-4,0.00130868,5.026795E-4,7.270185E-7,0.001491344,0.002958488,3.298008E-4,8.96449E-8,2.451539E-6,7.555192E-10,4.989461E-8,7.890061E-9,7.918481E-6,1.114272E-7,9.026585E-4,8.019549,5.78161E-5,454820.7,454820.7
3.967439E-7,15.61483,1.489653E11,1690.551,1690.551,9.025412E-4,1.0,0.81219,0.002629087,0.01432681,0.02277123,0.005294472,9.283201E-4,0.06749477,0.001707008,0.005581206,0.003183924,1.679281E-4,1.940708E-4,0.02810466,0.003636429,9.966343E-5,2.892428E-4,7.133137E-4,1.520178E-4,5.700791E-4,7.97812E-5,1.101822E-4,0.006239348,4.637142E-4,1.401445E-4,0.01228064,8.483419E-4,3.629089E-4,2.297135E-6,1.446911E-4,2.892439E-6,1.340276E-4,6.934804E-6,7.835798E-8,4.178516E-4,5.443584E-7,9.599824E-4,0.001307495,4.971999E-4,7.072945E-7,0.001472618,0.002955627,3.310092E-4,9.188114E-8,2.488948E-6,7.808093E-10,4.810853E-8,7.434815E-9,7.469875E-6,1.019076E-7,8.770334E-4,8.018188,5.780027E-5,454743.5,454743.5
4.006555E-7,15.61848,1.495943E11,1690.703,1690.703,9.025412E-4,1.0,0.8120497,0.002616873,0.0144441,0.02267039,0.005323502,9.182137E-4,0.06764519,0.00169997,0.005620767,0.003182796,1.659104E-4,1.916221E-4,0.02812614,0.003620562,9.957207E-5,2.922038E-4,7.168492E-4,1.535478E-4,5.688964E-4,7.864399E-5,1.099856E-4,0.006224868,4.642273E-4,1.387384E-4,0.01228223,8.500951E-4,3.678512E-4,2.350294E-6,1.458439E-4,2.95237E-6,1.352129E-4,7.026377E-6,7.995252E-8,4.143343E-4,5.310238E-7,9.418067E-4,0.001306423,4.925105E-4,6.907317E-7,0.001456624,0.002953183,3.320385E-4,9.382924E-8,2.521227E-6,8.030106E-10,4.662235E-8,7.063215E-9,7.103042E-6,9.434485E-8,8.555177E-4,8.017034,5.778674E-5,454678.0,454678.1
4.047861E-7,15.62232,1.502045E11,1690.865,1690.865,9.025412E-4,1.0,0.8119034,0.002604134,0.01456733,0.02256447,0.005353758,9.077151E-4,0.06780255,0.001692619,0.005662327,0.003181524,1.63835E-4,1.89091E-4,0.02814812,0.003603937,9.947165E-5,2.953251E-4,7.205528E-4,1.55165E-4,5.676392E-4,7.746598E-5,1.097727E-4,0.006209458,4.647426E-4,1.372751E-4,0.01228354,8.518762E-4,3.730759E-4,2.407118E-6,1.470592E-4,3.016179E-6,1.364591E-4,7.123156E-6,8.165302E-8,4.106361E-4,5.173107E-7,9.229543E-4,0.001305244,4.87593E-4,6.736706E-7,0.001439884,0.002950625,3.331133E-4,9.590675E-8,2.555343E-6,8.268575E-10,4.510467E-8,6.690617E-9,6.73462E-6,8.695466E-8,8.333584E-4,8.015833,5.777256E-5,454610.0,454610.0
4.099495E-7,15.62707,1.508926E11,1691.068,1691.068,9.025412E-4,1.0,0.811723,0.002588434,0.01472044,0.02243289,0.005391008,8.948356E-4,0.06799714,0.001683546,0.005713966,0.00317982,1.61317E-4,1.860034E-4,0.0281746,0.003583341,9.934063E-5,2.992189E-4,7.251397E-4,1.57189E-4,5.660561E-4,7.602551E-5,1.094996E-4,0.006190028,4.653493E-4,1.354767E-4,0.01228469,8.540031E-4,3.796144E-4,2.479141E-6,1.485756E-4,3.096683E-6,1.380092E-4,7.244234E-6,8.380269E-8,4.060371E-4,5.006849E-7,8.998742E-4,0.001303702,4.81496E-4,6.529465E-7,0.001419175,0.002947459,3.344395E-4,9.85329E-8,2.598024E-6,8.572506E-10,4.327941E-8,6.251931E-9,6.300062E-6,7.850976E-8,8.064485E-4,8.014358,5.775499E-5,454526.3,454526.3
4.140998E-7,15.63086,1.513881E11,1691.232,1691.232,9.025412E-4,1.0,0.8115801,0.002575989,0.01484279,0.02232781,0.005420498,8.846737E-4,0.06815188,0.001676342,0.005755229,0.00317836,1.593518E-4,1.835808E-4,0.0281951,0.003566934,9.923105E-5,3.023423E-4,7.287929E-4,1.588176E-4,5.647748E-4,7.489265E-5,1.092746E-4,0.006174281,4.658076E-4,1.340553E-4,0.01228522,8.556338E-4,3.848758E-4,2.537833E-6,1.497923E-4,3.161985E-6,1.39249E-4,7.341637E-6,8.554997E-8,4.023597E-4,4.87723E-7,8.817069E-4,0.001302411,4.766353E-4,6.367588E-7,0.001402701,0.002944939,3.35492E-4,1.006673E-7,2.63236E-6,8.821538E-10,4.186784E-8,5.919889E-9,5.970565E-6,7.230812E-8,7.854359E-4,8.013193,5.774099E-5,454460.2,454460.2
4.2009E-7,15.63627,1.520169E11,1691.47,1691.47,9.025412E-4,1.0,0.8113768,0.002558295,0.01501823,0.0221772,0.005462361,8.702973E-4,0.06837265,0.001666083,0.005814405,0.003176119,1.566031E-4,1.801737E-4,0.02822348,0.003543484,9.906647E-5,3.0684E-4,7.340136E-4,1.611711E-4,5.629124E-4,7.329555E-5,1.089418E-4,0.006151359,4.664238E-4,1.32041E-4,0.01228539,8.578661E-4,3.924777E-4,2.623794E-6,1.515447E-4,3.257152E-6,1.410286E-4,7.482335E-6,8.810222E-8,3.97083E-4,4.696245E-7,8.560802E-4,0.001300469,4.696829E-4,6.141101E-7,0.001379195,0.002941341,3.369903E-4,1.037847E-7,2.681958E-6,9.188444E-10,3.991406E-8,5.470958E-9,5.524259E-6,6.419415E-8,7.56049E-4,8.011541,5.772099E-5,454366.5,454366.5
4.240104E-7,15.63979,1.523756E11,1691.626,1691.626,9.025412E-4,1.0,0.8112457,0.002546881,0.01513233,0.02207932,0.005489317,8.610688E-4,0.06851552,0.001659454,0.005852894,0.003174569,1.548577E-4,1.779988E-4,0.0282413,0.003528282,9.89548E-5,3.097771E-4,7.373975E-4,1.627131E-4,5.616856E-4,7.227381E-5,1.087191E-4,0.006136238,4.667988E-4,1.307459E-4,0.01228513,8.592509E-4,3.974576E-4,2.680852E-6,1.526894E-4,3.320014E-6,1.421872E-4,7.574487E-6,8.979202E-8,3.936498E-4,4.581569E-7,8.396818E-4,0.00129915,4.651731E-4,5.997307E-7,0.001363983,0.00293901,3.379579E-4,1.058484E-7,2.714442E-6,9.433379E-10,3.868664E-8,5.195404E-9,5.249844E-6,5.937356E-8,7.374005E-4,8.010479,5.770801E-5,454306.3,454306.3
4.285279E-7,15.64381,1.527387E11,1691.806,1691.806,9.025412E-4,1.0,0.8110964,0.002533887,0.01526311,0.0219672,0.005519951,8.506075E-4,0.06867859,0.001651896,0.005897015,0.003172702,1.528968E-4,1.755449E-4,0.02826111,0.003510907,9.882238E-5,3.131549E-4,7.41265E-4,1.644917E-4,5.602646E-4,7.111891E-5,1.084578E-4,0.006118702,4.672036E-4,1.292762E-4,0.01228448,8.607728E-4,4.032002E-4,2.747387E-6,1.540063E-4,3.393013E-6,1.435161E-4,7.680739E-6,9.175835E-8,3.897138E-4,4.45302E-7,8.211479E-4,0.001297583,4.60016E-4,5.835848E-7,0.001346622,0.002936348,3.390602E-4,1.082495E-7,2.751893E-6,9.720383E-10,3.732065E-8,4.894806E-9,4.950066E-6,5.425909E-8,7.164708E-4,8.009274,5.769319E-5,454238.0,454238.0
4.333791E-7,15.64809,1.530728E11,1692.0,1692.0,9.025412E-4,1.0,0.8109383,0.002520118,0.01540272,0.02184761,0.005552347,8.395723E-4,0.06885188,0.001643874,0.005944124,0.003170606,1.508479E-4,1.729692E-4,0.02828155,0.003492415,9.867591E-5,3.167744E-4,7.453811E-4,1.664035E-4,5.587303E-4,6.990445E-5,1.08172E-4,0.006099742,4.67607E-4,1.27724E-4,0.01228336,8.623217E-4,4.093713E-4,2.81976E-6,1.55418E-4,3.472058E-6,1.449361E-4,7.794907E-6,9.389248E-8,3.855113E-4,4.319093E-7,8.016655E-4,0.001295849,4.545249E-4,5.66732E-7,0.001328178,0.002933516,3.402295E-4,1.10855E-7,2.792133E-6,1.003423E-9,3.590887E-8,4.590884E-9,4.646521E-6,4.924444E-8,6.946373E-4,8.008001,5.76774E-5,454165.8,454165.8
4.376514E-7,15.65183,1.533205E11,1692.171,1692.171,9.025412E-4,1.0,0.8108009,0.002508146,0.01552497,0.02174297,0.005580453,8.300209E-4,0.06900296,0.001636889,0.005985382,0.003168684,1.490904E-4,1.707505E-4,0.02829885,0.003476271,9.854339E-5,3.199551E-4,7.489745E-4,1.680888E-4,5.573723E-4,6.885645E-5,1.079161E-4,0.006082939,4.679356E-4,1.263791E-4,0.01228203,8.636134E-4,4.148094E-4,2.884292E-6,1.56659E-4,3.542227E-6,1.461806E-4,7.895508E-6,9.579137E-8,3.818313E-4,4.204583E-7,7.848644E-4,0.001294278,4.497294E-4,5.522967E-7,0.001312104,0.002931045,3.412469E-4,1.131728E-7,2.827586E-6,1.031551E-9,3.471114E-8,4.338584E-9,4.394181E-6,4.520571E-8,6.759473E-4,8.006898,5.766362E-5,454103.2,454103.2
4.417186E-7,15.65536,1.535174E11,1692.335,1692.335,9.025412E-4,1.0,0.8106716,0.00249688,0.01564074,0.02164396,0.005606846,8.210696E-4,0.06914547,0.001630305,0.006024463,0.00316679,1.474564E-4,1.686799E-4,0.02831472,0.003461025,9.841425E-5,3.229772E-4,7.523685E-4,1.696946E-4,5.560739E-4,6.787697E-5,1.076688E-4,0.006066854,4.682258E-4,1.251176E-4,0.01228048,8.647813E-4,4.199891E-4,2.946416E-6,1.578385E-4,3.609507E-6,1.473601E-4,7.991324E-6,9.761601E-8,3.783465E-4,4.098471E-7,7.691748E-4,0.001292746,4.451991E-4,5.38898E-7,0.001296949,0.002928712,3.42205E-4,1.153996E-7,2.861351E-6,1.058756E-9,3.360909E-8,4.111025E-9,4.166306E-6,4.166275E-8,6.586099E-4,8.005864,5.765061E-5,454044.5,454044.5
4.45331E-7,15.65848,1.536616E11,1692.48,1692.48,9.025412E-4,1.0,0.8105579,0.002486978,0.01574308,0.02155651,0.005629993,8.132324E-4,0.06927099,0.001624511,0.006059016,0.003165057,1.460359E-4,1.66874E-4,0.02832833,0.003447582,9.829721E-5,3.256566E-4,7.553613E-4,1.71122E-4,5.549164E-4,6.702152E-5,1.074465E-4,0.006052499,4.684654E-4,1.240123E-4,0.01227886,8.657689E-4,4.245915E-4,3.002158E-6,1.588847E-4,3.66965E-6,1.484034E-4,8.076462E-6,9.925045E-8,3.752666E-4,4.00653E-7,7.554852E-4,0.001291356,4.412039E-4,5.272714E-7,0.001283608,0.002926655,3.430475E-4,1.173939E-7,2.891349E-6,1.08327E-9,3.266042E-8,3.918727E-9,3.97353E-6,3.874467E-8,6.435744E-4,8.004957,5.763913E-5,453993.1,453993.1
4.495949E-7,15.66213,1.537958E11,1692.651,1692.651,9.025412E-4,1.0,0.8104253,0.002475416,0.01586327,0.02145389,0.005656962,8.041165E-4,0.06941787,0.001617735,0.006099609,0.00316295,1.443952E-4,1.647813E-4,0.02834383,0.003431835,9.81563E-5,3.288131E-4,7.588677E-4,1.72808E-4,5.535451E-4,6.602901E-5,1.071808E-4,0.006035473,4.687266E-4,1.227258E-4,0.01227668,8.668751E-4,4.300257E-4,3.068632E-6,1.601177E-4,3.741101E-6,1.496296E-4,8.176991E-6,1.011964E-7,3.716501E-4,3.900733E-7,7.396206E-4,0.001289682,4.365228E-4,5.138723E-7,0.001268006,0.002924246,3.44032E-4,1.197677E-7,2.926767E-6,1.112632E-9,3.157604E-8,3.703072E-9,3.757105E-6,3.55574E-8,6.262579E-4,8.0039,5.762568E-5,453933.2,453933.2
4.546241E-7,15.66641,1.539062E11,1692.854,1692.854,9.025412E-4,1.0,0.8102708,0.002461948,0.01600422,0.02133368,0.005688289,7.935469E-4,0.06958938,0.001609828,0.006147227,0.003160383,1.425081E-4,1.623653E-4,0.02836134,0.003413426,9.798642E-5,3.325278E-4,7.629678E-4,1.747984E-4,5.519211E-4,6.488157E-5,1.068632E-4,0.006015285,4.690053E-4,1.21233E-4,0.01227374,8.680988E-4,4.364376E-4,3.14798E-6,1.615695E-4,3.826011E-6,1.510688E-4,8.295612E-6,1.035148E-7,3.674107E-4,3.779618E-7,7.213098E-4,0.001287662,4.310496E-4,4.985057E-7,0.001249802,0.00292143,3.451795E-4,1.225952E-7,2.968551E-6,1.147858E-9,3.034434E-8,3.46358E-9,3.516465E-6,3.212648E-8,6.064148E-4,8.002674,5.760996E-5,453863.6,453863.6
4.593399E-7,15.67038,1.539647E11,1693.044,1693.044,9.025412E-4,1.0,0.8101279,0.002449482,0.0161356,0.02122177,0.005717195,7.83811E-4,0.06974853,0.001602497,0.006191625,0.003157899,1.407837E-4,1.601496E-4,0.02837702,0.003396325,9.782363E-5,3.360028E-4,7.667778E-4,1.766665E-4,5.503921E-4,6.382781E-5,1.065613E-4,0.005996253,4.692384E-4,1.198571E-4,0.01227062,8.691681E-4,4.424517E-4,3.223306E-6,1.629283E-4,3.906243E-6,1.524113E-4,8.406885E-6,1.057115E-7,3.634616E-4,3.669545E-7,7.045269E-4,0.001285725,4.259645E-4,4.84514E-7,0.001232928,0.002918815,3.462423E-4,1.252734E-7,3.007739E-6,1.181476E-9,2.923407E-8,3.252775E-9,3.30439E-6,2.920419E-8,5.883633E-4,8.001543,5.759535E-5,453799.5,453799.5
4.645371E-7,15.67473,1.539808E11,1693.254,1693.254,9.025412E-4,1.0,0.8099725,0.002435921,0.01627949,0.02109934,0.005748536,7.732728E-4,0.06992208,0.001594506,0.006240275,0.003155077,1.389318E-4,1.577617E-4,0.02839347,0.003377655,9.764048E-5,3.398231E-4,7.709386E-4,1.78727E-4,5.487008E-4,6.269063E-5,1.062244E-4,0.005975172,4.694642E-4,1.183668E-4,0.01226679,8.702606E-4,4.490809E-4,3.307354E-6,1.644231E-4,3.995342E-6,1.538831E-4,8.529559E-6,1.08158E-7,3.59139E-4,3.552028E-7,6.864572E-4,0.001283544,4.204131E-4,4.695481E-7,0.001214548,0.002915959,3.473991E-4,1.282551E-7,3.050933E-6,1.219187E-9,2.805854E-8,3.034952E-9,3.084995E-6,2.628433E-8,5.690734E-4,8.000317,5.757939E-5,453730.0,453730.0
4.681949E-7,15.67776,1.539628E11,1693.401,1693.401,9.025412E-4,1.0,0.8098644,0.002426486,0.01638022,0.02101375,0.005770273,7.659736E-4,0.07004308,0.001588937,0.006274343,0.003153039,1.376576E-4,1.561138E-4,0.02840456,0.003364626,9.75093E-5,3.42506E-4,7.738434E-4,1.801783E-4,5.475066E-4,6.190505E-5,1.059847E-4,0.005960271,4.696041E-4,1.173341E-4,0.01226385,8.709765E-4,4.537473E-4,3.367154E-6,1.654735E-4,4.058471E-6,1.54914E-4,8.615923E-6,1.098959E-7,3.561154E-4,3.47163E-7,6.740028E-4,0.00128198,4.165389E-4,4.592923E-7,0.001201748,0.002913966,3.482043E-4,1.303726E-7,3.081335E-6,1.246146E-9,2.726026E-8,2.890251E-9,2.939101E-6,2.440251E-8,5.558664E-4,7.999467,5.756826E-5,453681.8,453681.8
4.727859E-7,15.68154,1.539072E11,1693.587,1693.587,9.025412E-4,1.0,0.8097303,0.002414769,0.016506,0.020907,0.005797186,7.569472E-4,0.07019363,0.00158201,0.006316899,0.003150423,1.360913E-4,1.540827E-4,0.02841789,0.003348402,9.734211E-5,3.458664E-4,7.774619E-4,1.820011E-4,5.460036E-4,6.093592E-5,1.056811E-4,0.005941497,4.697578E-4,1.160566E-4,0.0122599,8.718139E-4,4.596043E-4,3.442966E-6,1.667898E-4,4.138189E-6,1.562023E-4,8.724344E-6,1.12096E-7,3.523426E-4,3.373351E-7,6.586743E-4,0.001279987,4.117152E-4,4.467362E-7,0.001185841,0.002911483,3.492046E-4,1.330523E-7,3.119494E-6,1.280473E-9,2.629113E-8,2.718153E-9,2.765427E-6,2.222657E-8,5.397115E-4,7.998415,5.755439E-5,453622.1,453622.1
4.7835E-7,15.68608,1.537931E11,1693.811,1693.811,9.025412E-4,1.0,0.8095698,0.002400752,0.01665749,0.0207786,0.005829261,7.462034E-4,0.07037417,0.001573706,0.006368183,0.003147168,1.3424E-4,1.516747E-4,0.02843322,0.003328929,9.71358E-5,3.499289E-4,7.818076E-4,1.842122E-4,5.441762E-4,5.978574E-5,1.053091E-4,0.005918641,4.699123E-4,1.145353E-4,0.01225472,8.727399E-4,4.667028E-4,3.535966E-6,1.683821E-4,4.235515E-6,1.577553E-4,8.855781E-6,1.147903E-7,3.478031E-4,3.258027E-7,6.405387E-4,0.001277525,4.05926E-4,4.319747E-7,0.001166795,0.002908503,3.504021E-4,1.363326E-7,3.165739E-6,1.322809E-9,2.516347E-8,2.522911E-9,2.56819E-6,1.984215E-8,5.207404E-4,7.99716,5.753773E-5,453550.9,453550.9
4.859156E-7,15.69218,1.535588E11,1694.116,1694.116,9.025412E-4,1.0,0.8093554,0.002382005,0.01686184,0.02060575,0.005871934,7.319313E-4,0.07061631,0.00156257,0.006437403,0.003142599,1.318015E-4,1.484914E-4,0.02845264,0.003302781,9.684916E-5,3.554342E-4,7.876471E-4,1.872216E-4,5.416822E-4,5.826343E-5,1.047966E-4,0.005887399,4.700677E-4,1.125135E-4,0.012247,8.738456E-4,4.763533E-4,3.664385E-6,1.705422E-4,4.369078E-6,1.598521E-4,9.034544E-6,1.18503E-7,3.416897E-4,3.107644E-7,6.16642E-4,0.001274103,3.981553E-4,4.126795E-7,0.001141306,0.002904498,3.520044E-4,1.408503E-7,3.22861E-6,1.381673E-9,2.37089E-8,2.279259E-9,2.32173E-6,1.699755E-8,4.959806E-4,7.99549,5.751536E-5,453456.2,453456.2
