Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_C3H3_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_BENZYNE_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Mole_fraction_NC10H19_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.1724646,1.461198E-4,6.283185,3.141593,6.283185,1177.971,0.2720914,-3.471165E8,1666.258,2.404711E8,1666.258,1.000001,0.8607619,9.683725E-5,0.02336409,8.588822E-5,0.02044364,0.01696853,5.1645E-4,2.386166E-4,1.658974E-4,3.532085E-4,0.00203889,0.04386751,0.001347316,0.008352458,8.893745E-4,1.412727E-4,2.314096E-4,1.865895E-4,0.009333468,0.00715224,4.721927E-6,1.54537E-4,7.540455E-5,4.08081E-4,9.60419E-4,5.160501E-4,1.033468E-4,9.842964E-5,2.196671E-4,-4.522796E-7,10.05288,7.352421E-5,632812.5,632838.0
0.1725653,1.462053E-4,6.283185,3.141593,6.283185,1177.97,0.2720914,-4.55086E8,1666.247,2.404691E8,1666.247,1.000001,0.8607555,9.700241E-5,0.0233674,8.589865E-5,0.0204444,0.01697311,5.164737E-4,2.386205E-4,1.658655E-4,3.532625E-4,0.002039247,0.04387297,0.00134806,0.008349183,8.889557E-4,1.412052E-4,2.31348E-4,1.865086E-4,0.00933293,0.007146716,4.719083E-6,1.546158E-4,7.54601E-5,4.082639E-4,9.608195E-4,5.161792E-4,1.034286E-4,9.854882E-5,2.19774E-4,-4.539602E-7,10.05281,7.352426E-5,632808.4,632834.0
0.1735151,1.470116E-4,6.283185,3.141593,6.283185,1177.965,0.2720914,-4.384263E8,1666.145,2.404511E8,1666.145,1.000001,0.8606974,9.698427E-5,0.0233985,8.573933E-5,0.02044988,0.01701624,5.166805E-4,2.386568E-4,1.655729E-4,3.537701E-4,0.002042597,0.0439243,0.001355064,0.008318323,8.850559E-4,1.405661E-4,2.307663E-4,1.857416E-4,0.009327808,0.007094796,4.692281E-6,1.553551E-4,7.598384E-5,4.099875E-4,9.645848E-4,5.173883E-4,1.042309E-4,9.967414E-5,2.207808E-4,-4.697817E-7,10.05224,7.352457E-5,632773.0,632798.3
0.1746995,1.48017E-4,6.283185,3.141593,6.283185,1177.96,0.2720914,-4.131124E8,1666.019,2.404289E8,1666.019,1.000001,0.8606246,9.650555E-5,0.02343711,8.572921E-5,0.02045718,0.01706975,5.169296E-4,2.387007E-4,1.652069E-4,3.544003E-4,0.002046724,0.04398771,0.001363783,0.008280101,8.802104E-4,1.397762E-4,2.300409E-4,1.847938E-4,0.009321301,0.007030747,4.659316E-6,1.562715E-4,7.663756E-5,4.121303E-4,9.692649E-4,5.188797E-4,1.053905E-4,1.010639E-4,2.220302E-4,-4.902306E-7,10.05152,7.352489E-5,632734.8,632760.6
0.1747426,1.480536E-4,6.283185,3.141593,6.283185,1177.96,0.2720914,-4.758585E8,1666.014,2.40428E8,1666.014,1.000001,0.8606214,9.651328E-5,0.02343851,8.573633E-5,0.02045773,0.01707168,5.169389E-4,2.387019E-4,1.65193E-4,3.54423E-4,0.002046872,0.04398998,0.001364099,0.008278714,8.800322E-4,1.397475E-4,2.300144E-4,1.847597E-4,0.009321057,0.007028429,4.658151E-6,1.563048E-4,7.666137E-5,4.122079E-4,9.694348E-4,5.189336E-4,1.054329E-4,1.011141E-4,2.220755E-4,-4.914557E-7,10.05149,7.352487E-5,632735.0,632761.2
0.1747547,1.480639E-4,6.283185,3.141593,6.283185,1177.96,0.2720914,-6.264208E8,1666.012,2.404278E8,1666.012,1.000001,0.8606206,9.648792E-5,0.0234389,8.573862E-5,0.02045791,0.01707223,5.169416E-4,2.387022E-4,1.651891E-4,3.544295E-4,0.002046914,0.04399062,0.001364189,0.008278326,8.799818E-4,1.397394E-4,2.30007E-4,1.847501E-4,0.009320989,0.007027781,4.657825E-6,1.563141E-4,7.666805E-5,4.122297E-4,9.694826E-4,5.189488E-4,1.054792E-4,1.011281E-4,2.220881E-4,-4.918163E-7,10.05148,7.352487E-5,632735.0,632761.5
0.1747764,1.480823E-4,6.283185,3.141593,6.283185,1177.96,0.2720914,-4.714219E8,1666.01,2.404273E8,1666.01,1.000001,0.8606193,9.649142E-5,0.02343962,8.573471E-5,0.02045806,0.0170732,5.169466E-4,2.387029E-4,1.651821E-4,3.544412E-4,0.002046989,0.04399178,0.001364349,0.008277632,8.798915E-4,1.39725E-4,2.299937E-4,1.84733E-4,0.00932087,0.007026618,4.657241E-6,1.563309E-4,7.668006E-5,4.12269E-4,9.695685E-4,5.189761E-4,1.055545E-4,1.011532E-4,2.22111E-4,-4.924667E-7,10.05147,7.35249E-5,632734.5,632761.0
0.174792,1.480955E-4,6.283185,3.141593,6.283185,1177.96,0.2720914,-4.655322E8,1666.008,2.40427E8,1666.008,1.000001,0.8606184,9.648977E-5,0.02344013,8.574639E-5,0.02045818,0.0170739,5.169501E-4,2.387034E-4,1.651771E-4,3.544496E-4,0.002047043,0.04399261,0.001364463,0.008277135,8.798268E-4,1.397147E-4,2.299842E-4,1.847208E-4,0.009320785,0.007025785,4.656824E-6,1.563428E-4,7.668867E-5,4.122971E-4,9.6963E-4,5.189957E-4,1.056161E-4,1.01171E-4,2.221273E-4,-4.929322E-7,10.05146,7.352491E-5,632733.9,632760.4
0.1753881,1.486016E-4,6.283185,3.141593,6.283185,1177.956,0.2720914,-4.353624E8,1665.943,2.404157E8,1665.943,1.000001,0.8605819,9.665195E-5,0.02345959,8.561461E-5,0.02046165,0.0171007,5.170753E-4,2.387185E-4,1.649901E-4,3.54765E-4,0.002049097,0.04402415,0.001368843,0.008258027,8.773839E-4,1.393172E-4,2.296189E-4,1.842485E-4,0.009317456,0.006993872,4.640719E-6,1.568003E-4,7.701783E-5,4.133706E-4,9.719762E-4,5.197391E-4,1.062898E-4,1.018463E-4,2.227514E-4,-5.107479E-7,10.0511,7.352511E-5,632713.2,632740.5
0.1757567,1.489145E-4,6.283185,3.141593,6.283185,1177.955,0.2720914,-5.016498E8,1665.902,2.404085E8,1665.902,1.000001,0.8605588,9.653404E-5,0.02347156,8.556969E-5,0.02046421,0.01711725,5.171485E-4,2.387309E-4,1.64876E-4,3.549601E-4,0.002050358,0.04404358,0.001371547,0.008246227,8.758777E-4,1.390715E-4,2.293927E-4,1.83956E-4,0.009315374,0.006974207,4.630755E-6,1.57081E-4,7.722137E-5,4.140343E-4,9.734234E-4,5.201958E-4,1.068843E-4,1.02258E-4,2.23136E-4,-5.215928E-7,10.05087,7.352522E-5,632704.1,632733.1
0.1760961,1.492027E-4,6.283185,3.141593,6.283185,1177.953,0.2720914,-4.344653E8,1665.866,2.40402E8,1665.866,1.000001,0.8605384,9.665156E-5,0.02348259,8.557414E-5,0.02046591,0.01713249,5.172147E-4,2.38746E-4,1.64772E-4,3.551388E-4,0.002051516,0.04406144,0.001374034,0.008235382,8.744987E-4,1.388447E-4,2.291845E-4,1.83687E-4,0.009313451,0.006956161,4.621699E-6,1.573381E-4,7.740882E-5,4.146448E-4,9.74754E-4,5.206145E-4,1.071326E-4,1.026295E-4,2.23489E-4,-5.314316E-7,10.05066,7.352536E-5,632691.1,632720.0
0.1787891,1.514888E-4,6.283185,3.141593,6.283185,1177.941,0.2720914,-4.064674E8,1665.587,2.403529E8,1665.587,1.000001,0.8603786,9.638786E-5,0.02356935,8.52929E-5,0.0204786,0.01725282,5.176703E-4,2.388893E-4,1.639745E-4,3.565483E-4,0.002060535,0.04420167,0.001393721,0.008149883,8.638302E-4,1.370469E-4,2.275295E-4,1.815564E-4,0.009297829,0.006814759,4.55109E-6,1.593682E-4,7.889838E-5,4.194791E-4,9.852616E-4,5.238804E-4,1.089408E-4,1.057264E-4,2.262931E-4,-6.095637E-7,10.04908,7.35261E-5,632593.0,632621.1
0.1793138,1.519342E-4,6.283185,3.141593,6.283185,1177.939,0.2720914,-5.746741E8,1665.531,2.40343E8,1665.531,1.000001,0.8603463,9.619618E-5,0.02358614,8.522218E-5,0.02048213,0.01727605,5.177536E-4,2.389123E-4,1.638183E-4,3.568216E-4,0.002062256,0.04422851,0.001397546,0.00813338,8.617641E-4,1.367007E-4,2.272067E-4,1.811464E-4,0.0092947,0.006787632,4.537591E-6,1.597613E-4,7.918897E-5,4.204161E-4,9.872979E-4,5.245063E-4,1.097071E-4,1.06341E-4,2.268373E-4,-6.262925E-7,10.04875,7.352617E-5,632581.5,632612.4
0.1793291,1.519472E-4,6.283185,3.141593,6.283185,1177.94,0.2720914,-5.249068E8,1665.529,2.403427E8,1665.529,1.000001,0.8603451,9.615492E-5,0.02358662,8.523368E-5,0.02048239,0.01727672,5.177561E-4,2.389131E-4,1.638136E-4,3.568297E-4,0.002062306,0.04422928,0.001397657,0.008132899,8.617018E-4,1.366906E-4,2.271972E-4,1.811345E-4,0.009294607,0.006786843,4.537196E-6,1.597726E-4,7.919746E-5,4.204434E-4,9.873573E-4,5.245245E-4,1.098043E-4,1.063584E-4,2.268531E-4,-6.268078E-7,10.04874,7.352616E-5,632581.9,632613.3
0.1793387,1.519554E-4,6.283185,3.141593,6.283185,1177.939,0.2720914,-4.997923E8,1665.528,2.403425E8,1665.528,1.000001,0.8603447,9.612625E-5,0.02358694,8.523648E-5,0.02048245,0.01727715,5.177578E-4,2.389136E-4,1.638106E-4,3.56835E-4,0.002062338,0.04422978,0.001397728,0.008132599,8.616627E-4,1.366843E-4,2.271914E-4,1.811271E-4,0.009294551,0.006786348,4.53695E-6,1.597797E-4,7.920282E-5,4.204607E-4,9.87395E-4,5.245361E-4,1.098701E-4,1.063693E-4,2.268631E-4,-6.27131E-7,10.04874,7.352618E-5,632581.6,632613.0
0.1793817,1.519919E-4,6.283185,3.141593,6.283185,1177.939,0.2720914,-4.334834E8,1665.523,2.403417E8,1665.523,1.000001,0.8603422,9.61131E-5,0.02358832,8.522688E-5,0.02048266,0.01727905,5.177654E-4,2.389159E-4,1.637975E-4,3.568576E-4,0.002062479,0.04423199,0.001398042,0.008131256,8.6149E-4,1.366563E-4,2.27165E-4,1.810939E-4,0.009294296,0.00678414,4.535848E-6,1.598117E-4,7.922666E-5,4.205375E-4,9.875621E-4,5.245875E-4,1.099918E-4,1.064173E-4,2.269074E-4,-6.285693E-7,10.04871,7.35262E-5,632580.2,632611.6
0.1794809,1.520761E-4,6.283185,3.141593,6.283185,1177.938,0.2720914,-6.643251E8,1665.512,2.403397E8,1665.512,1.000001,0.860336,9.616243E-5,0.0235915,8.530608E-5,0.02048325,0.01728343,5.177821E-4,2.389212E-4,1.637673E-4,3.569092E-4,0.002062803,0.04423704,0.001398765,0.008128146,8.61093E-4,1.365913E-4,2.27104E-4,1.81017E-4,0.009293701,0.006779032,4.533317E-6,1.598854E-4,7.928166E-5,4.207143E-4,9.879471E-4,5.247057E-4,1.101654E-4,1.065272E-4,2.270096E-4,-6.318878E-7,10.04865,7.352624E-5,632577.8,632609.5
0.1794997,1.520921E-4,6.283185,3.141593,6.283185,1177.938,0.2720914,-5.491723E8,1665.51,2.403393E8,1665.51,1.000001,0.8603348,9.61562E-5,0.0235921,8.530813E-5,0.02048342,0.01728426,5.177853E-4,2.389223E-4,1.637616E-4,3.56919E-4,0.002062865,0.044238,0.001398902,0.008127559,8.610179E-4,1.365789E-4,2.270925E-4,1.810025E-4,0.009293589,0.006778068,4.532844E-6,1.598993E-4,7.929205E-5,4.207477E-4,9.880198E-4,5.24728E-4,1.10215E-4,1.065478E-4,2.270288E-4,-6.325128E-7,10.04864,7.352625E-5,632577.5,632609.4
0.1795082,1.520993E-4,6.283185,3.141593,6.283185,1177.938,0.2720914,-5.302441E8,1665.509,2.403392E8,1665.509,1.000001,0.8603341,9.615955E-5,0.02359237,8.530362E-5,0.02048357,0.01728463,5.177866E-4,2.389227E-4,1.63759E-4,3.569234E-4,0.002062892,0.04423842,0.001398964,0.00812729,8.609836E-4,1.365733E-4,2.270872E-4,1.809959E-4,0.009293535,0.006777628,4.532628E-6,1.599056E-4,7.929676E-5,4.207628E-4,9.880526E-4,5.24738E-4,1.102259E-4,1.065571E-4,2.270375E-4,-6.327971E-7,10.04863,7.352624E-5,632577.8,632610.0
0.1795282,1.521162E-4,6.283185,3.141593,6.283185,1177.938,0.2720914,-4.291983E8,1665.507,2.403388E8,1665.507,1.000001,0.8603331,9.614706E-5,0.02359302,8.529198E-5,0.02048363,0.01728552,5.177901E-4,2.389239E-4,1.637529E-4,3.569339E-4,0.002062958,0.04423945,0.00139911,0.008126667,8.609037E-4,1.365601E-4,2.270749E-4,1.809804E-4,0.009293418,0.006776603,4.532125E-6,1.599204E-4,7.930784E-5,4.207985E-4,9.881303E-4,5.247619E-4,1.102788E-4,1.06579E-4,2.270581E-4,-6.334623E-7,10.04862,7.352626E-5,632576.9,632609.1
0.1815265,1.538127E-4,6.283185,3.141593,6.283185,1177.93,0.2720914,-4.01354E8,1665.303,2.40303E8,1665.303,1.000001,0.8602171,9.626984E-5,0.02365671,8.506896E-5,0.02049152,0.01737376,5.180751E-4,2.390509E-4,1.631764E-4,3.579656E-4,0.00206941,0.04434072,0.001413632,0.008064251,8.531482E-4,1.35241E-4,2.258445E-4,1.794252E-4,0.009281288,0.006674582,4.481873E-6,1.613944E-4,8.041582E-5,4.243567E-4,9.958418E-4,5.271069E-4,1.113962E-4,1.08866E-4,2.291175E-4,-6.999044E-7,10.04746,7.352677E-5,632503.3,632534.8
0.1842517,1.561263E-4,6.283185,3.141593,6.283185,1177.923,0.2720914,-4.075037E8,1665.035,2.402557E8,1665.035,1.000001,0.860062,9.58067E-5,0.02374255,8.456563E-5,0.02050182,0.0174929,5.18403E-4,2.391878E-4,1.624083E-4,3.593616E-4,0.002077968,0.04447615,0.001433365,0.007980176,8.428226E-4,1.334768E-4,2.241651E-4,1.773321E-4,0.009264227,0.006538375,4.414094E-6,1.633978E-4,8.193072E-5,4.291839E-4,0.001006285,5.302295E-4,1.134837E-4,1.121914E-4,2.319275E-4,-7.882518E-7,10.0459,7.352721E-5,632410.3,632442.9
0.1843214,1.561854E-4,6.283185,3.141593,6.283185,1177.922,0.2720914,-4.897842E8,1665.027,2.402543E8,1665.027,1.000001,0.8600578,9.575939E-5,0.02374472,8.463368E-5,0.0205022,0.01749592,5.184113E-4,2.391907E-4,1.623883E-4,3.593974E-4,0.002078183,0.04447956,0.001433869,0.007978047,8.425563E-4,1.334329E-4,2.241222E-4,1.772794E-4,0.009263782,0.006534942,4.412338E-6,1.634486E-4,8.19695E-5,4.293068E-4,0.001006551,5.303084E-4,1.136521E-4,1.122763E-4,2.319989E-4,-7.901423E-7,10.04586,7.352724E-5,632409.4,632442.3
0.1844567,1.563003E-4,6.283185,3.141593,6.283185,1177.922,0.2720914,-3.983876E8,1665.013,2.402519E8,1665.013,1.000001,0.8600502,9.579077E-5,0.02374896,8.466832E-5,0.02050265,0.01750179,5.184277E-4,2.391965E-4,1.623496E-4,3.594664E-4,0.002078601,0.04448619,0.001434847,0.007973917,8.420416E-4,1.333472E-4,2.240389E-4,1.771772E-4,0.00926292,0.006528284,4.40899E-6,1.635473E-4,8.204483E-5,4.295452E-4,0.001007067,5.304614E-4,1.138147E-4,1.124388E-4,2.321375E-4,-7.939609E-7,10.04578,7.352728E-5,632404.4,632437.2
0.1919582,1.626688E-4,6.283185,3.141593,6.283185,1177.908,0.2720914,-3.576543E8,1664.313,2.401287E8,1664.313,1.000001,0.8596458,9.487867E-5,0.02397867,8.33861E-5,0.02052071,0.01782245,5.190747E-4,2.392607E-4,1.602645E-4,3.632231E-4,0.002100776,0.04484178,0.001488662,0.007749408,8.145448E-4,1.287899E-4,2.194198E-4,1.716401E-4,0.00921303,0.006171494,4.223731E-6,1.689921E-4,8.623252E-5,4.426314E-4,0.001035301,5.386063E-4,1.189599E-4,1.220889E-4,2.397965E-4,-1.002455E-6,10.04167,7.352812E-5,632143.2,632172.4
0.2,1.69496E-4,6.283185,3.141593,6.283185,1177.899,0.2720914,-3.346508E8,1663.605,2.400042E8,1663.605,1.000001,0.8592407,9.392425E-5,0.02421481,8.226291E-5,0.02052897,0.0181553,5.1935E-4,2.389179E-4,1.580497E-4,3.671189E-4,0.002122515,0.04519736,0.001545515,0.007519062,7.86487E-4,1.243014E-4,2.144863E-4,1.660314E-4,0.009155364,0.005815737,4.032225E-6,1.7471E-4,9.074242E-5,4.56342E-4,0.001064744,5.466423E-4,1.251555E-4,1.327867E-4,2.478427E-4,-1.185223E-6,10.03748,7.352867E-5,631878.8,631904.3
0.2169973,1.839262E-4,6.283185,3.141593,6.283185,1177.899,0.2720914,-2.867786E8,1662.239,2.397638E8,1662.239,1.000001,0.858468,9.221487E-5,0.02468498,8.026614E-5,0.02051238,0.01882611,5.185283E-4,2.375948E-4,1.535609E-4,3.749571E-4,0.002162221,0.04587265,0.001662791,0.007063227,7.319214E-4,1.156446E-4,2.041653E-4,1.550628E-4,0.009021582,0.005143161,3.668026E-6,1.862106E-4,1.003302E-4,4.843241E-4,0.001124244,5.614294E-4,1.379896E-4,1.560371E-4,2.642714E-4,-1.511354E-6,10.02924,7.352869E-5,631355.6,631375.5
0.2309134,1.957404E-4,6.283185,3.141593,6.283185,1177.918,0.2720914,-2.541474E8,1661.236,2.395872E8,1661.236,1.000001,0.8579068,9.102659E-5,0.0250448,7.892054E-5,0.02047071,0.01934568,5.167185E-4,2.361414E-4,1.501219E-4,3.810468E-4,0.00218922,0.04635885,0.001755981,0.006717778,6.91459E-4,1.092178E-4,1.958694E-4,1.468528E-4,0.008902632,0.004661103,3.405717E-6,1.950469E-4,1.08227E-4,5.062972E-4,0.001170371,5.715848E-4,1.48056E-4,1.759874E-4,2.772181E-4,-1.765099E-6,10.02303,7.352752E-5,630961.7,630978.8
0.2448031,2.07532E-4,6.283185,3.141593,6.283185,1177.952,0.2720914,-2.238482E8,1660.327,2.394271E8,1660.327,1.000001,0.8574031,8.997071E-5,0.02538387,7.770406E-5,0.02040766,0.01984007,5.141684E-4,2.344555E-4,1.468991E-4,3.868821E-4,0.002211824,0.04679178,0.001846494,0.006395517,6.543414E-4,1.033313E-4,1.877689E-4,1.392776E-4,0.008777491,0.004233184,3.170034E-6,2.033787E-4,1.161424E-4,5.27425E-4,0.001214186,5.801711E-4,1.57684E-4,1.967365E-4,2.897245E-4,-1.986597E-6,10.01725,7.35254E-5,630594.4,630609.5
0.2810793,2.383263E-4,6.283185,3.141593,6.283185,1178.094,0.2720914,-1.63303E8,1658.298,2.390701E8,1658.298,1.000001,0.8563045,8.768575E-5,0.02618889,7.512758E-5,0.02016586,0.02103284,5.05332E-4,2.293401E-4,1.393227E-4,4.012249E-4,0.002254088,0.04772025,0.002071556,0.005644781,5.699778E-4,9.003414E-5,1.676215E-4,1.219484E-4,0.008431408,0.003317468,2.651996E-6,2.23104E-4,1.369027E-4,5.791016E-4,0.00131895,5.965538E-4,1.807621E-4,2.544623E-4,3.206391E-4,-2.535487E-6,10.0038,7.351651E-5,629740.0,629751.9
0.2987726,2.533443E-4,6.283185,3.141593,6.283185,1178.184,0.2720914,-1.412895E8,1657.457,2.38922E8,1657.457,1.000001,0.8558631,8.675339E-5,0.02654494,7.409019E-5,0.02001681,0.02156932,5.0036E-4,2.266448E-4,1.360099E-4,4.078357E-4,0.00226741,0.04808507,0.002175535,0.005320099,5.343308E-4,8.445909E-5,1.583825E-4,1.145899E-4,0.008256928,0.002957029,2.440986E-6,2.317669E-4,1.470394E-4,6.025821E-4,0.00136531,6.019073E-4,1.909023E-4,2.842781E-4,3.348874E-4,-2.78459E-6,9.997963,7.351089E-5,629369.2,629380.2
0.3058952,2.593896E-4,6.283185,3.141593,6.283185,1178.223,0.2720914,-1.325133E8,1657.14,2.388663E8,1657.14,1.000001,0.8557,8.641913E-5,0.02668238,7.371267E-5,0.01995249,0.02177789,4.982901E-4,2.255538E-4,1.347401E-4,4.104364E-4,0.002271644,0.04821826,0.002216353,0.005196111,5.208513E-4,8.235335E-5,1.547763E-4,1.117997E-4,0.008186218,0.002825046,2.362662E-6,2.350938E-4,1.511164E-4,6.117359E-4,0.001383156,6.03654E-4,1.947785E-4,2.965536E-4,3.404839E-4,-2.87797E-6,9.995723,7.350846E-5,629227.7,629238.3
0.3311161,2.807941E-4,6.283185,3.141593,6.283185,1178.371,0.2720914,-1.083099E8,1656.112,2.386853E8,1656.112,1.000001,0.8551837,8.529106E-5,0.02714354,7.245962E-5,0.01970694,0.02248485,4.907903E-4,2.215876E-4,1.304841E-4,4.193841E-4,0.002282069,0.04863412,0.002356189,0.00478555,4.76637E-4,7.549843E-5,1.42541E-4,1.026445E-4,0.007935376,0.002410494,2.110144E-6,2.462047E-4,1.655166E-4,6.428191E-4,0.001442758,6.081967E-4,2.075633E-4,3.411687E-4,3.596976E-4,-3.197444E-6,9.988271,7.349927E-5,628752.9,628762.7
0.3524645,2.9891E-4,6.283185,3.141593,6.283185,1178.503,0.2720914,-8.998821E7,1655.335,2.385486E8,1655.335,1.000001,0.854811,8.445802E-5,0.02750597,7.153278E-5,0.01948252,0.02304818,4.843439E-4,2.182476E-4,1.271681E-4,4.266704E-4,0.002286046,0.04892669,0.002468957,0.004469392,4.430616E-4,7.031516E-5,1.328309E-4,9.567189E-5,0.00772414,0.002114848,1.924287E-6,2.548492E-4,1.776384E-4,6.675896E-4,0.001489073,6.103135E-4,2.172687E-4,3.80187E-4,3.75279E-4,-3.455187E-6,9.982465,7.349101E-5,628382.9,628392.1
0.3837294,3.254371E-4,6.283185,3.141593,6.283185,1178.702,0.2720914,-6.974667E7,1654.321,2.383701E8,1654.321,1.000001,0.8543532,8.340334E-5,0.02799618,7.038107E-5,0.01913432,0.02382193,4.74961E-4,2.134415E-4,1.227154E-4,4.369089E-4,0.002285325,0.04927374,0.002625205,0.004051637,3.99268E-4,6.358589E-5,1.196557E-4,8.655418E-5,0.007419716,0.001755642,1.689854E-6,2.664048E-4,1.952288E-4,7.014847E-4,0.001550611,6.11123E-4,2.29764E-4,4.390458E-4,3.970788E-4,-3.814219E-6,9.974665,7.347859E-5,627885.7,627894.3
0.4,3.392403E-4,6.283185,3.141593,6.283185,1178.806,0.2720914,-6.096568E7,1653.841,2.382855E8,1653.841,1.000001,0.8541499,8.292953E-5,0.02823437,6.988071E-5,0.01894682,0.02420288,4.701691E-4,2.110305E-4,1.205735E-4,4.420488E-4,0.002282358,0.04942175,0.002702474,0.003853179,3.786869E-4,6.042747E-5,1.132736E-4,8.225561E-5,0.007264524,0.001597548,1.583214E-6,2.719466E-4,2.042892E-4,7.180694E-4,0.001579887,6.1066E-4,2.355051E-4,4.703598E-4,4.079851E-4,-3.993215E-6,9.970887,7.347211E-5,627646.3,627654.7
0.4280699,3.630506E-4,6.283185,3.141593,6.283185,1178.984,0.2720914,-4.909982E7,1653.077,2.381511E8,1653.077,1.000001,0.8538481,8.215254E-5,0.02862056,6.904582E-5,0.01861613,0.02482827,4.621384E-4,2.069765E-4,1.17111E-4,4.506186E-4,0.002273775,0.04963249,0.002829482,0.003538118,3.462555E-4,5.547482E-5,1.029992E-4,7.547416E-5,0.007003284,0.001363281,1.419143E-6,2.808409E-4,2.197396E-4,7.450687E-4,0.001626279,6.087183E-4,2.441795E-4,5.25356E-4,4.261561E-4,-4.286933E-6,9.964776,7.3461E-5,627257.4,627265.6
0.4424859,3.752776E-4,6.283185,3.141593,6.283185,1179.074,0.2720914,-4.323784E7,1652.71,2.380865E8,1652.71,1.000001,0.8537133,8.181977E-5,0.02880807,6.871598E-5,0.01844424,0.02513516,4.581285E-4,2.049992E-4,1.154519E-4,4.548823E-4,0.002267898,0.04972156,0.002891717,0.003388436,3.309784E-4,5.313353E-5,9.806574E-5,7.226494E-5,0.006872574,0.001259119,1.344303E-6,2.850847E-4,2.275767E-4,7.58186E-4,0.001648211,6.072501E-4,2.481143E-4,5.539794E-4,4.351931E-4,-4.428837E-6,9.961805,7.345541E-5,627070.0,627078.5
0.4539312,3.849844E-4,6.283185,3.141593,6.283185,1179.142,0.2720914,-4.134909E7,1652.427,2.380367E8,1652.427,1.000001,0.8536154,8.157488E-5,0.02895219,6.852439E-5,0.01830703,0.02537242,4.550159E-4,2.034331E-4,1.141786E-4,4.582016E-4,0.002262614,0.04978403,0.002939731,0.003275042,3.194507E-4,5.136917E-5,9.430821E-5,6.984038E-5,0.006770594,0.00118325,1.288601E-6,2.883381E-4,2.337485E-4,7.682527E-4,0.001664764,6.058956E-4,2.513576E-4,5.767352E-4,4.422261E-4,-4.534447E-6,9.959524,7.345117E-5,626926.4,626934.3
0.4547286,3.856607E-4,6.283185,3.141593,6.283185,1179.147,0.2720914,-4.254125E7,1652.407,2.380331E8,1652.407,1.000001,0.8536087,8.156478E-5,0.02896212,6.852518E-5,0.01829753,0.02538877,4.548011E-4,2.033257E-4,1.140918E-4,4.584309E-4,0.002262226,0.04978812,0.002943028,0.003267313,3.186684E-4,5.124799E-5,9.405153E-5,6.96751E-5,0.006763548,0.001178175,1.28493E-6,2.8856E-4,2.341766E-4,7.689427E-4,0.001665888,6.05795E-4,2.516718E-4,5.782957E-4,4.427098E-4,-4.538641E-6,9.959366,7.34509E-5,626917.1,626925.0
0.468532,3.973665E-4,6.283185,3.141593,6.283185,1179.228,0.2720914,-3.604901E7,1652.081,2.379757E8,1652.081,1.000001,0.8535015,8.119112E-5,0.02912979,6.808095E-5,0.01813136,0.02566711,4.511445E-4,2.014946E-4,1.125942E-4,4.623455E-4,0.002255164,0.04985394,0.002999219,0.003137064,3.054308E-4,4.924244E-5,8.971532E-5,6.689965E-5,0.006642931,0.001094487,1.221242E-6,2.923333E-4,2.415517E-4,7.80655E-4,0.001684814,6.039543E-4,2.54784E-4,6.058575E-4,4.51026E-4,-4.606808E-6,9.956714,7.344584E-5,626747.8,626755.5
