Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_H2O_PFRC2 (),Mass_fraction_CO_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_CH2O_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
10.46561,0.002487362,3.141593,0.7853982,3.141593,4104.589,0.1974164,5.253129E7,1508.491,1.063515E8,1508.491,1.000056,0.2381627,4.356542E-6,4.118742E-4,4.732915E-4,0.04991667,3.989391E-5,5.335493E-4,0.04413129,0.05901383,5.399619E-4,0.002846667,0.004121592,0.4155614,0.04106422,0.01933343,7.768909E-4,2.141583E-4,1.313136E-4,0.0264301,0.001621375,8.331624E-6,0.002710642,0.001970017,0.003030091,0.0103659,0.02652309,0.005973688,0.001177035,0.02517336,0.01589538,7.579844,6.123837E-5,438417.6,438627.2
10.46589,0.002487431,3.141593,0.7853982,3.141593,4104.584,0.1974164,5.140707E7,1508.49,1.063514E8,1508.49,1.000056,0.2381627,4.343853E-6,4.116806E-4,4.730221E-4,0.04991698,3.97191E-5,5.331164E-4,0.04413093,0.0590141,5.399448E-4,0.002846723,0.004121527,0.4155621,0.04106447,0.01933258,7.768243E-4,2.141396E-4,1.313044E-4,0.0264293,0.0016213,8.331529E-6,0.002710731,0.001969991,0.003030159,0.01036598,0.02652303,0.005973614,0.001177538,0.02517466,0.01589562,7.579847,6.123845E-5,438417.7,438627.1
10.46653,0.002487587,3.141593,0.7853982,3.141593,4104.572,0.1974164,5.090804E7,1508.486,1.063511E8,1508.486,1.000056,0.2381627,4.315012E-6,4.112394E-4,4.723825E-4,0.04991767,3.932358E-5,5.322317E-4,0.04413011,0.05901472,5.399075E-4,0.00284685,0.004121383,0.4155639,0.04106503,0.01933067,7.7666E-4,2.140979E-4,1.312842E-4,0.02642752,0.001621132,8.331081E-6,0.002710919,0.001969946,0.003030314,0.01036615,0.0265229,0.005973449,0.001178678,0.02517755,0.01589615,7.579852,6.123863E-5,438417.8,438627.0
10.46756,0.002487837,3.141593,0.7853982,3.141593,4104.552,0.1974164,5.033792E7,1508.481,1.063506E8,1508.481,1.000056,0.2381628,4.268367E-6,4.105101E-4,4.713348E-4,0.04991874,3.871781E-5,5.307881E-4,0.04412881,0.05901572,5.398509E-4,0.00284705,0.004121154,0.4155666,0.04106598,0.01932767,7.763584E-4,2.140313E-4,1.31253E-4,0.02642467,0.001620865,8.329743E-6,0.002711189,0.001969902,0.003030563,0.01036642,0.02652272,0.005973191,0.001180557,0.02518211,0.01589699,7.57986,6.123893E-5,438418.0,438626.8
10.48493,0.00249207,3.141593,0.7853982,3.141593,4104.198,0.1974164,3.050552E7,1508.381,1.063418E8,1508.381,1.000056,0.2381634,3.525783E-6,3.944771E-4,4.483297E-4,0.04993143,3.034737E-5,5.034324E-4,0.04410835,0.0590318,5.395168E-4,0.002849935,0.004117649,0.415609,0.04108726,0.0192873,7.652768E-4,2.130081E-4,1.309634E-4,0.02638083,0.001616784,8.213124E-6,0.002709993,0.00197429,0.003034611,0.01037065,0.02652254,0.005969731,0.001222293,0.02524063,0.01590945,7.580011,6.124421E-5,438421.6,438621.0
10.48549,0.002492206,3.141593,0.7853982,3.141593,4104.186,0.1974164,3.000473E7,1508.377,1.063415E8,1508.377,1.000056,0.2381634,3.51131E-6,3.940484E-4,4.475845E-4,0.04993169,3.019575E-5,5.028677E-4,0.04410773,0.0590323,5.395244E-4,0.00285001,0.004117547,0.4156102,0.04108807,0.0192863,7.647621E-4,2.129783E-4,1.309609E-4,0.02637955,0.001616666,8.206756E-6,0.002709784,0.001974581,0.003034733,0.01037077,0.0265226,0.005969643,0.001223207,0.02524194,0.0159098,7.580015,6.124439E-5,438421.6,438620.8
10.48623,0.002492385,3.141593,0.7853982,3.141593,4104.17,0.1974164,2.868437E7,1508.372,1.06341E8,1508.372,1.000056,0.2381634,3.494099E-6,3.935139E-4,4.467521E-4,0.04993204,3.007769E-5,5.020905E-4,0.04410692,0.05903295,5.395354E-4,0.002850108,0.004117414,0.4156117,0.04108912,0.01928499,7.640772E-4,2.12939E-4,1.30958E-4,0.02637786,0.001616507,8.198245E-6,0.0027095,0.001974975,0.003034894,0.01037093,0.02652267,0.005969525,0.001224289,0.02524366,0.01591025,7.580019,6.124462E-5,438421.7,438620.6
10.50231,0.002496305,3.141593,0.7853982,3.141593,4103.823,0.1974164,2.078385E7,1508.262,1.063313E8,1508.262,1.000056,0.2381639,3.173594E-6,3.807253E-4,4.274799E-4,0.04993907,2.701645E-5,4.847467E-4,0.04408959,0.05904718,5.399979E-4,0.002852028,0.004114649,0.4156419,0.04111206,0.01925916,7.48164E-4,2.121198E-4,1.309639E-4,0.02634236,0.001613196,7.989585E-6,0.002701346,0.001985277,0.003038176,0.01037418,0.02652381,0.005966995,0.001251634,0.02527387,0.0159193,7.580105,6.12498E-5,438422.8,438615.5
10.51097,0.002498414,3.141593,0.7853982,3.141593,4103.633,0.1974164,1.642182E7,1508.201,1.06326E8,1508.201,1.000056,0.2381641,3.025237E-6,3.732596E-4,4.162148E-4,0.04994182,2.549581E-5,4.752652E-4,0.04408071,0.05905486,5.403892E-4,0.002852907,0.00411327,0.415657,0.0411248,0.01924727,7.39026E-4,2.117089E-4,1.310172E-4,0.02632439,0.001611542,7.85859E-6,0.002695569,0.001992024,0.003039806,0.01037581,0.02652464,0.005965707,0.001268561,0.02528453,0.01592354,7.58015,6.125264E-5,438423.0,438612.2
10.51129,0.002498493,3.141593,0.7853982,3.141593,4103.626,0.1974164,1.626638E7,1508.199,1.063258E8,1508.199,1.000056,0.2381641,3.024211E-6,3.730835E-4,4.159389E-4,0.04994191,2.552053E-5,4.750764E-4,0.04408037,0.05905515,5.404051E-4,0.002852937,0.004113219,0.4156575,0.04112527,0.01924684,7.386847E-4,2.116938E-4,1.310196E-4,0.02632373,0.00161148,7.853547E-6,0.00269534,0.001992288,0.003039864,0.01037586,0.02652466,0.005965658,0.001268796,0.02528487,0.01592369,7.580151,6.125274E-5,438423.0,438612.1
10.51193,0.002498649,3.141593,0.7853982,3.141593,4103.612,0.1974164,1.546729E7,1508.194,1.063253E8,1508.194,1.000056,0.2381642,3.020075E-6,3.726763E-4,4.153524E-4,0.04994211,2.554123E-5,4.745871E-4,0.04407972,0.05905572,5.404367E-4,0.002852997,0.004113119,0.4156585,0.04112619,0.01924598,7.380104E-4,2.116639E-4,1.310243E-4,0.02632242,0.001611357,7.843582E-6,0.002694885,0.001992811,0.00303998,0.01037597,0.0265247,0.00596556,0.001269491,0.02528554,0.01592399,7.580153,6.125295E-5,438423.0,438611.9
10.51263,0.002498819,3.141593,0.7853982,3.141593,4103.597,0.1974164,1.66493E7,1508.189,1.063249E8,1508.189,1.000056,0.2381642,3.015103E-6,3.722211E-4,4.146357E-4,0.04994232,2.551541E-5,4.741218E-4,0.044079,0.05905634,5.404713E-4,0.002853062,0.004113011,0.4156596,0.04112718,0.01924505,7.372796E-4,2.116314E-4,1.310295E-4,0.02632099,0.001611225,7.832765E-6,0.002694388,0.001993381,0.003040105,0.0103761,0.02652474,0.005965452,0.001270296,0.02528627,0.01592432,7.580155,6.125318E-5,438422.9,438611.7
10.5145,0.002499275,3.141593,0.7853982,3.141593,4103.555,0.1974164,1.516837E7,1508.174,1.063236E8,1508.174,1.000056,0.2381642,3.011883E-6,3.712433E-4,4.129982E-4,0.0499429,2.557863E-5,4.731526E-4,0.04407709,0.059058,5.405637E-4,0.002853233,0.00411272,0.4156625,0.04112981,0.01924254,7.353496E-4,2.115445E-4,1.310432E-4,0.02631716,0.001610869,7.803944E-6,0.002693058,0.001994907,0.003040437,0.01037642,0.02652482,0.005965159,0.001271527,0.02528819,0.01592518,7.580158,6.12538E-5,438422.8,438611.2
10.51494,0.002499382,3.141593,0.7853982,3.141593,4103.546,0.1974164,1.624141E7,1508.171,1.063233E8,1508.171,1.000056,0.2381642,3.009849E-6,3.709761E-4,4.126139E-4,0.04994305,2.558659E-5,4.728925E-4,0.04407664,0.0590584,5.405854E-4,0.002853273,0.004112652,0.4156632,0.04113041,0.01924195,7.349007E-4,2.11524E-4,1.310464E-4,0.02631626,0.001610784,7.797204E-6,0.002692746,0.001995266,0.003040514,0.0103765,0.02652483,0.005965089,0.001271964,0.02528864,0.01592538,7.580159,6.125394E-5,438422.8,438611.1
10.51669,0.002499809,3.141593,0.7853982,3.141593,4103.507,0.1974164,1.564527E7,1508.158,1.063221E8,1508.158,1.000056,0.2381642,2.9998E-6,3.698635E-4,4.1091E-4,0.04994363,2.550959E-5,4.71612E-4,0.04407485,0.05905996,5.406714E-4,0.002853434,0.004112381,0.4156659,0.04113283,0.01923957,7.331384E-4,2.114429E-4,1.310587E-4,0.02631268,0.001610453,7.770544E-6,0.002691507,0.001996687,0.00304082,0.01037681,0.02652488,0.005964807,0.00127392,0.02529042,0.01592619,7.580164,6.125452E-5,438422.7,438610.5
10.55434,0.002508985,3.141593,0.7853982,3.141593,4102.67,0.1974164,9172684.0,1507.87,1.062969E8,1507.87,1.000056,0.2381652,2.745802E-6,3.453472E-4,3.736877E-4,0.04995418,2.298283E-5,4.429744E-4,0.04403758,0.05909442,5.425512E-4,0.002856563,0.004106796,0.4157238,0.04118246,0.01918796,6.99576E-4,2.097716E-4,1.31333E-4,0.02623815,0.001603672,7.196659E-6,0.002663737,0.002027932,0.00304684,0.01038311,0.0265251,0.005958391,0.001324703,0.02531705,0.01594178,7.580265,6.126701E-5,438420.4,438597.1
10.55478,0.002509091,3.141593,0.7853982,3.141593,4102.66,0.1974164,8659601.0,1507.867,1.062965E8,1507.867,1.000056,0.2381652,2.749839E-6,3.452444E-4,3.734546E-4,0.04995428,2.305726E-5,4.42931E-4,0.04403715,0.05909482,5.425737E-4,0.002856593,0.004106734,0.4157244,0.04118301,0.01918737,6.992248E-4,2.097529E-4,1.313365E-4,0.02623731,0.001603596,7.190012E-6,0.002663399,0.002028305,0.003046903,0.01038318,0.02652509,0.005958314,0.001324641,0.02531722,0.01594194,7.580264,6.126716E-5,438420.3,438597.0
10.55538,0.002509237,3.141593,0.7853982,3.141593,4102.647,0.1974164,9090779.0,1507.862,1.062961E8,1507.862,1.000056,0.2381652,2.742699E-6,3.447649E-4,3.728728E-4,0.04995442,2.301013E-5,4.422769E-4,0.04403658,0.05909538,5.426047E-4,0.002856638,0.00410665,0.4157253,0.04118377,0.01918656,6.9874E-4,2.097275E-4,1.313413E-4,0.02623617,0.001603492,7.180897E-6,0.002662936,0.002028815,0.003046991,0.01038328,0.02652508,0.00595821,0.001325925,0.02531746,0.01594217,7.580266,6.126736E-5,438420.3,438596.7
10.55694,0.002509618,3.141593,0.7853982,3.141593,4102.612,0.1974164,8096099.0,1507.85,1.06295E8,1507.85,1.000056,0.2381653,2.742071E-6,3.439965E-4,3.716589E-4,0.04995479,2.30447E-5,4.414316E-4,0.04403507,0.05909682,5.42685E-4,0.00285675,0.004106428,0.4157275,0.04118573,0.01918443,6.974977E-4,2.096611E-4,1.313534E-4,0.02623318,0.001603222,7.157296E-6,0.002661732,0.002030144,0.003047219,0.01038352,0.02652504,0.005957934,0.00132734,0.02531809,0.01594275,7.580268,6.126788E-5,438420.1,438596.1
10.57048,0.002512919,3.141593,0.7853982,3.141593,4102.309,0.1974164,7559580.0,1507.74,1.062854E8,1507.74,1.000056,0.2381655,2.746439E-6,3.378493E-4,3.62149E-4,0.04995835,2.32698E-5,4.346757E-4,0.04402198,0.05910943,5.433301E-4,0.00285772,0.00410451,0.4157466,0.04120194,0.01916503,6.877629E-4,2.090862E-4,1.314385E-4,0.02620721,0.001600879,6.962311E-6,0.002651721,0.002041232,0.00304913,0.01038562,0.02652427,0.005955429,0.001338697,0.02532394,0.01594775,7.580278,6.127241E-5,438418.4,438591.5
10.6,0.002520115,3.141593,0.7853982,3.141593,4101.65,0.1974164,6696383.0,1507.501,1.062643E8,1507.501,1.000057,0.2381662,2.740636E-6,3.265242E-4,3.450202E-4,0.04996704,2.334524E-5,4.205199E-4,0.04399353,0.05913721,5.444292E-4,0.00285985,0.004100319,0.4157887,0.04123436,0.01911802,6.717272E-4,2.078359E-4,1.315139E-4,0.02615035,0.001595801,6.587361E-6,0.00263244,0.002062856,0.0030531,0.01039018,0.02652134,0.005949553,0.001361999,0.02533908,0.01595863,7.580289,6.128226E-5,438414.3,438581.4
10.8,0.002568903,3.141593,0.7853982,3.141593,4097.217,0.1974164,5878142.0,1505.854,1.061194E8,1505.854,1.000058,0.2381702,2.704366E-6,2.901912E-4,3.00922E-4,0.05003763,2.357369E-5,3.404144E-4,0.04380516,0.05932209,5.464478E-4,0.00287402,0.004072156,0.4160666,0.0414179,0.01875094,6.28003E-4,1.996653E-4,1.301289E-4,0.02577359,0.001562951,5.201585E-6,0.002559804,0.002150503,0.003077945,0.01041972,0.02649278,0.005908268,0.001500674,0.02546315,0.01603129,7.580192,6.134856E-5,438383.5,438516.3
10.94203,0.00260358,3.141593,0.7853982,3.141593,4094.147,0.1974164,1.424848E7,1504.677,1.060158E8,1504.677,1.000058,0.2381708,3.035137E-6,3.00469E-4,3.280113E-4,0.05011077,2.747385E-5,3.210928E-4,0.04367039,0.05944802,5.436153E-4,0.002885589,0.004051099,0.4162624,0.04151421,0.01845715,6.276568E-4,1.938499E-4,1.275229E-4,0.02550129,0.001539742,5.078592E-6,0.002564885,0.002157822,0.003095639,0.01044036,0.02646245,0.005877309,0.001504362,0.02562443,0.01608875,7.579941,6.139456E-5,438363.1,438486.0
10.95006,0.002605542,3.141593,0.7853982,3.141593,4093.977,0.1974164,1.403193E7,1504.616,1.060104E8,1504.616,1.000058,0.2381709,2.955105E-6,2.994154E-4,3.276727E-4,0.05011567,2.626486E-5,3.168854E-4,0.04366266,0.059455,5.433297E-4,0.002886378,0.004049836,0.416275,0.04151915,0.0184394,6.281137E-4,1.935106E-4,1.273301E-4,0.02548534,0.001538417,5.089053E-6,0.002566775,0.002156768,0.003096726,0.01044163,0.02646072,0.005875523,0.001511897,0.02563775,0.01609243,7.579948,6.139711E-5,438362.7,438484.0
10.96167,0.002608379,3.141593,0.7853982,3.141593,4093.729,0.1974164,1.116581E7,1504.528,1.060028E8,1504.528,1.000059,0.2381712,2.804913E-6,2.963568E-4,3.249083E-4,0.05012143,2.451217E-5,3.0899E-4,0.04365182,0.05946499,5.430501E-4,0.002887433,0.00404808,0.4162931,0.04152786,0.01841624,6.270572E-4,1.930392E-4,1.271051E-4,0.02546323,0.001536595,5.086644E-6,0.002568144,0.002156475,0.003098316,0.01044342,0.02645918,0.005873212,0.001528899,0.02565264,0.0160974,7.579967,6.140083E-5,438362.2,438480.5
10.96214,0.002608494,3.141593,0.7853982,3.141593,4093.719,0.1974164,1.089922E7,1504.525,1.060024E8,1504.525,1.000059,0.2381712,2.800717E-6,2.962587E-4,3.248263E-4,0.05012164,2.448087E-5,3.087314E-4,0.04365139,0.0594654,5.430424E-4,0.002887472,0.004048011,0.4162938,0.04152823,0.01841537,6.269738E-4,1.930206E-4,1.270974E-4,0.02546236,0.001536522,5.086129E-6,0.002568163,0.002156496,0.003098379,0.01044349,0.02645913,0.005873124,0.001529458,0.02565313,0.01609759,7.579968,6.140098E-5,438362.2,438480.4
10.98374,0.002613771,3.141593,0.7853982,3.141593,4093.251,0.1974164,7243566.0,1504.357,1.059877E8,1504.357,1.000059,0.2381716,2.635469E-6,2.908233E-4,3.197629E-4,0.05013042,2.282299E-5,2.961956E-4,0.04363191,0.05948378,5.428707E-4,0.002889145,0.004044929,0.4163244,0.04154626,0.018378,6.214882E-4,1.921923E-4,1.268057E-4,0.02542347,0.001533304,5.045131E-6,0.002567326,0.002158993,0.003101226,0.01044659,0.02645713,0.005869262,0.001558625,0.02566988,0.01610577,7.579989,6.140801E-5,438360.6,438473.9
10.98413,0.002613864,3.141593,0.7853982,3.141593,4093.242,0.1974164,7903944.0,1504.354,1.059874E8,1504.354,1.000059,0.2381716,2.638474E-6,2.908726E-4,3.197753E-4,0.05013056,2.286141E-5,2.962885E-4,0.04363157,0.05948411,5.428702E-4,0.00288917,0.004044876,0.4163249,0.04154658,0.01837738,6.213704E-4,1.92178E-4,1.268015E-4,0.0254228,0.001533248,5.044123E-6,0.002567284,0.002159061,0.003101275,0.01044664,0.0264571,0.005869196,0.001558481,0.02567008,0.01610591,7.579988,6.140813E-5,438360.5,438473.9
10.98459,0.002613976,3.141593,0.7853982,3.141593,4093.232,0.1974164,8232695.0,1504.35,1.05987E8,1504.35,1.000059,0.2381716,2.640063E-6,2.908685E-4,3.198049E-4,0.05013073,2.291215E-5,2.962545E-4,0.04363115,0.0594845,5.428696E-4,0.002889202,0.004044812,0.4163255,0.04154697,0.01837663,6.212297E-4,1.921608E-4,1.267963E-4,0.02542199,0.00153318,5.042929E-6,0.002567236,0.002159142,0.003101334,0.01044671,0.02645706,0.005869116,0.001558594,0.02567033,0.01610607,7.579987,6.140828E-5,438360.4,438473.8
10.985,0.002614077,3.141593,0.7853982,3.141593,4093.223,0.1974164,5682022.0,1504.347,1.059867E8,1504.347,1.000059,0.2381716,2.642119E-6,2.908801E-4,3.198453E-4,0.05013088,2.2962E-5,2.961269E-4,0.04363078,0.05948485,5.42869E-4,0.002889231,0.004044754,0.416326,0.04154731,0.01837595,6.211055E-4,1.921453E-4,1.267916E-4,0.02542126,0.001533119,5.041884E-6,0.002567193,0.002159213,0.003101386,0.01044676,0.02645701,0.005869043,0.001558626,0.02567056,0.01610622,7.579986,6.140842E-5,438360.4,438473.7
10.9917,0.002615713,3.141593,0.7853982,3.141593,4093.077,0.1974164,6051702.0,1504.293,1.05982E8,1504.293,1.000059,0.2381718,2.627383E-6,2.897117E-4,3.189566E-4,0.05013346,2.287353E-5,2.933511E-4,0.04362483,0.05949054,5.428628E-4,0.0028897,0.004043826,0.4163347,0.04155286,0.01836504,6.190942E-4,1.918959E-4,1.267168E-4,0.02540951,0.001532142,5.024923E-6,0.002566485,0.002160385,0.003102229,0.01044767,0.02645632,0.005867866,0.001565231,0.02567416,0.01610858,7.579986,6.141061E-5,438359.6,438471.8
10.99688,0.002616979,3.141593,0.7853982,3.141593,4092.964,0.1974164,5911933.0,1504.249,1.059782E8,1504.249,1.000059,0.2381718,2.653246E-6,2.897803E-4,3.194538E-4,0.05013557,2.332323E-5,2.927973E-4,0.04362018,0.05949495,5.428533E-4,0.002890055,0.004043106,0.4163412,0.04155691,0.01835645,6.17675E-4,1.917024E-4,1.266561E-4,0.02540038,0.001531375,5.012835E-6,0.002565991,0.00216124,0.003102867,0.01044836,0.02645563,0.005866924,0.001566011,0.02567706,0.0161104,7.579977,6.141231E-5,438358.9,438470.7
10.99716,0.002617048,3.141593,0.7853982,3.141593,4092.958,0.1974164,6115178.0,1504.247,1.05978E8,1504.247,1.000059,0.2381718,2.650678E-6,2.896712E-4,3.194095E-4,0.05013569,2.33001E-5,2.925582E-4,0.04361993,0.05949519,5.428524E-4,0.002890075,0.004043067,0.4163415,0.04155712,0.01835598,6.17604E-4,1.916918E-4,1.266526E-4,0.02539988,0.001531333,5.012257E-6,0.00256597,0.002161281,0.003102902,0.01044839,0.02645559,0.005866872,0.001566565,0.02567724,0.0161105,7.579977,6.14124E-5,438358.9,438470.6
11.0,0.002617742,3.141593,0.7853982,3.141593,4092.896,0.1974164,6734322.0,1504.224,1.05976E8,1504.224,1.000059,0.2381718,2.651239E-6,2.893586E-4,3.192361E-4,0.05013691,2.32487E-5,2.916722E-4,0.04361739,0.05949762,5.428423E-4,0.002890276,0.00404267,0.4163452,0.04155929,0.01835118,6.169022E-4,1.915856E-4,1.266173E-4,0.02539486,0.001530916,5.006303E-6,0.002565754,0.002161699,0.00310325,0.01044878,0.02645518,0.005866346,0.00156859,0.02567898,0.01611151,7.579975,6.141333E-5,438358.5,438469.9
11.10589,0.002643621,3.141593,0.7853982,3.141593,4090.59,0.1974164,8987080.0,1503.354,1.058994E8,1503.354,1.000059,0.2381725,2.773396E-6,2.856904E-4,3.252482E-4,0.05018456,2.485721E-5,2.686199E-4,0.04352299,0.05958794,5.4182E-4,0.002897898,0.004027807,0.4164817,0.04163124,0.01816328,6.013647E-4,1.876517E-4,1.25065E-4,0.02520731,0.001515496,4.848877E-6,0.002564175,0.002170916,0.003115786,0.0104628,0.02643675,0.005845722,0.001615414,0.02575435,0.01614941,7.579855,6.144794E-5,438345.3,438446.2
11.1159,0.002646069,3.141593,0.7853982,3.141593,4090.375,0.1974164,1.065894E7,1503.27,1.05892E8,1503.27,1.000059,0.2381725,2.818249E-6,2.871668E-4,3.284801E-4,0.05019028,2.53629E-5,2.688238E-4,0.04351382,0.05959638,5.415613E-4,0.002898716,0.00402633,0.4164947,0.04163644,0.01814313,6.016666E-4,1.872666E-4,1.248577E-4,0.02518882,0.001513982,4.853859E-6,0.002565787,0.002170157,0.00311697,0.01046414,0.0264342,0.005843557,0.001612468,0.02576642,0.01615341,7.579832,6.145117E-5,438344.0,438444.7
11.11621,0.002646143,3.141593,0.7853982,3.141593,4090.369,0.1974164,1.018253E7,1503.268,1.058918E8,1503.268,1.000059,0.2381725,2.816249E-6,2.871246E-4,3.284738E-4,0.05019046,2.532008E-5,2.686634E-4,0.04351355,0.05959664,5.41553E-4,0.002898742,0.004026285,0.4164952,0.0416366,0.01814252,6.016786E-4,1.87255E-4,1.248513E-4,0.02518827,0.001513937,4.854068E-6,0.002565842,0.002170128,0.003117006,0.01046419,0.02643413,0.005843492,0.001612778,0.02576681,0.01615353,7.579832,6.145127E-5,438344.0,438444.7
11.12306,0.002647818,3.141593,0.7853982,3.141593,4090.222,0.1974164,9910448.0,1503.214,1.058871E8,1503.214,1.000059,0.2381725,2.774286E-6,2.863634E-4,3.283122E-4,0.05019414,2.464139E-5,2.658757E-4,0.04350736,0.05960241,5.413758E-4,0.002899321,0.004025276,0.4165049,0.04164054,0.01812892,6.017347E-4,1.869936E-4,1.247118E-4,0.02517572,0.001512929,4.856166E-6,0.002566932,0.00216962,0.003117841,0.01046514,0.0264327,0.005842065,0.001618822,0.02577494,0.01615628,7.579833,6.145348E-5,438343.5,438443.1
11.15718,0.00265616,3.141593,0.7853982,3.141593,4089.483,0.1974164,6118132.0,1502.944,1.058633E8,1502.944,1.00006,0.238173,2.602042E-6,2.812302E-4,3.254232E-4,0.05020942,2.282492E-5,2.516141E-4,0.04347744,0.05963082,5.408766E-4,0.002901909,0.004020456,0.416551,0.04166368,0.0180683,5.973448E-4,1.857472E-4,1.241657E-4,0.02511596,0.001508136,4.823105E-6,0.002568479,0.002170579,0.00312199,0.01046972,0.02642763,0.005835668,0.001653676,0.02580245,0.0161688,7.579839,6.146458E-5,438340.7,438434.6
11.2,0.002666633,3.141593,0.7853982,3.141593,4088.549,0.1974164,5990504.0,1502.595,1.058326E8,1502.595,1.00006,0.2381733,2.601909E-6,2.782296E-4,3.261554E-4,0.05022805,2.296029E-5,2.406669E-4,0.04344048,0.0596663,5.404751E-4,0.002904887,0.00401456,0.4166048,0.04169197,0.01799593,5.904238E-4,1.842321E-4,1.235564E-4,0.02504294,0.001502272,4.763889E-6,0.002568319,0.00217359,0.003126959,0.01047514,0.02642076,0.005827768,0.001681184,0.02582837,0.01618353,7.579805,6.147862E-5,438336.0,438425.1
11.4,0.002715576,3.141593,0.7853982,3.141593,4084.195,0.1974164,5911655.0,1500.962,1.056889E8,1500.962,1.000061,0.2381744,2.565034E-6,2.684008E-4,3.36489E-4,0.05031844,2.278127E-5,1.960041E-4,0.04327156,0.05982835,5.377401E-4,0.00291882,0.003987163,0.4168519,0.04180982,0.01765581,5.695576E-4,1.77386E-4,1.204598E-4,0.02470881,0.001476028,4.593897E-6,0.002577577,0.002177317,0.003149349,0.01049951,0.02638486,0.005790681,0.001802771,0.02595693,0.01625156,7.579632,6.154416E-5,438315.4,438385.0
11.6,0.002764572,3.141593,0.7853982,3.141593,4079.851,0.1974164,6527240.0,1499.331,1.055454E8,1499.331,1.000062,0.2381747,2.55095E-6,2.625176E-4,3.518162E-4,0.05041199,2.279851E-5,1.61727E-4,0.0431085,0.05998317,5.343138E-4,0.002932806,0.003959987,0.4170906,0.04191344,0.0173247,5.532025E-4,1.708987E-4,1.17232E-4,0.02438644,0.001451515,4.520572E-6,0.002596371,0.002171029,0.003171048,0.01052236,0.02634634,0.005754568,0.001910812,0.02609274,0.01631873,7.579452,6.160968E-5,438297.5,438351.9
11.8,0.002813619,3.141593,0.7853982,3.141593,4075.542,0.1974164,1.033758E7,1497.705,1.054023E8,1497.705,1.000063,0.2381737,2.668229E-6,2.672729E-4,3.793202E-4,0.05051477,2.420687E-5,1.477813E-4,0.04294863,0.06012987,5.296784E-4,0.002947742,0.003932404,0.4173248,0.04199967,0.0169915,5.441309E-4,1.646052E-4,1.136971E-4,0.02406832,0.001428022,4.581668E-6,0.002629595,0.002151084,0.00319261,0.01054418,0.02630183,0.005718326,0.001959261,0.02627758,0.01638922,7.579229,6.167482E-5,438282.3,438329.6
12.0,0.002862718,3.141593,0.7853982,3.141593,4071.359,0.1974164,2.234937E7,1496.098,1.052609E8,1496.098,1.000064,0.2381692,3.108612E-6,3.040202E-4,4.452912E-4,0.05064945,2.900815E-5,1.836808E-4,0.04278363,0.06026499,5.216055E-4,0.002966655,0.003902312,0.4175676,0.04205288,0.01662046,5.528846E-4,1.580411E-4,1.090945E-4,0.02373222,0.001403745,5.025344E-6,0.002702247,0.002096539,0.003216018,0.01056635,0.02624044,0.005678993,0.001823123,0.0266463,0.01647659,7.578869,6.17382E-5,438272.6,438332.5
12.12963,0.002894569,3.141593,0.7853982,3.141593,4068.779,0.1974164,3.465533E7,1495.084,1.051716E8,1495.084,1.000065,0.2381629,3.595775E-6,3.572703E-4,5.232942E-4,0.05076936,3.414626E-5,2.494869E-4,0.04266793,0.0603454,5.133699E-4,0.002983269,0.003879883,0.417742,0.0420597,0.01633984,5.693335E-4,1.533253E-4,1.051664E-4,0.02349012,0.001386453,5.672003E-6,0.002783142,0.002032835,0.003233989,0.01058187,0.02618386,0.005650406,0.001581245,0.02706317,0.01655093,7.578525,6.177734E-5,438271.7,438356.6
