Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_C3H3_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C6H5_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_BENZYNE_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H4C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.09615064,2.087423E-5,3.141593,0.7853982,3.141593,4593.349,0.1476364,-2.495702E9,1748.636,1.27485E8,1748.636,1.000009,0.3228187,4.083384E-5,0.02392087,2.865816E-4,0.03392152,0.02030002,0.00129444,6.304017E-4,0.001333942,0.001180829,0.005616814,0.185398,4.820939E-4,0.00165905,0.0992855,0.01659413,0.003777568,0.002808765,0.07011587,0.002551974,0.1950627,8.326176E-5,1.064648E-4,1.54777E-4,8.460297E-5,7.464202E-4,0.002045868,0.001415476,1.929093E-5,4.035603E-4,5.87202,4.092362E-5,302661.9,302663.3
0.1002795,2.177322E-5,3.141593,0.7853982,3.141593,4592.282,0.1476364,-2.432396E9,1747.876,1.274182E8,1747.876,1.000009,0.3227856,4.028723E-5,0.0241782,2.815714E-4,0.03438354,0.02083454,0.001346691,6.552362E-4,0.001343823,0.001201263,0.005833071,0.1885132,4.749432E-4,0.001759255,0.09796831,0.01624301,0.003726167,0.002791427,0.07106031,0.002579075,0.1907989,7.837073E-5,1.107983E-4,1.649525E-4,9.089147E-5,7.75737E-4,0.002131196,0.001494785,2.144463E-5,4.265268E-4,5.87083,4.093313E-5,302600.9,302602.2
0.1005153,2.182457E-5,3.141593,0.7853982,3.141593,4592.221,0.1476364,-2.450441E9,1747.833,1.274144E8,1747.833,1.000009,0.3227837,4.02541E-5,0.02419268,2.813093E-4,0.03440947,0.0208648,0.001349639,6.566348E-4,0.001344351,0.0012024,0.005845263,0.1886879,4.745318E-4,0.001764996,0.09789396,0.01622358,0.003723205,0.002790394,0.07111288,0.002580556,0.19056,7.812521E-5,1.110469E-4,1.655388E-4,9.125379E-5,7.77408E-4,0.002136073,0.001499314,2.157193E-5,4.27839E-4,5.870763,4.093367E-5,302597.7,302599.1
0.1005733,2.183719E-5,3.141593,0.7853982,3.141593,4592.207,0.1476364,-2.457984E9,1747.822,1.274134E8,1747.822,1.000009,0.3227833,4.024522E-5,0.02419623,2.812531E-4,0.03441585,0.02087223,0.001350363,6.569783E-4,0.00134448,0.001202679,0.005848257,0.1887308,4.744274E-4,0.001766407,0.09787571,0.01621882,0.003722477,0.002790139,0.07112577,0.002580918,0.1905013,7.806538E-5,1.11108E-4,1.656829E-4,9.134288E-5,7.778186E-4,0.002137271,0.001500427,2.160327E-5,4.281615E-4,5.870747,4.093381E-5,302596.9,302598.3
0.100592,2.184127E-5,3.141593,0.7853982,3.141593,4592.202,0.1476364,-2.457551E9,1747.819,1.274131E8,1747.819,1.000009,0.3227831,4.024254E-5,0.02419738,2.812327E-4,0.03441795,0.02087463,0.001350597,6.570892E-4,0.001344522,0.001202769,0.005849224,0.1887446,4.743936E-4,0.001766863,0.09786982,0.01621728,0.003722242,0.002790057,0.07112993,0.002581035,0.1904824,7.804609E-5,1.111277E-4,1.657295E-4,9.137167E-5,7.779513E-4,0.002137658,0.001500787,2.161341E-5,4.282657E-4,5.870741,4.093385E-5,302596.7,302598.1
0.1006428,2.185234E-5,3.141593,0.7853982,3.141593,4592.189,0.1476364,-2.442574E9,1747.809,1.274123E8,1747.809,1.000009,0.3227827,4.023502E-5,0.02420049,2.811758E-4,0.03442357,0.02088115,0.001351231,6.573902E-4,0.001344634,0.001203013,0.005851848,0.1887822,4.743015E-4,0.0017681,0.09785382,0.0162131,0.003721604,0.002789833,0.07114123,0.002581352,0.190431,7.799383E-5,1.111813E-4,1.65856E-4,9.144982E-5,7.783113E-4,0.002138709,0.001501763,2.164092E-5,4.285485E-4,5.870727,4.093396E-5,302596.1,302597.5
0.1006734,2.185898E-5,3.141593,0.7853982,3.141593,4592.181,0.1476364,-2.4289E9,1747.804,1.274118E8,1747.804,1.000009,0.3227825,4.023038E-5,0.02420236,2.811398E-4,0.03442688,0.02088506,0.001351612,6.575709E-4,0.001344702,0.00120316,0.005853423,0.1888048,4.742458E-4,0.001768844,0.09784421,0.0162106,0.00372122,0.002789699,0.07114801,0.002581543,0.1904002,7.796253E-5,1.112135E-4,1.659319E-4,9.149675E-5,7.785275E-4,0.00213934,0.001502349,2.165746E-5,4.287183E-4,5.870718,4.093403E-5,302595.6,302597.0
0.1017173,2.208631E-5,3.141593,0.7853982,3.141593,4591.915,0.1476364,-2.421142E9,1747.615,1.273952E8,1747.615,1.000009,0.3227743,4.009479E-5,0.02426608,2.799666E-4,0.03454013,0.02101855,0.001364601,6.637316E-4,0.001346978,0.001208145,0.005907133,0.1895729,4.724309E-4,0.001794282,0.09751659,0.01612554,0.003708085,0.002785065,0.07137845,0.002587995,0.1893501,7.692284E-5,1.123151E-4,1.685352E-4,9.310548E-5,7.859174E-4,0.002160929,0.001522397,2.222758E-5,4.345272E-4,5.870423,4.093641E-5,302580.7,302582.2
0.1018879,2.212347E-5,3.141593,0.7853982,3.141593,4591.871,0.1476364,-2.453857E9,1747.584,1.273925E8,1747.584,1.000009,0.322773,4.007156E-5,0.02427646,2.79784E-4,0.03455872,0.02104032,0.001366716,6.647347E-4,0.001347343,0.001208955,0.00591588,0.1896978,4.721396E-4,0.001798443,0.09746322,0.01611175,0.003705934,0.002784299,0.07141584,0.002589035,0.1891794,7.675849E-5,1.124954E-4,1.689617E-4,9.336902E-5,7.871245E-4,0.002164458,0.001525674,2.232161E-5,4.354767E-4,5.870374,4.093679E-5,302578.6,302580.1
0.1019114,2.212858E-5,3.141593,0.7853982,3.141593,4591.865,0.1476364,-2.410528E9,1747.579,1.273921E8,1747.579,1.000009,0.3227728,4.006819E-5,0.02427788,2.797576E-4,0.03456124,0.02104331,0.001367007,6.648725E-4,0.001347393,0.001209066,0.005917081,0.189715,4.720989E-4,0.001799014,0.09745589,0.01610986,0.003705638,0.002784194,0.07142098,0.002589178,0.1891559,7.673603E-5,1.125201E-4,1.690203E-4,9.340525E-5,7.872904E-4,0.002164943,0.001526124,2.233455E-5,4.356072E-4,5.870368,4.093685E-5,302578.2,302579.8
0.1019595,2.213907E-5,3.141593,0.7853982,3.141593,4591.853,0.1476364,-2.425495E9,1747.571,1.273913E8,1747.571,1.000009,0.3227725,4.006128E-5,0.02428081,2.797019E-4,0.03456652,0.02104945,0.001367604,6.651555E-4,0.001347495,0.001209294,0.005919549,0.1897502,4.720149E-4,0.001800189,0.09744084,0.01610598,0.003705031,0.002783978,0.07143152,0.002589471,0.1891078,7.668997E-5,1.12571E-4,1.691408E-4,9.34797E-5,7.876311E-4,0.002165939,0.001527049,2.236114E-5,4.358752E-4,5.870354,4.093695E-5,302577.7,302579.3
0.1020067,2.214935E-5,3.141593,0.7853982,3.141593,4591.841,0.1476364,-2.402421E9,1747.562,1.273906E8,1747.562,1.000009,0.3227721,4.005424E-5,0.02428368,2.796462E-4,0.03457162,0.02105547,0.001368189,6.654328E-4,0.001347596,0.001209517,0.005921966,0.1897847,4.719319E-4,0.001801341,0.09742609,0.01610217,0.003704435,0.002783765,0.07144184,0.002589757,0.1890606,7.664494E-5,1.126209E-4,1.692588E-4,9.355266E-5,7.87965E-4,0.002166916,0.001527956,2.238722E-5,4.361379E-4,5.870341,4.093706E-5,302577.0,302578.6
0.1020582,2.216056E-5,3.141593,0.7853982,3.141593,4591.828,0.1476364,-2.407214E9,1747.553,1.273898E8,1747.553,1.000009,0.3227717,4.004682E-5,0.0242868,2.795826E-4,0.03457716,0.02106203,0.001368826,6.657348E-4,0.001347705,0.001209761,0.0059246,0.1898223,4.718409E-4,0.001802596,0.09741002,0.01609802,0.003703787,0.002783534,0.07145309,0.002590069,0.1890093,7.659601E-5,1.126753E-4,1.693875E-4,9.363219E-5,7.883289E-4,0.00216798,0.001528943,2.241566E-5,4.364242E-4,5.870326,4.093718E-5,302576.3,302577.9
0.102832,2.232907E-5,3.141593,0.7853982,3.141593,4591.632,0.1476364,-2.405934E9,1747.414,1.273775E8,1747.414,1.000009,0.3227657,3.994736E-5,0.02433364,2.787431E-4,0.03466016,0.02116047,0.001378385,6.702669E-4,0.001349325,0.001213402,0.005964112,0.1903857,4.705117E-4,0.001821481,0.09716888,0.01603603,0.003694022,0.002780032,0.07162137,0.002594729,0.1882394,7.587593E-5,1.134934E-4,1.713264E-4,9.483018E-5,7.937987E-4,0.002183985,0.0015438,2.284601E-5,4.4073E-4,5.870109,4.093893E-5,302565.6,302567.3
0.1028953,2.234286E-5,3.141593,0.7853982,3.141593,4591.615,0.1476364,-2.428759E9,1747.402,1.273765E8,1747.402,1.000009,0.3227653,3.993827E-5,0.02433747,2.786939E-4,0.03466688,0.02116851,0.001379165,6.706368E-4,0.001349456,0.001213699,0.005967336,0.1904317,4.704039E-4,0.001823027,0.0971492,0.01603098,0.003693222,0.002779743,0.07163507,0.002595106,0.1881767,7.581834E-5,1.135604E-4,1.714852E-4,9.492834E-5,7.94246E-4,0.002185295,0.001545016,2.288142E-5,4.410823E-4,5.870091,4.093908E-5,302564.9,302566.6
0.1033839,2.244928E-5,3.141593,0.7853982,3.141593,4591.491,0.1476364,-2.388919E9,1747.314,1.273688E8,1747.314,1.00001,0.3227615,3.987773E-5,0.02436693,2.782049E-4,0.03471881,0.02123051,0.001385178,6.734873E-4,0.001350456,0.00121598,0.005992185,0.1907854,4.695787E-4,0.001834963,0.09699751,0.01599219,0.003687042,0.002777508,0.07174048,0.002598006,0.1876934,7.538028E-5,1.140777E-4,1.727129E-4,9.568683E-5,7.976977E-4,0.002195404,0.001554397,2.315586E-5,4.438015E-4,5.869955,4.094018E-5,302557.9,302559.5
0.103959,2.257454E-5,3.141593,0.7853982,3.141593,4591.347,0.1476364,-2.466622E9,1747.211,1.273597E8,1747.211,1.00001,0.3227571,3.980882E-5,0.02440148,2.775898E-4,0.03478003,0.02130332,0.001392232,6.768311E-4,0.001351613,0.001218647,0.006021335,0.1912,4.686644E-4,0.00184902,0.09681947,0.01594688,0.003679759,0.002774855,0.07186378,0.002601389,0.1871271,7.487879E-5,1.14687E-4,1.741607E-4,9.658116E-5,8.017577E-4,0.002207301,0.001565435,2.348136E-5,4.470016E-4,5.869793,4.094147E-5,302550.3,302552.3
0.1039698,2.257688E-5,3.141593,0.7853982,3.141593,4591.344,0.1476364,-2.358774E9,1747.209,1.273595E8,1747.209,1.00001,0.3227571,3.980737E-5,0.02440212,2.77575E-4,0.03478112,0.02130468,0.001392364,6.768935E-4,0.001351634,0.001218697,0.006021879,0.1912077,4.686472E-4,0.001849283,0.09681615,0.01594603,0.003679622,0.002774805,0.07186608,0.002601451,0.1871166,7.486955E-5,1.146984E-4,1.741878E-4,9.65979E-5,8.018336E-4,0.002207524,0.001565642,2.348747E-5,4.470615E-4,5.869791,4.094149E-5,302550.1,302552.0
0.1040086,2.258534E-5,3.141593,0.7853982,3.141593,4591.334,0.1476364,-2.40059E9,1747.203,1.273589E8,1747.203,1.00001,0.3227568,3.980136E-5,0.02440445,2.77522E-4,0.03478529,0.02130959,0.00139284,6.77119E-4,0.001351712,0.001218877,0.006023844,0.1912356,4.685838E-4,0.001850233,0.09680414,0.01594298,0.00367913,0.002774625,0.07187438,0.002601678,0.1870784,7.483623E-5,1.147396E-4,1.742857E-4,9.665838E-5,8.021078E-4,0.002208327,0.001566388,2.350956E-5,4.472777E-4,5.86978,4.094158E-5,302549.7,302551.6
0.1040574,2.259596E-5,3.141593,0.7853982,3.141593,4591.322,0.1476364,-2.385147E9,1747.194,1.273582E8,1747.194,1.00001,0.3227564,3.979353E-5,0.02440737,2.774605E-4,0.03479045,0.02131575,0.001393437,6.774018E-4,0.001351808,0.001219102,0.00602631,0.1912707,4.685022E-4,0.001851425,0.09678909,0.01593916,0.003678513,0.002774399,0.07188478,0.002601961,0.1870306,7.47945E-5,1.147913E-4,1.744085E-4,9.673428E-5,8.024518E-4,0.002209336,0.001567323,2.353729E-5,4.475489E-4,5.869766,4.094169E-5,302549.0,302551.0
0.1041342,2.261269E-5,3.141593,0.7853982,3.141593,4591.303,0.1476364,-2.380406E9,1747.18,1.27357E8,1747.18,1.00001,0.3227558,3.978168E-5,0.02441198,2.773674E-4,0.03479862,0.02132546,0.001394377,6.778474E-4,0.001351961,0.001219457,0.006030193,0.1913258,4.683704E-4,0.001853303,0.09676537,0.01593313,0.00367754,0.002774042,0.07190117,0.002602408,0.1869552,7.472896E-5,1.148727E-4,1.746022E-4,9.685392E-5,8.029939E-4,0.002210925,0.001568797,2.358102E-5,4.479763E-4,5.869745,4.094186E-5,302548.1,302550.1
0.1042321,2.263402E-5,3.141593,0.7853982,3.141593,4591.278,0.1476364,-2.378511E9,1747.163,1.273554E8,1747.163,1.00001,0.3227551,3.976705E-5,0.02441784,2.772612E-4,0.03480891,0.02133784,0.001395574,6.784152E-4,0.001352155,0.001219909,0.006035142,0.1913961,4.681982E-4,0.001855699,0.09673515,0.01592546,0.003676299,0.002773588,0.07192204,0.002602975,0.1868593,7.464577E-5,1.149766E-4,1.748492E-4,9.700649E-5,8.036849E-4,0.002212951,0.001570677,2.363684E-5,4.485212E-4,5.869718,4.094208E-5,302546.7,302548.8
0.1050598,2.28143E-5,3.141593,0.7853982,3.141593,4591.07,0.1476364,-2.360905E9,1747.016,1.273425E8,1747.016,1.00001,0.3227488,3.967198E-5,0.02446724,2.763712E-4,0.03489542,0.02144221,0.001405669,6.83201E-4,0.001353766,0.001223704,0.006076846,0.191988,4.668536E-4,0.001875953,0.09648033,0.01586105,0.003665807,0.00276972,0.07209744,0.002607749,0.1860512,7.395887E-5,1.158547E-4,1.769403E-4,9.829804E-5,8.095216E-4,0.002230077,0.001586559,2.411173E-5,4.531265E-4,5.869489,4.094393E-5,302535.1,302537.1
0.1057842,2.297209E-5,3.141593,0.7853982,3.141593,4590.89,0.1476364,-2.399488E9,1746.888,1.273312E8,1746.888,1.00001,0.3227434,3.95882E-5,0.02451025,2.755839E-4,0.03497077,0.0215333,0.001414463,6.873701E-4,0.001355141,0.001226995,0.006113174,0.1925027,4.657559E-4,0.001893695,0.09625821,0.01580526,0.00365661,0.002766293,0.07224962,0.00261187,0.1853484,7.338023E-5,1.166241E-4,1.787757E-4,9.943138E-5,8.146262E-4,0.002245066,0.001600456,2.453218E-5,4.571569E-4,5.869289,4.094554E-5,302525.3,302527.5
0.1058143,2.297864E-5,3.141593,0.7853982,3.141593,4590.883,0.1476364,-2.380878E9,1746.882,1.273307E8,1746.882,1.00001,0.3227431,3.958439E-5,0.02451203,2.755514E-4,0.03497408,0.02153708,0.001414828,6.875429E-4,0.001355198,0.001227132,0.00611468,0.1925241,4.657095E-4,0.001894432,0.096249,0.01580295,0.003656228,0.00276615,0.07225591,0.00261204,0.1853193,7.335663E-5,1.166561E-4,1.788521E-4,9.947853E-5,8.148382E-4,0.002245689,0.001601033,2.454975E-5,4.573244E-4,5.86928,4.094561E-5,302525.1,302527.4
0.1058447,2.298526E-5,3.141593,0.7853982,3.141593,4590.875,0.1476364,-2.35852E9,1746.877,1.273303E8,1746.877,1.00001,0.3227429,3.957907E-5,0.02451383,2.755184E-4,0.03497717,0.0215409,0.001415195,6.877173E-4,0.001355255,0.001227269,0.0061162,0.1925456,4.656608E-4,0.001895177,0.09623971,0.01580062,0.003655842,0.002766005,0.07226227,0.00261221,0.1852899,7.333285E-5,1.166884E-4,1.789291E-4,9.952612E-5,8.150522E-4,0.002246317,0.001601616,2.456748E-5,4.574934E-4,5.869272,4.094568E-5,302524.7,302526.9
0.1060672,2.303373E-5,3.141593,0.7853982,3.141593,4590.82,0.1476364,-2.396912E9,1746.838,1.273268E8,1746.838,1.00001,0.3227413,3.954745E-5,0.024527,2.752755E-4,0.03500033,0.02156882,0.001417889,6.889943E-4,0.00135567,0.001228275,0.006127325,0.1927031,4.652906E-4,0.001900631,0.0961717,0.01578359,0.003653017,0.002764946,0.07230872,0.002613458,0.1850751,7.315964E-5,1.16925E-4,1.794941E-4,9.987496E-5,8.166198E-4,0.002250923,0.001605885,2.469762E-5,4.587315E-4,5.869211,4.094617E-5,302521.8,302524.2
0.1060982,2.304047E-5,3.141593,0.7853982,3.141593,4590.812,0.1476364,-2.366531E9,1746.832,1.273263E8,1746.832,1.00001,0.322741,3.954329E-5,0.02452883,2.752428E-4,0.03500357,0.0215727,0.001418263,6.891717E-4,0.001355728,0.001228414,0.00612887,0.1927249,4.652387E-4,0.00190139,0.09616225,0.01578122,0.003652624,0.002764799,0.07231517,0.002613631,0.1850452,7.313571E-5,1.169579E-4,1.795726E-4,9.992347E-5,8.168377E-4,0.002251563,0.001606478,2.471575E-5,4.589036E-4,5.869202,4.094624E-5,302521.5,302523.9
0.1061394,2.304945E-5,3.141593,0.7853982,3.141593,4590.802,0.1476364,-2.34748E9,1746.825,1.273257E8,1746.825,1.00001,0.3227407,3.953727E-5,0.02453126,2.751977E-4,0.03500788,0.02157787,0.001418761,6.894081E-4,0.001355804,0.0012286,0.006130929,0.1927541,4.651687E-4,0.0019024,0.09614966,0.01577807,0.003652101,0.002764602,0.07232376,0.002613861,0.1850055,7.310387E-5,1.170018E-4,1.796773E-4,9.998813E-5,8.17128E-4,0.002252417,0.001607269,2.473991E-5,4.59133E-4,5.869191,4.094633E-5,302521.0,302523.4
0.1061701,2.305614E-5,3.141593,0.7853982,3.141593,4590.794,0.1476364,-2.363843E9,1746.819,1.273252E8,1746.819,1.00001,0.3227405,3.95328E-5,0.02453307,2.751634E-4,0.03501109,0.02158172,0.001419132,6.895839E-4,0.001355861,0.001228739,0.00613246,0.1927757,4.651162E-4,0.001903152,0.0961403,0.01577573,0.003651711,0.002764456,0.07233015,0.002614032,0.1849759,7.308023E-5,1.170344E-4,1.797553E-4,1.000362E-4,8.17344E-4,0.002253051,0.001607857,2.475789E-5,4.593036E-4,5.869182,4.09464E-5,302520.6,302523.1
0.1066028,2.315039E-5,3.141593,0.7853982,3.141593,4590.687,0.1476364,-2.343462E9,1746.743,1.273185E8,1746.743,1.00001,0.3227373,3.948098E-5,0.0245586,2.747073E-4,0.0350555,0.02163592,0.001424356,6.92061E-4,0.001356656,0.001230683,0.006154033,0.1930808,4.643989E-4,0.001913762,0.09600837,0.01574278,0.003646218,0.002762388,0.07242001,0.002616441,0.1845596,7.275031E-5,1.174946E-4,1.808554E-4,1.007154E-4,8.203901E-4,0.002262007,0.001616155,2.50124E-5,4.617108E-4,5.869064,4.094736E-5,302514.7,302517.2
0.1069583,2.322784E-5,3.141593,0.7853982,3.141593,4590.598,0.1476364,-2.347938E9,1746.681,1.27313E8,1746.681,1.00001,0.3227346,3.944007E-5,0.02457953,2.743853E-4,0.03509196,0.02168038,0.001428638,6.940919E-4,0.0013573,0.001232274,0.006171716,0.1933307,4.638421E-4,0.001922484,0.09590019,0.01571585,0.003641701,0.002760679,0.07249351,0.002618406,0.1842187,7.248429E-5,1.178729E-4,1.817606E-4,1.012743E-4,8.228917E-4,0.002269365,0.001622972,2.522268E-5,4.636885E-4,5.868967,4.094815E-5,302510.0,302512.5
0.1071099,2.326087E-5,3.141593,0.7853982,3.141593,4590.561,0.1476364,-2.375873E9,1746.654,1.273107E8,1746.654,1.00001,0.3227335,3.942101E-5,0.02458844,2.742557E-4,0.03510757,0.02169933,0.001430461,6.949567E-4,0.001357573,0.001232951,0.006179245,0.1934371,4.636015E-4,0.001926204,0.09585413,0.0157044,0.003639774,0.002759949,0.07252477,0.002619238,0.1840736,7.237224E-5,1.180343E-4,1.82147E-4,1.015128E-4,8.239583E-4,0.002272503,0.001625879,2.531267E-5,4.645319E-4,5.868925,4.094848E-5,302508.1,302510.7
0.1071388,2.326715E-5,3.141593,0.7853982,3.141593,4590.554,0.1476364,-2.347642E9,1746.649,1.273102E8,1746.649,1.00001,0.3227333,3.941735E-5,0.02459013,2.742282E-4,0.03511054,0.02170293,0.001430808,6.951212E-4,0.001357625,0.001233079,0.006180677,0.1934573,4.635558E-4,0.001926912,0.09584537,0.01570222,0.003639408,0.002759809,0.07253071,0.002619396,0.184046,7.235102E-5,1.18065E-4,1.822205E-4,1.015581E-4,8.241612E-4,0.0022731,0.001626432,2.532981E-5,4.646924E-4,5.868917,4.094854E-5,302507.7,302510.3
0.107192,2.327875E-5,3.141593,0.7853982,3.141593,4590.54,0.1476364,-2.35194E9,1746.64,1.273094E8,1746.64,1.00001,0.3227329,3.941044E-5,0.02459326,2.741766E-4,0.03511606,0.02170958,0.001431448,6.954248E-4,0.00135772,0.001233317,0.00618332,0.1934946,4.634707E-4,0.001928219,0.0958292,0.0156982,0.003638731,0.002759552,0.07254167,0.002619687,0.1839951,7.23119E-5,1.181217E-4,1.823563E-4,1.01642E-4,8.245359E-4,0.002274202,0.001627453,2.536147E-5,4.649886E-4,5.868902,4.094866E-5,302507.1,302509.8
0.1074151,2.332734E-5,3.141593,0.7853982,3.141593,4590.485,0.1476364,-2.333729E9,1746.601,1.273059E8,1746.601,1.00001,0.3227313,3.938365E-5,0.02460635,2.739413E-4,0.03513879,0.02173742,0.001434126,6.966953E-4,0.001358117,0.001234309,0.006194378,0.1936507,4.631155E-4,0.001933694,0.09576154,0.01568141,0.003635895,0.002758474,0.0725875,0.002620905,0.1837822,7.21492E-5,1.183593E-4,1.829253E-4,1.019932E-4,8.261045E-4,0.002278819,0.001631729,2.549434E-5,4.662293E-4,5.868842,4.094915E-5,302504.1,302506.8
0.1089676,2.366557E-5,3.141593,0.7853982,3.141593,4590.104,0.1476364,-2.321594E9,1746.33,1.272822E8,1746.33,1.00001,0.3227199,3.921027E-5,0.02469692,2.723683E-4,0.03529575,0.02193055,0.001452666,7.054945E-4,0.001360798,0.001241143,0.00627093,0.1947297,4.607993E-4,0.00197184,0.09529279,0.01556584,0.003616147,0.002750884,0.07290328,0.002629256,0.1823108,7.106125E-5,1.200146E-4,1.868982E-4,1.044446E-4,8.370126E-4,0.002310956,0.00166148,2.643083E-5,4.748638E-4,5.868421,4.095256E-5,302483.5,302486.6
0.1094111,2.376218E-5,3.141593,0.7853982,3.141593,4589.996,0.1476364,-2.309421E9,1746.253,1.272754E8,1746.253,1.00001,0.3227167,3.915428E-5,0.02472263,2.719502E-4,0.03534081,0.02198551,0.001457929,7.079938E-4,0.001361539,0.001243073,0.006292664,0.1950355,4.601134E-4,0.001982747,0.09515965,0.01553322,0.003610505,0.002748692,0.07299246,0.00263159,0.181894,7.076403E-5,1.204881E-4,1.880369E-4,1.051469E-4,8.401255E-4,0.002320136,0.001669974,2.670205E-5,4.773295E-4,5.8683,4.095352E-5,302478.6,302482.0
0.1094364,2.37677E-5,3.141593,0.7853982,3.141593,4589.989,0.1476364,-2.32029E9,1746.249,1.27275E8,1746.249,1.00001,0.3227165,3.914933E-5,0.0247241,2.719231E-4,0.03534331,0.02198865,0.00145823,7.081364E-4,0.001361581,0.001243183,0.006293903,0.1950529,4.600715E-4,0.00198337,0.09515206,0.01553136,0.003610182,0.002748567,0.07299754,0.002631722,0.1818703,7.074723E-5,1.205152E-4,1.881019E-4,1.051871E-4,8.403033E-4,0.00232066,0.001670459,2.671759E-5,4.774703E-4,5.868293,4.095358E-5,302478.2,302481.7
0.1095814,2.379929E-5,3.141593,0.7853982,3.141593,4589.954,0.1476364,-2.302151E9,1746.224,1.272728E8,1746.224,1.00001,0.3227154,3.912823E-5,0.02473249,2.717688E-4,0.03535772,0.02200659,0.001459948,7.089524E-4,0.00136182,0.001243813,0.006300996,0.1951527,4.598257E-4,0.001986938,0.09510862,0.01552072,0.003608339,0.002747849,0.07302658,0.002632477,0.1817344,7.065143E-5,1.206701E-4,1.884746E-4,1.05417E-4,8.413209E-4,0.002323662,0.001673236,2.680663E-5,4.782766E-4,5.868254,4.09539E-5,302476.2,302479.7
0.1109493,2.409731E-5,3.141593,0.7853982,3.141593,4589.621,0.1476364,-2.283756E9,1745.988,1.272521E8,1745.988,1.00001,0.3227056,3.89862E-5,0.02481126,2.704464E-4,0.03549302,0.02217542,0.00147608,7.166184E-4,0.001364016,0.001249693,0.006367589,0.1960879,4.578221E-4,0.002020619,0.09470035,0.01542137,0.003590938,0.002741015,0.07329822,0.002639539,0.1804601,6.977625E-5,1.221322E-4,1.920001E-4,1.075908E-4,8.509104E-4,0.002351981,0.00169942,2.765544E-5,4.858804E-4,5.867888,4.095686E-5,302458.2,302462.0
0.1110118,2.411093E-5,3.141593,0.7853982,3.141593,4589.606,0.1476364,-2.301588E9,1745.978,1.272511E8,1745.978,1.00001,0.3227051,3.897873E-5,0.02481485,2.703866E-4,0.03549921,0.02218312,0.001476814,7.169673E-4,0.001364114,0.00124996,0.006370619,0.1961304,4.577346E-4,0.00202216,0.09468176,0.01541687,0.003590143,0.0027407,0.07331054,0.002639857,0.1804022,6.973744E-5,1.221991E-4,1.921616E-4,1.076903E-4,8.513484E-4,0.002353276,0.001700616,2.769462E-5,4.862278E-4,5.867872,4.0957E-5,302457.5,302461.2
0.1111672,2.41448E-5,3.141593,0.7853982,3.141593,4589.568,0.1476364,-2.279277E9,1745.951,1.272488E8,1745.951,1.00001,0.322704,3.896055E-5,0.02482375,2.702491E-4,0.03551436,0.02220224,0.001478637,7.178344E-4,0.001364357,0.001250622,0.006378147,0.1962359,4.575115E-4,0.00202599,0.09463558,0.01540569,0.003588165,0.002739916,0.07334112,0.002640646,0.1802583,6.96414E-5,1.223654E-4,1.925633E-4,1.079379E-4,8.524372E-4,0.002356494,0.00170359,2.779221E-5,4.870916E-4,5.86783,4.095733E-5,302455.4,302459.1
0.1121485,2.435861E-5,3.141593,0.7853982,3.141593,4589.332,0.1476364,-2.25844E9,1745.784,1.272341E8,1745.784,1.00001,0.322697,3.886254E-5,0.02487977,2.693379E-4,0.03560974,0.02232274,0.001490107,7.232887E-4,0.001365856,0.001254772,0.006425504,0.1968996,4.561648E-4,0.002050187,0.09434487,0.01533563,0.003575678,0.002734936,0.0735329,0.002645587,0.1793545,6.904953E-5,1.234164E-4,1.951047E-4,1.095039E-4,8.593077E-4,0.002376811,0.001722358,2.841357E-5,4.925444E-4,5.867571,4.095945E-5,302442.1,302445.9
