Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_C3H3_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_BENZYNE_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Mass_fraction_NC10H19_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
1.308944,0.001109508,6.283185,3.141593,6.283185,1179.797,0.2720914,1.763179E7,1638.548,2.355939E8,1638.548,1.000001,0.1743198,7.299048E-6,0.05557722,9.422542E-5,0.02999909,0.09130447,0.001361751,5.85229E-4,2.766614E-4,0.003027414,0.008250797,0.3804531,0.05666943,0.004561797,4.286765E-4,7.508286E-5,1.095165E-4,9.682822E-5,0.03118633,0.001220726,1.99014E-6,0.004441067,0.008154972,0.01592203,0.03421841,0.009615502,0.00585665,0.05562225,0.02065415,-1.341187E-4,9.870391,7.34104E-5,621282.1,621288.7
1.309099,0.001109639,6.283185,3.141593,6.283185,1179.797,0.2720914,4.094069E7,1638.545,2.355933E8,1638.545,1.000001,0.17432,7.29451E-6,0.05557829,9.416187E-5,0.02999834,0.09130676,0.001361727,5.851907E-4,2.766391E-4,0.003027443,0.008250365,0.3804489,0.05667015,0.004560785,4.285723E-4,7.50685E-5,1.094704E-4,9.680698E-5,0.03118375,0.001220543,1.989875E-6,0.004441102,0.008155406,0.01592202,0.03421797,0.009615223,0.005864609,0.05562781,0.02065536,-1.34142E-4,9.870372,7.34104E-5,621285.1,621293.3
1.309122,0.001109659,6.283185,3.141593,6.283185,1179.797,0.2720914,-2.828941E7,1638.544,2.355932E8,1638.544,1.000001,0.17432,7.292643E-6,0.05557845,9.411589E-5,0.02999839,0.0913071,0.001361724,5.851852E-4,2.766357E-4,0.003027448,0.008250301,0.3804483,0.05667026,0.004560636,4.285564E-4,7.506642E-5,1.094636E-4,9.680385E-5,0.03118337,0.001220516,1.989831E-6,0.004441105,0.00815547,0.01592202,0.03421791,0.009615182,0.005866037,0.0556286,0.02065554,-1.341455E-4,9.870368,7.341039E-5,621285.8,621294.4
1.309131,0.001109666,6.283185,3.141593,6.283185,1179.797,0.2720914,5.417603E7,1638.544,2.355932E8,1638.544,1.000001,0.1743201,7.291785E-6,0.05557851,9.410097E-5,0.02999843,0.09130722,0.001361723,5.851832E-4,2.766344E-4,0.003027449,0.008250278,0.3804481,0.0566703,0.004560582,4.285506E-4,7.506567E-5,1.094611E-4,9.680272E-5,0.03118323,0.001220507,1.989814E-6,0.004441106,0.008155494,0.01592202,0.03421789,0.009615167,0.005866691,0.05562888,0.02065561,-1.341467E-4,9.870367,7.341039E-5,621286.1,621294.9
1.309193,0.001109719,6.283185,3.141593,6.283185,1179.797,0.2720914,6114577.0,1638.543,2.355931E8,1638.543,1.000001,0.1743201,7.289879E-6,0.05557893,9.401267E-5,0.02999751,0.09130815,0.001361714,5.851683E-4,2.76625E-4,0.00302746,0.008250105,0.3804465,0.05667059,0.004560175,4.285074E-4,7.506011E-5,1.094426E-4,9.679427E-5,0.03118219,0.001220434,1.98968E-6,0.004441114,0.008155669,0.01592201,0.03421772,0.009615055,0.005868391,0.05563099,0.02065609,-1.341561E-4,9.870363,7.341039E-5,621285.9,621294.9
1.310031,0.001110429,6.283185,3.141593,6.283185,1179.793,0.2720914,-4.795609E7,1638.527,2.355902E8,1638.527,1.000001,0.1743213,7.312632E-6,0.05558445,9.411678E-5,0.02998534,0.09132065,0.001361572,5.850097E-4,2.765113E-4,0.003027597,0.008247771,0.3804239,0.05667422,0.004554703,4.279382E-4,7.498574E-5,1.091939E-4,9.667925E-5,0.03116821,0.001219445,1.987955E-6,0.004441159,0.008157978,0.01592191,0.0342152,0.009613508,0.005874077,0.05565947,0.02066257,-1.342812E-4,9.870299,7.341065E-5,621285.4,621295.5
1.310172,0.001110548,6.283185,3.141593,6.283185,1179.793,0.2720914,-5.927855E7,1638.524,2.355897E8,1638.524,1.000001,0.1743215,7.309267E-6,0.05558537,9.399354E-5,0.02998462,0.09132275,0.001361546,5.849922E-4,2.764943E-4,0.003027623,0.00824738,0.3804202,0.0566748,0.004553785,4.278445E-4,7.497311E-5,1.091523E-4,9.665972E-5,0.03116587,0.00121928,1.987688E-6,0.004441145,0.008158362,0.0159219,0.03421476,0.009613246,0.005877486,0.05566415,0.02066365,-1.34302E-4,9.870282,7.341064E-5,621287.7,621299.3
1.310183,0.001110558,6.283185,3.141593,6.283185,1179.793,0.2720914,1.757254E7,1638.524,2.355896E8,1638.524,1.000001,0.1743216,7.308405E-6,0.05558545,9.398771E-5,0.02998472,0.09132292,0.001361544,5.84991E-4,2.764928E-4,0.003027625,0.008247349,0.3804199,0.05667485,0.004553712,4.278368E-4,7.497213E-5,1.09149E-4,9.665817E-5,0.03116568,0.001219267,1.987663E-6,0.004441143,0.008158393,0.0159219,0.03421473,0.009613225,0.005878147,0.05566452,0.02066374,-1.343036E-4,9.870279,7.341064E-5,621288.2,621300.1
1.310192,0.001110565,6.283185,3.141593,6.283185,1179.793,0.2720914,-7.407231E7,1638.524,2.355896E8,1638.524,1.000001,0.1743216,7.307141E-6,0.0555855,9.398043E-5,0.02998465,0.09132305,0.001361543,5.849901E-4,2.764917E-4,0.003027627,0.008247325,0.3804197,0.05667489,0.004553656,4.278308E-4,7.497138E-5,1.091465E-4,9.665699E-5,0.03116554,0.001219257,1.987645E-6,0.004441141,0.008158416,0.0159219,0.0342147,0.00961321,0.005879082,0.0556648,0.0206638,-1.343048E-4,9.870279,7.341064E-5,621288.3,621300.3
1.310239,0.001110605,6.283185,3.141593,6.283185,1179.793,0.2720914,-4.70207E7,1638.522,2.355894E8,1638.522,1.000001,0.1743216,7.305174E-6,0.05558582,9.399452E-5,0.02998392,0.09132377,0.001361534,5.849852E-4,2.764856E-4,0.003027636,0.008247192,0.3804184,0.0566751,0.004553344,4.277978E-4,7.496721E-5,1.091323E-4,9.665037E-5,0.03116475,0.001219201,1.98754E-6,0.004441133,0.008158549,0.0159219,0.03421456,0.009613121,0.005881421,0.05566636,0.02066417,-1.343119E-4,9.870275,7.341067E-5,621288.6,621300.6
1.310317,0.001110671,6.283185,3.141593,6.283185,1179.792,0.2720914,-1.053973E8,1638.52,2.35589E8,1638.52,1.000001,0.1743218,7.304826E-6,0.05558633,9.408634E-5,0.02998349,0.09132494,0.001361521,5.849782E-4,2.764756E-4,0.003027651,0.008246977,0.3804164,0.05667544,0.004552841,4.277447E-4,7.496035E-5,1.091094E-4,9.66397E-5,0.03116346,0.00121911,1.987395E-6,0.004441119,0.008158761,0.01592189,0.03421433,0.00961298,0.005885428,0.05566882,0.02066476,-1.343232E-4,9.870266,7.34107E-5,621289.9,621302.6
1.310326,0.001110679,6.283185,3.141593,6.283185,1179.793,0.2720914,-3.771375E8,1638.52,2.35589E8,1638.52,1.000001,0.1743218,7.305655E-6,0.05558639,9.409483E-5,0.02998398,0.09132509,0.00136152,5.849774E-4,2.764744E-4,0.003027653,0.00824695,0.3804161,0.05667548,0.004552777,4.277381E-4,7.495947E-5,1.091065E-4,9.663835E-5,0.0311633,0.001219099,1.987378E-6,0.004441117,0.008158788,0.01592189,0.0342143,0.009612961,0.005885347,0.05566913,0.02066483,-1.343246E-4,9.870259,7.341066E-5,621290.9,621304.2
1.310341,0.001110691,6.283185,3.141593,6.283185,1179.792,0.2720914,-2.769671E7,1638.52,2.355889E8,1638.52,1.000001,0.1743218,7.304275E-6,0.05558649,9.409688E-5,0.02998357,0.09132531,0.001361517,5.849763E-4,2.764725E-4,0.003027656,0.00824691,0.3804158,0.05667554,0.004552684,4.27728E-4,7.495818E-5,1.091023E-4,9.663637E-5,0.03116306,0.001219082,1.987353E-6,0.004441113,0.008158828,0.01592189,0.03421425,0.009612935,0.005887,0.05566957,0.02066494,-1.343267E-4,9.870261,7.341069E-5,621290.6,621303.7
1.310461,0.001110793,6.283185,3.141593,6.283185,1179.792,0.2720914,-8172678.0,1638.517,2.355884E8,1638.517,1.000001,0.174322,7.307127E-6,0.05558729,9.415127E-5,0.02998217,0.09132713,0.001361497,5.849682E-4,2.764574E-4,0.003027677,0.008246576,0.3804126,0.05667606,0.004551903,4.276459E-4,7.494734E-5,1.090668E-4,9.66198E-5,0.03116107,0.001218942,1.987147E-6,0.004441083,0.008159157,0.01592188,0.03421389,0.009612714,0.005889883,0.05567327,0.02066585,-1.343441E-4,9.87025,7.341074E-5,621291.3,621304.8
1.310474,0.001110805,6.283185,3.141593,6.283185,1179.792,0.2720914,-1.634937E8,1638.516,2.355883E8,1638.516,1.000001,0.174322,7.307694E-6,0.05558738,9.416975E-5,0.02998216,0.09132734,0.001361495,5.849674E-4,2.764557E-4,0.00302768,0.008246538,0.3804122,0.05667611,0.004551812,4.276364E-4,7.494607E-5,1.090627E-4,9.661788E-5,0.03116084,0.001218926,1.987125E-6,0.004441079,0.008159195,0.01592187,0.03421385,0.009612688,0.005890229,0.05567369,0.02066596,-1.343462E-4,9.870247,7.341074E-5,621291.7,621305.3
1.31053,0.001110852,6.283185,3.141593,6.283185,1179.791,0.2720914,-3.62708E7,1638.515,2.355881E8,1638.515,1.000001,0.1743221,7.309625E-6,0.05558776,9.421586E-5,0.02998126,0.09132819,0.001361486,5.849646E-4,2.764488E-4,0.00302769,0.008246382,0.3804108,0.05667635,0.004551447,4.275983E-4,7.494091E-5,1.090462E-4,9.661012E-5,0.03115991,0.00121886,1.987038E-6,0.004441063,0.008159348,0.01592187,0.03421368,0.009612584,0.005891554,0.05567539,0.02066638,-1.343543E-4,9.870243,7.341078E-5,621291.5,621305.1
1.310583,0.001110897,6.283185,3.141593,6.283185,1179.791,0.2720914,-1.583526E8,1638.513,2.355878E8,1638.513,1.000001,0.1743221,7.312187E-6,0.05558811,9.429965E-5,0.02998099,0.091329,0.001361477,5.849624E-4,2.764425E-4,0.0030277,0.008246234,0.3804093,0.05667657,0.004551102,4.275624E-4,7.493593E-5,1.090305E-4,9.660274E-5,0.03115903,0.001218798,1.986968E-6,0.004441047,0.008159493,0.01592186,0.03421351,0.009612485,0.005893125,0.05567699,0.02066678,-1.34362E-4,9.870235,7.341079E-5,621292.4,621306.5
1.31059,0.001110903,6.283185,3.141593,6.283185,1179.791,0.2720914,-2.418639E7,1638.513,2.355877E8,1638.513,1.000001,0.1743222,7.312083E-6,0.05558816,9.430447E-5,0.02998081,0.0913291,0.001361476,5.849622E-4,2.764416E-4,0.003027701,0.008246215,0.3804092,0.0566766,0.004551057,4.275578E-4,7.493528E-5,1.090285E-4,9.660179E-5,0.03115891,0.00121879,1.986959E-6,0.004441045,0.008159512,0.01592186,0.03421349,0.009612472,0.005893571,0.05567719,0.02066683,-1.34363E-4,9.870236,7.34108E-5,621292.3,621306.2
1.311118,0.00111135,6.283185,3.141593,6.283185,1179.788,0.2720914,-2.336941E7,1638.502,2.355858E8,1638.502,1.000001,0.1743229,7.330879E-6,0.05559169,9.44087E-5,0.02997313,0.09133715,0.001361378,5.849637E-4,2.76387E-4,0.003027794,0.008244742,0.3803949,0.05667867,0.004547603,4.272148E-4,7.488479E-5,1.088722E-4,9.652731E-5,0.0311501,0.001218168,1.986258E-6,0.00444085,0.008160942,0.01592179,0.03421177,0.009611466,0.005892897,0.05569333,0.02067084,-1.344396E-4,9.870194,7.341099E-5,621291.2,621305.8
1.311868,0.001111986,6.283185,3.141593,6.283185,1179.783,0.2720914,-1.153224E8,1638.483,2.355824E8,1638.483,1.000001,0.174324,7.347198E-6,0.05559675,9.493256E-5,0.02996493,0.0913486,0.001361228,5.85026E-4,2.763244E-4,0.003027944,0.00824264,0.3803748,0.05668154,0.004542679,4.267459E-4,7.48105E-5,1.0865E-4,9.641934E-5,0.03113756,0.001217286,1.985575E-6,0.004440477,0.008162974,0.01592169,0.03420928,0.009610027,0.005908423,0.05571677,0.02067655,-1.345475E-4,9.870117,7.341127E-5,621295.9,621313.4
1.311921,0.001112031,6.283185,3.141593,6.283185,1179.784,0.2720914,-1.139443E8,1638.482,2.355823E8,1638.482,1.000001,0.1743241,7.343058E-6,0.05559712,9.47979E-5,0.0299658,0.09134941,0.001361218,5.850331E-4,2.763204E-4,0.003027956,0.008242493,0.3803734,0.05668174,0.004542335,4.267131E-4,7.480508E-5,1.086345E-4,9.641172E-5,0.03113669,0.001217224,1.985542E-6,0.004440437,0.008163117,0.01592168,0.0342091,0.009609927,0.005910612,0.0557183,0.02067695,-1.345549E-4,9.870105,7.341122E-5,621298.9,621318.1
1.311965,0.001112068,6.283185,3.141593,6.283185,1179.783,0.2720914,-2.015711E7,1638.481,2.355821E8,1638.481,1.000001,0.1743241,7.340517E-6,0.05559743,9.475171E-5,0.02996493,0.0913501,0.00136121,5.850397E-4,2.763168E-4,0.003027965,0.008242368,0.3803723,0.05668192,0.004542042,4.266845E-4,7.48006E-5,1.086213E-4,9.640529E-5,0.03113594,0.001217172,1.985498E-6,0.004440404,0.008163238,0.01592168,0.03420896,0.009609842,0.005912275,0.05571957,0.02067728,-1.345612E-4,9.870103,7.341125E-5,621298.3,621317.4
1.312362,0.001112405,6.283185,3.141593,6.283185,1179.781,0.2720914,-2.097852E8,1638.471,2.355803E8,1638.471,1.000001,0.1743247,7.345732E-6,0.05560015,9.495008E-5,0.02996074,0.09135623,0.001361133,5.851098E-4,2.762883E-4,0.003028047,0.008241256,0.3803618,0.05668344,0.004539438,4.264366E-4,7.47601E-5,1.085039E-4,9.634769E-5,0.03112932,0.001216707,1.985211E-6,0.004440093,0.008164316,0.01592163,0.03420765,0.009609081,0.005918462,0.05573111,0.02068027,-1.346171E-4,9.87006,7.34114E-5,621302.2,621323.2
1.312379,0.001112419,6.283185,3.141593,6.283185,1179.781,0.2720914,-1.07492E8,1638.47,2.355801E8,1638.47,1.000001,0.1743247,7.343449E-6,0.05560028,9.507121E-5,0.02996062,0.09135649,0.001361131,5.851134E-4,2.762868E-4,0.003028053,0.008241209,0.3803614,0.05668351,0.004539329,4.264252E-4,7.475835E-5,1.084989E-4,9.634526E-5,0.03112904,0.001216688,1.98521E-6,0.004440077,0.008164363,0.01592163,0.0342076,0.00960905,0.005922997,0.05573158,0.0206804,-1.346195E-4,9.870058,7.341143E-5,621302.3,621323.3
1.312431,0.001112463,6.283185,3.141593,6.283185,1179.78,0.2720914,-1.126003E8,1638.467,2.355797E8,1638.467,1.000001,0.1743248,7.350437E-6,0.05560066,9.529685E-5,0.02996019,0.0913573,0.001361122,5.851246E-4,2.762829E-4,0.003028065,0.008241064,0.38036,0.05668372,0.00453899,4.263926E-4,7.475274E-5,1.084836E-4,9.633774E-5,0.03112818,0.001216627,1.985236E-6,0.004440032,0.008164505,0.01592163,0.03420743,0.009608952,0.005925701,0.05573295,0.02068079,-1.346267E-4,9.870051,7.341147E-5,621302.7,621323.8
1.312449,0.001112479,6.283185,3.141593,6.283185,1179.78,0.2720914,-6.644326E7,1638.467,2.355796E8,1638.467,1.000001,0.1743248,7.352054E-6,0.05560079,9.53443E-5,0.02995997,0.09135758,0.001361119,5.851285E-4,2.762817E-4,0.003028069,0.008241013,0.3803595,0.05668379,0.004538873,4.263814E-4,7.475074E-5,1.084782E-4,9.633511E-5,0.03112788,0.001216606,1.985249E-6,0.004440016,0.008164554,0.01592162,0.03420738,0.009608918,0.00592682,0.05573342,0.02068092,-1.346292E-4,9.870049,7.341149E-5,621302.7,621323.8
1.312621,0.001112624,6.283185,3.141593,6.283185,1179.779,0.2720914,-5.52018E7,1638.461,2.355786E8,1638.461,1.000001,0.1743251,7.356864E-6,0.05560205,9.549286E-5,0.02995945,0.09136029,0.001361089,5.851683E-4,2.762712E-4,0.003028108,0.00824053,0.3803549,0.05668443,0.004537745,4.262764E-4,7.473128E-5,1.084274E-4,9.630982E-5,0.03112501,0.001216404,1.985354E-6,0.004439846,0.008165019,0.0159216,0.03420679,0.009608586,0.005935502,0.0557379,0.02068219,-1.346533E-4,9.870024,7.341155E-5,621306.1,621329.0
1.312648,0.001112647,6.283185,3.141593,6.283185,1179.78,0.2720914,-3.915345E8,1638.459,2.355783E8,1638.459,1.000001,0.1743251,7.360256E-6,0.05560225,9.554885E-5,0.02996095,0.09136071,0.001361084,5.85175E-4,2.762697E-4,0.003028114,0.008240454,0.3803542,0.05668453,0.004537568,4.262601E-4,7.472821E-5,1.084194E-4,9.630586E-5,0.03112456,0.001216372,1.985374E-6,0.004439817,0.008165091,0.0159216,0.0342067,0.009608534,0.005935405,0.05573856,0.02068239,-1.34657E-4,9.870005,7.341149E-5,621310.2,621334.8
1.312658,0.001112655,6.283185,3.141593,6.283185,1179.779,0.2720914,-4.124593E8,1638.459,2.355782E8,1638.459,1.000001,0.1743252,7.354354E-6,0.05560233,9.558347E-5,0.0299608,0.09136087,0.001361083,5.851776E-4,2.762687E-4,0.003028119,0.008240427,0.380354,0.05668458,0.004537506,4.26253E-4,7.472709E-5,1.084166E-4,9.630443E-5,0.0311244,0.001216361,1.985383E-6,0.004439804,0.008165119,0.0159216,0.03420668,0.009608518,0.005941027,0.0557388,0.02068246,-1.346584E-4,9.870008,7.341153E-5,621310.1,621334.7
1.312664,0.001112661,6.283185,3.141593,6.283185,1179.778,0.2720914,-6.300042E7,1638.459,2.355782E8,1638.459,1.000001,0.1743252,7.351937E-6,0.05560238,9.559861E-5,0.02996059,0.09136097,0.001361082,5.851793E-4,2.762681E-4,0.003028122,0.008240409,0.3803538,0.05668461,0.004537464,4.262485E-4,7.472633E-5,1.084146E-4,9.630347E-5,0.03112429,0.001216354,1.98539E-6,0.004439796,0.008165137,0.0159216,0.03420666,0.009608506,0.00594362,0.05573895,0.02068251,-1.346593E-4,9.87001,7.341155E-5,621309.9,621334.4
1.312931,0.001112887,6.283185,3.141593,6.283185,1179.776,0.2720914,-4.373321E7,1638.452,2.35577E8,1638.452,1.000001,0.1743255,7.373052E-6,0.05560439,9.568633E-5,0.02995679,0.09136524,0.001361037,5.852538E-4,2.762548E-4,0.003028176,0.008239657,0.3803467,0.05668555,0.004535712,4.260893E-4,7.4695E-5,1.083357E-4,9.626399E-5,0.03111983,0.00121604,1.985628E-6,0.004439483,0.008165854,0.01592156,0.03420573,0.009607983,0.005942651,0.05574509,0.02068445,-1.346964E-4,9.869986,7.341169E-5,621308.9,621333.5
1.31332,0.001113217,6.283185,3.141593,6.283185,1179.772,0.2720914,-1.116206E8,1638.44,2.355748E8,1638.44,1.000001,0.1743261,7.398639E-6,0.05560728,9.618676E-5,0.02995092,0.09137141,0.001360961,5.853787E-4,2.762447E-4,0.003028264,0.008238561,0.3803362,0.05668682,0.004533152,4.258714E-4,7.464828E-5,1.082206E-4,9.620524E-5,0.03111331,0.001215582,1.986061E-6,0.004439009,0.00816689,0.01592149,0.03420431,0.009607209,0.005944727,0.05575474,0.02068731,-1.347503E-4,9.869951,7.341196E-5,621308.6,621332.9
1.31359,0.001113445,6.283185,3.141593,6.283185,1179.77,0.2720914,-3.678438E7,1638.433,2.355736E8,1638.433,1.000001,0.1743264,7.418113E-6,0.05560932,9.629799E-5,0.02994718,0.09137569,0.001360901,5.854737E-4,2.762458E-4,0.003028326,0.008237796,0.3803288,0.05668761,0.004531366,4.257347E-4,7.461402E-5,1.081407E-4,9.616341E-5,0.03110877,0.001215263,1.986555E-6,0.004438666,0.008167601,0.01592144,0.03420327,0.009606659,0.005942203,0.05576166,0.0206893,-1.347874E-4,9.869926,7.341209E-5,621307.5,621332.1
1.314611,0.001114311,6.283185,3.141593,6.283185,1179.764,0.2720914,-1.357872E7,1638.41,2.355696E8,1638.41,1.000001,0.1743278,7.454653E-6,0.05561678,9.649762E-5,0.02993219,0.09139161,0.001360639,5.858726E-4,2.762801E-4,0.003028584,0.00823489,0.3803012,0.05669056,0.004524572,4.252519E-4,7.448667E-5,1.078376E-4,9.600165E-5,0.03109157,0.001214059,1.988144E-6,0.004437317,0.008170312,0.01592125,0.03419937,0.009604576,0.005932214,0.05579175,0.02069704,-1.349275E-4,9.86984,7.341246E-5,621305.1,621330.5
1.31477,0.001114446,6.283185,3.141593,6.283185,1179.764,0.2720914,-2.016522E8,1638.407,2.35569E8,1638.407,1.000001,0.1743281,7.446286E-6,0.05561793,9.64359E-5,0.02993206,0.09139406,0.001360596,5.85938E-4,2.762877E-4,0.003028631,0.008234439,0.380297,0.05669105,0.004523518,4.251779E-4,7.446709E-5,1.077906E-4,9.597627E-5,0.03108891,0.001213873,1.988379E-6,0.004437093,0.008170738,0.01592123,0.03419878,0.009604259,0.00593865,0.05579678,0.02069826,-1.349485E-4,9.869815,7.341244E-5,621309.2,621336.8
1.314777,0.001114452,6.283185,3.141593,6.283185,1179.764,0.2720914,-3.240184E8,1638.406,2.35569E8,1638.406,1.000001,0.1743281,7.446115E-6,0.05561799,9.643897E-5,0.0299323,0.09139418,0.001360594,5.859412E-4,2.76288E-4,0.003028633,0.008234417,0.3802968,0.05669107,0.004523467,4.251741E-4,7.446616E-5,1.077884E-4,9.597505E-5,0.03108878,0.001213864,1.988389E-6,0.004437082,0.008170759,0.01592123,0.03419876,0.009604244,0.005938913,0.05579702,0.02069832,-1.349495E-4,9.869811,7.341243E-5,621309.7,621337.7
1.31479,0.001114463,6.283185,3.141593,6.283185,1179.764,0.2720914,-2.191561E7,1638.406,2.355689E8,1638.406,1.000001,0.1743281,7.444794E-6,0.05561808,9.643869E-5,0.02993193,0.09139437,0.001360591,5.859467E-4,2.762885E-4,0.003028637,0.008234381,0.3802965,0.05669112,0.004523382,4.251678E-4,7.446462E-5,1.077846E-4,9.597303E-5,0.03108857,0.001213849,1.988406E-6,0.004437063,0.008170793,0.01592123,0.03419871,0.009604219,0.005940089,0.0557974,0.02069842,-1.349512E-4,9.869813,7.341245E-5,621309.5,621337.3
1.316459,0.001115877,6.283185,3.141593,6.283185,1179.757,0.2720914,-2245593.0,1638.375,2.355635E8,1638.375,1.000001,0.1743304,7.500668E-6,0.05562992,9.685152E-5,0.02990504,0.09141959,0.001360113,5.866672E-4,2.764097E-4,0.003029097,0.008229606,0.3802512,0.05669588,0.004512252,4.244357E-4,7.425958E-5,1.072901E-4,9.570275E-5,0.03106048,0.001211886,1.990865E-6,0.004434686,0.008175273,0.01592092,0.0341924,0.009600843,0.005911553,0.05585627,0.0207115,-1.351742E-4,9.869687,7.341289E-5,621300.7,621328.0
1.333551,0.001130365,6.283185,3.141593,6.283185,1179.748,0.2720914,2.073598E7,1638.184,2.355298E8,1638.184,1.000001,0.1743559,7.442368E-6,0.05574273,9.565948E-5,0.02963024,0.09165846,0.001356034,5.871394E-4,2.771585E-4,0.00303415,0.008180872,0.3797785,0.05675004,0.004402224,4.160665E-4,7.264002E-5,1.023657E-4,9.311951E-5,0.03077935,0.001192174,1.979147E-6,0.004427795,0.008222387,0.01591718,0.03413257,0.009569012,0.005829493,0.05663926,0.02085373,-1.368411E-4,9.868609,7.341345E-5,621231.7,621251.7
1.334371,0.001131061,6.283185,3.141593,6.283185,1179.747,0.2720914,1.568723E7,1638.174,2.355281E8,1638.174,1.000001,0.1743571,7.430635E-6,0.05574792,9.558043E-5,0.02961753,0.09166982,0.001355933,5.870251E-4,2.770992E-4,0.00303435,0.008178585,0.379756,0.05675304,0.004397183,4.155613E-4,7.258293E-5,1.021381E-4,9.301081E-5,0.03076622,0.001191257,1.976693E-6,0.004428117,0.008224638,0.01591697,0.03412992,0.009567567,0.005828701,0.05667487,0.02086043,-1.368357E-4,9.868559,7.341351E-5,621229.3,621249.0
1.337409,0.001133635,6.283185,3.141593,6.283185,1179.742,0.2720914,1.414351E7,1638.137,2.355215E8,1638.137,1.000001,0.1743616,7.417864E-6,0.05576696,9.533079E-5,0.02956978,0.0917119,0.001355583,5.865972E-4,2.768378E-4,0.003035062,0.008170148,0.3796724,0.05676407,0.004378642,4.136727E-4,7.237704E-5,1.013018E-4,9.261457E-5,0.03071778,0.00118788,1.966994E-6,0.004429507,0.008232906,0.01591617,0.03412001,0.009562203,0.005827957,0.05680502,0.02088512,-1.372637E-4,9.868375,7.341381E-5,621218.4,621237.0
1.339664,0.001135547,6.283185,3.141593,6.283185,1179.738,0.2720914,9068519.0,1638.107,2.355163E8,1638.107,1.000001,0.174365,7.40646E-6,0.05578102,9.521112E-5,0.02953521,0.09174321,0.00135534,5.86305E-4,2.766176E-4,0.00303557,0.008163913,0.3796104,0.05677221,0.00436498,4.122722E-4,7.222629E-5,1.00687E-4,9.23246E-5,0.03068201,0.001185392,1.959699E-6,0.004430626,0.008238995,0.01591556,0.03411263,0.009558214,0.005831002,0.05689941,0.02090332,-1.375706E-4,9.868233,7.341409E-5,621212.2,621230.5
1.339908,0.001135753,6.283185,3.141593,6.283185,1179.736,0.2720914,-4.084812E7,1638.102,2.355154E8,1638.102,1.000001,0.1743653,7.40797E-6,0.05578257,9.550973E-5,0.02953195,0.0917466,0.001355316,5.86277E-4,2.765924E-4,0.003035628,0.008163243,0.3796038,0.0567731,0.004363515,4.121209E-4,7.220952E-5,1.00621E-4,9.22935E-5,0.03067817,0.001185125,1.959003E-6,0.004430742,0.008239649,0.01591549,0.03411183,0.009557786,0.00583785,0.05690928,0.02090526,-1.376042E-4,9.868214,7.341418E-5,621213.0,621231.4
1.339951,0.00113579,6.283185,3.141593,6.283185,1179.736,0.2720914,-2.150723E7,1638.101,2.355152E8,1638.101,1.000001,0.1743654,7.409024E-6,0.05578286,9.560172E-5,0.02953141,0.09174721,0.001355312,5.862721E-4,2.76588E-4,0.003035638,0.008163123,0.3796026,0.05677326,0.004363254,4.120942E-4,7.22063E-5,1.006093E-4,9.228794E-5,0.03067749,0.001185078,1.958909E-6,0.004430762,0.008239766,0.01591548,0.03411169,0.00955771,0.005840293,0.05691098,0.02090561,-1.376102E-4,9.86821,7.341421E-5,621213.2,621231.5
