Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_C3H3_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C6H5_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_BENZYNE_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H4C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.09409245,2.042618E-5,3.141593,0.7853982,3.141593,4593.89,0.1476364,-2.565669E9,1749.022,1.27519E8,1749.022,1.000009,0.9404512,2.39512E-4,0.008708314,1.129823E-4,0.007051008,0.004517583,1.858495E-4,9.055351E-5,1.997596E-4,1.319688E-4,6.460334E-4,0.01381833,3.699805E-5,7.373436E-5,0.006370451,0.001081144,2.934634E-4,1.835429E-4,0.004003418,1.473637E-4,0.01112166,4.76772E-6,5.273788E-6,7.637711E-6,3.14503E-6,2.786648E-5,6.600815E-5,3.995097E-5,4.286465E-7,8.982915E-6,5.872625,4.09188E-5,302693.0,302694.4
0.09411653,2.043142E-5,3.141593,0.7853982,3.141593,4593.884,0.1476364,-2.534301E9,1749.017,1.275186E8,1749.017,1.000009,0.9404494,2.394897E-4,0.00870887,1.129696E-4,0.007051589,0.004518292,1.85895E-4,9.057515E-5,1.997692E-4,1.319828E-4,6.461842E-4,0.01381972,3.699446E-5,7.376089E-5,0.006369943,0.001081001,2.934405E-4,1.835367E-4,0.004003746,1.473734E-4,0.01112019,4.765689E-6,5.275048E-6,7.640677E-6,3.146417E-6,2.787298E-5,6.602445E-5,3.996435E-5,4.289215E-7,8.98597E-6,5.872618,4.091886E-5,302692.7,302694.0
0.09615064,2.087423E-5,3.141593,0.7853982,3.141593,4593.349,0.1476364,-2.495702E9,1748.636,1.27485E8,1748.636,1.000009,0.9403047,2.378812E-4,0.008755442,1.119259E-4,0.007100112,0.004577963,1.897146E-4,9.239238E-5,2.005495E-4,1.331475E-4,6.588431E-4,0.01393669,3.671358E-5,7.60051E-5,0.006327273,0.001069208,2.914889E-4,1.83001E-4,0.004031073,1.481794E-4,0.0109974,4.605065E-6,5.381727E-6,7.892357E-6,3.264115E-6,2.84216E-5,6.74016E-5,4.109452E-5,4.525588E-7,9.244039E-6,5.87202,4.092362E-5,302661.9,302663.3
0.1002795,2.177322E-5,3.141593,0.7853982,3.141593,4592.282,0.1476364,-2.432396E9,1747.876,1.274182E8,1747.876,1.000009,0.9400177,2.346493E-4,0.008847838,1.099469E-4,0.007195359,0.004697554,1.973326E-4,9.60127E-5,2.019941E-4,1.354241E-4,6.840711E-4,0.014168,3.61617E-5,8.057942E-5,0.006242067,0.001046373,2.874644E-4,1.818346E-4,0.004084543,1.497227E-4,0.01075483,4.333673E-6,5.599649E-6,8.409522E-6,3.506025E-6,2.953192E-5,7.019853E-5,4.338826E-5,5.029822E-7,9.768134E-6,5.87083,4.093313E-5,302600.9,302602.2
0.1005153,2.182457E-5,3.141593,0.7853982,3.141593,4592.221,0.1476364,-2.450441E9,1747.833,1.274144E8,1747.833,1.000009,0.9400015,2.344537E-4,0.008853033,1.098433E-4,0.007200703,0.004704323,1.977623E-4,9.621654E-5,2.020711E-4,1.355507E-4,6.854931E-4,0.01418096,3.612996E-5,8.084144E-5,0.006237258,0.001045109,2.872327E-4,1.817651E-4,0.004087517,1.49807E-4,0.01074124,4.320047E-6,5.612147E-6,8.439315E-6,3.51996E-6,2.959519E-5,7.035835E-5,4.351924E-5,5.059621E-7,9.798074E-6,5.870763,4.093367E-5,302597.7,302599.1
0.1005733,2.183719E-5,3.141593,0.7853982,3.141593,4592.207,0.1476364,-2.457984E9,1747.822,1.274134E8,1747.822,1.000009,0.9399976,2.344013E-4,0.008854308,1.09821E-4,0.007202018,0.004705985,1.978678E-4,9.626659E-5,2.0209E-4,1.355818E-4,6.858422E-4,0.01418415,3.612191E-5,8.090585E-5,0.006236078,0.001044799,2.871757E-4,1.81748E-4,0.004088247,1.498275E-4,0.01073791,4.316726E-6,5.615219E-6,8.44664E-6,3.523387E-6,2.961074E-5,7.039762E-5,4.355142E-5,5.066959E-7,9.805432E-6,5.870747,4.093381E-5,302596.9,302598.3
0.100592,2.184127E-5,3.141593,0.7853982,3.141593,4592.202,0.1476364,-2.457551E9,1747.819,1.274131E8,1747.819,1.000009,0.9399963,2.343855E-4,0.00885472,1.098129E-4,0.007202452,0.004706522,1.979019E-4,9.628276E-5,2.02096E-4,1.355918E-4,6.85955E-4,0.01418517,3.61193E-5,8.092665E-5,0.006235696,0.001044699,2.871573E-4,1.817425E-4,0.004088482,1.498342E-4,0.01073683,4.315655E-6,5.616211E-6,8.449007E-6,3.524494E-6,2.961576E-5,7.041031E-5,4.356182E-5,5.069331E-7,9.807808E-6,5.870741,4.093385E-5,302596.7,302598.1
0.1006428,2.185234E-5,3.141593,0.7853982,3.141593,4592.189,0.1476364,-2.442574E9,1747.809,1.274123E8,1747.809,1.000009,0.9399928,2.343411E-4,0.008855838,1.097905E-4,0.00720361,0.004707979,1.979943E-4,9.632663E-5,2.021125E-4,1.356191E-4,6.86261E-4,0.01418796,3.61122E-5,8.098313E-5,0.006234661,0.001044428,2.871073E-4,1.817275E-4,0.004089122,1.498522E-4,0.01073391,4.312755E-6,5.618906E-6,8.455432E-6,3.5275E-6,2.96294E-5,7.044475E-5,4.359005E-5,5.075772E-7,9.814261E-6,5.870727,4.093396E-5,302596.1,302597.5
0.1006734,2.185898E-5,3.141593,0.7853982,3.141593,4592.181,0.1476364,-2.4289E9,1747.804,1.274118E8,1747.804,1.000009,0.9399907,2.343137E-4,0.008856509,1.097762E-4,0.007204293,0.004708854,1.980499E-4,9.635297E-5,2.021224E-4,1.356354E-4,6.864448E-4,0.01418964,3.610791E-5,8.101705E-5,0.00623404,0.001044265,2.870773E-4,1.817185E-4,0.004089505,1.498631E-4,0.01073216,4.311018E-6,5.620524E-6,8.459291E-6,3.529305E-6,2.963758E-5,7.046544E-5,4.3607E-5,5.079643E-7,9.818135E-6,5.870718,4.093403E-5,302595.6,302597.0
0.1017173,2.208631E-5,3.141593,0.7853982,3.141593,4591.915,0.1476364,-2.421142E9,1747.615,1.273952E8,1747.615,1.000009,0.9399198,2.335123E-4,0.008879381,1.093126E-4,0.007227628,0.004738715,1.99943E-4,9.725079E-5,2.024543E-4,1.361906E-4,6.927086E-4,0.01424665,3.596792E-5,8.217804E-5,0.006212854,0.001038733,2.860496E-4,1.814075E-4,0.004102544,1.502301E-4,0.01067243,4.253313E-6,5.675911E-6,8.591576E-6,3.591178E-6,2.99174E-5,7.117294E-5,4.418669E-5,5.2131E-7,9.950666E-6,5.870423,4.093641E-5,302580.7,302582.2
0.1018879,2.212347E-5,3.141593,0.7853982,3.141593,4591.871,0.1476364,-2.453857E9,1747.584,1.273925E8,1747.584,1.000009,0.9399082,2.333751E-4,0.008883103,1.092404E-4,0.007231458,0.004743583,2.002514E-4,9.739697E-5,2.025075E-4,1.362806E-4,6.937286E-4,0.01425592,3.594544E-5,8.236793E-5,0.006209402,0.001037837,2.858813E-4,1.813561E-4,0.00410466,1.502892E-4,0.01066272,4.244191E-6,5.684973E-6,8.613246E-6,3.601313E-6,2.996311E-5,7.128859E-5,4.428142E-5,5.235109E-7,9.972327E-6,5.870374,4.093679E-5,302578.6,302580.1
0.1019114,2.212858E-5,3.141593,0.7853982,3.141593,4591.865,0.1476364,-2.410528E9,1747.579,1.273921E8,1747.579,1.000009,0.9399066,2.333552E-4,0.008883615,1.0923E-4,0.007231977,0.004744252,2.002937E-4,9.741705E-5,2.025148E-4,1.36293E-4,6.938687E-4,0.01425719,3.59423E-5,8.239403E-5,0.006208929,0.001037713,2.858582E-4,1.813491E-4,0.00410495,1.502973E-4,0.01066139,4.242944E-6,5.686219E-6,8.616226E-6,3.602707E-6,2.996939E-5,7.130448E-5,4.429444E-5,5.238138E-7,9.975304E-6,5.870368,4.093685E-5,302578.2,302579.8
0.1019595,2.213907E-5,3.141593,0.7853982,3.141593,4591.853,0.1476364,-2.425495E9,1747.571,1.273913E8,1747.571,1.000009,0.9399033,2.333144E-4,0.008884665,1.09208E-4,0.007233065,0.004745626,2.003807E-4,9.745828E-5,2.025297E-4,1.363184E-4,6.941564E-4,0.01425981,3.593583E-5,8.244765E-5,0.006207955,0.001037461,2.858107E-4,1.813345E-4,0.004105547,1.50314E-4,0.01065865,4.240387E-6,5.688778E-6,8.622346E-6,3.60557E-6,2.998229E-5,7.133713E-5,4.432118E-5,5.244363E-7,9.981419E-6,5.870354,4.093695E-5,302577.7,302579.3
0.1020067,2.214935E-5,3.141593,0.7853982,3.141593,4591.841,0.1476364,-2.402421E9,1747.562,1.273906E8,1747.562,1.000009,0.9399001,2.332728E-4,0.008885694,1.09186E-4,0.007234117,0.004746971,2.004659E-4,9.749869E-5,2.025443E-4,1.363433E-4,6.944384E-4,0.01426237,3.592942E-5,8.25002E-5,0.006207001,0.001037213,2.857641E-4,1.813203E-4,0.004106131,1.503303E-4,0.01065597,4.237888E-6,5.691286E-6,8.628346E-6,3.608376E-6,2.999493E-5,7.136913E-5,4.434739E-5,5.250468E-7,9.987412E-6,5.870341,4.093706E-5,302577.0,302578.6
0.1020582,2.216056E-5,3.141593,0.7853982,3.141593,4591.828,0.1476364,-2.407214E9,1747.553,1.273898E8,1747.553,1.000009,0.9398967,2.332291E-4,0.008886815,1.091609E-4,0.007235257,0.004748438,2.005588E-4,9.754271E-5,2.025602E-4,1.363704E-4,6.947455E-4,0.01426516,3.592241E-5,8.255748E-5,0.006205962,0.001036944,2.857133E-4,1.813048E-4,0.004106767,1.50348E-4,0.01065304,4.235172E-6,5.69402E-6,8.634886E-6,3.611435E-6,3.000871E-5,7.1404E-5,4.437596E-5,5.257125E-7,9.993943E-6,5.870326,4.093718E-5,302576.3,302577.9
0.102832,2.232907E-5,3.141593,0.7853982,3.141593,4591.632,0.1476364,-2.405934E9,1747.414,1.273775E8,1747.414,1.000009,0.9398445,2.326412E-4,0.008903625,1.088291E-4,0.007252357,0.004770456,2.019519E-4,9.82031E-5,2.027962E-4,1.367758E-4,6.99353E-4,0.01430697,3.581989E-5,8.34193E-5,0.00619037,0.001032912,2.849495E-4,1.8107E-4,0.004116287,1.506129E-4,0.01060926,4.195202E-6,5.735151E-6,8.733398E-6,3.657506E-6,3.02158E-5,7.192848E-5,4.48055E-5,5.357854E-7,1.009217E-5,5.870109,4.093893E-5,302565.6,302567.3
0.1028953,2.234286E-5,3.141593,0.7853982,3.141593,4591.615,0.1476364,-2.428759E9,1747.402,1.273765E8,1747.402,1.000009,0.9398402,2.325876E-4,0.008904997,1.088096E-4,0.00725374,0.004772254,2.020656E-4,9.8257E-5,2.028153E-4,1.368088E-4,6.997289E-4,0.01431038,3.581157E-5,8.348984E-5,0.006189098,0.001032584,2.848869E-4,1.810506E-4,0.004117062,1.506343E-4,0.01060569,4.192005E-6,5.738519E-6,8.741469E-6,3.661281E-6,3.023274E-5,7.197139E-5,4.484064E-5,5.366144E-7,1.010021E-5,5.870091,4.093908E-5,302564.9,302566.6
0.1033839,2.244928E-5,3.141593,0.7853982,3.141593,4591.491,0.1476364,-2.388919E9,1747.314,1.273688E8,1747.314,1.00001,0.9398075,2.322296E-4,0.00891557,1.086161E-4,0.007264437,0.004786119,2.029419E-4,9.867235E-5,2.029608E-4,1.370628E-4,7.026264E-4,0.01433663,3.574792E-5,8.403455E-5,0.00617929,0.001030061,2.844036E-4,1.809009E-4,0.004123024,1.507992E-4,0.01057821,4.167688E-6,5.764525E-6,8.803846E-6,3.690449E-6,3.036342E-5,7.230264E-5,4.511186E-5,5.430378E-7,1.016224E-5,5.869955,4.094018E-5,302557.9,302559.5
0.103959,2.257454E-5,3.141593,0.7853982,3.141593,4591.347,0.1476364,-2.466622E9,1747.211,1.273597E8,1747.211,1.00001,0.9397689,2.318219E-4,0.008927967,1.08373E-4,0.007277047,0.004802401,2.039698E-4,9.915951E-5,2.031291E-4,1.373597E-4,7.06025E-4,0.01436738,3.567733E-5,8.467598E-5,0.006167779,0.001027114,2.83834E-4,1.807231E-4,0.004129997,1.509914E-4,0.010546,4.139847E-6,5.795156E-6,8.8774E-6,3.724839E-6,3.051712E-5,7.269247E-5,4.543097E-5,5.506561E-7,1.023523E-5,5.869793,4.094147E-5,302550.3,302552.3
0.1039698,2.257688E-5,3.141593,0.7853982,3.141593,4591.344,0.1476364,-2.358774E9,1747.209,1.273595E8,1747.209,1.00001,0.9397682,2.318134E-4,0.008928199,1.083672E-4,0.007277271,0.004802706,2.03989E-4,9.916861E-5,2.031323E-4,1.373652E-4,7.060885E-4,0.01436796,3.567601E-5,8.468798E-5,0.006167564,0.001027059,2.838234E-4,1.807197E-4,0.004130127,1.509949E-4,0.0105454,4.139335E-6,5.795729E-6,8.878777E-6,3.725483E-6,3.051999E-5,7.269977E-5,4.543694E-5,5.507992E-7,1.02366E-5,5.869791,4.094149E-5,302550.1,302552.0
0.1040086,2.258534E-5,3.141593,0.7853982,3.141593,4591.334,0.1476364,-2.40059E9,1747.203,1.273589E8,1747.203,1.00001,0.9397656,2.317779E-4,0.008929034,1.083463E-4,0.00727813,0.004803804,2.040583E-4,9.920146E-5,2.031435E-4,1.373852E-4,7.063176E-4,0.01437003,3.567111E-5,8.473133E-5,0.006166788,0.001026861,2.837849E-4,1.807077E-4,0.004130596,1.510078E-4,0.01054324,4.137484E-6,5.7978E-6,8.883751E-6,3.727809E-6,3.053037E-5,7.27261E-5,4.54585E-5,5.513161E-7,1.024153E-5,5.86978,4.094158E-5,302549.7,302551.6
0.1040574,2.259596E-5,3.141593,0.7853982,3.141593,4591.322,0.1476364,-2.385147E9,1747.194,1.273582E8,1747.194,1.00001,0.9397624,2.317318E-4,0.008930083,1.08322E-4,0.007279194,0.004805182,2.041452E-4,9.924267E-5,2.031576E-4,1.374103E-4,7.06605E-4,0.01437263,3.566482E-5,8.478572E-5,0.006165815,0.001026612,2.837366E-4,1.806925E-4,0.004131184,1.510239E-4,0.01054052,4.135168E-6,5.800398E-6,8.889993E-6,3.730727E-6,3.05434E-5,7.275915E-5,4.548555E-5,5.519651E-7,1.024772E-5,5.869766,4.094169E-5,302549.0,302551.0
0.1041342,2.261269E-5,3.141593,0.7853982,3.141593,4591.303,0.1476364,-2.380406E9,1747.18,1.27357E8,1747.18,1.00001,0.9397573,2.31662E-4,0.008931734,1.082853E-4,0.007280876,0.004807353,2.042822E-4,9.930758E-5,2.031798E-4,1.374498E-4,7.070578E-4,0.01437672,3.565466E-5,8.487144E-5,0.006164281,0.001026221,2.836605E-4,1.806687E-4,0.004132111,1.510493E-4,0.01053623,4.131529E-6,5.804492E-6,8.899832E-6,3.735328E-6,3.056392E-5,7.281122E-5,4.552817E-5,5.529887E-7,1.025747E-5,5.869745,4.094186E-5,302548.1,302550.1
0.1042321,2.263402E-5,3.141593,0.7853982,3.141593,4591.278,0.1476364,-2.378511E9,1747.163,1.273554E8,1747.163,1.00001,0.9397508,2.315757E-4,0.008933838,1.082433E-4,0.007282995,0.00481012,2.044568E-4,9.939031E-5,2.032079E-4,1.375001E-4,7.076348E-4,0.01438194,3.564138E-5,8.498073E-5,0.006162328,0.001025722,2.835635E-4,1.806382E-4,0.004133291,1.510815E-4,0.01053077,4.126911E-6,5.809713E-6,8.912379E-6,3.741195E-6,3.059008E-5,7.287762E-5,4.55825E-5,5.542951E-7,1.02699E-5,5.869718,4.094208E-5,302546.7,302548.8
0.1050598,2.28143E-5,3.141593,0.7853982,3.141593,4591.07,0.1476364,-2.360905E9,1747.016,1.273425E8,1747.016,1.00001,0.9396959,2.310131E-4,0.008951563,1.078917E-4,0.007300811,0.004833462,2.059277E-4,1.000875E-4,2.034422E-4,1.379225E-4,7.124969E-4,0.01442585,3.553764E-5,8.59049E-5,0.006145855,0.001021533,2.827432E-4,1.803793E-4,0.00414321,1.513527E-4,0.01048482,4.088775E-6,5.853853E-6,9.018617E-6,3.790857E-6,3.081104E-5,7.343872E-5,4.604163E-5,5.654095E-7,1.037494E-5,5.869489,4.094393E-5,302535.1,302537.1
0.1057842,2.297209E-5,3.141593,0.7853982,3.141593,4590.89,0.1476364,-2.399488E9,1746.888,1.273312E8,1746.888,1.00001,0.939648,2.305174E-4,0.008966992,1.075806E-4,0.007316328,0.00485383,2.072089E-4,1.006949E-4,2.03642E-4,1.382887E-4,7.167319E-4,0.01446404,3.545288E-5,8.671442E-5,0.006131497,0.001017905,2.820243E-4,1.8015E-4,0.004151814,1.515867E-4,0.01044486,4.056647E-6,5.892532E-6,9.111858E-6,3.834434E-6,3.100427E-5,7.392982E-5,4.644332E-5,5.752493E-7,1.046686E-5,5.869289,4.094554E-5,302525.3,302527.5
0.1058143,2.297864E-5,3.141593,0.7853982,3.141593,4590.883,0.1476364,-2.380878E9,1746.882,1.273307E8,1746.882,1.00001,0.939646,2.304948E-4,0.008967631,1.075678E-4,0.007317008,0.004854674,2.07262E-4,1.0072E-4,2.036501E-4,1.383039E-4,7.169074E-4,0.01446562,3.544929E-5,8.674806E-5,0.006130902,0.001017755,2.819944E-4,1.801404E-4,0.004152169,1.515963E-4,0.01044321,4.055336E-6,5.89414E-6,9.115736E-6,3.836247E-6,3.101229E-5,7.395022E-5,4.646E-5,5.756603E-7,1.047068E-5,5.86928,4.094561E-5,302525.1,302527.4
0.1058447,2.298526E-5,3.141593,0.7853982,3.141593,4590.875,0.1476364,-2.35852E9,1746.877,1.273303E8,1746.877,1.00001,0.9396441,2.304635E-4,0.008968277,1.075548E-4,0.007317645,0.004855527,2.073156E-4,1.007455E-4,2.036584E-4,1.383192E-4,7.170846E-4,0.01446721,3.544554E-5,8.678203E-5,0.006130302,0.001017604,2.819642E-4,1.801307E-4,0.004152529,1.51606E-4,0.01044154,4.054016E-6,5.895764E-6,9.119652E-6,3.838077E-6,3.102039E-5,7.397082E-5,4.647685E-5,5.760754E-7,1.047454E-5,5.869272,4.094568E-5,302524.7,302526.9
0.1060672,2.303373E-5,3.141593,0.7853982,3.141593,4590.82,0.1476364,-2.396912E9,1746.838,1.273268E8,1746.838,1.00001,0.9396294,2.30277E-4,0.008973,1.074588E-4,0.007322413,0.004861771,2.07708E-4,1.009315E-4,2.037187E-4,1.384311E-4,7.183814E-4,0.0144789,3.541699E-5,8.703088E-5,0.006125905,0.001016496,2.817434E-4,1.800599E-4,0.004155155,1.516768E-4,0.01042932,4.044399E-6,5.907656E-6,9.148349E-6,3.851489E-6,3.107973E-5,7.412171E-5,4.660023E-5,5.791211E-7,1.050278E-5,5.869211,4.094617E-5,302521.8,302524.2
0.1060982,2.304047E-5,3.141593,0.7853982,3.141593,4590.812,0.1476364,-2.366531E9,1746.832,1.273263E8,1746.832,1.00001,0.9396274,2.302525E-4,0.008973656,1.074459E-4,0.007323081,0.004862638,2.077625E-4,1.009573E-4,2.03727E-4,1.384466E-4,7.185615E-4,0.01448052,3.541299E-5,8.706548E-5,0.006125294,0.001016342,2.817127E-4,1.8005E-4,0.004155519,1.516867E-4,0.01042762,4.04307E-6,5.90931E-6,9.15234E-6,3.853354E-6,3.108798E-5,7.414269E-5,4.661739E-5,5.795451E-7,1.05067E-5,5.869202,4.094624E-5,302521.5,302523.9
0.1061394,2.304945E-5,3.141593,0.7853982,3.141593,4590.802,0.1476364,-2.34748E9,1746.825,1.273257E8,1746.825,1.00001,0.9396246,2.30217E-4,0.00897453,1.074281E-4,0.007323969,0.004863794,2.078351E-4,1.009917E-4,2.037381E-4,1.384673E-4,7.188015E-4,0.01448268,3.540759E-5,8.711159E-5,0.00612448,0.001016138,2.816717E-4,1.800369E-4,0.004156005,1.516997E-4,0.01042536,4.041302E-6,5.911513E-6,9.157659E-6,3.85584E-6,3.109897E-5,7.417064E-5,4.664024E-5,5.801105E-7,1.051193E-5,5.869191,4.094633E-5,302521.0,302523.4
0.1061701,2.305614E-5,3.141593,0.7853982,3.141593,4590.794,0.1476364,-2.363843E9,1746.819,1.273252E8,1746.819,1.00001,0.9396226,2.301906E-4,0.00897518,1.074145E-4,0.007324628,0.004864654,2.078891E-4,1.010174E-4,2.037463E-4,1.384827E-4,7.1898E-4,0.01448429,3.540354E-5,8.714589E-5,0.006123875,0.001015985,2.816413E-4,1.800271E-4,0.004156366,1.517094E-4,0.01042368,4.039989E-6,5.913153E-6,9.161617E-6,3.857689E-6,3.110714E-5,7.419143E-5,4.665725E-5,5.805314E-7,1.051582E-5,5.869182,4.09464E-5,302520.6,302523.1
0.1066028,2.315039E-5,3.141593,0.7853982,3.141593,4590.687,0.1476364,-2.343462E9,1746.743,1.273185E8,1746.743,1.00001,0.9395943,2.298842E-4,0.008984338,1.072344E-4,0.007333772,0.004876773,2.086501E-4,1.013782E-4,2.038617E-4,1.386991E-4,7.214947E-4,0.01450692,3.534822E-5,8.762996E-5,0.006115348,0.001013843,2.81212E-4,1.798888E-4,0.004161446,1.518462E-4,0.01040001,4.02167E-6,5.936283E-6,9.217501E-6,3.883804E-6,3.122244E-5,7.448482E-5,4.68971E-5,5.864873E-7,1.057072E-5,5.869064,4.094736E-5,302514.7,302517.2
0.1069583,2.322784E-5,3.141593,0.7853982,3.141593,4590.598,0.1476364,-2.347938E9,1746.681,1.27313E8,1746.681,1.00001,0.939571,2.296422E-4,0.008991844,1.071069E-4,0.007341278,0.004886714,2.092739E-4,1.01674E-4,2.039552E-4,1.388761E-4,7.235558E-4,0.01452545,3.530526E-5,8.802786E-5,0.006108356,0.001012092,2.80859E-4,1.797745E-4,0.004165601,1.519577E-4,0.01038063,4.006897E-6,5.955299E-6,9.263483E-6,3.905287E-6,3.131713E-5,7.472588E-5,4.709413E-5,5.914083E-7,1.061583E-5,5.868967,4.094815E-5,302510.0,302512.5
0.1071099,2.326087E-5,3.141593,0.7853982,3.141593,4590.561,0.1476364,-2.375873E9,1746.654,1.273107E8,1746.654,1.00001,0.9395611,2.295296E-4,0.00899504,1.070555E-4,0.007344491,0.00489095,2.095395E-4,1.018E-4,2.039947E-4,1.389513E-4,7.244334E-4,0.01453334,3.528669E-5,8.819758E-5,0.006105379,0.001011347,2.807083E-4,1.797257E-4,0.004167367,1.520049E-4,0.01037238,4.000675E-6,5.963412E-6,9.283109E-6,3.914457E-6,3.13575E-5,7.482868E-5,4.717815E-5,5.93514E-7,1.063506E-5,5.868925,4.094848E-5,302508.1,302510.7
0.1071388,2.326715E-5,3.141593,0.7853982,3.141593,4590.554,0.1476364,-2.347642E9,1746.649,1.273102E8,1746.649,1.00001,0.9395592,2.29508E-4,0.008995648,1.070446E-4,0.007345104,0.004891755,2.0959E-4,1.018239E-4,2.040022E-4,1.389656E-4,7.246003E-4,0.01453484,3.528317E-5,8.822988E-5,0.006104813,0.001011205,2.806797E-4,1.797164E-4,0.004167702,1.520138E-4,0.01037081,3.999496E-6,5.964956E-6,9.286844E-6,3.916202E-6,3.136518E-5,7.484824E-5,4.719413E-5,5.939151E-7,1.063872E-5,5.868917,4.094854E-5,302507.7,302510.3
0.107192,2.327875E-5,3.141593,0.7853982,3.141593,4590.54,0.1476364,-2.35194E9,1746.64,1.273094E8,1746.64,1.00001,0.9395557,2.294672E-4,0.008996769,1.070242E-4,0.00734624,0.004893242,2.096832E-4,1.018681E-4,2.04016E-4,1.38992E-4,7.249083E-4,0.01453761,3.527661E-5,8.828951E-5,0.006103768,0.001010944,2.806268E-4,1.796992E-4,0.004168322,1.520304E-4,0.01036792,3.997324E-6,5.967806E-6,9.293741E-6,3.919424E-6,3.137936E-5,7.488435E-5,4.722365E-5,5.94656E-7,1.064547E-5,5.868902,4.094866E-5,302507.1,302509.8
0.1074151,2.332734E-5,3.141593,0.7853982,3.141593,4590.485,0.1476364,-2.333729E9,1746.601,1.273059E8,1746.601,1.00001,0.9395412,2.293088E-4,0.009001464,1.069313E-4,0.007350918,0.004899466,2.100733E-4,1.020532E-4,2.040735E-4,1.391024E-4,7.261972E-4,0.01454919,3.524921E-5,8.853928E-5,0.006099395,0.001009852,2.804052E-4,1.796271E-4,0.004170912,1.520995E-4,0.01035581,3.988289E-6,5.979745E-6,9.322643E-6,3.932926E-6,3.143873E-5,7.503559E-5,4.734723E-5,5.977652E-7,1.067377E-5,5.868842,4.094915E-5,302504.1,302506.8
0.1089676,2.366557E-5,3.141593,0.7853982,3.141593,4590.104,0.1476364,-2.321594E9,1746.33,1.272822E8,1746.33,1.00001,0.9394407,2.282829E-4,0.009033949,1.063096E-4,0.007383225,0.004942642,2.127738E-4,1.033347E-4,2.044618E-4,1.398625E-4,7.351191E-4,0.0146292,3.507039E-5,9.027939E-5,0.006069104,0.001002338,2.788622E-4,1.7912E-4,0.004188757,1.525732E-4,0.01027217,3.927867E-6,6.062942E-6,9.524437E-6,4.027165E-6,3.185157E-5,7.60883E-5,4.820704E-5,6.196787E-7,1.087066E-5,5.868421,4.095256E-5,302483.5,302486.6
0.1094111,2.376218E-5,3.141593,0.7853982,3.141593,4589.996,0.1476364,-2.309421E9,1746.253,1.272754E8,1746.253,1.00001,0.9394119,2.279523E-4,0.009043167,1.061443E-4,0.007392498,0.004954927,2.135404E-4,1.036986E-4,2.045688E-4,1.400772E-4,7.376516E-4,0.01465187,3.501747E-5,9.077689E-5,0.006060499,0.001000217,2.784213E-4,1.789736E-4,0.004193794,1.527055E-4,0.01024847,3.911358E-6,6.086737E-6,9.582265E-6,4.054164E-6,3.196937E-5,7.638899E-5,4.845248E-5,6.260247E-7,1.092689E-5,5.8683,4.095352E-5,302478.6,302482.0
0.1094364,2.37677E-5,3.141593,0.7853982,3.141593,4589.989,0.1476364,-2.32029E9,1746.249,1.27275E8,1746.249,1.00001,0.9394104,2.279232E-4,0.009043693,1.061336E-4,0.007393013,0.004955628,2.135841E-4,1.037194E-4,2.045749E-4,1.400894E-4,7.377961E-4,0.01465316,3.501424E-5,9.080532E-5,0.006060009,0.001000096,2.783962E-4,1.789652E-4,0.004194081,1.527129E-4,0.01024712,3.910425E-6,6.088097E-6,9.58557E-6,4.055707E-6,3.19761E-5,7.640617E-5,4.84665E-5,6.263882E-7,1.09301E-5,5.868293,4.095358E-5,302478.2,302481.7
