Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_C10H8_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_STILB_Soln#9 (),Mole_fraction_C6H5C2H_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_BIPHENYL_Soln#9 (),Mole_fraction_C14H10_Soln#9 (),Mole_fraction_C16H10_Soln#9 (),Mole_fraction_BIN1B_Soln#9 (),Mole_fraction_BIN1A_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
0.001708375,15.86741,-3269610.0,1396.266,1396.266,0.001449687,1.0,0.8736873,0.01997499,1.596965E-4,0.01726216,0.003852555,4.302962E-5,0.02885541,1.229581E-4,0.03143602,3.736614E-4,4.173462E-4,0.004012813,0.01865872,3.352117E-5,3.786402E-5,1.119698E-4,3.212609E-4,1.138418E-4,7.36737E-6,1.083333E-4,10.46777,9.136252E-5,659841.4,659841.4
0.00170841,15.86741,-3241073.0,1396.266,1396.266,0.001449687,1.0,0.8736871,0.01997509,1.59697E-4,0.01726227,0.003852591,4.30304E-5,0.02885564,1.229613E-4,0.03143593,3.7366E-4,4.173459E-4,0.004012835,0.01865852,3.352053E-5,3.786466E-5,1.119718E-4,3.212648E-4,1.138433E-4,7.367586E-6,1.083353E-4,10.46777,9.136252E-5,659841.3,659841.4
0.001708622,15.86742,-3170757.0,1396.266,1396.266,0.001449687,1.0,0.8736857,0.01997565,1.597001E-4,0.01726294,0.003852809,4.303513E-5,0.02885707,1.229809E-4,0.03143537,3.736516E-4,4.173446E-4,0.004012968,0.01865734,3.351663E-5,3.786857E-5,1.119836E-4,3.212886E-4,1.138523E-4,7.3689E-6,1.083478E-4,10.46777,9.136249E-5,659841.0,659841.1
0.00175806,15.86863,-2957356.0,1396.235,1396.235,0.001449687,1.0,0.87337,0.02010723,1.604329E-4,0.01741784,0.0039034,4.413994E-5,0.02918779,1.275739E-4,0.0313055,3.717567E-4,4.170043E-4,0.004043459,0.01838288,3.26722E-5,3.878244E-5,1.147463E-4,3.268203E-4,1.159413E-4,7.678673E-6,1.112494E-4,10.46674,9.135553E-5,659776.1,659776.1
0.002,15.87459,-1957682.0,1396.112,1396.112,0.001449687,1.0,0.8718817,0.02074037,1.642717E-4,0.01813517,0.004143634,4.958532E-5,0.03074917,1.508805E-4,0.03067751,3.63261E-4,4.14582E-4,0.004180341,0.01710209,2.973422E-5,4.331711E-5,1.283773E-4,3.537473E-4,1.258467E-4,9.282324E-6,1.254862E-4,10.46189,9.132123E-5,659470.5,659470.6
0.003,15.90022,1409346.0,1396.077,1396.077,0.001449687,1.0,0.8665611,0.02320886,1.827313E-4,0.02049878,0.005028292,7.249782E-5,0.03635657,2.601479E-4,0.0282114,3.339374E-4,3.945315E-4,0.004564923,0.01273068,2.304719E-5,6.26472E-5,1.861621E-4,4.63023E-4,1.614115E-4,1.746843E-5,1.843565E-4,10.44476,9.1174E-5,658390.8,658391.0
0.003469659,15.9127,2604567.0,1396.269,1396.269,0.001449687,1.0,0.8644369,0.02430132,1.917804E-4,0.02133763,0.005394933,8.332479E-5,0.0386046,3.173718E-4,0.0271176,3.219821E-4,3.81318E-4,0.00466519,0.01109318,2.068652E-5,7.178703E-5,2.137855E-4,5.132705E-4,1.753294E-4,2.226842E-5,2.116677E-4,10.43801,9.110251E-5,657966.0,657967.5
0.003479843,15.91297,2600369.0,1396.275,1396.275,0.001449687,1.0,0.8643931,0.02432457,1.919744E-4,0.0213542,0.00540259,8.355934E-5,0.03865101,3.186472E-4,0.02709433,3.217052E-4,3.810131E-4,0.004666895,0.01106016,2.063833E-5,7.19843E-5,2.143863E-4,5.143521E-4,1.756131E-4,2.237957E-5,2.12256E-4,10.43787,9.110096E-5,657957.3,657958.8
0.003487895,15.91319,2601920.0,1396.279,1396.279,0.001449687,1.0,0.8643586,0.02434295,1.921276E-4,0.02136725,0.005408636,8.374475E-5,0.03868763,3.196562E-4,0.02707594,3.214958E-4,3.807715E-4,0.004668229,0.01103412,2.060037E-5,7.214023E-5,2.148614E-4,5.152067E-4,1.758368E-4,2.246707E-5,2.127206E-4,10.43776,9.109972E-5,657950.5,657951.9
0.003488006,15.91319,2630458.0,1396.279,1396.279,0.001449687,1.0,0.8643581,0.0243432,1.921297E-4,0.02136743,0.00540872,8.374731E-5,0.03868814,3.196701E-4,0.02707568,3.214929E-4,3.807681E-4,0.004668247,0.01103376,2.059985E-5,7.214238E-5,2.148679E-4,5.152185E-4,1.758398E-4,2.246828E-5,2.12727E-4,10.43776,9.109971E-5,657950.4,657951.8
0.003490265,15.91325,2577542.0,1396.28,1396.28,0.001449687,1.0,0.8643485,0.02434835,1.921727E-4,0.02137109,0.005410415,8.379934E-5,0.03869841,3.199534E-4,0.02707053,3.214329E-4,3.807003E-4,0.00466862,0.01102646,2.05892E-5,7.218612E-5,2.150012E-4,5.154583E-4,1.759025E-4,2.249283E-5,2.128574E-4,10.43773,9.109936E-5,657948.5,657949.9
0.003490419,15.91325,2587226.0,1396.28,1396.28,0.001449687,1.0,0.8643478,0.0243487,1.921756E-4,0.02137133,0.005410529,8.380287E-5,0.0386991,3.199726E-4,0.02707018,3.214287E-4,3.806957E-4,0.004668645,0.01102597,2.058848E-5,7.218909E-5,2.150103E-4,5.154746E-4,1.759068E-4,2.249449E-5,2.128662E-4,10.43773,9.109934E-5,657948.3,657949.8
0.003490579,15.91326,2540407.0,1396.28,1396.28,0.001449687,1.0,0.8643471,0.02434907,1.921787E-4,0.02137159,0.00541065,8.380656E-5,0.03869983,3.199927E-4,0.02706981,3.214243E-4,3.806909E-4,0.004668671,0.01102545,2.058772E-5,7.219219E-5,2.150197E-4,5.154916E-4,1.759112E-4,2.249623E-5,2.128755E-4,10.43773,9.109931E-5,657948.2,657949.6
0.00349061,15.91326,2595504.0,1396.281,1396.281,0.001449687,1.0,0.864347,0.02434914,1.921792E-4,0.02137164,0.005410673,8.380727E-5,0.03869997,3.199966E-4,0.02706974,3.214234E-4,3.806899E-4,0.004668676,0.01102535,2.058758E-5,7.219278E-5,2.150215E-4,5.154948E-4,1.759121E-4,2.249656E-5,2.128772E-4,10.43772,9.109931E-5,657948.2,657949.6
0.003505648,15.91366,2613996.0,1396.289,1396.289,0.001449687,1.0,0.8642828,0.02438338,1.924647E-4,0.02139587,0.005421936,8.415337E-5,0.03876814,3.218835E-4,0.02703548,3.209998E-4,3.802376E-4,0.004671128,0.01097696,2.051627E-5,7.248353E-5,2.159084E-4,5.170899E-4,1.763283E-4,2.265819E-5,2.137437E-4,10.43752,9.109701E-5,657935.4,657936.8
0.003506205,15.91368,2618353.0,1396.289,1396.289,0.001449687,1.0,0.8642804,0.02438464,1.924753E-4,0.02139677,0.005422353,8.416619E-5,0.03877066,3.219534E-4,0.02703421,3.20984E-4,3.802208E-4,0.004671218,0.01097517,2.051362E-5,7.24943E-5,2.159413E-4,5.17149E-4,1.763436E-4,2.266413E-5,2.137758E-4,10.43752,9.109693E-5,657934.9,657936.3
0.003506734,15.91369,2619580.0,1396.289,1396.289,0.001449687,1.0,0.8642782,0.02438585,1.924853E-4,0.02139762,0.005422748,8.417836E-5,0.03877306,3.220198E-4,0.02703301,3.209691E-4,3.802048E-4,0.004671304,0.01097347,2.051111E-5,7.250452E-5,2.159725E-4,5.17205E-4,1.763582E-4,2.266977E-5,2.138062E-4,10.43751,9.109685E-5,657934.5,657935.9
0.003507678,15.91371,2636204.0,1396.29,1396.29,0.001449687,1.0,0.8642742,0.02438799,1.925032E-4,0.02139913,0.005423454,8.420007E-5,0.03877733,3.221383E-4,0.02703086,3.209426E-4,3.801764E-4,0.004671456,0.01097044,2.050663E-5,7.252275E-5,2.160281E-4,5.173051E-4,1.763843E-4,2.267983E-5,2.138605E-4,10.4375,9.10967E-5,657933.7,657935.1
0.003519697,15.91404,2656461.0,1396.296,1396.296,0.001449687,1.0,0.864223,0.02441532,1.92731E-4,0.02141838,0.005432436,8.447661E-5,0.03883164,3.236484E-4,0.02700351,3.20613E-4,3.798136E-4,0.004673382,0.01093194,2.044976E-5,7.275494E-5,2.16737E-4,5.185788E-4,1.767154E-4,2.280786E-5,2.14552E-4,10.43733,9.109487E-5,657923.5,657924.9
0.003520326,15.91405,2658609.0,1396.297,1396.297,0.001449687,1.0,0.8642203,0.02441675,1.927429E-4,0.02141939,0.005432905,8.449109E-5,0.03883448,3.237275E-4,0.02700208,3.205957E-4,3.797945E-4,0.004673482,0.01092993,2.044678E-5,7.27671E-5,2.167741E-4,5.186455E-4,1.767327E-4,2.281455E-5,2.145881E-4,10.43733,9.109477E-5,657923.0,657924.3
